Weight61
Date:,2025/05/06
Time:,14:17:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,742.228516,621.073669,148.020264,782.931274,716.647278,145.559555,674.553528,665.812073,161.427155,1049.118408,851.022217,363.417847,1004.710693,883.459534,197.948975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,737.559998,621.504517,148.693466,778.795715,716.724304,146.307571,669.822998,666.263367,162.725052,1046.531616,851.072266,363.382080,1001.012878,882.844788,198.836746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,732.585693,621.846191,149.617950,774.577759,716.836914,146.486267,665.282837,666.861145,163.860031,1044.151733,850.246094,363.320099,997.217896,882.398682,198.252655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,727.588379,622.206970,150.652756,770.026123,716.880920,147.122833,660.470886,667.508240,165.549072,1041.521606,849.559448,363.224609,992.972534,881.954224,198.499786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,722.513184,622.589661,151.592407,765.201355,717.352234,148.422638,655.576416,668.251282,166.882111,1038.786499,849.428467,362.916290,988.829468,881.252808,199.140594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,717.498169,622.822937,151.923538,760.308960,717.629395,149.432404,650.670715,669.003723,168.137421,1036.199585,849.325317,362.666840,984.719849,880.603271,199.110794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,712.008057,623.222412,152.647079,755.667114,717.529480,149.931381,645.588806,669.710693,169.093491,1034.053955,850.257141,362.190155,980.189392,880.229919,199.677277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,706.556274,623.591431,153.239807,750.689880,717.810181,150.760605,640.594055,670.445313,170.058441,1031.512817,849.563416,362.154480,975.906311,879.491943,200.406769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,700.859985,623.967468,153.579025,745.406311,717.974854,151.479172,635.417603,671.122375,170.942322,1028.297729,848.867737,362.042328,972.021484,878.658081,200.137222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,695.443665,624.324890,154.026871,740.496399,718.115479,151.414154,630.294617,671.720093,171.783569,1025.339722,847.918762,362.131470,967.438721,878.018433,200.231506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,689.802673,624.804993,154.805908,735.866394,718.163025,151.381821,624.997131,672.482971,172.768997,1022.280029,847.565796,361.985382,963.400208,877.176575,200.312836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,684.055664,625.248657,155.256210,730.378906,718.317505,152.196823,619.321472,673.283447,173.909470,1019.828552,847.142029,361.427094,959.730591,876.061096,200.362854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,678.383301,625.677490,155.363770,724.819031,718.690796,153.293777,614.008606,673.907959,174.564316,1016.741211,846.693359,361.171906,954.925964,875.346985,200.604736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,672.590027,626.100342,155.443680,719.242493,719.017212,154.051331,608.595642,674.789795,175.032364,1013.883484,845.979736,360.853394,949.827209,874.487366,201.242920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,666.522522,626.813171,155.918045,714.515625,719.152222,153.910294,603.260925,675.818604,175.021469,1011.093994,845.726807,360.588226,945.538391,873.340027,201.834579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,660.498474,627.474915,156.121353,709.540649,719.522522,154.115417,597.652832,676.861572,175.501556,1007.667725,845.076904,360.352997,941.512207,872.317383,201.741867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,654.808167,627.999390,156.261703,704.241211,719.650391,154.600708,591.726929,677.735229,176.361221,1005.119019,844.593994,360.190338,936.648254,871.382080,202.030426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,648.775269,628.500732,156.078064,698.734985,719.630249,154.653427,586.139465,678.715332,176.928009,1002.301025,843.988464,359.640350,932.231812,869.995422,202.341339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,642.594055,629.434204,156.469223,693.305420,720.097900,154.534027,580.544006,679.988342,176.995941,998.849304,843.572205,359.796173,927.641602,868.949463,202.883987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,636.701355,630.161438,156.787582,687.662415,720.513611,154.532013,574.597900,681.360229,177.515167,996.306396,842.872742,359.270966,923.068359,867.719482,203.280960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,630.730835,630.891235,157.067581,682.195068,720.683655,154.667267,569.202698,682.450500,177.394409,993.138489,842.306213,358.761047,919.002991,866.080811,202.696884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,624.674927,631.730103,156.928421,676.996765,720.947632,154.434753,563.820801,683.595764,176.868729,990.372437,841.566833,358.831573,914.305664,864.841003,202.957077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,618.661133,632.436646,156.965195,672.369446,721.230164,153.845886,557.936646,684.792297,177.014175,987.259949,841.146179,358.382843,909.632751,863.530151,203.676178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,612.779846,633.308350,156.707779,667.011230,721.287109,154.449097,552.417603,686.236633,176.870560,984.688965,840.210327,358.119629,905.347534,861.700867,204.303085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,606.611877,634.013123,156.633545,661.332397,721.543762,155.019638,547.096191,687.407654,176.957092,981.146301,839.548523,357.924194,900.818481,860.613220,204.406540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,600.940918,634.601624,156.390198,656.291992,721.885620,154.437439,541.145569,688.568848,176.754272,978.364746,838.839111,357.593323,896.391541,859.082153,204.717072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,595.157959,635.192688,155.888718,651.096436,722.203918,153.943588,535.878357,689.727783,176.354996,975.456665,837.997192,357.281433,892.534912,857.577393,205.079224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,588.965210,635.800659,155.774658,645.845215,722.535950,153.959717,530.775146,690.915344,176.270447,972.539185,837.183105,356.767273,888.231995,856.117126,205.428497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,583.444214,636.481567,155.742020,640.743896,722.951233,153.509506,525.556213,692.299805,175.696701,970.259705,836.237671,356.308685,884.182678,854.356384,205.636292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,577.746582,637.278442,155.114197,636.125732,722.982483,153.152588,520.183716,693.431152,175.562531,966.590881,835.515442,356.118683,880.280579,853.055786,205.755676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,572.248657,638.119080,154.707642,631.349182,723.066223,153.136261,515.137024,694.441406,174.896210,963.582520,834.453857,356.485291,876.674561,851.313843,205.866974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,567.019836,638.988464,154.570709,626.970093,723.308167,152.679886,509.983795,695.640259,174.562729,960.594788,833.871521,355.907288,872.457153,849.936340,205.943741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,561.696289,639.656494,154.066910,621.948242,723.777527,152.567581,505.023254,697.025085,173.948914,958.012756,832.762085,355.772888,867.990112,848.421448,207.043716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,556.560181,640.439453,153.277939,617.477539,724.050110,152.639343,500.486267,698.104736,173.515884,955.071777,832.025696,355.188171,864.519775,846.736450,207.237106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,551.586548,641.209351,152.920441,613.140930,724.315369,152.200974,496.001068,699.103699,172.586395,952.971924,831.427979,354.402924,860.868774,845.141357,207.341415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,546.655884,641.855530,152.977112,608.973145,724.503784,151.789291,491.498535,700.170471,171.966873,949.669495,830.670715,354.589630,857.443848,843.346924,207.761093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,541.836243,642.575439,152.751343,604.672058,724.561768,151.760620,486.906982,701.430420,171.665878,946.809937,829.914612,354.599915,853.436157,842.011536,207.925903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,537.179260,643.267395,152.302902,600.122314,724.734863,151.632217,482.291870,702.552551,171.292908,944.482239,828.736084,354.478729,850.105103,840.184875,208.686508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,532.506348,643.935303,152.080185,596.210938,725.097839,151.075653,478.099487,703.331360,170.394287,941.179626,828.567139,354.947723,846.759277,838.909729,208.949402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,528.457214,644.542969,150.916763,592.608276,725.122620,150.647339,474.009155,704.155029,169.725281,939.083313,827.838562,354.502960,843.676086,837.141296,209.452728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,523.991272,645.000366,150.810699,588.431030,725.199585,150.227829,470.186523,705.052124,169.362259,936.467468,826.532349,354.355560,840.444946,835.656372,209.909592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,519.585815,645.386963,150.463730,584.739990,725.284790,149.351700,466.341858,706.027710,168.454361,933.934753,825.767517,354.119873,836.706482,834.345154,210.339767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,515.484558,645.694946,149.976837,581.330566,725.387146,148.950150,462.516174,706.803894,167.881699,931.597656,824.809570,354.195313,833.893799,832.718445,210.487015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,511.763123,646.235840,149.466125,577.791809,725.594421,148.853485,458.710449,707.540405,167.369019,929.024231,824.167786,354.023956,831.162598,831.457275,210.728531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,507.843750,646.614258,148.709579,574.357544,725.547302,148.106064,455.347504,708.253174,166.733704,927.167847,823.439209,353.839966,827.989014,830.136719,211.322815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,504.253418,646.992737,148.103622,571.215820,725.649719,147.775940,452.083130,708.819458,165.562103,924.783447,822.455872,353.204681,824.862122,828.586365,211.939606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,500.650116,647.452942,147.726242,568.371887,725.438171,147.342148,448.822601,709.374023,164.392532,922.413269,821.987671,353.288757,822.326477,827.606873,212.058746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,497.164612,647.559509,146.815598,564.747070,725.551453,147.252594,445.407623,709.875549,164.002075,919.629333,821.516174,353.385864,819.603088,826.255676,212.374725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,494.062103,648.002563,145.640259,562.075928,725.402466,146.587479,442.355835,710.281616,162.349091,917.873352,820.793030,353.265533,816.861145,824.827026,212.598190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,490.835693,648.131104,145.554733,559.124146,725.338318,145.889603,439.524292,710.572083,161.128113,915.598145,820.074768,353.325470,814.851257,823.948486,212.860886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,487.996796,648.286926,144.616028,556.616699,725.175537,145.444717,436.575317,711.139648,159.961121,913.365295,819.460999,352.898193,811.899658,822.868835,213.269684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,485.225159,648.295349,143.373825,553.904968,725.132019,144.970459,434.067780,711.290894,159.266602,911.610229,818.627197,352.967804,809.706055,821.533813,213.637009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,482.576843,648.576172,142.684692,551.443176,724.983398,144.238342,,,,909.356995,818.321899,352.914001,807.285522,820.802795,213.791443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,480.088409,648.635986,141.457306,549.393738,724.828552,143.070282,,,,906.911316,817.893127,353.128845,804.725464,819.914673,213.980637,429.357727,711.807129,157.129074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,477.622681,648.556946,140.675903,547.136658,724.761414,142.534149,,,,905.122559,817.201965,353.385559,802.792908,818.927612,214.201080,426.794922,711.915894,155.770309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,475.448761,648.710632,139.891403,544.359070,724.481628,142.274963,,,,903.695007,816.476746,352.772552,800.890686,817.708008,214.142410,424.907440,711.804871,154.916702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,473.313080,648.586304,138.806229,543.042419,724.190552,141.007019,,,,901.816528,815.917786,352.750427,798.897034,817.201904,214.353409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,471.281036,648.435486,137.607071,541.176208,724.042847,139.845428,,,,900.209290,815.462585,352.464203,796.783081,816.410950,214.549438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,469.527252,648.259827,136.283905,538.980286,723.914429,139.610077,,,,898.288391,814.987000,352.183044,795.212280,815.513306,214.276306,,,,418.866730,711.681274,151.765839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,467.775391,647.766235,134.430603,537.450562,723.581970,138.706650,,,,,,,793.931213,814.628845,213.909363,,,,417.053375,711.702576,150.304565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,465.825653,647.413574,133.654434,536.133850,723.086060,137.578934,,,,,,,791.716125,814.220337,214.421875,,,,,,,895.252197,814.469543,351.614655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,464.565674,647.517212,132.331375,534.336182,723.045044,136.289429,,,,,,,789.735840,813.663818,214.633331,,,,,,,892.941711,813.931702,351.434845,413.879578,711.007385,147.792953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,463.229889,647.277344,130.750336,532.878296,722.904480,135.677887,,,,,,,787.891235,812.924316,214.855667,,,,,,,891.863037,813.533630,351.356964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,461.905182,646.998352,129.284225,531.410706,722.621887,134.712830,,,,,,,786.820068,812.089478,214.729782,,,,,,,891.337524,812.724060,350.873047,,,,411.013306,710.318787,143.952820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,460.418396,646.771301,128.007431,530.133606,722.331726,133.701126,,,,,,,785.888794,811.474670,214.242645,,,,,,,889.681335,812.144043,350.447601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,459.055847,646.650696,126.547028,528.928772,722.328064,132.374405,,,,,,,784.288147,810.966431,213.982056,,,,,,,887.988159,812.012329,350.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,458.188019,646.333557,125.303650,528.273743,721.596741,131.077347,,,,,,,783.015930,810.649414,214.096970,,,,,,,886.787415,811.945496,350.406769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,457.371643,645.817810,123.419556,527.032227,721.131653,130.188889,,,,,,,781.583984,810.286987,214.138672,,,,,,,885.289124,811.628845,350.251556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,456.389008,645.607178,122.058121,526.031982,720.895142,129.299240,,,,,,,780.109741,809.829224,213.713364,,,,,,,883.901611,811.237366,350.193512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,455.583893,645.313354,120.848846,525.271790,720.782227,127.941628,,,,,,,779.093506,809.361084,213.558792,,,,,,,883.481201,810.932312,349.783752,,,,,,,404.653931,708.814026,134.224228,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,454.728271,644.818359,119.220230,524.412537,720.667175,126.547752,,,,,,,778.422729,808.903320,213.179688,,,,,,,882.844116,810.624023,349.074310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,454.212158,644.636292,117.579582,523.827759,720.362854,125.503952,,,,,,,778.361389,808.329712,212.043884,,,,,,,881.383728,810.433411,348.762543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,453.736877,644.383301,116.022354,523.600220,719.704834,123.686028,,,,,,,,,,,,,,,,880.094727,810.227844,348.295624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,453.404114,644.151550,114.413750,523.208008,719.601929,122.406616,,,,,,,,,,,,,,,,879.491028,810.045349,348.186798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,453.133026,643.712708,112.655113,522.574646,719.379272,121.722099,,,,,,,,,,,,,,,,879.096558,809.930603,347.797760,,,,,,,,,,776.037659,807.394836,210.940231,,,,,,,,,,,,,,,,,,,,,,,,
88,452.804779,643.235535,110.729797,522.287842,718.931152,120.636665,,,,,,,,,,,,,,,,878.377380,809.730957,347.377991,,,,,,,,,,775.038208,807.291870,211.370071,,,,,,,,,,,,,,,,,,,,,,,,
89,452.862885,642.983948,109.297829,521.973938,718.380249,119.027687,,,,,,,,,,,,,,,,877.837097,809.471191,346.866394,,,,,,,,,,774.243103,806.970276,211.135559,,,,,,,,,,,,,,,,,,,,,,,,
90,452.631653,642.449036,107.493828,521.926025,718.176147,117.504440,,,,,,,,,,,,,,,,877.450928,809.238770,346.489441,,,,,,,,,,773.871643,806.618591,210.545990,,,,,,,,,,,,,,,,,,,,,,,,
91,452.739929,641.994629,105.762390,521.740723,717.958069,116.283501,,,,,,,,,,,,,,,,876.501038,809.211365,346.466705,,,,,,,,,,773.606079,806.297058,209.920197,,,,,,,,,,,,,,,,,,,,,,,,
92,452.950348,641.911011,104.019897,521.888611,717.544678,114.767075,,,,,,,,,,,,,,,,875.661804,809.083862,346.794159,,,,,,,,,,773.811279,806.021240,208.965179,,,,,,,,,,,,,,,,,,,,,,,,
93,453.082672,641.604004,102.000000,522.065674,717.135193,113.181633,,,,,,,,,,,,,,,,874.658936,809.104675,346.688721,,,,,,,,,,773.574768,805.731384,208.510803,,,,,,,,,,,,,,,,,,,,,,,,
94,453.234589,641.328125,100.356293,522.331055,716.960083,111.887100,,,,,,,,,,,,,,,,874.778320,809.323975,345.669098,,,,,,,,,,773.266296,805.498901,208.005753,,,,,,,,,,,,,,,,,,,,,,,,
95,453.757965,641.035706,98.030846,522.809082,716.763123,110.394012,,,,,,,,,,,,,,,,874.433411,809.306885,344.856293,,,,,,,,,,773.218628,805.342651,207.341339,,,,,,,,,,,,,,,,,,,,,,,,
96,454.078705,640.744507,96.268654,523.190613,716.321045,108.898003,,,,,,,,,,,,,,,,874.015015,809.252747,344.252686,,,,,,,,,,773.242615,805.167725,206.795090,,,,,,,,,,,,,,,,,,,,,,,,
97,454.532562,640.530701,94.639580,523.755432,715.965088,107.525078,,,,,,,,,,,,,,,,873.658752,809.221375,343.961182,,,,,,,,,,773.173828,804.976563,206.341690,,,,,,,,,,,,,,,,,,,,,,,,
98,455.254669,640.178650,91.878395,524.078125,715.793213,106.165611,,,,,,,,,,,,,,,,873.465515,809.240967,343.787262,,,,,,,,,,773.058777,805.018738,205.751984,,,,,,,,,,,,,,,,,,,,,,,,
99,455.838348,640.038574,90.290169,524.342407,715.588989,104.441345,,,,,,,,,,,,,,,,873.367126,809.175354,343.446350,,,,,,,,,,773.111450,804.904175,205.212448,,,,,,,,,,,,,,,,,,,,,,,,
100,456.364258,640.061462,89.412796,524.782532,715.438538,103.114662,,,,,,,,,,,,,,,,873.124390,809.176819,342.993927,,,,,,,,,,773.293091,804.760437,204.586624,,,,,,,,,,,,,,,,,,,,,,,,
101,457.141113,640.367676,89.688499,525.945618,715.478455,101.838112,,,,,,,,,,,,,,,,873.264771,808.962280,342.382294,,,,,,,,,,773.821472,804.466980,203.656082,,,,,,,,,,,,,,,,,,,,,,,,
102,457.555847,640.855286,90.030602,526.924377,715.608032,101.058182,,,,,,,,,,,,,,,,873.136353,808.935181,341.855255,,,,,,,,,,774.059937,804.334656,202.830856,,,,,,,,,,,,,,,,,,,,,,,,
103,457.625366,641.089111,89.827774,527.260437,715.482117,100.646996,,,,,,,,,,,,,,,,872.861023,808.966064,341.542114,,,,,,,,,,774.453003,804.429382,201.966385,,,,,,,,,,,,,,,,,,,,,,,,
104,457.667694,641.298828,89.598343,527.527039,715.425903,100.416107,,,,,,,,,,,,,,,,872.649048,809.000549,341.323303,,,,,,,,,,774.964172,804.510681,201.001709,,,,,,,,,,,,,,,,,,,,,,,,
105,457.701752,641.258240,89.868225,527.996643,715.444885,99.935448,,,,,,,,,,,,,,,,872.901978,809.249939,340.389771,,,,,,,,,,775.315674,804.669800,200.241989,,,,,,,,,,,,,,,,,,,,,,,,
106,457.837555,641.337402,89.995827,528.682678,715.408691,99.455772,,,,,,,,,,,,,,,,872.751770,809.500610,340.036499,,,,,,,,,,775.861328,804.680969,199.529022,,,,,,,,,,,,,,,,,,,,,,,,
107,458.000031,641.276489,89.826363,529.064941,715.210510,98.710640,,,,,,,,,,,,,,,,872.998474,809.674683,339.510498,,,,,,,,,,776.933716,804.625854,198.765411,,,,,,,,,,,,,,,,,,,,,,,,
108,458.373535,641.147949,89.763206,529.526184,715.185791,98.176643,,,,,,,,,,,,,,,,873.339661,809.704712,339.022583,,,,,,,,,,777.571838,804.653564,198.139160,,,,,,,,,,,,,,,,,,,,,,,,
109,458.680420,641.142822,89.582001,529.937683,715.212769,97.929810,,,,,,,,,,,,,,,,873.760315,809.758423,338.637390,,,,,,,,,,777.913757,804.651367,197.829010,,,,,,,,,,,,,,,,,,,,,,,,
110,458.925812,641.142700,89.452408,530.127502,715.218201,97.814072,,,,,,,,,,,,,,,,874.335999,809.690430,338.036163,,,,,,,,,,777.867554,804.816101,197.618973,,,,,,,,,,,,,,,,,,,,,,,,
111,459.343231,641.303101,89.017479,530.161011,715.271423,97.795631,,,,,,,,,,,,,,,,874.663696,809.729004,337.762329,,,,,,,,,,777.943787,804.868103,197.320038,,,,,,,,,,,,,,,,,,,,,,,,
112,459.301514,641.276855,89.128242,530.184998,715.330811,97.627068,,,,,,,,,,,,,,,,874.668762,809.867310,337.653320,,,,,,,,,,778.090515,805.007080,197.077316,409.391632,705.343384,102.854652,,,,,,,,,,,,,,,,,,,,,
113,459.451996,641.502441,89.067863,530.276367,715.362061,97.518692,,,,,,,,,,,,,,,,874.750793,809.925720,337.617493,,,,,,,,,,778.349915,805.077209,196.789749,409.392944,705.360840,102.929138,,,,,,,,,,,,,,,,,,,,,
