Weight28
Date:,2025/04/22
Time:,15:43:41
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
92,882.818298,724.804077,126.732544,832.655823,634.528992,107.375824,1104.868286,866.535522,406.562195,765.274292,692.123535,111.957451,1059.465698,874.827515,241.778580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,882.267761,725.310425,128.182938,832.263123,634.841309,109.033730,1104.438599,866.749512,406.837433,765.337769,692.308594,113.072304,1059.247070,875.428833,242.045013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,881.633728,726.119873,130.005783,832.119812,635.305237,110.893044,1103.862915,866.998108,407.157440,765.080566,692.373474,114.340355,1059.218628,875.990845,242.388382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,880.795166,726.806946,131.371582,832.145935,635.595642,113.022087,1103.218994,867.229126,407.515015,764.466370,692.675720,115.650925,1058.906738,876.983215,242.794586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,880.130981,727.163940,132.962418,831.766113,635.987732,115.283340,1102.666016,867.420044,407.978180,763.929993,692.921082,116.646187,1058.725708,877.833069,243.391769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,878.942932,727.863770,134.390228,831.536865,636.357666,117.337952,1102.349976,867.743591,408.231140,763.237671,693.075256,117.607224,1058.619629,878.368591,243.894104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,878.461853,728.400696,135.577454,831.174561,637.230896,119.280159,1102.110107,868.103699,408.589417,762.271362,693.443665,119.498688,1058.463135,878.952393,244.370346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,877.853821,728.840149,137.523315,830.324951,637.531799,121.948204,1102.030273,868.309753,409.224518,761.618713,693.618774,121.423172,1057.352417,880.115417,245.244598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,877.119141,729.529419,139.597015,829.367859,637.467163,124.185181,1101.531738,868.494324,409.837616,761.028137,693.645569,123.403801,1056.287842,881.204163,246.260010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,876.004944,730.462097,140.987137,828.537598,637.594421,126.945213,1100.892456,868.826416,410.535034,760.343079,693.830750,125.515381,1055.494507,882.051086,247.027084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,875.076050,730.410278,142.451843,828.105042,637.692139,128.724594,1100.577515,868.916992,411.346893,759.324219,693.886963,127.686195,1055.123413,882.149597,247.841049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,873.962524,730.464722,144.397339,826.853455,638.138733,130.890686,1100.255005,869.091919,411.664337,757.747314,694.000732,128.950653,1054.363647,882.588745,248.283432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,871.774963,731.321594,146.419693,825.338135,638.571960,133.273193,1099.901123,869.194153,411.942719,756.168152,693.967773,131.555756,1053.199829,883.299561,248.725082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,869.942139,731.842590,148.062546,823.823059,638.594055,135.218399,1098.693481,869.529663,412.648651,754.865540,693.827026,134.052139,1051.478638,884.134277,249.555450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,869.035461,731.926086,149.650452,822.609985,638.648376,136.957153,1097.498779,869.764954,413.089172,752.615906,693.997314,136.188461,1050.582153,884.391663,250.227127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,866.114136,732.793762,151.420532,821.079895,638.938354,138.745117,1096.717896,869.936096,413.109192,750.915649,693.832275,138.408310,1048.827515,885.344971,250.844254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,864.349731,732.825989,153.468964,819.035583,638.930237,140.698639,1095.924316,870.275024,412.952698,749.172546,693.598999,140.460724,1047.207520,885.833618,251.558975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,861.923889,733.341614,154.909485,817.259094,639.023926,142.493820,1094.318237,870.469971,413.747528,747.129150,693.596680,142.222885,1045.420532,885.874512,252.303635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,859.655762,733.722107,156.766663,814.922791,639.283142,144.715744,1093.151489,870.555054,414.028107,744.618530,693.567627,144.082138,1043.432861,886.578491,252.614563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,856.888428,734.042236,157.953247,812.633789,639.320618,146.395935,1092.107788,870.698242,413.928436,742.175171,693.446899,146.831070,1042.069946,886.770508,252.811279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,854.308960,734.082886,159.791397,810.044922,639.459045,147.986145,1090.567749,870.889832,414.634735,739.430725,693.395935,148.670013,1039.068604,887.477112,253.617050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,851.164551,734.517090,160.683685,806.944702,639.753052,149.740829,1089.110596,871.023499,414.759705,736.254578,693.602478,150.665222,1036.933716,887.701416,254.474945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,848.249512,734.558960,162.484818,804.282654,639.797852,151.511032,1087.754028,871.030457,414.345886,732.594971,693.680603,152.492432,1033.951904,888.018188,254.780426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,844.925537,734.966675,164.158279,801.110474,640.092224,153.229706,1085.363403,871.445557,414.567657,729.891907,693.755432,154.235779,1031.733765,888.237976,255.028336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,841.365967,735.220337,165.313766,797.369202,640.319336,154.605377,1083.732178,871.589355,414.751862,726.581787,693.886963,155.701767,1028.149414,888.966858,255.038406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,837.491699,735.591675,166.334991,793.895813,640.485291,156.623032,1081.978271,871.588440,414.195190,723.355225,694.178589,156.842926,1025.325562,888.888306,255.599854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,833.607239,735.980286,167.424255,790.295959,640.767517,158.025925,1079.586792,871.922729,414.252075,719.189575,694.489563,157.896057,1022.315308,888.836182,255.453537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,829.970093,735.987427,168.422485,786.489563,640.920654,159.293091,1078.047852,871.962952,414.178741,714.766418,694.703613,159.797272,1018.734558,889.055969,255.878250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,826.097168,736.249878,169.568726,781.950623,641.299316,160.797073,1075.685181,872.003906,413.638428,710.695923,694.991638,161.769653,1015.634399,888.825562,256.277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,821.495850,736.651978,170.259659,777.644714,641.768982,162.419907,1073.545776,872.033691,413.818451,706.242798,695.437805,162.969131,1011.984497,888.799927,256.497467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,817.212219,736.995605,171.050995,773.216309,641.860962,163.859451,1071.441406,871.832397,413.450012,701.897766,695.919739,163.474213,1008.122437,888.808472,256.634155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,813.235718,737.314575,171.450363,768.707642,642.229553,164.580154,1069.229980,871.930603,413.304169,697.586304,696.453857,164.024750,1004.711792,888.852539,256.085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,809.031799,737.311584,171.648743,763.894470,642.715149,165.368713,1066.644409,871.860107,412.807617,693.182617,696.980713,164.717896,1001.069336,888.987427,256.132050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,803.990845,737.332581,172.351822,758.851807,643.030457,166.934692,1064.444092,871.900696,412.318695,688.407227,697.597473,165.651245,996.854736,888.726563,256.337952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,798.757751,737.444763,172.996170,753.754211,643.130066,168.052307,1061.752319,871.664612,412.087677,683.256042,698.264709,166.883972,992.746216,888.297363,256.400391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,793.394043,737.728699,173.591232,748.661377,643.203186,168.558853,1059.335083,871.536194,411.540375,678.099426,698.709167,167.862671,988.983276,887.628845,256.473511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,789.046814,737.477661,173.794998,743.525452,643.488525,169.211594,1056.601074,871.266541,411.087616,673.308167,699.048401,168.344131,984.458313,887.560242,256.760803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,784.722351,737.793213,173.815903,738.452393,643.707214,169.509003,1053.791748,871.187500,410.749878,668.398987,699.516052,168.696793,980.348511,887.039490,256.595428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,779.951538,737.611450,173.908936,733.320984,643.907837,169.482437,1050.879150,870.868042,409.825317,663.409912,700.056091,169.052017,976.840515,886.369080,255.930649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,774.847351,737.473022,174.136093,727.993652,644.271057,169.624695,1048.065674,870.838684,409.601166,658.380981,700.613342,169.423340,972.240662,886.113220,255.880936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,769.492737,737.557617,174.214020,722.560242,644.615601,169.762329,1045.279907,870.551941,408.860352,653.147400,701.031433,170.014008,968.010193,885.499878,256.465851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,764.322754,737.969604,173.655396,716.671631,644.915955,169.815308,1042.005981,870.249512,408.422424,647.597107,701.451599,170.747162,963.263489,884.946899,256.582886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,758.847290,738.042664,173.856781,711.114624,645.120911,169.653809,1039.593506,869.807983,407.864044,641.875427,702.051270,170.855423,958.732605,883.966370,256.829529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,753.670715,737.857605,173.536255,705.504395,645.283875,169.225815,1035.940552,869.432495,407.154663,636.396973,702.688538,171.031174,954.301025,883.258911,256.650726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,749.042236,738.127075,173.084549,700.070007,645.409790,168.993317,1033.234497,868.751587,406.604462,631.266724,703.018188,170.981613,949.577759,882.889832,256.392639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,743.825256,738.210632,172.979706,694.268066,645.619019,168.498093,1030.288330,868.382568,406.214935,625.888733,703.580627,170.807312,945.054871,882.218140,256.428162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,738.682556,737.805420,173.093948,688.229675,645.896606,167.908997,1026.767700,867.996094,405.342834,620.533508,704.198242,170.616486,940.859802,881.284851,256.539948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,733.556396,737.440979,172.009018,682.554443,646.246582,167.463974,1023.567383,867.535278,404.665771,614.659363,704.848633,170.064072,936.423706,880.633423,256.328583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,728.500854,737.481812,171.711517,676.923706,646.360596,166.573380,1020.411255,867.367432,404.260162,609.247559,705.436218,169.996628,931.212402,879.973389,256.705383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,723.244202,737.365784,171.448792,671.188110,646.798767,165.783783,1016.924316,866.735291,403.545410,603.952332,706.140930,169.866180,926.533203,878.950439,257.079559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,718.011536,737.396545,170.594116,665.257690,647.147644,165.488815,1013.537842,866.120728,402.789276,598.552795,706.758545,169.122009,922.751587,877.725037,257.036316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,712.481812,737.626587,170.626465,659.506531,647.363586,164.644272,1010.530212,865.491943,402.473114,593.327759,707.453857,168.445999,918.158203,877.216858,256.893188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,707.071899,737.646606,169.892212,653.864441,647.645874,163.911514,1007.051147,865.138062,401.528107,587.650940,708.072327,168.199265,913.497742,876.389709,256.511017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,701.980347,737.979248,169.117905,648.175110,648.032532,163.252472,1003.377014,864.436646,401.083679,581.994751,708.943176,167.452271,909.063477,875.137573,256.714111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,696.583679,737.999939,168.012604,642.485168,648.560364,162.368988,1000.208130,863.898499,400.540894,576.780518,709.562927,166.751389,904.268372,874.197388,256.763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,691.576355,737.976501,167.047363,636.673950,648.847900,161.980026,996.954956,863.522827,399.984528,571.700684,710.336548,165.779114,899.618164,873.486267,256.955292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,686.646606,737.729431,166.611969,631.056580,649.168152,161.038986,993.495117,862.871887,398.983337,566.377197,711.067322,164.855499,895.181641,872.334839,257.581512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,681.449036,737.537720,165.958710,625.609253,649.513062,160.399490,989.697937,862.146240,398.542816,561.137695,711.895325,163.750336,891.208252,871.203674,257.568237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,676.343567,737.677979,165.034622,619.946350,649.962952,159.589508,986.592041,861.595032,398.128601,555.755371,712.716187,162.682297,886.729675,870.567017,257.147949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,670.948608,737.664429,164.206635,614.343933,650.451294,158.897430,983.124695,861.268188,397.412476,550.604187,713.484863,161.977783,882.694092,869.319275,256.939545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,666.576172,737.739624,163.070358,609.005005,650.777893,158.108383,979.705322,860.630310,396.706177,545.469177,714.197571,160.683502,878.652100,868.316772,256.844360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,662.127075,737.743164,162.158432,603.819946,651.066711,156.846542,976.507874,859.691162,396.634430,541.206787,714.737610,159.430344,874.459656,867.430420,257.090637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,658.044067,737.513611,160.767700,598.685913,651.337524,155.935364,973.419006,859.102600,396.081421,536.727417,715.546692,157.738083,870.694946,866.059570,257.174530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,653.000549,737.639893,160.103745,593.802795,651.643860,154.730515,969.727234,858.417236,395.398834,532.051331,716.238586,156.754227,866.713623,864.946960,256.945923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,648.037537,737.726196,159.033707,588.999512,652.035156,153.564529,966.447388,858.076355,394.724487,527.505127,716.973267,155.442383,863.250366,863.632813,256.797333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,643.637695,737.737061,157.984558,584.015320,652.350830,152.285446,963.476501,857.463684,394.658661,522.606140,717.561646,154.676834,858.657776,862.993958,257.214844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,639.653137,737.313599,157.575760,579.087891,652.512695,151.501373,960.138184,856.694275,393.792297,518.058105,718.159241,153.236679,854.491089,861.687256,257.345642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,635.266968,737.282349,156.247162,574.346008,652.760254,150.540878,957.056519,855.653931,393.569000,513.598450,718.625122,152.337784,850.963684,860.524475,256.914124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,630.587646,737.558350,155.806183,569.824890,653.052185,149.346542,953.996948,855.195679,393.069824,509.515320,719.258545,150.718399,847.052307,859.595215,257.408203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,627.033508,737.154663,154.380753,565.225464,653.299805,147.740738,950.877319,854.935181,392.326141,505.429626,719.796631,149.150620,843.372864,858.642517,257.221375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,622.983276,737.013794,153.539963,560.832581,653.329407,146.371902,947.706421,854.324646,391.832001,501.317657,720.416931,147.702225,839.501709,857.801880,257.031067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,618.956665,736.736450,152.736496,556.569519,653.596680,145.344177,944.769714,853.381104,391.372650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,615.700928,736.329895,151.312088,552.238953,653.644531,143.893326,941.459595,852.900513,390.817505,,,,,,,493.311829,721.352417,145.388870,832.715576,855.904846,257.315643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,612.052673,736.340698,150.118393,548.130493,653.762756,142.630508,939.061523,852.171265,390.571259,,,,,,,490.002380,721.560608,144.264252,829.367065,854.564087,256.904358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,608.636475,735.940247,148.824768,544.379761,653.835999,141.057800,935.717102,851.942749,389.780487,,,,,,,486.356567,721.851135,142.898117,825.352661,853.889832,257.279022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,604.666748,736.064026,148.135300,540.982910,653.968262,139.495026,933.310120,851.304565,389.218323,,,,,,,482.377411,721.978699,142.200012,822.498901,852.740967,257.666992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,601.756653,735.642700,147.004288,537.319946,653.949585,138.010101,930.717773,850.663269,388.734375,,,,,,,479.210663,722.389038,140.538254,819.217163,851.951111,257.372040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,597.936646,735.667603,145.955109,533.865417,654.216064,136.902847,928.067322,850.034668,388.002808,,,,,,,476.076111,722.356384,139.653122,816.234924,850.952026,257.149353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,595.145630,735.268250,144.966766,530.471680,654.042480,135.513565,925.568726,849.375244,387.753876,,,,,,,472.840210,722.332947,138.376236,813.013184,849.996399,257.194733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,591.645325,735.193665,144.126297,527.666931,653.951355,133.648788,923.138733,848.715454,386.903656,,,,,,,,,,810.117676,849.305298,257.225159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,589.217407,734.914673,142.948685,524.408508,653.836975,131.790176,920.825989,848.432739,386.513794,,,,,,,,,,807.642517,848.117920,256.928162,466.562775,722.378479,136.377792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,586.340942,734.797607,142.231613,521.595825,653.850098,130.607758,918.063416,848.053040,386.089294,,,,,,,,,,804.991028,847.351501,256.579742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,583.892517,734.426208,140.843124,518.412109,653.611328,129.521210,916.071838,847.237976,385.621002,,,,,,,,,,802.102173,846.730530,256.610840,,,,460.967163,722.515869,133.648376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,580.503296,734.480957,139.942719,515.669678,653.476563,127.967712,913.846375,846.269348,385.287170,,,,,,,,,,,,,,,,458.915039,722.581665,131.613297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,578.318542,734.367920,138.838181,513.107849,653.541382,126.448112,911.725403,845.986206,384.934753,,,,,,,,,,,,,,,,456.121552,722.519836,130.757339,797.110840,844.947449,256.979523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,576.219116,733.933899,137.922119,510.943634,653.793579,125.059158,909.494446,845.492554,384.419830,,,,,,,,,,,,,,,,453.567413,722.613281,129.773743,794.575562,844.128357,256.800720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,573.171875,733.846313,137.443420,508.565338,653.836975,123.830078,907.737427,844.925415,384.036987,,,,,,,,,,,,,,,,451.113251,722.788757,128.101303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,571.710632,733.794067,135.936813,505.889191,653.829651,122.613808,905.753845,844.400391,383.199188,,,,,,,,,,,,,,,,449.035522,722.943726,126.522453,,,,789.970215,843.015747,256.864807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,569.727356,733.398743,134.636688,503.535950,653.853271,121.442467,903.813171,843.839783,382.881317,,,,,,,,,,,,,,,,446.749237,722.970764,125.190727,,,,787.507874,842.518677,256.818634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,567.183655,733.494385,133.819092,501.593781,653.681091,120.357666,901.976990,843.156860,382.632141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,565.662170,733.084351,132.841446,499.716034,653.836975,118.892311,899.906616,842.269653,382.476654,,,,,,,,,,,,,,,,,,,,,,,,,443.108368,723.253113,122.481537,783.670471,840.874878,256.710388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,564.035278,732.904358,131.499954,497.926514,653.837463,117.634377,898.412292,842.151978,381.967133,,,,,,,,,,,,,,,,,,,,,,,,,441.008148,723.364136,120.960403,781.645264,840.333313,256.519257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,561.885742,733.049683,130.764511,496.188354,653.839539,117.117973,896.669189,842.086914,381.523376,,,,,,,,,,,,,,,,,,,,,,,,,439.447266,723.211731,119.621864,779.919250,840.097351,256.082581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,560.315002,733.114136,130.389771,494.227295,653.542603,115.988487,895.363586,841.909668,381.015747,,,,,,,,,,,,,,,,,,,,,,,,,438.351196,723.155823,118.269936,778.765503,839.355530,255.085175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,559.002625,733.128601,128.902512,493.124847,653.327393,115.075516,893.803589,841.441589,380.214691,,,,,,,,,,,,,,,,,,,,,,,,,436.857605,723.205688,116.664558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,558.142761,732.805176,127.523712,491.736694,653.213440,113.767525,892.084717,840.869568,379.811951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.572876,838.211548,253.835693,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,556.366028,732.590942,126.863960,490.696167,653.102905,111.906174,890.524597,840.000671,379.441376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.879456,837.675049,253.720520,433.888550,723.060120,115.062828,,,,,,,,,,,,,,,,,,,,,,,,
189,555.017273,732.396423,126.327354,489.442596,653.100281,110.788521,889.397705,839.680054,378.830505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.523560,837.127258,253.639893,433.401733,722.988831,112.991013,,,,,,,,,,,,,,,,,,,,,,,,
190,553.922363,732.395630,125.390930,488.194031,653.014221,110.023735,888.150452,839.464294,378.676910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.580322,836.673157,253.064133,432.405304,723.093384,111.707481,,,,,,,,,,,,,,,,,,,,,,,,
191,552.704468,732.389160,124.255539,486.676819,652.905273,108.926529,886.871033,839.210449,378.437073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.685364,836.194580,252.409271,430.696686,722.936401,111.096947,,,,,,,,,,,,,,,,,,,,,,,,
192,552.389954,731.934021,123.301994,486.012451,652.848633,107.035622,885.609558,839.184814,377.809418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.776917,835.568542,252.259171,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,551.324036,731.530273,122.415688,485.255127,652.908752,105.060455,884.744690,838.974365,376.950256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.899902,834.856934,251.829407,,,,429.156860,723.070923,108.014786,,,,,,,,,,,,,,,,,,,,,
194,550.214722,731.226013,121.129326,484.419739,652.925781,103.603897,883.538086,838.607910,376.801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.403961,723.074524,107.176552,,,,,,,,,,,,,,,,,,,,,
195,549.775330,731.064819,120.206680,483.332153,652.895203,102.522469,882.652039,837.867798,376.313904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.772217,723.082764,106.442543,768.693542,833.939880,250.062531,,,,,,,,,,,,,,,,,,
