Weight21
Date:,2025/04/16
Time:,14:28:59
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
93,555.892517,646.760071,140.911926,628.022766,719.676697,141.463272,505.773926,713.551758,153.634232,,,,,,,,,,,,,,,,,,,974.765991,812.640808,355.115631,,,,,,,861.988342,822.731262,217.686188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,552.752136,646.942566,140.460281,625.487122,719.921265,140.511444,503.305237,713.989014,153.096512,,,,,,,,,,,,,,,,,,,972.796509,812.085876,354.121063,,,,,,,860.470093,822.172180,216.838715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,549.904846,647.378052,139.476715,622.965271,720.151428,139.883255,500.613403,714.343750,152.002747,,,,,,,,,,,,,,,,,,,970.816223,811.846619,353.770142,,,,,,,858.171204,821.339783,216.322662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,547.005005,647.472534,138.444351,619.781921,719.990601,139.137390,497.880005,714.775330,150.866272,,,,,,,,,,,,,,,,,,,968.252380,810.971741,353.591064,,,,,,,855.084229,821.257996,216.687057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,544.555054,647.840576,137.446198,617.701477,720.006042,138.205780,494.993378,715.024231,150.242020,,,,,,,,,,,,,,,,,,,966.253174,810.252747,352.877167,,,,,,,852.024658,820.776733,217.146652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,541.961426,648.065979,136.783783,615.337158,719.841431,137.631577,492.484253,715.346191,149.664124,,,,,,,,,,,,,,,,,,,964.322327,810.006042,352.287170,,,,,,,849.963196,819.968811,217.548721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,539.307739,648.141785,135.609802,612.491760,720.452759,137.325684,489.882446,715.656677,149.046204,,,,,,,,,,,,,,,,,,,962.342590,809.764404,352.115845,,,,,,,847.354858,819.444702,217.161072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,536.719482,648.387817,134.716446,609.543274,720.140869,136.771912,487.425964,715.791443,147.835312,,,,,,,,,,,,,,,,,,,960.201721,808.940796,351.988403,,,,,,,845.754883,818.601013,216.991531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,534.229919,648.459534,134.104996,607.726990,720.422974,135.737045,484.819214,716.141541,146.638611,,,,,,,,,,,,,,,,,,,958.528687,808.277893,351.058411,,,,,,,843.198792,818.242798,216.595169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,531.888428,648.612427,133.526276,605.437317,720.325623,134.752289,482.856293,716.167664,145.659653,,,,,,,,,,,,,,,,,,,956.075012,807.347778,350.983948,,,,,,,840.370117,818.070007,217.061035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,529.287720,648.666260,132.258255,603.108459,720.199951,134.518387,480.336456,716.396118,145.226547,,,,,,,,,,,,,,,,,,,954.206787,806.927124,350.920074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,526.985657,648.880981,131.845001,600.809326,720.441528,133.660416,478.152069,716.533508,144.119339,,,,,,,,,,,,,,,,,,,952.622925,806.673218,350.180450,,,,,,,,,,836.052124,816.924072,216.973129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,524.723267,648.897705,131.370773,598.662842,720.285217,132.403732,476.043976,716.524292,143.089417,,,,,,,,,,,,,,,,,,,951.200623,806.227783,349.586731,,,,,,,,,,834.099976,816.361450,216.727173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,522.473206,649.042114,130.253632,597.239014,720.206299,131.986069,473.962708,716.672302,142.740845,,,,,,,,,,,,,,,,,,,949.627747,805.714722,348.632629,,,,,,,,,,832.208374,815.766541,216.323898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,520.460022,649.069336,129.179077,594.021912,720.415466,131.323288,,,,,,,,,,,,,,,,,,,,,,948.017090,804.665344,348.504700,,,,,,,,,,830.438416,815.321472,215.992477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,518.420105,649.372070,128.610931,592.745422,719.974976,131.177811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.410767,815.401917,216.491821,469.704620,716.838623,140.949280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,516.338806,649.278564,127.933525,590.958496,719.954895,130.012894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.308533,814.847778,217.018387,468.007629,716.910583,140.204819,943.937500,803.644714,347.840851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,514.757019,649.291626,126.880432,588.558960,720.241516,129.408249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.983826,803.486206,348.206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,512.820007,649.362915,126.009232,586.907166,720.035156,129.162018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.263672,803.381470,347.701965,464.137787,716.762573,139.118835,822.042664,814.117981,215.617279,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,510.906921,649.168152,125.402481,584.882080,719.729187,128.872620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.914856,803.113831,347.091064,462.586792,716.883423,138.196487,820.453796,813.591003,215.706284,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,508.967163,649.202942,125.213593,583.133057,719.762024,128.289871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.193604,802.636108,346.627197,460.719238,716.910278,137.571411,818.925049,812.688293,215.300888,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,507.249695,649.058167,124.620033,581.384033,719.995728,127.621895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.384094,802.181335,345.854492,458.845947,716.893799,137.247192,818.046631,811.911987,214.945129,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,505.586609,648.794067,123.487808,579.709839,719.677551,126.730774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.188782,716.815552,136.933777,816.038696,811.995239,214.944061,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,504.092621,648.636047,123.016212,578.465881,719.718506,126.555962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.192139,716.652832,136.125931,814.338440,811.802246,214.145126,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,502.321228,648.581604,122.570465,576.613892,719.905701,126.093491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.956726,716.638000,135.199448,813.146606,811.374939,213.821808,931.286072,801.132202,344.994598,,,,,,,,,,,,,,,,,,,,,,,,
118,500.938385,648.439514,121.989059,574.540405,719.751953,125.724457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.654572,716.508911,134.468307,812.167664,810.879272,213.472244,930.058777,801.029846,344.851807,,,,,,,,,,,,,,,,,,,,,,,,
119,499.560181,648.216370,121.039810,573.623230,719.182007,125.039474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.771423,716.231812,134.299881,810.867798,810.689392,212.879013,928.680969,800.667480,344.459839,,,,,,,,,,,,,,,,,,,,,,,,
120,498.156677,648.120544,120.626694,572.889160,719.079834,124.406853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.312378,715.913635,134.000870,809.179382,810.398499,212.906021,927.419006,800.166992,343.634491,,,,,,,,,,,,,,,,,,,,,,,,
121,496.913910,648.215759,120.075134,570.939026,719.460449,123.810692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.875702,715.708496,133.160614,807.271362,810.307434,213.263916,927.006897,799.387390,342.935760,,,,,,,,,,,,,,,,,,,,,,,,
122,495.575256,648.317200,119.645508,568.668762,719.718567,123.260445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.675323,715.417236,132.989548,805.263977,810.011536,213.956024,926.239868,798.318054,342.637543,,,,,,,,,,,,,,,,,,,,,,,,
123,494.468109,648.280090,119.403847,567.870361,719.437134,123.536263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.750854,715.293213,132.415985,804.449158,809.393494,213.518356,924.480713,797.889160,341.987244,,,,,,,,,,,,,,,,,,,,,,,,
124,492.937042,648.122009,118.716614,567.027771,719.074890,122.987907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.763916,715.227905,131.934708,,,,923.046021,797.689209,341.624237,,,,,,,,,,,,,,,,,,,,,,,,
125,491.570801,647.984497,118.039047,565.510010,718.809387,122.459526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.721069,715.126038,131.308823,,,,922.199158,797.482361,341.480865,802.000000,809.015198,212.756119,,,,,,,,,,,,,,,,,,,,,
126,490.532043,647.897766,117.620255,563.648560,718.915588,122.501915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.312653,714.937195,130.538498,,,,921.058899,797.492615,341.510681,799.482056,809.198669,213.646820,,,,,,,,,,,,,,,,,,,,,
127,489.145752,647.614990,117.227867,562.195129,719.122070,122.062965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.984375,714.804016,130.321777,,,,920.143677,797.946350,341.089203,798.773987,808.682861,212.714584,,,,,,,,,,,,,,,,,,,,,
128,487.885803,647.381958,116.737839,561.256531,719.178528,121.534737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.815247,714.754028,130.058655,,,,919.433960,797.822693,340.548157,798.791016,808.017944,212.184189,,,,,,,,,,,,,,,,,,,,,
129,486.789093,647.091614,116.081352,560.441101,718.610840,121.160461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.785675,714.679749,129.641388,,,,918.683777,797.617981,340.300385,,,,,,,,,,,,,,,,,,,,,,,,
130,485.637634,646.950500,115.373032,559.085144,718.220764,120.660576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.414490,714.624451,129.042709,,,,917.619019,797.406372,339.874817,,,,797.520142,807.442017,210.451736,,,,,,,,,,,,,,,,,,
131,484.680023,646.763000,114.924400,558.195801,718.104187,120.202896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.157898,714.504089,127.979385,,,,916.468323,797.024902,339.306976,,,,795.964661,807.219177,210.936417,,,,,,,,,,,,,,,,,,
132,483.569855,646.730591,114.607018,557.243835,718.239136,119.828606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.429626,714.269165,127.410683,,,,915.101074,796.281128,338.672485,,,,793.439087,807.514282,212.371094,,,,,,,,,,,,,,,,,,
133,482.219086,646.625244,114.468483,555.862061,718.259277,119.663475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.807526,714.093384,127.201447,,,,914.585388,795.537048,338.391876,,,,792.039246,807.088501,212.281967,,,,,,,,,,,,,,,,,,
134,481.306824,646.512878,114.217880,554.491211,718.243164,119.453697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.401672,714.022522,126.703438,,,,914.420471,795.074585,338.007568,,,,792.094238,806.464539,210.848373,,,,,,,,,,,,,,,,,,
135,480.423401,646.387085,113.920883,554.266846,717.978088,119.004410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.117920,713.908386,126.763344,,,,914.193298,794.580872,337.018311,,,,792.142456,806.106873,209.628510,,,,,,,,,,,,,,,,,,
136,479.733002,646.459351,113.188759,553.861511,717.768616,117.925835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.072449,713.932739,126.542297,,,,913.441101,794.403137,336.425293,,,,792.117310,805.613403,209.140640,,,,,,,,,,,,,,,,,,
137,478.961182,646.601196,112.355705,553.045593,717.681152,117.638000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.529755,713.829590,125.773781,,,,911.734802,794.489075,336.451782,,,,791.043762,805.299072,209.054901,,,,,,,,,,,,,,,,,,
138,478.151062,646.652893,112.282433,551.925842,717.688171,117.419029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.783813,713.881592,124.887917,,,,910.538086,794.228455,336.912750,,,,789.433228,805.309753,209.150085,,,,,,,,,,,,,,,,,,
139,477.150757,646.590271,112.152840,551.054077,717.501709,117.054298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.207733,713.819702,124.247078,,,,909.199219,794.796143,337.130157,,,,787.474854,805.662231,209.983353,,,,,,,,,,,,,,,,,,
140,475.897034,646.588928,112.419563,549.849304,717.466858,116.790245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.624237,713.664124,124.110443,,,,908.329712,794.957031,336.942780,,,,786.396545,805.667725,210.261520,,,,,,,,,,,,,,,,,,
141,475.193176,646.349487,111.668823,549.058350,717.537781,116.166313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.457703,713.638306,123.953285,,,,908.148193,795.085754,336.385529,,,,786.827454,805.278870,208.803192,,,,,,,,,,,,,,,,,,
142,474.841522,646.462708,111.362762,548.456665,717.552612,115.981491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.257935,713.701050,123.838882,,,,907.711426,795.069519,335.768494,,,,786.642883,804.916931,207.972610,,,,,,,,,,,,,,,,,,
143,474.281586,646.605225,110.974243,547.938904,717.463196,115.963470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.632233,713.671875,123.680550,,,,907.300415,794.692810,335.613647,,,,786.021973,804.729553,207.505997,,,,,,,,,,,,,,,,,,
144,473.607971,646.478149,110.418472,547.265198,717.324158,116.038162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.299072,713.639771,123.259666,,,,906.982971,794.279907,335.417389,,,,785.148315,804.505066,207.257462,,,,,,,,,,,,,,,,,,
145,472.905182,646.509460,109.792175,546.601685,717.338745,115.327232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.704285,713.636963,122.322754,,,,906.166931,794.001953,335.034790,,,,784.637146,804.207214,207.004120,,,,,,,,,,,,,,,,,,
146,472.210968,646.423828,109.195389,545.945007,717.265991,114.752556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.179535,713.707947,121.062866,,,,905.109741,793.705933,334.859253,,,,783.296082,804.352722,208.143692,,,,,,,,,,,,,,,,,,
147,471.661255,646.428223,108.706436,545.110718,717.240784,113.958420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.779297,713.659241,120.305000,,,,904.409790,793.544189,334.637360,,,,782.138489,804.197388,209.220261,,,,,,,,,,,,,,,,,,
148,471.123871,646.237305,108.307983,544.464111,717.184387,113.691444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.328461,713.690552,120.152161,,,,903.959961,793.349792,334.244446,,,,781.453613,803.940430,209.193451,,,,,,,,,,,,,,,,,,
149,470.505554,646.164001,108.001694,544.079285,717.208618,113.445847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.483887,713.676453,119.924591,,,,903.470886,793.150940,334.106537,,,,781.263184,803.689514,208.302765,,,,,,,,,,,,,,,,,,
150,469.802277,646.157349,107.767838,543.536621,717.147034,113.078880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.496552,713.729431,119.654465,,,,902.994263,792.879578,334.072418,,,,781.492188,803.299316,206.992477,,,,,,,,,,,,,,,,,,
151,469.387421,646.322083,107.271805,542.938782,717.398193,112.574371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.796051,713.846619,118.968956,,,,902.590088,792.512085,334.123810,,,,781.490417,802.915405,205.677551,,,,,,,,,,,,,,,,,,
152,468.964600,646.340332,106.739143,542.446228,717.480774,112.257019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.678986,713.847473,118.213348,,,,901.458923,792.533325,334.161743,,,,781.055725,802.813049,205.336456,,,,,,,,,,,,,,,,,,
153,468.450531,646.199524,106.025810,542.382202,717.429993,111.380592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.747070,713.871277,117.118660,,,,901.050842,792.230103,333.789459,,,,780.437500,802.779053,205.411606,,,,,,,,,,,,,,,,,,
154,467.948547,646.197205,105.699982,542.400085,717.383484,110.757866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.449463,713.935303,116.303520,,,,901.006958,791.960083,333.170319,,,,780.034790,802.803589,205.285812,,,,,,,,,,,,,,,,,,
155,467.698059,646.413818,105.089561,542.148315,717.268311,109.887703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.900024,714.010498,115.833748,,,,901.080688,791.872925,332.560822,,,,779.841797,802.612732,204.847824,,,,,,,,,,,,,,,,,,
156,467.429901,646.632385,104.360901,541.675049,717.170654,109.196190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.437866,714.066956,115.397400,,,,,,,,,,779.447144,802.627686,204.280243,,,,,,,,,,,,,,,,,,
157,467.169586,646.664673,103.683899,541.426331,717.054993,108.694603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.162964,714.116943,114.900505,,,,,,,,,,779.033325,802.626343,203.600342,,,,,,,,,,,,,,,,,,
158,466.917877,646.505615,103.025238,540.958069,717.003662,108.507790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.194702,714.263977,113.900078,,,,,,,,,,778.200500,802.753723,203.578552,900.259827,791.633301,331.970581,,,,,,,,,,,,,,,
159,466.912628,646.522949,101.892410,540.438049,717.084595,108.390656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.603546,714.261292,112.546120,,,,,,,,,,778.027161,802.595581,203.220001,899.887451,791.741028,331.546844,,,,,,,,,,,,,,,
160,466.516205,646.464355,101.117317,539.988403,717.060547,108.122200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.412750,714.221619,111.535721,,,,,,,,,,777.952454,802.595764,202.829056,899.207886,791.744080,331.445587,,,,,,,,,,,,,,,
161,466.138062,646.407532,100.388016,539.968689,717.060364,106.621017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.232025,714.160828,110.811890,,,,,,,,,,777.297485,802.604553,203.085419,898.226379,791.909790,331.286194,,,,,,,,,,,,,,,
162,466.189728,646.626709,99.611450,540.185730,716.953247,105.292587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.040039,714.204407,110.257751,,,,,,,,,,777.282532,802.471191,202.717209,897.603882,791.889709,331.243958,,,,,,,,,,,,,,,
163,466.042145,646.710083,98.941986,540.470581,716.890686,103.990326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.660095,714.169800,109.240601,,,,,,,,,,777.363220,802.277649,202.213669,897.315613,791.929443,330.880188,,,,,,,,,,,,,,,
164,465.908936,646.583923,97.999496,540.022644,716.891541,103.659142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.476013,714.334656,107.984322,,,,,,,,,,777.196411,802.147034,201.870377,896.994080,791.927368,330.559692,,,,,,,,,,,,,,,
165,466.243469,646.501770,97.692505,539.789124,716.871216,103.629868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.182739,801.964905,200.418167,896.700806,791.892578,330.333710,,,,,,,,,,,,,,,
166,466.503510,646.561890,97.321205,540.164612,717.129639,103.315613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.145691,801.627869,200.150696,896.315613,791.790955,330.240936,417.386475,714.216064,108.760887,,,,,,,,,,,,
167,466.521576,646.492249,96.985390,540.366516,717.266968,102.965256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.402283,801.632019,200.254150,896.168701,791.793762,330.205566,417.534515,714.264221,108.183968,,,,,,,,,,,,
168,466.459656,646.475952,96.544472,540.323303,717.060608,102.907677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.053711,801.618042,200.371033,896.047974,791.763123,330.085114,417.698151,714.305664,107.471992,,,,,,,,,,,,
169,466.562103,646.563171,96.501312,540.287109,717.212891,102.768478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.936951,801.623657,200.070068,895.911865,791.710938,329.900696,417.752472,714.459045,107.743141,,,,,,,,,,,,
170,466.495148,646.684570,96.469864,540.292419,717.249512,102.672562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.024414,801.632874,199.334335,895.717041,791.707153,329.657471,417.587402,714.486267,107.772552,,,,,,,,,,,,
171,466.390137,646.698303,96.507759,540.242310,717.186279,102.659782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.100891,801.675659,198.874908,895.494812,791.725891,329.430908,417.529144,714.589478,107.976135,,,,,,,,,,,,
172,466.334900,646.698669,96.524956,540.194336,717.121033,102.723419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.117737,801.692932,198.739365,895.972961,791.590881,328.956543,417.515137,714.604431,108.069229,,,,,,,,,,,,
173,466.174805,646.611877,96.484642,540.122986,716.997498,102.813148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.110107,801.737183,198.649979,896.093994,791.542419,328.519379,417.406616,714.585266,107.869438,,,,,,,,,,,,
174,466.033966,646.509277,96.424568,540.095398,716.804260,102.816269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.061462,801.651367,198.606354,895.942322,791.656433,328.257111,417.431000,714.490845,107.722992,,,,,,,,,,,,
175,465.972961,646.412964,96.231667,539.937866,716.806458,102.857796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.347900,801.817261,198.187164,895.916443,791.671875,328.154846,417.379761,714.476196,107.736694,,,,,,,,,,,,
176,465.908875,646.341614,96.191826,539.807007,716.680176,102.840324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.414185,801.772644,198.395798,895.823486,791.770813,328.024811,417.342712,714.483032,107.791214,,,,,,,,,,,,
177,465.803467,646.263489,96.176048,539.620056,716.639709,102.732994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.437927,801.801086,198.001480,895.733276,791.913330,327.801270,417.306122,714.491638,107.836151,,,,,,,,,,,,
178,465.712982,646.207275,96.007050,539.600769,716.553406,102.773140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.617798,801.742188,197.708664,895.737671,792.048157,327.590424,,,,,,,,,,,,,,,
179,465.743500,646.230469,95.955933,539.562561,716.512329,102.772636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.511230,801.774109,197.611542,895.764709,792.076599,327.396118,,,,417.158203,714.401733,107.855171,,,,,,,,,
180,465.720978,646.271057,95.919067,539.365540,716.555908,102.564735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.555908,801.691528,197.615891,895.837463,792.192078,327.161469,,,,417.125458,714.424255,107.785469,,,,,,,,,
181,465.716644,646.346863,95.886208,539.266052,716.634460,102.317612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.447693,801.617432,197.531876,895.978638,792.269714,327.046509,,,,417.113525,714.505737,107.828651,,,,,,,,,
182,466.033813,646.583069,95.393036,539.760254,716.690430,101.815666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.261719,801.512939,197.391830,895.967957,792.429688,326.905151,,,,417.053375,714.533875,107.773865,,,,,,,,,
183,466.047455,646.548645,95.186768,539.686096,716.763855,101.345665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.320496,801.460266,197.323395,895.959045,792.469727,326.910858,,,,416.992310,714.538696,107.707611,,,,,,,,,
184,465.995239,646.462891,95.001717,539.589783,716.900818,101.184326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.358643,801.418945,197.210495,896.153687,792.471741,326.893066,,,,416.965820,714.543396,107.718491,,,,,,,,,
185,465.901367,646.443237,95.282753,539.562805,717.095825,101.221405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.330811,801.404297,197.205521,896.122498,792.587952,326.949890,,,,416.958008,714.544067,107.737495,,,,,,,,,
186,465.898804,646.420410,95.320503,539.600586,717.107544,101.098503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.208130,801.444031,197.300552,896.106995,792.675903,327.008606,,,,417.045959,714.619019,107.772057,,,,,,,,,
187,465.973572,646.517456,95.233009,539.692566,717.224243,101.024200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.143066,801.366577,197.355438,896.152588,792.741699,327.081238,,,,,,,,,,,,,,,
188,466.023804,646.452393,95.184753,539.724609,717.247314,100.863052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.984558,801.469910,197.477341,,,,,,,,,,417.245300,714.611145,107.692276,,,,,,
