Weight62
Date:,2025/04/23
Time:,11:19:43
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,870.808899,718.578430,126.429588,760.577759,675.441589,80.369736,842.560791,633.961609,75.374359,1077.896118,894.389282,515.772217,1049.922485,899.015015,353.725037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,870.839905,718.524109,126.444984,760.564941,675.413208,80.170242,842.533203,634.035950,75.369194,1077.704346,894.343811,515.630859,1049.877441,899.192322,353.414124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,870.798462,718.495483,126.471832,760.638306,675.484009,80.330811,842.545227,634.046753,75.308990,1077.579956,894.303711,515.602783,1049.947388,899.318726,353.291077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,870.841675,718.493164,126.431938,760.595032,675.493286,80.434082,842.625122,634.309265,75.260315,1077.346558,894.331787,515.397766,1049.904297,899.440979,353.224823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,870.825745,718.492859,126.393471,760.600647,675.472839,80.441521,842.557678,634.517883,75.182579,1077.153198,894.250427,515.239746,1049.905029,899.622742,353.137512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,870.785034,718.480103,126.431923,760.653870,675.468018,80.499466,842.404175,634.403442,75.170364,1076.967896,894.244812,515.121277,1049.852295,899.775391,353.013092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,870.858337,718.398987,126.546249,760.641968,675.480774,80.455048,842.372620,634.188660,75.313774,1076.799194,894.260742,514.997742,1049.778564,899.944885,352.930328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,870.773804,718.357117,126.572945,760.654846,675.487061,80.463257,842.418396,633.989563,75.454765,1076.592407,894.152588,514.840088,1049.788208,900.082886,352.800171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,870.792908,718.346619,126.668610,760.615051,675.484863,80.460373,842.267761,633.958069,75.581200,1076.331177,894.192993,514.704956,1049.737183,900.299438,352.748413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,870.782410,718.235657,126.757797,760.673645,675.479797,80.567513,842.224121,634.070862,75.656944,1076.140991,894.146118,514.595825,1049.598389,900.450989,352.625061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,870.560974,718.214600,126.689651,760.681641,675.476013,80.596657,842.154602,634.153564,75.665298,1076.121826,894.130554,514.686523,1049.510132,900.709167,352.579437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,870.587280,718.089172,127.129822,760.653931,675.464661,80.498306,842.077454,634.269287,75.767273,1075.810913,894.163330,514.536682,1049.459595,900.911865,352.405548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,870.439575,718.030579,127.037048,760.691650,675.482361,80.548241,841.991516,634.401123,75.780312,1075.430542,894.214783,514.420715,1049.302856,901.084778,352.349243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,870.565674,718.003052,127.387711,760.841675,675.419495,80.682495,841.921875,634.470154,75.929672,1075.047119,894.303955,514.245728,1049.133179,901.381958,352.255005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,870.536255,717.962646,127.665672,760.895996,675.325684,80.962280,841.836609,634.536682,76.037712,1074.580688,894.376526,514.090759,1049.099731,901.684143,352.272888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,870.317871,717.821716,127.637978,760.936096,675.401733,80.894257,841.776001,634.544617,76.236641,1074.134888,894.376587,514.009766,1049.060669,902.031616,352.135986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,870.480408,717.795288,127.964111,761.033508,675.350342,81.160843,841.812439,634.435486,76.589851,1073.546997,894.413025,513.905090,1049.024658,902.346130,352.046204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,870.433472,717.658325,128.434845,760.969299,675.319580,81.239464,841.811096,634.316162,76.916985,1072.940308,894.537720,513.707153,1048.955933,902.686462,352.020721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,870.360107,717.694214,128.805618,761.004211,675.316772,81.398666,841.749756,634.336792,77.222252,1072.395264,894.459778,513.917786,1048.900513,902.954346,351.980896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,870.255432,717.881531,129.234207,761.026855,675.309692,81.488159,841.729980,634.403137,77.392517,1071.936157,894.329041,514.005249,1048.938354,903.288330,351.900604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,870.182007,718.054565,129.910324,761.056885,675.326599,81.559578,841.695374,634.430237,77.533432,1071.190186,894.269897,514.114990,1048.894897,903.632996,351.836914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,869.987976,717.949585,130.433517,761.124390,675.412354,81.644867,841.647217,634.614075,77.839890,1070.834473,894.312805,514.027222,1048.998779,903.990112,351.778717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,869.936279,718.087158,130.760635,761.174683,675.453552,81.815102,841.621155,634.808228,78.241341,1070.599731,894.277710,513.851501,1048.976440,904.305664,351.690155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,869.761658,718.160461,131.235031,761.142334,675.562500,81.920990,841.510742,634.903564,78.660858,1070.206299,894.389526,513.605835,1049.001709,904.712524,351.659058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,869.551636,718.225891,131.758423,761.194946,675.769470,82.234818,841.313049,635.013916,78.994644,1069.474854,894.442261,513.536255,1048.863403,905.225830,351.414734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,869.332581,718.347656,132.435989,761.192322,675.902100,82.518730,841.038635,634.981323,79.407455,1068.680298,894.485962,513.625427,1048.942261,905.819275,351.478638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,869.071594,718.568542,132.827560,761.130554,676.037781,82.895187,840.685608,634.877014,80.247757,1067.843506,894.474060,513.862061,1048.980225,906.304504,351.513794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,869.009521,718.908447,133.211349,760.974182,676.290283,83.417488,840.419373,634.813843,81.391617,1066.942383,894.517639,513.948059,1049.151733,906.783447,351.688110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,869.012329,719.265442,133.989868,760.885193,676.502686,83.865150,840.359131,634.771301,82.776855,1066.163696,894.451050,514.082214,1049.240601,907.270142,351.703217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,868.723389,719.321228,134.856354,760.712097,676.688782,84.492706,840.371094,634.623596,84.347656,1065.809937,894.530579,514.075989,1049.384644,907.746338,351.761963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,868.486694,719.382874,135.901611,760.735107,676.878662,85.085907,840.167725,634.269531,85.564079,1065.343750,894.648560,514.023987,1049.482178,908.154236,351.918854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,868.274536,719.670349,136.709717,760.625244,677.191895,85.735275,839.683716,634.075562,87.028336,1064.718994,894.686279,514.323792,1049.595947,908.686462,352.125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,868.143738,720.121033,137.620132,760.567383,677.551270,86.881721,839.177612,634.117798,89.143906,1063.887939,894.735474,514.749878,1049.885498,909.326904,352.482513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,867.810791,720.671143,138.882706,760.600037,677.829102,88.453987,838.982239,634.029846,90.943199,1062.935791,894.729980,515.075989,1050.173584,909.931030,352.811401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,867.412842,721.104614,140.014221,760.498474,677.950073,89.397812,838.613403,634.093445,92.662666,1062.081299,894.779602,515.341309,1050.533081,910.589478,352.989777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,866.816711,721.602295,141.034988,760.253906,678.091248,90.115082,838.285583,634.508972,94.694252,1061.692261,894.898254,515.274048,1050.898315,911.148071,353.382385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,866.207825,722.171448,142.595642,759.624268,678.426697,91.449165,837.728516,635.169739,96.824890,1060.956787,895.076538,515.594727,1051.360474,911.645386,353.900177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,865.438965,722.658813,144.179138,758.999939,678.538940,92.739136,837.324585,635.566223,98.496811,1060.104248,895.233765,516.086914,1051.602417,912.329346,354.450409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,865.063171,722.921204,145.365768,758.731201,678.704224,94.334099,836.487732,635.891479,100.665047,1059.220337,895.335083,516.424316,1051.833008,913.091919,354.951691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,864.586914,723.313843,146.508484,758.484192,678.760315,95.761475,835.846497,635.843201,103.057930,1058.583008,895.464600,516.889954,1052.155273,913.820374,355.126404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,863.931396,723.709717,148.588806,757.953125,678.977600,97.411995,835.376892,635.270996,105.532204,1058.134033,895.649597,516.983643,1052.292480,914.536438,355.564331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,863.191406,724.163696,150.305252,757.030640,679.097839,99.337524,834.388184,634.812317,108.227951,1057.250366,895.937439,517.332214,1052.256836,915.092346,356.281860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,862.367065,724.804504,151.846649,755.961548,679.002319,101.632713,833.536438,634.929260,110.667610,1056.413086,896.076721,517.809021,1052.281494,915.681458,356.842804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,861.013794,725.277954,153.609253,754.291443,678.983215,103.750244,832.392456,635.618530,112.552208,1055.531128,896.239197,518.278564,1052.305054,916.378906,357.466461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,860.045532,725.506592,154.962616,753.471741,679.133972,106.063316,831.238403,636.148438,115.051506,1054.910156,896.411499,518.622314,1052.112915,917.130493,358.118561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,858.703125,725.883118,156.992645,752.672363,679.162598,107.885811,830.048706,635.969910,117.354530,1054.322144,896.662903,519.008179,1051.822754,917.660400,358.707520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,857.517822,726.203003,158.560440,751.882080,679.167480,110.171227,828.714539,636.029114,119.228622,1053.828735,896.757751,519.397522,1051.931641,918.084656,359.128296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,856.373596,726.696655,160.289993,749.927795,679.302368,112.366676,827.523621,636.696167,121.935005,1053.114136,896.918091,519.926270,1051.706421,918.630005,359.579559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,854.682495,726.978516,161.677155,748.155334,679.415405,114.733551,825.900879,635.229431,124.138649,1052.198730,897.021484,520.382813,1051.254272,919.254700,360.142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,852.787598,727.136353,163.772583,746.489746,679.343201,116.544487,823.841309,634.364197,126.904366,1051.367554,897.033142,520.724548,1050.646118,919.778931,360.626862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,851.129089,727.637756,165.880585,744.760620,679.454407,118.637459,822.346252,634.574768,129.276871,1050.529541,897.131958,520.891113,1049.840210,920.314331,361.235291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,849.114258,728.068359,167.248672,742.663025,679.423218,120.950722,820.305542,634.312988,130.961197,1049.419067,897.216614,521.126404,1049.412354,920.794983,361.559296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,847.212158,728.466919,168.533310,740.824829,679.459045,123.390297,818.133057,634.461060,133.100906,1048.289185,897.259399,521.322632,1048.754395,921.294189,361.760254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,844.703979,728.978516,170.639236,738.790527,679.483154,124.668938,815.987915,634.564575,135.262787,1047.458374,897.308411,521.597839,1047.664673,921.784363,362.468018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,842.933838,728.987000,172.385269,736.372620,679.686951,126.765984,813.660278,634.921814,136.722061,1046.364380,897.286926,521.629089,1046.425659,922.053040,363.026642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,840.056091,729.291931,174.462509,733.782532,679.874634,128.295990,811.562073,635.285339,138.276749,1044.975464,897.241333,521.655640,1045.236084,922.358765,363.050751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,837.841980,729.532104,175.460464,731.658691,679.617493,129.749039,809.007202,635.441589,140.757874,1043.782837,897.181885,522.045166,1043.679077,922.838501,363.365662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,834.872559,730.007507,176.410721,729.250000,679.887268,131.496201,806.829163,635.431274,142.281601,1042.978882,897.085693,522.079163,1042.084229,923.134155,363.824036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,832.844543,730.239685,178.265625,726.414856,679.818054,133.442657,803.297058,635.565796,143.517883,1041.381104,897.030823,521.989807,1041.009521,923.398804,364.245514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,829.408203,730.502258,179.543793,723.022766,680.130432,134.673645,800.768066,636.037415,144.922607,1039.472778,896.951477,521.958435,1038.921509,923.634888,364.442047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,826.773193,730.443787,180.350021,719.932678,680.321167,136.825317,797.969971,636.029297,146.498871,1038.274414,896.890564,521.897095,1036.987915,923.865173,364.336182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,823.347961,730.878662,182.166412,716.694702,680.405884,139.120087,794.587646,636.027405,147.767136,1036.983398,896.619385,521.729675,1035.456543,924.117493,364.718933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,820.097229,730.860474,183.342529,713.052246,680.565063,139.985641,791.341370,636.286560,148.867920,1034.995728,896.512634,521.589966,1032.801392,924.109009,364.963074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,816.966125,731.256592,184.509186,710.231689,680.722290,140.989655,787.934143,636.393799,150.337570,1033.233154,896.568359,521.398926,1030.852417,924.324890,364.685791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,813.212463,731.508850,185.324677,706.620911,680.917114,142.575989,784.374817,636.872559,151.725098,1031.469238,896.296387,521.225891,1028.262695,924.406799,365.048370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,810.063293,731.526794,186.295212,702.365540,681.236450,144.431290,780.535583,637.093384,152.714676,1029.582397,896.132019,520.641113,1025.928833,924.572754,364.151611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,805.997192,731.962585,186.893051,698.341797,681.458679,145.559128,776.794312,637.124573,153.690598,1027.838257,895.849854,520.748413,1023.323608,924.634949,364.354034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,802.159302,732.266846,187.879944,694.648865,681.644470,146.326889,772.947571,637.357483,154.267471,1025.768677,895.513916,520.467285,1020.756287,924.562500,363.887878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,798.482178,732.202576,188.662292,690.947876,681.871155,147.787216,769.116516,637.673706,155.309555,1024.046265,895.444275,519.799377,1018.005554,924.360901,363.935760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,794.525085,732.560181,189.280869,686.783508,682.363647,149.095734,765.010254,638.003418,156.363617,1021.845825,895.115845,519.720093,1015.235413,924.235596,363.793793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,790.707092,733.014038,189.715240,682.092834,682.773071,149.797028,760.424744,638.371338,157.049896,1019.416626,895.179138,518.917480,1012.376953,923.859192,363.488007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,786.326233,732.940125,190.662781,677.997070,683.230103,150.507172,755.986633,638.591614,157.781052,1017.735779,894.757874,518.668640,1009.224182,923.652344,362.845764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,781.781799,733.063477,191.368362,674.034241,683.491211,150.850998,751.768555,638.933838,158.326080,1015.405212,894.518555,517.987915,1006.307800,923.509521,362.669586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,777.535400,733.438599,191.822739,669.581848,683.898743,151.641617,747.357910,639.308289,158.801559,1013.190796,893.954590,518.009338,1003.108276,923.044312,362.340820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,773.226318,733.835083,192.358749,664.704834,684.343445,153.027481,742.612427,639.566406,159.234604,1011.025085,893.599854,517.118652,999.930176,922.646851,362.063385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,769.028625,733.945007,192.382111,659.788757,684.806274,153.637695,737.724915,639.814880,159.736404,1009.077637,893.255005,516.701843,996.940674,922.082825,361.690277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,764.946167,734.019165,192.387726,655.094910,685.265259,153.908279,732.964050,640.234741,159.842865,1006.360779,893.079651,515.921448,993.621277,921.671875,361.380859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,760.451355,734.190063,192.391006,650.723938,685.910706,154.121613,728.231628,640.663757,160.041229,1004.180359,892.626831,515.693176,989.660828,921.283813,360.363007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,755.510925,734.523254,193.096832,646.106873,686.391846,154.433090,723.424500,641.026062,160.267456,1001.779297,892.094299,514.729980,986.641357,920.537048,360.383270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,750.652222,734.722107,193.276154,641.294983,687.015015,154.492310,718.541687,641.314697,160.502563,999.431519,891.494934,514.446838,983.401367,919.950256,359.651855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,746.161499,734.987366,192.893387,636.365234,687.584167,154.814911,713.376282,641.557312,160.734802,996.851501,891.056396,513.699524,979.246643,919.425110,359.456573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,741.695862,734.802979,192.756836,631.183899,688.136169,154.964569,708.263977,642.094788,160.468857,994.626709,890.672485,512.681091,975.822449,918.808716,358.125305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,737.231323,734.932861,192.958191,626.185791,688.683289,154.860748,703.442322,642.274780,160.428925,992.322388,890.169128,512.101013,972.442383,917.901550,358.129700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,732.398315,735.150208,192.840317,621.446655,689.294128,155.049698,698.477234,642.474060,160.579193,989.292053,889.358459,511.809692,969.386658,917.107910,357.563049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,727.612427,735.833740,192.654099,616.123840,689.915100,155.689377,693.244324,642.804626,160.533081,987.409119,888.801025,510.998688,965.148926,916.542969,357.161255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,722.522156,736.242371,193.000031,611.197937,690.386475,155.880417,687.971497,643.222595,160.174301,984.988953,888.285095,509.929474,961.991394,915.459229,356.395386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,717.707092,736.133667,192.993179,606.215027,691.025757,155.843430,682.671692,643.598511,159.944748,982.289917,887.608093,509.469147,958.054260,914.574768,355.771118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,713.087219,736.219421,192.061249,601.194641,691.700867,155.866638,677.633423,644.023682,159.731888,979.672913,886.921692,508.671661,954.731384,913.754517,355.536530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,708.969543,736.509033,191.669495,596.413086,692.184631,155.400223,672.747559,644.445251,159.588852,977.608032,886.257202,507.793457,951.244690,912.750977,354.962433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,704.390808,736.698547,191.709534,591.481262,692.837341,155.070313,667.721313,644.820007,158.992599,975.102966,885.689880,507.371490,947.497070,911.828003,354.497467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,699.696838,737.070862,191.043884,586.801758,693.504517,154.808624,662.771729,645.095459,158.769730,972.048096,884.923950,506.747711,944.059082,910.980469,353.833496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,694.517822,737.399353,190.734589,581.860474,694.112488,154.499542,657.725647,645.525452,158.464645,970.147522,884.201477,505.889893,940.038635,909.919739,353.208374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,689.496460,737.558716,190.810043,577.015564,694.672485,153.942429,652.888733,646.085510,157.820389,967.627197,883.778748,504.957123,936.526855,908.818787,352.260895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,684.999268,737.922058,190.131592,572.288818,695.313354,153.738602,648.137695,646.507813,157.156937,964.939087,883.080505,504.698639,933.121643,907.656250,352.315979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,680.658997,738.059387,189.252808,567.205261,695.821594,152.711212,643.285339,646.938232,156.630356,962.485596,882.172058,503.910309,930.162354,906.333618,351.669373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,676.119141,738.322266,188.861649,562.467163,696.360229,152.421051,638.244995,647.494873,155.843491,960.448608,881.402527,502.830872,926.234314,905.627258,351.299103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,671.474792,738.844543,188.041489,,,,633.674988,647.656738,155.320480,958.040222,881.047180,502.256531,922.651062,904.291992,350.239166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,666.451477,739.117737,187.768784,,,,629.074402,648.102905,154.619873,955.038757,880.257324,501.763580,918.845581,903.229309,350.066589,553.513123,697.598572,150.883667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,662.433167,739.195068,187.051651,,,,624.298950,648.771057,153.165787,952.863892,879.419739,501.111298,916.111755,901.794678,349.503418,549.023743,697.994263,151.143814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,658.547241,739.546936,186.018372,,,,619.798950,649.082153,152.389282,950.600464,878.792358,500.063171,912.539368,900.731873,349.265350,543.986206,698.570190,151.225113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,653.486511,739.690063,185.676971,,,,615.154541,649.283813,151.788239,948.528564,878.188354,499.551941,909.400574,899.558594,348.257050,539.558472,699.229187,149.920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,649.252075,739.900879,185.028534,,,,610.875732,649.656799,150.733582,945.501587,877.596680,498.776123,905.723511,898.356384,348.175659,535.325989,699.791626,149.091537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,645.486633,740.049377,184.192963,,,,606.427368,650.342957,149.467972,943.650696,876.596558,498.169128,902.467896,897.285645,347.189392,531.213196,700.306763,147.760468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,641.689636,740.045593,183.179031,,,,601.864868,650.554138,148.377823,941.591614,876.009338,497.215393,899.249023,896.023193,347.140747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,637.382690,740.521179,182.453842,,,,597.577393,650.896240,147.440231,939.037415,875.569275,496.833832,896.397278,894.810181,346.510345,,,,522.466736,701.480530,146.459244,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,633.325623,740.822327,181.953964,,,,593.548706,651.419189,146.578033,936.788269,874.794006,496.099274,893.021851,893.835083,346.238068,,,,519.024048,701.937805,145.028610,,,,,,,,,,,,,,,,,,,,,,,,,,,
