Weight16
Date:,2025/04/16
Time:,14:18:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
60,805.948853,707.925964,147.456329,739.136841,634.611328,126.267677,,,,1022.422546,860.907715,286.029144,,,,,,,681.530151,701.224854,130.367569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,802.659424,708.144287,147.908081,735.669495,634.870911,126.396400,,,,1019.301697,860.458923,286.278717,,,,,,,677.468323,701.372803,131.258057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,798.306335,708.690308,148.072998,732.018066,634.868774,126.750328,,,,1016.653625,860.361023,286.055511,,,,,,,673.775879,701.583130,132.032654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,794.689331,708.513733,148.256790,728.439026,635.002014,126.939926,,,,1013.227112,860.256531,286.059418,,,,,,,670.227966,701.749084,132.463898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,791.826416,708.552368,148.243683,724.478394,635.383728,127.525558,,,,1010.665100,859.891418,286.136780,,,,,,,666.485718,701.820984,132.419113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,788.075745,709.167603,148.197769,720.406921,635.531006,128.040726,,,,1007.453796,859.452576,286.262878,,,,,,,662.685181,701.884827,133.151276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,783.537964,709.270569,148.664352,716.856262,635.735291,128.506409,,,,1003.906982,858.908264,286.552246,,,,,,,659.698730,702.129578,133.299240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,780.032593,708.995728,149.208511,713.209534,636.189392,127.993721,,,,1001.117920,858.460876,286.661469,,,,,,,655.302612,702.243652,133.323425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,776.402649,709.468262,149.130310,709.117554,636.167664,128.654358,,,,997.836914,858.101868,286.840820,,,,,,,651.076904,702.498352,134.341278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,772.281006,709.839417,149.017242,704.983582,636.169556,129.215256,,,,994.708496,857.548096,286.895935,,,,,,,647.098633,702.681030,135.500076,,,,,,,,,,,,,1016.251648,835.824402,424.408936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,768.818604,709.665894,149.088669,701.112122,636.557190,129.596649,,,,991.058655,857.266846,287.069885,,,,,,,643.296143,702.948364,135.882782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,764.266724,710.127991,149.805328,697.085571,636.821777,130.054474,,,,988.071350,856.622498,287.579041,,,,,,,639.499512,703.314941,136.030655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,760.567810,710.332886,150.244583,692.982178,636.886841,130.380875,,,,984.643860,855.976990,287.398834,,,,,,,635.405640,703.544678,136.140884,,,,,,,,,,,,,,,,1008.909668,834.434814,424.563202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,756.614014,710.277893,149.915405,688.840027,637.273926,130.913589,,,,981.225342,855.841003,287.643860,,,,,,,630.903625,703.913086,136.677826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,752.440674,710.489258,150.092850,685.423645,637.749023,130.362198,,,,977.655212,855.564087,287.587585,,,,,,,626.777710,704.143799,137.176590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,748.115112,710.955200,150.284348,681.118896,637.796204,130.890320,,,,974.338440,854.942444,287.398804,,,,,,,623.024048,704.491699,137.557632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,743.940796,711.310425,150.686493,676.833008,637.894592,131.133316,,,,971.237122,854.070862,287.723724,,,,,,,619.109192,704.635376,137.717499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,740.496338,711.262878,151.248474,672.941406,638.381470,130.735794,,,,967.830994,853.589050,288.205902,,,,,,,615.218384,704.985229,137.779724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,736.318298,711.748047,151.400970,668.998108,638.849304,130.280548,,,,965.008789,853.101501,288.077179,,,,,,,610.794434,705.369507,137.597443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,731.580383,712.236206,151.553360,664.485107,639.036499,131.193817,,,,960.962769,852.634644,288.122620,,,,,,,606.499695,705.635498,137.747726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,727.257385,712.442749,151.013199,660.290161,639.276855,131.717300,,,,958.294434,851.579163,288.577362,,,,,,,602.769958,706.001404,137.946472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,723.893982,712.377869,150.986298,656.319031,639.610535,132.171494,,,,954.877808,850.962830,288.333191,,,,,,,598.805664,706.475342,138.084366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,719.614380,713.077209,151.358734,652.068542,639.874268,132.385254,,,,951.992920,850.039978,288.897919,,,,,,,594.610535,706.943237,137.765549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,715.517090,713.475891,151.816391,648.093628,640.193054,131.975311,,,,948.132568,849.757629,288.916443,,,,,,,590.276184,707.275940,137.624069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,711.535889,713.514404,151.684479,644.017578,640.684265,132.065521,,,,945.120300,848.933960,289.232819,,,,,,,586.423645,707.693542,138.033371,,,,,,,,,,,,,,,,,,,977.926697,836.923035,429.455780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,707.576904,713.902893,151.383163,639.813904,641.013550,132.046692,,,,941.470337,848.416016,289.197693,,,,,,,582.341736,708.245850,138.861252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,703.456970,714.356079,151.686142,635.699219,641.513489,132.075333,,,,938.897949,847.340210,289.304688,,,,,,,578.559265,708.750000,138.748993,,,,,,,,,,,,,,,,,,,,,,974.823303,826.457642,424.833069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,699.545593,714.446106,151.660217,631.626465,642.028442,132.034668,,,,935.337280,846.676025,289.568817,,,,,,,574.681091,709.241211,138.572998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,695.991150,714.366089,151.788803,627.685913,642.622375,131.755753,,,,932.102722,845.980957,289.321472,,,,,,,570.949890,709.794800,138.580643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,692.200317,714.770813,151.717407,623.556396,642.989929,131.948105,,,,928.627991,845.766235,289.660065,,,,,,,567.047058,710.375671,138.758789,,,,,,,,,,,,,,,,,,,,,,,,,966.777588,825.031738,425.125763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,688.226868,715.179871,151.529068,619.632874,643.315552,131.827988,,,,925.646118,844.445068,289.620270,,,,,,,563.084778,710.936218,138.436172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,684.903198,715.139221,151.324860,615.750366,643.650330,131.809494,,,,922.625732,843.572449,290.189789,,,,,,,558.780334,711.491577,138.501724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,680.535400,715.717224,151.302338,612.055969,644.174500,131.875732,,,,919.608093,842.747314,289.831299,,,,,,,555.434265,712.090881,138.720291,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.558594,822.962097,425.597839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,676.706543,715.920227,151.552475,608.172241,644.672913,131.622589,,,,915.659973,842.193909,290.294830,,,,,,,551.848877,712.604187,138.787750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,673.806702,716.114380,151.216736,604.549316,645.173035,130.799667,,,,912.881592,841.453796,290.591827,,,,,,,548.111511,713.194092,138.277969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.040466,821.669861,425.345917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,669.799622,716.454041,151.037247,600.571655,645.483398,130.741867,,,,910.074524,840.477600,290.422394,,,,,,,544.587891,713.839783,138.114197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.835510,820.922791,425.397064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,665.690918,716.858826,151.377991,596.485962,645.871521,130.835800,,,,907.601135,839.445801,289.952698,,,,,,,540.795593,714.258057,137.878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,662.764221,716.965027,151.026215,592.912231,646.474243,130.556946,,,,903.796265,838.997925,290.505646,,,,,,,537.076538,714.832153,137.919220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.296875,820.140381,425.229065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,659.022217,717.630005,150.784698,589.322449,646.883789,130.777115,,,,900.884827,838.252075,291.244873,,,,,,,533.682434,715.417725,137.717422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.174316,827.190918,429.118347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,655.809326,717.519348,150.784897,585.701050,647.093811,130.721298,,,,897.565125,836.680237,291.158783,,,,,,,530.406921,715.994690,137.204391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.442627,828.279297,429.215973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,651.979858,717.710938,150.739212,582.284546,647.541077,130.331909,,,,894.602356,835.529480,291.081665,,,,,,,526.620361,716.469299,137.404190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,648.587219,718.096436,150.734131,578.655396,647.851135,129.969894,,,,892.834351,835.485779,290.687622,,,,,,,523.116394,716.979858,136.986771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.359131,816.972900,424.360901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,645.466431,718.376038,150.166519,575.251282,648.258972,129.833054,,,,889.641235,835.460388,291.163147,,,,,,,520.465820,717.554321,136.569427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.020264,816.735840,425.022095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,642.596863,718.664917,149.921234,571.868591,648.650513,129.673553,,,,886.282898,833.964661,291.125275,,,,,,,517.002563,717.915405,136.451431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.378296,815.994934,424.753418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,639.801392,718.533569,149.406143,568.715515,649.095886,129.598892,,,,883.431213,832.845154,290.789612,,,,,,,513.748535,718.502625,136.243729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.652832,814.901917,424.746796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,635.937561,719.075195,149.349854,565.537903,649.421021,129.208618,,,,879.727234,831.938721,291.457397,,,,,,,510.541748,719.106384,135.453964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.427246,814.309326,424.708649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,633.384888,719.051392,148.807419,562.309082,649.633240,128.506500,,,,878.153625,831.411255,291.486145,,,,,,,508.054321,719.552979,135.103958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.992432,813.882202,424.501068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,629.698303,719.576904,148.720779,559.177551,649.994507,128.126663,,,,875.276123,831.367676,291.150787,,,,,,,504.850739,719.816406,134.589966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.096069,813.147949,424.930695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,627.548706,719.439026,148.346298,556.031616,650.352417,128.310684,,,,873.473389,829.801147,290.986969,,,,,,,501.562012,720.350891,134.516708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.229431,812.640686,424.560364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,624.084167,719.677734,147.882523,553.274963,650.612854,127.892960,,,,870.475281,829.212891,290.717987,,,,,,,498.916748,720.838867,133.614044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.839783,812.089478,424.299011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,621.774353,719.712524,147.493362,550.251709,650.884033,127.115784,,,,867.294983,828.623291,291.354004,,,,,,,495.874939,721.019043,133.312469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.484619,811.077576,424.239746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,618.313049,720.366516,147.033295,547.404663,651.145325,126.514442,,,,865.227844,827.731995,291.238831,,,,,,,493.392609,721.352722,133.010941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.181702,810.703369,424.097137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,615.939087,720.233765,146.856430,544.983704,651.460205,126.209259,,,,862.801392,827.023804,291.240875,,,,,,,490.622589,721.670288,132.010071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.179810,810.024048,424.036285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,613.313110,720.645630,146.498032,541.855530,651.671448,125.913712,,,,860.725281,826.421692,290.918365,,,,,,,488.095520,721.900818,130.900101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.483398,809.239136,423.426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,610.562134,720.301025,145.907120,539.586243,652.043274,124.581841,,,,858.488708,825.652344,290.585052,,,,,,,485.441406,722.045471,130.743851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.681702,808.626953,422.897980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,608.105591,720.891968,145.100174,536.663025,652.041443,124.203079,,,,855.572266,825.420837,290.683014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.131104,808.351196,423.210693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,605.440552,720.880859,145.019424,534.327271,652.233521,123.940559,,,,853.273804,824.546021,291.095795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.923584,807.970886,423.169647,480.100800,722.499451,129.690720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,603.279602,720.912048,144.439484,531.716003,652.503540,123.304184,,,,851.222107,823.903015,291.107788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,600.808777,720.899719,143.754013,529.195496,652.527466,122.334015,,,,848.915955,823.419495,290.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.490723,806.482178,422.809021,475.343781,722.813904,128.586838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,598.795654,720.678040,143.410568,527.316528,652.661682,121.186249,,,,846.975281,822.715759,290.465179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.082336,805.870544,422.828766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,596.538208,721.013123,142.472015,524.865967,652.796692,120.455345,,,,845.331482,821.866943,289.841003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.741394,805.077698,422.754089,,,,471.304108,723.177002,126.514236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,593.971497,720.974792,142.357285,522.635132,652.872498,119.703575,,,,842.638245,821.791870,290.061707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.550476,804.618225,421.839020,,,,468.695557,723.230530,126.251976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,592.297546,720.645935,141.877731,520.916199,652.875305,118.665199,,,,840.021790,821.415161,290.438782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.627563,804.145752,421.652924,,,,466.750183,723.249207,125.502472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,589.906006,720.864197,141.401016,518.462097,653.009705,117.953430,,,,838.783569,820.309631,289.941132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.628540,803.693237,421.574707,,,,464.864899,723.391296,124.305016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,587.810120,720.998047,140.082642,516.422424,653.077576,117.554420,,,,836.671753,819.809387,290.008148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.084534,802.901306,421.004486,,,,463.121857,723.414246,123.156487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,586.470825,720.647156,139.682526,514.681641,653.206116,116.726372,,,,834.665833,819.344727,289.735077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.265564,802.180298,420.735657,,,,461.065796,723.362427,122.793732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,584.259338,720.910645,139.303711,512.681824,653.172852,115.594223,,,,832.655334,818.643738,289.717987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.814941,802.113953,420.962219,,,,459.059906,723.342529,122.266319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,582.006409,721.021790,138.721725,511.175995,653.107605,114.751747,,,,831.316589,818.075806,289.451477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.256470,801.669861,420.707214,,,,457.589966,723.368652,120.780487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,580.447144,720.574158,137.867050,509.458099,653.209167,113.863297,,,,828.625732,817.994385,289.468903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.975586,801.157288,420.313843,,,,455.802643,723.220520,120.259285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,578.911865,720.799133,137.134445,508.494446,653.243164,112.371376,,,,826.605957,817.679749,289.752197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.327576,800.018066,420.174133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,577.245300,720.930237,136.534332,506.413391,652.920410,111.733757,,,,825.350159,816.720703,289.432190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.652649,799.394958,419.910980,,,,,,,452.942200,722.970093,118.478088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,575.372437,720.743835,136.264496,504.755219,652.812622,111.498955,,,,824.061707,816.041382,288.451965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.986023,799.064087,419.792206,,,,,,,450.828796,722.878418,117.517220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,574.202087,720.248047,135.633011,503.206329,652.763306,111.030571,,,,822.653687,815.944641,288.344543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.069702,798.723511,419.552094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,573.104980,720.331909,134.172577,502.185425,652.649536,109.498352,,,,820.911194,815.570557,288.514069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.126587,798.172913,419.267212,,,,,,,,,,447.772644,722.575195,116.189804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,571.482178,720.434265,133.796722,500.650330,652.358032,108.872543,,,,819.134033,814.963379,288.185974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.328430,797.705078,418.687775,,,,,,,,,,446.606476,722.391907,115.483315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,569.641113,720.166016,133.530746,499.160889,652.114380,108.155792,,,,818.340210,814.598877,287.907166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.704956,797.318420,418.779114,,,,,,,,,,445.210175,722.333008,114.355400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,568.535156,719.927795,132.958939,498.431641,652.221436,106.791672,,,,817.310913,814.355713,287.372437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.055420,796.922852,417.989136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,567.951660,719.482788,132.279236,497.186981,651.963623,105.904320,,,,815.395508,813.949829,287.113892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.129578,796.607849,417.381470,,,,,,,,,,,,,442.668457,722.027771,112.660042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,566.652161,719.402283,131.404541,496.354431,651.841675,104.978287,,,,814.006592,813.602844,287.123627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.373962,796.074951,417.315002,,,,,,,,,,,,,441.702942,721.694946,112.228271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,564.831726,719.388672,130.798019,495.076050,651.840027,104.299767,,,,813.065002,813.093689,286.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.077698,795.611633,417.168671,,,,,,,,,,,,,440.413910,721.329956,111.848297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
