Weight68
Date:,2025/05/06
Time:,14:17:32
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
43,672.356262,724.273254,161.010269,617.485107,636.738770,163.710373,994.622375,817.230408,374.464508,919.450439,849.948547,221.632523,555.375183,691.253479,173.650757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,668.243958,724.034485,160.635254,612.483398,637.175903,163.326492,991.956299,816.945251,374.315033,915.004089,848.836853,221.806778,550.829529,691.844055,173.317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,663.772888,724.082581,159.691879,607.326294,637.421814,162.871490,988.970398,816.048279,373.697052,911.452148,847.664124,221.949127,546.363098,692.440674,172.298996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,659.188538,724.277893,159.203293,602.455994,637.805847,161.987564,985.863708,815.614014,373.875000,907.211914,846.631958,222.096985,541.890381,693.161316,171.558792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,654.310425,724.046143,159.023148,598.048401,638.316650,161.021072,982.429321,814.835449,373.702606,903.309204,845.178955,222.072708,537.243164,693.720764,171.169022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,650.481812,724.002625,158.281876,593.633911,638.685486,160.139923,980.083679,814.208435,373.517395,899.760132,843.938538,222.327682,532.883789,694.340576,170.032166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,646.773926,724.307922,157.295898,588.749573,638.895569,159.547409,977.148743,814.046448,373.155914,896.016174,842.842651,222.400558,528.556091,694.784790,169.485184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,642.589417,724.470947,157.070007,584.408447,639.203308,158.256790,974.578247,812.649902,372.394409,892.209595,841.541748,222.304047,524.393494,695.322083,168.351532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,638.738953,724.250122,156.027634,580.051514,639.587891,156.885315,971.756836,812.226379,372.385468,888.888367,840.252319,222.339294,520.402893,695.719849,167.406921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,634.332642,724.480591,155.627197,575.781433,639.838623,155.745270,969.049194,811.797729,371.931183,884.832214,839.101990,222.768234,516.197815,696.399231,166.077896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,630.115112,724.560242,155.349670,571.588867,640.054138,154.651489,966.232300,811.775024,371.947113,881.065186,837.621399,223.005737,512.076721,696.857605,164.866058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,626.853394,724.291687,153.579437,567.475281,640.382141,153.724991,963.474304,810.211365,371.226166,877.889587,836.537964,223.437607,508.265808,697.332581,163.307480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,623.163025,724.583862,152.990692,563.326050,640.503845,152.385117,960.995789,809.213501,371.241333,875.181946,835.093811,222.787628,504.466187,697.824829,162.352646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,619.420349,724.260864,152.515137,559.212036,640.787170,151.482590,957.998047,809.124878,371.039124,871.455811,833.976257,222.976913,500.713013,698.473694,160.710297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,615.896423,724.225281,151.103714,555.296997,640.959106,150.018204,955.828003,808.653137,370.701904,868.081360,832.746704,223.226456,496.930267,698.943848,160.123306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,612.644714,724.158264,149.927246,551.480286,641.094116,148.601608,952.853394,808.384888,370.470245,864.099548,831.532959,223.673370,493.291779,699.403931,158.613159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,609.406555,723.699158,149.411835,547.754028,641.469055,147.452057,950.874756,807.184814,369.911713,861.339294,830.232300,223.965988,490.176819,699.923889,157.190201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,606.095764,724.059753,148.307098,544.203064,641.665771,145.922424,947.811096,807.057617,369.813568,858.377808,829.054626,223.577133,486.838318,700.392212,156.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,603.215881,723.782288,147.301010,540.661499,641.976624,144.715454,945.358948,806.175781,369.681122,854.982910,827.711182,223.831238,483.426147,700.848511,154.498840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,600.014404,723.708191,146.451309,537.220276,642.259949,143.355362,943.046692,805.287415,369.284912,852.005615,826.458801,223.988663,480.385620,701.326721,153.499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,597.370605,723.552185,144.845047,533.727844,642.502258,142.429626,940.623230,805.013733,369.320740,849.530090,825.281311,224.006439,477.410583,701.705994,151.736771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,594.111755,723.644836,144.367325,530.466614,642.434937,140.542496,938.006531,804.029297,368.896027,846.394348,824.052124,223.925079,474.300476,702.323853,150.628006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,591.119751,723.454529,143.202454,527.547363,642.666260,138.935120,936.541382,803.744446,368.261322,,,,471.365875,702.865845,149.307983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,588.832153,723.452881,141.853439,524.603577,643.144470,137.780807,934.037537,802.480469,367.347015,,,,468.618561,703.302612,147.838669,841.119202,821.768066,223.905472,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,586.234863,723.325684,141.185852,521.397583,643.215332,136.696686,932.058533,802.149658,367.142487,,,,465.799438,703.794617,146.069458,838.752625,820.395630,223.956985,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,583.925354,723.140747,139.765747,518.642334,643.512085,135.335342,930.103943,801.097717,366.721069,,,,463.419647,704.169495,144.326019,836.545227,819.316772,223.269302,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,581.275085,723.264160,138.553238,516.107544,643.647766,133.296509,927.287964,801.113647,367.024841,,,,460.575562,704.780518,142.891464,834.117249,818.314453,223.716095,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,579.078125,722.868286,137.486877,513.402161,643.963623,132.118149,925.026123,800.588135,367.020599,,,,458.385040,705.142822,141.557907,831.172668,817.284973,223.816666,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,577.008606,722.890320,136.590897,510.826416,644.142456,130.812347,923.588257,799.840027,366.343201,,,,455.939301,705.656860,140.004562,829.369263,816.213257,224.043549,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,574.048340,722.966553,135.597427,508.150574,644.174194,129.639191,922.019653,799.182068,365.995209,,,,453.907288,706.076355,138.912766,827.299866,815.095032,223.385239,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,572.277222,722.836060,134.349930,505.800079,644.592346,128.460541,920.023621,798.381775,365.358673,,,,451.534149,706.526184,136.430054,824.972229,814.215515,223.132126,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,570.422119,722.719849,133.486572,503.684631,644.803528,126.811111,918.539124,797.706055,364.748901,,,,449.656799,706.869873,134.952408,822.702148,813.282898,223.371323,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,568.298340,722.808472,131.845413,501.400055,644.863464,125.548927,916.982361,797.074585,364.236053,,,,447.271851,707.244202,133.446014,820.751282,812.456665,223.220352,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,566.895996,722.468140,130.728882,499.402313,645.052979,124.175941,915.163696,796.683411,363.509521,,,,445.555237,707.606750,132.039917,819.276611,811.206482,223.086151,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,564.977417,722.338074,130.054764,497.558502,645.358948,122.101952,913.802307,796.186279,363.569580,,,,443.704956,708.022156,130.621887,817.593445,810.376343,222.719101,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,562.950500,722.426880,129.061127,495.301544,645.374207,121.546425,912.064453,795.707153,363.233551,,,,442.016083,708.080017,128.853394,815.691040,809.508728,222.410065,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,561.402466,722.443054,128.024384,493.685669,645.459106,120.462166,910.861633,795.242798,362.698456,,,,440.674805,708.229187,127.574661,814.061462,808.841614,222.693573,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,560.218140,722.114746,126.759491,492.020630,645.587708,118.629089,909.838745,794.967224,362.003235,,,,438.962769,708.669861,125.876579,812.281799,808.160339,222.463043,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,558.927490,721.965759,125.851753,490.586243,645.562134,117.095604,908.242920,794.596436,361.863861,,,,437.582214,708.773315,124.640007,810.426208,807.341003,222.311691,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,557.604370,721.977905,123.993202,488.921234,645.562317,116.038742,906.161072,794.293579,361.723694,,,,436.203125,708.898926,123.658127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,556.345886,721.725769,123.026711,487.395721,645.603394,115.082390,905.307861,793.762634,361.455811,,,,434.886932,708.988892,121.861359,,,,808.159607,806.113708,221.821899,,,,,,,,,,,,,,,,,,,,,,,,
84,554.798218,721.617004,122.729721,486.287476,645.700378,113.774529,904.504883,793.116760,360.760437,,,,433.924774,709.182190,119.780746,,,,806.174011,805.343811,221.860458,,,,,,,,,,,,,,,,,,,,,,,,
85,553.482483,721.552124,122.183556,485.225952,645.785583,112.151772,903.490662,792.827820,359.935394,,,,432.763336,709.287720,118.610260,,,,805.056091,804.702881,221.847610,,,,,,,,,,,,,,,,,,,,,,,,
86,552.978271,721.547119,120.426331,484.308746,645.779053,109.963684,902.206055,792.812805,359.597260,,,,431.440643,709.248718,118.214943,,,,804.403931,803.895752,221.497574,,,,,,,,,,,,,,,,,,,,,,,,
87,552.290405,721.347412,118.887634,483.022858,645.700867,109.326729,900.666138,792.631226,360.031921,,,,430.274506,709.141235,117.248489,,,,803.287659,803.250305,221.096603,,,,,,,,,,,,,,,,,,,,,,,,
88,550.959717,721.149658,118.480576,481.705170,645.539795,108.575485,898.976074,792.286987,360.087646,,,,429.259644,709.120422,115.851295,,,,802.155823,802.693054,220.779160,,,,,,,,,,,,,,,,,,,,,,,,
89,549.789612,721.007019,117.996773,480.960876,645.555908,107.240601,897.764343,792.072144,359.750702,,,,428.562073,709.208252,113.965752,,,,801.228149,802.225952,220.625824,,,,,,,,,,,,,,,,,,,,,,,,
90,549.016052,720.967896,116.730179,480.302612,645.587097,105.932640,,,,,,,427.847900,709.285889,111.917191,,,,800.361511,801.857117,220.577148,,,,,,,,,,,,,,,,,,,,,,,,
91,548.295166,720.830994,115.296577,479.591156,645.453857,104.521202,,,,,,,427.300629,709.230469,110.835129,,,,799.152161,801.413391,220.071564,,,,,,,,,,,,,,,,,,,,,,,,
92,547.644165,720.665405,114.488441,478.765564,645.258484,103.142479,,,,,,,426.327789,709.115723,110.255753,,,,797.963074,801.027588,220.042511,895.593628,791.302917,358.436401,,,,,,,,,,,,,,,,,,,,,
93,546.830444,720.626648,114.000175,478.034637,645.228333,102.427803,,,,,,,425.186707,708.931213,109.739044,,,,796.966919,800.721130,219.933151,894.063843,791.135925,358.578796,,,,,,,,,,,,,,,,,,,,,
94,546.209412,720.397217,112.881683,477.266449,645.128967,101.742531,,,,,,,424.743408,708.669495,108.603752,,,,796.194519,800.465820,219.616013,893.263977,790.993164,358.115814,,,,,,,,,,,,,,,,,,,,,
95,545.844971,720.307434,111.518036,476.474396,644.896179,100.683434,,,,,,,423.981812,708.462524,107.232010,,,,795.564697,800.134338,219.303299,892.867126,790.932068,357.667236,,,,,,,,,,,,,,,,,,,,,
96,545.255554,720.179260,110.520142,476.014008,644.688843,99.321571,,,,,,,,,,,,,794.807434,799.975586,218.734344,892.525940,790.772339,357.287323,,,,,,,,,,,,,,,,,,,,,
97,544.504211,720.015320,110.025406,475.588562,644.475830,98.229523,,,,,,,,,,,,,794.427856,799.433105,218.243652,892.466125,790.302063,356.441803,422.769623,708.438293,104.522568,,,,,,,,,,,,,,,,,,
98,543.818604,719.924561,109.572464,475.044739,644.294983,97.275986,,,,,,,,,,,,,793.955933,799.050842,217.678375,,,,422.412567,708.257751,102.488686,,,,,,,,,,,,,,,,,,
99,543.367310,719.871460,108.849152,474.663910,644.252747,96.519981,,,,,,,,,,,,,793.778503,798.727356,217.411194,,,,422.234161,708.221008,101.072845,,,,,,,,,,,,,,,,,,
100,542.977112,719.725647,107.320587,474.419647,644.202148,95.041634,,,,,,,,,,,,,793.331665,798.495667,217.103989,,,,421.961914,707.992188,100.049377,889.338440,790.187683,356.480225,,,,,,,,,,,,,,,
101,542.679626,719.683044,106.227692,474.151398,644.002014,93.734955,,,,,,,,,,,,,792.580750,798.283203,216.794769,,,,421.509949,707.818115,98.675674,888.876892,790.188232,356.478912,,,,,,,,,,,,,,,
102,542.345764,719.549072,105.653564,473.838257,643.927551,92.608604,,,,,,,,,,,,,791.843994,798.029175,216.560516,,,,421.022980,707.816101,97.553276,888.350098,790.247070,356.227936,,,,,,,,,,,,,,,
103,542.171021,719.459351,105.007111,473.839294,643.536987,91.806877,,,,,,,,,,,,,790.752625,797.694519,216.741089,,,,420.601959,707.582336,97.133438,887.760315,790.173401,355.946198,,,,,,,,,,,,,,,
104,542.048645,719.267700,104.500282,474.046875,643.168030,91.397247,,,,,,,,,,,,,790.046936,797.381714,216.799988,,,,420.438416,707.308899,97.766449,886.971558,790.125427,355.746246,,,,,,,,,,,,,,,
105,541.785950,718.807739,104.008781,473.896240,642.963379,91.098053,,,,,,,,,,,,,789.566223,797.073364,216.603638,,,,420.051239,706.951294,97.471977,886.446045,790.094604,355.635315,,,,,,,,,,,,,,,
106,541.667297,718.490173,103.952156,473.632965,642.786438,91.043030,,,,,,,,,,,,,789.360291,796.844421,216.334793,,,,420.109009,706.542542,97.551102,885.948730,790.082764,355.643494,,,,,,,,,,,,,,,
107,541.734985,718.127441,103.760262,473.526855,642.555115,90.936096,,,,,,,,,,,,,789.586792,796.648499,215.703445,,,,420.044922,706.078735,98.005684,885.478149,789.956116,355.575470,,,,,,,,,,,,,,,
108,541.588806,717.819092,103.641830,473.329712,642.366943,90.842125,,,,,,,,,,,,,789.685242,796.436523,215.093353,,,,419.839294,705.628479,98.217148,,,,,,,,,,,,,,,,,,
109,541.411377,717.709961,103.619225,473.177368,642.092468,90.856430,,,,,,,,,,,,,789.601990,796.330627,214.787033,,,,419.594086,705.493164,98.682640,,,,,,,,,,,,,,,,,,
110,541.279602,717.555847,103.577690,472.991364,641.867493,90.903839,,,,,,,,,,,,,789.471619,796.244507,214.717697,,,,419.395386,705.386780,98.646416,,,,,,,,,,,,,,,,,,
111,541.090942,717.280762,103.498169,472.769012,641.789734,90.953773,,,,,,,,,,,,,789.397034,796.083618,214.458069,,,,419.346680,705.295288,98.742218,,,,,,,,,,,,,,,,,,
112,541.031250,717.146606,103.500023,472.598358,641.708252,90.962631,,,,,,,,,,,,,789.283630,796.059265,214.196838,,,,419.243195,705.229065,98.631905,,,,884.430969,790.158875,354.976593,,,,,,,,,,,,
113,540.958923,717.078369,103.439957,472.438202,641.622681,90.996696,,,,,,,,,,,,,789.119568,795.900513,213.876144,,,,419.286316,705.213318,98.550072,,,,884.173035,790.269165,354.972321,,,,,,,,,,,,
114,540.795349,717.088806,103.336113,472.259338,641.595215,91.024521,,,,,,,,,,,,,789.071899,795.776001,213.732544,,,,419.274261,705.307678,98.451057,,,,883.951904,790.298523,354.812805,,,,,,,,,,,,
115,540.758667,717.006104,103.231567,472.152527,641.643494,91.060417,,,,,,,,,,,,,789.100891,795.784912,213.626312,,,,419.261780,705.439575,98.304588,,,,883.734192,790.440735,354.700012,,,,,,,,,,,,
116,540.677734,717.020081,103.128891,472.158173,641.733337,91.005554,,,,,,,,,,,,,789.098999,795.700500,213.510498,,,,419.347626,705.432800,98.245071,,,,883.665833,790.499084,354.564728,,,,,,,,,,,,
117,540.592712,717.126709,103.201607,472.119995,641.744385,90.944534,,,,,,,,,,,,,789.044678,795.699158,213.399872,,,,419.340332,705.506836,98.265350,,,,883.699768,790.574829,354.515778,,,,,,,,,,,,
118,540.877136,717.047913,102.897781,472.142944,641.750305,90.857025,,,,,,,,,,,,,788.964661,795.801758,213.366547,,,,419.401062,705.519348,98.178810,,,,883.655151,790.691223,354.459442,,,,,,,,,,,,
119,541.028381,717.163879,102.389946,472.234222,641.764465,90.736404,,,,,,,,,,,,,788.953125,795.833069,213.347717,,,,419.410797,705.520081,98.150665,,,,883.531250,790.755371,354.410553,,,,,,,,,,,,
120,540.962708,717.205383,102.419487,472.292725,641.761475,90.688957,,,,,,,,,,,,,788.882751,795.943420,213.338943,,,,419.472137,705.501587,98.113953,,,,883.438232,790.961914,354.480865,,,,,,,,,,,,
121,541.003845,717.211853,102.364586,472.306854,641.755920,90.661011,,,,,,,,,,,,,788.762512,796.071960,213.424988,,,,419.426117,705.417908,97.755707,,,,883.334412,791.188416,354.595398,,,,,,,,,,,,
122,540.973633,717.443970,102.389076,472.319855,641.809937,90.853912,,,,,,,,,,,,,788.720947,796.171509,213.421783,,,,419.463837,705.323853,97.635910,,,,883.258789,791.405701,354.694946,,,,,,,,,,,,
123,541.084229,717.421875,102.250328,472.397552,641.749146,90.577011,,,,,,,,,,,,,788.697083,796.367981,213.466293,,,,419.391052,705.406860,98.032433,,,,883.196106,791.706177,354.800110,,,,,,,,,,,,
124,541.219910,717.506958,102.032066,472.506165,641.753235,90.452415,,,,,,,,,,,,,788.603394,796.446899,213.511429,,,,419.360474,705.327576,97.867302,,,,883.145630,791.955322,354.914917,,,,,,,,,,,,
125,541.006714,717.661194,102.318932,472.545624,641.769653,90.413094,,,,,,,,,,,,,788.594849,796.634888,213.564819,,,,419.529266,705.303345,97.713821,,,,883.076050,792.274902,355.001282,,,,,,,,,,,,
126,540.957214,717.649414,102.424706,472.668213,641.834961,90.405396,,,,,,,,,,,,,788.568726,796.768555,213.615448,,,,419.454102,705.390076,97.900772,,,,883.032043,792.586731,355.201660,,,,,,,,,,,,
