Weight66
Date:,2025/04/23
Time:,11:19:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
109,532.101257,731.070129,128.917313,,,,483.493103,651.440613,81.289680,842.525330,844.549927,470.984161,787.679382,852.082581,324.079437,,,,,,,,,,,,,,,,414.633698,710.563049,87.211212,,,,,,,,,,,,,,,,,,,,,
110,531.480957,730.935547,128.325012,,,,483.284912,651.166382,79.741302,841.762146,844.063782,470.665619,787.345520,851.662292,323.255219,,,,,,,,,,,,,,,,414.151398,710.445496,86.103821,,,,,,,,,,,,,,,,,,,,,
111,531.071472,730.853882,127.753418,,,,483.133698,651.041565,79.086624,840.939453,843.618164,470.534821,786.779236,851.287781,322.920532,,,,,,,,,,,,,,,,414.218933,710.491516,85.063614,,,,,,,,,,,,,,,,,,,,,
112,530.759399,730.838379,127.130379,,,,483.348572,651.629089,78.257805,840.457520,843.382935,470.568451,785.725647,851.195801,322.846832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,530.600952,730.801941,126.264313,,,,483.507721,652.112000,77.491905,840.076660,843.647644,470.688293,784.964233,850.825928,322.563751,,,,,,,,,,,,,,,,,,,413.372314,710.246155,82.782173,,,,,,,,,,,,,,,,,,
114,530.466248,730.803528,125.135307,,,,483.520264,652.044006,76.526489,839.581299,843.715820,470.417999,784.643860,850.525635,322.125824,,,,,,,,,,,,,,,,,,,412.743744,710.309875,82.532372,,,,,,,,,,,,,,,,,,
115,530.329102,730.686951,124.026443,,,,482.548889,651.560669,75.146172,839.435547,843.655823,469.683899,784.493896,850.269470,321.897736,,,,,,,,,,,,,,,,,,,412.295807,710.334534,82.352982,,,,,,,,,,,,,,,,,,
116,530.066589,730.589783,123.367142,,,,482.297333,651.687988,73.845688,839.068909,843.616211,469.169464,784.051514,849.950806,321.666290,,,,,,,,,,,,,,,,,,,411.895752,710.310059,82.094353,,,,,,,,,,,,,,,,,,
117,529.860535,730.441833,122.933479,,,,482.624695,652.295288,72.796249,838.086304,843.753662,469.451996,783.424011,849.718018,321.499908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,529.743225,730.359253,122.520805,,,,482.768097,652.545349,71.997337,837.398743,843.737854,469.207581,782.784790,849.528992,321.487671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,529.553772,730.333191,122.079315,,,,482.768921,652.401428,71.348480,837.006409,843.596130,469.176453,782.205566,849.277100,321.401428,,,,,,,,,,,,,,,,,,,,,,412.464081,710.292664,77.518997,,,,,,,,,,,,,,,
120,529.424072,730.342041,121.186081,,,,482.783020,652.315369,70.502579,836.608276,843.598999,469.100250,781.645752,849.104736,321.183105,,,,,,,,,,,,,,,,,,,,,,412.216644,710.332947,77.068878,,,,,,,,,,,,,,,
121,529.721497,730.429810,120.104485,,,,482.701385,652.370117,70.142876,836.324036,843.560913,468.814972,781.307251,848.879333,320.971436,,,,,,,,,,,,,,,,,,,,,,412.099365,710.564758,76.704948,,,,,,,,,,,,,,,
122,529.862793,730.699402,119.270813,,,,481.946777,651.881348,70.094612,836.030212,843.480347,468.526489,781.107666,848.814941,320.722321,,,,,,,,,,,,,,,,,,,,,,412.004181,711.019104,76.365456,,,,,,,,,,,,,,,
123,529.899353,731.066528,118.753502,,,,481.431152,651.621765,70.249748,835.625610,843.423157,468.248810,781.018555,848.611389,320.546387,,,,,,,,,,,,,,,,,,,,,,412.148621,711.409485,76.043747,,,,,,,,,,,,,,,
124,529.893066,730.995850,118.323677,,,,481.332275,651.709106,70.289597,835.395935,843.429382,467.990356,781.005310,848.498169,320.399567,,,,,,,,,,,,,,,,,,,,,,412.351440,711.738220,75.836426,,,,,,,,,,,,,,,
125,529.927612,731.058472,118.172470,,,,481.320526,651.991943,70.154823,835.135132,843.438049,467.771942,781.023193,848.432556,320.173126,,,,,,,,,,,,,,,,,,,,,,412.483276,711.967712,75.695656,,,,,,,,,,,,,,,
126,529.898682,731.071106,118.085899,,,,481.256439,652.139526,70.043411,834.885803,843.527161,467.615509,781.083069,848.448242,319.862701,,,,,,,,,,,,,,,,,,,,,,412.397064,712.067810,75.766907,,,,,,,,,,,,,,,
127,529.854309,731.001099,117.993690,,,,481.206848,652.260620,69.930031,834.844666,842.704041,467.151947,781.133118,848.515625,319.548096,,,,,,,,,,,,,,,,,,,,,,412.264221,712.161682,75.822937,,,,,,,,,,,,,,,
128,529.925110,730.965454,117.966270,,,,481.141266,652.212219,69.911850,834.777466,843.415588,467.202881,781.315125,848.508240,319.216705,,,,,,,,,,,,,,,,,,,,,,412.200470,712.164490,75.887383,,,,,,,,,,,,,,,
129,529.988098,730.961914,117.923477,,,,481.165222,652.068909,69.882889,834.719421,843.665527,467.171204,781.559326,848.511902,318.922668,,,,,,,,,,,,,,,,,,,,,,412.237518,712.050659,75.984047,,,,,,,,,,,,,,,
130,530.012329,730.874695,117.884834,,,,481.204285,651.848450,69.775108,834.760254,842.864990,466.805328,781.801514,848.510986,318.552002,,,,,,,,,,,,,,,,,,,,,,412.163544,711.812256,76.150253,,,,,,,,,,,,,,,
131,530.049438,730.771606,117.862663,,,,481.090088,651.603516,69.651382,835.025391,842.970337,466.582367,782.129639,848.612854,318.088287,,,,,,,,,,,,,,,,,,,,,,412.096222,711.682739,76.206566,,,,,,,,,,,,,,,
132,530.079956,730.669250,117.797729,,,,481.378296,651.445740,69.699112,835.008179,843.014099,466.530823,782.404968,848.628662,317.800140,,,,,,,,,,,,,,,,,,,,,,412.011749,711.471863,76.370461,,,,,,,,,,,,,,,
133,530.045654,730.568481,117.723389,,,,481.161652,651.882751,69.269020,834.954956,842.966614,466.647064,782.648193,848.642517,317.665955,,,,,,,,,,,,,,,,,,,,,,411.960022,711.350769,76.486938,,,,,,,,,,,,,,,
134,530.082153,730.462769,117.718994,,,,481.334320,651.412415,69.484840,834.814758,842.932861,466.620087,782.810913,848.613708,317.474152,,,,,,,,,,,,,,,,,,,,,,411.947815,711.342529,76.497833,,,,,,,,,,,,,,,
135,530.121643,730.361206,117.690468,,,,481.144226,651.282043,69.470314,834.839661,843.050781,466.638275,782.882690,848.615417,317.349060,,,,,,,,,,,,,,,,,,,,,,412.025360,711.357605,76.392899,,,,,,,,,,,,,,,
136,530.185852,730.367371,117.587646,,,,481.012146,651.198975,69.461105,834.819092,843.085144,466.584900,783.283203,848.515625,316.946564,,,,,,,,,,,,,,,,,,,,,,412.046417,711.381714,76.259743,,,,,,,,,,,,,,,
137,530.225647,730.303711,117.346466,,,,480.783813,651.719177,68.997887,834.895996,843.179199,466.514984,783.375305,848.541931,316.660187,,,,,,,,,,,,,,,,,,,,,,412.073853,711.400879,76.126511,,,,,,,,,,,,,,,
138,530.291931,730.348755,117.413879,,,,480.781860,652.026550,68.663940,834.993713,843.310486,466.506683,783.391113,848.519287,316.532959,,,,,,,,,,,,,,,,,,,,,,412.114899,711.485229,76.134941,,,,,,,,,,,,,,,
139,530.251465,730.376282,117.364937,,,,481.198303,651.439392,68.768242,835.150635,843.299988,466.434326,783.300293,848.562866,316.564453,,,,,,,,,,,,,,,,,,,,,,412.074982,711.510620,76.117310,,,,,,,,,,,,,,,
140,530.316406,730.233093,117.087494,,,,481.223724,650.999695,68.870377,835.198547,843.597656,466.147614,783.248840,848.539368,316.559906,,,,,,,,,,,,,,,,,,,,,,411.993317,711.501587,76.153778,,,,,,,,,,,,,,,
141,530.332275,730.321106,117.172768,,,,481.411926,650.937988,69.003174,835.290833,843.748047,466.049591,783.270752,848.538940,316.503052,,,,,,,,,,,,,,,,,,,,,,412.010834,711.511108,76.102394,,,,,,,,,,,,,,,
142,530.373779,730.373718,117.206795,,,,481.476318,650.993713,68.948593,835.410217,843.861633,465.949707,783.299255,848.538635,316.473083,,,,,,,,,,,,,,,,,,,,,,412.098663,711.520813,75.982315,,,,,,,,,,,,,,,
143,530.448120,730.381104,117.167648,,,,481.628937,651.187256,68.743805,835.483887,843.993652,465.913940,783.306091,848.538269,316.468933,,,,,,,,,,,,,,,,,,,,,,412.080780,711.520447,75.929276,,,,,,,,,,,,,,,
144,530.385559,730.384521,117.049881,,,,481.715668,651.277954,68.603195,835.621765,844.082764,465.926575,783.229492,848.549133,316.432678,,,,,,,,,,,,,,,,,,,,,,411.954163,711.539185,75.851349,,,,,,,,,,,,,,,
145,530.409302,730.388367,116.963730,,,,481.770874,651.645447,68.430679,836.054932,844.104858,465.652161,783.255371,848.634583,316.411194,,,,,,,,,,,,,,,,,,,,,,411.890808,711.542236,75.885368,,,,,,,,,,,,,,,
146,530.421509,730.398376,116.988594,,,,481.748932,651.495239,68.378952,836.332397,844.178772,465.484985,783.223450,848.701843,316.425018,,,,,,,,,,,,,,,,,,,,,,411.895691,711.537598,75.910576,,,,,,,,,,,,,,,
147,530.428528,730.402222,116.976151,,,,481.822418,651.712463,68.372002,836.389709,844.297913,465.527527,783.164246,848.720703,316.345306,,,,,,,,,,,,,,,,,,,,,,411.871582,711.552856,75.859726,,,,,,,,,,,,,,,
148,530.428894,730.411499,117.006363,,,,481.856659,651.851318,68.218788,836.384705,844.387756,465.532715,783.147766,848.723450,316.331848,,,,,,,,,,,,,,,,,,,,,,411.818604,711.552307,75.843712,,,,,,,,,,,,,,,
149,530.365417,730.410156,116.973503,,,,482.453033,652.658020,67.790932,836.297363,844.597595,465.670502,783.254883,848.790283,316.516083,,,,,,,,,,,,,,,,,,,,,,411.816864,711.551514,75.848244,,,,,,,,,,,,,,,
150,530.364441,730.392212,116.897324,,,,482.432007,652.915710,67.457748,836.277100,844.961731,465.746735,783.241394,848.843140,316.400604,,,,,,,,,,,,,,,,,,,,,,411.822876,711.551514,75.848450,,,,,,,,,,,,,,,
151,530.350403,730.407043,116.859787,,,,482.380310,652.795349,67.168381,836.261475,845.101624,465.776428,783.402222,848.804138,316.405396,,,,,,,,,,,,,,,,,,,,,,411.752716,711.560730,75.844109,,,,,,,,,,,,,,,
152,530.369263,730.510742,116.862823,,,,482.386902,652.664795,67.129189,836.478760,845.754944,465.463348,783.336243,848.889465,316.487823,,,,,,,,,,,,,,,,,,,,,,411.717316,711.654968,75.888206,,,,,,,,,,,,,,,
153,530.297302,730.539429,116.805542,,,,482.259155,652.411438,67.393784,836.691772,845.780457,465.544098,783.192993,848.935730,316.536072,,,,,,,,,,,,,,,,,,,,,,411.703003,711.672913,75.903450,,,,,,,,,,,,,,,
154,530.322815,730.500549,116.793335,,,,482.585419,652.589722,67.264580,836.381958,845.745972,465.941376,783.109009,848.956543,316.400665,,,,,,,,,,,,,,,,,,,,,,411.691162,711.659668,75.912178,,,,,,,,,,,,,,,
155,530.277649,730.509216,116.782104,,,,482.655518,652.785339,67.036697,836.491455,846.047363,465.984283,783.163940,848.929199,316.520538,,,,,,,,,,,,,,,,,,,,,,411.727692,711.661133,75.832901,,,,,,,,,,,,,,,
156,530.292480,730.533325,116.662415,,,,482.768921,653.026184,66.792877,836.769409,846.136047,465.762848,783.165466,848.926636,316.565918,,,,,,,,,,,,,,,,,,,,,,411.795654,711.669556,75.782158,,,,,,,,,,,,,,,
157,530.378906,730.524048,116.627121,,,,482.846863,653.121033,66.660645,836.921570,846.342041,465.690948,783.022827,848.935669,316.409698,,,,,,,,,,,,,,,,,,,,,,411.695190,711.774231,75.716972,,,,,,,,,,,,,,,
158,530.383362,730.506836,116.617485,,,,482.922028,653.092041,66.604691,836.996826,846.404541,465.737427,782.951965,848.923889,316.403931,,,,,,,,,,,,,,,,,,,,,,411.691864,711.791138,75.690521,,,,,,,,,,,,,,,
159,530.368835,730.525146,116.463867,,,,482.998596,653.173340,66.528336,837.020874,846.419495,465.832428,782.867126,848.919495,316.472229,,,,,,,,,,,,,,,,,,,,,,411.729553,711.787231,75.659225,,,,,,,,,,,,,,,
160,530.823364,730.364136,116.091782,,,,482.988373,653.099854,66.437004,837.095276,846.482117,465.827332,782.863281,848.916077,316.574921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,530.587952,730.502197,116.283752,,,,483.118652,653.183472,66.381134,837.060425,846.576965,465.754028,782.532410,848.980835,316.771484,,,,,,,,,,,,,,,,,,,,,,,,,411.791840,711.791565,75.647675,,,,,,,,,,,,
162,530.436646,730.468201,116.289879,,,,483.218414,653.382324,66.249176,836.610535,846.561768,466.156586,782.299438,848.994385,316.917664,,,,,,,,,,,,,,,,,,,,,,,,,411.655487,711.773682,75.805801,,,,,,,,,,,,
163,530.465027,730.445923,116.168480,,,,483.211151,653.345764,66.082161,836.998596,846.688904,466.037079,782.066650,849.039978,317.027893,,,,,,,,,,,,,,,,,,,,,,,,,411.635895,711.770996,75.854416,,,,,,,,,,,,
164,530.511536,730.376343,115.999237,,,,483.273621,653.330017,66.037910,837.223267,846.851013,465.903076,781.933960,848.942322,317.132050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,530.526367,730.410339,115.577690,,,,483.224823,653.134277,66.029541,837.205994,846.967712,465.847778,781.949219,848.908264,317.132477,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.690155,711.780334,75.774780,,,,,,,,,
166,530.564148,730.427307,115.484009,,,,483.200195,652.972107,66.049500,837.201965,846.983582,465.849213,781.772400,848.944946,317.142883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,530.595093,730.406555,115.417519,,,,483.353180,652.985352,65.995644,837.201599,846.995667,465.857849,781.669800,848.945496,317.197174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.831879,711.829285,75.446175,,,,,,
168,530.577698,730.403198,115.354813,,,,483.406952,653.218628,66.086945,837.191956,847.071777,465.874908,781.658447,848.913269,317.257019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.814056,711.828247,75.470200,,,,,,
169,530.546692,730.401123,115.315399,,,,483.373169,653.293457,65.856102,837.226013,847.111389,465.865448,781.572510,848.848267,317.270966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,530.615295,730.411255,115.294769,,,,483.320129,653.179382,65.724052,837.239563,847.142151,465.921509,781.549683,848.781006,317.327942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,530.612183,730.397095,115.276474,,,,483.314880,653.063904,65.696709,837.262024,847.157471,466.040375,781.445068,848.717346,317.403564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,530.632080,730.366516,115.197388,,,,483.342255,653.045532,65.686119,837.277405,847.181580,465.964966,781.311584,848.693542,317.449310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.754852,711.935425,75.328751,,,
173,530.712524,730.362671,115.149063,,,,483.421265,653.236755,65.633453,837.277100,847.251404,465.972382,781.289246,848.608948,317.440521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.762543,712.041504,75.399574,,,
174,530.701050,730.370850,115.117599,,,,483.497314,653.529297,65.453148,837.286255,847.243164,466.010010,781.245361,848.491455,317.459961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.884125,712.090088,75.188499,,,
175,530.627075,730.330505,115.046173,,,,483.428192,653.454102,65.343491,837.312988,847.229797,466.117065,781.231140,848.477478,317.471069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.762634,712.061584,75.138229,,,
176,530.627563,730.315491,115.003563,,,,483.398834,653.409119,65.369736,837.325378,847.245605,466.068726,781.291809,848.264954,317.527618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,530.640869,730.318115,115.000122,,,,483.375122,653.311340,65.186615,837.328491,847.193359,466.041351,781.281433,848.154968,317.551727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.078461,712.096130,74.881912
178,530.682983,730.220459,115.002808,,,,483.356445,653.379395,64.984718,837.288818,847.174561,466.058289,781.335571,848.021362,317.493866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.799286,712.070313,75.209335
179,530.741699,730.221069,114.974174,,,,483.318573,653.236267,65.012321,837.337952,847.253723,466.152130,781.312378,847.924377,317.493469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.669067,712.148315,75.374207
180,530.781921,730.220337,114.935020,,,,483.376282,653.275940,65.020309,837.391418,847.266296,466.126343,781.422913,847.802551,317.624390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.759644,712.176025,75.253784
181,530.728699,730.196594,114.906624,,,,483.180084,653.438354,64.805649,837.408813,847.260864,466.103729,781.506775,847.695496,317.648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.672760,712.168823,75.126167
182,530.724426,730.185730,114.884438,,,,483.395233,653.552368,64.764206,837.407104,847.258911,466.102112,781.550903,847.547729,317.664764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.769257,712.165955,75.177895
183,530.775696,730.091370,114.876808,,,,483.441132,653.499756,64.796783,837.395569,847.252258,466.134064,781.522705,847.513000,317.745361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.772339,712.165283,75.173813
184,530.803101,730.080811,114.860916,,,,483.517792,653.607239,64.814575,837.406311,847.287292,466.284729,781.489258,847.418518,317.861725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.832367,712.185303,74.981110
185,531.065247,730.130981,114.690437,,,,483.450226,653.366638,64.842216,837.387329,847.347839,466.291138,781.467407,847.294434,317.922821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.867554,712.196777,74.943123
186,530.946960,729.990723,114.664680,,,,483.414520,653.119629,64.851547,837.492981,847.261108,466.297272,781.453552,847.208313,317.943634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.929230,712.199646,74.860962
187,531.036255,730.007935,114.542938,,,,483.366119,652.995056,64.885582,837.505920,847.266602,466.235840,781.434265,847.099182,317.996613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.912506,712.195862,74.839020
188,530.921631,729.976929,114.681755,,,,483.482452,653.237305,64.844048,837.499023,847.255676,466.221954,781.527527,846.927368,318.135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.851898,712.186279,74.956390
189,530.997253,729.918152,114.571518,,,,483.444855,653.235168,64.748726,837.578491,847.257263,466.334412,781.443298,846.780579,318.266785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.805725,712.190552,75.003052
190,531.067932,729.887085,114.455605,,,,483.414734,653.149475,64.746033,837.582703,847.233032,466.383148,781.436646,846.680603,318.416504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.718170,712.178772,75.124603
191,531.083923,729.812622,114.472450,,,,483.401825,653.060547,64.745842,837.611938,847.138062,466.418396,781.517639,846.534058,318.368652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.727997,712.184753,75.105064
192,531.017578,729.794006,114.545624,,,,483.356140,652.867493,64.783676,837.640137,847.207153,466.438751,781.406860,846.540222,318.356140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.789764,712.191162,75.019379
193,531.068176,729.802490,114.470520,,,,483.343933,652.752930,64.839470,837.711670,847.143005,466.478485,781.488831,846.474243,318.416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.876709,712.198608,74.913765
194,531.102600,729.700378,114.418198,,,,483.351746,652.857544,64.814362,837.727051,847.126221,466.478790,781.471375,846.410645,318.352142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.860107,712.211487,74.807762
195,531.125427,729.689514,114.400620,,,,483.331360,652.806274,64.787041,837.722778,847.128784,466.476105,781.453125,846.379578,318.459076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.953491,712.208252,74.800575
196,531.139221,729.697144,114.380974,,,,483.642975,653.095215,64.172363,837.711670,847.032593,466.578125,781.414673,846.285767,318.533386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.031158,712.211853,74.804817
197,531.113220,729.693909,114.408424,,,,483.735046,653.509094,63.810738,837.708313,847.044312,466.626862,781.394287,846.172852,318.563843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.837006,712.298889,74.817604
198,531.362488,729.732117,114.333427,,,,483.452972,653.356873,64.298752,837.673950,847.115234,466.669495,781.220581,846.123901,318.680389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.910187,712.333740,74.812096
199,531.262573,729.623596,114.327690,,,,483.386688,653.094788,64.670166,837.654724,847.051147,466.673309,781.105713,846.162109,318.854187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.998840,712.324646,74.645218
200,531.206909,729.597046,114.267830,,,,483.411102,652.918091,64.780457,837.566833,847.017578,466.706024,781.171387,846.039917,318.929199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.849976,712.307800,74.732666
201,531.220154,729.596191,114.323433,,,,483.270294,652.762512,64.780617,837.518311,846.942810,466.744568,781.192261,845.993408,318.916107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.936981,712.312683,74.643944
202,531.406128,729.631531,114.304596,,,,483.328247,652.733704,64.789238,837.434692,846.926758,466.807404,781.195007,845.911865,318.879883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.922821,712.319702,74.699638
203,531.307861,729.629517,114.254059,,,,483.278046,652.673523,64.738342,837.333679,846.833496,466.957825,781.070007,845.928223,318.935181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.849091,712.317261,74.805702
204,531.171509,729.582458,114.313202,,,,483.279510,652.797668,64.716011,837.218933,846.799072,467.051453,781.005432,845.942993,318.991180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.821320,712.313782,74.849808
205,531.238831,729.625732,114.235016,,,,483.408997,653.021301,64.572304,837.150757,846.792786,467.085846,780.980103,845.939270,319.107025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.839508,712.316895,74.838997
206,531.283569,729.606995,114.234962,,,,483.638855,653.130188,64.023102,837.029968,846.559082,467.148804,780.927979,845.840088,319.141296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.955505,712.328247,74.726395
207,531.103088,729.597473,114.287079,,,,483.455719,653.096985,64.347427,836.889893,846.416931,467.329376,780.888550,845.814453,319.129822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.926910,712.324036,74.714661
208,531.253662,729.635132,114.207993,,,,483.422882,653.068359,64.616997,836.800598,846.314087,467.390350,780.763733,845.822388,319.280548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.855408,712.317078,74.790100
209,531.204834,729.636780,114.162834,,,,483.447754,653.085022,64.633049,836.405457,846.564087,467.754211,780.800354,845.728943,319.305511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.807953,712.313965,74.861992
210,531.245850,729.715881,114.214424,,,,483.471863,653.135620,64.575272,836.186462,846.541870,467.921936,780.488281,845.735657,319.540863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.017975,712.332825,74.640434
211,531.210754,729.631104,114.255936,,,,483.556152,653.179993,64.550919,836.190063,846.454346,468.148376,780.480469,845.681580,319.549500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.943909,712.322510,74.651947
212,531.289490,729.648987,114.352432,,,,483.615814,653.211426,64.518929,836.017822,846.453003,468.071136,780.263733,845.695435,319.626984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.919952,712.321472,74.715332
213,531.220764,729.646912,114.186165,,,,483.571228,653.220215,64.514565,835.859497,846.358704,468.137573,780.395569,845.651855,319.681152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.938110,712.323059,74.679733
214,531.264526,729.632507,114.170204,,,,483.459473,653.132568,64.441460,835.758362,846.354431,468.140198,780.160156,845.659607,319.805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.039368,712.317993,74.507729
215,531.286865,729.614258,114.219643,,,,483.585083,653.156372,64.492195,835.563232,846.247681,468.168182,779.975098,845.647278,319.956787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.959381,712.321167,74.630539
216,531.303223,729.615601,114.210541,,,,483.581940,653.158203,64.509773,835.267334,846.360291,468.337402,779.843689,845.643738,320.068573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.043884,712.321655,74.542358
217,531.340515,729.643250,114.191284,,,,483.502197,653.179749,64.473358,835.001648,846.308716,468.397430,779.658386,845.658752,320.232758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.434052,712.258118,74.161064
218,531.214355,729.638367,114.195251,,,,483.580200,653.196960,64.403740,834.982117,846.236755,468.444794,779.458374,845.651184,320.385986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.072906,712.324585,74.303169
219,531.166992,729.632446,114.190979,,,,483.526398,653.062256,64.406998,834.903870,846.275085,468.502777,779.121887,845.658142,320.466736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.271973,712.259277,74.131615
220,531.194702,729.636414,114.160728,,,,483.588928,653.072083,64.445145,834.824585,846.106140,468.479279,779.016357,845.638428,320.600403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.061096,712.324219,74.292358
221,531.185181,729.633789,114.173355,,,,483.562775,653.116577,64.463173,834.694885,846.074646,468.537262,778.893005,845.546204,320.656738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.858826,712.335754,74.679085
222,531.192261,729.634399,114.208366,,,,483.512634,653.152405,64.424026,834.622192,846.094360,468.561615,778.825317,845.506836,320.778839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.322205,712.249207,74.171944
223,531.207947,729.640320,114.159492,,,,483.446808,653.032410,64.433258,834.593445,846.009705,468.575226,778.688049,845.488586,320.857819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.743317,712.275146,73.559471
224,531.182373,729.647705,114.159851,,,,483.574768,653.087280,64.445801,834.310059,845.677124,468.779572,778.590576,845.407166,320.924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.924713,712.308289,73.271439
225,531.145325,729.624390,114.203110,,,,483.578461,653.215027,64.404701,834.182800,845.542664,468.892273,778.604553,845.379395,320.888367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.353455,712.356567,73.936714
226,531.181946,729.631165,114.220932,,,,483.658783,653.456848,64.337524,834.218201,845.484131,468.829498,778.435852,845.388550,320.955170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.472992,712.263611,73.942451
227,531.163391,729.624023,114.234917,,,,483.582397,653.451660,64.283295,834.214172,845.467224,468.835876,778.386047,845.371582,321.020966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.311157,712.318298,74.001335
