Weight60
Date:,2025/04/23
Time:,14:07:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
88,559.648682,729.316956,179.483963,496.039581,646.551331,179.531982,438.576569,709.315002,180.132202,,,,,,,,,,917.441956,844.931702,381.412231,806.694092,850.886963,272.296326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,558.230347,729.452942,177.769348,494.261963,646.486206,178.371796,436.884521,709.373718,179.472229,,,,,,,,,,915.392090,845.110840,381.138977,805.388123,850.485046,271.783875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,556.779602,729.417908,177.118286,492.864380,646.546265,177.102432,435.663086,709.608459,177.874496,,,,,,,,,,913.201965,844.847595,381.057098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,555.232544,729.373535,176.403824,491.427246,646.463013,175.669388,434.369537,709.681946,176.717789,,,,,,,,,,,,,,,,801.882813,849.838928,271.335876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,553.955933,729.206543,174.723251,490.416992,646.436462,173.942825,432.865936,709.598572,175.847992,,,,,,,,,,,,,,,,800.177429,849.935791,270.551941,910.400635,844.752747,379.786041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,552.504883,729.236328,173.858398,489.422729,646.445496,172.482834,431.629456,709.588562,174.172592,,,,,,,,,,,,,,,,798.979919,849.814697,269.855560,908.657959,844.923462,379.254242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,551.345520,729.151245,173.340317,487.685242,646.378601,171.780121,430.698486,709.537109,172.992661,,,,,,,,,,,,,,,,798.092163,849.349731,269.129242,907.624146,844.614868,378.617676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,550.038757,729.078247,171.798615,486.547424,646.268066,170.101669,429.414063,709.535339,171.592926,,,,,,,,,,,,,,,,796.977539,849.125610,268.306824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,549.286072,728.773376,169.971237,485.438599,646.206543,168.458817,428.371857,709.375061,170.334167,,,,,,,,,,,,,,,,795.596558,849.050598,268.353210,,,,904.633850,844.530762,378.025848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,548.474854,728.506836,169.027771,484.558868,646.210571,167.182648,427.168518,709.403809,169.138580,,,,,,,,,,,,,,,,793.479980,848.868530,268.018951,,,,903.125732,844.669861,377.255615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,547.402161,728.454834,167.933594,483.459961,645.995239,165.556335,425.574432,709.376892,168.386459,,,,,,,,,,,,,,,,792.229004,848.832886,267.436310,,,,902.281860,844.338135,376.516663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,546.307434,728.453064,166.609619,482.194000,645.900024,164.832031,425.165070,709.295532,166.655182,,,,,,,,,,,,,,,,792.067749,848.293884,266.316498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,545.210754,728.256531,165.763779,481.202789,645.799622,163.276260,424.360718,709.398987,164.894806,,,,,,,,,,,,,,,,791.475403,847.916687,265.181335,,,,,,,900.383179,844.181641,375.065552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,543.997864,728.104980,164.930588,480.336792,645.715149,161.383667,423.707275,709.126648,163.493271,,,,,,,,,,,,,,,,789.427612,848.080505,264.986603,,,,,,,898.210571,844.416260,374.837280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,543.167236,728.176697,163.355896,479.469269,645.770935,160.263962,422.550049,709.045105,162.465042,,,,,,,,,,,,,,,,787.938416,848.136475,265.037964,,,,,,,897.209900,844.448364,374.653961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,542.760376,728.077820,161.787094,478.449188,645.603027,158.986664,421.861481,709.065002,161.250854,,,,,,,,,,,,,,,,786.783508,848.023621,264.569489,,,,,,,896.780334,844.032166,373.907837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,542.320496,727.977356,160.963409,477.941406,645.585327,157.330032,420.739044,708.973145,160.049225,,,,,,,,,,,,,,,,785.784424,847.878418,263.866882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,541.456116,727.764099,159.850571,477.071655,645.621765,155.771362,419.877869,708.918396,159.130798,,,,,,,,,,,,,,,,785.668762,847.300964,262.999695,,,,,,,,,,894.693359,843.980530,372.352203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,540.639587,727.692627,158.520370,476.425934,645.444397,154.282120,419.505127,708.936707,157.359299,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.563965,844.099365,371.882660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,539.875916,727.682983,157.458893,475.392365,645.417725,153.044128,418.735748,708.875732,155.660538,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.516174,844.032166,371.323517,784.288391,846.996033,261.105255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,539.163574,727.712463,156.372620,474.236847,645.227112,152.316238,418.156219,708.803040,154.443176,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.759705,843.920959,371.040192,783.437744,847.113037,260.887268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,538.384094,727.625793,155.331451,473.988037,645.332947,150.733643,417.613922,708.812073,153.050903,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.102661,843.581543,370.983429,782.294861,847.154785,260.661621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,538.021362,727.726685,154.572220,473.544495,645.326660,148.771408,417.125732,708.858948,151.701767,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.658813,843.504395,370.501007,781.389404,846.969910,260.186157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,537.288086,727.594604,153.034088,472.999359,645.346130,147.608444,416.475708,708.836182,150.546799,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.444214,843.726074,369.768890,780.406067,846.642395,259.625366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,536.790894,727.419312,151.970352,472.431061,645.380554,146.401596,415.644348,708.791199,149.456161,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.852295,843.797546,369.127655,779.932800,846.484863,259.066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,536.347473,727.241516,151.193817,471.867554,645.427063,144.818787,415.254059,708.994446,148.109924,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.337158,843.705078,368.716980,779.512085,846.308411,258.287750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,535.859497,726.925293,150.035797,471.549835,645.385864,143.676575,414.789948,708.991516,146.991196,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.265076,843.530823,368.266205,779.142151,846.086853,257.363464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,535.758179,727.063049,148.451065,471.022308,645.407349,142.200058,414.139252,709.026611,145.928146,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.100220,843.420288,367.973541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,535.573853,727.023926,147.445358,470.576630,645.465820,140.679733,413.918884,709.090149,144.807938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.306763,845.694092,256.176208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,535.062866,726.825500,146.565292,470.276672,645.582275,139.498810,413.855316,709.270569,143.377747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.571655,845.601563,256.049713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,534.621216,726.636230,145.582672,469.721649,645.582336,138.625946,413.289368,709.350586,142.125732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.382446,845.779663,255.640961,883.279358,843.126404,366.635895,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,534.351379,726.795349,144.381775,469.196503,645.629211,137.280411,412.633911,709.396851,141.074951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.476624,845.752563,254.848526,882.518127,843.172791,366.044250,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,534.179626,726.828003,143.307495,468.968567,645.543030,135.816025,412.472046,709.572449,140.337433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.054382,845.777100,253.966385,881.716919,843.325684,365.357452,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,533.827576,726.789917,142.474228,468.774780,645.645691,134.377167,412.545227,709.689758,138.821503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.829163,845.559143,253.407486,881.109497,843.353271,365.142365,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,533.349915,726.769226,141.526505,467.995331,645.701721,133.882339,412.307098,709.804871,137.299652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.568481,845.394104,252.868637,880.232300,843.181519,364.717651,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,533.140808,726.879272,140.709137,467.986633,646.157349,132.410477,411.776093,709.908447,136.393845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.481689,845.189453,252.260071,879.961060,842.779175,364.126434,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,533.109985,727.003052,139.290894,467.813202,646.272278,131.124817,411.659424,710.038574,135.758163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.116394,845.110046,251.645386,879.710571,842.611694,363.489960,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,532.862305,727.019470,138.085281,466.981171,646.049805,130.454239,411.672394,710.375793,134.658081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.687988,844.938354,251.162628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,532.375977,727.055481,136.956985,466.671356,646.376770,129.504166,411.302551,710.627686,133.423920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.299011,845.005432,250.774734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,532.141724,727.177795,136.506485,466.532837,646.593994,128.441391,410.917969,710.869385,132.545563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.174561,844.930054,250.281891,,,,878.766479,842.292419,361.804901,,,,,,,,,,,,,,,,,,,,,,,,
128,531.920715,727.361511,135.916611,466.379547,646.873230,127.445007,410.709503,711.163086,131.552536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.128662,844.783875,249.337463,,,,877.947571,842.586853,361.209930,,,,,,,,,,,,,,,,,,,,,,,,
129,531.905823,727.447998,135.020920,465.980377,646.983887,126.211189,410.855957,711.486145,130.298538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.104858,844.669373,248.436905,,,,877.080200,842.629272,360.893707,,,,,,,,,,,,,,,,,,,,,,,,
130,531.457458,727.523071,133.993118,465.423584,646.985168,125.278267,410.670593,711.815063,128.971069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.326782,842.546448,360.736053,,,,,,,,,,,,,,,,,,,,,,,,
131,530.833069,727.718262,133.021576,465.157867,647.224304,124.657074,410.109039,712.103271,127.972832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.748169,842.524719,360.724274,,,,,,,,,,,,,,,,,,,,,,,,
132,530.892029,727.875793,132.045700,465.033295,647.444763,123.982658,409.939514,712.337280,127.245468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.127075,842.431824,360.519196,,,,,,,,,,,,,,,,,,,,,,,,
133,531.062561,727.947083,131.149307,464.804291,647.562256,122.967377,410.090271,712.615662,125.960808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.556580,842.443359,360.235687,,,,,,,,,,,,,,,,,,,,,,,,
134,531.174988,728.142090,130.289413,464.644470,647.783936,121.578194,409.952179,713.015747,124.732437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.102661,842.451416,359.880768,771.205078,844.501160,246.715149,,,,,,,,,,,,,,,,,,,,,
135,530.999573,728.353821,129.463196,464.659363,648.063904,120.264473,409.646271,713.080750,123.684723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.761475,842.435303,359.485107,770.546509,844.689087,246.380234,,,,,,,,,,,,,,,,,,,,,
136,530.499084,728.373596,128.718353,464.588196,648.236267,119.346664,409.281311,713.192627,122.855553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.656067,842.309021,359.001282,770.250000,844.838379,245.753403,,,,,,,,,,,,,,,,,,,,,
137,530.268738,728.437744,128.063919,464.501770,648.237732,118.861473,409.426117,713.299744,121.825783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.828430,844.972351,244.949585,,,,,,,,,,,,,,,,,,,,,
138,530.425903,728.615356,127.038124,464.312897,648.234131,118.229591,409.453186,713.370300,120.415215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.542358,844.928284,244.489456,,,,,,,,,,,,,,,,,,,,,
139,530.586975,728.912354,125.805710,464.369751,648.391235,117.003113,409.320068,713.430603,119.463226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.183228,844.995361,244.259827,873.295471,842.327576,357.398376,,,,,,,,,,,,,,,,,,
140,530.551880,729.168091,124.679230,464.493958,648.523865,115.548035,409.076599,713.434143,118.631409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.956604,845.048706,244.187546,872.213196,842.603333,357.617554,,,,,,,,,,,,,,,,,,
141,530.449951,729.196716,123.974457,464.574738,648.642822,114.443253,408.820648,713.371094,117.856453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.650330,844.975952,243.952469,871.428772,842.680542,357.670105,,,,,,,,,,,,,,,,,,
142,530.362488,729.045349,123.087173,464.544769,648.668701,113.646317,408.877045,713.280762,116.670944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.240662,845.071716,243.611023,870.685120,842.842285,357.319702,,,,,,,,,,,,,,,,,,
143,530.370056,729.174438,122.050781,464.665710,648.593140,113.025185,409.073425,713.239502,115.316475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.823608,845.182007,243.237381,870.190430,842.823853,357.017517,,,,,,,,,,,,,,,,,,
144,530.475525,729.425598,121.002632,464.496826,648.492432,111.961685,409.228821,713.232178,114.399437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.432556,845.144653,242.767059,869.683411,842.852112,356.773743,,,,,,,,,,,,,,,,,,
145,530.436157,729.593872,119.990486,464.627625,648.624268,110.850220,409.171875,713.152527,113.690941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.037231,845.077820,242.422394,869.362305,842.807922,356.670258,,,,,,,,,,,,,,,,,,
146,530.348511,729.685059,119.383453,464.666290,648.725708,109.795769,408.874237,713.174255,112.925682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.090088,845.051941,242.673981,869.128601,842.826721,356.554077,,,,,,,,,,,,,,,,,,
147,530.293030,729.557312,118.439575,464.706635,648.681702,108.871574,408.777466,713.184326,111.898697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.096619,844.947937,241.908890,868.828186,842.800110,356.259399,,,,,,,,,,,,,,,,,,
148,530.360046,729.439941,117.477066,464.767029,648.767090,108.023964,408.885406,713.188416,110.451294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.958557,844.426392,241.030212,868.993958,842.634216,355.726379,,,,,,,,,,,,,,,,,,
149,530.409485,729.607422,116.086746,464.969666,648.749329,107.066521,409.206390,713.239807,109.584000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.404419,844.261841,240.061096,,,,,,,,,,,,,,,,,,,,,
150,530.560303,729.899597,114.871094,465.463989,648.922424,106.558540,409.690887,713.506531,109.537476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.103882,844.136597,239.500900,,,,,,,,,,,,,,,,,,,,,
151,531.272400,730.193604,114.219643,465.789673,649.527771,106.699112,410.201599,713.913452,109.947441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.603149,843.912781,239.386353,,,,,,,,,,,,,,,,,,,,,
152,531.498535,730.544617,113.922363,465.796356,649.650635,107.177277,410.354980,714.280884,110.764511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.052734,843.851563,239.231262,,,,,,,,,,,,,,,,,,,,,
153,531.584351,730.607788,113.721809,465.732880,649.756531,107.275215,410.442749,714.568726,110.456085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.793457,843.769165,238.988052,,,,,,,,,,,,,,,,,,,,,
154,531.420471,730.644043,113.608719,465.688751,649.871338,107.157623,410.522858,714.718201,109.846375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.689392,843.863831,238.593002,,,,868.354492,842.311707,353.337158,,,,,,,,,,,,,,,
155,531.420654,730.705627,113.471603,465.513855,649.956116,107.020248,410.422028,714.835999,109.285110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.848450,843.839172,238.193573,,,,,,,,,,,,,,,,,,,,,
156,531.590942,730.667603,113.117287,465.538300,650.022339,106.846680,410.596527,714.962524,108.959427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.017395,843.813965,237.734680,,,,,,,867.913635,842.537964,353.260162,,,,,,,,,,,,
157,531.994812,730.577087,112.523781,465.689514,650.085632,106.829681,410.870209,715.059814,109.064102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.138000,843.740784,237.350327,,,,,,,867.569641,842.585693,353.205292,,,,,,,,,,,,
158,531.870361,730.580811,111.773911,465.881866,650.179443,106.790970,411.175873,715.144775,109.276268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.245300,843.702026,236.791458,,,,,,,867.165833,842.695923,353.067749,,,,,,,,,,,,
159,531.919373,730.714905,111.274857,465.988098,650.094116,106.505798,411.224945,715.139099,109.262886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.154724,843.887695,236.243729,,,,,,,867.015930,842.726807,352.917053,,,,,,,,,,,,
160,531.992004,730.693604,110.713326,466.289612,649.918884,105.918335,411.330994,715.130737,109.086586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.984680,843.835693,236.253693,,,,,,,866.869202,842.725647,352.752808,,,,,,,,,,,,
161,532.138428,730.706299,110.245804,466.474976,649.807007,105.375908,411.445282,715.022217,108.914711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.831055,843.605591,236.264801,,,,,,,866.819580,842.733276,352.585327,,,,,,,,,,,,
162,532.387695,730.694580,109.728508,466.783600,649.600464,105.139969,411.603180,714.898010,109.081078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.645935,843.463989,236.149841,,,,,,,866.741577,842.754761,352.401337,,,,,,,,,,,,
163,532.589111,730.610596,109.225075,466.957001,649.309143,104.919556,411.873810,714.670044,109.228889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.697998,843.342468,235.754547,,,,,,,866.694519,842.686890,352.202332,,,,,,,,,,,,
164,532.565002,730.443298,108.806763,467.468140,649.057556,104.366051,412.135406,714.328735,109.204086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.658997,843.124146,235.444901,,,,,,,866.606689,842.659058,352.137360,,,,,,,,,,,,
165,532.408325,730.194519,108.606834,467.832397,648.711548,103.901932,412.444824,713.856323,109.246719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.505249,842.874451,235.339371,,,,,,,866.481018,842.679443,352.013519,,,,,,,,,,,,
166,532.130676,730.166016,108.701263,468.094757,648.349792,103.371353,412.680603,713.385010,109.360542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.316956,842.578247,235.329605,,,,,,,866.196106,842.729431,352.022705,,,,,,,,,,,,
167,532.266541,729.874451,108.211357,468.317902,648.010315,103.066269,412.898285,713.035706,109.542809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.226929,842.337952,235.472748,,,,,,,865.958496,842.643677,351.985687,,,,,,,,,,,,
168,532.473999,729.699524,107.829597,468.507385,647.703247,102.631042,412.996521,712.818970,109.635132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.103394,842.091431,235.511658,,,,,,,865.605652,842.614868,351.949341,,,,,,,,,,,,
169,532.469238,729.614075,107.547554,468.666992,647.568604,102.339622,413.044891,712.712219,109.630493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.155701,841.531555,235.635849,,,,,,,865.368042,842.634888,352.152802,,,,,,,,,,,,
170,532.451233,729.662476,107.246323,468.922638,647.447205,101.873055,413.109985,712.629944,109.545494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.083435,841.245239,235.611160,,,,,,,865.042603,842.645447,352.246948,,,,,,,,,,,,
171,532.415466,729.797180,106.929222,469.153625,647.486328,101.533218,413.172607,712.734314,109.388374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.894653,841.126099,235.633087,,,,,,,864.824280,842.722229,352.376770,,,,,,,,,,,,
172,532.456787,729.866150,106.553574,469.254425,647.557312,101.275528,413.203369,712.862915,109.229347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.701538,840.962341,235.778900,,,,,,,864.561401,842.758789,352.461823,,,,,,,,,,,,
173,532.658020,729.985413,106.207405,469.237091,647.537598,101.168953,413.172791,712.993286,109.074623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.601257,840.868896,235.942841,,,,,,,864.457947,842.813599,352.561584,,,,,,,,,,,,
174,532.716003,729.965576,106.051132,469.289673,647.563110,101.160919,413.117310,713.013123,108.879730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.413330,840.772034,235.980377,,,,,,,864.419800,842.824219,352.631958,,,,,,,,,,,,
175,532.719971,730.033630,105.976990,469.316925,647.554932,101.084290,413.088501,713.018433,108.733261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.197510,840.624512,236.152481,,,,,,,864.437561,842.889160,352.791992,,,,,,,,,,,,
176,532.678223,730.076172,105.927422,469.369446,647.500305,100.768684,413.106445,713.012268,108.790840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.805420,840.696960,236.410583,,,,,,,864.404175,842.914001,352.845703,,,,,,,,,,,,
177,532.732849,730.071594,105.881668,469.425995,647.582397,100.843925,413.096588,713.013062,108.750374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.955750,840.475891,236.506180,,,,,,,864.316650,842.981567,352.937958,,,,,,,,,,,,
178,532.772217,730.063843,105.788834,469.391327,647.518860,100.742958,413.094391,713.025452,108.785057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.097656,840.416626,236.411942,,,,,,,864.264893,843.039429,353.036316,,,,,,,,,,,,
179,532.712036,730.024353,105.633698,469.451202,647.534302,100.653831,413.103271,713.023193,108.792755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.203064,840.269592,236.442657,,,,,,,864.269348,843.091675,353.198975,,,,,,,,,,,,
180,532.847900,729.980896,105.616440,469.506104,647.556335,100.613792,413.108429,713.021545,108.785728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.179626,840.181824,236.514999,,,,,,,,,,,,,,,,,,,,,
181,532.929260,729.991943,105.457787,469.524017,647.556580,100.581429,413.110046,713.110962,108.794250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.124939,840.145813,236.669373,,,,,,,,,,864.302856,843.066772,353.420258,,,,,,,,,
182,532.960571,730.015259,105.329170,469.522797,647.554626,100.578987,413.106232,713.126038,108.801750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.083984,840.027832,236.888855,,,,,,,,,,863.804016,843.196106,353.917786,,,,,,,,,
183,533.091431,730.043396,105.236359,469.165192,647.385315,101.048515,413.104431,713.121277,108.803856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.075195,839.821594,237.029755,,,,,,,,,,863.581177,843.234192,354.190216,,,,,,,,,
184,533.012207,730.076599,105.100128,469.537689,647.494446,100.664009,412.870575,713.193970,109.101517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.050415,839.627502,237.104370,,,,,,,,,,863.600464,843.204529,354.446228,,,,,,,,,
185,533.060059,730.154846,105.056717,469.837738,647.573914,100.333916,412.987885,713.146667,108.948380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.983398,839.532532,237.259277,,,,,,,,,,863.651733,843.078125,354.586914,,,,,,,,,
186,533.023865,730.193054,105.020241,469.908813,647.556824,100.238609,413.123749,713.215393,108.763031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.387878,839.625732,237.823425,,,,,,,,,,863.618652,843.067200,354.848236,,,,,,,,,
187,533.041321,730.290039,104.892021,469.904449,647.519592,100.225395,413.211121,713.234741,108.657562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.057068,839.457581,238.142517,,,,,,,,,,863.599243,842.942566,355.176910,,,,,,,,,
188,533.077454,730.299377,104.938354,469.945526,647.541809,100.214668,413.324280,713.188354,108.458450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.898071,839.274475,238.313660,,,,,,,,,,863.560364,842.858398,355.429474,,,,,,,,,
