Weight63
Date:,2025/04/24
Time:,15:55:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
59,890.749146,691.021179,114.964050,1071.511230,757.095093,359.385956,818.949036,618.025879,118.016739,1044.133057,790.824524,200.970764,,,,767.199341,691.087524,120.553619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,889.851746,691.634521,115.687027,1071.052612,757.319641,359.534607,818.849304,618.489441,118.867935,1044.056152,791.227783,201.202408,,,,766.985535,691.409058,120.923027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,889.101257,691.912720,116.715858,1070.668579,757.578247,359.828430,818.676208,618.881409,119.268990,1044.288940,791.461792,201.354691,,,,766.765564,691.836975,121.710899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,889.230103,691.831421,117.551514,1070.177002,757.961548,360.138184,818.338074,619.114563,119.890892,1044.311035,791.772156,201.518860,,,,766.217651,692.194214,122.875877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,889.021423,692.179260,118.535957,1069.757202,758.210632,360.104828,817.703003,619.300842,121.232010,1043.857788,792.300659,201.745438,,,,765.442749,692.421387,124.150597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,888.796021,692.315125,119.441338,1069.382324,758.469421,360.086151,817.062012,619.444580,122.492516,1043.183472,792.835144,202.125305,,,,764.789856,692.607788,125.038734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,888.084717,692.782593,120.060120,1069.099121,758.619324,360.159912,816.324158,619.712463,123.730492,1042.304321,793.524109,202.717255,,,,764.137878,692.893005,125.733833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,887.388000,693.394287,120.315338,1068.669800,758.836243,360.315643,815.675049,619.984741,124.464935,1041.516846,794.220520,203.407944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,886.178894,694.151733,121.229729,1067.888672,759.047668,360.566467,815.038025,620.516235,125.533020,1040.789795,794.761597,203.881897,,,,,,,763.195740,693.616394,127.465958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,885.711426,694.451050,122.753357,1067.137207,759.396057,360.703857,814.157104,621.057007,126.948067,,,,,,,,,,761.990295,693.910706,129.148773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,884.843689,694.855835,124.021309,1066.374756,759.944641,360.824890,813.590820,621.607910,128.458191,,,,,,,,,,760.754272,694.272156,129.983444,1040.746582,794.992493,204.570358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,883.557678,695.180664,124.719193,1065.456909,760.018311,361.010864,812.473816,622.054321,129.250671,,,,,,,,,,,,,1039.222778,795.753906,205.613983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,881.904358,695.942505,125.433510,1064.846680,760.212158,361.080505,811.378113,622.675781,130.566467,,,,,,,,,,,,,1038.035400,796.381409,206.200500,758.669739,694.839844,132.978134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,880.933228,696.119934,126.800964,1064.424805,760.437012,360.798553,810.142090,623.052979,131.966171,,,,,,,,,,,,,1037.294922,796.928589,206.531662,757.472290,695.274109,134.385696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,879.874023,696.604492,128.313934,1063.437500,760.811951,361.274109,808.782532,623.456116,133.411072,,,,,,,,,,,,,1036.911621,797.226685,206.702423,755.829712,695.501526,135.704498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,877.968628,696.960938,129.623734,1062.497559,761.100159,361.798492,807.334045,623.871033,135.060898,,,,,,,,,,,,,1036.516602,797.620483,206.608887,754.414978,695.746094,136.686356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,875.946960,697.546753,130.905273,1061.607056,761.362427,362.112976,805.768738,623.549683,136.275833,,,,,,,,,,,,,1034.818848,798.503845,207.015945,753.235291,696.205811,138.625381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,874.986755,697.712646,131.766205,1060.959351,761.516357,362.294647,804.049927,623.737915,137.469116,,,,,,,,,,,,,1032.810669,799.242615,207.968155,751.162292,696.437805,140.516449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,873.360474,698.284973,132.763947,1060.316040,761.631409,362.456207,802.115784,624.417480,139.480301,,,,,,,,,,,,,,,,748.802795,696.711121,142.213913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,870.820251,699.274475,134.692673,1059.040283,762.090637,362.637360,800.307922,624.811096,141.051849,,,,,,,,,,,,,,,,747.090820,697.294250,143.620789,1030.609009,799.909302,209.598740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,869.634644,699.395264,135.755646,1057.738403,762.469299,362.900574,798.274231,625.320129,142.044815,,,,,,,,,,,,,,,,745.244141,697.609924,145.107437,1029.150146,800.241272,209.696136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,867.133789,699.745361,136.963760,1056.809326,762.792603,362.983917,796.047668,626.844360,143.309662,,,,,,,,,,,,,,,,743.369507,698.093689,146.640686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,864.823914,699.959106,138.338821,1056.002075,762.920288,363.038422,794.200073,627.026489,145.046539,,,,,,,,,,,,,,,,741.027283,698.444580,148.732422,,,,1025.668945,801.249634,210.436096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,862.407959,701.078247,139.982224,1054.880371,763.278992,363.484436,791.866943,627.080139,146.996078,,,,,,,,,,,,,,,,738.111938,699.008057,150.919144,,,,1024.297607,801.780151,210.524597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,859.791992,701.327393,141.641144,1053.298584,763.689331,363.809021,789.233337,627.208557,148.715256,,,,,,,,,,,,,,,,735.928894,699.531250,152.361267,,,,1022.476318,802.351868,210.886414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,857.448608,701.955688,142.802383,1052.079590,763.947571,363.722504,786.810364,627.639648,150.763336,,,,,,,,,,,,,,,,,,,,,,1019.448120,803.116394,211.884613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,854.682983,702.136536,144.083847,1050.898804,764.061218,363.650543,784.181335,628.361450,152.377930,,,,,,,,,,,,,,,,,,,,,,1018.010193,803.119934,212.502274,730.644775,700.569580,155.334534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,851.975098,703.124023,145.274170,1049.008057,764.428345,364.133789,781.727478,629.242126,153.851044,,,,,,,,,,,,,,,,,,,,,,1015.471375,803.632690,212.519257,728.414490,700.787537,156.308960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,849.391907,703.381165,146.874313,1047.890625,764.698853,364.315277,778.728210,629.407288,155.774582,,,,,,,,,,,,,,,,,,,,,,1014.112183,803.695068,212.762451,725.418396,701.346680,158.458603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,846.558411,704.221375,147.809830,1046.928955,764.786438,364.520966,775.833801,629.680298,157.583084,,,,,,,,,,,,,,,,,,,,,,1010.761108,804.580322,213.149841,722.442688,701.968201,160.644882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,843.632935,704.690247,149.331223,1044.723389,764.989868,364.735962,772.505188,630.268250,159.321701,,,,,,,,,,,,,,,,,,,,,,1008.942810,804.546143,213.576202,719.283569,702.540894,162.406464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,840.328674,705.509399,150.573227,1043.196167,765.215515,364.653351,769.719055,630.895569,160.956070,,,,,,,,,,,,,,,,,,,,,,1005.730347,805.219788,213.894318,716.178650,703.338135,164.128128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,837.184875,705.828552,151.351776,1042.049683,765.393860,364.840607,766.433533,631.404541,162.748138,,,,,,,,,,,,,,,,,,,,,,1003.327148,805.469238,214.341415,712.925903,703.945313,166.021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,833.896851,706.169739,152.597885,1040.084839,765.651367,365.057007,763.390076,632.292236,164.222382,,,,,,,,,,,,,,,,,,,,,,1000.607971,806.081421,214.390381,710.189148,704.503845,167.289795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,830.751648,706.852173,153.560089,1037.949585,765.754089,364.801361,759.770142,633.006470,166.349106,,,,,,,,,,,,,,,,,,,,,,997.572754,806.410645,215.059570,706.908936,705.144165,168.238144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,827.555237,707.282898,155.173309,1036.649414,766.005493,364.967682,756.825073,633.594788,167.816513,,,,,,,,,,,,,,,,,,,,,,994.542419,806.742676,215.859863,703.609375,705.873901,170.395325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,823.629395,707.964417,156.256104,1034.403320,766.227295,365.151306,753.516663,634.183899,169.355179,,,,,,,,,,,,,,,,,,,,,,991.133057,807.144104,216.238663,700.314453,706.602051,172.297348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,820.602051,708.506042,157.327255,1032.358276,766.327332,364.873535,749.651489,634.731445,171.291962,,,,,,,,,,,,,,,,,,,,,,989.012817,806.999451,216.245026,696.677124,707.263428,174.110870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,817.293640,708.714844,158.316254,1030.787109,766.380554,365.105530,746.037476,635.257080,172.843979,,,,,,,,,,,,,,,,,,,,,,985.250732,807.624634,216.326263,693.205750,707.846191,175.879242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,813.449341,709.658569,159.917282,1029.000977,766.438599,365.464539,742.227539,635.528564,174.334549,,,,,,,,,,,,,,,,,,,,,,981.823242,807.768066,217.214432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,809.682617,710.214478,160.598557,1027.045166,766.550842,365.279175,738.868164,636.073364,175.763672,,,,,,,,,,,,,,,,,,,,,,978.811462,807.854492,217.263489,,,,685.768677,709.246033,179.470474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,805.886536,710.438599,161.583496,1024.836914,766.671753,365.488129,735.317932,636.869507,177.234787,,,,,,,,,,,,,,,,,,,,,,975.639038,808.181030,217.160568,,,,682.642090,709.888123,180.824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,802.454895,710.498840,162.662872,1022.748291,766.731689,365.496277,731.288757,637.484253,178.496704,,,,,,,,,,,,,,,,,,,,,,972.878052,807.947327,217.835037,,,,679.110291,710.421570,181.858719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,798.924316,711.153931,163.516006,1020.921387,766.669922,365.522217,727.598267,637.898865,179.626434,,,,,,,,,,,,,,,,,,,,,,969.086670,808.251404,217.731049,,,,675.200806,710.970337,183.251205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,794.709900,711.764832,164.546402,1018.537842,766.823181,365.546234,723.715820,638.842773,180.986496,,,,,,,,,,,,,,,,,,,,,,965.459656,808.211365,218.393204,,,,671.217346,711.659607,184.794296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,790.402222,711.995728,165.692230,1016.535095,766.894348,365.520844,719.991760,638.990112,181.789307,,,,,,,,,,,,,,,,,,,,,,961.877991,808.077454,218.796021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,786.877563,712.658386,166.467072,1014.287415,766.769287,365.714752,716.109009,639.588501,183.246277,,,,,,,,,,,,,,,,,,,,,,958.717712,808.401123,219.079559,,,,,,,663.896057,712.856628,187.558014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,782.689819,713.254578,166.970200,1012.402527,766.768860,365.645996,712.299316,640.387329,184.237213,,,,,,,,,,,,,,,,,,,,,,954.883362,808.286072,219.664795,,,,,,,659.475220,713.295166,189.152222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,778.939636,713.528687,168.229858,1010.157104,766.786987,365.643250,708.059998,640.761902,185.191040,,,,,,,,,,,,,,,,,,,,,,951.395935,808.220337,219.899750,,,,,,,655.542358,713.844849,190.723938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,775.361694,713.664307,169.041473,1007.691772,766.760986,365.563904,703.901123,641.169739,186.591751,,,,,,,,,,,,,,,,,,,,,,948.077820,808.412781,219.992432,,,,,,,651.814270,714.411743,191.534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,771.185364,714.490356,169.552078,1005.834961,766.824890,365.838593,700.195862,641.802124,187.344040,,,,,,,,,,,,,,,,,,,,,,944.699158,808.214844,220.163559,,,,,,,647.985779,714.942322,192.156830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,767.008240,715.007935,169.953766,1003.468811,766.873413,365.996277,695.878052,642.233704,187.649368,,,,,,,,,,,,,,,,,,,,,,940.946045,808.205811,220.790283,,,,,,,643.869385,715.289673,193.051422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,762.634766,715.655273,170.742630,1001.387024,766.802002,365.795593,691.623108,642.468018,188.585297,,,,,,,,,,,,,,,,,,,,,,937.252075,808.312256,221.301605,,,,,,,639.592712,715.632935,194.192780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,758.641846,715.918396,171.349747,999.487000,766.768250,366.444031,687.622253,642.786499,189.368286,,,,,,,,,,,,,,,,,,,,,,933.769348,808.001343,221.636597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,754.540833,716.083435,171.238281,997.113098,766.647827,366.185272,683.637817,643.376160,190.044327,,,,,,,,,,,,,,,,,,,,,,929.784607,807.982849,222.076126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,750.168457,716.768982,172.192841,995.167358,766.759338,366.407379,679.513062,643.665771,190.934906,,,,,,,,,,,,,,,,,,,,,,925.800476,808.078857,222.680435,,,,,,,,,,627.903870,717.039307,196.147644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,746.044861,717.357544,172.997330,992.759705,766.704529,366.379547,675.285645,644.096191,191.407059,,,,,,,,,,,,,,,,,,,,,,922.536865,807.491394,222.840820,,,,,,,,,,623.877258,717.513672,196.864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,742.106140,717.523193,173.860077,990.373047,766.666748,366.116364,671.335510,644.564148,191.768799,,,,,,,,,,,,,,,,,,,,,,918.969055,807.352173,223.028885,,,,,,,,,,619.442566,717.959656,197.507660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,737.631531,717.832764,174.206253,988.538635,766.501465,366.933929,666.961182,644.754578,192.063705,,,,,,,,,,,,,,,,,,,,,,914.694153,807.531250,223.194565,,,,,,,,,,615.270386,718.355164,198.469574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,733.233154,718.271484,174.407791,985.790039,766.551453,366.409210,662.914795,645.155212,192.292618,,,,,,,,,,,,,,,,,,,,,,910.669434,807.128540,223.912598,,,,,,,,,,611.403381,718.834534,199.099518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,729.529907,718.816223,174.014297,983.514648,766.413208,366.713501,659.170593,645.772583,192.391418,,,,,,,,,,,,,,,,,,,,,,907.132507,806.776001,224.180511,,,,,,,,,,607.534912,719.334900,199.630936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,725.756592,718.749939,174.253296,981.349060,766.293030,366.717590,654.834412,646.351257,192.978867,,,,,,,,,,,,,,,,,,,,,,903.048645,806.895142,224.037720,,,,,,,,,,603.591248,719.799133,199.950912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,721.728821,718.706055,174.448227,978.693848,766.238037,366.683289,650.437134,646.540771,193.542770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,717.157715,719.310913,174.435684,976.602722,766.158081,366.919556,646.645081,646.967712,193.575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.615784,806.328064,225.491684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,713.645752,719.548462,174.418472,973.852356,766.142700,366.812592,642.597229,647.276001,193.611359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.461975,806.112427,224.977280,591.758545,721.399841,200.798157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,710.218201,719.438660,174.606674,971.836487,765.751099,367.074219,638.378174,647.568970,193.929611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.467957,721.780823,201.246170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,706.288452,719.756958,174.757019,969.299500,765.674988,367.077728,634.551025,647.840759,194.102798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.653076,722.074707,201.541122,883.953064,805.625854,226.454514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,702.424561,719.977478,174.582993,966.824951,765.432983,367.047821,630.965820,648.221069,194.660446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.139465,722.502991,200.908264,880.950500,804.981140,226.282379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,698.127258,720.168518,174.844345,964.789978,765.179810,367.192200,626.728516,648.448792,195.044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.741150,722.830261,200.648178,877.387268,804.435547,226.366730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,694.433228,720.578003,174.473221,961.897766,765.093140,367.110046,623.080017,648.821106,194.637070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.351196,804.452698,226.906799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,691.054138,720.627502,174.836929,959.419617,764.974365,366.995087,619.319458,649.116272,194.278366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.719666,803.817017,227.076614,568.258972,723.439575,202.027969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,687.227905,720.502808,174.802780,956.636047,764.811584,367.190613,615.271973,649.242798,194.270645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.957458,803.519531,226.893082,565.155518,723.812866,201.885025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,683.557007,720.797241,174.785995,954.808838,764.352783,367.211700,612.011047,649.951721,194.066452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.905334,803.009094,227.741516,561.657104,724.389709,201.632919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,680.556641,720.930054,173.917404,951.919983,764.058044,367.137085,608.316833,651.001953,194.219025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.398743,802.626770,227.744324,558.311829,724.439636,200.865143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,676.746643,721.111267,173.626587,949.709534,763.653381,367.144745,604.837097,651.499939,193.914276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.666138,802.326721,227.748322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,673.333862,721.145447,174.016602,946.764038,763.432922,367.270142,601.322266,652.357727,193.699753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.474548,801.951172,228.249084,,,,551.623047,725.029419,201.310181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
