Weight62
Date:,2025/04/23
Time:,14:07:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
14,856.412659,716.558594,130.188889,742.931091,672.614441,128.841385,810.278442,622.553894,128.801453,1105.727051,859.737305,370.792419,1055.824463,882.626038,228.020096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,854.164673,716.885376,131.653015,740.933838,672.600281,130.896667,808.520813,622.555115,130.533569,1104.667358,859.652405,371.000305,1055.016602,882.624939,228.185623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,852.493530,716.647217,133.795334,739.375427,672.654846,132.463882,806.618469,622.789001,132.255249,1103.566284,859.578369,370.964325,1053.720337,883.354675,228.654190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,850.573364,716.752197,135.623367,737.348755,672.801941,134.521271,804.354370,622.817200,134.430298,1102.691040,859.516724,370.741028,1051.695313,883.046143,229.241867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,848.415039,716.828491,137.465210,735.060791,672.888794,136.901901,802.160217,622.790710,135.845245,1101.798706,859.588074,370.914398,1049.886230,883.586182,229.674271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,846.655029,716.547791,138.562088,732.361938,672.956116,139.316193,799.591980,622.842163,138.285721,1100.597656,859.616577,371.172455,1048.539185,883.957397,229.989899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,843.848267,716.496521,140.726944,730.170837,673.070740,141.715012,797.121155,623.153687,140.502838,1099.267944,859.408264,371.466797,1046.463867,883.985229,230.973755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,841.340881,716.407471,142.936768,727.709229,673.398560,144.322433,794.635376,623.166687,142.728012,1098.095215,859.255554,371.234589,1044.821655,884.207947,231.591721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,838.112610,716.835815,144.761230,724.729492,673.736938,147.098679,791.814087,623.299011,145.009399,1096.701538,859.266968,371.295349,1042.159180,884.286560,231.921890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,835.647156,716.866272,146.422684,721.720886,673.843750,149.935165,788.413025,623.285217,147.684219,1095.104980,859.236694,371.803650,1040.120728,884.386169,232.399277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,832.710388,717.168640,149.141937,718.721008,674.220947,152.643402,785.590637,623.379211,149.805481,1093.856079,859.078369,371.746918,1037.492065,884.736938,233.463303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,829.502441,716.961548,151.241211,715.308472,674.344055,155.542282,782.350220,623.691467,152.732407,1092.335327,859.115051,371.998596,1035.277100,884.742676,233.923401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,825.583679,717.540466,153.015686,712.130798,674.632690,158.471710,778.590881,623.841919,155.161560,1090.473022,859.080383,372.296906,1032.274292,885.087036,234.098938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,822.467407,717.491699,155.071625,708.854004,675.097656,161.432739,775.198853,624.194458,158.171768,1088.966309,858.879639,372.162689,1030.042358,884.945801,235.431473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,819.135315,717.579834,157.807404,704.890503,675.275146,164.788452,771.495667,624.316650,161.077194,1086.976440,858.768372,372.791229,1026.862183,885.143372,235.956161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,814.781860,718.194763,160.383331,700.954163,675.629944,168.012314,767.552612,624.477112,163.774200,1085.326294,858.541565,373.119751,1024.187988,884.672729,236.743271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,810.550415,718.320007,162.458145,696.599792,676.136536,171.248169,763.571716,624.797729,166.729202,1083.099731,858.248901,373.256165,1020.667908,884.986450,237.816757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,806.770752,718.484497,164.728073,692.676331,676.488525,174.396790,759.356873,625.206970,169.872940,1080.938721,857.977417,373.476196,1017.522217,885.071899,238.232574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,802.313171,718.885620,167.069412,688.718811,677.149109,177.555847,755.185669,625.605957,172.474823,1078.763672,857.792358,374.014557,1014.082458,884.893799,239.191208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,797.547180,718.970093,169.809967,684.164978,677.600586,180.885010,750.706421,626.147095,175.533295,1076.708984,857.583679,374.398560,1010.471069,884.247070,240.097061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,793.004883,719.512207,172.138336,679.725281,677.994385,184.177383,746.156799,626.418701,178.166306,1073.971436,857.494263,374.733612,1007.296387,883.432861,241.402588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,788.874573,719.839233,174.296341,674.885376,678.558960,187.123764,741.326416,626.828369,181.373993,1072.009033,857.340515,375.084045,1003.402588,883.395874,242.155457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,784.295776,720.125427,176.407364,670.125610,679.080505,190.494186,736.472717,627.017883,183.850632,1069.155640,857.336609,375.863373,999.361450,883.758789,242.933929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,779.769592,720.187561,178.299286,665.322083,679.700928,193.280746,731.440613,627.498474,186.919266,1066.698730,857.194214,375.977692,995.689026,883.269531,243.957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,774.651917,720.505371,180.791855,660.394348,680.296875,196.191498,726.270935,627.800598,189.734467,1063.850098,856.900513,376.774597,991.616516,883.018066,244.760498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,769.378845,720.806519,183.592743,655.436035,680.825195,198.797119,721.159180,628.328064,192.434525,1061.261719,856.637817,377.268921,987.649353,882.072510,246.170609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,763.991455,721.311890,185.905289,650.462891,681.372803,201.543945,715.829285,628.820007,194.639618,1058.399414,856.173706,377.417023,984.190613,881.559143,247.045807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,758.744629,721.630005,187.588882,645.294922,682.133545,204.437759,710.229065,629.223083,197.116287,1055.515991,855.726440,378.314117,980.049072,881.238831,248.023483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,753.822815,721.618896,189.316772,639.848206,682.892822,206.874725,704.903015,629.597290,199.297409,1052.683716,855.556580,378.502014,975.564758,881.056519,249.406906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,748.440735,721.879578,191.148331,634.546082,683.596741,208.868195,699.715576,629.948547,201.056946,1049.986694,855.193298,378.760376,971.539978,879.994812,250.380020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,743.420044,722.019470,192.664581,629.287476,684.264038,211.175110,694.121155,630.362976,202.935715,1046.769409,854.911804,379.734009,966.916138,878.736572,251.886627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,737.831116,722.378601,194.978165,624.116821,684.869873,213.195419,688.317200,630.853638,204.962723,1043.816528,854.462463,380.032654,962.354675,878.925415,253.030518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,732.618286,722.590881,196.647018,619.002075,685.463379,214.920273,682.656738,631.131287,206.589798,1041.150146,853.713684,380.522156,958.212952,878.585388,254.330200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,727.450989,722.665283,198.018555,613.540710,686.212769,216.630157,677.041016,631.591797,208.397369,1037.821777,853.318237,381.166870,953.943787,876.609802,255.164734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,722.388855,722.704773,199.329758,607.888367,686.971375,218.542358,671.308655,632.060303,209.947418,1034.848877,853.020569,381.692169,949.091553,875.209167,256.606445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,717.071960,722.942017,200.583511,602.273926,687.722473,220.622253,665.580200,632.478577,211.282562,1031.902954,852.552124,382.024414,944.426147,875.779114,257.910736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,711.655518,723.174133,201.856644,596.763489,688.449646,222.400589,659.887512,632.884766,212.305145,1028.566406,852.188599,382.566559,940.499634,875.248352,259.010071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,706.191223,723.526489,202.701981,591.458740,689.274902,223.463165,654.395569,633.346313,213.155472,1025.012329,851.459961,383.333160,936.381042,873.564392,259.791473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,700.673706,723.878418,203.774506,586.040344,689.950317,224.648773,648.747742,633.887207,214.194962,1021.982361,850.773621,383.401489,932.187134,872.527222,260.434326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,695.437805,724.172424,204.989029,580.538025,690.640991,225.862656,643.171936,634.334351,214.832138,1018.997070,850.338806,383.886780,927.544495,872.429932,261.753357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,690.256287,724.763916,205.950455,575.215759,691.279602,227.004929,637.725037,634.809631,215.160706,1015.221008,849.956055,384.461884,923.302307,870.842590,262.790497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,685.227112,724.857910,206.723312,570.110352,692.046997,227.328751,632.123291,635.338074,215.795776,1012.152344,849.419067,385.041931,918.806824,869.508423,263.628540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,680.453430,725.049683,206.841690,565.017090,693.000610,227.460648,626.636658,635.983215,216.335693,1008.665955,848.665405,384.991272,914.969727,869.590027,264.827637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,675.173401,725.906738,207.238632,559.908691,693.900391,227.954193,621.037292,636.720398,216.554382,1005.094788,848.135071,385.565613,910.737488,868.329407,265.884766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,670.150940,726.416138,207.514771,554.451721,694.853333,228.505478,615.479736,637.337097,216.772354,1001.205627,847.635254,385.910004,906.321045,866.969666,266.638336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,665.285400,726.505981,207.803329,549.297241,695.807373,228.429932,610.172241,637.807861,216.894897,998.093750,846.911926,386.181061,902.136414,866.313171,267.640289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,660.377197,726.752563,208.394943,544.304565,696.557922,228.530853,604.883789,638.369202,217.007935,994.573608,846.452515,386.431641,898.071838,866.399231,268.390137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,655.350403,727.317932,208.533401,539.348633,697.242065,228.774231,599.358093,638.990356,216.931183,990.926514,846.120239,386.866730,893.895447,864.873291,268.956360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,651.010742,727.606018,208.203049,534.310730,698.203613,228.489487,594.173340,639.591003,216.907959,987.619995,845.435608,387.306244,889.869934,863.443237,269.264526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,646.236023,727.911499,208.095093,529.706787,699.260681,228.030014,589.287170,640.205139,216.718399,983.989136,844.912048,387.043365,885.912598,863.581055,270.006165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,641.530823,728.239624,207.881500,525.117859,700.074585,227.583557,584.729492,640.889954,215.972656,981.063904,844.230408,387.160797,882.059814,862.874817,270.685242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,637.507080,728.542786,207.359619,520.566589,701.014526,226.872147,580.103638,641.607117,215.378693,977.497986,844.080872,386.818085,878.747498,861.374512,270.270081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,633.129700,728.893677,207.452438,515.891235,701.601501,226.473770,575.098511,642.091187,215.198395,974.427063,843.451904,387.257294,875.111328,860.848572,270.189240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,628.625671,729.656494,206.522552,511.814728,702.307556,225.495590,570.383972,642.488953,214.660187,970.644287,842.977478,387.493073,871.550781,860.684143,270.892578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,624.328613,729.908813,205.929672,507.541260,703.103027,225.216339,566.084106,643.118042,213.623230,967.583801,842.202637,387.702606,867.790344,859.464539,270.860352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,620.658630,730.259338,205.588593,503.311066,704.013306,224.619614,561.710754,643.730042,212.924622,964.720337,841.917725,387.347900,865.074280,858.387085,270.872162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,616.388245,730.536377,204.421844,499.003784,705.109619,223.299713,557.371033,644.228699,212.204758,961.640625,841.140320,387.315796,861.114685,858.106201,270.846527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,612.858643,730.971130,203.716232,495.233704,706.008972,221.977966,553.304749,644.952942,211.110321,958.618896,841.011292,387.355225,857.080261,858.059814,272.035706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,609.039185,731.143066,203.265686,491.400574,706.779419,220.852432,549.275879,645.578003,210.231857,955.309204,840.337097,387.088440,853.944458,857.573120,272.153931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,605.561768,731.484985,201.989410,488.046936,707.443298,219.459351,545.055725,646.036011,209.064499,952.359985,839.834778,386.902557,850.763123,856.235535,271.653412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,601.840027,731.870544,201.381165,484.312744,708.169556,218.317780,541.304688,646.751404,207.599808,949.765625,839.086243,386.382385,847.849121,855.456421,271.758240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,598.286377,732.015686,200.063583,480.638184,709.051086,216.427231,537.371948,647.443237,206.431549,946.698914,838.990662,386.476471,844.348816,855.108826,272.126465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,595.156616,732.215088,198.858887,477.312134,709.868958,215.124237,533.671265,647.989929,205.095947,944.153076,838.155762,386.537628,841.279480,855.118896,272.014496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,592.093994,732.465759,197.610092,473.481903,710.804993,213.340057,529.948059,648.479919,204.152618,941.321716,837.657959,386.438110,839.395203,853.302429,271.349213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,588.503540,732.521729,196.565857,470.433990,711.491150,211.936035,526.625916,648.800293,202.268860,938.292542,836.605408,386.384949,835.978638,852.650024,271.385803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,585.728149,732.733582,195.598572,467.288696,712.151489,210.158813,523.542175,649.320923,200.596970,936.308655,836.103271,385.863678,833.203430,851.697510,272.128845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,582.905640,733.251404,194.010162,464.146210,712.593628,208.620377,520.295593,649.762695,198.900314,933.665527,835.873413,385.481628,830.208191,852.040833,271.959900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,580.181335,733.270142,192.400055,461.179932,713.181213,206.800613,516.875854,650.201477,197.495407,931.627380,834.933777,385.295624,827.264343,850.934143,272.087036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,577.332581,733.547913,191.321518,458.278412,713.522461,204.792526,513.811707,650.739136,196.109680,928.354248,834.626770,385.261963,825.488403,849.621704,271.905029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,574.788452,733.285278,190.196869,455.588745,714.072327,202.651825,510.962860,651.001221,194.340286,926.162170,833.818176,385.331726,822.765991,849.060852,271.879486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,572.232788,733.478271,188.767395,453.158325,714.846680,200.711334,508.367126,651.440918,192.236618,924.338623,833.106140,384.628723,820.476257,848.499390,271.862366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,569.842896,733.790161,187.369171,450.391296,715.382568,199.251968,505.676392,651.761658,190.438828,922.691284,832.676392,384.387665,818.375244,847.528748,271.655273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,567.578247,734.018433,186.105774,448.080963,716.041199,196.922974,502.867767,652.186157,189.165390,920.033325,831.973450,384.177399,815.660645,847.194763,271.755798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,565.347839,734.230896,184.420700,445.605103,716.576233,195.468918,500.372955,652.470032,187.272919,918.128540,830.873535,384.242035,812.023315,846.805054,272.892761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,563.403870,734.119141,182.833435,443.623749,717.297424,193.316132,497.799927,652.748596,185.411667,915.726807,830.612061,383.915833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,561.353882,734.402283,181.108932,441.652161,717.683777,191.807404,495.741089,653.093933,183.318512,913.718079,830.608337,383.466858,,,,809.220337,845.143677,271.733429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,559.452026,734.576050,179.821243,439.519714,718.156921,189.867126,493.739319,653.554626,181.867279,912.493652,829.842163,383.008301,,,,807.892090,844.620605,271.121368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,557.754944,734.548401,178.687729,437.971985,718.721191,187.486710,491.432617,653.865356,180.711853,910.983032,829.283752,382.304443,,,,806.166504,843.910889,270.446991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,555.802612,734.834595,176.748795,436.036530,719.112366,185.446579,489.374023,653.947693,178.867249,908.858215,828.332336,382.091125,,,,803.723511,843.487000,271.019836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,554.184204,734.938416,175.573593,433.951630,719.355530,183.321472,487.839905,654.316284,176.659637,906.548889,827.601746,382.168671,,,,801.688477,842.969543,271.268585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,552.784790,734.808228,174.085220,432.540314,719.654419,181.462006,486.062653,654.648071,174.906509,,,,,,,799.541870,842.658691,271.019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,551.274658,734.861816,172.363052,431.422607,719.951599,179.591537,484.422913,654.939392,173.905975,,,,,,,798.241272,842.162720,270.532562,903.459473,826.971680,381.967407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,549.738953,735.020508,171.295441,429.479218,720.362488,177.796768,482.518768,654.940125,171.923981,,,,,,,797.780701,841.087891,269.663940,901.890869,826.703979,381.347290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,548.236206,734.939575,169.895203,427.987335,720.691956,175.758469,481.086823,655.253784,169.891663,,,,,,,,,,900.685486,826.221436,380.705536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,546.828857,734.851196,168.510376,426.864838,721.015625,174.227432,479.943726,655.563965,168.497131,,,,,,,,,,899.755066,825.670471,380.156860,793.481934,840.559692,270.417297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,545.833435,734.671875,167.195877,425.619751,721.388611,172.423492,478.178131,655.691162,166.920059,,,,,,,,,,,,,793.572144,839.859558,267.833527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,544.783630,734.824280,165.651321,424.638672,721.629700,170.165253,476.655853,655.771301,165.579788,,,,,,,,,,,,,792.696716,839.409729,266.987366,897.020813,824.462280,378.655670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
