Weight61
Date:,2025/04/23
Time:,14:07:03
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
72,691.334290,728.607544,197.362640,575.046204,694.320007,213.845276,638.725647,638.367981,205.290909,1012.768738,853.830505,385.437042,,,,921.913025,876.982910,262.870819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,687.680969,729.068970,197.446960,571.444336,694.819580,214.029495,634.978577,638.769531,205.353058,1010.294800,853.462097,385.550629,,,,919.058716,876.291748,262.971039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,683.941772,729.481323,197.151215,567.430603,695.307434,214.322754,631.550720,639.181824,205.329773,1008.286621,853.384583,385.647614,,,,915.890503,875.803162,263.874420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,680.550476,729.607483,197.247726,563.855530,695.949829,214.150787,627.596680,639.499329,205.259293,1005.952637,853.160645,386.396790,,,,912.706360,875.307739,264.903137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,677.107239,729.997314,197.243240,560.120239,696.800232,214.155060,623.973999,640.058472,205.013443,1004.216614,852.772644,386.093170,,,,910.118469,874.993286,265.451508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,673.805115,729.994324,197.575592,556.317566,697.272034,214.094559,620.116394,640.438843,204.879364,1001.498962,852.661072,386.369019,,,,907.224304,874.485840,265.935760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,670.018005,730.207153,197.958984,553.215759,697.896118,214.176270,616.315552,640.859924,204.790970,999.344727,852.547791,386.595520,,,,904.408447,873.595032,266.229004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,666.876099,730.642395,197.593369,550.076904,698.645264,213.312271,612.943298,641.273376,204.272614,997.151550,852.054077,386.943512,,,,901.773315,872.788391,266.930450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,663.820435,730.643250,197.067856,546.759460,699.161621,212.958694,609.293457,641.694946,203.885864,994.874573,851.747803,387.046204,,,,898.547119,871.844910,267.276581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,660.611755,730.994141,196.893951,543.162720,699.766113,213.067093,605.935059,642.116699,203.359131,992.632263,851.440857,387.496399,,,,896.042236,871.515930,268.417511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,657.421265,731.207520,196.915146,539.892822,700.254211,212.109070,602.519531,642.568359,203.529266,990.690308,850.937561,387.274628,,,,893.223145,871.583008,268.777985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,654.260620,731.446289,196.693451,536.528748,700.799438,212.316467,598.903259,642.737488,203.266861,988.618042,850.671875,387.061859,,,,890.444153,871.000122,268.849426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,651.324890,731.591309,195.661301,533.579041,701.091736,211.449036,595.778748,642.946106,202.403778,986.155457,850.555237,387.369446,,,,887.856750,869.997192,269.655487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,647.877747,731.849976,195.830765,530.320557,701.528442,211.383636,592.397766,643.291931,201.798141,984.498474,850.028381,387.343170,,,,885.552795,868.713074,269.361084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,644.615662,732.334717,196.077225,527.821594,701.938477,210.278030,589.168579,643.715637,201.060791,981.762634,849.866211,387.695831,,,,883.298279,868.070862,269.698578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,641.772644,732.440430,195.902191,524.508789,702.220947,210.009491,586.002625,643.863647,199.918198,979.448914,849.338562,388.185059,,,,880.039917,868.863037,270.515839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,639.296021,732.873779,194.758575,521.113281,702.495056,209.680084,583.178955,644.054688,198.821671,977.210022,848.875183,387.814789,,,,877.447388,868.500122,271.195465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,636.167786,732.679016,194.224838,518.640869,702.854187,208.518082,580.073242,644.429260,198.708420,975.529480,848.643555,387.849701,,,,875.276001,867.062744,271.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,633.486755,732.467041,193.763489,515.802612,703.176880,207.963318,577.209595,644.423645,197.390152,973.419739,847.951843,387.671814,,,,872.566101,866.058167,270.710571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,630.953430,733.202759,193.288849,513.142578,703.472412,207.550690,574.393433,644.594727,196.096603,971.621521,847.635132,387.647217,,,,870.235596,865.286804,271.238098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,628.182800,733.342468,192.398163,510.384338,703.818970,206.031570,571.328979,644.915833,195.380905,969.174438,847.771790,387.594666,,,,867.486755,865.530396,271.779053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,625.726074,732.996643,191.794785,507.675964,704.198669,205.032455,568.436890,645.149414,194.498581,967.192200,847.177124,387.768036,,,,865.335266,865.090454,272.180878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,623.230530,732.855103,191.034073,504.691589,704.476379,204.595306,565.472534,645.276733,193.628586,965.367432,846.963318,387.568390,,,,863.885681,864.264465,271.626923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,620.519775,733.436584,190.422928,502.261566,704.751953,203.099777,562.874451,645.471313,192.779434,963.001709,846.458618,387.723022,,,,861.058228,863.230713,271.427612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,617.868774,733.469055,189.651230,499.889282,705.155457,202.251419,560.244629,645.552856,191.499237,961.274597,846.107666,387.163818,,,,858.727295,862.859558,271.796051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,615.803467,733.586304,188.990555,497.399567,705.718018,200.986679,557.542542,645.857361,189.952621,959.589233,845.830078,387.319794,,,,856.559937,861.910339,272.042572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,613.234375,733.385437,188.091812,494.567413,706.150024,199.766769,555.200989,646.287354,188.785675,957.282288,845.512329,387.284851,,,,854.975220,861.494568,271.984558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,611.057922,733.708984,187.105637,492.154114,706.561401,198.460205,552.544495,646.428162,187.841492,955.315918,845.305908,387.018860,,,,852.670837,861.028687,271.714661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,608.349548,734.158264,186.566406,489.841339,707.171875,197.194336,550.288086,646.647827,186.977371,954.324341,844.605286,386.803040,,,,851.021484,860.585938,271.221375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,606.331421,734.039856,185.660309,487.642395,707.385559,195.990891,547.541748,646.991516,186.101593,952.319946,843.794312,386.616119,,,,849.416626,859.995850,271.055969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,604.292725,734.181091,184.372757,485.614044,707.744324,194.309921,544.980530,647.275452,184.763321,949.858337,843.563110,386.623627,,,,846.663818,859.792908,271.214111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,601.869812,734.193237,183.370407,483.001556,708.166504,193.311966,542.786560,647.453613,183.274628,948.214539,842.680298,386.688110,,,,843.514648,859.406067,272.791046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,600.261536,734.052917,182.409058,480.729401,708.661926,192.175858,540.788574,647.636230,182.586807,946.134949,842.852600,386.238556,,,,842.278076,858.256836,272.413025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,598.070923,734.587402,180.993774,479.023621,708.980530,190.687943,538.531067,647.864624,181.072693,944.429016,842.912659,386.067505,,,,840.982117,857.798218,271.335327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,595.781250,734.508911,180.412537,476.692322,709.305786,189.807938,536.591064,648.312134,179.587067,943.196228,842.533447,385.652832,,,,839.346924,857.261597,271.097260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,593.586548,734.442383,179.836899,474.802216,709.615417,187.661621,534.187073,648.415771,178.848206,941.302307,841.846252,385.146698,,,,837.812134,856.613464,270.730438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,591.874146,734.660706,178.430969,473.120636,709.822266,186.263046,532.198486,648.572815,177.906876,939.825745,841.230835,384.716949,,,,834.976990,855.965088,271.594788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,590.253784,734.648804,176.814041,471.187408,710.062988,184.962921,530.158630,648.867615,176.320572,937.873779,840.460388,384.494354,,,,832.201904,855.843079,272.440765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,589.122131,734.272949,175.677048,469.370819,710.499756,183.260132,528.328735,648.965088,174.679291,,,,,,,830.939270,855.087158,271.346466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,587.173645,734.372620,174.622055,467.337463,710.698792,182.369583,526.536316,649.000610,173.279007,,,,,,,829.713501,854.321472,270.683411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,585.016724,734.815552,173.513641,465.474792,710.974731,180.665558,524.609619,649.406067,172.013855,,,,,,,829.013611,853.362305,270.280151,932.371887,838.935486,384.118378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,583.765930,734.487366,172.624695,463.905090,711.192749,179.232834,522.793762,649.523621,171.177109,,,,,,,826.771484,852.989075,269.724762,930.025330,839.153259,384.636139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,582.229675,734.379395,171.255707,461.946869,711.320129,177.895309,520.843018,649.451538,169.963623,,,,,,,825.337280,852.680725,269.607391,929.043030,838.853516,384.624146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,580.566589,734.594299,169.509277,460.341522,711.601807,176.372330,518.872070,649.547791,168.471878,,,,,,,822.984741,852.423950,270.164154,927.729431,838.255310,383.243652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,578.900696,734.597900,168.667068,458.805389,711.823792,175.115997,517.549683,649.657227,167.037979,,,,,,,821.500366,851.585449,269.146790,926.460999,837.561279,382.359039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,577.286377,734.290955,168.111557,457.339722,712.069885,173.207306,515.889771,649.806946,165.523956,,,,,,,821.031677,850.888062,268.297638,925.302856,837.142395,381.885437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,575.820374,734.148376,166.410126,455.846344,712.145264,172.000427,514.093689,649.923828,164.273499,,,,,,,819.637451,850.485962,267.686066,923.623230,836.610107,381.522339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,574.311035,734.274780,165.550171,454.079468,712.379089,170.735931,512.622559,649.891907,163.616013,,,,,,,817.222595,850.158997,267.734344,922.200256,836.197021,381.232300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,572.427917,734.377502,164.688889,452.657593,712.618103,168.957886,510.547791,649.885803,162.052048,,,,,,,815.620789,849.836792,267.790619,920.716980,836.070007,380.908661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,571.475281,733.966492,162.958755,451.528320,712.723633,167.704147,509.454254,649.876831,160.372864,,,,,,,814.691467,849.144714,266.746643,918.814697,835.796875,380.598907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,570.474915,733.866943,161.258636,449.646362,712.791016,166.514053,507.957489,649.877380,159.380661,,,,,,,813.859009,848.368652,266.099121,917.538757,835.417664,380.198883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,568.921814,733.944702,160.494797,448.184052,712.957031,165.129654,506.473602,649.931274,158.160522,,,,,,,812.120117,848.332520,265.620453,916.858643,835.130432,379.158051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,567.219360,733.944092,159.606308,446.942200,713.110718,163.630600,505.114685,650.092163,157.219360,,,,,,,810.116272,848.076904,265.446869,915.119385,835.038147,378.411102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,565.712952,734.043701,158.596039,445.938049,713.308899,162.268524,503.596191,650.011292,156.196533,,,,,,,808.447144,847.557556,265.352234,913.485901,834.881165,378.431366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,564.594910,733.826538,157.385864,444.232941,713.235291,160.763138,502.456207,649.911743,154.668747,,,,,,,807.985901,846.818848,264.510590,911.843872,834.703918,378.208008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,563.703552,733.608032,155.990417,442.848816,713.361206,160.168060,501.052338,649.918152,153.286636,,,,,,,,,,910.870422,834.155945,377.599060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,562.551025,733.701538,154.438065,441.865906,713.583801,158.386124,500.080750,650.167603,152.240952,,,,,,,,,,909.784180,833.651123,377.253448,804.651062,846.189514,264.203705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,561.198975,733.897461,153.696594,440.852997,713.637024,156.597748,498.800720,650.213013,151.084946,,,,,,,,,,908.273621,833.516541,376.608795,803.366760,845.840759,263.755096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,559.717529,734.016357,152.693680,439.480652,713.628540,155.646057,497.573303,650.242371,150.405655,,,,,,,,,,907.013977,833.338440,375.564941,802.184692,845.434753,262.841736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,558.582092,733.664490,152.121887,438.035217,713.670166,153.848602,496.213989,650.135620,149.084534,,,,,,,,,,906.123901,833.071350,375.211487,800.988953,844.968750,262.403076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,557.957703,733.359253,150.298828,437.420288,713.547729,152.395370,495.009186,649.974854,147.888916,,,,,,,,,,904.864197,832.738098,374.818634,800.002502,844.574585,261.827637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,557.262512,733.173157,149.031128,436.367340,713.557251,151.291641,494.305389,649.749573,146.296921,,,,,,,,,,903.656799,832.463562,374.069427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,555.638550,732.874512,148.318558,435.253448,713.589966,150.215179,493.318176,649.821228,145.313446,,,,,,,,,,902.605957,832.317200,373.889801,,,,798.067688,843.964050,260.641846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,554.296265,732.941467,147.541916,434.077972,713.574890,148.841797,492.210510,649.686707,144.753082,,,,,,,,,,901.110657,832.096741,373.748657,,,,796.331909,843.685913,260.595154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,553.439880,732.908264,146.393250,432.796722,713.262878,147.762878,490.911133,649.493347,143.686691,,,,,,,,,,899.422302,831.842346,373.339752,,,,794.848755,843.382996,260.212555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,552.793762,732.567932,144.946991,432.174225,713.140198,146.975632,489.994110,649.224365,142.541840,,,,,,,,,,898.709412,831.784302,372.777649,,,,794.022034,843.113586,259.618927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,551.954895,732.179321,143.880463,431.140320,713.206787,145.223511,489.067200,648.940796,141.610565,,,,,,,,,,,,,,,,793.572510,842.713135,258.640045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,551.067932,732.007690,143.149689,430.633453,713.065979,143.884705,488.234741,648.810974,140.197372,,,,,,,,,,,,,,,,793.164307,841.713501,257.869598,896.938721,831.210999,371.384155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,550.367126,731.899902,141.969711,429.679810,712.768860,143.009201,487.759064,648.678101,139.136459,,,,,,,,,,,,,,,,,,,895.427979,831.057678,370.989655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,549.727051,731.829895,140.617264,428.517029,712.783325,141.996521,486.681000,648.596008,138.226547,,,,,,,,,,,,,,,,,,,894.344788,830.893494,370.908325,790.853882,841.499878,257.109009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,548.949097,731.702148,139.799210,427.615601,712.587524,140.848923,485.686981,648.430115,137.290924,,,,,,,,,,,,,,,,,,,893.416016,830.737305,370.413300,789.820740,841.345581,256.553680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,547.597961,731.655945,139.397858,426.859039,712.428894,139.744919,485.107727,648.332397,135.621765,,,,,,,,,,,,,,,,,,,892.667847,830.377441,369.762817,788.678772,841.068787,256.072693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,546.855103,731.513367,138.515060,426.130554,712.392151,139.048798,484.303894,648.253235,134.112213,,,,,,,,,,,,,,,,,,,,,,787.524170,840.756042,255.731598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,546.235046,731.278809,136.922562,425.568939,712.406128,138.318024,483.710144,648.105713,133.509506,,,,,,,,,,,,,,,,,,,,,,786.668518,840.220459,255.514267,891.317139,829.757507,368.590546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,545.383118,730.963318,135.797195,424.803284,712.404785,137.185776,482.883759,647.880859,132.608398,,,,,,,,,,,,,,,,,,,,,,786.209778,839.769836,254.839600,889.938538,829.798218,368.176331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,544.681458,730.718201,135.448456,424.204590,712.456970,135.949890,481.954224,647.688660,131.384552,,,,,,,,,,,,,,,,,,,,,,785.994934,839.247864,253.619461,888.772095,829.674622,367.706726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,543.986145,730.351990,134.847198,423.386139,712.417847,135.261719,481.538788,647.601440,130.315308,,,,,,,,,,,,,,,,,,,,,,785.710571,838.799988,252.640045,887.755737,829.568054,367.693634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,543.547119,730.169495,133.905106,422.229614,712.295105,134.516769,480.721924,647.586365,129.148682,,,,,,,,,,,,,,,,,,,,,,785.148499,838.298035,252.405197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,543.231567,730.005432,132.358887,421.305725,712.277222,133.876083,479.960052,647.462891,127.739624,,,,,,,,,,,,,,,,,,,,,,784.155457,837.901001,252.218628,,,,885.974609,828.726379,367.062927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,542.770081,729.874207,131.529144,421.249786,712.320801,132.283463,479.374969,647.419739,126.926842,,,,,,,,,,,,,,,,,,,,,,783.057800,837.708130,251.969208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,541.906006,729.771301,130.887085,420.872437,712.332703,130.991669,478.361450,647.226624,126.061256,,,,,,,,,,,,,,,,,,,,,,782.111816,837.586914,251.539032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,541.198975,729.572021,130.322922,420.303101,712.316223,130.233383,477.528442,647.231567,125.299469,,,,,,,,,,,,,,,,,,,,,,781.532837,837.474792,251.258041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,540.692444,729.685730,129.658264,419.866364,712.367737,129.630051,477.338440,647.207031,124.111580,,,,,,,,,,,,,,,,,,,,,,780.936768,837.165283,251.139206,,,,,,,883.374329,827.944702,365.223907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,540.135925,729.819580,128.623169,419.344818,712.497681,128.320190,476.791656,647.163391,122.805901,,,,,,,,,,,,,,,,,,,,,,780.140259,836.838806,250.908966,,,,,,,882.446655,828.055786,364.706909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,539.421509,730.006226,127.534973,418.721649,712.664490,126.921387,476.088806,647.210938,121.806488,,,,,,,,,,,,,,,,,,,,,,779.362000,836.419006,250.476364,,,,,,,881.440735,827.880554,364.326752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,538.948853,729.953308,126.960197,418.364960,712.641724,126.322495,475.701447,647.266174,121.132744,,,,,,,,,,,,,,,,,,,,,,778.540344,836.135071,250.065277,,,,,,,880.734070,827.736206,364.127686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,538.648926,729.910278,126.411217,417.792084,712.579956,125.524124,475.184662,647.246826,120.599625,,,,,,,,,,,,,,,,,,,,,,778.447876,835.932007,249.453796,,,,,,,880.330811,827.624695,363.957336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,538.420471,729.810120,125.859093,417.061523,712.737671,124.819351,474.412598,647.131226,119.356369,,,,,,,,,,,,,,,,,,,,,,778.481201,835.663025,248.859711,,,,,,,879.949707,827.517090,363.695801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,537.888611,729.679565,124.973038,416.406067,712.891235,123.996796,473.994598,647.366333,118.271568,,,,,,,,,,,,,,,,,,,,,,778.235046,835.554016,248.278076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,537.859558,729.775269,123.471970,416.503265,712.924438,122.676933,473.786865,647.571045,117.648705,,,,,,,,,,,,,,,,,,,,,,777.797852,835.338074,247.824432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,537.800354,729.871948,122.406364,416.521088,713.030579,121.831047,473.714325,647.661011,116.772224,,,,,,,,,,,,,,,,,,,,,,777.340088,835.093994,247.534164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,537.541687,729.998840,121.918434,415.967163,713.104553,121.045128,473.421082,647.697876,115.371437,,,,,,,,,,,,,,,,,,,,,,776.742065,834.888306,247.328171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,537.126587,730.051880,121.515182,415.305115,713.318848,119.835831,473.056091,647.757996,114.116257,,,,,,,,,,,,,,,,,,,,,,776.150513,834.635864,247.219589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,536.631226,730.094604,120.690796,415.516449,713.427551,118.441322,472.840240,647.835938,113.283463,,,,,,,,,,,,,,,,,,,,,,775.687805,834.325439,247.083633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
