Weight18
Date:,2025/04/16
Time:,14:18:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,725.175842,723.705505,176.662796,660.380493,649.116821,156.048996,599.893494,712.119080,165.681503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.457520,836.601440,439.276306,974.960083,847.171509,308.879730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,721.935486,724.177673,177.270859,656.407043,649.364868,157.029480,596.418701,712.410400,165.574005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.154175,836.039307,439.128967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,718.745178,723.838684,177.189392,653.318420,649.043274,156.740631,593.422852,712.819092,165.668961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.438904,845.644775,309.280914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,715.363281,723.987854,177.505844,649.952332,649.017395,156.512207,590.163574,713.041138,165.937027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.238281,845.425110,309.698944,1031.806274,834.626648,438.819763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,712.164673,724.099182,177.772888,646.921692,649.380676,156.589478,586.985718,713.372620,166.205383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,709.351257,724.267273,177.580658,643.683472,649.549316,156.603027,583.748718,713.675171,166.189651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.444580,833.375977,438.732147,960.895325,844.229980,310.044983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,706.183044,724.514771,177.210068,640.913574,650.138123,155.862015,580.614563,714.041260,165.732758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.685181,832.776550,438.856445,959.292603,842.931702,309.372009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,703.618286,724.308228,177.160583,637.250977,650.184448,156.801270,577.684753,714.310852,165.569031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.373474,842.415833,309.784332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,699.602905,724.613159,177.350876,633.814392,651.124756,156.973251,574.430359,714.619385,165.589569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.473389,842.052063,309.715607,1020.598022,831.515198,438.613556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,696.727905,724.425964,177.783005,630.926941,650.796082,156.225403,570.973083,714.929749,165.856812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.133362,841.171814,309.789276,1017.315918,830.767578,438.526337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,693.697266,724.837463,177.581741,627.556702,650.473022,156.223083,568.321167,715.144226,165.837997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.580933,840.748413,309.813904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,691.225830,724.468872,177.035400,624.586975,650.707642,156.379501,565.066589,715.470642,165.234451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.502930,839.843689,309.888885,,,,1013.548096,829.455566,437.524933,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,687.825562,724.979553,176.872208,621.513855,651.458923,155.754684,562.245422,715.823792,164.633255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.668884,839.179626,309.331512,,,,1011.798584,828.903320,437.284302,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,684.992798,724.607361,176.766739,618.197327,651.292114,155.636444,559.277588,716.017151,164.884506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.625305,838.754272,309.060181,,,,1009.034607,828.245667,437.197540,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,681.954163,725.079407,177.036636,614.969666,651.193970,155.669540,556.291321,716.319519,164.852814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.218689,837.929138,308.639709,,,,1006.847107,827.551453,437.282501,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,679.062317,724.558838,176.528305,612.210205,651.394409,155.173645,553.280884,716.623169,164.421036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.975159,837.742432,308.743530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,675.797058,725.150146,176.250717,608.993958,651.488342,154.720474,550.481873,716.850830,163.964264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.187744,836.989197,309.015961,,,,,,,1002.271057,826.289856,436.263580,,,,,,,,,,,,,,,,,,,,,,,,
102,673.566345,724.820251,175.675858,606.402100,651.982544,153.819580,547.574158,717.050720,163.421341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.518616,836.142883,309.252655,,,,,,,999.582520,825.502808,436.572632,,,,,,,,,,,,,,,,,,,,,,,,
103,670.159058,725.122437,175.420700,603.241638,651.948730,153.833862,544.442383,717.281494,163.498367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.291138,835.594971,308.815430,,,,,,,997.179260,825.200195,435.519867,,,,,,,,,,,,,,,,,,,,,,,,
104,667.805298,724.749878,175.303192,600.687622,652.254089,153.122162,541.943115,717.502441,162.645966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.807922,834.826172,308.513611,,,,,,,995.723999,824.410461,435.219543,,,,,,,,,,,,,,,,,,,,,,,,
105,664.774475,725.027344,174.941376,597.845276,652.913208,152.246704,538.943115,717.786987,162.269424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.133545,834.447144,307.741699,,,,,,,993.781799,823.898499,434.449738,,,,,,,,,,,,,,,,,,,,,,,,
106,662.296509,724.956360,173.910156,594.876831,652.871643,151.551041,536.531494,717.937134,161.855225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.227417,833.750000,307.110291,,,,,,,991.529785,823.110046,434.291718,,,,,,,,,,,,,,,,,,,,,,,,
107,659.238342,725.077454,173.864395,591.868408,652.625183,151.962189,533.258484,718.176086,161.353180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.774231,833.182678,306.847290,,,,,,,989.400452,822.564880,433.797638,,,,,,,,,,,,,,,,,,,,,,,,
108,656.735291,725.056763,173.455215,589.112061,652.631653,151.586472,530.816467,718.478516,160.251633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.901123,832.801880,307.005096,,,,,,,986.897705,821.933838,433.810425,,,,,,,,,,,,,,,,,,,,,,,,
109,654.072998,725.040283,172.790253,586.671387,653.488464,150.003326,528.275818,718.572998,159.777878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.833862,831.949951,306.713074,,,,,,,984.674744,821.345093,432.740845,,,,,,,,,,,,,,,,,,,,,,,,
110,651.749878,725.048340,171.728317,583.832825,653.136108,149.681244,525.909058,718.729919,159.220947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.412781,831.330322,306.516022,,,,,,,983.006104,820.683472,431.929199,,,,,,,,,,,,,,,,,,,,,,,,
111,649.347717,724.938171,171.357193,581.338806,653.146118,149.158691,523.112610,719.078613,158.207092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.998413,830.722229,305.922485,,,,,,,981.215088,820.165833,431.108337,,,,,,,,,,,,,,,,,,,,,,,,
112,646.320923,725.233093,170.742889,578.478760,653.068909,148.389587,520.776855,719.275696,157.305878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.319641,829.979431,305.329285,,,,,,,978.892273,819.435303,430.976532,,,,,,,,,,,,,,,,,,,,,,,,
113,644.292725,724.734314,170.208649,576.352722,653.979858,146.925751,518.387024,719.130005,156.710571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.923645,829.555847,304.378021,,,,,,,976.966248,818.861023,430.620483,,,,,,,,,,,,,,,,,,,,,,,,
114,641.983582,725.133240,168.899704,573.888062,653.433411,146.788391,515.658813,719.471252,156.070572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.843445,829.134949,303.834106,,,,,,,974.734253,818.028137,430.021423,,,,,,,,,,,,,,,,,,,,,,,,
115,639.151611,725.087036,168.403687,571.453857,653.438599,145.826691,513.338623,719.577881,155.100800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.953186,828.285828,303.348022,,,,,,,972.531006,817.360535,429.513824,,,,,,,,,,,,,,,,,,,,,,,,
116,637.182922,725.063232,167.861603,569.168274,653.498596,144.668732,510.914551,719.748901,154.321182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.185547,827.974609,303.245819,,,,,,,970.812866,816.835449,428.669098,,,,,,,,,,,,,,,,,,,,,,,,
117,634.371521,725.320801,167.434464,566.883362,654.021545,143.893921,508.499512,719.835083,153.344254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.589539,827.608643,302.962494,,,,,,,969.085815,816.167480,427.842529,,,,,,,,,,,,,,,,,,,,,,,,
118,632.516235,725.254272,166.253006,564.864868,654.543091,142.918076,506.329498,719.963196,152.363251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.255859,826.736450,302.265442,,,,,,,967.133240,815.653015,426.854767,,,,,,,,,,,,,,,,,,,,,,,,
119,630.111816,725.430725,165.947510,561.979980,653.781555,142.771667,504.181824,719.982178,151.661804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.161499,826.476379,301.337097,,,,,,,965.726074,814.694946,426.687134,,,,,,,,,,,,,,,,,,,,,,,,
120,627.600952,725.411194,164.987457,559.803711,653.414734,142.108566,501.665527,720.076111,151.246826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.551025,826.102783,301.008820,,,,,,,963.572083,814.185486,425.901978,,,,,,,,,,,,,,,,,,,,,,,,
121,625.926270,725.193970,164.217026,557.943848,653.789551,140.517944,499.625244,720.058228,149.966415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.626770,825.568237,300.209808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,623.427063,725.358154,163.106979,555.807312,654.294739,139.219284,497.576660,720.307739,148.707672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.361572,824.415588,299.816956,,,,,,,,,,959.619202,813.336365,423.913544,,,,,,,,,,,,,,,,,,,,,
123,621.363342,725.450134,162.530685,553.642456,654.023560,138.412552,495.851532,720.380249,147.848480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.967163,824.303894,299.391937,,,,,,,,,,958.434021,812.540100,423.616943,,,,,,,,,,,,,,,,,,,,,
124,619.901855,725.263428,161.894745,551.618774,653.932617,137.335419,493.480164,720.440552,146.883698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.566101,824.013611,298.463379,,,,,,,,,,955.932434,812.057861,422.983765,,,,,,,,,,,,,,,,,,,,,
125,617.366211,725.397583,160.440018,549.058533,653.933472,137.254456,491.322449,720.595703,145.821930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.708923,823.115234,297.833069,,,,,,,,,,954.133057,811.604797,422.206482,,,,,,,,,,,,,,,,,,,,,
126,615.394714,725.422241,160.012726,547.272705,654.015808,136.049179,489.803406,720.608765,144.815399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.957031,822.857239,297.031036,,,,,,,,,,952.148987,811.198792,421.670715,,,,,,,,,,,,,,,,,,,,,
127,613.659180,725.232178,159.532349,545.580811,654.119873,134.682068,487.181946,720.798401,144.363800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.603455,822.569580,296.965302,,,,,,,,,,951.252930,810.398560,420.747498,,,,,,,,,,,,,,,,,,,,,
128,611.508362,725.340515,158.622375,543.491089,654.232300,134.006134,485.606293,720.960388,143.446884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.760376,821.881531,296.476196,,,,,,,,,,950.062866,809.965454,419.724396,,,,,,,,,,,,,,,,,,,,,
129,609.614136,725.365173,157.536148,541.600708,654.139282,133.037628,483.937866,720.989807,141.991119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.687561,809.636353,418.997955,,,,,,,,,,,,,,,,,,,,,
130,607.950500,725.329041,156.465561,539.869507,654.204834,131.815323,482.007599,720.796143,140.903976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.035461,809.123413,418.557678,870.643799,820.959290,295.160065,,,,,,,,,,,,,,,,,,
131,606.281616,725.406250,156.057755,538.415649,654.444092,130.475052,480.574646,720.942688,139.808960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.541565,808.488831,417.816498,869.278992,828.947876,298.208893,,,,,,,,,,,,,,,,,,
132,604.023010,725.425110,155.312119,536.870117,654.657532,129.038300,478.735962,720.961426,138.469269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.244385,807.857483,417.331299,,,,,,,,,,,,,,,,,,,,,
133,602.690918,725.371277,153.811127,534.994446,654.534119,128.688293,476.935181,720.802734,137.752045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.889587,807.559937,416.031097,,,,866.430298,819.476013,292.598907,,,,,,,,,,,,,,,
134,601.633484,725.450928,152.746994,533.155579,654.614746,127.691147,475.463562,720.945801,136.658737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.031372,807.254517,415.245392,,,,864.606445,819.223328,292.484680,,,,,,,,,,,,,,,
135,599.205444,725.806335,152.336319,531.596741,654.602783,126.838600,473.580994,721.001038,135.563904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.547729,806.626709,414.897797,,,,862.233337,819.048523,292.027771,,,,,,,,,,,,,,,
136,597.651550,725.561096,151.134491,529.895691,654.563904,125.681145,471.878448,721.018555,134.765457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.183472,805.950134,414.080048,,,,860.892090,818.791016,291.410950,,,,,,,,,,,,,,,
137,596.445679,725.793213,149.638031,528.361694,654.557922,124.789696,470.456635,720.990845,133.365646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.458984,805.334106,412.966370,,,,860.181885,818.054016,290.100891,,,,,,,,,,,,,,,
138,594.588745,726.075928,149.546143,527.100281,654.870850,123.662224,469.082489,721.142700,131.962814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.443665,805.118530,412.338348,,,,859.316223,817.246826,288.980438,,,,,,,,,,,,,,,
139,592.786560,725.994690,148.904739,525.398438,654.796570,122.981636,466.837036,721.161377,131.196762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.049255,804.786987,411.607452,,,,857.018494,817.369385,288.843018,,,,,,,,,,,,,,,
140,591.525635,725.925659,147.633377,524.380615,655.093018,120.925659,465.696167,721.065979,130.420242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.812439,804.326172,411.068695,,,,855.055359,817.364929,288.396362,,,,,,,,,,,,,,,
141,590.636169,725.757568,146.296539,522.644714,654.842285,120.419922,464.631439,721.348389,128.897156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.791138,803.868225,410.450470,,,,853.843689,817.099854,287.729919,,,,,,,,,,,,,,,
142,588.881409,725.829407,145.820557,521.591858,655.152344,119.271523,463.356262,721.451477,127.259079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.853760,803.033081,409.978638,,,,852.704956,816.313538,286.731079,,,,,,,,,,,,,,,
143,587.316711,725.866333,145.290070,520.366150,655.150330,117.910942,461.764526,721.463623,126.586342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.536072,802.410522,408.798462,,,,,,,,,,,,,,,,,,,,,
144,586.093018,725.917664,144.242523,518.938965,655.244385,116.661560,460.733643,721.565857,126.061081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.825439,802.556030,407.906494,,,,,,,850.981079,815.611816,285.155487,,,,,,,,,,,,
145,585.126831,725.852478,143.032684,517.837952,655.261780,116.220131,459.421326,721.823975,124.826691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.490662,802.219543,407.380188,,,,,,,848.819275,815.364685,284.965912,,,,,,,,,,,,
146,584.031616,725.695557,142.013321,515.811462,655.081421,116.276352,458.221893,721.823364,123.795921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.002808,801.864197,406.560577,,,,,,,847.373169,815.061462,284.384827,,,,,,,,,,,,
147,582.735596,725.740234,141.388916,514.973999,655.192932,114.922112,457.015106,721.829773,123.241287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.725220,801.589661,405.853821,,,,,,,846.762207,814.747864,283.695038,,,,,,,,,,,,
148,581.495667,726.043701,140.804108,513.760315,655.217712,113.659752,455.549103,721.988464,122.510971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.706604,800.492188,405.291229,,,,,,,846.404663,814.098755,282.380676,,,,,,,,,,,,
149,580.407288,726.016968,139.521317,512.808960,655.299927,112.700829,454.896606,721.983521,121.530930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.957031,799.805786,404.528778,,,,,,,845.894409,813.399109,281.253418,,,,,,,,,,,,
150,579.559448,725.998657,138.791595,511.974426,655.474426,111.597450,453.710724,722.042542,120.227913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.839355,799.851135,403.231964,,,,,,,845.100525,812.995667,280.706055,,,,,,,,,,,,
151,578.530762,725.745483,138.293640,510.468201,655.184021,111.128670,452.676971,722.155090,119.720963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.817261,799.697815,402.537842,,,,,,,843.741577,812.943420,280.168427,,,,,,,,,,,,
152,577.433105,725.592102,137.848251,509.654022,655.189880,110.300186,451.533417,721.956055,119.129448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.389282,799.268616,402.311493,,,,,,,842.467529,812.743713,279.596924,,,,,,,,,,,,
153,576.425842,725.872070,136.816086,508.901764,655.397827,108.819946,450.642975,722.139587,117.880440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.941650,798.855347,401.995392,,,,,,,841.693298,812.397644,278.989655,,,,,,,,,,,,
154,575.262512,726.118713,135.711212,508.075806,655.473022,107.906670,449.740479,722.199768,117.156738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.414124,798.338257,401.370789,,,,,,,840.588684,811.969788,278.823120,,,,,,,,,,,,
155,574.346497,726.109619,135.283813,507.350739,655.699829,107.271423,448.370392,722.218750,116.456757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.895752,797.907898,400.589996,,,,,,,839.583923,811.670288,277.966064,,,,,,,,,,,,
156,573.421753,725.880615,134.778183,506.328125,655.589722,106.097099,447.506012,722.192688,115.877571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.117371,797.587952,399.480469,,,,,,,839.029297,811.489990,277.108948,,,,,,,,,,,,
157,572.734863,725.594666,133.846237,504.834839,655.341492,106.230186,447.037750,722.163757,114.988060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.402649,797.038513,398.827393,,,,,,,838.861572,811.145020,276.407074,,,,,,,,,,,,
158,572.038696,725.561157,132.781952,503.887909,655.142944,105.971153,446.028839,722.199036,113.918312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.753662,796.786377,398.446289,,,,,,,,,,,,,,,,,,,,,
159,571.156311,725.640686,131.653473,502.996246,655.058899,105.074394,445.248566,722.313171,112.905556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.699768,796.537415,397.806213,,,,,,,,,,836.511353,810.581604,275.452759,,,,,,,,,
160,570.090454,725.857910,131.065201,502.607239,655.344543,103.711548,444.417206,722.356262,112.188309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.459717,796.554138,397.134155,,,,,,,,,,835.415527,810.277832,275.511322,,,,,,,,,
161,569.390625,725.869690,130.718735,501.954285,655.428406,102.866119,443.251373,722.405640,111.634911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.474548,796.410095,396.578186,,,,,,,,,,834.677002,810.384766,274.795074,,,,,,,,,
162,568.575012,725.679260,130.183975,500.746674,655.227417,102.356689,442.824005,722.397034,110.776756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.696533,796.153198,396.237061,,,,,,,,,,833.971252,810.294861,273.698700,,,,,,,,,
