Zigzag08;;;
Date:;2025/04/15;;
Time:;13:05:59;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;883.394287;389.173889;31.468334
2;883.484253;388.546539;31.523527
3;883.656494;387.852722;31.379372
4;883.520020;387.349670;31.112486
5;883.511658;386.674377;31.084732
6;883.550781;385.954041;31.205284
7;883.565369;385.159637;31.139389
8;883.558960;384.361969;31.055321
9;883.609436;383.714996;30.829268
10;883.727600;383.168274;30.664007
11;883.836487;382.327789;30.630123
12;883.815430;381.276337;31.021564
13;883.697021;380.335938;31.317554
14;883.667480;379.581573;31.418066
15;883.743286;378.629944;31.295429
16;883.957947;377.340363;30.790581
17;884.046021;376.212280;30.757177
18;884.178711;375.297485;30.836248
19;884.129211;374.019135;31.145487
20;883.950989;372.736664;31.203934
21;883.788696;371.670685;31.167452
22;883.936951;370.623505;30.953985
23;883.985718;369.220978;30.867842
24;884.229309;367.762451;30.819132
25;884.574463;366.548187;30.803740
26;884.613403;365.165375;30.791143
27;884.566711;363.862946;31.002232
28;884.420593;362.953430;30.981264
29;884.273804;361.484772;31.134733
30;884.408386;359.755768;31.481672
31;884.353149;358.699860;31.262499
32;884.372742;357.468781;30.730402
33;884.474976;355.988556;30.562605
34;884.544373;354.868256;30.768879
35;884.397034;353.422913;31.084257
36;884.282593;351.914459;31.221775
37;884.345581;350.614105;30.864536
38;884.295837;348.915710;30.553375
39;884.278564;347.514709;30.302174
40;884.138489;346.238281;30.397102
41;883.892029;344.587402;30.655216
42;883.916870;343.254456;30.733791
43;884.038635;341.677002;30.826256
44;884.079834;339.823639;30.564104
45;884.216431;338.620392;30.244261
46;884.029236;337.058258;30.301617
47;883.612061;335.733856;30.535240
48;883.553955;334.530609;30.600847
49;883.500122;332.691589;30.535961
50;883.505676;331.323639;30.122133
51;883.767090;329.985016;30.027706
52;883.665100;328.229401;30.281746
53;883.352844;327.054962;30.527328
54;883.081177;325.521332;30.573893
