Grasp122
Date:,2025/04/28
Time:,11:51:13
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
43,883.387695,638.052490,195.346008,746.713013,637.312439,151.962845,1164.910034,766.744446,437.777405,820.229309,593.065674,120.914368,1092.720947,779.564331,227.993011,,,
44,882.528015,638.964478,194.749344,746.585632,638.408630,149.307281,1164.793335,766.947144,437.691833,820.027832,594.423157,119.085548,1093.025635,780.094971,227.359009,,,
45,881.423889,640.187134,193.290924,746.435242,639.740479,146.244736,1164.737183,767.078003,437.645050,819.698486,595.674377,117.436592,1092.904785,780.222717,227.540573,,,
46,880.727539,641.423279,192.116150,746.484375,640.859192,143.257767,1164.785645,767.236816,437.688629,819.478760,596.900879,116.075104,1092.003540,780.895691,227.952240,,,
47,879.782593,642.518311,191.170807,746.642029,641.596252,139.851898,1164.777100,767.406494,437.637543,819.151978,597.970703,114.174232,1090.993896,781.707275,228.355484,,,
48,879.062073,643.773682,189.806549,746.655029,642.226440,137.329163,1164.669434,767.537537,437.590820,818.892334,599.194275,112.371750,1090.255127,782.361267,228.301422,,,
49,878.422974,644.642212,188.590622,746.809326,642.623352,134.679855,1164.672363,767.699463,437.558472,818.365479,600.320496,110.966415,1089.830078,782.952026,228.197510,,,
50,877.475159,645.660400,187.004028,747.081177,642.985229,131.919724,1164.630249,767.863464,437.547089,817.711060,601.577576,109.378059,1089.889282,783.550415,227.759323,,,
51,877.003479,646.620117,185.685532,747.259949,643.233093,129.624588,1164.475464,768.004089,437.471497,817.453125,602.943909,107.523933,1089.800049,783.919495,227.243225,,,
52,876.387878,647.584106,184.296921,748.095093,643.336731,126.884392,1164.417114,768.216919,437.387512,816.972290,604.478943,105.711235,1089.262573,784.289001,227.175888,,,
53,875.714111,648.372009,182.891846,748.674683,643.570923,124.425957,1164.235596,768.345520,437.344604,816.545288,605.605591,104.174583,1088.671387,784.842285,227.663925,,,
54,875.031250,649.098694,181.913284,749.326477,643.262024,122.824448,1164.226685,768.519287,437.266479,816.116455,607.124695,102.605652,1088.126465,785.388794,227.811203,,,
55,874.305359,649.836670,180.592026,749.371765,642.437927,122.104141,1164.030518,768.703369,437.171448,815.683167,608.729370,100.466621,1087.696655,785.961609,227.775940,,,
56,873.903198,650.483948,179.403122,749.057495,641.884277,121.830383,1163.986938,768.838440,437.085144,815.431091,609.876160,98.894127,1087.372925,786.523743,227.621231,,,
57,873.648499,651.196594,178.519608,749.621094,641.460388,120.537529,1163.869995,769.006042,436.988708,814.940369,610.842773,97.499565,1086.912109,786.990601,227.380325,,,
58,873.291382,652.066406,177.525589,750.511780,641.311157,119.218811,1163.701782,769.094299,436.941986,814.679138,611.006775,97.048683,1086.440063,787.440857,227.174088,,,
59,872.916199,652.638000,176.730621,751.181213,641.281128,118.459290,1163.490723,769.232605,436.919189,814.535339,610.444763,97.069557,1085.999878,787.823425,226.857193,,,
60,872.554810,653.343872,176.274490,751.525085,641.185608,118.222084,1163.290771,769.391968,436.426361,814.404297,609.924316,97.379158,1085.678345,788.370850,226.614243,,,
61,872.379639,654.036621,175.987274,751.810242,641.211853,118.166420,1163.110596,769.595703,436.216919,814.164490,609.723022,97.594978,1085.396118,788.741638,226.906708,,,
62,872.267761,654.558960,175.942703,752.175537,641.172546,118.035194,1162.816528,769.765320,436.077850,814.097229,609.949341,97.591316,1085.070923,789.147095,226.968536,,,
63,872.266602,655.063232,175.829254,752.608582,641.124390,117.974785,1162.360718,770.014587,435.904388,814.261169,610.304810,97.424698,1084.938477,789.640686,226.783127,,,
64,872.270691,655.522339,175.699646,753.131775,641.147156,117.708725,1162.262939,770.312744,435.593964,814.610046,610.734314,97.216988,1084.868896,790.233276,226.765030,,,
65,872.176392,655.796326,175.852295,753.716125,641.133118,117.504036,1161.884399,770.552673,435.652405,814.964722,610.992126,97.379173,1084.734619,790.785706,226.813980,,,
66,872.062256,656.018066,176.124039,754.172363,641.124817,117.489273,1161.731079,770.794617,435.621368,815.577515,611.161072,97.151184,1084.645508,791.289429,226.932556,,,
67,871.827759,656.184448,176.611847,754.678223,641.090027,117.298340,1161.587158,771.024597,435.657166,815.981445,611.534485,96.967087,1084.564941,791.705139,227.143845,,,
68,871.643433,656.413635,177.061157,755.379211,641.172058,117.130234,1161.394287,771.389648,435.695740,816.492493,611.364075,97.230324,1084.365112,792.078247,227.216202,,,
69,871.467651,656.578918,177.503403,755.973755,641.215088,116.785881,1161.261230,771.645752,435.662689,816.902649,611.559021,97.551064,1084.311646,792.404297,227.239090,,,
70,871.293030,656.837830,178.073318,756.599609,641.293701,116.422569,1160.902588,771.991455,435.794403,817.321045,611.861084,97.820877,1083.831299,792.775940,227.597595,,,
71,871.158997,657.144348,178.520584,757.480591,641.330566,116.148903,1160.607910,772.239197,435.811584,817.972229,612.112061,98.145370,1083.135132,793.322998,228.044952,,,
72,870.994934,657.550903,179.237762,758.269653,641.378906,115.817032,1160.450073,772.519775,435.800903,818.512085,612.418701,98.412285,1082.876343,793.825012,228.331467,,,
73,870.601624,658.147949,180.357910,758.862610,641.462830,115.677193,1160.142456,772.818970,435.869171,818.995667,612.759583,98.847214,1082.556763,794.475037,228.567062,,,
74,870.210632,658.649414,181.260574,759.240784,641.535034,115.625122,1159.686401,773.069885,435.876709,819.746887,613.334473,99.242798,1082.391357,795.037231,228.694519,,,
75,869.971008,659.309937,182.403427,759.525330,641.633606,115.739967,1159.060425,773.315002,435.933746,820.484924,613.696899,100.034172,1082.262085,795.558716,228.930786,,,
76,869.690063,659.801575,183.371918,759.891479,641.708374,115.952682,1158.501709,773.527832,435.948456,821.219055,613.895142,101.048485,1082.141235,796.014954,229.096756,,,
77,869.274109,660.302246,184.769745,760.189575,641.917419,116.523384,1158.024292,773.819153,435.914978,821.101318,613.960449,101.387650,1082.052490,796.348267,229.086990,,,
78,868.852478,660.780945,185.818893,759.891296,642.178162,117.713631,1157.502441,774.106201,435.886688,821.053711,614.414307,102.371094,1081.601318,796.919495,229.264450,,,
79,868.096497,661.493530,187.144379,759.483704,642.553040,119.294075,1156.756104,774.486877,435.587372,820.727661,615.116028,103.973030,1080.773926,797.804382,229.467758,,,
80,867.163452,662.521606,189.031326,758.830750,642.835388,121.111237,1156.230469,774.872253,435.531769,820.088928,614.956482,106.217400,1080.114868,798.774719,230.066696,,,
81,866.666382,663.408142,190.277267,758.149109,643.193237,122.616219,1155.317993,775.093567,435.941345,819.366028,614.886230,108.379921,1079.670654,799.505432,230.482712,,,
82,866.142090,663.922852,192.128632,757.385925,643.707581,124.187805,1154.419922,775.432373,436.132996,818.339844,615.009827,110.362724,1079.295288,799.997803,230.693390,,,
83,865.104187,664.834595,194.688370,757.069641,644.102295,125.998848,1153.869873,775.795288,436.319031,817.608154,615.058777,113.113792,1078.985107,800.250732,230.587891,,,
84,864.093933,666.003723,196.163895,756.261841,644.655701,128.273331,1153.529663,776.106506,436.588623,816.866394,614.992676,115.431831,1078.281616,800.976929,230.618423,,,
85,863.146790,667.369446,198.149902,755.018616,645.142761,130.611206,1152.710327,776.466797,436.538452,815.553894,615.097046,118.028839,1077.213013,801.788818,231.344574,,,
86,862.152954,668.253601,199.849548,754.239014,645.529236,132.651337,1152.477539,776.707275,436.680847,814.139648,615.592590,120.788155,1076.150024,802.545837,232.294434,,,
87,860.840942,669.290405,202.524063,752.774048,646.215881,135.191818,1151.515747,777.167358,436.770447,812.960022,615.698242,124.045441,1075.319824,803.112671,232.696503,,,
88,859.512024,670.185913,204.994949,751.237122,646.739136,137.874115,1150.424561,777.567871,436.665802,811.920044,615.680786,126.707680,1074.810669,803.306030,232.661621,,,
89,857.970581,670.908813,208.133804,749.890747,647.309082,140.938644,1149.672119,777.874207,436.715729,810.170593,615.955627,129.715698,1073.506958,803.727051,233.083405,,,
90,856.478516,672.023010,210.358536,748.153198,647.792358,144.237549,1149.006470,778.206116,436.792053,808.069275,616.138977,132.818329,1072.593750,804.449646,233.902969,,,
91,854.940186,673.204529,212.620102,746.123840,648.122437,147.204483,1148.473022,778.491943,436.943207,806.294861,616.445068,135.887436,1071.804810,805.180542,234.243088,,,
92,853.140503,674.390381,214.717865,744.350586,648.592957,150.328003,1147.635620,778.981506,437.138855,804.390564,616.574890,139.072586,1070.255371,805.907715,234.556274,,,
93,851.619568,675.015015,217.470978,742.131226,649.143005,153.308212,1146.706543,779.378540,437.353973,802.380615,616.968323,142.833633,1068.058105,806.506470,235.432022,,,
94,849.720764,676.363342,219.949753,739.984436,649.742859,156.601730,1145.991455,779.833801,437.637054,800.075745,617.371521,145.860428,1066.893188,806.874023,235.811096,,,
95,847.809143,677.258240,222.604095,737.909912,650.384949,160.175018,1145.388550,780.183167,437.858154,797.648254,617.839905,149.209824,1065.221069,807.447449,236.553040,,,
96,845.318298,677.842651,225.994904,735.622986,650.945984,163.590210,1144.763550,780.499512,437.991211,795.143066,618.245605,152.399673,1063.385620,808.015869,237.670837,,,
97,843.599915,678.742981,228.065475,733.156372,651.570740,166.964081,1143.738159,780.927612,438.111877,792.341003,618.779663,155.722794,1061.419434,808.380981,238.243301,,,
98,840.970520,680.107422,230.788696,730.870667,652.014526,169.518860,1142.500000,781.357239,438.528442,789.789124,619.138062,158.771469,1059.241333,809.116211,239.229584,,,
99,838.966125,680.932556,233.186249,728.048767,652.578064,173.426605,1141.528442,781.722900,438.581024,786.807739,619.822327,162.073975,1057.328979,809.467590,239.731842,,,
100,836.185730,681.636230,236.052582,724.477966,653.232971,177.666580,1140.682251,782.090881,438.732788,783.678528,620.384399,165.388290,1054.855225,810.221924,240.712051,,,
101,833.536011,682.587158,238.283859,721.270447,654.009827,181.330124,1139.698608,782.533142,439.200226,780.702271,620.814392,168.533768,1053.059326,810.611145,241.357147,,,
102,830.805420,683.587036,240.566498,718.199524,654.781311,184.471146,1138.444336,783.023682,439.540100,777.411438,621.099792,171.541656,1049.601318,811.200623,242.857483,,,
103,827.984253,684.323853,243.141586,715.217041,655.620605,187.204468,1137.593872,783.373718,439.909912,774.103333,621.557617,174.842484,1047.379150,811.458252,243.550415,,,
104,824.797852,685.279419,245.300247,711.693970,656.373962,190.026306,1136.780762,783.634888,440.293793,770.278931,621.562134,178.445328,1044.530762,811.655273,244.483490,,,
105,821.676575,685.906738,247.903687,707.969055,657.088989,193.111237,1135.515137,784.129517,440.944733,766.471069,622.189819,180.480057,1041.933228,811.953003,245.328659,,,
106,818.595398,686.513306,250.265579,704.457031,657.671753,196.189575,1133.998169,784.495300,441.049896,763.127563,622.788269,183.495331,1039.036743,812.534119,246.387070,,,
107,815.143860,687.357666,251.799744,700.613220,658.522949,199.081238,1132.920654,784.833557,441.115143,759.315796,623.573669,185.998413,1035.777344,813.157471,247.890244,,,
108,811.554749,687.981445,253.847321,696.945435,659.427856,201.596695,1131.639282,785.292664,441.532318,755.106262,624.329712,188.305466,1032.779663,813.381958,249.022629,,,
109,807.964539,688.681763,256.034027,693.227417,660.252747,203.733459,1130.316895,785.525696,442.109772,750.988831,625.143494,190.717102,1029.726196,813.800293,249.857910,,,
110,804.232117,689.306885,257.573853,688.384216,661.085999,206.436996,1128.809937,785.890015,442.369385,747.002441,625.818848,192.388306,1025.949951,814.312195,251.360458,,,
111,800.369141,689.761658,259.252777,684.528687,661.615479,208.649948,1127.506104,786.370056,442.821320,742.739624,626.477966,194.781540,1022.614990,814.443420,252.595703,,,
112,795.971863,690.383606,260.698639,680.575928,662.453674,209.944946,1126.362549,786.657471,443.075043,738.295166,627.295349,196.309906,1018.884949,815.008301,253.742233,,,
113,791.987915,690.865784,262.567139,676.346985,663.339050,211.747711,1124.703979,786.988831,443.495972,733.773621,627.827515,197.732178,1015.723999,815.036560,255.267532,,,
114,787.714478,691.382202,263.585541,671.557251,664.369812,213.635132,1122.889038,787.307068,443.683960,729.266418,628.671936,199.021027,1011.798645,815.219788,256.481018,,,
115,783.255066,691.899048,264.609467,667.023315,665.223206,214.885178,1121.756836,787.683960,443.798126,724.523804,629.583557,200.253754,1008.139587,815.562622,258.134979,,,
116,778.867493,692.319275,265.947571,662.629028,665.955750,215.969528,1119.907715,788.023743,444.669952,719.883911,630.164429,201.010880,1004.301697,816.160339,259.479218,,,
117,774.444214,692.768677,266.993500,657.832520,666.601563,217.239197,1118.382080,788.281677,445.150940,715.117432,630.817505,201.724533,1000.285522,816.445251,260.834412,,,
118,769.487915,693.087952,268.017029,652.852417,667.282898,218.390976,1116.495605,788.638489,445.344910,710.296326,631.546448,202.571243,996.571167,816.566528,261.893951,,,
119,764.855225,693.334229,268.471497,647.772217,668.132080,219.189102,1114.552002,788.869385,445.635223,705.383850,632.459595,203.209000,992.613281,816.938110,263.455414,,,
120,760.007385,693.594238,268.931488,642.658813,668.993591,220.292374,1113.210815,789.047485,445.956421,700.543335,633.490234,203.821655,988.479065,817.279785,265.200195,,,
121,755.261047,693.886475,269.239807,,,,1111.185181,789.368469,446.468018,695.134521,634.274536,203.952042,984.447083,817.489319,266.708893,,,
122,750.304321,694.030457,269.588196,,,,1109.395874,789.703003,446.799286,689.814636,634.935303,204.028809,980.479858,817.460938,268.473877,633.087952,670.635864,221.110504
123,745.485291,694.442505,269.446320,,,,1107.416504,790.017883,447.167389,684.399597,635.605103,203.599670,976.224548,817.629456,270.284821,628.112427,671.410339,221.044952
124,740.680176,694.784851,269.564484,,,,1105.249878,790.242798,447.432922,679.374939,636.138672,203.244339,971.713074,817.931458,271.642639,623.123108,672.077576,220.733521
125,735.752686,694.902100,269.854218,,,,1103.660889,790.511841,447.944580,674.384094,636.776062,203.244202,967.843384,817.986938,272.988800,617.889709,672.806335,220.923233
126,730.562195,695.038086,269.822510,,,,1101.367432,790.729187,448.098206,669.049255,637.782532,203.248550,963.806946,817.880188,274.440430,612.357971,673.428406,221.378647
127,725.681702,695.327393,268.988647,,,,1099.356445,790.973145,448.444580,663.672607,638.463684,202.413330,959.753357,818.306152,276.558441,606.904907,674.093689,221.652023
128,720.854309,695.597656,268.652588,,,,1097.169312,791.195129,448.810120,658.462097,639.143738,202.000412,955.289612,818.606934,277.874176,602.088135,674.880859,221.385300
129,715.916931,695.901489,268.097748,,,,1094.947021,791.365784,449.316650,653.313232,639.959717,201.665115,950.654236,818.600220,279.859680,597.504883,675.472412,220.700562
130,711.077087,695.999695,267.721436,,,,1092.872803,791.487061,449.485168,648.242920,640.723328,201.174103,946.202881,818.546387,280.991577,592.690063,675.973145,220.086304
131,706.378235,696.258789,267.155426,,,,1090.461548,791.767029,449.647522,643.310486,641.253113,200.175491,943.055786,818.341309,282.062653,587.612488,676.665161,219.771454
132,701.440674,696.472412,266.495361,,,,1088.554443,791.850891,450.122833,638.339600,641.960632,199.451508,938.564514,818.041016,283.683990,582.452148,677.275757,219.541016
133,696.525818,696.570862,265.804504,,,,1085.722412,792.006165,450.158966,633.346130,642.645630,198.332062,934.049988,817.501160,285.602509,577.586975,677.612488,218.862793
134,691.815796,696.924011,264.630920,,,,1083.751587,792.045715,450.424225,628.603149,643.320923,197.609177,929.714172,816.948730,286.605896,573.187988,678.045593,217.984894
135,687.016418,697.040100,263.868164,,,,1081.071045,792.091309,451.084961,623.717712,643.647034,196.748886,925.916016,816.943115,287.797424,568.421082,678.698853,217.031891
136,682.658508,697.179138,263.537964,,,,1078.760132,792.202820,450.629852,618.895081,644.244812,195.718140,921.901733,815.936340,288.780090,563.659302,679.125549,216.235611
137,678.316772,697.471313,262.578888,,,,1076.446533,792.345947,451.009369,614.404053,644.846863,194.585342,919.206909,815.832031,288.702240,559.094543,679.413940,215.240112
138,673.526978,697.328613,261.877228,,,,1074.840698,792.855408,450.557556,609.951904,645.184448,193.297165,914.885193,814.660706,289.898621,554.599304,679.806030,214.677643
139,669.186768,697.305298,261.052734,,,,1071.905273,792.768250,451.034698,605.602417,645.448181,192.193222,910.537903,813.965271,291.527344,550.318176,680.055237,213.671722
140,664.832886,697.593201,259.735077,,,,1069.400879,792.450745,451.415405,601.187561,645.720825,191.070755,903.710022,812.731689,295.237488,545.848022,680.327148,212.511993
141,660.773865,697.745117,258.356964,,,,1066.249512,792.477356,451.722748,597.208557,646.070740,189.690948,899.608582,812.204102,296.431488,541.715820,680.606018,211.479218
142,656.390625,697.788574,257.630127,,,,1063.952637,792.292419,451.695129,593.028809,646.380737,188.727081,896.499695,811.961975,296.483337,537.518372,680.743164,210.419662
143,652.298706,697.757080,256.475555,,,,1061.300537,792.363159,451.720490,588.812927,646.574524,187.467484,893.567078,811.593506,296.722382,533.409912,680.829773,209.081329
144,648.732971,697.733154,255.534775,,,,1058.875122,792.330933,451.539856,584.933411,646.970337,186.308060,890.802612,811.273926,296.893707,529.347351,680.866028,208.453964
145,644.636108,697.656921,254.205063,,,,1056.255371,792.398987,451.737061,580.968018,646.942078,184.779160,887.405090,811.143921,297.043030,525.421509,680.823547,207.202469
146,640.926147,697.734314,252.525253,,,,1053.603882,792.321411,451.455353,577.165710,647.058411,183.751663,884.223389,810.764282,297.434265,521.685364,680.854309,206.123016
147,637.427795,697.711121,251.188278,,,,1051.258789,792.273743,451.642700,573.357666,646.949463,182.412888,881.245422,810.245239,297.484924,517.899475,680.874817,205.108368
148,633.510254,697.510315,250.374130,,,,1048.702393,792.190552,451.431824,569.796143,646.899353,180.796631,878.094971,809.859314,297.662842,514.391479,680.855164,203.487564
149,629.924744,697.300964,249.146774,,,,1046.322388,792.136414,451.511475,566.250000,646.878113,179.473236,875.272034,809.387817,297.644226,510.586365,680.727844,202.346481
150,626.825012,697.256042,247.324478,,,,1043.702759,792.002991,451.237152,562.676697,647.508667,177.874741,872.125549,809.008667,297.566162,507.155731,680.539185,200.917603
151,623.161133,697.268127,246.083817,,,,1041.431274,791.791687,451.119110,559.592773,646.881226,176.596558,869.114685,808.380798,297.875092,503.921753,680.427551,199.400711
152,619.668213,696.972778,245.004288,,,,1038.575073,791.496033,451.009460,556.366394,646.572571,175.292633,866.220154,807.575378,297.908142,500.338745,680.229675,198.177063
153,616.557678,696.918518,243.555939,,,,1036.213379,791.294495,450.675720,553.121765,646.577942,174.243454,863.440857,806.975037,297.681152,497.348053,679.847534,196.172394
154,613.330933,696.758789,242.199707,,,,1033.116577,790.876465,450.712952,550.531921,646.400818,172.481201,860.267334,806.463135,297.875397,494.337616,679.727417,194.509674
155,609.839783,696.450623,241.454559,,,,1030.508179,790.411682,450.737457,547.251770,646.398499,170.743729,857.604248,805.997070,297.812897,490.973938,679.796509,193.506180
156,606.725342,696.323914,239.690186,,,,1027.790283,790.215210,450.580719,544.225159,646.160400,169.044525,854.552734,805.065125,298.328796,488.119110,679.476990,191.789841
157,603.931702,695.968811,238.304611,,,,1026.499634,790.686096,449.650513,541.420105,645.770630,167.849869,849.778503,801.579895,299.839020,485.254028,679.364441,190.177246
158,600.885376,695.488342,237.421692,,,,1025.044312,791.171387,448.668488,538.576355,645.548523,166.271347,845.968628,800.309753,300.643921,482.306396,679.103394,188.585190
159,598.087097,695.198608,235.725677,,,,1021.877075,791.190674,448.972076,536.165649,645.525574,164.654816,843.538391,799.712036,300.720520,479.671417,678.650635,187.226746
160,595.575684,694.916077,234.338715,,,,1020.418091,791.397034,447.785217,533.375977,645.132996,163.148987,840.962585,799.523743,300.289734,476.772095,678.341370,185.930725
161,593.215515,694.589844,232.017166,,,,1018.434875,791.308411,447.075714,531.017822,644.914307,161.720703,838.898743,799.785278,299.736694,474.455353,677.966370,184.137299
162,590.579041,694.017517,230.864380,,,,1016.071899,790.886414,447.354309,528.460083,644.695740,159.962036,836.090515,798.358521,299.557892,472.182129,677.686462,182.239441
163,587.926331,693.673218,229.810867,,,,1013.189697,789.600281,446.964508,526.230164,644.498108,157.992752,834.425842,798.663391,298.815063,469.590637,677.364258,180.780930
164,585.627686,693.177124,228.412933,,,,1011.596741,789.639221,446.468689,524.019836,644.047729,156.364014,830.663574,797.021118,299.372833,467.260040,676.869507,178.563065
165,583.377380,692.800110,226.377014,,,,1009.385620,789.695496,445.630035,521.638916,643.906311,155.027969,829.156067,796.456970,299.203552,464.934021,676.274963,177.222229
166,581.462646,692.659363,224.740372,,,,1007.264343,789.632141,445.655457,519.893555,643.557129,153.019470,826.343689,796.245422,299.166809,462.990631,675.852844,175.484894
167,579.064148,692.135681,223.547745,,,,1005.350342,789.480103,444.905243,517.860657,643.436890,151.383896,824.231262,795.871826,299.448090,461.045715,675.529297,174.298645
