Grasp121
Date:,2025/04/30
Time:,17:42:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,,,,,,,,,,1153.877930,803.560669,454.742950,,,,,,,,,,877.868713,703.217834,138.348022,,,,,,,,,,,,,829.476685,610.147339,118.415787,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.660400,684.161438,151.054703,,,,,,
99,,,,,,,,,,1153.657227,803.656921,454.497223,,,,,,,,,,877.331909,703.271484,138.275589,,,,,,,,,,,,,827.856506,610.777039,117.209541,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.641846,682.262085,149.882462,,,,,,
100,,,,,,,,,,1153.507080,803.772705,454.259277,,,,,,,,,,876.819275,703.275940,138.044342,,,,,,,,,,,,,826.423096,611.591736,115.716240,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.264038,680.477844,148.277237,,,,,,
101,,,,,,,,,,1153.004395,804.011108,453.952148,,,,,,,,,,876.552063,703.385254,137.491074,,,,,,,,,,,,,825.663635,611.754578,114.622429,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.738708,678.777588,146.613708,,,,,,
102,,,,,,,,,,1152.416016,804.255432,453.546234,,,,,,,,,,876.265198,703.396606,137.375168,,,,,,,,,,,,,825.457520,611.523438,114.390236,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.666931,677.139709,145.090256,,,,,,
103,,,,,,,,,,1151.936890,804.464600,453.228302,,,,,,,,,,875.893799,703.266479,137.288681,,,,,,,,,,,,,825.320679,611.324524,114.428314,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.250549,675.262024,143.450745,,,,,,
104,,,,,,,,,,1151.350342,804.799744,452.787994,,,,,,,,,,875.554749,703.133362,137.121658,,,,,,,,,,,,,824.945618,611.428162,114.042160,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.113953,673.825439,142.140594,,,,,,
105,,,,,,,,,,1150.794678,805.132263,452.393738,,,,,,,,,,875.290405,703.117554,136.998520,,,,,,,,,,,,,824.247864,611.912537,113.517365,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.879211,672.531494,140.663025,,,,,,
106,,,,,,,,,,1150.621582,805.387329,452.170288,,,,,,,,,,874.916443,703.149109,136.852097,,,,,,,,,,,,,823.643555,612.102966,113.086617,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.561951,671.294678,139.589752,,,,,,
107,,,,,,,,,,1150.846436,805.726257,451.866943,,,,,,,,,,874.668579,703.061401,136.869492,,,,,,,,,,,,,823.153748,612.234802,113.244308,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.102539,670.444336,138.680450,,,,,,
108,,,,,,,,,,1150.787842,806.081787,451.654114,,,,,,,,,,874.437256,703.023499,137.209152,,,,,,,,,,,,,822.627258,612.315857,113.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.375549,670.059143,137.994873,,,,,,
109,,,,,,,,,,1150.145386,806.498779,451.233398,,,,,,,,,,874.035339,703.031250,137.441818,,,,,,,,,,,,,822.068115,612.630615,113.217545,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.199768,669.969543,137.735519,,,,,,
110,,,,,,,,,,1149.180786,806.911804,450.927887,,,,,,,,,,873.745911,703.046265,137.660522,,,,,,,,,,,,,821.323059,612.981262,113.176666,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.123657,669.847595,137.464188,,,,,,
111,,,,,,,,,,1148.459106,807.282715,450.636047,,,,,,,,,,873.390808,703.105652,138.123642,,,,,,,,,,,,,820.413635,613.392944,113.772911,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.079651,669.727722,137.224075,,,,,,
112,,,,,,,,,,1147.945557,807.532288,450.391296,,,,,,,,,,872.942383,703.257751,138.477097,,,,,,,,,,,,,819.499817,613.669128,114.177795,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.882263,669.622131,137.109512,,,,,,
113,,,,,,,,,,1147.669678,807.752991,450.198364,,,,,,,,,,872.588745,703.414001,138.922028,,,,,,,,,,,,,818.753479,613.924194,114.538727,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.522827,669.646362,136.889267,,,,,,
114,,,,,,,,,,1147.263184,807.907349,450.206451,,,,,,,,,,872.316101,703.640076,139.276443,,,,,,,,,,,,,818.170837,614.320190,114.692680,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.037842,669.754211,136.972366,,,,,,
115,,,,,,,,,,1146.942505,808.031860,450.359558,,,,,,,,,,871.855103,703.842957,139.754715,,,,,,,,,,,,,817.631775,614.780396,114.852631,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.315613,669.787842,137.008286,,,,,,
116,,,,,,,,,,1146.418579,808.175354,450.393768,,,,,,,,,,871.492249,703.994385,139.992294,,,,,,,,,,,,,817.239502,615.145935,114.924187,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.817017,669.966919,137.015778,,,,,,
117,,,,,,,,,,1145.541748,808.445374,450.169373,,,,,,,,,,870.992249,704.272705,140.525299,,,,,,,,,,,,,816.743713,615.650452,115.115021,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.334900,670.115540,137.071274,,,,,,
118,,,,,,,,,,1144.823486,808.568604,450.097229,,,,,,,,,,870.121521,704.422974,141.351471,,,,,,,,,,,,,815.911804,615.973633,115.382256,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.930908,670.345703,137.053635,,,,,,
119,,,,,,,,,,1144.007690,808.960938,449.745819,,,,,,,,,,869.506592,704.593140,141.703629,,,,,,,,,,,,,815.100952,616.299133,115.806892,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.503052,670.690186,137.081192,,,,,,
120,,,,,,,,,,1143.339966,809.198181,449.386292,,,,,,,,,,868.885010,705.052368,142.458679,,,,,,,,,,,,,814.329895,616.645813,116.696808,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.004761,671.003357,137.228668,,,,,,
121,,,,,,,,,,1142.802856,809.443665,449.246582,,,,,,,,,,868.138306,705.645691,143.348633,,,,,,,,,,,,,813.621033,617.835205,117.483017,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.397278,671.335754,137.535843,,,,,,
122,,,,,,,,,,1142.034058,809.696045,449.448120,,,,,,,,,,867.478516,706.237244,144.058823,,,,,,,,,,,,,813.051086,617.634644,118.886658,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.779480,671.683777,138.132126,,,,,,
123,,,,,,,,,,1140.992065,810.032837,449.845551,,,,,,,,,,867.023010,706.659851,144.370667,,,,,,,,,,,,,812.208923,617.602295,119.968468,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.191223,671.949219,138.604843,,,,,,
124,,,,,,,,,,1139.652466,810.353271,449.513672,,,,,,,,,,866.423706,707.041138,144.892014,,,,,,,,,,,,,811.187012,617.958862,121.273056,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.600769,672.273926,139.310715,,,,,,
125,,,,,,,,,,1138.542236,810.654236,449.029907,,,,,,,,,,865.406982,707.451538,146.056244,,,,,,,,,,,,,810.422607,618.437134,122.685165,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.762451,672.629272,140.529404,,,,,,
126,,,,,,,,,,1137.850342,810.993103,448.618835,,,,,,,,,,864.360107,707.885437,147.515762,,,,,,,,,,,,,809.827454,618.959045,124.266510,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.583679,673.048706,141.703354,,,,,,
127,,,,,,,,,,1136.868652,811.323120,448.824249,,,,,,,,,,863.131287,708.127563,148.817337,,,,,,,,,,,,,808.725891,619.368469,125.813217,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.637207,673.548767,142.978790,,,,,,
128,,,,,,,,,,1135.454102,811.711670,449.255432,,,,,,,,,,861.896912,708.575928,149.881958,,,,,,,,,,,,,807.383789,619.951416,127.533783,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.861084,673.814880,144.523987,,,,,,
129,,,,,,,,,,1134.120483,811.926331,448.804230,,,,,,,,,,860.826233,709.456238,150.846649,,,,,,,,,,,,,805.974182,620.488953,129.888748,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.867737,674.322998,146.254822,,,,,,
130,,,,,,,,,,1133.081909,811.984863,448.652679,,,,,,,,,,859.735107,710.291992,152.192612,,,,,,,,,,,,,804.648376,620.745850,131.513077,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.419250,675.096497,147.958954,,,,,,
131,,,,,,,,,,1131.519043,812.475830,448.730072,,,,,,,,,,858.322693,710.833557,153.291183,,,,,,,,,,,,,803.183289,621.237732,133.268173,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.750183,675.480164,149.260391,,,,,,
132,,,,,,,,,,1130.203003,812.748962,448.980164,,,,,,,,,,856.475098,711.394470,154.672867,,,,,,,,,,,,,801.502502,621.808838,135.640579,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.427368,675.986084,150.969635,,,,,,
133,,,,,,,,,,1129.059692,812.906555,448.952423,,,,,,,,,,855.148743,711.788208,155.548569,,,,,,,,,,,,,799.658875,622.202698,137.420807,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.527954,676.446472,152.881561,,,,,,
134,,,,,,,,,,1127.669067,813.123962,448.705536,,,,,,,,,,853.187622,712.448853,156.806000,,,,,,,,,,,,,797.843384,622.817688,139.720108,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.488647,676.838928,154.656769,,,,,,
135,,,,,,,,,,1126.164673,813.437805,448.482574,,,,,,,,,,850.506836,713.180237,159.310593,,,,,,,,,,,,,795.771362,623.195190,141.804626,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.644897,677.419006,156.244217,,,,,,
136,,,,,,,,,,1124.929077,813.744324,448.691071,,,,,,,,,,848.063354,713.952087,160.836060,,,,,,,,,,,,,793.591187,623.691956,143.921997,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.554443,677.903381,158.010849,,,,,,
137,,,,,,,,,,1123.589966,813.949036,448.873260,,,,,,,,,,845.837585,714.505615,161.933517,,,,,,,,,,,,,791.475586,624.256165,145.851639,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.114929,678.475952,159.791489,,,,,,
138,,,,,,,,,,1121.986328,814.134705,448.554291,,,,,,,,,,843.542297,715.362488,163.654221,,,,,,,,,,,,,788.750061,624.730713,147.895416,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.740540,678.830811,161.897858,,,,,,
139,,,,,,,,,,1120.085693,814.404724,448.454956,,,,,,,,,,840.690552,716.032837,164.920029,,,,,,,,,,,,,786.359131,625.404602,149.505508,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.884338,679.545105,164.050964,,,,,,
140,,,,,,,,,,1118.950806,814.649536,448.792328,,,,,,,,,,838.020142,716.710144,165.868362,,,,,,,,,,,,,783.452759,625.992981,152.276108,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.192078,680.102112,165.694107,,,,,,
141,,,,,,,,,,1117.596069,814.811707,448.867279,,,,,,,,,,834.981018,717.393433,167.265045,,,,,,,,,,,,,780.626221,626.437744,153.932816,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.422302,680.677185,166.982758,,,,,,
142,,,,,,,,,,1115.341187,814.947327,448.866302,,,,,,,,,,831.908447,718.285889,168.428787,,,,,,,,,,,,,777.106079,627.044739,155.764069,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.997498,681.515869,168.871094,,,,,,
143,,,,,,,,,,1113.585693,815.181946,448.912140,,,,,,,,,,828.335876,719.120300,170.239365,,,,,,,,,,,,,773.775879,627.684021,158.257324,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.628418,682.345398,170.904785,,,,,,
144,,,,,,,,,,1111.837036,815.249268,449.174622,,,,,,,,,,824.967163,719.840210,171.751938,,,,,,,,,,,,,770.413208,628.171509,159.923706,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.183228,683.024292,172.325378,,,,,,
145,,,,,,,,,,1109.904419,815.345886,449.293213,,,,,,,,,,821.505859,720.344421,172.695969,,,,,,,,,,,,,766.536987,628.775574,161.273743,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.467712,683.755127,173.937683,,,,,,
146,,,,,,,,,,1107.892334,815.528076,448.787842,,,,,,,,,,817.408630,720.967529,174.000748,,,,,,,,,,,,,762.675415,629.705322,163.184021,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.818237,684.805725,176.019028,,,,,,
147,,,,,,,,,,1105.903564,815.483398,449.127625,,,,,,,,,,813.829529,721.536438,175.041870,,,,,,,,,,,,,758.548157,630.572876,164.582474,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.121338,685.937622,177.401016,,,,,,
148,,,,,,,,,,1103.878296,815.657227,449.011688,,,,,,,,,,810.163940,722.265442,175.848587,,,,,,,,,,,,,754.101746,631.348328,166.471176,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.794373,686.896484,178.484467,,,,,,
149,,,,,,,,,,1101.674683,815.647766,448.811218,,,,,,,,,,806.132385,722.882996,177.079681,,,,,,,,,,,,,749.706726,632.065430,167.980621,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.383911,688.029053,180.165283,,,,,,
150,,,,,,,,,,1099.779175,815.646729,449.252319,,,,,,,,,,801.394470,723.658081,178.487366,,,,,,,,,,,,,745.098511,632.841003,169.129944,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.244446,689.108704,181.551254,,,,,,
151,,,,,,,,,,1097.244263,815.905334,449.064728,,,,,,,,,,796.731689,724.421692,180.372498,,,,,,,,,,,,,740.435242,633.737061,169.992020,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.760559,690.386841,182.652542,,,,,,
152,,,,,,,,,,1094.669556,815.806030,449.164154,,,,,,,,,,792.556396,724.920166,181.626175,,,,,,,,,,,,,735.798401,634.579529,171.250458,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.060181,691.657959,184.011871,,,,,,
153,,,,,,,,,,1092.708496,815.870667,449.254761,,,,,,,,,,788.099243,725.401733,182.511932,,,,,,,,,,,,,730.605896,635.449036,172.458450,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.132935,693.076660,185.369400,,,,,,
154,,,,,,,,,,1089.935913,815.776611,449.186981,,,,,,,,,,783.292664,725.992188,183.534332,,,,,,,,,,,,,725.233093,636.243591,173.183548,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.455078,694.204285,186.113739,,,,,,
155,,,,,,,,,,1088.036865,815.753967,449.216217,,,,,,,,,,778.385376,726.587891,184.532944,,,,,,,,,,,,,719.808411,637.451538,174.176025,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.091553,695.723511,187.756180,,,,,,
156,,,,,,,,,,1085.145386,815.662048,449.237640,,,,,,,,,,773.503967,727.243896,185.236435,,,,,,,,,,,,,714.388794,638.490234,175.000763,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.152100,697.280945,188.466431,,,,,,
157,,,,,,,,,,1082.640503,815.713867,448.825684,,,,,,,,,,768.959717,727.825378,185.539627,,,,,,,,,,,,,708.992798,639.391724,175.865021,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.472839,698.674744,189.110550,,,,,,
158,,,,,,,,,,1079.734863,815.482849,448.981506,,,,,,,,,,764.083374,728.327332,186.218002,,,,,,,,,,,,,703.556091,640.345764,176.418060,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.613647,700.132874,189.571274,,,,,,
159,,,,,,,,,,1077.244629,815.342163,448.781952,,,,,,,,,,759.147095,728.797607,186.787628,,,,,,,,,,,,,698.154175,641.372437,176.767487,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.528320,701.831604,190.843277,,,,,,
160,,,,,,,,,,1074.447754,814.927673,449.303375,,,,,,,,,,754.424866,729.057922,187.259171,,,,,,,,,,,,,692.429871,642.405273,176.956131,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.259155,703.227661,191.896973,,,,,,
161,,,,,,,,,,1071.610229,814.639221,448.980774,,,,,,,,,,749.419128,729.559570,188.173660,,,,,,,,,,,,,686.668823,643.558960,177.618286,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.319153,704.614380,192.481155,,,,,,
162,,,,,,,,,,1068.944336,814.320618,449.168854,,,,,,,,,,744.463806,729.978149,188.610931,,,,,,,,,,,,,680.973267,644.457581,178.198044,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.156128,706.158691,193.077118,,,,,,
163,,,,,,,,,,1065.411621,814.154968,449.180573,,,,,,,,,,739.792603,730.367126,188.411057,,,,,,,,,,,,,675.348206,645.291626,178.399292,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.843994,707.586609,194.272522,,,,,,
164,,,,,,,,,,1063.168091,813.719299,449.297638,,,,,,,,,,735.066711,730.617615,188.488922,,,,,,,,,,,,,669.783020,646.229004,178.383896,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.353394,708.845947,195.308807,,,,,,
165,,,,,,,,,,1059.355591,813.566406,449.436157,,,,,,,,,,730.495178,730.740051,188.438522,,,,,,,,,,,,,663.953735,646.976135,178.373108,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.461426,710.272156,195.491425,,,,,,
166,,,,,,,,,,1056.562134,813.034241,449.450684,,,,,,,,,,724.992920,731.234436,189.494751,,,,,,,,,,,,,658.132629,647.844849,178.347092,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.532776,711.509766,195.711060,,,,,,
167,,,,,,,,,,1053.070801,812.729797,449.073181,,,,,,,,,,719.570557,731.756531,190.001465,,,,,,,,,,,,,652.480408,648.813782,178.241638,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.317810,712.625488,196.440460,,,,,,
168,,,,,,,,,,1049.667969,812.246643,449.433960,,,,,,,,,,714.949402,732.030334,189.874069,,,,,,,,,,,,,647.086060,649.598022,177.913773,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.822144,713.825012,197.385620,,,,,,
169,,,,,,,,,,1046.609131,811.634827,449.261932,,,,,,,,,,710.322754,732.341675,189.902100,,,,,,,,,,,,,641.580872,650.645874,177.383850,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.007324,715.162476,197.187469,,,,,,
170,,,,,,,,,,1043.389526,811.077393,449.546997,,,,,,,,,,705.278809,732.573792,190.417068,,,,,,,,,,,,,636.057312,651.531982,177.102921,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.138855,716.209595,197.366623,934.571167,835.264832,270.685913,,,
171,,,,,,,,,,1039.995850,810.474365,449.617035,,,,,,,,,,699.968994,732.950867,191.088593,,,,,,,,,,,,,630.714417,652.452087,177.172394,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.137939,717.058655,197.646851,930.234253,834.657166,271.535553,,,
172,,,,,,,,,,1036.328003,810.155457,449.508728,,,,,,,,,,695.063904,733.555542,191.280045,,,,,,,,,,,,,625.380615,653.177856,176.834946,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.325256,718.155212,197.216385,926.004333,833.831482,271.644287,,,
173,,,,,,,,,,1033.006836,809.568054,449.849640,,,,,,,,,,690.445618,733.911255,191.113434,,,,,,,,,,,,,620.219360,653.777771,176.283875,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.552673,719.323547,197.124695,921.034668,833.659912,272.821289,,,
174,,,,,,,,,,1029.443481,809.151855,449.906036,,,,,,,,,,685.813538,734.033508,190.856033,,,,,,,,,,,,,614.861511,654.512817,176.100418,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.642639,720.333008,197.073135,916.618652,833.546448,273.699005,,,
175,,,,,,,,,,1026.306396,808.427185,449.917084,,,,,,,,,,680.964111,734.293457,190.936935,,,,,,,,,,,,,609.761841,655.309631,176.028824,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.909912,721.248169,196.648727,912.312317,833.215027,274.224060,,,
176,,,,,,,,,,1022.618530,807.614258,449.947113,,,,,,,,,,676.169617,734.805298,190.842804,,,,,,,,,,,,,604.930298,656.101868,175.613190,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.285461,722.029846,196.578354,908.084778,832.447998,274.918396,,,
177,,,,,,,,,,1019.008362,807.164185,450.339935,,,,,,,,,,671.236877,735.092285,191.142410,,,,,,,,,,,,,599.986084,656.806763,174.926620,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.720398,722.983459,196.384277,903.921570,831.797363,275.572418,,,
178,,,,,,,,,,1015.778015,806.774719,450.056824,,,,,,,,,,666.874084,735.263489,191.393387,,,,,,,,,,,,,594.877380,657.589905,174.821548,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.670654,724.067627,196.390503,899.590881,831.364746,276.115417,,,
179,,,,,,,,,,1012.195007,806.249390,450.165405,,,,,,,,,,661.894836,735.655457,191.395187,,,,,,,,,,,,,589.929688,658.395203,174.504532,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.819702,724.957031,196.064651,895.201721,830.624084,276.543060,,,
180,,,,,,,,,,1008.469299,805.458313,450.680054,,,,,,,,,,657.966309,736.043823,190.781830,,,,,,,,,,,,,585.453491,659.033691,173.704834,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.825806,725.846069,194.961044,891.187622,830.025269,277.024475,,,
181,,,,,,,,,,1005.012268,804.681824,450.466003,,,,,,,,,,653.792786,736.157471,190.149139,,,,,,,,,,,,,581.316101,659.728210,172.515076,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.647644,726.632690,194.482162,886.997742,829.444275,277.629150,,,
182,,,,,,,,,,1002.005493,804.146057,450.844421,,,,,,,,,,649.443970,736.321106,189.708817,,,,,,,,,,,,,576.620239,660.239990,172.283096,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.247009,727.232727,193.897278,882.670776,828.665833,278.143799,,,
183,,,,,,,,,,998.256714,803.594055,451.003998,,,,,,,,,,644.978638,736.709351,189.422745,,,,,,,,,,,,,571.864807,660.573486,171.599319,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.961121,727.625549,193.036804,878.611755,828.161499,278.874207,,,
184,,,,,,,,,,995.084595,802.979309,450.919067,,,,,,,,,,640.619629,736.722839,189.375107,,,,,,,,,,,,,567.703491,661.000183,170.436951,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.655090,728.081421,192.766403,874.598755,827.744141,279.484558,,,
185,,,,,,,,,,991.771301,802.176758,450.908630,,,,,,,,,,636.900574,736.796570,189.291260,,,,,,,,,,,,,563.827942,661.494141,169.292404,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.606354,728.802979,192.329880,870.783569,827.049622,279.289734,,,
186,,,,,,,,,,988.456604,801.639587,451.048126,,,,,,,,,,633.165771,737.058289,188.106766,,,,,,,,,,,,,559.343140,661.700623,168.475250,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.911774,729.048767,191.203003,867.091003,826.153748,280.026245,,,
187,,,,,,,,,,985.413391,800.877075,450.884888,,,,,,,,,,629.148621,736.967224,187.500519,,,,,,,,,,,,,555.330261,661.921204,167.501129,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.220825,729.374207,189.926300,863.171509,825.600037,280.397949,,,
188,,,,,,,,,,981.961243,800.249512,451.012848,,,,,,,,,,625.457703,736.766785,186.845596,,,,,,,,,,,,,551.726929,662.056519,165.875641,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.741913,729.411316,189.517288,859.168274,825.184204,280.720978,,,
189,,,,,,,,,,979.210999,799.495667,450.801544,,,,,,,,,,621.891785,736.723145,185.789642,,,,,,,,,,,,,547.838196,662.058105,164.710327,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.207916,729.486633,188.608368,855.715698,824.374146,281.003784,,,
190,,,,,,,,,,975.947754,798.916016,450.574463,,,,,,,,,,618.642578,736.763855,184.972488,,,,,,,,,,,,,544.677734,662.518005,162.819092,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.143250,729.721741,186.554825,851.919556,823.662659,281.253082,,,
191,,,,,,,,,,973.191833,798.145630,450.351257,,,,,,,,,,614.902710,736.815369,184.719543,,,,,,,,,,,,,540.869812,662.521545,161.696533,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.102203,729.659668,186.122589,848.285767,822.995544,281.597839,,,
192,,,,,,,,,,969.874146,797.517334,450.436523,,,,,,,,,,611.277283,736.682312,183.593918,,,,,,,,,,,,,537.392456,662.604431,160.203812,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.829926,729.893494,184.809891,844.987000,822.351563,281.870758,,,
193,,,,,,,,,,967.501099,796.691284,450.323212,,,,,,,,,,608.317810,736.562866,182.657257,,,,,,,,,,,,,533.968201,662.601196,158.638092,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.876038,729.877808,183.174271,841.181946,821.588501,282.088379,,,
194,,,,,,,,,,964.167236,796.009644,450.317261,,,,,,,,,,605.034851,736.493469,182.047653,,,,,,,,,,,,,530.646851,662.684021,156.983673,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.738647,729.962585,181.915451,837.827026,820.580933,282.665955,,,
195,,,,,,,,,,962.303162,795.355957,449.851410,,,,,,,,,,601.577271,736.244690,180.727951,,,,,,,,,,,,,527.871155,662.950134,154.905365,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.926056,730.042053,181.423050,834.934082,820.012634,282.709595,,,
196,,,,,,,,,,958.903564,794.715820,449.944580,,,,,,,,,,598.630737,736.221008,179.643005,,,,,,,,,,,,,524.843689,663.166687,153.202484,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.869080,730.057617,180.473770,831.728821,819.426147,282.978699,,,
197,,,,,,,,,,956.293457,793.956848,449.745880,,,,,,,,,,595.681030,736.137024,178.822235,,,,,,,,,,,,,521.628723,663.242310,151.893204,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.238403,730.022888,178.450745,828.581055,818.454651,283.102051,,,
198,,,,,,,,,,953.853882,793.165955,449.632843,,,,,,,,,,592.861877,736.049683,177.808731,,,,,,,,,,,,,519.279602,663.467041,149.819885,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.912170,730.104126,176.549225,825.697510,817.691528,283.331604,,,
199,,,,,,,,,,951.528320,792.629150,449.498932,,,,,,,,,,590.223267,735.929993,176.958664,,,,,,,,,,,,,516.299927,663.613037,148.253433,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.236969,730.278015,174.948761,822.879944,816.977295,283.713165,,,
200,,,,,,,,,,949.445313,791.970215,448.865601,,,,,,,,,,587.558960,735.784912,176.213531,,,,,,,,,,,,,513.918030,663.951782,146.320114,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.754852,730.392883,173.494797,819.674805,816.411560,283.860168,,,
201,,,,,,,,,,946.741150,791.078430,449.053864,,,,,,,,,,584.939941,735.877319,174.658737,,,,,,,,,,,,,510.987366,663.972839,144.841873,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.230316,730.788818,172.944168,817.327698,815.604736,283.898834,,,
202,,,,,,,,,,944.556824,790.386658,448.618225,,,,,,,,,,582.642822,735.734924,173.896378,,,,,,,,,,,,,508.384796,664.342224,143.580627,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.686676,731.126953,171.947708,814.354919,814.759827,283.898804,,,
