Grasp35
Date:,2025/04/16
Time:,14:17:22
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,905.109375,775.982300,113.645012,771.090149,746.937134,96.765228,879.294250,684.223206,89.380241,1093.787476,929.421631,292.204559,1100.047729,902.088684,432.785736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,904.796692,774.104309,114.006859,770.475403,745.288635,97.194328,878.343811,682.605164,89.851730,1092.986206,928.865173,291.722260,1099.375977,901.793335,432.372253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,904.036804,772.351318,114.435349,770.330627,743.249023,98.018387,877.355469,680.820129,90.668999,1092.043335,927.927917,291.179199,1098.758789,901.077698,432.144989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,903.327271,770.639771,114.670525,769.773193,741.527893,98.865822,876.664429,678.698547,91.602180,1091.157837,927.034668,290.591797,1098.055420,900.524963,432.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,902.910217,769.025146,114.746925,768.847778,739.340576,99.115440,875.929016,676.877136,91.908882,1090.463989,926.227234,290.071716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,902.191162,767.141052,115.237099,768.577942,737.731506,99.359589,875.343506,675.655884,92.216911,1089.744141,925.542480,289.545715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,900.791443,765.647095,116.052139,768.226257,735.689087,100.126747,874.486328,673.621460,92.749344,1088.844360,924.593628,288.971039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,900.405396,763.917969,116.062805,767.781799,734.015076,100.963989,873.907532,672.083679,93.158928,1087.943726,923.638245,288.435150,,,,1095.471191,898.304871,429.599640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,900.510864,762.086365,115.831009,766.740967,732.229309,101.401611,873.612122,670.405396,93.660309,1087.374146,922.946045,288.007050,,,,1094.624756,897.805481,429.809723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,900.109680,760.509705,115.965279,766.494751,730.655762,101.618645,872.861206,668.699768,94.336143,1086.655396,922.140381,287.734650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,899.311768,758.879089,116.197037,766.134827,728.826904,102.588593,871.883057,666.499634,94.893951,1085.636963,921.376038,287.458557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,898.893860,757.337708,116.320747,765.579163,727.209167,103.323235,871.510498,664.733887,95.789139,1084.502075,920.450867,286.865509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,898.746277,755.938904,116.525032,764.477173,725.657532,103.915939,870.885254,663.072693,96.162933,1083.822510,919.886414,286.611420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,898.403870,754.343262,116.547470,764.134583,724.016724,104.022148,870.327637,661.516785,96.633240,1083.208252,919.111816,286.330597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,897.561523,752.781433,116.911423,764.089722,722.598022,103.971863,869.792480,659.632690,96.692444,1082.441284,918.206909,286.417328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,896.720032,751.200745,116.929489,763.636475,720.776245,104.194771,869.341370,658.012390,96.560097,1081.316284,917.504822,285.904816,,,,,,,1090.104614,894.820251,427.937958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,895.967651,750.132263,117.284195,762.853455,719.195435,105.052666,869.070251,656.685120,96.569061,1080.399414,916.814758,285.213501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,895.391479,748.723816,117.303703,762.179504,717.396423,105.314735,868.871704,654.847900,96.647934,1079.904175,916.270142,284.849945,,,,,,,,,,1088.394531,894.315796,426.868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,894.672791,747.299316,117.320328,761.820618,715.856445,104.951813,868.570251,653.373352,96.881630,1079.426270,915.414551,284.544647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,894.548401,745.749878,117.284454,761.575928,714.362854,104.995743,868.232910,651.891357,97.520988,1078.821411,914.615356,284.134674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,894.160156,744.460999,117.299500,761.024414,712.652039,105.149696,867.768616,650.766541,97.528076,1077.964355,913.988220,283.462708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,893.681824,743.116089,117.457458,760.510803,711.384644,105.070686,867.366882,649.537842,97.702522,1077.128296,913.489380,282.982513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,893.072815,741.913757,117.708336,760.254517,709.793579,104.737999,866.770874,648.271301,98.073738,1076.492920,912.921875,282.541351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,892.445129,740.628601,117.937996,760.216431,708.454895,104.833305,866.173340,646.953369,98.289154,1075.946899,912.347351,282.589691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,892.006653,739.242981,117.763397,759.599548,707.132263,105.366760,865.742249,645.591858,98.462669,1075.040527,911.487549,282.528229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,891.912842,738.170288,117.437622,758.943298,705.785034,105.762268,865.233643,644.629944,98.153267,1074.015625,910.776123,282.455780,,,,,,,,,,,,,1084.299683,891.722900,424.568573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,891.861694,737.160400,117.036491,758.399597,704.686218,106.056572,864.732117,643.619263,97.653458,1073.500122,910.389038,282.268433,,,,,,,,,,,,,1083.377563,891.449463,424.364960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,891.473450,735.919678,117.193825,758.237427,703.689758,105.884064,864.242126,642.496338,97.528648,1072.871460,909.806824,281.866974,,,,,,,,,,,,,1082.756104,891.156128,424.640961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,890.908081,734.902222,117.405174,758.522339,702.469177,105.321434,863.755249,641.301392,97.630386,1072.107666,909.150879,281.537964,,,,,,,,,,,,,1082.240356,890.748230,424.768890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,890.470032,733.960571,117.170052,758.747498,701.426392,104.921623,863.703857,640.119324,97.307671,1071.431763,908.492432,281.412476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,890.190186,733.072815,116.855293,758.641296,700.429199,104.745308,863.537537,639.206238,96.968231,1070.687988,907.846619,281.099823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,890.043213,732.032410,116.785759,758.232544,699.403503,104.746567,863.142456,638.535828,96.656441,1070.233032,907.350525,280.845886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,889.922302,731.127319,116.569931,757.706970,698.251343,104.759438,862.369202,637.850342,96.025780,1069.867920,907.114807,280.716309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,889.097351,730.661133,116.608139,757.271118,697.362671,104.494766,861.754272,637.044983,96.048790,1069.479980,906.570679,280.541779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,888.939880,729.631470,116.356384,757.321838,696.436890,104.151863,861.173096,636.200073,96.202019,1068.660889,905.750610,280.211304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,888.920898,728.641357,115.804558,757.201416,695.351624,103.620110,860.778992,635.047119,95.764313,1067.766602,905.026611,279.880554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,888.085205,727.766724,115.361801,757.577209,694.174866,102.740509,860.373657,634.255798,94.740570,1067.026245,904.388184,279.697601,,,,,,,,,,,,,,,,1077.467163,888.425659,423.421509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,887.461792,727.132324,115.105057,757.610962,693.351196,101.749573,860.007935,633.711914,93.757286,1066.547485,903.751587,279.475830,,,,,,,,,,,,,,,,1076.913696,888.249390,423.338989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,887.599487,726.463196,114.693344,757.422180,692.458313,101.498474,859.419556,633.543274,93.028091,1066.281860,903.303955,279.228027,,,,,,,,,,,,,,,,1076.682861,888.001831,423.224670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,887.762207,725.705139,114.373947,757.405579,691.497559,101.419052,859.057861,632.878967,92.952164,1066.002441,903.172119,279.158905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,887.636719,724.863037,114.036598,757.289551,690.851624,101.253311,858.619202,632.997314,92.509651,1065.540283,902.703857,279.037537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,887.415955,724.281128,113.943687,757.384094,690.359558,101.004692,857.822937,631.738770,92.198105,1064.913696,902.036865,278.815125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,887.429077,723.903625,113.729088,757.530884,689.961487,100.860847,856.769592,630.985901,91.418076,1063.854126,901.727905,278.614441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,887.095703,723.328430,113.304993,757.246277,689.561401,100.537422,855.817688,630.735962,90.784760,1063.187988,901.325684,278.452698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,886.528381,722.888611,112.985718,757.054932,688.910583,100.175812,854.454346,630.523682,89.798645,1062.808472,901.081482,278.286926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,885.985840,722.384399,112.820503,757.023071,688.194824,99.752846,853.310364,630.273865,89.511620,1062.490723,900.772766,278.157776,,,,,,,,,,,,,,,,,,,1073.298340,886.351196,421.233154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,885.427734,721.935974,112.590431,757.053528,687.573303,99.097542,852.013916,629.823059,88.627548,1062.128784,900.267578,278.056183,,,,,,,,,,,,,,,,,,,1072.497925,886.224976,421.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,884.833679,721.505554,112.328682,756.924805,686.971985,98.338326,850.321045,630.086365,87.117523,1061.417969,899.568787,278.192535,,,,,,,,,,,,,,,,,,,1071.889771,886.173157,420.990662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,884.498596,721.114929,112.131805,756.849060,686.450684,97.685402,848.810242,630.908752,86.201981,1060.731079,899.300476,277.721161,,,,,,,,,,,,,,,,,,,1071.364502,885.979736,420.799042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,883.864502,720.864014,112.128365,756.764221,685.995605,96.699234,847.619263,630.287781,85.880104,1060.898560,898.482910,277.387604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,883.427429,720.648865,112.152977,756.921692,685.352051,95.941025,846.210938,629.779541,85.368889,1061.111938,898.174255,277.000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,883.062500,720.600220,112.153000,756.954224,684.717712,95.248291,844.792908,629.853821,85.019264,1060.489136,898.379211,277.124176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,882.792419,720.382019,112.091919,757.488464,684.212341,94.527733,843.614746,630.784119,84.409531,1059.839600,898.250122,276.948761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,882.395630,720.278564,112.156715,757.718323,683.864319,94.125473,842.447205,632.157410,83.461632,1059.510254,898.036011,276.814606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,881.903687,720.176819,112.051895,757.719849,683.666748,93.986443,841.297546,633.796326,82.689651,1059.074585,897.633057,276.644104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,881.779419,719.921692,112.104248,757.606750,683.578064,93.942574,839.980713,635.512390,81.571533,1058.850464,897.433716,276.492401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,881.410156,719.857666,111.860550,757.498413,683.562134,94.192726,839.399658,635.957336,81.410469,1058.708618,897.217285,276.403870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,880.930969,719.933105,111.759514,757.380005,683.555176,94.341293,839.141602,635.284058,81.982552,1058.498901,896.995239,276.385162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,880.502869,719.997498,111.706543,757.680237,683.277954,93.749092,838.896240,634.109741,82.798073,1058.348267,896.893250,276.213226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,879.977173,720.086609,111.691559,757.563904,683.244202,93.519241,838.552124,633.264893,83.640099,1058.180908,896.785217,276.150787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,879.653809,720.152222,111.842438,757.240540,683.204224,93.575409,838.168518,632.988770,84.282578,1058.078003,896.683777,276.169128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,879.225342,720.191040,112.089600,756.896973,683.117249,93.775230,837.748352,633.162415,84.311035,1058.029419,896.660706,276.196533,,,,,,,,,,,,,,,,,,,,,,1065.543579,883.808533,419.539795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,878.630920,720.331970,112.404076,756.393066,683.182068,93.626572,837.390686,633.732544,84.105270,1058.028320,896.667969,276.202972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,877.959961,720.702515,112.647095,756.106506,683.190002,93.552162,837.097900,634.467285,83.757858,1057.859985,896.659668,276.205078,,,,,,,,,,,,,,,,,,,,,,,,,1064.431030,883.678589,419.698517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,877.899048,720.598450,113.030785,755.801331,683.091797,93.496857,836.765564,635.233826,83.486504,1057.752075,896.718628,276.244476,,,,,,,,,,,,,,,,,,,,,,,,,1064.333496,883.513367,419.611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,877.037109,720.810303,113.623428,755.461914,683.003967,93.498703,836.495789,635.699402,83.567345,1057.691650,896.818420,276.289032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,876.493896,720.879639,114.018745,754.987122,682.965637,93.563339,836.166260,635.864075,83.753288,1057.526611,896.980896,276.323456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,876.170410,720.827515,114.199280,754.294189,682.808655,93.811356,835.349487,637.450806,83.067657,1057.005127,897.389954,276.687744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,875.844360,720.798401,114.651489,754.000122,682.800415,93.842964,835.378784,637.383057,83.516800,1056.648560,897.871948,276.740204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,875.445190,720.836426,114.857521,754.011414,682.761780,93.942665,835.207886,636.274719,84.803398,1056.324463,898.090271,276.842529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,874.985046,721.057373,115.048073,753.738586,682.784729,93.970863,834.880005,634.743774,86.148155,1056.026489,898.303467,276.928925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,874.582947,721.232300,115.263908,753.391907,682.800781,94.158890,834.460449,633.546448,87.237503,1055.773560,898.417236,276.968597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,873.861877,721.682495,115.812897,752.963684,682.880737,94.400673,833.988647,633.073608,87.971893,1055.444458,898.542664,277.097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,873.145142,722.084961,116.181984,752.530701,682.921570,94.782524,833.293701,633.411865,88.535858,1055.038696,898.725464,277.116119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,872.566711,722.328369,116.534935,751.858704,683.053284,95.360184,832.552246,634.146301,88.958786,1054.675537,898.818359,277.148865,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.758301,883.777466,419.181183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,872.095032,722.395081,117.388428,751.136658,683.038452,96.024750,831.934082,635.212158,89.431725,1054.413818,898.864014,277.217804,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.090332,884.001160,418.947632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,871.382446,722.474243,117.939774,750.515442,683.085754,96.641060,830.978027,637.842651,89.195595,1053.790771,899.083740,277.308563,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.276489,884.102234,418.956604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,870.738831,722.614136,118.263672,749.932434,683.350525,96.980049,830.711792,638.462280,89.787468,1053.219727,899.540527,277.393921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,870.010071,722.816895,118.564911,749.209229,683.624634,97.784523,830.327087,637.462341,90.941933,1052.730713,899.880798,277.425751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,869.233337,723.081970,118.897362,748.468994,683.748291,98.494286,829.263672,637.111755,91.703659,1052.187134,900.106934,277.442963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,868.300659,723.521179,119.269417,747.795837,683.733032,99.649353,828.185791,636.300842,92.837135,1051.718018,900.228943,277.556366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,867.074463,723.804626,119.729454,746.818115,683.912720,100.555481,827.078979,635.916931,94.069130,1051.194946,900.421143,277.751282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,866.282043,723.700317,120.437584,745.807129,684.016296,101.082176,826.100830,635.847046,95.263741,1050.475586,900.568604,277.855408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,865.349915,723.759216,121.136635,744.532959,684.332031,101.558006,825.164734,635.919922,95.922264,1049.720215,900.767273,277.915649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.350342,884.150818,419.499756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,864.282410,723.774963,121.955589,743.055542,684.766968,102.635094,823.897278,636.146606,96.482231,1048.983398,900.821899,277.958252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,862.798584,724.156372,122.822929,741.868896,685.081787,103.367294,822.412842,636.520203,97.035912,1048.204590,901.063904,278.254181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,861.590942,724.339722,123.331512,740.741333,685.400818,104.227837,821.201294,636.756470,97.602501,1047.261841,901.275879,278.336334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,860.407776,724.174561,123.981758,739.099060,685.632751,104.948631,819.470825,636.381714,98.618347,1046.417358,901.502563,278.323364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,859.031250,724.268860,124.495132,737.547607,685.849243,105.903488,817.577148,635.953735,99.818108,1045.489868,901.662903,278.396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,856.711731,724.726685,125.167038,736.116455,686.156372,106.810555,816.004639,635.370178,100.894295,1044.346680,901.546753,278.542542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,855.110779,725.002869,126.168182,734.291931,686.426880,107.275070,813.987549,635.470520,101.777199,1043.268311,901.724670,278.737610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.743652,884.214905,419.954651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,853.926941,724.881592,126.824753,732.221313,686.679138,108.101334,811.905762,636.207581,102.150894,1042.293945,901.827881,278.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,851.864990,725.560242,126.979935,730.623962,687.004150,109.262344,810.215149,636.261169,103.079666,1041.253296,901.966064,278.807037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,850.079651,725.336609,127.568512,728.527466,687.424011,109.969849,808.155029,636.501587,103.629974,1039.992432,901.801147,278.672394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,847.903870,725.696045,128.825317,726.551819,687.539124,111.266937,805.837646,636.959229,104.644753,1038.450195,901.748718,278.996796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,845.749756,726.103577,129.658875,724.003479,687.857971,112.328262,803.662476,637.183594,106.350922,1037.302856,901.797546,279.111511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.475952,883.674438,420.424530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,843.917725,726.088745,129.904480,721.988037,688.184326,113.483131,801.557129,637.081421,107.791672,1036.252930,901.744629,279.124969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,840.929993,726.585815,130.605804,719.731995,688.697571,114.601585,798.847473,637.277344,108.333244,1034.420410,901.685242,278.942291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,838.973755,726.400574,131.677002,717.304443,689.123657,114.758064,796.667114,637.401428,108.959259,1032.742188,901.765991,278.882233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,836.607727,726.912720,132.190552,715.112610,689.354736,115.980507,793.914063,637.728394,110.494370,1031.375488,901.694092,278.746704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
