Grasp26
Date:,2025/04/16
Time:,11:09:22
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,930.070007,800.081543,66.651794,797.799316,786.056152,35.256630,1144.901855,912.854797,346.738708,860.428833,743.439758,34.052853,1094.169067,940.591125,155.939026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,930.093506,800.083618,66.664848,797.814026,786.056580,35.237804,1144.954102,912.933655,346.750061,860.366150,743.397461,34.047440,1093.970093,940.678772,156.025497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,930.492004,800.122803,66.613106,797.806030,786.065247,35.263279,1145.008301,912.928345,346.795593,860.312866,743.377991,34.071533,1093.839600,940.737305,156.170578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,930.211975,800.088745,66.547554,797.806335,786.058167,35.250729,1145.033325,912.929138,346.803772,860.366150,743.411499,34.083302,1093.809814,940.741150,156.223602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,930.277344,800.299988,66.023758,797.812012,786.056091,35.239857,1145.086182,912.925110,346.856689,860.435120,743.355103,34.061264,1093.618286,940.876099,156.286316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,930.211426,800.132507,66.343002,797.842896,786.053040,35.246590,1145.186035,912.949829,346.906006,860.454651,743.421265,34.036327,1093.514404,940.918396,156.352615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,930.114014,800.058838,66.607224,797.850403,786.052612,35.246902,1145.136841,913.031128,346.888641,860.449646,743.364624,34.039097,1093.206909,941.267395,156.069946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,930.071045,800.047913,66.627754,797.842957,785.966003,35.248783,1145.229980,913.100525,346.944153,860.444031,743.422852,34.040115,1093.207153,941.358887,155.915756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,930.082703,800.085388,66.679001,797.821411,785.939270,35.263390,1145.317993,913.168457,346.921265,860.481628,743.351685,33.995029,1093.147095,941.420044,155.897110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,930.541565,800.133667,66.593697,797.829590,785.948669,35.261684,1145.350830,913.201538,346.915497,860.403748,743.314270,34.056313,1093.000610,941.505493,155.926620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,930.321106,800.100891,66.542679,797.837830,785.954590,35.254326,1145.336426,913.225769,346.923920,860.457214,743.316772,34.025089,1093.106689,941.557068,155.945236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,930.105713,800.088318,66.648788,797.813599,785.958008,35.239571,1145.461670,913.342468,346.978119,860.415710,743.320007,34.061653,1093.160645,941.566223,155.929459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,930.105286,800.096924,66.705528,797.778320,785.959229,35.219406,1145.491943,913.372437,346.989777,860.423950,743.306580,34.039745,1093.066284,941.649109,155.879105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,930.111694,800.084534,66.720299,797.725098,786.057251,35.232357,1145.484741,913.368408,346.985901,860.829712,743.267456,33.388988,1093.047363,941.676514,155.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,930.082581,800.102661,66.757576,797.681946,785.984680,35.187275,1145.638672,913.457947,346.989960,860.707764,743.351013,33.675632,1093.098511,941.688416,155.819901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,930.028137,800.199890,66.756256,797.608093,785.955444,35.150509,1145.744263,913.525757,347.080109,860.386780,743.305298,34.040977,1092.993530,941.773987,155.809769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,929.991882,800.234375,66.810898,797.587952,786.103577,34.966496,1145.705200,913.538208,347.023193,860.354675,743.315857,34.153671,1092.929688,941.890686,155.872086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,930.009949,800.196228,66.885109,797.686279,786.161316,34.946087,1145.890991,913.599548,347.156433,860.299683,743.277161,34.133011,1093.140991,941.887634,155.773285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,929.974182,800.202148,66.944206,797.619202,786.138062,34.908562,1146.024658,913.730652,347.187592,860.344116,743.303101,34.109478,1093.133179,942.037415,155.711136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,929.903076,800.302063,66.900284,797.539124,786.148499,34.969685,1146.051880,913.847656,347.180115,860.318481,743.339600,34.038277,1093.259033,942.129211,155.665298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,929.885803,800.338928,66.953453,797.493042,786.130005,34.994930,1146.432495,913.881958,347.317444,860.274109,743.278320,34.089584,1093.185303,942.216125,155.655777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,929.852295,800.342651,66.951317,797.520996,786.111084,35.049244,1146.772827,913.929016,347.539978,860.296631,743.280701,34.140491,1093.163940,942.247437,155.609848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,929.809692,800.446167,66.995743,797.480103,786.105713,34.987110,1147.004883,914.018433,347.650726,860.262512,743.167114,34.152637,1093.171265,942.280579,155.603058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,929.778259,800.569458,67.055931,797.414551,786.197815,34.997742,1147.116455,914.118652,347.623474,860.166870,743.097595,34.205097,1093.124390,942.365784,155.509384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,929.790283,800.582458,67.137672,797.436951,786.198486,35.048756,1147.322144,914.165955,347.699707,860.171875,743.107666,34.214798,1093.096191,942.442078,155.473572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,929.766602,800.683044,67.246780,797.384827,786.189209,35.022495,1147.506714,914.250549,347.744965,860.098328,743.038147,34.177788,1093.259399,942.553162,155.426987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,929.758423,800.809082,67.357292,797.336670,786.288025,35.029228,1147.805786,914.253052,347.750610,860.129456,742.996216,34.228748,1093.323364,942.710083,155.392593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,929.845337,800.932312,67.215553,797.372620,786.394531,35.115467,1148.016479,914.314270,347.816467,860.103394,742.883484,34.285206,1093.169434,942.842529,155.288757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,929.767639,801.247681,67.493706,797.392700,786.490417,35.120369,1147.990479,914.369019,347.666382,860.082764,742.763367,34.322826,1093.199463,942.971558,155.211746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,929.636230,801.383850,67.868034,797.391785,786.599670,35.150543,1148.394531,914.307190,347.669525,860.022400,742.527039,34.369553,1093.198486,943.117004,155.063095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,929.563232,801.661560,68.187119,797.325134,786.793030,35.219177,1148.803711,914.305847,347.685120,860.082642,742.222778,34.513802,1093.277588,943.258301,154.964462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,929.561768,802.001160,68.565338,797.282593,787.037048,35.304417,1149.258789,914.342773,347.683960,860.243286,741.695007,34.550667,1093.446045,943.332764,154.745605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,929.428040,802.342773,68.908409,797.261475,787.267883,35.429344,1149.437378,914.407288,347.309937,860.504761,741.166138,34.550251,1093.646973,943.367249,154.609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,929.360229,802.666565,69.161339,797.143433,787.515320,35.613834,1149.836304,914.419128,347.337524,860.754944,740.416199,34.502628,1093.927368,943.323242,154.415436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,929.332886,802.869629,69.638344,797.012146,787.750183,35.813622,1150.241577,914.465393,347.529572,861.236389,739.037354,34.854549,1094.139526,943.516113,154.367294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,929.093506,803.167358,70.308731,796.716064,788.164673,36.393986,1150.526611,914.444641,347.579315,862.016113,737.695435,35.000576,1094.206421,943.711182,154.392929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,928.733521,803.673523,70.936111,796.423218,788.460815,37.158329,1150.631836,914.581665,347.527679,863.379456,736.084229,34.637005,1094.216919,943.832336,154.514465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,928.411621,804.304626,71.506454,795.846619,789.003601,38.233688,1150.923584,914.546570,347.584686,864.635254,734.097290,35.014748,1094.250977,943.850159,154.534393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,928.092712,804.961670,72.128052,795.464844,789.711365,39.136826,1151.230347,914.511475,347.625000,865.962524,731.962769,36.059628,1094.364624,943.940979,154.573441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,927.866760,805.727051,72.719574,795.808777,790.094482,40.277225,1151.604370,914.510864,347.585968,867.443665,729.591003,37.340557,1094.564575,943.969604,154.610626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,927.852478,806.400879,73.587929,795.754883,790.539124,41.829739,1151.981567,914.451782,347.528229,869.229309,727.615845,38.900703,1094.755127,944.070374,154.670929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,927.768921,807.007446,74.371902,795.338989,790.876160,44.864674,1152.553589,914.354370,347.471405,871.107483,725.937195,41.242107,1095.092163,944.032654,154.643509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,927.225769,807.958435,75.097977,794.416016,791.496094,47.636024,1153.242676,914.216553,347.403381,873.361450,724.690308,44.338516,1095.171631,944.004333,154.935074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,926.953552,808.908997,76.816246,793.386475,792.667480,50.863419,1153.839966,914.180298,347.416931,874.806763,723.792908,47.547935,1095.270630,944.200928,155.232895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,926.462830,809.855530,78.370438,792.197266,793.515015,54.416199,1154.055054,914.213501,347.112854,875.817017,723.294556,51.722801,1095.472046,944.245789,155.412354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,925.327148,810.773193,79.798912,791.642029,794.227905,57.482456,1154.519897,914.182617,346.947876,877.148499,722.692993,55.099674,1095.979126,944.361084,155.499146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,923.967407,811.973755,81.680908,790.999023,794.713013,60.912342,1154.775879,914.133972,346.919250,877.892456,722.417114,58.840153,1096.324829,944.609314,155.593964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,923.556641,813.313110,83.284554,,,,1155.068970,914.090942,346.949188,878.650940,722.434631,62.116211,1096.830811,944.717102,155.815048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,923.578857,814.133545,84.384499,,,,1155.307861,914.090637,346.972778,879.380310,722.679810,65.922974,1097.072266,944.569885,156.276749,790.618164,795.741028,65.842415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,923.356323,814.491272,85.781143,,,,1155.524658,914.074402,346.984589,879.828308,722.780396,69.538765,1097.094727,944.610168,156.523621,790.009521,796.829529,69.763008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,921.798096,815.972778,87.540817,,,,1155.535278,914.249268,346.600098,880.001160,723.676025,73.248924,1097.081177,944.668396,156.544601,788.760742,797.384705,72.647118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,921.217529,817.030090,89.227264,,,,1155.757080,914.281372,346.345184,880.656433,723.723145,77.094345,1097.102783,944.763184,156.640457,788.367981,797.875244,75.595848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,920.583679,818.167053,91.011223,,,,1156.016479,914.303528,346.199036,880.937378,724.172974,80.530670,1097.154663,944.837830,156.761414,787.874390,798.176208,78.463142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,919.756470,818.622375,92.645287,,,,1156.356079,914.367676,346.004211,881.893921,724.542358,83.790276,1097.178833,944.857483,156.865540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,919.237915,818.737183,93.849480,,,,1156.592773,914.373047,345.678802,882.836243,724.764038,87.019814,1097.028076,944.952393,156.902664,,,,786.817444,798.712585,84.099495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,918.402832,819.727295,95.460754,,,,1156.846191,914.380615,345.437897,884.363281,724.736755,90.154625,1097.123413,944.912537,157.094131,,,,786.033203,799.520081,87.041222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,917.236267,820.469666,97.021866,,,,1157.312378,914.344421,345.269897,885.575989,724.242676,93.474586,1096.159790,945.245361,157.491608,,,,784.933960,799.439880,89.914009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,916.753662,820.512451,98.394699,,,,1157.468872,914.409912,345.095886,886.433533,724.771545,95.663185,1095.183838,945.510254,157.971664,,,,784.089966,799.771667,93.008781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,916.550659,819.853699,99.738876,,,,1157.470215,914.546082,345.032501,886.544495,725.052673,98.221863,1094.619385,945.507385,158.272934,,,,783.581848,799.836426,95.785873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,915.545654,819.992615,101.412170,,,,1157.534668,914.585815,344.908386,888.142029,724.238037,101.268188,1093.989868,945.405334,158.396500,,,,783.221802,799.180237,98.239891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,914.996277,820.090576,102.826248,,,,1157.609741,914.627197,344.845825,889.292053,723.949097,103.127640,1093.421387,945.330933,158.438049,,,,782.416687,799.015198,101.006714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,914.428040,819.799500,104.124771,,,,1157.644775,914.693542,344.691162,889.934143,724.333984,105.053749,1092.845337,945.304321,158.513687,,,,782.041931,798.414978,103.528481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,913.849487,819.131653,105.472252,,,,1157.442261,914.812256,344.449371,890.212585,723.839600,107.205536,1092.376831,945.138062,158.572647,,,,780.864990,798.040649,106.085854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,913.184387,818.518738,107.054909,,,,1157.478271,914.907471,344.330933,890.447998,724.106873,109.483391,1091.669189,945.001343,158.803360,,,,780.950867,797.348816,108.680244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,912.255615,817.911133,108.342972,,,,1157.515991,914.997620,344.264771,891.029968,723.221375,111.718086,1091.215088,944.739990,158.830048,,,,780.370972,796.621765,111.316872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,910.751648,817.584717,110.305489,,,,1157.467163,915.166870,344.224121,891.495972,722.637756,113.463684,1090.590820,944.538025,158.831177,,,,779.612854,795.973328,113.532135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,910.258118,816.812195,111.891205,,,,1157.476807,915.144348,344.108154,891.759277,722.446289,114.872337,1089.746948,944.238464,159.020386,,,,778.420654,794.947998,116.319420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,910.263489,816.239075,112.615356,,,,1157.340332,915.256897,343.791962,892.584839,721.579224,117.129875,1088.380981,944.326782,159.580856,,,,777.825378,794.327698,117.821709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,909.003235,815.919434,113.658318,,,,1157.161743,915.363464,343.591919,892.726501,720.937134,119.096115,1087.308472,944.348328,159.934204,,,,777.622314,793.156677,120.302803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,907.942444,814.567017,115.235527,,,,1156.872559,915.527893,343.348999,893.050232,720.250366,120.713181,1086.547485,944.233826,160.017242,,,,776.806091,791.837158,121.542686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,907.327759,813.752014,116.236870,,,,1156.633911,915.643372,343.115387,893.315247,719.357117,122.269844,1085.546997,943.786621,159.827667,,,,775.942566,790.491211,123.058403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,906.536499,813.026489,116.862671,,,,1156.465332,915.697388,342.932770,893.247314,718.885437,123.908020,1084.425537,942.997314,160.009109,,,,775.440430,789.012268,124.457458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,905.440002,811.737854,118.356056,,,,1156.227417,915.797974,342.819519,893.291199,717.841309,125.606079,1083.518921,942.545654,160.025146,,,,774.425415,787.674744,125.452667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,904.536499,810.631409,119.350197,,,,1155.872681,915.927002,342.595001,893.597290,716.626099,127.131012,1082.798828,942.294250,159.990326,,,,774.133728,785.833496,127.322487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,904.159668,809.593689,119.810997,,,,1155.611450,916.047424,342.417633,893.561279,715.403809,128.797012,1081.558960,942.033020,160.069733,,,,773.066467,784.619324,127.954025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,903.914673,808.126099,120.518875,,,,1155.203247,916.240601,342.106537,893.532043,714.555969,129.632736,1079.757446,941.722717,160.328918,,,,772.338257,782.539917,129.347122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,902.382263,806.999878,121.646667,,,,1154.615234,916.384766,341.518616,893.809509,713.683533,129.667679,1078.424438,941.320007,160.320297,,,,771.908447,780.395630,130.896469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,901.744019,805.780945,122.601410,,,,1154.268799,916.454163,341.342041,894.614807,712.152588,130.566101,1077.387451,940.747009,160.095367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,901.239075,804.570374,123.438843,,,,1153.660645,916.553650,340.998322,895.153137,710.717163,131.224213,1076.086914,940.320923,160.230057,,,,,,,771.220093,776.172180,132.983109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,900.218689,802.973633,124.519058,,,,1153.074463,916.614807,340.524597,895.440186,709.588440,131.493240,1074.772217,939.978882,160.407410,,,,,,,770.182800,782.914490,139.001740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,898.634460,801.831909,125.185768,,,,1152.483765,916.668762,340.212860,895.562683,708.304321,131.699341,1073.688965,939.530090,160.411469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,898.389526,800.843811,125.196480,,,,1152.054810,916.679382,340.050903,895.309326,707.122253,131.886185,1072.099365,938.989624,159.803482,,,,,,,,,,769.006470,778.515015,141.160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,898.012146,798.820068,125.476082,,,,1151.258667,916.859680,339.989624,894.896301,706.030579,132.136658,1071.216553,938.283569,159.644730,,,,,,,,,,768.332275,775.372925,141.374985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,896.983398,796.844482,126.115128,,,,1151.021851,916.822083,339.815674,894.515930,704.231689,133.810455,1070.269775,937.515320,159.470947,,,,,,,,,,767.555481,772.938049,141.268433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,896.205200,796.022644,126.439232,,,,1150.321655,916.934692,339.468353,893.930054,702.869324,134.815750,1068.026611,937.377502,159.506577,,,,,,,,,,766.949646,770.544250,141.481796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,895.837585,794.365784,126.825356,,,,1149.456299,917.003296,339.058868,894.671814,701.698181,134.429138,1066.093994,937.072021,159.437790,,,,,,,,,,766.648926,767.217896,140.842392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,894.514343,792.565613,127.240326,,,,1148.546021,917.021851,338.770386,895.256287,700.680054,134.369812,1064.834717,936.633179,159.127335,,,,,,,,,,766.665955,763.786560,140.619659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,893.847534,791.383789,127.176888,,,,1147.813599,916.983337,338.279144,895.283997,699.410828,134.133575,1064.186157,935.342407,159.416260,,,,,,,,,,765.085571,755.770081,138.134094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,893.755859,789.613525,126.906105,,,,1147.117310,916.955811,338.112427,895.143494,697.503845,132.779587,1062.779419,934.686523,158.978424,,,,,,,,,,764.548340,752.253174,137.183029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,892.327148,788.210266,127.085609,,,,1146.667480,916.829590,337.836243,894.838623,695.607422,131.914490,1061.368164,934.361450,158.260788,,,,,,,,,,764.250977,750.485657,136.915085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,890.809387,786.559570,127.796890,,,,1146.129639,916.799072,337.213989,894.271057,693.871948,132.385757,1059.812378,933.663818,158.053726,,,,,,,,,,763.775879,748.442932,136.099716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,890.431091,785.121582,127.850212,,,,1145.187256,916.892639,336.674255,893.803955,692.296143,132.863617,1058.203369,933.093079,158.098495,,,,,,,,,,762.214233,746.794495,136.371735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,889.740173,784.005066,127.698669,,,,1144.485962,916.823608,336.292023,893.796631,690.927979,132.524902,1057.235962,932.463379,157.443237,,,,,,,,,,761.338684,744.752136,137.078598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,888.613403,782.487061,127.613121,,,,1144.044067,916.793884,335.973755,894.148376,689.224609,130.263168,1055.990601,931.739136,157.004486,,,,,,,,,,761.084229,742.232910,137.124817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,887.726685,781.158752,127.506310,,,,1143.367310,916.802551,335.559998,893.405945,687.794006,129.276428,1053.778076,931.567566,157.285889,,,,,,,,,,760.913330,740.082214,136.784866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
