Grasp121
Date:,2025/04/24
Time:,16:09:46
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
96,1061.615234,849.016174,269.527222,833.236084,616.424316,276.456024,730.134338,661.705811,286.616486,848.330139,710.466064,237.569809,,,,,,,,,,1117.616577,836.054504,424.457062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1064.546631,850.386169,269.069611,834.223389,619.991272,273.896301,730.200684,666.719543,283.882996,848.810730,714.408630,234.980225,,,,,,,,,,1118.496460,836.440430,424.721252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1065.692749,852.084900,268.924713,835.157410,623.837158,271.016327,730.705566,671.646851,280.510193,850.314941,718.071655,232.592224,,,,,,,,,,1119.239136,836.845703,425.449249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1066.339478,853.828857,269.283539,836.293701,627.563843,267.457001,730.667053,676.345703,277.170135,850.968750,721.356445,230.125107,,,,,,,,,,1120.065918,837.535889,425.917847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1067.118774,855.484863,269.972565,835.956055,631.319214,265.331879,730.729492,681.266479,273.848053,851.587402,724.772461,227.263428,,,,,,,,,,1120.904541,838.170288,425.875610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1068.749268,856.697937,269.677155,836.200928,635.253418,262.519348,730.854858,685.702515,270.539124,852.822510,728.309570,224.586411,,,,,,,,,,1122.060791,838.422913,425.906891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1070.546753,858.357300,269.084839,837.480469,638.479492,259.316681,730.664551,690.042847,265.830017,854.087036,731.406677,221.480255,,,,,,,,,,1122.725342,838.676392,426.069153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1072.487061,859.960510,269.133850,837.934814,641.512939,257.359161,730.937866,694.138062,261.820770,854.407227,733.882202,219.555542,,,,,,,,,,1123.343628,838.976929,426.249481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1073.950684,860.534180,268.970947,838.234070,644.927979,254.517395,730.332275,698.115784,257.668671,855.141357,737.323669,216.040329,,,,,,,,,,1124.054810,839.354065,426.472809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1075.091309,861.466309,268.953949,838.773621,647.589050,250.962952,730.821838,701.353088,253.062332,855.881348,739.796326,212.980057,,,,,,,,,,1124.764038,839.759399,426.941498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1075.690552,862.982788,268.915314,839.540405,650.386719,248.105225,730.577332,705.083557,249.312363,856.930908,742.270874,210.096634,,,,,,,,,,1125.324219,840.266663,427.091583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1076.326294,864.016907,269.108734,840.376953,652.580872,245.714905,730.225525,708.107483,244.975159,857.470520,744.582214,207.404358,,,,,,,,,,1125.673218,840.826416,427.200470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1076.884399,864.618896,268.821228,841.335693,654.580505,242.442551,730.836731,710.954224,240.951889,858.443115,746.418396,204.550995,,,,,,,,,,1125.962646,841.339050,427.283295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1078.109741,865.402832,267.923676,842.316650,656.807251,239.062347,730.978271,713.584290,236.802292,860.000671,748.637268,201.079788,,,,,,,,,,1126.270630,841.654114,427.451813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1079.060059,866.110962,267.689880,842.980042,658.920593,235.270782,731.253540,715.880371,232.783951,860.877686,750.244934,198.557251,,,,,,,,,,1126.363403,841.985229,427.477356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1079.678467,866.732727,267.684052,843.260864,660.731201,232.294739,732.188049,717.874817,228.816208,861.329407,751.857666,194.783875,,,,,,,,,,1126.620483,842.323303,427.557281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1079.861328,867.365540,267.214783,843.961792,661.990845,229.239456,733.028687,719.448303,224.297836,862.568970,753.432617,191.970184,,,,,,,,,,1126.977173,842.600769,427.796478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1080.078979,867.695374,266.883270,845.211426,663.027832,225.496002,733.784485,720.618958,219.746170,862.696838,754.276245,189.613693,,,,,,,,,,1127.247681,842.955933,428.017090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1080.611572,867.856079,266.523193,846.014954,663.990662,222.340973,734.595825,721.642395,215.840240,863.545044,755.216064,186.374695,,,,,,,,,,1127.531372,843.344666,428.152283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1080.796631,868.082520,266.203613,846.786072,664.670593,218.877182,734.975830,722.557068,213.020874,865.232117,756.347229,183.536819,,,,,,,,,,1127.889526,843.772461,428.093872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1080.970947,868.752380,265.432678,847.993225,665.422180,215.439255,735.444458,723.304871,209.158112,866.218933,756.866943,180.122437,,,,,,,,,,1128.229248,844.261353,428.053558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1081.015137,869.112549,265.049286,849.432800,665.387268,212.182892,,,,867.508118,757.567444,177.281265,,,,,,,,,,1128.432983,844.634277,427.971741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1080.757446,869.670044,264.253143,849.921631,665.743652,209.187790,,,,868.242615,757.990601,175.094101,,,,,,,,,,1128.610840,844.956482,427.859894,737.185242,724.402039,200.784821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1080.833862,869.576843,263.676575,850.996338,666.284119,205.785736,,,,868.805237,758.617493,171.493927,,,,,,,,,,1128.693726,845.233459,427.694672,737.296875,724.874939,198.550919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1080.719238,869.546997,262.975281,852.559326,666.573364,202.380829,,,,869.189575,758.923035,169.486893,,,,,,,,,,1128.814331,845.334229,427.391083,737.702087,725.198853,195.242279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1081.398315,869.550293,261.968384,853.137085,666.758057,199.390289,,,,869.882874,759.092102,166.950302,,,,,,,,,,1128.887939,845.398315,427.068573,738.374084,725.161438,191.261993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1081.875244,869.182678,261.084320,853.978699,666.592102,197.098419,,,,870.186646,759.380066,164.387863,,,,,,,,,,1128.829346,845.454529,426.749725,738.895264,724.994812,187.686996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1081.855957,869.057861,260.628937,854.916931,666.409058,194.566757,,,,871.313110,759.360291,161.832535,,,,,,,,,,1128.807007,845.604492,426.318451,738.932861,725.067993,184.510788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1081.513916,868.977112,260.268951,856.581848,666.532410,191.611526,,,,872.220886,759.285400,159.459427,,,,,,,,,,1128.825439,845.609802,425.955231,739.699219,724.791443,181.499802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1081.208984,869.012573,259.658081,858.238586,665.840454,188.972916,,,,872.793457,758.884644,156.903717,,,,,,,,,,1128.844238,845.672607,425.621124,740.638062,724.305847,177.928909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1079.852417,868.663513,259.223907,858.165588,665.578125,185.822433,,,,873.949036,758.532776,154.209381,,,,,,,,,,1128.690552,845.800354,425.284119,741.562256,723.848267,175.185654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1079.915527,868.820007,258.113617,858.141479,665.251038,183.335480,,,,874.552551,757.867004,151.931885,,,,,,,,,,1128.381836,845.912170,424.887024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1080.506714,868.429016,257.135040,858.503479,664.524353,180.880325,,,,874.575256,757.616577,150.177139,,,,,,,,,,1127.897827,845.957458,424.351074,,,,742.523071,723.289917,169.737335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1080.546997,868.180481,256.429504,859.548950,663.659973,178.513184,,,,874.883301,757.255249,147.977753,,,,,,,,,,1127.379150,846.085083,423.749054,,,,743.014038,723.042786,166.484116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1080.300781,867.719604,255.789154,860.371826,662.795776,175.290909,,,,875.490051,756.592590,146.412338,,,,,,,,,,1126.856201,846.045593,423.384430,,,,743.207275,722.645203,164.505600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1079.737549,867.215271,254.930542,861.191772,662.050293,172.652267,,,,875.888672,756.290710,144.368790,,,,,,,,,,1126.466675,845.940857,422.828949,,,,743.279480,722.599731,161.937424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1079.563110,867.444763,253.806274,861.503113,661.655762,169.724487,,,,876.392822,755.518616,141.654541,,,,,,,,,,1126.329712,845.865479,422.426514,,,,743.517883,722.172119,160.232452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1079.484741,867.048340,252.808594,861.768982,661.060303,167.711044,,,,877.691650,754.567383,139.554657,,,,,,,,,,1125.771362,845.863037,422.172394,,,,744.301025,722.232849,158.633377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1079.827515,865.984558,251.588150,862.210449,660.011841,165.411774,,,,878.437866,753.845642,138.286072,,,,,,,,,,1125.152710,845.913025,421.543152,,,,744.801575,721.697205,156.040680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1079.664673,864.663818,250.789719,861.483887,659.143494,162.769791,,,,879.012390,753.608826,136.171280,,,,,,,,,,1124.568970,845.932007,420.857513,,,,745.629211,721.250793,154.301132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,862.451355,658.042419,160.724747,,,,879.122131,753.158813,134.761688,,,,,,,,,,1124.092407,845.978821,420.108887,,,,746.168030,720.915955,151.853516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,862.567261,657.006165,158.592957,,,,879.083496,752.779785,133.584885,,,,,,,,,,1123.892212,845.992981,419.705231,,,,746.774231,720.702515,149.527603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,862.260559,655.964111,155.870010,,,,879.704285,751.567078,131.514709,,,,,,,,,,1123.730713,846.051086,419.246033,,,,746.951233,720.264709,147.533569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,861.696533,654.929688,153.835281,,,,880.316711,750.859619,129.356934,,,,,,,,,,1123.543823,846.078369,418.880676,,,,746.981018,720.074707,145.558685,1077.778320,862.866882,247.897522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,861.112793,654.338074,151.276993,,,,881.203674,750.086609,127.750130,,,,,,,,,,1123.210449,846.121521,418.316681,,,,746.655518,720.137024,143.971146,1077.568115,862.418762,246.766724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,861.014587,653.157959,148.801010,,,,881.352478,749.352905,126.463303,,,,,,,,,,1122.906494,846.121582,417.606598,,,,746.338745,719.995605,142.364426,1077.647827,862.028198,245.973389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,860.797668,651.995178,146.259460,,,,881.332397,748.624573,125.484772,,,,,,,,,,1122.686646,846.077576,417.055695,,,,746.933533,719.791199,140.122360,1077.236084,861.692871,245.236526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,860.430847,651.157654,143.298096,,,,880.773987,748.189331,124.543777,,,,,,,,,,1122.436646,846.043091,416.220123,,,,747.112610,719.640625,138.397217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,859.744751,650.094849,140.860260,,,,881.000793,747.466431,123.223434,,,,,,,,,,1122.513916,845.979065,415.862762,,,,746.553162,719.559631,137.492020,,,,1077.147339,860.811340,243.874451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,858.270386,649.314941,139.349899,,,,881.576660,746.937134,122.048874,,,,,,,,,,1122.622681,845.971191,415.463928,,,,746.982544,719.478638,135.155228,,,,1076.828369,860.260254,243.290634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,857.278931,648.138550,137.455444,,,,881.779358,746.341858,120.820175,,,,,,,,,,1122.952637,845.870850,415.164185,,,,747.289856,719.388367,132.952377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,857.218628,647.538574,134.812958,,,,882.421570,745.161194,119.081696,,,,,,,,,,1122.957153,845.810242,414.887054,,,,747.428894,719.174622,132.135681,,,,,,,1076.170654,859.355530,241.694305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,856.203308,646.852661,132.563660,,,,882.778992,744.248291,118.096596,,,,,,,,,,1122.629517,845.815552,414.371979,,,,747.063904,719.129944,131.402252,,,,,,,1075.959351,859.009949,240.788147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,855.466858,645.701599,130.672821,,,,882.743713,743.532104,117.581505,,,,,,,,,,1122.301636,845.904663,413.876312,,,,747.651489,718.742798,130.208878,,,,,,,1075.630615,858.803040,240.181152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,854.974243,645.220337,128.325729,,,,882.503296,742.954163,117.047951,,,,,,,,,,1121.801147,845.909363,413.353149,,,,748.204895,718.131775,128.364960,,,,,,,1075.333374,858.398499,239.729126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,854.712219,644.519470,126.005798,,,,882.570923,742.273499,116.278557,,,,,,,,,,1121.567871,845.931091,412.938019,,,,748.237793,717.474731,127.157227,,,,,,,1075.062744,858.170166,239.395599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,853.673401,643.432068,124.502274,,,,882.510864,741.355042,115.409843,,,,,,,,,,1121.180542,845.928467,412.818756,,,,748.567993,716.595886,126.093819,,,,,,,1074.844727,857.834473,239.054443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,853.058411,642.326477,122.503586,,,,882.549622,740.598206,114.757370,,,,,,,,,,1121.219238,845.970337,412.309967,,,,,,,,,,,,,1074.571655,857.438538,238.572861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,852.611145,641.785889,120.062080,,,,882.555176,740.133240,114.199356,,,,,,,,,,1121.332397,845.963684,411.957092,,,,,,,,,,,,,1074.380859,857.032715,238.170486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,851.724548,641.016418,117.519066,,,,883.152466,739.181396,113.535667,,,,,,,,,,1121.113159,845.993286,411.533081,,,,,,,,,,,,,1074.299438,856.471252,237.575363,749.070251,714.039063,123.409485,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,851.086487,640.134155,116.214355,,,,883.631531,738.145325,111.886086,,,,,,,,,,1121.149658,846.001099,411.061829,,,,,,,,,,,,,1073.994507,855.996948,236.964996,749.514099,712.853699,122.350250,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,850.997681,639.127869,114.877327,,,,884.209351,737.129089,110.525719,,,,,,,,,,1120.940430,845.950439,410.627380,,,,,,,,,,,,,1074.109497,855.537415,236.462555,749.278442,712.348938,122.230446,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,851.130615,638.122131,112.887581,,,,884.100769,736.465881,110.098343,,,,,,,,,,1120.518311,845.875488,410.158234,,,,,,,,,,,,,1073.853516,855.317871,236.124100,749.214050,711.133057,121.481873,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,850.623840,637.530212,111.539780,,,,883.848755,735.906189,110.130829,,,,,,,,,,1120.093262,845.892822,409.751007,,,,,,,,,,,,,1073.800903,855.097351,235.490326,749.993042,709.467102,120.798645,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,850.251648,636.978760,110.562935,,,,883.540100,735.491272,110.116554,,,,,,,,,,1119.752441,846.050842,409.376923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,849.971741,636.383484,109.845345,,,,883.268555,735.168152,109.993515,,,,,,,,,,1119.484619,846.115723,409.081818,,,,,,,,,,,,,,,,,,,750.304382,706.913208,119.580406,1073.293213,854.632080,234.501068,,,,,,,,,,,,,,,,,,,,,
162,,,,849.676636,635.454285,108.874252,,,,883.471191,734.509949,109.608727,,,,,,,,,,1119.319336,846.152466,408.847931,,,,,,,,,,,,,,,,,,,750.827759,705.452698,119.489212,1073.157349,854.393982,233.996002,,,,,,,,,,,,,,,,,,,,,
163,,,,849.789185,634.516785,107.416145,,,,883.691040,733.804932,109.176079,,,,,,,,,,1119.137085,846.153931,408.757965,,,,,,,,,,,,,,,,,,,751.601807,703.291565,118.393600,1072.952271,854.144897,233.584915,,,,,,,,,,,,,,,,,,,,,
164,,,,849.784607,633.810913,106.191971,,,,883.763672,733.071350,108.564201,,,,,,,,,,1118.840088,846.319092,408.435852,,,,,,,,,,,,,,,,,,,,,,1072.606934,853.951843,233.227448,,,,,,,,,,,,,,,,,,,,,
165,,,,849.457764,633.107788,105.675560,,,,883.730713,732.524048,108.136635,,,,,,,,,,1118.461670,846.414246,408.107361,,,,,,,,,,,,,,,,,,,,,,1072.267700,853.801514,232.894608,751.974121,700.015747,117.273834,,,,,,,,,,,,,,,,,,
166,,,,849.033142,633.149475,104.713455,,,,883.771667,732.013977,107.885902,,,,,,,,,,1118.050049,846.466309,407.762451,,,,,,,,,,,,,,,,,,,,,,1072.003784,853.615662,232.554413,753.156860,697.441895,115.805168,,,,,,,,,,,,,,,,,,
167,,,,848.547180,633.514771,102.880745,,,,883.905884,731.391541,107.857162,,,,,,,,,,1117.652100,846.632690,407.264130,,,,,,,,,,,,,,,,,,,,,,1071.901733,853.345581,232.253693,753.818909,695.463989,114.774841,,,,,,,,,,,,,,,,,,
168,,,,847.720337,634.161621,100.911446,,,,884.359009,730.426331,107.498085,,,,,,,,,,1117.186279,846.711243,406.963806,,,,,,,,,,,,,,,,,,,,,,,,,753.856079,693.970947,114.639153,,,,,,,,,,,,,,,,,,
169,,,,846.753601,634.342041,99.668129,,,,884.382385,729.536682,107.391090,,,,,,,,,,1116.749390,846.882996,406.875854,,,,,,,,,,,,,,,,,,,,,,,,,754.709534,691.887207,114.023834,1071.822998,853.175537,231.765503,,,,,,,,,,,,,,,
170,,,,846.329407,634.120178,98.653839,,,,884.271179,728.788513,107.342979,,,,,,,,,,1116.401367,846.987915,406.804901,,,,,,,,,,,,,,,,,,,,,,,,,755.392395,689.990540,113.138405,1071.387939,853.176331,231.647018,,,,,,,,,,,,,,,
171,,,,845.794250,633.522339,97.142181,,,,884.121643,728.150879,107.318848,,,,,,,,,,1116.069336,847.232239,406.683685,,,,,,,,,,,,,,,,,,,,,,,,,756.380676,688.192017,111.990685,1071.218872,853.112427,231.512863,,,,,,,,,,,,,,,
172,,,,845.310669,632.955139,95.850533,,,,883.644531,727.822021,107.485420,,,,,,,,,,1115.651733,847.455444,406.593506,,,,,,,,,,,,,,,,,,,,,,,,,757.254639,686.476563,111.397949,1070.943726,853.168152,231.316696,,,,,,,,,,,,,,,
173,,,,845.066101,632.635803,95.013344,,,,883.367493,727.352478,108.303619,,,,,,,,,,1115.343018,847.597412,406.533234,,,,,,,,,,,,,,,,,,,,,,,,,757.811218,684.980469,110.543015,1071.250244,853.018921,230.838959,,,,,,,,,,,,,,,
174,,,,844.666626,632.397766,94.264679,,,,883.223206,726.868835,108.695358,,,,,,,,,,1115.091187,847.750977,406.481842,,,,,,,,,,,,,,,,,,,,,,,,,758.800842,683.119995,110.222717,1071.268066,853.016785,230.572281,,,,,,,,,,,,,,,
175,,,,844.035950,632.151428,93.086327,,,,883.403442,726.156250,108.715988,,,,,,,,,,1114.658691,847.851013,406.314117,,,,,,,,,,,,,,,,,,,,,,,,,759.575256,681.606018,110.107841,1071.031494,853.115051,230.118958,,,,,,,,,,,,,,,
176,,,,843.290771,632.115295,91.759743,,,,883.477417,725.497986,108.624580,,,,,,,,,,1114.268433,848.058105,406.130981,,,,,,,,,,,,,,,,,,,,,,,,,760.314209,680.032776,109.613533,1070.547974,853.247192,229.916519,,,,,,,,,,,,,,,
177,,,,842.200623,632.727844,90.616234,,,,883.494446,724.968323,108.558449,,,,,,,,,,1113.881470,848.252869,405.955322,,,,,,,,,,,,,,,,,,,,,,,,,760.986267,679.422913,108.632095,1069.920288,853.382263,229.940613,,,,,,,,,,,,,,,
178,,,,841.104187,633.549927,89.648163,,,,883.422852,724.576111,108.542877,,,,,,,,,,1113.534424,848.507019,405.899963,,,,,,,,,,,,,,,,,,,,,,,,,761.769348,679.145813,108.147530,1069.150391,853.465881,229.967255,,,,,,,,,,,,,,,
179,,,,840.836609,634.044678,89.440475,,,,883.274963,724.388733,108.664970,,,,,,,,,,1113.188965,848.725159,405.758575,,,,,,,,,,,,,,,,,,,,,,,,,762.384644,678.637756,108.057388,1068.513062,853.609253,230.102158,,,,,,,,,,,,,,,
180,,,,840.966125,633.850098,89.716713,,,,883.158752,724.262573,108.704231,,,,,,,,,,1112.683716,849.018555,405.591614,,,,,,,,,,,,,,,,,,,,,,,,,762.888611,678.110046,107.796700,1067.673096,854.007690,230.074814,,,,,,,,,,,,,,,
181,,,,840.893005,633.177551,90.022186,,,,883.004028,724.184753,108.704857,,,,,,,,,,1112.108643,849.369446,405.534668,,,,,,,,,,,,,,,,,,,,,,,,,763.240112,677.928528,107.482910,1067.134399,854.230774,230.108841,,,,,,,,,,,,,,,
182,,,,840.697632,632.474243,90.478821,,,,883.077881,724.043396,108.633636,,,,,,,,,,1111.648560,849.787415,405.529266,,,,,,,,,,,,,,,,,,,,,,,,,763.332153,677.819214,107.033379,1066.880371,854.337341,230.101349,,,,,,,,,,,,,,,
183,,,,840.453186,631.945618,90.769699,,,,883.067200,723.968933,108.869347,,,,,,,,,,1111.122314,850.090698,405.646698,,,,,,,,,,,,,,,,,,,,,,,,,763.740845,677.604248,106.897980,1066.385620,854.580383,230.063263,,,,,,,,,,,,,,,
184,,,,840.206238,631.644226,90.916153,,,,883.017578,723.809631,109.099541,,,,,,,,,,1110.670654,850.266113,405.802124,,,,,,,,,,,,,,,,,,,,,,,,,763.526062,677.669861,106.916367,1066.233154,854.753845,229.869217,,,,,,,,,,,,,,,
185,,,,839.979126,631.568726,91.046921,,,,882.980591,723.728394,109.184891,,,,,,,,,,1110.146729,850.477966,405.736328,,,,,,,,,,,,,,,,,,,,,,,,,763.415649,677.611938,107.099152,1066.251099,854.894714,229.562012,,,,,,,,,,,,,,,
186,,,,839.812378,631.769714,91.090973,,,,883.003784,723.554871,109.284721,,,,,,,,,,1109.589966,850.679077,405.712372,,,,,,,,,,,,,,,,,,,,,,,,,763.257080,677.560425,107.279053,1066.256592,855.079468,229.574982,,,,,,,,,,,,,,,
187,,,,839.693298,631.979126,91.100647,,,,882.908630,723.469788,109.438499,,,,,,,,,,1108.883789,850.829834,405.693817,,,,,,,,,,,,,,,,,,,,,,,,,763.127563,677.438599,107.424080,1065.978638,855.345337,229.733154,,,,,,,,,,,,,,,
188,,,,839.495483,632.140442,91.229874,,,,882.661194,723.457825,109.865196,,,,,,,,,,1108.115234,851.186218,405.384888,,,,,,,,,,,,,,,,,,,,,,,,,763.124695,677.398621,108.040260,1065.375732,855.700317,229.900269,,,,,,,,,,,,,,,
189,,,,839.266418,632.214417,91.629944,,,,882.326355,723.381287,110.383369,,,,,,,,,,1107.295288,851.476379,405.190521,,,,,,,,,,,,,,,,,,,,,,,,,762.965332,677.400208,108.637856,1064.323486,856.167786,230.221451,,,,,,,,,,,,,,,
190,,,,838.860779,631.989746,92.238358,,,,881.831360,723.393921,110.950272,,,,,,,,,,1106.463623,851.785706,405.255646,,,,,,,,,,,,,,,,,,,,,,,,,762.811523,677.404785,109.468979,1063.655640,856.358032,230.358200,,,,,,,,,,,,,,,
191,,,,838.468140,631.593018,92.980553,,,,881.423401,723.313354,111.430206,,,,,,,,,,1105.625854,852.022156,405.626190,,,,,,,,,,,,,,,,,,,,,,,,,762.558716,677.371765,110.037453,1063.121338,856.629883,230.433899,,,,,,,,,,,,,,,
192,,,,838.063965,631.236816,93.782501,,,,881.159424,722.967896,112.211067,,,,,,,,,,1105.017090,852.220703,405.798309,,,,,,,,,,,,,,,,,,,,,,,,,762.360291,677.341492,110.660202,1062.434204,857.210632,230.602142,,,,,,,,,,,,,,,
193,,,,837.466797,631.033447,94.568108,,,,881.018066,722.951660,112.557449,,,,,,,,,,1104.733887,852.448914,406.127594,,,,,,,,,,,,,,,,,,,,,,,,,762.031860,677.442078,111.698494,1062.247559,857.475342,230.702179,,,,,,,,,,,,,,,
194,,,,836.660583,631.065430,95.623001,,,,880.597107,722.927429,113.283295,,,,,,,,,,1104.019653,852.803894,406.017731,,,,,,,,,,,,,,,,,,,,,,,,,761.508789,677.399963,113.539314,1061.341309,857.868286,231.052002,,,,,,,,,,,,,,,
195,,,,835.907227,631.496765,97.082504,,,,880.113770,722.929199,113.852097,,,,,,,,,,1103.149780,853.124329,405.958710,,,,,,,,,,,,,,,,,,,,,,,,,760.969238,677.585571,114.991425,1060.555298,858.309998,231.496994,,,,,,,,,,,,,,,
196,,,,834.931946,632.945435,97.958130,,,,879.666565,723.001160,114.606438,,,,,,,,,,1102.139526,853.481323,406.152435,,,,,,,,,,,,,,,,,,,,,,,,,760.162354,677.847290,116.403008,1059.590698,858.457581,232.033081,,,,,,,,,,,,,,,
197,,,,834.382690,633.325073,98.781471,,,,878.590454,723.592773,115.683548,,,,,,,,,,1100.812500,853.751404,406.377380,,,,,,,,,,,,,,,,,,,,,,,,,759.051147,678.070740,117.530960,1058.216675,858.940247,232.685242,,,,,,,,,,,,,,,
198,,,,833.603455,632.897339,100.031517,,,,877.447327,723.934998,116.538574,,,,,,,,,,1099.928589,854.204407,406.297180,,,,,,,,,,,,,,,,,,,,,,,,,758.029541,678.232910,118.986122,1057.373291,859.514221,232.875015,,,,,,,,,,,,,,,
