Grasp95
Date:,2025/04/22
Time:,17:33:50
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,921.636047,816.811951,66.948433,841.302429,775.183838,34.848381,1068.546509,885.937134,234.242706,1136.965454,876.213745,359.240936,788.575012,839.236755,34.389774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,921.523499,816.831360,66.883339,841.307739,775.199646,34.823822,1068.290894,886.021179,234.490967,1136.951050,876.315552,359.238129,788.588623,839.160889,34.201447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,921.461731,816.848389,66.915024,841.269165,775.216309,34.759842,1068.573608,885.850647,234.214233,1136.885986,876.334290,359.297394,788.772522,839.111511,33.908432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,921.484314,816.828613,66.924957,841.393066,775.212524,34.810375,1068.432983,885.963623,234.340286,1136.878540,876.403442,359.310791,788.891663,839.106567,33.767624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,921.679016,816.806335,66.935852,841.462524,775.206665,34.827370,1068.618530,885.940247,234.113434,1136.905396,876.403931,359.344727,788.928101,839.148987,33.971050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,921.697998,816.805176,66.926704,841.357788,775.208130,34.782417,1068.370361,886.092651,234.299500,1136.890747,876.506775,359.325043,788.825928,839.123291,33.905170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,921.512512,816.930237,66.903641,841.393433,775.208618,34.818520,1068.119873,886.140808,234.525238,1136.847290,876.560059,359.289124,788.817810,839.112000,33.850975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,921.496094,816.952087,66.882210,841.359497,775.188110,34.863590,1068.448120,885.964905,234.213196,1136.861206,876.552246,359.322662,788.548096,839.254517,34.402004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,921.520813,816.943787,66.868484,841.310791,775.224609,34.756264,1068.735962,885.926575,233.949585,1136.825806,876.626709,359.275208,788.593445,839.151733,34.180061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,921.514343,816.839539,66.897163,841.270630,775.250549,34.776363,1068.766968,885.927856,233.902771,1136.834717,876.667542,359.290802,788.786560,839.107056,33.890350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,921.482483,816.825134,66.895432,841.248230,775.251160,34.817089,1068.747681,886.031860,233.944305,1136.841919,876.667664,359.299744,788.914673,839.103455,33.758587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,921.498047,816.842590,66.896835,841.338257,775.216919,34.860054,1068.636230,886.042908,233.968369,1136.842041,876.764648,359.311005,788.907593,839.110657,33.760201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,921.482239,816.933350,66.904747,841.386230,775.214539,34.795841,1068.625610,886.027649,234.023422,1136.771118,876.839294,359.234314,788.862671,839.113586,33.810696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,921.490967,816.857300,66.938133,841.351135,775.229736,34.831699,1068.639526,886.052612,234.027969,1136.751831,876.844299,359.215271,788.834106,839.114014,33.845169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,921.482544,816.917358,66.903343,841.363586,775.320923,34.910831,1068.562012,886.051331,233.990295,1136.756714,876.839294,359.219757,788.829407,839.113892,33.851181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,921.519409,816.944031,66.870209,841.253784,775.347595,34.793015,1068.540527,886.029663,234.051605,1136.759766,876.938110,359.234039,788.850037,839.111694,33.843903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,921.502686,816.942139,66.873016,841.322449,775.354736,34.833084,1068.522827,886.039246,234.021530,1136.758667,876.952820,359.236481,788.853149,839.159485,34.064480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,921.484253,816.849976,66.885498,841.325745,775.232422,34.802574,1068.593628,886.138062,233.939636,1136.758423,876.947815,359.235474,788.790771,839.125854,33.945484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,921.482544,816.915405,66.893387,841.317200,775.225891,34.847095,1068.588867,886.141541,234.022934,1136.758667,876.946045,359.235016,788.820313,839.111328,33.847240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,921.509094,816.949707,66.891884,841.275024,775.236328,34.760204,1068.586426,886.164978,234.010925,1136.703613,876.955017,359.178040,788.637756,839.266479,34.515095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,921.491211,816.855286,66.883713,841.286133,775.235168,34.833954,1068.483032,886.141907,233.991165,1136.691895,877.030029,359.168030,788.601624,839.154968,34.215557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,921.485413,816.916138,66.888878,841.271606,775.330872,34.767426,1068.483887,886.125000,234.052994,1136.694946,877.040283,359.172241,788.548401,839.249573,34.587841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,921.486511,816.941528,66.888596,841.263977,775.274963,34.788143,1068.428223,886.157227,234.004410,1136.697754,877.036072,359.174438,788.636597,839.145081,34.155613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,921.488159,816.940491,66.887138,841.252319,775.242310,34.818150,1068.432739,886.158936,233.940796,1136.719604,877.024292,359.217651,788.832092,839.105042,33.822041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,921.488464,816.937256,66.886902,841.266479,775.328064,34.758888,1068.442749,886.166992,233.959854,1136.722168,877.049927,359.234253,788.945374,839.145325,33.938648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,921.533936,816.927246,66.933151,841.224915,775.343994,34.863468,1068.339966,886.145020,233.987778,1136.665771,877.063477,359.177338,788.859192,839.121948,33.864445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,921.487427,816.942810,66.929871,841.194580,775.253357,34.880104,1068.298706,886.124207,233.977264,1136.653931,877.037170,359.155121,788.833618,839.111816,33.832954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,921.470093,816.947449,66.930428,841.215515,775.337036,34.844616,1068.392456,886.156067,233.997604,1136.601318,877.106506,359.124023,788.845398,839.158508,34.063152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,921.479431,816.937866,66.897385,841.204529,775.344116,34.894817,1068.403442,886.143921,233.978683,1136.617188,877.036621,359.151245,788.789978,839.125610,33.947411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,921.482483,816.944092,66.909157,841.246094,775.347351,34.786900,1068.349487,886.231323,233.989822,1136.627197,877.048218,359.167786,788.761597,839.118652,33.798019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,921.485291,816.938049,66.893211,841.264954,775.366638,34.773991,1068.251831,886.262573,233.905151,1136.566895,877.110413,359.102448,788.783203,839.120239,33.752911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,921.488770,816.936523,66.885666,841.288513,775.276550,34.785713,1068.351929,886.264099,234.066086,1136.579468,877.083069,359.080963,788.799805,839.168457,33.997135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,921.489380,816.936890,66.885460,841.231873,775.333496,34.818596,1068.331421,886.247559,234.039291,1136.605835,877.107300,359.132019,788.804077,839.169006,34.156086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,921.512451,816.947998,66.905533,841.179993,775.250916,34.866230,1068.309204,886.254333,234.051926,1136.599731,877.051697,359.090515,788.785095,839.163147,34.165417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,921.502258,816.959106,66.941574,841.214294,775.233459,34.859215,1068.297852,886.260620,234.078613,1136.652100,877.031250,359.147339,788.801392,839.162415,34.147087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,921.669678,816.911438,67.028694,841.217102,775.308655,34.923481,1068.246582,886.240479,234.097305,1136.699829,877.116638,359.190857,788.840942,839.153442,34.102402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,921.570496,816.918152,66.947952,841.203186,775.318787,34.965515,1068.272339,886.250549,234.085342,1136.698730,877.174133,359.199585,788.821472,839.172485,34.151890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,921.654968,816.904907,66.937531,841.236755,775.304260,35.008949,1068.296875,886.176575,234.073334,1136.772827,877.175171,359.254242,788.789917,839.123901,33.931286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,921.516113,816.941589,66.909172,841.229065,775.250122,34.877750,1068.256226,886.232849,234.062225,1136.841553,877.168030,359.309235,788.840332,839.108948,33.814983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,921.463745,816.946411,66.909798,,,,1068.236572,886.243591,234.093292,1136.817383,877.183350,359.247864,788.870239,839.158630,34.032963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,921.474487,816.937805,66.896912,,,,1068.233521,886.137695,234.174561,1136.881714,877.185608,359.285583,788.763794,839.175537,34.104149,841.240540,775.367554,34.812691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,921.487854,816.936035,66.887100,,,,1068.260376,886.120056,234.085602,1136.979248,877.127258,359.267731,788.771851,839.165771,34.149921,841.205261,775.357727,34.838776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,921.482971,816.945679,66.917664,,,,1068.298218,886.138855,234.079208,1136.995117,877.117615,359.261414,788.801819,839.162231,34.150230,841.195129,775.356018,34.849346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,921.482117,816.938171,66.898453,,,,1068.303101,886.134827,234.126678,1136.991089,877.112793,359.277313,788.815491,839.163025,34.135418,841.210449,775.228271,34.802692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,921.650330,816.906921,66.939102,,,,1068.322998,886.111816,234.246033,1137.064941,877.119629,359.322845,788.817993,839.163757,34.129223,841.208679,775.298828,34.885651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,921.679199,816.905823,66.935394,,,,1068.273560,886.121826,234.186676,1137.144653,877.083252,359.379913,788.807129,839.163269,34.121540,841.220825,775.337524,34.940178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,921.518799,816.934021,66.879105,,,,1068.313477,886.042358,234.085632,1137.146118,877.048035,359.391907,788.838562,839.153564,34.101299,841.168762,775.350525,34.890373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,921.690430,816.915161,67.006012,,,,1068.356445,886.021790,234.044128,1137.286133,876.996155,359.385315,788.763855,839.258545,34.071991,841.136536,775.342407,34.879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,921.540649,816.944031,66.933372,,,,1068.503296,886.014404,234.083359,1137.325073,876.945435,359.380310,788.790222,839.285828,34.175598,841.225769,775.319519,34.976437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,921.485840,816.934753,66.924812,,,,1068.500000,886.010559,234.068436,1137.317993,876.942322,359.379303,788.825684,839.170105,34.135418,841.264709,775.321350,34.947468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,921.469971,816.942566,66.922218,,,,1068.620361,885.919189,234.088715,1137.366943,876.837158,359.424774,788.826050,839.241150,34.130589,841.216858,775.351868,34.848480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,921.472595,816.946655,66.928337,,,,1068.658936,885.911682,234.019577,1137.445923,876.816223,359.380890,788.843323,839.170593,34.100311,841.237427,775.346069,34.755394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,921.482666,816.937805,66.896332,,,,1068.571777,885.900574,234.001297,1137.462402,876.776672,359.362610,788.853455,839.236938,34.096737,841.278320,775.321716,34.909641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,921.567993,816.929138,66.914665,,,,1068.667969,885.813293,234.114044,1137.330688,876.817688,359.217499,788.497742,839.268250,34.478626,841.233582,775.326050,34.952690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,921.502563,816.943359,66.909142,,,,1068.753418,885.806519,234.096832,1137.389282,876.718384,359.175201,788.640015,839.254700,34.345768,841.214111,775.331543,34.949455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,921.456299,816.977905,66.875908,,,,1068.406738,885.946960,234.438248,1137.520630,876.726746,359.139679,788.784424,839.129700,33.936665,841.202393,775.312256,34.958218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,921.491760,816.958679,66.915100,,,,1068.160034,885.926270,234.606049,1137.607788,876.646912,359.014374,788.893494,839.149719,33.992950,841.207642,775.333740,34.921917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,921.687927,816.896057,66.938354,,,,1068.162720,885.897949,234.657181,1137.733765,876.615540,358.964417,788.792908,839.171875,34.039619,841.184204,775.245178,34.871288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,921.543518,816.926331,66.872185,,,,1068.198975,885.798462,234.515488,1137.916626,876.512634,358.955750,788.555298,839.265625,34.609688,841.155029,775.207581,34.877998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,921.480408,816.939819,66.879555,,,,1068.261963,885.772278,234.424988,1138.011353,876.467224,358.899017,788.623291,839.177368,34.405476,841.248840,775.187744,34.869778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,921.639343,816.820801,66.944870,,,,1068.422607,885.788696,234.461807,1138.115234,876.359558,358.907623,788.775085,839.154053,34.152531,841.285339,775.229248,34.749481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,921.521179,816.821960,66.888939,,,,1068.467651,885.787781,234.420746,1138.220459,876.348877,358.862915,788.641785,839.313293,34.596359,841.262573,775.214661,34.862774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
