Grasp41
Date:,2025/04/16
Time:,14:27:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,,,,907.665649,716.258484,126.131241,864.241150,629.766052,136.609055,1203.518311,852.608459,390.746460,,,,,,,771.795898,713.320496,132.327133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,907.023560,715.540100,126.176506,862.879150,629.363953,135.821869,1202.800781,852.454407,390.382782,,,,,,,771.668030,712.808472,131.854385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,906.429565,714.651428,125.629776,861.987000,628.770691,135.413055,1202.071411,852.257019,390.046631,,,,,,,771.486694,712.194946,130.944366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,906.156189,714.010559,125.040924,861.939148,627.740479,135.665390,1201.433838,852.063354,389.811554,,,,,,,771.431763,711.722229,130.451691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,905.462952,713.790161,124.813499,861.127869,627.849976,134.536362,1200.800659,851.803833,389.674164,,,,,,,771.318604,711.354065,130.059280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,904.882080,713.191833,124.167252,859.607483,627.681396,134.478302,1200.076904,851.581604,389.379608,,,,,,,771.101624,711.086731,129.750046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,905.038574,712.392029,123.235794,858.142578,627.200500,133.531860,1199.418701,851.442322,389.033508,,,,,,,770.970764,710.752075,129.401825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,904.596130,712.338989,122.571281,857.445068,626.667969,132.747116,1198.917480,851.319092,388.680939,,,,,,,770.824829,710.530273,128.926376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,904.384949,712.012390,122.307022,856.970398,625.999207,132.254684,1198.351929,851.071899,388.217468,,,,,,,770.773438,710.242249,128.355743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,904.051392,711.790649,121.926506,856.079590,625.602112,132.035980,1197.727539,850.875000,387.723846,,,,,,,771.243591,709.701599,127.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,903.684204,711.592407,121.785057,855.351807,625.789063,130.573410,1196.893799,850.680054,387.247772,,,,,,,771.590820,709.275085,126.304962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,903.608215,711.068176,121.309433,853.804443,625.530701,129.414581,1196.247070,850.446411,387.147736,,,,,,,771.418213,708.867493,126.034309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,903.647949,710.467590,120.744133,852.623413,625.230103,128.537506,1195.570557,850.280334,386.913910,,,,,,,771.023865,708.452698,126.003456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,903.491333,709.562378,120.016426,852.172852,624.872803,128.151169,1194.803101,850.155457,386.572784,,,,,,,770.647583,708.058167,125.863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,903.036804,708.891235,119.415359,851.571167,624.603333,128.010712,1193.982300,850.141663,386.257599,,,,,,,770.147217,707.718262,125.644379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,902.470947,708.369873,119.210449,850.321716,624.708923,127.209412,1193.335571,850.007507,386.148926,,,,,,,769.596680,707.533447,125.565437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,902.121460,708.038879,119.207909,849.539856,624.394958,126.085487,1192.663452,849.853516,386.017914,,,,,,,769.377625,707.198120,125.507240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,901.829468,707.723999,119.087479,848.697083,625.354675,124.379929,1191.977295,849.652222,385.770386,,,,,,,769.192200,706.894043,125.356018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,901.629089,707.447083,118.911354,847.064941,624.422791,123.581253,1191.239502,849.441223,385.555328,,,,,,,769.324829,706.472473,124.818314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,901.410828,707.279541,118.731415,846.103943,623.835693,123.743240,1190.516235,849.249329,385.118195,,,,,,,769.358093,706.068298,124.336983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,901.216614,707.117249,118.546715,844.319763,623.673767,122.252434,1189.952026,849.176697,384.699158,,,,,,,769.592590,705.690430,123.734886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,901.105774,706.795349,118.372658,842.740601,623.838440,121.488411,1189.553223,849.031067,384.283417,,,,,,,769.744263,705.211914,123.242546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,900.913757,706.281189,117.608444,841.316406,624.049622,120.983910,1189.018921,848.847656,383.978119,,,,,,,770.121277,704.735168,122.787079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,900.595886,706.079102,117.154121,840.492859,623.985229,120.426224,1188.360596,848.760559,383.750183,,,,,,,770.534302,704.216736,122.263229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,900.495178,705.638428,116.647957,840.088135,623.873779,119.612160,1187.765991,848.626953,383.461243,,,,,,,770.578491,703.880615,121.965469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,900.265808,705.271545,116.399986,839.295654,623.756531,118.450279,1187.207275,848.461426,383.397552,,,,,,,770.659668,703.680115,121.729248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,899.956421,704.942322,116.272476,837.855225,623.877686,117.677078,1186.306641,848.474976,382.893890,,,,,,,770.700684,703.330383,121.500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,899.645325,704.633057,116.177979,836.575317,623.903076,117.740837,1185.476196,848.338379,382.390625,,,,,,,770.801025,703.082581,121.293579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,899.215271,704.360046,115.917328,835.563416,623.870850,117.771179,1184.999268,848.225769,382.179901,,,,,,,770.786194,702.660217,120.904251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,898.999084,704.185242,115.508324,835.045471,623.666382,116.750023,1184.584717,848.124023,382.023834,,,,,,,770.879272,702.179138,120.402809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,898.805054,703.927368,115.183922,834.464783,623.717163,115.780251,1184.121826,848.011292,381.941406,,,,,,,770.975037,701.869629,119.693611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,898.680176,703.681580,114.659996,833.632629,623.723877,115.001923,1183.567993,847.908936,381.688049,,,,,,,770.902344,701.697998,119.166344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,898.695129,703.362915,114.059143,832.410461,623.674133,114.654633,1182.977783,847.822083,381.527161,,,,,,,770.865845,701.479614,119.114326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,898.575439,703.079224,113.779556,830.887146,623.671448,114.229935,1182.098267,847.641113,381.112762,,,,,,,770.638428,701.220764,119.029045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,898.427124,702.837280,113.629509,830.196167,623.426514,113.733231,1181.396851,847.390137,380.495422,,,,,,,770.594360,701.105957,119.014481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,897.944275,702.430542,113.732018,829.634521,623.342896,113.170395,1180.856567,847.286804,380.117035,,,,,,,770.456177,701.031006,118.937233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,897.629395,702.179688,114.058548,829.000549,623.306396,112.587517,1180.568848,847.184509,379.809326,,,,,,,770.422668,700.944885,118.879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,897.488159,701.827026,114.265457,828.381409,623.356628,112.201988,1180.141968,847.130371,379.459381,,,,,,,770.352112,700.802917,118.806854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,897.653564,701.321533,113.796959,827.737671,623.424194,111.559731,1179.543823,847.059937,378.863037,,,,,,,770.171082,700.613464,118.812080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,897.551331,700.831848,113.466461,827.405518,623.455933,111.559288,1179.155518,846.824036,378.546387,,,,,,,770.083679,700.380554,118.831902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,897.022034,700.564514,113.635643,826.741699,623.276672,111.461075,1178.777222,846.637695,378.183136,,,,,,,769.932373,700.157288,118.836868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,896.616638,700.261230,113.845314,826.074524,622.999451,111.180374,1178.053101,846.543274,378.020020,,,,,,,769.773254,699.935730,118.865692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,896.267151,699.921082,114.200912,825.540100,622.803772,110.968681,1177.498413,846.232788,377.816254,,,,,,,769.533020,699.643921,118.903473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,895.816406,699.692139,114.365128,825.108582,622.736816,110.792152,1176.779419,846.052612,377.533112,,,,,,,769.057373,699.264893,119.502068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,895.772827,699.575867,114.134026,824.776489,622.597534,110.688965,1176.343140,845.927612,377.278259,,,,,,,768.955322,699.153137,119.342262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,895.776550,699.199463,113.824951,824.395630,622.420105,110.610046,1175.912598,845.890930,377.122498,,,,,,,768.864746,699.046387,119.221512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,895.662048,698.831665,113.622116,824.009094,622.269226,110.531837,1175.341187,845.825928,376.808990,,,,,,,768.804871,698.737793,119.168312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,895.478027,698.475098,113.527786,823.894287,622.240784,110.228310,1174.689209,845.735413,376.537994,,,,,,,768.680908,698.473755,119.173950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,895.353027,698.021973,113.275375,823.563477,622.279175,109.857857,1173.893921,845.596497,376.183746,,,,,,,768.549622,698.329041,119.300453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,895.431213,697.612793,113.091225,823.116760,622.330872,109.542000,1173.180176,845.438354,375.854645,,,,,,,768.440002,698.141174,119.359787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,895.384705,697.165100,113.003136,822.666382,622.298523,109.234154,1172.509521,845.195557,375.694794,,,,,,,768.333740,698.009460,119.406235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,895.170105,696.781128,113.085732,822.341675,622.409363,109.100525,1171.963745,845.067017,375.441376,,,,,,,768.406250,697.902161,119.802773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,894.489014,696.790344,113.231415,821.777466,622.381287,109.042671,1171.613892,844.955566,375.446075,,,,,,,768.281433,697.790405,120.009315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,894.004333,696.673523,113.194748,821.419067,622.367676,108.991989,1170.887207,844.760254,374.791779,,,,,,,767.997314,697.736389,120.092545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,894.055786,696.406067,113.172333,820.930847,622.325073,109.061584,1170.277466,844.648743,374.283295,,,,,,,767.866272,697.822937,120.227287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,894.111267,695.839783,113.514969,820.439819,622.313232,109.174057,1169.687500,844.433105,373.845428,,,,,,,767.698914,697.859131,120.271805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,894.048584,695.223145,113.804604,819.788269,622.245850,109.511322,1169.315918,844.205017,373.560059,,,,,,,767.542725,698.054626,120.390488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,893.838623,694.852417,113.970055,818.974487,622.311646,109.406998,1168.487915,843.974670,373.367584,,,,,,,767.483154,698.256348,120.566223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,893.400269,694.489319,113.792145,818.388367,622.379578,109.506561,1167.706177,843.734009,373.142822,,,,,,,767.372620,698.408447,120.704971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,893.129822,694.454773,114.225410,817.957581,622.553711,109.697380,1166.798340,843.530029,372.778168,,,,,,,767.106628,698.748291,120.934692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,892.788147,694.329651,114.553368,817.497192,622.877808,110.017296,1166.050903,843.487183,372.460175,,,,,,,766.852539,698.993713,121.212997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,892.429626,694.310791,114.933723,816.915405,623.177063,110.290756,1165.285156,843.359741,372.222015,,,,,,,766.614014,699.208496,121.495209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,891.989380,694.449707,115.383522,816.321411,623.501526,110.680984,1164.287109,843.210266,371.854645,,,,,,,766.156006,699.531433,121.875267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,891.737976,694.580566,115.920525,815.838379,623.802673,111.190552,1163.441284,843.013733,371.829010,,,,,,,765.654846,699.912903,122.336601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,891.366089,694.820618,116.684189,815.206604,624.159424,112.110313,1162.579956,842.786438,371.293365,,,,,,,765.421387,700.445129,123.210121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,890.827393,694.884949,117.318962,814.060608,624.576538,113.523338,1161.862427,842.769836,370.729004,,,,,,,764.978821,700.931885,123.830765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,890.003235,695.155640,117.796463,813.241333,624.904724,114.885315,1161.371216,842.541077,370.360809,,,,,,,764.468079,701.421936,124.397568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,888.634460,695.369934,118.828171,812.414429,625.186951,115.764534,1160.942017,842.379517,369.978729,,,,,,,763.804382,701.826599,125.229439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,887.616028,695.554443,119.480156,811.535217,625.487610,116.721687,1160.023560,842.270935,370.036804,,,,,,,762.790100,702.334961,126.181564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,887.084412,695.348938,120.028992,810.529480,625.990540,118.423782,1158.758301,842.127014,369.864136,,,,,,,761.786011,702.903259,127.327721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,886.484741,695.676392,121.383987,809.513428,626.528870,119.878227,1157.529785,842.011658,369.447296,,,,,,,760.822021,703.323608,128.390640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,885.657349,696.174133,122.760742,808.121887,626.750122,121.028236,1156.410645,841.845825,368.967377,,,,,,,760.026428,703.707764,129.848770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,883.708740,696.910217,123.455032,806.866943,627.001953,122.370834,1155.707275,841.455261,368.817505,,,,,,,758.837585,704.017395,131.107941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,882.199585,696.929077,124.045189,805.643066,627.367310,123.748154,1154.848511,841.136719,368.448517,,,,,,,757.676147,704.479187,132.704880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,881.833374,696.437622,124.678261,804.331543,627.996460,125.271851,1153.735840,840.838013,367.744415,,,,,,,756.204163,704.810303,134.263947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,881.012146,696.647949,125.767662,802.948425,628.155090,126.231026,1152.732544,840.748169,367.259674,,,,,,,754.770935,705.231873,135.361908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,878.147095,697.738464,127.216347,801.130737,628.476013,127.910072,1151.805542,840.637207,367.138031,,,,,,,753.551147,705.654175,136.885483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,876.410522,697.590271,129.113419,799.444458,628.912354,129.490768,1150.675659,840.358093,367.145477,,,,,,,751.894348,706.061951,139.145721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,875.048218,697.542786,130.323242,797.549316,629.220032,130.920349,1149.127930,840.093323,366.798737,,,,,,,749.598328,706.474487,141.211609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,872.440125,698.301575,131.016754,795.428711,629.608337,132.230316,1147.906982,839.844482,366.413971,,,,,,,748.097412,706.920166,142.384750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,870.976868,698.138062,132.154297,793.390808,629.930420,133.321899,1147.126465,839.475586,365.943420,,,,,,,746.483093,707.228760,144.002609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,868.968384,698.746216,133.534271,791.166565,630.376587,135.007355,1145.884644,839.170715,365.594177,,,,,,,744.479309,707.625122,145.682297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,866.326050,699.424072,135.181198,788.882019,630.678772,136.746567,1144.148315,838.854248,365.171051,,,,,,,742.130859,707.923889,147.559418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,864.083130,699.395691,135.911911,786.593201,630.937805,138.332932,1142.657837,838.506165,365.100586,,,,,,,739.359741,708.267273,149.253006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,861.803650,700.075073,137.203827,784.175537,631.381592,140.035278,1141.405518,838.136230,364.746643,,,,,,,737.309998,708.830627,150.867279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,859.191040,700.159180,138.340485,781.342957,631.884338,141.151520,1139.978027,837.772278,363.898163,,,,,,,734.709656,709.264160,152.410614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,857.057434,700.698059,139.629669,778.700195,632.168396,142.636047,1138.401855,837.638367,363.788940,,,,,,,732.244263,709.892700,153.761566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,853.604248,701.172180,140.927429,776.231140,632.685181,144.476227,1136.768799,837.290344,363.932526,,,,,,,729.447083,710.376648,155.255722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,850.459839,701.666687,142.216339,772.869751,633.160706,146.578018,1135.123535,836.696594,363.527954,,,,,,,726.696411,710.736755,157.508789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,848.040344,701.887817,144.005478,770.231567,633.758545,147.758759,1133.570068,836.247192,362.989594,,,,,,,723.679077,711.124268,159.107361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,844.343262,702.536682,145.373383,767.316650,634.125488,149.218155,1131.843506,835.968933,363.076935,,,,,,,720.715393,711.667786,160.631882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,841.286743,702.867493,146.261154,764.045593,634.900879,151.151276,1129.996826,835.586914,363.129852,,,,,,,717.566528,712.167542,162.051804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,839.098694,702.875977,146.998093,760.804871,635.417847,152.793610,1128.396973,835.307800,362.149780,,,,,,,713.963318,712.649841,163.592209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,835.282593,703.803589,148.550995,757.888489,635.815430,154.318283,1126.153687,835.120117,361.904022,,,,,,,711.276306,713.243408,164.969879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,831.816711,704.315735,149.818695,754.242859,636.304443,155.529770,1124.100098,834.638977,361.894775,,,,,,,707.830200,713.795227,166.229126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,827.529602,705.042419,151.151855,750.740295,636.759705,157.635147,1122.410034,834.029114,361.426147,,,,,,,704.200073,714.216797,167.746216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,824.808594,705.578308,152.692169,747.253967,637.214417,159.018433,1120.280884,833.692627,361.194397,,,,,,,700.889282,714.798401,169.028519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,821.248901,705.871948,153.350906,743.997375,637.445923,160.135132,1118.053589,833.254456,360.889679,,,,,,,696.949890,715.620667,170.445053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,817.274597,706.481506,154.921417,740.138245,637.962463,161.757599,1116.374878,832.706360,360.296692,,,,,,,693.070251,716.214233,172.288040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,813.758057,706.618652,156.214935,736.367188,638.402344,163.173386,1114.012207,832.777344,360.492645,,,,,,,689.107361,716.931702,174.124664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,810.465454,707.227600,156.694122,732.653931,638.719604,164.382355,1111.605347,832.424377,360.028564,,,,,,,685.473511,717.102112,175.087463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,806.644897,707.061584,157.711487,728.945862,639.156616,165.754669,1109.584106,831.983521,359.849426,,,,,,,681.532776,717.377930,176.358810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,801.969238,707.625366,159.217148,725.138733,639.646973,166.703796,1106.716431,831.376770,359.295959,,,,,,,677.700745,718.307861,177.662857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,798.233948,708.306824,159.976868,721.185730,640.069092,168.254913,1105.034302,830.849182,358.672882,,,,,,,674.098022,718.597717,178.686951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,794.595703,708.390564,160.352982,717.260437,640.364014,169.290527,1102.210693,830.534973,358.602631,,,,,,,670.467529,718.697876,179.385483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,790.766235,708.341370,161.192856,713.124207,640.771301,170.214996,1100.023315,830.252747,358.390198,,,,,,,666.177002,718.924072,180.503448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,786.533630,708.621155,162.083237,709.235779,641.133362,171.287018,1097.541260,829.829041,357.951202,,,,,,,661.817017,719.228210,181.739792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,783.128967,709.037354,162.332565,705.196594,641.528137,172.251572,1095.112427,829.169922,357.812592,,,,,,,657.879211,719.393433,182.805862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,778.514648,709.758728,163.215851,700.524048,641.809326,173.292770,1092.598877,828.574768,357.096893,,,,,,,654.461975,719.535339,182.943680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,773.979431,710.177246,163.890228,696.080688,641.731079,174.115143,1089.791504,828.301453,356.959930,,,,,,,650.306458,719.920532,183.591827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,769.785583,710.272278,164.577332,692.663391,642.087219,173.901550,1087.350830,827.852173,356.333099,,,,,,,645.330750,720.320801,185.033691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,765.233459,710.750183,165.003754,688.842773,642.489502,174.180908,1084.698242,827.481873,356.245239,,,,,,,640.556152,720.592773,186.295135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,760.854919,711.012573,166.073685,684.246948,642.760071,174.890808,1082.011108,826.803772,355.674408,,,,,,,637.179504,720.650879,186.011703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,757.001221,710.996521,166.290146,680.080505,643.148010,175.089951,1079.476196,825.926208,355.429993,,,,,,,633.406067,720.957764,185.792664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,752.715088,711.670288,165.595078,675.821777,643.504578,175.730911,1076.885498,825.604980,355.233704,,,,,,,629.026733,721.284546,186.365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,748.453430,712.253235,165.912811,671.365417,643.719299,176.248459,1074.178101,825.189819,354.714935,,,,,,,624.545532,721.458130,186.359238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,744.137817,712.406982,166.301392,666.935364,644.210632,176.625702,1071.200073,824.687805,354.402954,,,,,,,620.109375,722.071899,186.725998,978.259399,832.220703,204.021957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,739.926819,712.230103,166.782608,662.822754,644.662292,176.758942,1068.956665,823.855225,353.708344,,,,,,,615.682190,722.454224,187.241058,974.954224,831.242004,203.729141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,735.898315,712.669434,167.125900,658.486816,645.004822,176.728806,1065.901245,823.192139,353.678955,,,,,,,611.531555,723.041809,186.774384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
