Grasp119
Date:,2025/04/24
Time:,14:05:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,874.279297,801.055664,126.372604,893.623779,1045.223389,253.809174,772.119995,710.459167,146.011459,925.783936,1028.025391,461.365814,881.534790,706.364624,93.149689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,873.757385,798.934204,129.044968,893.269653,1044.524536,253.750229,771.851379,708.088562,149.057434,925.791138,1027.914307,461.369019,880.579834,704.123535,96.820976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,873.006714,796.835632,131.897125,892.593079,1043.736328,253.794464,771.955688,705.270630,152.428497,925.676453,1027.792114,461.368774,879.643616,701.632202,100.242226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,872.108398,795.151855,134.406113,891.983887,1043.076416,253.904114,771.636230,702.450623,155.377533,925.521179,1027.673584,461.315247,878.506226,699.362427,103.411224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,870.813538,792.971436,137.545792,891.287476,1042.470093,253.715515,771.656921,699.469299,158.610382,925.326477,1027.447754,461.279297,878.037415,697.034180,105.940041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,869.992065,791.102295,140.445984,891.032959,1041.756226,253.596603,771.407776,696.791321,160.877090,925.132324,1027.198120,461.304291,877.383545,695.056641,107.774376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,869.391541,788.771912,142.983276,890.542175,1040.845215,253.890808,771.108459,694.240601,163.409134,924.985901,1026.971436,461.266266,876.539490,692.804749,111.530304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,868.289734,786.652771,146.000061,889.706909,1039.812012,254.224411,771.092590,691.228760,165.258591,924.856323,1026.740479,461.218781,875.550171,690.672119,114.846985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,867.562805,784.509766,148.758820,888.531799,1038.912964,254.837723,770.908813,688.286133,166.605316,924.604919,1026.451904,461.154144,874.184937,689.051270,118.327797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,866.764954,782.203918,151.371277,887.888000,1038.287964,254.790085,770.796143,685.205627,168.159164,924.477356,1026.200928,461.190704,873.400452,687.306702,120.769844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,866.075134,779.873230,153.826523,887.374329,1037.390381,254.371002,770.712463,682.216553,168.860916,924.242554,1026.041870,461.195770,872.774841,685.255371,122.630966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,865.142090,777.872620,156.320343,886.687561,1036.232544,254.083405,770.501892,678.851990,168.688446,924.013184,1025.829834,461.270447,871.363525,683.572083,124.407486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,863.672729,775.776978,159.057236,885.519958,1035.300903,254.183609,770.719666,675.068115,169.462280,923.822510,1025.623535,461.279541,871.356750,681.188416,126.221123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,863.057800,773.486633,161.483643,884.978394,1034.502808,254.405899,770.646057,671.928528,169.662582,923.348511,1025.447388,461.235321,870.794922,679.158020,128.531662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,862.204529,771.168396,163.585434,884.359192,1033.379761,254.567139,770.649536,668.966309,169.985428,923.740723,1025.214722,461.284454,870.014404,677.222595,129.994553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,861.166138,769.011780,166.007095,883.414307,1031.932739,254.960556,770.692017,665.643738,170.277863,923.743774,1024.963013,461.247772,869.186096,675.496155,130.935028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,860.294189,766.822021,168.413147,882.580994,1030.960083,255.204605,770.667236,662.520630,169.745010,923.566528,1024.462769,461.324219,868.394043,673.446045,132.779526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,859.071106,764.184692,170.340515,882.073242,1030.227173,255.259384,770.712341,659.434753,169.530411,923.200500,1024.112793,461.342560,867.977478,671.607239,133.399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,858.075745,762.131775,172.435638,881.208252,1028.902710,255.210571,770.628662,656.421326,169.999146,922.882202,1023.801453,461.231964,867.876465,669.765503,133.799469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,857.050232,759.654907,174.352249,879.934387,1027.627686,255.472885,770.582825,653.241638,170.522354,922.440063,1023.525146,460.918488,867.589966,667.965088,134.346313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,856.206665,757.094971,176.401871,879.191589,1026.747559,255.608124,770.364929,650.275269,169.835480,922.225952,1023.171692,460.775818,867.198303,666.689087,134.950867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,855.185303,754.928467,178.073959,878.416809,1025.457886,255.706894,770.395386,647.222778,169.663345,921.971558,1022.894531,460.768555,866.663391,664.936584,135.275955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,853.912048,752.842590,179.963547,877.322144,1024.021240,255.544266,769.967407,644.283691,169.649048,921.606140,1022.542297,460.956787,866.336609,663.373901,135.735992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,852.704102,750.779968,181.388321,876.686096,1023.274536,255.433670,769.929016,641.599609,169.976898,921.312805,1022.237549,461.098785,865.969360,662.202393,135.502014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,851.859680,748.329834,182.837097,875.748474,1022.210266,255.803116,769.767822,638.842957,169.459381,920.998169,1022.020203,461.048035,865.775696,660.773682,135.218048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,850.911926,746.244141,184.473099,874.346619,1020.558655,256.391968,769.513733,635.892761,168.559372,920.816406,1021.705139,460.869263,865.660522,659.381714,134.666733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,850.053833,743.979370,185.981873,873.286743,1019.255493,256.912628,769.217285,633.584717,168.035706,920.615234,1021.316345,460.648346,865.899414,658.410461,134.883041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,849.553467,741.308411,187.603500,872.343140,1018.101013,257.015900,769.417725,631.262207,165.955643,920.210205,1020.896606,460.651337,865.537292,657.509521,134.500992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,848.489685,739.243530,188.761581,871.326355,1016.808105,256.928497,769.105286,628.902466,164.184998,919.867126,1020.378845,460.665924,865.381531,656.283081,133.934937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,847.420471,737.264709,189.497681,870.203613,1015.695007,257.115997,769.035034,626.979248,162.126083,919.139709,1019.858276,460.801514,865.607605,655.511475,133.456955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,846.525146,735.193726,190.842300,869.365662,1014.795654,257.350525,769.131531,624.967346,159.917236,918.755859,1019.337524,460.797180,865.749878,655.053711,132.752304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,845.641846,732.967834,191.906082,868.432678,1013.223022,257.593842,769.294922,623.157959,157.494003,918.427612,1018.799866,460.800781,865.738220,654.763733,131.853104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,844.947937,731.303467,192.563141,867.873535,1011.930420,257.471375,769.621399,621.499817,154.709854,918.003418,1018.325378,460.861176,865.660278,654.379150,130.878662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,844.286133,729.058533,193.476227,867.323425,1011.157715,257.523468,769.510925,620.095764,152.311295,917.796936,1017.886047,460.951630,865.690613,654.158691,129.905655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,843.395081,727.429626,193.896591,865.991699,1009.887756,257.763000,770.082031,618.540955,149.655975,917.464233,1017.313538,461.047333,866.271362,654.211243,128.545471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,842.738037,725.543945,194.381516,864.885132,1008.557129,258.084869,770.294128,617.313599,147.124756,917.174438,1016.612183,461.127319,866.740967,654.247131,127.003601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,842.275879,723.949707,194.504700,863.780212,1007.473938,258.185089,770.909668,615.982422,144.660995,916.707642,1015.871460,461.270020,866.707703,654.418030,125.432999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,841.575623,722.343933,194.493271,862.548279,1006.461121,258.506195,771.453613,614.781982,142.193726,916.367615,1015.153503,461.114197,866.857971,654.893799,123.707375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,841.184326,720.934204,194.389908,861.333252,1005.269348,258.824738,771.817078,613.983459,139.825958,916.099060,1014.571960,461.005951,867.150146,655.055420,122.075394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,840.900146,719.317078,194.171463,860.414795,1004.255615,259.057343,772.007935,613.184326,137.253799,915.828979,1014.247131,460.854492,867.338684,655.135071,121.166946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,840.667847,717.617371,194.872482,859.536499,1003.307617,259.435394,773.044373,612.632568,134.580292,915.655457,1013.891602,460.601196,867.203796,655.464905,119.353310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,840.175354,716.345459,195.051376,858.525696,1002.198792,259.587463,774.028564,612.172546,131.452774,915.406738,1013.354553,460.457397,867.381042,655.836304,117.492325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,839.483398,715.018677,194.996902,857.834351,1001.065186,259.561279,774.654175,611.714294,128.661758,914.678223,1012.872925,460.626495,867.146179,656.252319,115.977264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,838.922058,714.026611,194.674484,856.835999,999.933411,259.635376,775.432678,611.570313,126.460403,913.872864,1012.276062,460.811249,866.570313,656.855225,114.569901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,838.573181,712.913940,194.683670,855.758179,999.187805,259.722107,775.852905,611.233521,125.452156,913.201355,1011.783630,460.861084,866.386597,657.276001,113.749344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,838.057861,711.624023,194.349136,854.974182,998.412964,259.652924,776.357971,610.294006,124.552994,912.650391,1011.336243,460.749756,865.699097,657.238525,112.493080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,837.517212,710.629272,193.503235,854.144897,997.422119,259.620758,777.223572,609.364990,123.170250,912.064453,1011.006470,460.694061,865.137756,657.204773,111.294540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,837.075012,710.135376,192.847427,852.775146,996.361206,259.765137,777.817017,609.165527,122.275948,911.685364,1010.694641,460.800232,864.454041,656.780823,110.810539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,836.391541,709.442505,192.685120,851.820984,995.708313,260.293610,778.344666,609.235901,121.390663,911.391479,1010.407104,460.897125,862.920654,656.704651,109.360970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,835.648865,708.380859,193.190277,851.236511,995.202881,260.236725,778.805664,608.917114,120.822548,911.088867,1009.996460,461.094360,861.554199,656.512329,108.011169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,835.096008,707.481689,193.518799,850.524963,994.590210,259.901154,779.197998,608.685486,120.472649,910.621765,1009.505676,461.330261,860.721008,656.413025,107.128563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,834.669739,706.884460,193.419067,849.178528,993.758423,260.429871,779.606506,608.471191,119.195206,910.048462,1009.075806,461.544952,860.133911,656.272644,106.551697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,834.121277,706.598511,193.011703,848.033630,993.138000,260.794464,779.996887,608.448975,118.432213,909.495361,1008.636536,461.656921,859.347900,656.042053,106.399918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,833.517883,706.246338,192.755310,847.287170,992.672302,260.862732,780.131287,608.383179,117.733780,909.164307,1008.279236,461.636780,858.170593,655.531921,106.141701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,833.096008,705.618713,192.547348,846.682495,992.222595,261.066498,780.477661,608.271423,117.299149,909.121521,1007.940796,461.541443,856.898865,654.904663,105.278015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,832.621887,704.901367,192.885239,845.893677,991.757813,261.312439,780.571655,608.323364,117.870186,909.124573,1007.721924,461.496674,855.925110,654.424500,104.799454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,832.213867,704.209717,193.208405,844.997559,991.371094,261.752869,781.094849,608.254150,117.505005,909.101563,1007.503113,461.209717,855.362366,653.821655,104.598694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,831.865845,703.779785,193.295685,844.121582,991.119812,261.821350,781.522644,608.334229,117.241692,908.911560,1007.244629,461.226105,854.928833,653.182922,104.854881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,831.497314,703.342957,193.350113,843.518921,990.746826,261.828064,781.850159,608.439392,117.292397,908.479736,1006.992676,461.258972,854.527405,652.592773,105.181648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,830.911804,702.980469,193.643112,842.732056,990.273254,262.045135,782.040161,608.366211,117.149864,907.993347,1006.710144,461.348694,853.972656,652.324158,105.310669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,830.595886,702.794250,193.625320,841.824524,989.937012,262.237183,782.258240,608.315186,116.980766,907.910278,1006.398804,461.350861,853.262207,652.335571,105.290550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,830.247559,702.704163,193.486115,840.980286,989.789856,262.269501,782.587097,608.388611,116.901627,907.291443,1006.167664,461.468231,852.523926,652.456238,105.366081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,829.485962,702.424316,193.825851,840.087952,989.629883,262.420868,782.789429,608.446777,116.886246,906.754211,1005.900696,461.579559,852.120667,652.565491,105.689941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,828.719299,701.964600,194.686890,839.477295,989.570496,262.611816,782.874512,608.493286,116.730522,906.283936,1005.713379,461.981903,851.856873,652.566101,105.969482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,828.103333,701.871216,194.787125,838.775940,989.444214,262.861420,782.819092,608.681213,116.770256,905.787354,1005.561646,462.176270,851.415466,652.652954,106.173866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,827.564270,701.465271,195.652222,838.481323,989.305420,263.026794,782.742920,608.982361,116.992897,905.479309,1005.471802,462.138092,850.781006,652.744690,106.473892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,826.666016,701.273376,196.211609,837.527771,989.312744,263.182922,782.538635,609.229065,117.340004,905.152588,1005.315796,462.079132,850.157288,652.836365,107.269539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,825.449036,701.274658,196.916077,836.668823,989.252075,263.486328,782.379456,609.561462,117.455109,904.769043,1005.226990,462.078125,849.881958,652.789001,107.589439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,824.279541,701.547852,197.292892,836.226563,989.479919,263.381439,781.828186,610.220337,117.461441,904.432861,1004.996765,462.238373,848.825256,652.621826,108.307182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,823.159912,701.767212,198.033188,835.510132,989.860291,263.362061,780.458069,609.758240,119.271286,904.177917,1004.798645,462.033569,847.687927,652.565308,109.128929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,822.061707,701.949341,198.758011,834.867676,990.258057,263.387238,779.285400,609.423462,120.389847,903.986572,1004.636108,462.108429,846.711914,652.504211,109.923141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,820.816406,702.174500,199.488449,834.162354,990.596313,263.664459,777.778015,609.003662,121.480171,903.534729,1004.498901,462.210968,845.280884,652.265503,111.124863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,819.167908,702.300476,200.472153,833.536682,990.817688,263.974792,776.712769,609.679382,122.412498,902.985474,1004.267395,462.324432,843.531311,652.075562,112.422981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,817.544800,702.612976,201.485214,833.068298,990.973755,264.152313,774.973999,609.961365,124.121841,902.484375,1004.068420,462.334412,842.366699,651.360779,114.203987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,816.141174,702.974670,202.334518,832.653015,991.312012,264.011963,773.189392,610.494629,125.528275,902.005127,1003.924561,462.448975,840.954834,650.454407,116.172424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,813.719910,703.285828,203.698471,831.865417,991.536865,263.970917,771.399597,610.861816,127.245407,901.661133,1003.799072,462.434509,838.949219,649.702637,118.041992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,811.597412,703.459167,205.673187,830.907715,991.835449,264.642120,769.042664,610.367615,129.064255,901.563416,1003.689087,462.430664,837.104858,649.263000,119.787254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,809.125671,703.896545,206.967590,829.899841,992.337341,265.078369,766.361328,611.009277,130.438385,901.579468,1003.637451,462.368835,834.510254,648.914612,121.565620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,807.138000,703.975403,208.007645,829.270142,992.736145,265.286682,763.711975,611.427429,132.365417,901.476257,1003.553345,462.279175,832.271484,648.949036,123.604042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,805.000610,704.544983,209.670395,828.779968,993.206421,265.392487,761.050903,611.647217,134.344376,901.247192,1003.445740,462.215698,829.641357,648.551880,125.449425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,801.975586,704.962280,211.291687,828.382019,993.665100,265.714233,757.864624,612.105286,136.799011,900.974426,1003.410522,462.208527,827.036255,647.941406,127.927811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,799.262085,705.362976,212.505371,827.612000,994.018799,266.252563,754.531921,612.173523,138.606400,901.143677,1003.230957,461.851837,824.356873,647.217590,130.335098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,796.520325,705.649658,214.480453,826.531433,994.377014,266.210693,751.240601,611.709229,140.950836,900.987610,1003.094055,461.716309,821.076172,646.757263,132.549057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,793.802246,706.100830,216.505615,825.559875,994.728088,266.679413,747.901611,611.993286,143.328430,900.685059,1003.029358,461.737640,819.365112,645.914063,136.059723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,790.371033,706.586060,218.264954,825.140503,994.949280,267.218018,743.794678,612.474915,145.460693,900.379272,1002.870178,461.796234,815.695557,645.560303,138.321960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,787.348450,706.937195,219.948822,824.292725,995.251404,267.706543,740.338318,613.609497,147.687408,900.029541,1002.797607,461.848267,811.434021,645.247681,139.620056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,784.048767,707.466797,221.724960,823.260376,995.789856,268.199097,736.076416,613.752319,149.627380,899.745544,1002.641418,461.900421,808.182617,644.895569,141.621750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,780.677307,708.124268,223.170944,821.914246,996.264771,268.770752,732.336243,614.618225,151.385742,899.516785,1002.464294,462.149841,803.903015,645.176147,143.738068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,777.242737,708.738159,225.076462,820.996338,996.495850,269.331421,728.122253,615.257751,153.865631,899.159363,1002.304260,462.328857,799.778503,645.124939,145.880478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,774.075989,709.389343,227.062393,820.022217,996.741577,269.458099,723.809082,615.137329,156.500519,898.366089,1002.275696,462.668182,795.532776,644.691406,147.587479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,770.387451,709.793762,228.559921,818.849976,996.816956,270.224182,718.796143,615.254150,158.214233,897.888733,1002.307373,462.961273,791.799377,644.304993,150.215576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,767.030518,710.196411,230.041168,817.619995,996.943359,270.816437,714.506042,616.233948,160.441330,897.322632,1002.327576,463.214722,787.644714,643.906555,152.065765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,763.391052,710.680481,231.643341,816.670105,997.121887,271.406158,709.993713,617.193176,162.783707,896.936401,1002.230408,463.352142,783.684937,643.458862,154.053329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,759.816345,711.148682,233.523346,815.810181,997.059875,272.115692,705.023987,617.449097,164.922150,896.486023,1002.105896,463.457214,779.659729,643.263672,156.338257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,756.099426,711.385559,234.840424,814.119934,996.921814,272.734650,700.425293,618.019104,167.066055,896.117554,1001.864624,463.832611,775.013733,643.035461,158.053085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,752.326538,711.835571,236.372299,812.291321,997.043701,273.625977,695.303650,618.787354,169.349396,895.592285,1001.539307,464.268188,769.814148,643.062073,159.717941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,748.283875,712.344360,237.661942,811.618530,997.030273,273.919556,689.329895,619.105652,171.701004,895.222107,1001.354431,464.481323,764.483154,643.159912,160.973434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,744.411743,712.543884,238.872772,810.184509,996.923889,274.416412,684.683960,619.633423,173.624298,895.026489,1001.175964,464.703491,758.848450,643.629700,162.304535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,740.218811,712.894165,240.238663,808.100220,996.851929,275.121979,679.275574,620.321106,175.515045,894.694824,1000.903320,464.812317,753.553894,643.998047,163.440826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,736.195313,713.017883,241.789719,806.709106,996.759644,276.152527,673.559753,621.255981,176.838211,894.342957,1000.696289,464.830688,747.624146,644.399536,163.955856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,732.065857,713.337646,243.115128,805.424744,996.487061,277.006775,668.421631,622.433289,177.920456,894.567505,1000.398499,464.697815,741.754761,644.836487,164.608704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,727.931458,713.710449,244.237335,803.532166,996.242737,277.403839,663.213928,623.586182,180.092773,894.259460,1000.220642,464.737610,736.881226,644.902771,166.258713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,723.618835,713.885986,245.130051,801.689880,995.954346,278.127380,657.777100,624.187378,181.654434,893.787170,999.958252,465.055695,732.626709,644.468079,167.949860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,719.082092,714.059204,246.132568,799.851990,995.607117,279.208252,652.404480,624.843567,182.774582,893.396851,999.549500,465.477417,727.247253,644.429749,168.953003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,714.275452,714.240967,246.953186,798.235352,995.253662,280.072144,646.360352,625.633301,184.437576,892.604187,999.194397,465.824615,721.377625,644.792053,169.325043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,709.752075,714.474670,247.930252,796.438477,994.666931,281.193756,640.582031,626.483826,185.556366,891.741516,998.913635,466.153931,714.463196,645.710876,168.988174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,705.345642,714.583191,248.736237,794.583130,994.059937,281.829132,635.608215,627.550903,186.411209,890.604675,998.717651,466.517242,708.872864,646.158630,169.653503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,700.529419,714.632996,249.461075,792.373169,993.442322,282.425446,629.230164,628.648071,186.661896,889.868469,998.444214,466.686371,703.694580,646.312073,170.858551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,695.727234,714.799683,249.836105,790.265320,992.854797,283.052734,623.140381,629.892883,187.258469,889.388184,998.164490,466.637360,698.199585,646.390747,171.530045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,690.972778,714.930786,249.986237,788.725769,991.874268,283.983154,617.388672,630.947876,188.137619,888.807983,997.727966,466.920593,691.566101,646.935730,171.228394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,686.178528,714.995544,250.138153,786.977600,991.204041,284.535400,611.450378,631.643188,188.808426,887.840576,997.243652,467.485229,686.328247,646.928040,171.720963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,681.460144,715.210327,250.419067,784.406006,990.602905,285.269470,605.809998,632.540161,188.934525,886.876953,996.589233,468.152344,680.483459,647.146118,171.766800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,676.578064,715.293701,250.770035,782.204956,989.629395,286.554016,599.622742,633.678040,188.610855,886.474548,995.938049,468.418243,674.403259,647.533386,171.714630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,671.541321,715.447266,250.482040,779.979065,988.461426,287.783539,593.250671,634.731628,188.705887,885.912231,995.381897,468.617920,667.988159,648.010986,171.044693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
