Grasp120
Date:,2025/04/23
Time:,14:06:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
78,833.158752,619.196899,84.308556,883.946228,711.035767,103.843094,,,,1131.366455,852.506897,378.980682,,,,,,,,,,761.231445,675.409729,99.774818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,833.179626,619.146057,84.411430,883.766846,711.215759,104.062157,,,,1131.145264,852.549255,378.938538,,,,,,,,,,761.182739,675.341736,99.754402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,833.225220,619.534790,84.168488,883.535583,711.441833,104.378120,,,,1130.622803,852.652588,378.572296,,,,,,,,,,761.169800,675.313721,99.774658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,833.191406,619.420593,84.408035,883.384949,711.619507,104.628265,,,,1130.009766,852.808533,378.486603,,,,,,,,,,761.207458,675.216248,99.810524,1087.933838,861.638367,218.337158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,833.141357,619.303467,84.687759,883.157959,711.800110,104.824585,,,,1129.387939,852.812561,378.513275,,,,,,,,,,761.169617,675.104309,99.886864,1087.378418,862.689392,219.058929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,833.106262,619.234619,84.873459,883.028931,711.938110,105.152176,,,,1128.779419,852.924011,378.441772,,,,,,,,,,761.086121,674.979675,99.986717,1087.237671,862.809082,219.231033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,833.108337,619.286682,85.056229,882.546509,712.031921,105.825340,,,,1128.086426,853.009644,378.651428,,,,,,,,,,761.031250,674.900208,100.086800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,833.042847,619.356445,85.352585,882.259033,711.951416,106.574203,,,,1127.405640,853.030396,378.810577,,,,,,,,,,760.903748,674.886963,100.221649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,833.023865,619.409851,85.902351,881.700562,712.064819,107.435463,,,,1126.831421,853.010193,379.101227,,,,,,,,,,760.800476,674.813660,100.385155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,832.793213,619.434631,86.842773,881.228577,712.300171,108.125534,,,,1126.439087,853.061707,379.126526,,,,,,,,,,760.695862,674.874390,100.794701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,832.765564,619.582886,87.741127,881.209961,712.405457,108.547745,,,,1126.083618,853.044006,379.060089,,,,,,,,,,760.460327,674.913025,101.220581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,832.515686,619.814453,88.737335,881.078003,712.591003,108.762062,,,,1125.374146,853.195801,379.282990,,,,,,,,,,760.090149,674.822083,101.794144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,831.986084,619.976990,89.886520,880.572571,713.025818,109.137451,,,,1124.483276,853.371399,379.470520,,,,,,,,,,759.733521,674.921631,102.490456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,831.267822,620.467407,90.676254,880.521057,712.886658,110.016701,,,,1123.297241,853.389587,379.620453,,,,,,,,,,759.133240,675.233459,103.504044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,830.663696,620.392273,92.479652,880.076294,712.882263,110.706497,,,,1122.261230,853.441223,379.725311,,,,,,,,,,758.259644,675.464783,104.413895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,829.929626,620.306824,94.108536,879.332520,713.246216,111.613930,,,,1121.480957,853.461670,379.459106,,,,,,,,,,757.883911,675.643799,105.256340,,,,1083.767578,865.903992,221.114471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,829.111206,620.375427,95.810905,878.323242,713.520020,112.323784,,,,1120.619385,853.567505,379.899292,,,,,,,,,,757.067810,676.059204,106.618134,,,,1082.780640,866.494568,221.798706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,828.238159,620.622925,97.699997,877.298218,713.936218,113.055412,,,,1119.582397,853.573242,380.379547,,,,,,,,,,756.259155,676.470642,107.870003,,,,1081.170532,866.940735,222.707626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,827.255676,621.040710,99.035461,876.411987,714.143372,113.952217,,,,1118.475830,853.606995,380.696075,,,,,,,,,,755.042297,676.785522,109.704384,,,,1080.198853,866.835571,222.823013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,825.702087,621.644653,100.721527,875.440002,714.117920,115.406235,,,,1117.767456,853.492432,380.728424,,,,,,,,,,753.931030,677.204712,111.454109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,824.270386,621.531860,103.109589,874.381653,714.208923,116.789383,,,,1116.442139,853.623413,380.713959,,,,,,,,,,752.550842,677.575500,112.892220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,823.011902,621.639709,104.871025,872.146179,714.612976,118.000366,,,,1115.102905,853.719055,381.012512,,,,,,,,,,750.949158,678.138550,114.362869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,821.099609,622.030701,106.613663,870.531433,715.139099,118.957939,,,,1113.945923,853.714844,381.087585,,,,,,,,,,749.389465,678.488159,116.128738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,818.957764,622.482971,108.036186,869.586426,715.110718,120.193962,,,,1113.076172,853.443420,381.186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,816.848633,622.707947,110.194031,867.314819,715.202759,121.062408,,,,1111.979736,853.468811,381.171753,,,,,,,,,,,,,,,,,,,745.043640,679.273987,120.297112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,814.652100,622.577393,111.924881,865.046631,715.708069,122.774521,,,,1110.759033,853.544922,381.496918,,,,,,,,,,,,,,,,,,,743.589478,679.634888,121.746834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,812.028992,622.872620,113.777054,863.232727,715.653809,124.709953,,,,1109.531006,853.534241,381.663513,,,,,,,,,,,,,,,,,,,741.299866,680.061462,123.520874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,809.392761,623.147644,115.336357,860.528687,715.832092,125.895874,,,,1108.658203,853.416931,381.442444,,,,,,,,,,,,,,,,,,,738.946533,680.365295,125.797295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,806.912598,623.637390,117.034355,858.150635,715.682312,127.360092,,,,1107.227173,853.345825,381.379364,,,,,,,,,,,,,,,,,,,735.996033,680.880188,128.401474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,803.773315,623.879822,118.945374,855.560059,716.131226,128.874176,,,,1105.830566,853.268982,381.651733,,,,,,,,,,,,,,,,,,,733.356750,681.317200,130.321518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,800.887634,624.096680,120.421791,852.813843,716.209290,130.281326,,,,1104.791870,853.044373,381.825714,,,,,,,,,,,,,,,,,,,730.601929,681.790222,131.881851,1061.173096,869.277710,227.337372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,797.496704,624.455444,121.998222,849.721130,716.608459,131.541901,,,,1103.949463,852.852356,381.756104,,,,,,,,,,,,,,,,,,,727.513245,682.312195,134.358673,1059.309204,869.018616,227.732513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,794.279358,624.809204,123.536285,846.937866,716.776917,133.121292,,,,1102.356812,852.668701,381.594971,,,,,,,,,,,,,,,,,,,724.404053,682.622131,136.871384,1056.747314,869.342468,228.347610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,790.744507,625.266052,125.430595,843.266541,716.916077,134.795746,,,,1100.802734,852.351501,381.556702,,,,,,,,,,,,,,,,,,,720.910217,682.843323,138.678680,1054.187134,869.441101,228.515244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,787.114197,625.342651,127.030739,840.078979,717.097900,136.436646,,,,1099.510010,851.919495,381.685364,,,,,,,,,,,,,,,,,,,717.877197,683.584656,140.536026,1052.145142,869.803284,229.127457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,783.445618,625.835510,128.106934,836.584900,717.311035,138.339630,,,,1098.597534,851.485596,381.573822,,,,,,,,,,,,,,,,,,,714.235718,684.173157,142.581085,1049.506104,869.218506,229.195480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,779.440491,626.230774,129.841522,832.732361,717.707581,139.603958,,,,1097.188599,851.269226,381.339722,,,,,,,,,,,,,,,,,,,710.323364,684.571289,144.278503,1047.004517,868.572510,229.418854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,775.445618,626.632507,131.383087,829.446045,717.849304,141.168106,,,,1095.471191,851.185120,381.451447,,,,,,,,,,,,,,,,,,,706.660583,684.997131,146.598480,1044.476318,867.969482,229.806213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,771.609558,626.939636,132.644089,825.712891,718.137329,142.365677,,,,1094.006348,850.972778,381.501007,,,,,,,,,,,,,,,,,,,702.959229,685.497498,148.692078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,767.771790,627.551941,134.157776,821.479919,718.369934,144.231262,,,,1092.718994,850.570984,381.285187,,,,,,,,,,,,,,,,,,,699.002625,686.018188,150.526169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,763.430664,627.883301,135.767838,817.580505,718.724609,145.336792,,,,1091.116577,850.213074,381.315887,,,,,,,,,,,,,,,,,,,694.730103,686.680725,152.428970,,,,1034.735596,868.673584,232.384811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,759.145020,628.224854,137.449478,814.235046,718.856506,146.447098,,,,1089.136841,849.884155,381.216858,,,,,,,,,,,,,,,,,,,690.912415,687.322327,153.929916,,,,1031.864746,869.091248,232.908371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,754.834351,628.672913,138.433167,810.088806,719.519165,147.641861,,,,1087.899048,849.313965,381.069275,,,,,,,,,,,,,,,,,,,687.178833,687.954224,155.147171,,,,1029.169067,868.912231,233.260788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,750.526733,629.197266,140.009293,805.442261,719.776550,149.600647,,,,1086.524536,849.107178,381.399536,,,,,,,,,,,,,,,,,,,682.872681,688.791382,156.892227,,,,1025.880249,868.908752,233.623901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,746.070313,629.735962,141.448807,801.628235,719.771729,150.854294,,,,1084.435669,848.867859,381.535095,,,,,,,,,,,,,,,,,,,678.499268,689.580200,159.015808,,,,1022.435303,868.744019,234.376312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,741.498535,630.127808,142.978683,798.145508,720.188965,151.882828,,,,1082.821655,848.593872,380.949677,,,,,,,,,,,,,,,,,,,674.475159,690.212280,160.644562,,,,1018.970764,867.587585,234.753189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,736.918457,630.641907,144.407837,793.796509,720.630615,153.034332,,,,1080.988770,848.421875,381.281860,,,,,,,,,,,,,,,,,,,670.377258,691.162354,162.013199,,,,1015.772644,867.230103,235.432220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,732.260071,631.302673,146.256058,788.998047,721.069519,154.209915,,,,1078.833862,847.876282,381.530609,,,,,,,,,,,,,,,,,,,666.112732,692.170166,163.673416,,,,1012.154724,866.953125,236.321060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,727.931702,631.936157,147.606262,784.947632,721.231262,155.523895,,,,1077.141113,847.415527,381.368774,,,,,,,,,,,,,,,,,,,661.707642,692.764099,164.951843,,,,1008.528198,867.547974,237.429001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,723.427734,632.337463,148.560394,781.076721,721.301392,156.611694,,,,1074.912720,846.978699,381.833832,,,,,,,,,,,,,,,,,,,657.403442,693.587708,166.259979,,,,1004.974915,868.154907,237.435455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,718.588501,632.830688,150.060516,776.500305,721.788025,157.927475,,,,1073.360107,846.581238,381.587219,,,,,,,,,,,,,,,,,,,653.198364,694.571289,168.299469,,,,1002.484131,866.871460,238.207001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,713.944153,633.444824,151.629440,772.410583,722.356628,158.904892,,,,1071.073608,846.445984,381.846100,,,,,,,,,,,,,,,,,,,648.734436,695.373108,169.684204,,,,998.476929,866.665222,238.951645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,709.299194,633.994263,152.474442,768.171631,722.624573,159.813095,,,,1068.917358,846.124878,381.927124,,,,,,,,,,,,,,,,,,,644.366211,696.320190,171.040497,,,,994.425903,866.300537,240.090561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,704.784607,634.604614,153.115067,763.911926,722.670166,160.744385,,,,1067.180298,845.908264,382.298645,,,,,,,,,,,,,,,,,,,639.926697,697.061218,172.226608,,,,990.607544,866.054993,241.055450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,700.101440,635.202515,153.998032,759.539185,723.042053,161.663071,,,,1064.635864,845.482117,382.539551,,,,,,,,,,,,,,,,,,,635.472046,697.853821,173.587997,,,,987.332397,865.998352,241.522400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,695.039185,635.762024,155.415665,754.727234,723.304199,163.160507,,,,1062.519287,845.108337,382.525543,,,,,,,,,,,,,,,,,,,630.756287,698.657288,174.757431,,,,984.205322,865.038757,242.255508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,690.111938,636.330933,156.373978,750.389648,723.653687,163.889221,,,,1060.215332,844.486023,383.079041,,,,,,,,,,,,,,,,,,,626.088440,699.421021,175.851578,,,,980.410461,864.512024,242.996429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,685.453064,636.869995,156.864410,746.442810,723.623352,164.372360,,,,1058.295288,844.090942,382.913025,,,,,,,,,,,,,,,,,,,621.730103,700.179138,176.834579,,,,976.656128,863.851868,243.895737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,680.901672,637.395264,157.208817,742.206055,723.943237,165.113846,,,,1055.506104,843.829102,383.378326,,,,,,,,,,,,,,,,,,,617.414368,700.975525,177.645920,,,,973.679382,863.369507,244.328049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,676.103699,638.003784,157.995193,737.763672,724.356567,165.663818,,,,1053.689697,843.685486,383.497681,,,,,,,,,,,,,,,,,,,613.311035,701.782776,177.710617,,,,969.335083,863.225464,245.599350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,671.378052,638.609863,158.829514,733.028137,724.710266,166.453217,,,,1050.786499,843.206787,383.963470,,,,,,,,,,,,,,,,,,,609.099915,702.565308,178.016800,,,,965.709290,862.608215,246.698074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,666.556824,639.033875,159.554047,728.589722,724.921692,166.936569,,,,1048.780640,842.706055,384.009552,,,,,,,,,,,,,,,,,,,604.588562,703.384888,178.976013,,,,961.940369,861.806946,247.414780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,661.826355,639.576660,160.358032,724.690979,724.972778,167.796204,,,,1046.285889,842.029480,384.567200,,,,,,,,,,,,,,,,,,,599.919617,704.200745,180.130005,,,,958.384644,860.455139,248.295227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,657.377197,640.134827,160.729477,720.319214,725.293518,168.512405,,,,1043.858643,841.753601,384.389496,,,,,,,,,,,,,,,,,,,595.194580,705.117310,181.123978,,,,954.784668,859.385254,249.037064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,652.954895,640.574158,160.695740,716.189575,725.595642,168.922791,,,,1041.261597,841.355957,384.881439,,,,,,,,,,,,,,,,,,,590.963867,705.940613,181.517548,,,,951.016785,860.303833,250.191086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,648.279846,640.950256,160.752670,712.072571,725.787109,169.236679,,,,1039.326904,841.136719,385.071045,,,,,,,,,,,,,,,,,,,587.039734,706.942871,181.120224,,,,947.623901,859.525208,251.272705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,643.436829,641.538025,161.505753,708.144958,725.853149,169.556519,,,,1036.345093,840.759094,385.316833,,,,,,,,,,,,,,,,,,,582.766663,707.580933,181.369141,,,,943.654846,858.209961,251.819916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,638.849792,642.082153,161.922226,703.833923,726.230225,169.719147,,,,1034.128784,840.281372,385.698547,,,,,,,,,,,,,,,,,,,578.139038,708.500183,182.227356,,,,940.695801,856.886963,252.403091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,634.544922,642.664551,162.171967,699.434631,726.404236,170.016479,,,,1031.572144,839.556885,385.985291,,,,,,,,,,,,,,,,,,,573.820007,709.512695,182.543396,,,,936.625610,856.375977,253.428909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,629.995728,643.132263,162.484512,695.720947,726.355225,170.355560,,,,1028.803223,839.194092,385.820984,,,,,,,,,,,,,,,,,,,570.076843,710.411194,182.256027,,,,933.310242,855.635376,254.758545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,625.195679,643.378784,163.073074,691.737061,726.774414,171.101135,,,,1026.629395,838.755310,386.325562,,,,,,,,,,,,,,,,,,,566.048218,711.179138,182.322952,,,,929.093201,856.224060,255.760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,620.939575,643.841736,163.281006,687.297729,726.874023,171.456665,,,,1023.804565,838.563110,386.406708,,,,,,,,,,,,,,,,,,,561.890137,711.812561,182.600693,,,,925.805481,854.427856,256.477081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,616.903931,644.319702,162.941711,683.588318,726.803284,171.460190,,,,1021.578674,838.070374,386.638336,,,,,,,,,,,,,,,,,,,558.038330,712.551147,182.235748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,612.678284,644.759033,162.891678,679.930420,726.918884,171.508804,,,,1018.780273,837.691956,387.000366,,,,,,,,,,,,,,,,,,,554.382446,713.322754,181.966675,,,,,,,919.024780,852.836731,258.463501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,608.650330,645.245483,162.889145,675.766235,727.278198,171.625015,,,,1016.215393,837.099426,386.945221,,,,,,,,,,,,,,,,,,,550.596558,714.119751,182.037918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,604.850586,645.704346,162.784027,671.484619,727.464661,171.682663,,,,1013.419922,836.635254,387.348083,,,,,,,,,,,,,,,,,,,546.602051,714.930359,181.771637,,,,,,,,,,912.391357,851.470520,259.946594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,600.816528,646.105957,162.698593,667.962036,727.465271,172.073914,,,,1011.234314,836.105530,387.173401,,,,,,,,,,,,,,,,,,,542.833740,715.671387,181.348602,,,,,,,,,,909.812134,850.289368,259.886230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,596.001404,646.685547,162.924637,664.227600,727.854248,171.824280,,,,1008.504700,835.740295,387.558807,,,,,,,,,,,,,,,,,,,539.204773,716.187744,180.623367,,,,,,,,,,905.825745,849.939697,260.957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,592.859192,647.003906,161.714096,661.148560,727.924622,171.281357,,,,1006.422424,835.218750,387.614807,,,,,,,,,,,,,,,,,,,535.340515,716.930420,180.296799,,,,,,,,,,902.496338,848.940735,262.090973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,588.817322,647.366882,161.852600,657.345093,728.341309,171.488388,,,,1003.332275,834.821228,387.808502,,,,,,,,,,,,,,,,,,,531.553162,717.500305,179.927551,,,,,,,,,,899.121399,848.660522,262.611145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,584.857849,647.735107,161.718460,653.170837,728.321899,171.581055,,,,1001.259094,834.251709,387.984375,,,,,,,,,,,,,,,,,,,528.075928,718.276978,179.631943,,,,,,,,,,896.586487,847.448425,263.162170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,581.145264,648.257385,161.571625,650.205933,728.219360,171.264023,,,,998.429016,833.734741,388.010376,,,,,,,,,,,,,,,,,,,524.571594,719.136902,178.889908,,,,,,,,,,893.020386,846.704651,263.459900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,577.381897,648.523804,160.945007,646.727295,728.614868,170.729752,,,,996.015381,833.090149,388.012634,,,,,,,,,,,,,,,,,,,521.022583,719.815247,178.143829,,,,,,,,,,890.839844,845.659363,263.868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,573.905396,648.827087,160.386505,643.231323,728.690308,170.413315,,,,993.592224,832.521057,388.023376,,,,,,,,,,,,,,,,,,,517.593445,720.507141,177.509323,,,,,,,,,,887.419067,845.197876,264.262268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,570.199707,649.161743,160.054382,640.442871,728.866516,170.141403,,,,990.756958,832.045898,388.069550,,,,,,,,,,,,,,,,,,,514.066528,721.168274,176.829132,,,,,,,,,,884.332703,844.526794,264.987915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,566.659424,649.489319,159.564270,636.897705,728.751343,169.685257,,,,988.830139,831.387695,388.062744,,,,,,,,,,,,,,,,,,,511.196899,721.696655,176.462601,,,,,,,,,,880.813232,843.985474,265.475616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
