Grasp117
Date:,2025/04/24
Time:,16:09:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
141,793.203125,621.691650,120.125305,,,,847.407654,710.487732,119.346077,725.612366,677.492737,130.799042,1079.466553,855.978210,413.472565,,,,,,,1017.008423,850.233765,238.836121,,,,,,,,,
142,789.714172,622.335938,121.392395,,,,843.525757,711.187256,120.590034,722.134338,678.143250,132.235077,1077.888672,855.821411,413.468750,,,,,,,1014.117371,850.462646,239.131073,,,,,,,,,
143,786.108948,622.768250,122.470787,,,,839.426819,711.324341,121.161545,718.553711,678.684875,133.721268,1076.724976,855.355164,413.744263,,,,,,,1011.380310,850.411316,239.630844,,,,,,,,,
144,782.118103,623.208191,123.358322,,,,836.485718,711.588440,121.591057,714.878357,679.403198,134.549820,1074.274048,855.226624,413.523407,,,,,,,1008.004211,850.679504,240.031097,,,,,,,,,
145,778.081543,623.783508,124.329857,,,,832.684265,712.282776,122.573570,711.066040,679.948242,135.579849,1072.589478,855.137268,413.376709,,,,,,,1006.290710,850.154907,239.751312,,,,,,,,,
146,774.102905,624.443054,125.582367,,,,828.466003,712.639160,123.635620,706.676636,680.677856,137.010345,1071.003540,854.939087,413.626068,,,,,,,1001.884521,850.839233,240.221878,,,,,,,,,
147,769.946594,624.792419,126.050827,,,,824.458618,713.084167,124.152237,702.644592,681.142151,138.573181,1068.141968,854.907593,413.550293,,,,,,,998.841003,850.626892,240.658142,,,,,,,,,
148,765.619873,625.363525,127.115166,,,,820.461731,713.792297,124.856918,698.719604,681.947632,139.060608,1066.683105,854.556580,413.473053,,,,,,,995.980347,850.605347,240.255966,,,,,,,,,
149,761.281555,626.150024,127.711563,,,,816.298218,713.967773,125.765060,694.682617,682.757141,139.780884,1063.774536,854.541077,413.560425,,,,,,,991.659912,851.074402,240.907104,,,,,,,,,
150,756.933350,626.922119,128.296204,,,,811.668335,714.327881,126.048424,690.261719,683.556091,140.662506,1061.340820,854.536072,413.195618,,,,,,,988.271240,850.712952,241.580246,,,,,,,,,
151,752.277588,627.577271,129.249268,,,,807.014038,715.127625,126.159653,685.753967,684.544495,141.232941,1059.353027,854.073853,413.446381,,,,,,,985.340332,850.537415,241.592697,,,,,,,,,
152,747.231323,628.138916,130.164719,,,,802.873962,715.723938,126.932495,681.316589,685.353455,142.218018,1057.287720,853.928833,412.923462,,,,,,,981.201294,850.805969,241.717346,,,,,,,,,
153,742.353760,628.791626,130.664185,,,,798.611084,716.062683,127.600037,676.844299,686.153931,143.042099,1054.968262,853.527954,412.854828,,,,,,,976.412231,850.912720,242.765839,,,,,,,,,
154,737.533752,629.458679,130.982727,,,,794.064453,716.331848,128.239731,671.987976,687.002197,143.857590,1051.969604,853.662292,412.757233,,,,,,,973.690857,850.212646,242.618942,,,,,,,,,
155,732.580811,630.140137,131.461151,,,,788.917358,716.664246,129.142746,667.065491,687.727051,144.887589,1049.179077,853.281128,412.949127,,,,,,,970.179077,850.268188,242.208710,,,,,,,,,
156,727.541443,630.820496,132.145691,,,,784.281860,717.119690,129.504852,662.215759,688.532166,145.806183,1046.392944,853.268921,412.810455,,,,,,,964.794617,850.622803,242.976410,,,,,,,,,
157,722.411072,631.431335,132.565155,,,,779.424683,717.932861,129.611282,657.184021,689.351624,146.592865,1043.577026,852.645691,412.959747,,,,,,,960.281128,850.296265,244.029251,,,,,,,,,
158,716.993652,631.956238,133.389297,,,,774.616455,718.182861,129.872574,652.397156,690.185303,147.096146,1040.773926,852.365234,412.736328,,,,,,,957.000549,849.387268,243.894943,,,,,,,,,
159,711.748840,632.437561,133.903702,,,,769.493896,718.715942,130.459839,647.348083,690.961853,147.501434,1038.492432,852.212830,412.102814,,,,,,,952.378906,849.379944,244.049576,,,,,,,,,
160,706.469116,633.064575,134.099579,,,,763.922852,719.206177,131.388397,642.202026,691.699158,148.150513,1035.064941,851.930481,411.777191,,,,,,,947.963867,849.105164,244.678467,,,,,,,,,
161,700.954956,633.585693,134.600250,,,,758.813782,719.365601,131.809158,636.999146,692.417725,149.026764,1032.262573,851.636047,412.103302,,,,,,,943.903320,848.680969,245.121780,,,,,,,,,
162,695.628479,634.183350,134.985550,,,,753.599304,719.872559,131.866241,631.675049,693.213806,149.802078,1028.991333,851.450623,411.818787,,,,,,,939.406067,848.407654,244.950668,,,,,,,,,
163,690.445313,634.855774,135.012436,,,,748.612122,720.003418,132.131561,626.436157,693.930115,149.988480,1025.825073,850.776978,412.297485,,,,,,,934.648499,848.259460,245.234222,,,,,,,,,
164,685.311707,635.351196,134.852310,,,,743.657532,720.104004,132.669556,621.350525,694.629761,150.306793,1023.000610,850.436646,411.825317,,,,,,,930.406555,847.914307,245.868851,,,,,,,,,
165,680.071899,635.884460,134.945389,,,,738.805542,720.408020,132.865585,616.304321,695.141357,150.717377,1019.904602,850.155945,411.759857,,,,,,,926.373657,847.349915,246.187256,,,,,,,,,
166,674.798950,636.384583,134.723358,,,,733.947571,720.843201,132.840118,611.172607,695.607727,150.881638,1016.490234,849.883301,411.401917,,,,,,,922.501709,846.633057,246.025543,,,,,,,,,
167,669.144531,636.784058,135.276184,,,,728.769592,721.205017,133.119965,606.166504,696.331787,150.683228,1013.355713,849.517151,411.230682,,,,,,,917.896240,846.096008,246.358597,,,,,,,,,
168,663.783752,637.108582,135.319504,,,,723.890869,721.322327,132.994690,601.102661,696.885193,150.911087,1010.604858,848.711060,411.088898,,,,,,,912.624390,845.724976,247.110779,,,,,,,,,
169,658.588867,637.522705,134.990799,,,,718.675659,721.843994,132.617050,595.825806,697.306274,151.416916,1006.964844,848.126831,410.825623,,,,,,,908.407837,845.123840,247.498047,,,,,,,,,
170,653.230957,637.966614,134.634384,,,,713.334351,722.292236,132.969437,590.495911,697.868225,151.136200,1003.786743,847.557922,411.037384,,,,,,,904.589600,844.333740,247.608414,,,,,,,,,
171,647.863708,638.316345,134.668945,,,,708.365234,722.219788,133.450241,585.534119,698.367004,151.221481,1000.201416,847.273193,410.707245,,,,,,,899.570679,843.994446,247.619186,,,,,,,,,
172,642.762146,638.651123,134.211273,,,,703.569031,722.280029,133.320053,580.450439,698.801880,151.416977,996.624084,846.820374,410.827484,,,,,,,894.514648,843.576355,248.376846,,,,,,,,,
173,637.515564,639.121033,134.151703,,,,698.878540,722.532349,132.521866,575.300903,699.439026,151.192261,993.661499,845.837463,410.768951,,,,,,,890.069336,842.858459,249.254227,,,,,,,,,
174,632.360168,639.499451,133.988724,,,,694.252869,722.597046,132.529526,570.490234,700.051086,151.067429,990.020386,845.138184,410.228668,,,,,,,885.617310,841.991150,249.334351,,,,,,,,,
175,627.167358,640.023376,133.881851,,,,689.113770,722.827454,132.664612,565.516602,700.542908,151.190094,987.408264,844.547363,409.435211,,,,,,,881.501831,841.207092,249.180756,,,,,,,,,
176,621.974060,640.384399,133.194534,,,,684.436890,723.257507,132.254486,560.557800,701.042725,150.656830,983.466248,844.133179,409.470215,,,,,,,877.531982,840.639160,249.252609,,,,,,,,,
177,617.025085,640.669861,132.903076,,,,679.439819,723.480530,131.908249,556.040405,701.543701,150.382782,979.529663,843.271545,409.838684,,,,,,,873.478271,839.810974,249.618393,,,,,,,,,
178,612.054626,641.002625,132.887772,,,,674.397766,723.579468,132.140289,551.194092,702.073425,150.315521,976.346558,842.621521,409.847076,,,,,,,868.607788,839.185059,250.231506,,,,,,,,,
179,607.236755,641.339722,132.370224,,,,669.683228,723.485962,132.360367,546.139709,702.657776,149.789001,973.202087,841.940247,409.250397,,,,,,,864.439941,838.450562,250.189743,,,,,,,,,
180,602.604614,641.691040,131.715744,,,,665.581909,723.892578,131.632355,541.431641,703.202209,149.525375,969.781128,841.333801,408.580841,,,,,,,861.374268,837.353882,249.883820,,,,,,,,,
181,597.838501,642.088440,131.262253,,,,660.949219,724.044250,130.971695,536.942261,703.533508,149.204102,966.312561,840.689819,408.388947,,,,,,,856.931152,836.745361,250.148315,,,,,,,,,
182,592.825684,642.359558,130.683151,,,,656.059875,724.128418,130.947418,532.420227,704.050903,148.588348,962.496155,840.168152,408.542908,,,,,,,852.563782,835.962219,250.344528,,,,,,,,,
183,588.078186,642.549194,130.106461,,,,651.859314,723.831543,130.956024,527.882751,704.526855,148.310638,959.628845,839.253723,408.190552,,,,,,,848.757629,834.885620,250.250153,,,,,,,,,
184,583.428955,642.798462,129.973419,,,,647.698792,723.704590,130.342377,523.261719,705.001343,148.534027,956.954102,838.268127,407.899628,,,,,,,844.996155,834.149841,250.341248,,,,,,,,,
185,579.077759,643.169556,129.320450,,,,643.415649,723.902588,129.983688,519.257202,705.384155,147.485275,953.510315,837.750122,407.393433,,,,,,,840.887268,833.261353,250.700592,,,,,,,,,
186,574.809998,643.282043,128.324661,,,,639.166809,723.907715,129.552811,515.333923,705.821045,146.692200,950.443848,837.154419,407.194916,,,,,,,836.652405,832.487793,250.842651,,,,,,,,,
187,570.227539,643.386414,127.983154,,,,635.547668,723.783813,128.422424,511.258514,706.168030,146.025696,947.370850,836.487183,406.698639,,,,,,,833.648926,831.331238,250.827667,,,,,,,,,
188,566.123169,643.613708,127.386429,,,,631.459900,723.986938,128.257629,507.121521,706.505615,145.259735,944.494629,835.624329,406.268433,,,,,,,829.887634,830.928040,251.261658,,,,,,,,,
189,562.094238,643.913452,126.178139,,,,627.472412,723.793030,128.454102,502.917206,706.915283,145.111679,942.364380,834.723938,405.943512,,,,,,,826.839233,829.778503,250.929367,,,,,,,,,
190,558.047485,644.123596,125.549942,,,,623.947388,723.653870,128.141922,499.146088,707.165222,144.086090,939.252014,834.162659,405.545746,,,,,,,822.748474,828.661072,251.186356,,,,,,,,,
191,553.985474,644.156555,124.833366,,,,620.519348,723.645203,126.892105,495.686157,707.489502,143.125626,936.959229,833.259338,405.432892,,,,,,,819.143066,827.797363,251.483917,,,,,,,,,
192,550.422241,644.338684,123.860565,,,,616.879883,723.301880,126.342354,491.976440,707.700073,142.788681,933.710266,832.764648,404.774078,,,,,,,815.967468,827.347168,251.483353,,,,,,,,,
193,546.702759,644.505920,123.173569,,,,613.257751,723.487915,125.876343,488.569794,708.123718,141.575958,931.066833,832.028748,404.859741,,,,,,,812.740234,826.366394,251.383499,,,,,,,,,
194,543.158569,644.953186,121.920906,,,,610.218811,723.431030,124.714767,485.218201,708.434326,140.846771,928.856506,831.334290,403.811737,,,,,,,809.746887,825.367981,251.411484,,,,,,,,,
195,539.538269,645.124329,121.395790,,,,606.799866,723.315125,124.165627,481.614716,708.565613,140.268036,926.248718,830.663208,403.478699,,,,,,,806.384583,824.513489,251.253876,,,,,,,,,
196,536.224243,645.233398,120.741814,,,,603.638916,723.302490,124.265083,478.423004,708.982300,139.457993,924.250122,829.947815,403.081787,,,,,,,804.007874,824.159058,251.233765,,,,,,,,,
197,532.854431,645.168579,119.651291,,,,600.299561,723.362061,123.076920,475.497437,709.148376,138.571457,921.938354,829.056702,403.109528,,,,,,,800.969055,823.130432,251.118668,,,,,,,,,
198,529.709900,645.505127,118.488632,,,,597.675842,723.151428,122.230011,472.001526,709.463989,137.768890,919.696777,828.539856,402.500305,,,,,,,798.580383,822.182373,251.334595,,,,,,,,,
199,526.589355,645.546143,117.658501,,,,594.480957,723.244568,122.044601,469.253357,709.867859,136.929489,917.554382,827.823608,402.306610,,,,,,,795.155518,821.653137,251.423691,,,,,,,,,
200,523.612671,645.608704,116.449928,,,,592.140503,722.980103,121.710930,466.409760,709.958923,135.988129,915.503479,827.357422,401.703064,,,,,,,793.179260,820.655090,251.284683,,,,,,,,,
201,520.686462,645.902954,115.913414,,,,589.359619,723.118591,120.993073,463.943909,710.162598,135.063049,913.755554,826.905640,400.943237,,,,,,,790.162842,820.609741,251.396423,,,,,,,,,
202,517.906372,646.011353,115.337029,,,,586.761597,723.172180,119.864693,461.362518,710.582886,134.365356,912.189392,826.454224,399.976257,,,,,,,787.759399,819.748474,251.142136,,,,,,,,,
203,515.125916,646.160583,114.635857,,,,584.467957,723.049011,119.493904,458.740479,710.877563,133.458664,910.739929,825.571472,399.746613,,,,,,,785.845642,818.855591,251.129181,,,,,,,,,
204,512.418274,646.438904,113.596146,,,,581.579224,722.947266,119.050346,456.264038,711.197815,132.022934,908.754944,825.169861,399.164063,,,,,,,783.058350,818.160278,251.551437,,,,,,,,,
205,509.934723,646.715576,112.966301,,,,580.119263,722.637878,117.997009,454.024658,711.502625,131.422394,906.395996,824.919067,399.023712,,,,,,,781.133362,817.598572,251.140961,,,,,,,,,
206,507.634888,646.888306,112.530205,,,,577.558289,722.645142,117.454636,451.719482,711.727783,131.220551,904.727600,824.224365,399.011261,,,,,,,779.013794,817.165466,251.186249,,,,,,,,,
207,505.370544,647.014099,111.006660,,,,575.035828,722.872559,117.008629,449.368774,712.134094,130.225540,,,,,,,,,,777.260620,816.656067,250.645554,,,,,,,,,
208,503.017761,647.116089,110.269615,,,,573.527771,722.371521,116.742683,447.476166,712.377136,129.257629,,,,,,,,,,775.185059,816.277649,250.217743,901.455811,823.507324,397.922729,,,,,,
209,501.053711,647.339233,109.588081,,,,570.997437,722.625732,115.621620,445.421478,712.751648,128.742233,,,,,,,,,,773.520386,815.603210,249.712250,899.834167,823.103333,397.341278,,,,,,
210,498.913788,647.609924,108.468674,,,,569.416138,722.742920,115.155617,443.369446,712.892395,128.087387,,,,,,,,,,771.600586,814.915405,250.133209,898.427002,822.687622,396.697937,,,,,,
211,497.395630,647.718262,107.371033,,,,567.681641,722.363525,114.575615,441.681488,713.021423,127.696938,,,,,,,,,,770.137939,814.391235,250.184952,,,,,,,,,
212,495.535248,647.842590,106.586319,,,,566.004761,722.304016,114.358772,439.902679,713.186951,125.977875,,,,,,,,,,767.658264,814.618652,250.123276,,,,895.742920,821.303162,396.344391,,,
213,493.600494,647.829590,106.659943,,,,564.060303,722.559082,113.930878,438.614594,713.257019,125.449226,,,,,,,,,,766.202026,814.000977,249.891098,,,,894.065430,821.426514,395.622284,,,
214,491.806946,647.767517,106.007202,,,,562.488708,722.593140,113.319733,436.820679,713.331177,125.099953,,,,,,,,,,765.290771,813.376465,249.472916,,,,892.709656,821.130859,395.460388,,,
215,490.180115,647.678894,105.560974,,,,561.407837,722.414673,111.901924,434.890869,713.358032,124.503433,,,,,,,,,,764.052917,812.954712,249.135849,,,,891.198364,820.629333,395.379028,,,
216,488.556763,647.702820,104.750328,,,,560.471008,722.111084,111.167557,433.646973,713.371399,123.295273,,,,,,,,,,761.825073,812.910095,249.272064,,,,890.302185,819.934326,394.667938,,,
217,487.406555,647.689392,104.099602,,,,558.289001,722.320313,111.349182,432.705566,713.379211,122.646744,,,,,,,,,,760.456970,812.550293,249.270889,,,,889.985352,819.356873,393.715118,,,
218,486.141754,647.597290,103.339020,,,,556.733215,722.465942,110.830437,430.977325,713.322754,122.387306,,,,,,,,,,759.761780,812.059631,248.446579,,,,888.265198,819.211731,393.468140,,,
219,484.844238,647.499939,102.984558,,,,555.839783,722.429504,110.150108,429.491547,713.295166,122.309616,,,,,,,,,,758.955139,811.520630,247.799606,,,,886.445313,819.088623,393.144775,,,
220,483.678406,647.269043,101.937141,,,,555.077087,722.039368,109.294334,428.430756,713.226318,121.758064,,,,,,,,,,757.626770,811.285217,247.632095,,,,885.410767,818.845459,392.896179,,,
221,482.670441,647.444519,100.827576,,,,554.014587,721.704468,108.639732,427.189392,713.286865,120.577400,,,,,,,,,,756.262939,811.267517,247.765656,,,,884.875671,818.317932,392.747803,,,
222,481.763123,647.286011,100.618881,,,,552.481873,721.893372,108.348053,426.334290,713.142883,119.863777,,,,,,,,,,755.087646,811.222778,247.088608,,,,883.828552,817.859741,392.445374,,,
223,480.763306,647.082886,100.323433,,,,550.980042,722.086426,108.280632,425.130249,713.005066,119.277977,,,,,,,,,,753.954407,810.900940,247.149185,,,,882.697754,817.535950,392.080414,,,
224,479.595642,646.965088,99.923988,,,,550.222290,722.033752,107.878128,424.039398,712.873779,118.776779,,,,,,,,,,752.818054,810.650635,246.978363,,,,881.585327,817.437439,391.875793,,,
225,478.691711,646.691650,99.173080,,,,549.645386,721.500061,107.410141,423.521149,712.475525,118.049728,,,,,,,,,,752.100098,810.092590,246.758728,,,,880.533630,817.369751,391.684143,,,
226,477.728119,646.468811,98.594414,,,,548.582275,721.305176,106.584778,422.557983,712.057922,116.837090,,,,,,,,,,751.172180,809.855896,246.429520,,,,879.582458,817.258789,391.138763,,,
227,476.796265,646.279602,97.652550,,,,547.681702,720.952942,105.702682,421.483948,711.568726,116.074539,,,,,,,,,,750.388855,809.363342,245.797394,,,,878.405945,816.922180,390.806915,,,
228,476.623749,646.211304,96.228920,,,,547.134521,720.980225,105.156380,420.577332,711.084656,115.664162,,,,,,,,,,749.821838,808.930298,245.961624,,,,877.327820,816.712646,390.620819,,,
229,476.206268,645.904724,95.430534,,,,546.449463,721.051514,104.596619,419.580231,710.741821,114.862045,,,,,,,,,,748.873779,808.696167,245.915115,,,,877.320618,816.339722,390.297302,,,
230,475.524170,645.411499,94.332664,,,,545.812927,720.962524,103.804482,418.986542,710.354248,113.806496,,,,,,,,,,747.565674,808.849304,245.813141,,,,877.404907,815.911865,389.443298,,,
231,474.904388,645.106384,93.612564,,,,544.929382,720.666687,103.461952,418.647949,709.977844,113.161499,,,,,,,,,,746.262451,808.945190,245.625275,,,,876.539490,815.746216,389.065369,,,
232,474.382507,644.715088,93.009262,,,,544.158630,720.328125,103.175301,417.966492,709.548279,112.485107,,,,,,,,,,745.450928,808.817993,245.520905,,,,875.062012,815.821716,389.148865,,,
233,474.032593,644.343018,92.117661,,,,543.391296,720.116699,102.678246,417.000610,708.917847,110.947792,,,,,,,,,,745.027649,808.423950,245.546722,,,,873.669617,815.542297,389.437469,,,
234,473.735260,644.106873,90.596130,,,,542.536072,720.006409,102.152702,416.865204,708.363159,110.264778,,,,,,,,,,744.888550,808.051392,244.998993,,,,873.003479,815.416809,389.548462,,,
235,473.337524,643.934814,89.523392,,,,541.901550,719.991882,101.441414,416.396790,707.990967,109.393784,,,,,,,,,,744.397705,807.730652,244.615799,,,,872.566956,815.371277,389.265411,,,
236,473.067078,643.884827,88.955582,,,,541.776917,719.789978,100.779861,415.938416,707.596924,108.288956,,,,,,,,,,743.588928,807.481079,244.424927,,,,872.223816,815.162720,388.893951,,,
237,472.791626,643.598450,88.272011,,,,541.736084,719.564575,100.194748,415.575958,707.376709,107.128441,,,,,,,,,,743.273071,807.191284,243.991180,,,,871.760986,815.051636,388.607422,,,
238,472.408356,643.274170,87.246262,,,,541.381531,719.359253,99.483727,415.365265,707.144836,106.062553,,,,,,,,,,742.989258,806.998657,243.543198,,,,871.067017,815.013184,388.464935,,,
239,472.484955,643.359375,85.971222,,,,541.188843,719.138306,97.953606,415.223785,706.998169,105.079498,,,,,,,,,,742.632507,806.723572,243.259750,,,,870.411377,814.830566,388.497894,,,
240,472.330139,643.054016,85.003624,,,,541.201111,718.984924,97.360008,414.874054,706.696350,104.346619,,,,,,,,,,742.160278,806.473999,243.290833,,,,869.793152,814.577698,388.464386,,,
241,472.425232,642.707825,84.111473,,,,540.859924,718.938843,96.814796,414.648773,706.177002,103.104729,,,,,,,,,,741.507141,806.234497,243.099701,,,,869.178711,814.590759,388.384186,,,
242,472.489655,642.413086,83.398163,,,,540.795532,718.927917,96.305092,414.556732,706.078125,102.083313,,,,,,,,,,740.693359,806.106567,243.139542,,,,868.765930,814.640259,388.163116,,,
243,472.950592,642.277283,82.689262,,,,541.072937,718.899292,95.853485,414.715759,706.080566,101.703690,,,,,,,,,,740.206116,806.056946,243.038651,,,,868.401306,814.540405,388.113129,,,
244,473.084320,642.458862,82.761284,,,,541.218567,718.982544,95.674667,414.801514,706.187500,101.361412,,,,,,,,,,739.978760,805.879089,242.740829,,,,868.105225,814.555725,387.937073,,,
245,472.565857,642.462158,83.268715,,,,541.008545,718.822266,95.221344,414.803284,706.525635,101.117195,,,,,,,,,,740.169556,805.724792,242.119720,,,,867.810730,814.511658,387.607330,,,
246,472.332123,642.362061,83.384483,,,,540.981384,718.750610,94.938347,414.953430,706.965820,100.845047,,,,,,,,,,740.212646,805.663696,241.579697,,,,867.482849,814.459778,387.022064,,,
247,472.248016,642.465759,83.408417,,,,540.914490,718.808105,94.738014,414.992004,707.405823,100.286186,,,,,,,,,,740.276367,805.651062,241.172256,,,,867.247925,814.357971,386.779755,,,
248,472.191254,642.715942,83.411499,,,,540.811096,718.735474,94.466553,415.041748,707.747437,99.986771,,,,,,,,,,740.572205,805.656860,240.518845,,,,866.876343,814.257324,386.635864,,,
249,472.054077,642.935791,83.463814,,,,540.737488,718.746948,94.292595,415.063721,707.969971,99.894302,,,,,,,,,,741.053406,805.557800,240.060272,,,,866.508484,814.225464,386.525726,,,
250,471.975128,643.197937,83.614441,,,,540.755676,718.790894,94.302704,415.042450,708.281006,99.791512,,,,,,,,,,741.467041,805.429016,239.699539,,,,866.209656,814.136902,386.375671,,,
251,471.813538,643.383667,83.526123,,,,540.555664,718.904358,94.230370,415.103668,708.683411,99.686913,,,,,,,,,,741.805176,805.491943,239.220901,,,,866.146545,814.017517,386.275391,,,
252,471.689972,643.624939,83.519386,,,,540.826660,718.883667,93.848137,415.206604,709.122131,99.419258,,,,,,,,,,742.135376,805.503845,238.762146,,,,866.253235,813.911621,386.150482,,,
253,471.642609,643.876892,83.446922,,,,540.861206,719.082031,93.383133,415.492340,709.645569,99.225929,,,,,,,,,,742.405273,805.510742,238.438156,,,,866.248291,814.074768,386.095490,,,
254,471.514465,644.089111,83.320190,,,,541.249023,719.089172,92.839027,415.579041,710.259766,98.947464,,,,,,,,,,742.566406,805.533630,237.945892,,,,866.106506,814.074768,385.633118,,,
255,471.457367,644.327332,83.197525,,,,541.471558,719.067566,92.473091,415.717316,710.813049,98.747551,,,,,,,,,,742.705017,805.539734,237.615021,,,,866.236023,814.060669,385.204773,,,
256,471.616241,644.455933,82.755707,,,,541.567200,719.077576,92.270340,415.968292,711.393066,98.654427,,,,,,,,,,742.743469,805.457153,237.367111,,,,866.118347,814.010620,384.933807,,,
257,471.433929,644.817749,82.906662,,,,541.842651,719.083862,91.943550,416.206696,711.750854,98.507385,,,,,,,,,,742.627991,805.356812,237.182144,,,,866.095032,813.927612,384.671143,,,
258,471.673767,645.021912,82.950912,,,,542.104004,719.147522,91.644814,416.376099,712.146912,98.310722,,,,,,,,,,742.655457,805.249268,237.062485,,,,866.130249,813.938843,384.364838,,,
259,471.535645,645.187195,82.573524,,,,542.343994,719.084961,91.234352,416.698242,712.482727,98.151871,,,,,,,,,,742.649353,805.175964,236.872864,,,,866.060791,813.866028,384.075806,,,
260,471.584839,645.148010,82.264297,,,,542.572754,718.960693,91.001976,416.767090,712.705017,98.059174,,,,,,,,,,742.703735,805.096252,236.703796,,,,866.130066,813.840271,383.777832,,,
261,471.619904,645.099731,82.143562,,,,542.726318,718.812866,90.916206,416.937073,712.916077,97.996071,,,,,,,,,,742.765564,804.912964,236.558014,,,,866.249084,813.893127,383.246765,,,
262,471.502960,645.111084,82.148132,,,,542.752869,718.672668,90.830002,417.243652,713.035828,97.907959,,,,,,,,,,742.647400,804.950989,236.318146,,,,866.134216,813.792542,382.926575,,,
263,471.452911,645.089966,82.150620,,,,542.785828,718.587952,90.809799,417.284454,713.044373,97.845413,,,,,,,,,,742.506958,804.880493,236.155396,,,,866.052734,813.663574,382.771698,,,
264,471.410675,645.099792,82.112617,,,,542.875244,718.552612,90.806206,417.282196,713.120300,97.820320,,,,,,,,,,742.585632,804.730713,236.013855,,,,866.159302,813.580688,382.527252,,,
265,471.368225,645.075134,82.106239,,,,542.908325,718.393311,90.581764,417.131989,713.131287,97.816360,,,,,,,,,,742.603516,804.606750,235.873642,,,,866.272949,813.579041,382.417877,,,
266,471.384216,645.084839,82.123421,,,,542.925659,718.432007,90.733658,417.062317,713.132446,97.850540,,,,,,,,,,742.604309,804.548096,235.679565,,,,866.217957,813.549011,382.398346,,,
267,471.378418,645.118103,82.168251,,,,542.861633,718.434631,90.782127,417.057770,713.131897,97.863731,,,,,,,,,,742.533142,804.502625,235.572540,,,,866.093079,813.489258,382.336121,,,
268,471.385376,645.093018,82.135414,,,,542.909424,718.463623,90.771698,417.081146,713.142517,97.808762,,,,,,,,,,742.559875,804.453735,235.517151,,,,866.055237,813.492798,382.253204,,,
269,471.391418,645.087463,82.120346,,,,542.996155,718.418579,90.702400,417.127533,713.135559,97.757385,,,,,,,,,,742.645325,804.471069,235.450546,,,,866.075195,813.497742,382.230377,,,
270,471.558136,645.110291,81.816605,,,,542.961731,718.444519,90.699455,417.112427,713.227722,97.773033,,,,,,,,,,742.658752,804.573486,235.386383,,,,866.219238,813.564331,381.880524,,,
271,471.617493,645.148499,81.747963,,,,542.985718,718.459412,90.688591,417.140961,713.246826,97.723946,,,,,,,,,,742.876648,804.550537,235.155350,,,,866.334473,813.565430,381.740234,,,
272,471.419403,645.099487,82.029541,,,,542.957825,718.329224,90.660271,417.183258,713.255371,97.648689,,,,,,,,,,743.419006,804.512390,234.832123,,,,866.294495,813.549683,381.770996,,,
273,471.384003,645.090393,82.145584,,,,542.981873,718.307861,90.581261,417.251678,713.331543,97.637291,,,,,,,,,,743.603271,804.486328,234.606445,,,,866.238525,813.550781,381.824005,,,
274,471.356720,645.112854,82.092094,,,,543.013489,718.333313,90.563980,417.223694,713.392090,97.411606,,,,,,,,,,743.716003,804.462891,234.486206,,,,865.959106,813.457153,382.117249,,,
275,471.369049,645.118286,82.014549,,,,543.084167,718.204651,90.551132,417.265717,713.417969,97.258339,,,,,,,,,,743.438660,804.426697,234.449036,,,,865.751770,813.439331,382.297852,,,
276,471.479065,645.113464,81.674065,,,,543.096069,718.161865,90.498512,417.322327,713.501892,97.237877,,,,,,,,,,743.283386,804.316040,234.585510,,,,865.839294,813.554810,382.033966,,,
277,471.329041,645.107544,81.811157,,,,543.189453,718.136169,90.245346,417.315613,713.522339,97.193306,,,,,,,,,,743.071777,804.277222,234.672272,,,,865.985352,813.518066,381.899536,,,
278,471.208801,645.012695,81.963402,,,,543.265503,718.043640,90.078651,417.307312,713.609619,97.204941,,,,,,,,,,743.007080,804.187256,234.724274,,,,865.903809,813.510986,381.871277,,,
279,471.152985,644.997864,81.942596,,,,543.294067,718.019470,89.974236,417.273438,713.626770,97.179329,,,,,,,,,,742.927551,804.069458,234.745010,,,,865.399048,813.670959,382.100861,,,
280,471.144012,645.033508,81.813820,,,,543.230896,717.921814,89.943840,417.243103,713.717224,97.201157,,,,,,,,,,742.665466,803.944458,235.008926,,,,865.461121,813.629883,382.191071,,,
281,471.140045,645.024780,81.720741,,,,543.084900,717.770691,89.747276,417.281372,713.732605,97.147385,,,,,,,,,,742.385193,803.891174,235.171387,,,,865.477417,813.596252,382.139526,,,
282,471.042908,644.996399,81.693497,,,,543.106812,717.744019,89.630043,417.286346,713.726624,97.094421,,,,,,,,,,742.237183,803.771484,235.324295,,,,865.487000,813.529968,382.392365,,,
283,470.952545,644.904419,81.508286,,,,543.044800,717.727844,89.585175,417.229187,713.731628,97.045731,,,,,,,,,,742.138672,803.725891,235.460510,,,,865.297119,813.500793,382.602661,,,
284,470.997864,645.044739,81.548653,,,,543.307190,717.629822,89.475983,417.251831,713.724609,97.020142,,,,,,,,,,742.092468,803.633240,235.488754,,,,865.152039,813.597778,382.756775,,,
285,470.927521,644.940674,81.463722,,,,543.116333,717.589294,89.354652,417.231079,713.731506,97.037804,,,,,,,,,,742.019287,803.617859,235.615219,,,,865.074524,813.638550,382.961456,,,
