Grasp96
Date:,2025/04/22
Time:,17:33:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
38,896.555664,804.546753,66.843094,762.688477,822.702759,33.980133,815.666870,760.679688,34.653622,1051.721436,878.356079,226.872482,1127.983154,874.723267,347.289337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,896.613647,804.541809,66.929253,762.735474,822.671448,33.940151,815.693054,760.661621,34.697872,1051.800293,878.328369,226.899231,1127.961914,874.690735,347.299866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,896.602783,804.534607,66.913544,762.769470,822.691040,33.940216,815.690002,760.585022,34.651154,1051.726074,878.340820,226.843338,1128.001099,874.632019,347.348297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,896.550781,804.543884,66.849747,762.707336,822.703003,33.909939,815.672363,760.673340,34.600483,1051.854614,878.326416,226.808609,1127.979614,874.638184,347.299561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,896.629089,804.536011,66.915878,762.756592,822.659912,33.870186,815.679504,760.710632,34.581032,1051.869019,878.311279,226.825714,1127.945190,874.610901,347.275635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,896.625977,804.528076,66.896957,762.778625,822.689148,33.925282,815.702271,760.685669,34.647972,1051.813965,878.309570,226.859100,1127.962036,874.613403,347.276123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,896.571960,804.537476,66.836281,762.766296,822.699219,33.953327,815.673401,760.678162,34.674915,1051.808594,878.292297,226.900742,1127.970581,874.615234,347.279877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,896.581116,804.528503,66.781708,762.734619,822.688904,33.971901,815.665161,760.566101,34.712379,1051.806152,878.319031,226.852203,1127.882324,874.639771,347.342316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,896.578308,804.532837,66.795601,762.730652,822.709961,34.014671,815.661926,760.634521,34.748287,1051.869263,878.315552,226.830612,1127.922363,874.580200,347.288513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,896.575073,804.545105,66.864815,762.714966,822.709839,34.033470,815.681885,760.675537,34.692463,1051.857422,878.285400,226.905426,1127.945557,874.527649,347.269470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,896.612854,804.542053,66.947075,762.669800,822.696838,33.946907,815.671753,760.603149,34.626137,1051.863037,878.301331,226.859146,1127.946899,874.524353,347.271362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,896.571594,804.548645,66.913109,762.697327,822.704590,33.901768,815.691650,760.550415,34.714981,1051.774048,878.303467,226.869476,1128.002563,874.521606,347.334442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,896.603516,804.532593,66.891144,762.729858,822.709717,33.996346,815.647705,760.666016,34.656204,1051.831543,878.292419,226.890427,1127.959839,874.526611,347.288818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,896.579895,804.529236,66.797684,762.656250,822.719421,33.953831,815.672729,760.703064,34.615337,1051.824341,878.320618,226.840042,1127.998291,874.522583,347.330658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,896.581787,804.549011,66.857109,762.668030,822.725281,33.965908,815.711548,760.604919,34.602760,1051.879395,878.289673,226.829834,1127.948975,874.533325,347.263428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,896.585876,804.546875,66.888092,762.735413,822.695679,33.969624,815.706726,760.647705,34.689922,1051.908203,878.293579,226.790070,1127.937134,874.529785,347.264160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,896.568359,804.545593,66.885590,762.711182,822.720520,34.022388,815.729248,760.671326,34.716763,1051.870728,878.309631,226.830582,1127.994507,874.462585,347.326660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,896.583008,804.543884,66.884338,762.721924,822.716675,34.031029,815.699158,760.593628,34.645092,1051.870361,878.228088,226.834396,1127.954346,874.458252,347.281921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,896.543701,804.531921,66.786926,762.676147,822.697449,33.941822,815.684204,760.547913,34.678459,1051.936768,878.187256,226.755997,1127.927124,874.470093,347.240784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,896.566956,804.538635,66.808472,762.756287,822.655884,33.866421,815.654724,760.553833,34.710384,1051.853638,878.204285,226.822403,1127.990723,874.459717,347.319275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,896.618103,804.531311,66.876343,762.766174,822.705078,33.967968,815.672852,760.555725,34.715981,1051.829956,878.211670,226.862366,1128.017944,874.414856,347.339508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,896.581726,804.547180,66.895004,762.745056,822.676880,33.941109,815.683533,760.572021,34.652401,1051.901001,878.196838,226.814651,1128.011475,874.450684,347.339050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,896.553711,804.538208,66.837730,762.659668,822.707336,33.931049,815.710632,760.681580,34.585373,1051.876221,878.208618,226.825882,1127.952148,874.423523,347.271729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,896.587036,804.542542,66.866341,762.672668,822.705444,33.924126,815.684753,760.596497,34.650600,1051.875732,878.218384,226.776718,1127.929199,874.424744,347.233093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,896.617554,804.526367,66.874802,762.646912,822.692871,33.894169,815.675232,760.564331,34.656994,1051.888794,878.220642,226.755844,1127.997070,874.414490,347.315125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,896.609070,804.517395,66.785568,762.696472,822.704163,33.902817,815.653564,760.573486,34.645733,1051.864746,878.127075,226.739761,1127.940186,874.413696,347.280853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,896.597351,804.525940,66.781097,762.719116,822.668274,33.824478,815.675598,760.555603,34.738514,1051.855103,878.201782,226.758362,1127.932495,874.371155,347.114899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,896.640930,804.516907,66.823441,762.724548,822.677979,33.832825,815.618835,760.563171,34.702915,1051.872314,878.213501,226.661942,1127.911133,874.359070,347.082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,896.607483,804.539001,66.870316,762.724487,822.729492,33.994446,815.647949,760.550171,34.717201,1051.850342,878.215271,226.715164,1127.908569,874.360474,347.092377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,896.558594,804.537842,66.835953,762.688599,822.690979,33.912937,815.678162,760.568176,34.657955,1051.877808,878.132874,226.760559,1127.823364,874.359192,347.154755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,896.591553,804.521667,66.780693,762.703247,822.679077,33.856636,815.706055,760.581238,34.613743,1051.869751,878.167786,226.700943,1127.861206,874.353577,347.223694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,896.643982,804.535278,66.819107,762.767334,822.672913,33.888256,815.701965,760.561340,34.666073,1051.920166,878.092590,226.601456,1127.881470,874.351685,347.234436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,896.586487,804.541138,66.825897,762.765930,822.668518,33.908195,815.653625,760.573914,34.657013,1051.916626,878.096863,226.601181,1127.880981,874.351807,347.229401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,896.547424,804.528442,66.776512,762.703491,822.676270,33.872200,815.681641,760.562134,34.691715,1051.906006,878.119629,226.726212,1127.878174,874.352173,347.226837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,896.648804,804.523438,66.833519,762.652893,822.711792,33.922352,815.705627,760.559082,34.737827,1051.871582,878.090027,226.758469,1127.822266,874.260620,347.159027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,896.635010,804.527344,66.828117,762.652039,822.721313,33.984299,815.691467,760.556580,34.713478,1051.756470,878.102966,226.753006,1127.779297,874.283203,347.145538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,896.639709,804.553955,66.779160,762.718567,822.715210,34.028496,815.692078,760.557922,34.694389,1051.849365,878.071411,226.677307,1127.780518,874.251343,347.145325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,896.573120,804.546204,66.798630,762.693909,822.701477,33.936729,815.697632,760.559570,34.688313,1051.832275,878.119751,226.691010,1127.777222,874.240601,347.262085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,896.570557,804.535095,66.827011,762.755920,822.674622,33.900776,815.647339,760.556580,34.709602,1051.822510,878.088562,226.680664,1127.719482,874.291748,347.233337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,896.561768,804.521484,66.753403,762.678406,822.708069,33.914185,815.653687,760.548157,34.770836,1051.841187,878.048767,226.701324,1127.707642,874.259216,347.208832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,896.566040,804.529114,66.756958,762.633606,822.738037,33.985760,815.647705,760.542908,34.750515,1051.828247,878.067627,226.682098,1127.712158,874.250854,347.207367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,896.593811,804.540894,66.794739,762.638916,822.692566,33.885662,815.669861,760.567261,34.662598,1051.825195,878.078308,226.674561,1127.714844,874.251770,347.210022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,896.613586,804.524475,66.829758,762.694153,822.696655,33.893574,815.691406,760.559692,34.673271,1051.763550,878.107971,226.732498,1127.690918,874.245361,347.209167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,896.579956,804.528137,66.797012,762.680054,822.717224,33.960323,815.680420,760.550903,34.701942,1051.811646,878.082031,226.754120,1127.619873,874.249634,347.265015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
