Grasp119
Date:,2025/04/23
Time:,11:17:52
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
55,905.241943,781.841858,125.942795,,,,884.856812,683.233215,95.623398,1151.987671,921.746765,333.135345,773.121277,746.466492,105.561623,,,,1163.535278,882.535706,519.750427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,904.440918,779.590271,127.222328,,,,884.249817,681.186646,97.406242,1151.609741,921.242310,332.725983,772.117737,744.748535,106.768677,,,,1162.839722,882.760376,518.974548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,904.035156,777.755920,127.913651,,,,883.291382,678.529602,99.806313,1151.083008,920.814087,332.273071,771.640930,742.600098,107.743752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,903.400818,775.852722,129.016602,,,,882.323547,676.487366,101.676758,1150.713867,920.377258,331.761292,771.108826,741.184631,108.634636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,902.497314,773.780029,129.705124,,,,881.299561,674.271973,103.654076,1150.590942,919.839355,331.062164,770.425354,739.347412,109.486870,,,,,,,1162.916138,882.835693,518.813660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,901.840515,771.961487,130.487305,,,,880.040222,672.363281,105.123032,1150.276001,919.041382,330.513580,769.100891,738.104370,110.029556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,900.812927,770.053589,130.751053,,,,879.098755,670.643066,106.162491,1149.832031,918.243835,329.929504,768.604614,736.936829,110.617111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,900.066772,768.388306,131.049500,,,,877.757629,668.634338,107.969315,1149.293823,917.491394,329.183990,767.762512,735.395386,111.435432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,899.559265,766.644409,131.568726,,,,876.442078,666.762756,109.039482,1148.763916,916.705994,328.259521,766.422791,734.198059,112.549408,,,,,,,,,,1161.272461,882.932129,517.311890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,898.624268,764.846680,132.378891,,,,875.279480,665.288879,109.707054,1148.544312,915.795410,327.703522,765.032104,733.514832,113.018845,,,,,,,,,,1160.977905,882.852173,516.936707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,897.513123,763.161743,133.019394,,,,874.266418,663.228577,111.293495,1148.364380,914.768921,327.042389,764.400208,732.281616,113.179565,,,,,,,,,,1160.711182,882.770691,516.590210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,896.987854,761.765320,133.159332,,,,873.198364,661.793762,111.990120,1148.151733,913.846252,326.469940,763.821350,730.915161,113.037567,,,,,,,,,,1160.437500,882.702576,516.165344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,896.364990,760.359924,133.166901,,,,872.192383,659.993103,112.663795,1147.792114,912.709045,326.038940,763.280884,729.532837,113.027512,,,,,,,,,,1159.764771,882.726746,515.138245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,895.290344,758.722595,133.378677,,,,871.248413,658.563721,112.997688,1147.614258,911.303406,325.241089,762.682800,728.106079,113.195976,,,,,,,,,,1159.147827,882.680725,514.436401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,894.445251,757.244690,133.588409,,,,870.305969,657.174255,113.330894,1147.166748,910.400574,324.633575,761.847473,726.656189,113.629150,,,,,,,,,,1158.720825,882.588257,513.830261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,893.961853,755.962402,133.867126,,,,869.651550,655.263123,113.963829,1146.459961,909.397217,323.852722,761.008972,725.010681,113.823853,,,,,,,,,,1158.768921,882.356262,513.573547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,893.228821,754.232727,134.112564,,,,868.782043,653.752930,114.625786,1146.103760,908.257141,323.328156,760.528320,723.369080,113.850296,,,,,,,,,,1158.891235,882.051758,513.441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,892.387207,752.594849,134.358551,,,,868.193115,652.459534,114.473839,1145.834351,907.147949,322.918213,759.735229,721.541443,113.410492,,,,,,,,,,1158.762817,881.772461,513.228271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,891.868713,751.303894,134.396637,,,,867.599121,651.022461,114.019302,1145.526001,905.940674,322.451324,759.490845,719.858887,113.483269,,,,,,,,,,1158.680420,881.649597,512.814514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,891.616272,749.874939,134.148438,,,,866.820557,649.582581,114.020401,1145.193970,904.830078,322.099518,758.185425,718.580811,113.785927,,,,,,,,,,1158.299805,881.556396,512.312378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,890.952026,748.606750,134.338120,,,,866.058594,648.107910,113.797028,1144.932983,903.783752,321.622833,757.209900,716.900085,113.383995,,,,,,,,,,1157.934692,881.414368,511.995850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,889.844666,747.112610,134.130325,,,,865.238342,647.204956,113.347740,1144.606689,902.788574,320.829468,757.262756,715.406799,112.497841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,889.438843,745.816040,133.622910,,,,864.235229,645.801147,113.065308,1143.746216,902.008972,319.819550,757.557129,713.877686,111.744370,,,,,,,,,,,,,1156.818115,881.301086,510.431488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,889.361755,744.533447,133.187607,,,,863.274353,644.347900,113.155685,1143.029053,901.115723,319.338379,757.775757,712.130127,110.924225,,,,,,,,,,,,,1156.546509,881.140015,510.065704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,888.929749,743.293640,132.951218,,,,862.266968,643.485657,113.112167,1142.871216,900.153564,318.654449,,,,,,,,,,,,,,,,1156.548340,880.840637,509.700317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,887.993896,742.161133,133.052338,,,,861.180237,642.490112,112.427879,1142.612549,899.161133,318.268311,,,,,,,,,,,,,,,,1156.566162,880.558533,509.505219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,887.172363,741.044556,133.035187,,,,860.419128,641.327087,112.309387,1142.378784,898.386902,317.890442,,,,,,,,,,,,,,,,1156.510864,880.283752,509.194855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,886.675476,740.002808,133.026337,,,,859.235352,640.154236,111.644409,1142.018188,897.790833,317.431274,,,,,,,,,,,,,,,,1155.850708,880.337219,508.362122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,886.735474,738.729431,132.770248,,,,858.130127,639.479614,110.763596,1141.755249,896.843994,316.943390,,,,,,,,,,,,,,,,1155.468018,880.267395,507.903839,756.409119,706.081421,108.302757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,886.552917,737.660767,132.620102,,,,857.278076,638.695007,110.020134,1141.484741,895.913147,316.725952,,,,,,,,,,,,,,,,1155.298462,880.116333,507.617554,755.804749,705.233765,108.707611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,886.031555,736.667114,132.435333,,,,856.480896,637.560669,110.136353,1140.644409,895.208069,315.778778,,,,,,,,,,,,,,,,1155.120239,879.930176,507.322052,755.207458,704.075378,108.420280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,885.603699,735.550049,132.246399,,,,855.190674,636.550964,109.912598,1140.237671,894.673645,315.088135,,,,,,,,,,,,,,,,1155.040894,879.794983,507.098145,754.704834,702.916870,107.968857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,885.306030,734.508606,132.167252,,,,854.304321,636.073853,108.630241,1140.106812,894.085693,314.770111,,,,,,,,,,,,,,,,1155.056763,879.630188,506.941833,754.936707,701.471497,107.679100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,885.049133,733.608215,132.235764,,,,853.530029,635.483093,107.324181,1140.122192,893.410278,314.609070,,,,,,,,,,,,,,,,1154.877441,879.593872,506.691864,755.358704,699.998169,106.935783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,884.554993,732.826904,132.451767,,,,852.844666,634.906433,106.663239,1140.114258,892.695435,314.303558,,,,,,,,,,,,,,,,1154.665283,879.500122,506.426544,755.976685,698.331543,105.732773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,884.333557,732.074951,132.565826,,,,852.067017,634.176941,106.269379,1139.629883,892.349609,313.664978,,,,,,,,,,,,,,,,1154.452148,879.465576,506.105316,756.725830,696.917664,105.854347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,884.183289,731.380371,132.604950,,,,850.936890,633.169250,105.464668,1139.659668,891.606750,313.600891,,,,,,,,,,,,,,,,1153.696777,879.517456,505.394470,756.975830,695.410706,106.290009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,883.999084,730.578125,132.690216,,,,850.063782,632.663330,104.771286,1139.479736,891.086426,313.476624,,,,,,,,,,,,,,,,1153.231445,879.578125,505.153748,757.382080,693.882080,106.632294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,883.700989,729.817444,132.806473,,,,849.240173,633.312073,103.483414,1138.977051,890.729492,313.012115,,,,,,,,,,,,,,,,1152.934692,879.551758,505.042999,757.624756,692.519531,106.338890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,883.376648,729.143250,132.942139,,,,848.015991,634.538574,101.390839,1138.673706,890.322144,312.753357,,,,,,,,,,,,,,,,1152.577148,879.364258,504.834290,758.167419,690.984192,106.096420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,883.112488,728.441223,133.009125,,,,846.915222,635.895935,99.629906,1138.528442,889.912781,312.614075,,,,,,,,,,,,,,,,1152.369385,879.434082,504.963654,758.801331,689.898254,105.593018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,883.139465,727.901794,132.921356,,,,845.894897,636.450745,98.707474,1138.866333,889.483459,312.848633,,,,,,,,,,,,,,,,1151.813721,879.560425,504.628540,759.576233,688.942261,105.176224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,882.948547,727.350525,132.707352,,,,845.237000,636.136597,98.565735,1139.132446,888.978271,312.956848,,,,,,,,,,,,,,,,1151.366333,879.596436,504.532013,760.187500,688.015198,104.448021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,882.825134,727.026611,132.623886,,,,844.751404,635.387939,98.897758,1139.060791,888.663147,312.830261,,,,,,,,,,,,,,,,1151.312378,879.511780,504.688446,760.512268,687.350525,104.386208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,882.831787,726.794250,132.562515,,,,844.401489,634.545349,99.206718,1138.309814,888.479614,312.039581,,,,,,,,,,,,,,,,1151.242920,879.360168,504.896790,760.909485,686.686523,104.401543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,882.910217,726.550781,132.543289,,,,844.129028,634.065674,99.397591,1137.976563,888.307251,311.583313,,,,,,,,,,,,,,,,1151.074951,879.354553,504.898407,761.373352,686.058838,104.192810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,882.788879,726.383972,132.489883,,,,843.869080,634.025208,99.370270,1137.915894,888.096558,311.498993,,,,,,,,,,,,,,,,1150.798584,879.379089,504.929199,761.771790,685.363831,103.906334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,882.677185,726.163391,132.535049,,,,843.636658,634.235046,99.200241,1137.927124,887.914551,311.486664,,,,,,,,,,,,,,,,1150.609253,879.408813,505.019257,762.069458,684.825500,103.555824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,882.626770,726.109436,132.661148,,,,843.428894,634.620178,98.828529,1137.915161,887.768555,311.477173,,,,,,,,,,,,,,,,1150.422852,879.377319,504.997589,762.109436,684.804260,103.370148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,882.552856,725.944214,132.744232,,,,843.354797,634.910706,98.516846,1137.887695,887.635559,311.283386,,,,,,,,,,,,,,,,1150.427490,879.346497,504.989105,762.142029,684.839355,103.283791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,882.539001,725.854370,132.866974,,,,843.197021,635.055786,98.302216,1137.976318,887.488281,311.212158,,,,,,,,,,,,,,,,1150.319336,879.355835,505.019409,762.284241,684.644775,103.120903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,882.506287,725.792603,132.985825,,,,843.184570,635.050903,98.310265,1138.146606,887.382874,311.239502,,,,,,,,,,,,,,,,1150.257080,879.285461,504.963196,762.479309,684.474854,103.010811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,882.483765,725.705994,133.119995,,,,843.070007,634.927551,98.404121,1138.273682,887.257385,311.236938,,,,,,,,,,,,,,,,1150.210938,879.254333,504.926788,762.690430,684.443420,102.919991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,882.440491,725.628540,133.267807,,,,842.922424,634.796875,98.109062,1138.286865,887.146118,311.226593,,,,,,,,,,,,,,,,1150.077026,879.287292,504.915710,762.724548,684.357849,102.886124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,882.409180,725.700562,133.479889,,,,843.002014,634.833984,98.349548,1138.307617,887.087280,311.259064,,,,,,,,,,,,,,,,1150.003174,879.202148,504.881622,762.786438,684.314880,102.857666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,882.392273,725.602539,133.617508,,,,842.942505,634.794006,98.521889,1138.438477,887.061768,311.291382,,,,,,,,,,,,,,,,1150.001587,879.185791,504.875031,762.858093,684.323914,102.857697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,882.392883,725.654968,133.798615,,,,842.878052,634.845276,98.632942,1138.508545,887.039795,311.311127,,,,,,,,,,,,,,,,1149.952881,879.180054,504.934052,762.943176,684.311890,102.915535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,882.421509,725.708984,134.017838,,,,842.879517,634.945129,98.669472,1138.549683,887.129578,311.364899,,,,,,,,,,,,,,,,1149.786133,879.114624,505.031281,763.027710,684.303040,102.976128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,882.374268,725.818237,134.198318,,,,842.852051,635.111084,98.691841,1138.549927,887.171997,311.380188,,,,,,,,,,,,,,,,1149.687622,879.116516,505.088074,763.022339,684.399292,102.950142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,882.323730,725.804993,134.626617,,,,842.778503,635.384338,98.838249,1138.618286,887.316711,311.438995,,,,,,,,,,,,,,,,1149.519409,879.132141,505.183899,762.995544,684.507690,103.015747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,882.210510,725.849609,134.988647,,,,842.666199,635.721069,99.034882,1138.657837,887.422180,311.504181,,,,,,,,,,,,,,,,1149.363892,879.137756,505.294830,762.999939,684.742798,103.021004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,882.206299,725.944214,135.207718,,,,842.516846,635.860535,99.272171,1138.700562,887.518555,311.566498,,,,,,,,,,,,,,,,1149.147217,879.158264,505.387695,762.917725,684.935425,103.381149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,882.240051,726.044189,135.422180,,,,842.319275,635.916199,99.794220,1138.750000,887.710815,311.767975,,,,,,,,,,,,,,,,1148.940674,879.083801,505.609894,762.790161,685.067078,103.637688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,882.210876,726.254150,135.625366,,,,842.238892,635.801636,100.369240,1138.785767,887.839417,311.820923,,,,,,,,,,,,,,,,1148.667725,879.158630,505.786652,762.699524,685.167480,103.851303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,882.222656,726.373840,135.878220,,,,842.099548,635.666016,100.874664,1138.866333,888.018921,311.930695,,,,,,,,,,,,,,,,1148.380615,879.181458,505.960266,762.775330,685.252930,104.022598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,882.149414,726.477295,136.113876,,,,841.922974,635.536987,101.543190,1139.313843,888.113342,312.410034,,,,,,,,,,,,,,,,1148.013672,879.219360,506.156189,762.812927,685.231506,104.161415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,882.074707,726.588928,136.256561,,,,841.921692,635.711060,102.894844,1139.398193,888.412781,312.553650,,,,,,,,,,,,,,,,1147.346069,879.282593,506.005676,762.822510,685.288452,104.305534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,881.975891,726.661865,136.505112,,,,841.846741,635.738892,103.718437,1139.514893,888.506226,312.667633,,,,,,,,,,,,,,,,1146.767944,879.261902,506.004395,762.788940,685.277588,104.469383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,881.728333,726.711792,136.857712,,,,841.713928,635.746155,104.149445,1139.312378,888.732056,312.927826,,,,,,,,,,,,,,,,1146.252808,879.393555,505.919617,762.765503,685.237000,105.193176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,881.458984,726.921570,137.283493,,,,841.639832,635.759583,104.539520,1139.094971,889.102661,313.092072,,,,,,,,,,,,,,,,1145.916992,879.425476,505.849945,762.441711,685.111572,106.024300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,881.272156,727.191345,138.011414,,,,841.549011,635.808655,105.000534,1138.944458,889.574280,313.368866,,,,,,,,,,,,,,,,1145.768555,879.446899,505.735016,762.278625,684.958923,106.697632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
