Grasp13
Date:,2025/04/08
Time:,13:23:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,127.242897,678.618286,14.246614,78.524239,632.272705,11.339892,14.936964,941.359802,262.375977,40.667206,968.605896,398.796417,85.307953,762.821289,48.920067,,,,,,,,,,,,,,,,,,,,,
12,127.305931,678.408386,14.278814,78.345192,632.280273,11.501349,14.754032,941.921082,262.332489,40.744827,968.608582,398.705017,85.128708,762.484192,49.402309,,,,,,,,,,,,,,,,,,,,,
13,127.297958,678.065918,14.477405,77.833138,632.283447,11.797300,14.653863,942.379150,262.057281,40.758678,968.557190,398.605896,84.904770,762.179382,50.055416,,,,,,,,,,,,,,,,,,,,,
14,127.536308,678.113770,14.813957,77.237129,632.145569,12.189492,14.507636,942.936523,262.016510,40.749176,968.594971,398.453461,84.598839,761.842163,50.894188,,,,,,,,,,,,,,,,,,,,,
15,128.038635,677.989746,15.374207,76.185898,631.936829,13.141851,14.238438,943.820679,261.991730,40.802292,968.604797,398.330200,84.494316,761.563904,51.289501,,,,,,,,,,,,,,,,,,,,,
16,128.540085,677.839478,16.001066,75.043442,631.647827,14.309008,14.102696,944.571289,261.957001,40.813293,968.646179,398.202728,84.497810,761.358337,51.689102,,,,,,,,,,,,,,,,,,,,,
17,129.511551,677.548462,17.011801,73.977646,630.995850,15.883310,13.974810,945.124756,261.898438,40.718342,968.754211,398.051910,84.723091,761.194458,52.750286,,,,,,,,,,,,,,,,,,,,,
18,130.142517,677.548340,18.116377,72.647873,630.466370,18.650146,13.804720,945.653809,261.903015,40.690712,968.950317,397.979828,84.814529,761.055969,54.364635,,,,,,,,,,,,,,,,,,,,,
19,131.135147,677.403076,20.380014,71.446381,629.633850,21.611025,13.728028,946.439636,261.981445,40.589184,969.043152,397.914581,84.797180,760.807678,55.605309,,,,,,,,,,,,,,,,,,,,,
20,131.977783,677.344299,22.604565,70.500214,629.366028,24.437828,13.615746,947.174072,261.894562,40.476852,969.224609,397.857025,84.882355,760.695313,56.554508,,,,,,,,,,,,,,,,,,,,,
21,133.620789,677.045471,24.999689,70.062561,628.843079,28.047434,13.514979,947.741516,261.777405,40.397102,969.408813,397.822815,85.161819,760.569702,57.312626,,,,,,,,,,,,,,,,,,,,,
22,135.319855,676.946167,27.399750,70.185745,628.446228,30.886124,13.389146,948.131165,261.698669,40.222427,969.589233,397.749969,86.217964,760.639954,58.948048,,,,,,,,,,,,,,,,,,,,,
23,136.834396,677.449219,29.915243,70.651535,628.151550,34.654930,13.302853,948.511230,261.709381,40.091942,969.775940,397.634399,86.840042,760.788574,60.282825,,,,,,,,,,,,,,,,,,,,,
24,139.186859,677.755676,32.452415,71.395332,627.581116,37.675179,13.215994,949.035339,261.688263,39.951977,969.964294,397.601196,87.485321,760.991333,61.680477,,,,,,,,,,,,,,,,,,,,,
25,141.524307,678.098206,35.497864,72.749596,627.199585,41.235809,13.177293,949.637939,261.683258,39.800278,970.134521,397.562866,88.388466,760.936462,63.422489,,,,,,,,,,,,,,,,,,,,,
26,144.146927,678.568176,37.991520,74.713074,626.831177,44.576164,13.092527,950.195435,261.846863,39.732159,970.312744,397.537720,89.304886,761.037354,64.945786,,,,,,,,,,,,,,,,,,,,,
27,147.126968,679.255310,40.761944,76.978897,626.404175,48.619373,13.161403,950.541443,261.756104,39.668591,970.442566,397.462433,90.295044,760.916077,66.759079,,,,,,,,,,,,,,,,,,,,,
28,150.694351,680.201843,43.271576,79.925232,626.003601,52.101234,13.140450,950.908569,261.586700,39.581818,970.604858,397.416199,92.063026,761.027771,68.405121,,,,,,,,,,,,,,,,,,,,,
29,153.471954,681.092163,45.680183,82.815399,625.878296,56.225006,13.153669,951.187805,261.576447,39.472904,970.681335,397.444611,93.593422,761.041382,69.623978,,,,,,,,,,,,,,,,,,,,,
30,157.516830,682.233398,48.449448,86.018417,625.429688,59.708084,13.216514,951.426453,261.669312,39.390285,970.852600,397.450134,95.372055,761.041138,71.308517,,,,,,,,,,,,,,,,,,,,,
31,161.320908,683.223694,51.195053,89.935219,625.250610,63.407528,13.219173,951.764954,261.603546,39.277470,970.954102,397.406616,97.181160,760.978271,73.220085,,,,,,,,,,,,,,,,,,,,,
32,164.773727,684.572083,53.484581,93.443398,625.009338,67.001801,13.187730,952.110413,261.613464,39.152733,971.127136,397.393188,99.032303,760.831299,74.852089,,,,,,,,,,,,,,,,,,,,,
33,168.974457,685.722107,56.493279,97.323372,624.899536,70.777283,13.206918,952.435913,261.799408,39.083469,971.326660,397.381592,100.952087,760.857422,76.359848,,,,,,,,,,,,,,,,,,,,,
34,173.128922,686.894348,59.142918,101.105545,624.500671,74.582985,13.176731,952.683350,261.889893,39.032181,971.403687,397.454254,103.050095,760.716309,77.977226,,,,,,,,,,,,,,,,,,,,,
35,176.963196,688.178772,62.214668,104.807892,624.308594,78.280228,13.128139,952.868835,262.283875,38.945614,971.479797,397.459381,105.161545,760.435181,80.256721,,,,,,,,,,,,,,,,,,,,,
36,181.044159,689.379395,65.182571,109.070084,623.928223,81.779099,13.163808,952.934082,262.414734,38.863491,971.576782,397.437927,107.451996,760.091370,82.372704,,,,,,,,,,,,,,,,,,,,,
37,185.257507,690.639893,67.964127,112.865532,623.781250,85.160545,13.202961,952.943909,262.366577,38.771172,971.739929,397.495483,109.811310,759.794495,84.392303,,,,,,,,,,,,,,,,,,,,,
38,189.622665,691.911987,70.793480,116.910439,623.327942,88.070366,13.258671,952.847961,262.422516,38.763588,971.810120,397.607574,112.139633,759.380310,86.364365,,,,,,,,,,,,,,,,,,,,,
39,193.673187,693.030640,73.450768,120.747292,623.016785,91.262276,13.357533,952.683411,262.382111,38.671242,971.828369,397.507416,114.617729,758.893005,88.402184,,,,,,,,,,,,,,,,,,,,,
40,197.614746,694.142761,76.125694,124.731712,622.592102,93.985916,13.481122,952.409058,262.403015,38.598011,971.817810,397.532288,117.187737,758.424683,90.290131,,,,,,,,,,,,,,,,,,,,,
41,202.160797,695.437012,78.954643,129.069305,622.103455,96.431892,13.565685,952.054810,262.420227,38.567913,971.802002,397.557770,119.930840,757.850220,92.093353,,,,,,,,,,,,,,,,,,,,,
42,206.370758,696.936768,82.092873,133.153915,621.590515,98.693184,13.805285,951.597900,262.485321,38.562218,971.726929,397.577698,122.726494,757.316040,93.634369,,,,,,,,,,,,,,,,,,,,,
43,210.088593,697.880920,84.514000,137.509109,621.160767,100.849510,13.976905,951.210693,262.649963,38.579441,971.635925,397.531311,125.628357,756.783691,95.231194,,,,,,,,,,,,,,,,,,,,,
44,214.064117,699.306213,87.244583,142.070511,620.673523,102.350945,14.221870,950.754761,262.703491,38.609646,971.470520,397.351471,128.633926,756.160095,96.783264,,,,,,,,,,,,,,,,,,,,,
45,218.447311,700.663391,89.744896,146.373032,620.096863,104.118568,14.580412,950.299194,262.333466,38.633167,971.312073,397.269043,131.504440,755.495300,98.476616,,,,,,,,,,,,,,,,,,,,,
46,223.021530,701.999207,91.570892,150.880157,619.781494,106.215271,14.706832,949.382080,262.625793,38.648003,971.073486,397.229767,134.433090,754.942749,99.965279,,,,,,,,,,,,,,,,,,,,,
47,227.220230,703.251221,93.417183,155.385559,619.490295,107.891594,14.937432,948.392090,262.482849,38.780254,970.735413,397.246887,137.316544,754.388306,101.349121,,,,,,,,,,,,,,,,,,,,,
48,231.366837,704.641052,94.784523,159.833054,619.195557,109.511559,15.513274,947.781677,262.211334,38.829487,970.413269,397.197205,140.298676,753.863525,102.887550,,,,,,,,,,,,,,,,,,,,,
49,,,,164.681793,618.984314,111.485313,16.031464,946.806152,261.918854,38.898975,969.923035,397.186035,143.427200,753.451172,104.037971,,,,,,,,,,,,,,,,,,,,,
50,,,,168.974182,618.786865,113.600182,16.658876,945.674988,261.578461,39.105503,969.313049,397.096741,146.583832,752.999451,104.870636,238.337860,706.710083,99.456001,,,,,,,,,,,,,,,,,,
51,,,,173.434692,618.642883,115.666939,17.416029,944.791077,261.222717,39.235142,968.717896,397.022980,150.030457,752.536560,105.802429,242.295929,707.569031,101.134521,,,,,,,,,,,,,,,,,,
52,,,,178.069290,618.466370,116.850693,18.091793,943.570801,260.900574,39.486698,968.128723,396.584747,152.872147,752.108032,107.066582,,,,,,,,,,,,,,,,,,,,,
53,,,,182.471451,618.149536,118.456741,18.849848,942.401733,260.765930,39.810722,967.456421,396.040619,155.618698,751.592102,108.562363,,,,250.361923,709.536438,103.383202,,,,,,,,,,,,,,,
54,,,,186.607468,618.001892,120.541718,19.421322,941.189453,260.222046,40.170876,966.666626,395.730560,158.604279,751.166687,109.707611,,,,253.381088,709.938354,104.812782,,,,,,,,,,,,,,,
55,,,,190.184250,617.696350,122.055557,20.496279,939.731995,260.060974,40.530022,965.849365,395.635010,161.736725,750.613464,109.882339,,,,,,,,,,,,,,,,,,,,,
56,,,,194.400482,617.175842,122.938309,21.149960,938.469177,259.821655,40.868820,965.018738,395.417328,165.172867,749.885315,110.255035,,,,,,,260.481110,710.935059,106.769814,,,,,,,,,,,,
57,,,,198.223892,616.814331,124.065414,21.958462,936.971252,259.476074,41.282051,964.020996,395.232239,167.880798,748.974976,111.510262,,,,,,,263.780457,711.165527,108.472618,,,,,,,,,,,,
58,,,,201.553940,616.146729,124.945526,22.992672,935.726563,259.118011,41.620934,963.109192,394.760620,170.534836,747.877930,112.781136,,,,,,,266.840881,711.197083,110.217018,,,,,,,,,,,,
59,,,,205.078537,615.360840,125.584984,24.107149,934.158569,258.726990,41.947586,962.197144,394.567108,173.431625,747.148315,113.595886,,,,,,,270.104340,711.160889,111.922348,,,,,,,,,,,,
60,,,,208.359863,614.474243,125.953186,24.941153,932.835815,258.239288,42.270393,961.109741,394.286652,176.416107,746.204285,113.846542,,,,,,,273.051971,711.014954,113.159348,,,,,,,,,,,,
61,,,,211.144882,613.306458,126.515808,26.084085,931.182190,257.306519,42.696556,960.217346,393.953705,179.234619,745.049622,114.148727,,,,,,,,,,,,,,,,,,,,,
62,,,,213.656830,612.116577,126.853500,27.402016,929.794250,257.068542,43.342197,959.230347,393.638397,181.638382,743.898499,115.227936,,,,,,,,,,278.328979,710.439026,116.775024,,,,,,,,,
63,,,,216.470993,611.196411,126.549049,28.324448,928.190186,256.891327,43.899826,958.250488,393.259735,184.295135,742.982910,115.636414,,,,,,,,,,,,,,,,,,,,,
64,,,,219.462494,609.922180,126.663933,29.528618,926.591309,256.596436,44.443684,957.338379,392.788116,187.226212,741.800964,115.361229,,,,,,,,,,,,,284.654602,709.394958,117.396889,,,,,,
65,,,,221.877304,608.434753,126.464317,31.064718,925.202332,256.043549,44.860970,956.324707,392.199493,190.044510,740.421875,115.785240,,,,,,,,,,,,,287.284515,708.803345,119.382645,,,,,,
66,,,,224.180054,607.445557,126.191475,32.138191,923.409241,255.151520,45.429821,955.263306,391.822388,192.518005,739.365967,116.328125,,,,,,,,,,,,,,,,,,,,,
67,,,,226.995575,606.393555,125.982811,33.527424,921.963562,254.754868,45.937496,954.439209,391.635590,195.279053,738.370544,116.077225,,,,,,,,,,,,,,,,293.035095,707.502991,120.538811,,,
68,,,,229.491898,605.105103,125.840080,34.792454,920.111328,254.258545,46.546257,953.335205,391.392578,197.608704,736.953979,116.072716,,,,,,,,,,,,,,,,295.898987,706.789001,121.209595,,,
69,,,,231.891266,603.833862,125.395447,36.284138,918.752197,253.311554,47.022957,952.425537,391.100952,199.914703,735.746521,116.694176,,,,,,,,,,,,,,,,298.035431,705.985962,121.464455,,,
70,,,,234.413834,602.884094,125.693184,37.854691,917.048279,253.066498,47.578724,951.427429,390.858978,202.405762,734.833130,117.003212,,,,,,,,,,,,,,,,300.301392,705.395264,122.414543,,,
71,,,,236.857498,601.857910,125.635574,39.080627,915.307983,253.004547,48.424679,950.293030,390.235870,204.770355,733.779724,116.319992,,,,,,,,,,,,,,,,,,,,,
72,,,,239.083572,600.736938,125.356712,40.374115,913.726807,252.718048,49.327358,949.397766,389.770172,207.476837,732.384399,116.090904,,,,,,,,,,,,,,,,,,,305.506683,703.756958,122.506966
73,,,,241.504608,599.457886,125.657280,41.660667,911.867188,252.064148,50.119740,948.272644,389.345795,209.609222,731.381592,116.321747,,,,,,,,,,,,,,,,,,,307.623138,702.715515,122.112030
74,,,,243.843994,598.594299,125.214539,43.302734,910.486023,251.587509,50.652027,947.244202,388.731445,211.865051,730.288452,115.479889,,,,,,,,,,,,,,,,,,,310.197876,701.912842,122.556297
75,,,,246.186691,597.445984,124.609718,44.835045,908.675049,250.971725,51.406971,946.155701,388.374481,214.334076,729.066040,115.744888,,,,,,,,,,,,,,,,,,,312.659241,701.278381,121.939674
76,,,,248.460632,596.005249,124.239807,46.207104,907.162964,250.655243,52.040504,945.012817,388.190277,216.163040,728.015625,115.726364,,,,,,,,,,,,,,,,,,,314.930115,700.106506,122.077446
77,,,,250.598373,594.919800,123.513969,47.422409,905.262207,250.527512,52.682961,943.990356,388.044281,218.697128,726.803833,115.361008,,,,,,,,,,,,,,,,,,,316.879456,698.872253,122.964256
78,,,,252.923065,593.933167,123.204758,48.828773,903.560120,250.342865,53.353191,942.750671,387.696259,220.834793,725.505676,115.174011,,,,,,,,,,,,,,,,,,,319.044037,698.047913,122.507187
79,,,,254.430618,592.767456,122.743073,50.325752,902.157166,249.630630,53.963375,941.641113,387.027710,222.808578,724.467041,115.005226,,,,,,,,,,,,,,,,,,,321.628784,697.344482,122.237869
80,,,,256.626465,591.446655,122.002724,51.782032,900.365662,249.115921,54.680058,940.472900,386.550201,224.874969,723.467224,114.911583,,,,,,,,,,,,,,,,,,,323.348877,696.480164,122.836044
81,,,,258.581024,590.586670,121.327164,53.263470,898.854675,248.882278,55.258808,939.265381,386.435303,226.993164,722.280151,114.194313,,,,,,,,,,,,,,,,,,,325.291229,695.058289,122.874886
82,,,,260.427032,589.529480,120.721252,54.737545,897.111450,248.291534,55.937229,938.247986,386.100159,228.993164,721.135559,114.540428,,,,,,,,,,,,,,,,,,,327.492096,693.790527,122.005615
83,,,,262.245453,588.270081,120.461037,56.025745,895.831726,247.899582,56.655952,936.939148,385.810791,230.787018,720.389038,114.114243,,,,,,,,,,,,,,,,,,,329.505463,693.122742,122.045746
84,,,,263.880432,587.375549,119.982422,57.322136,894.022461,247.652359,57.359997,935.971680,385.570190,233.094620,719.442261,113.442657,,,,,,,,,,,,,,,,,,,331.023529,692.294983,122.799240
85,,,,265.771606,586.595154,119.333336,58.590656,892.610840,247.767853,58.013680,934.764771,385.448822,234.865982,718.384949,112.998268,,,,,,,,,,,,,,,,,,,333.366577,691.057922,121.904129
86,,,,267.333099,585.555420,119.047913,60.078907,890.933777,247.651962,58.746582,933.642151,385.359985,236.599503,717.336670,113.120216,,,,,,,,,,,,,,,,,,,334.909332,689.995117,121.029198
87,,,,268.890198,584.536438,118.276337,61.470104,889.654846,246.744019,59.364639,932.528320,385.194244,238.500107,716.568665,112.549835,,,,,,,,,,,,,,,,,,,336.801880,689.050171,121.581978
88,,,,270.673065,583.618286,117.792549,62.945198,888.078918,246.478378,59.922585,931.325256,384.636322,240.323669,715.780579,112.338242,,,,,,,,,,,,,,,,,,,338.447968,688.140991,120.484451
89,,,,272.171600,582.841370,116.909508,64.031235,886.774902,246.308777,60.653446,930.367554,384.250092,241.980820,714.723877,112.296036,,,,,,,,,,,,,,,,,,,340.670013,686.976196,119.792503
90,,,,273.382568,582.203674,116.320122,65.497200,885.183533,245.954758,61.241634,929.229004,384.145447,243.363464,713.875793,111.815887,,,,,,,,,,,,,,,,,,,342.244141,686.008911,119.462975
91,,,,275.060547,581.408508,116.140938,66.475677,883.760437,246.358841,61.667820,928.167175,383.901367,245.549194,713.288696,111.070091,,,,,,,,,,,,,,,,,,,343.467926,685.057678,119.455566
92,,,,276.432678,580.454163,115.505211,67.892899,882.322266,245.955643,62.167358,927.036072,383.797760,247.002853,712.654053,110.457008,,,,,,,,,,,,,,,,,,,345.252289,683.835999,118.693039
93,,,,277.669678,579.677063,115.010155,69.274925,881.182251,245.584305,62.638588,925.909424,383.579498,248.429993,711.757813,110.238358,,,,,,,,,,,,,,,,,,,346.737061,682.670837,118.061516
94,,,,279.197113,578.986023,114.370445,70.622009,879.751160,245.045242,63.273121,924.942078,383.634766,250.225800,710.878845,109.709503,,,,,,,,,,,,,,,,,,,348.411102,682.140686,116.331078
95,,,,280.627655,578.509766,113.723305,71.939735,878.603333,244.819992,63.848713,923.675171,383.554169,251.530319,710.130554,109.074303,,,,,,,,,,,,,,,,,,,349.890686,681.161987,115.661484
96,,,,282.007568,578.073608,112.903984,73.194870,877.364990,244.889938,64.371010,922.708862,383.456879,252.987701,709.577087,108.911636,,,,,,,,,,,,,,,,,,,351.389648,679.905334,115.930588
97,,,,283.191742,577.710754,112.346588,74.005424,875.967102,244.904510,64.879089,921.696533,383.271637,254.299103,709.121887,108.776886,,,,,,,,,,,,,,,,,,,352.824158,679.076111,114.985008
98,,,,284.499481,577.035095,111.988190,75.491768,875.096069,243.971252,65.275673,920.582275,383.125458,255.448166,708.669861,108.301430,,,,,,,,,,,,,,,,,,,354.297546,678.193848,113.720207
99,,,,285.875824,576.176453,111.321503,76.759735,873.951599,243.811813,65.770432,919.545898,382.997711,256.950531,708.007813,107.627464,,,,,,,,,,,,,,,,,,,354.946869,677.231934,112.807755
100,,,,286.497681,575.700928,110.797371,77.714554,872.880371,243.670761,66.409203,918.560913,382.705322,258.147003,707.306946,107.523949,,,,,,,,,,,,,,,,,,,356.010406,675.822205,112.701241
101,,,,286.815796,575.209961,110.496887,78.639511,871.884705,243.477493,67.087746,917.600830,382.220947,259.057098,706.595520,107.489067,,,,,,,,,,,,,,,,,,,357.631012,674.856018,111.983612
102,,,,287.513245,574.980042,110.001175,79.688538,870.673218,243.117996,67.554024,916.721741,381.813385,259.979553,706.221863,107.170639,,,,,,,,,,,,,,,,,,,358.538208,673.494751,111.214676
103,,,,288.645325,574.726257,109.636215,80.538223,869.707642,243.174194,67.954147,915.735840,381.519714,261.200806,705.822937,106.528099,,,,,,,,,,,,,,,,,,,359.082458,672.239075,111.027382
104,,,,289.488464,574.418640,109.199219,81.353745,868.979187,243.005508,68.374306,914.795593,381.370422,262.284760,705.296509,106.065971,,,,,,,,,,,,,,,,,,,359.560638,670.861816,110.977196
105,,,,290.306061,573.957275,108.359505,82.122292,868.102661,242.727066,68.830200,914.038513,381.265747,263.204803,704.754395,105.909676,,,,,,,,,,,,,,,,,,,360.366821,669.545837,109.375381
106,,,,290.969971,573.530823,107.673714,82.982857,867.244019,242.644302,69.267334,913.148499,381.082001,263.840546,704.248718,105.877319,,,,,,,,,,,,,,,,,,,361.281250,668.300476,107.792809
107,,,,291.640259,572.927673,107.216965,83.710175,866.605957,242.395905,69.605415,912.247498,381.074280,264.336060,703.670288,105.867630,,,,,,,,,,,,,,,,,,,362.011597,666.779358,107.454903
108,,,,292.375061,572.659973,106.399490,84.407471,866.136536,242.125137,69.910515,911.473999,381.074707,265.013611,703.089233,105.878433,,,,,,,,,,,,,,,,,,,362.385345,665.040955,105.934357
109,,,,293.186981,572.433533,105.517967,84.888725,865.432434,241.891998,70.251854,910.741272,380.696228,266.073425,702.440796,105.342300,,,,,,,,,,,,,,,,,,,363.169189,663.061340,103.900368
110,,,,294.061707,572.264587,104.823380,85.424698,864.741699,241.198624,70.577553,909.915710,380.158386,267.104614,702.155212,104.928665,,,,,,,,,,,,,,,,,,,363.353424,660.934082,102.851807
111,,,,294.777405,572.316406,104.320633,86.150810,864.148621,240.488174,70.913254,909.224792,379.853210,267.892700,701.790405,104.814201,,,,,,,,,,,,,,,,,,,363.443542,658.554321,100.888046
112,,,,295.547424,572.409607,104.183449,86.526947,863.794373,240.590057,71.115082,908.599548,379.570831,268.322968,701.407593,104.681221,,,,,,,,,,,,,,,,,,,363.174561,656.095215,98.821526
113,,,,296.715698,572.636536,103.632866,86.755699,863.403442,240.930313,71.426910,907.846436,379.302277,268.704865,701.096069,104.829941,,,,,,,,,,,,,,,,,,,362.940582,653.987610,96.922356
114,,,,297.545013,572.924438,103.758797,87.035667,863.010559,240.878311,71.590675,907.167664,379.142853,269.348206,700.653320,104.906853,,,,,,,,,,,,,,,,,,,362.843353,652.484985,95.824356
115,,,,298.160706,573.076843,103.711227,87.262810,862.503479,240.492935,71.767761,906.569824,378.996521,269.755737,700.210815,105.371361,,,,,,,,,,,,,,,,,,,362.952240,651.650574,95.209930
116,,,,298.668488,573.153992,103.467491,87.519279,862.063599,240.267975,71.949799,906.077759,378.748749,270.040192,699.875183,105.613762,,,,,,,,,,,,,,,,,,,363.132599,650.756958,94.670753
117,,,,299.068146,573.061890,103.193687,87.722099,861.699158,240.107269,72.040306,905.506531,378.575745,270.388336,699.405945,105.813362,,,,,,,,,,,,,,,,,,,363.264252,649.928284,94.231827
118,,,,299.465698,572.938843,103.015274,87.999825,861.593201,239.639435,72.141563,904.904175,378.472565,270.685120,699.076904,105.673897,,,,,,,,,,,,,,,,,,,363.601440,649.340637,93.899284
119,,,,299.736725,572.816223,103.022346,88.175766,861.384949,239.260254,72.420197,904.211304,378.196564,270.781006,698.870850,105.722763,,,,,,,,,,,,,,,,,,,363.592438,648.876648,94.148117
120,,,,300.045746,572.620178,103.122208,88.200340,861.304016,239.025681,72.266121,903.782471,378.180420,270.937103,698.544556,105.848068,,,,,,,,,,,,,,,,,,,363.458405,648.204773,94.400764
121,,,,300.291534,572.398926,103.135277,88.178909,861.164368,238.884232,72.059692,903.349609,377.961151,270.932281,698.188965,105.921768,,,,,,,,,,,,,,,,,,,363.442291,647.621765,94.491119
122,,,,300.551331,572.122009,103.228737,88.102745,861.060242,238.751724,72.157059,902.825195,377.801971,270.903107,697.916687,106.050987,,,,,,,,,,,,,,,,,,,363.342255,647.146545,94.539398
123,,,,300.693756,571.910889,103.257553,87.996284,860.915710,238.583221,72.229065,902.236511,377.569977,270.828217,697.508911,106.145378,,,,,,,,,,,,,,,,,,,363.346497,646.638428,94.751884
124,,,,300.878021,571.791016,103.047928,87.793327,860.838867,238.430542,72.288452,901.661377,377.278931,270.884827,696.957336,106.664764,,,,,,,,,,,,,,,,,,,363.188538,646.294250,94.988251
125,,,,301.010651,571.677246,102.920006,87.583214,860.788940,238.212952,72.249741,901.238953,377.098694,270.728638,696.446838,107.110748,,,,,,,,,,,,,,,,,,,363.083374,645.975891,95.388481
126,,,,301.020447,571.447815,102.910103,87.325890,860.651306,237.914642,72.296898,900.909119,376.968170,270.698364,696.088013,107.121254,,,,,,,,,,,,,,,,,,,362.883759,645.603455,95.685776
127,,,,301.091705,571.178955,102.756569,87.001183,860.416565,237.664093,72.262131,900.510132,376.683624,270.453918,695.730591,107.206062,,,,,,,,,,,,,,,,,,,362.775024,645.068665,96.177979
128,,,,301.117615,570.820190,102.611557,86.733673,860.154846,237.508713,72.305161,899.929260,376.557129,270.243835,695.398865,107.432655,,,,,,,,,,,,,,,,,,,362.707245,644.794983,96.271729
129,,,,301.022278,570.440674,102.686211,86.410927,859.909363,237.355927,72.495514,899.434143,376.237335,269.841034,695.166992,107.672142,,,,,,,,,,,,,,,,,,,362.771881,644.482544,96.333054
130,,,,300.880432,570.105774,102.860962,86.086121,859.563782,237.075699,72.554085,898.946045,375.887604,269.546082,694.850769,107.920959,,,,,,,,,,,,,,,,,,,362.566284,644.290222,96.686615
131,,,,300.625702,569.752563,103.053116,85.832733,859.165588,236.637772,72.671051,898.529175,375.584839,269.062531,694.389282,108.380318,,,,,,,,,,,,,,,,,,,362.191986,643.927795,97.180145
132,,,,300.375916,569.406067,103.200081,85.541656,858.904480,236.551605,72.673386,898.136719,375.325928,268.771393,693.824829,108.678658,,,,,,,,,,,,,,,,,,,361.750427,643.456604,97.744957
133,,,,300.078766,569.076172,103.343597,85.022247,858.510193,236.865570,72.574188,897.422607,375.729065,268.471649,693.212585,108.794128,,,,,,,,,,,,,,,,,,,361.287079,643.088745,98.251999
134,,,,299.648041,568.713867,103.550377,84.676216,858.325745,236.971512,72.500969,896.694092,375.916626,268.142303,692.564575,108.919754,,,,,,,,,,,,,,,,,,,360.830231,642.533875,98.788757
135,,,,298.909546,568.148315,104.193901,84.062057,858.058655,237.049072,72.412560,896.022400,375.800537,267.628296,692.013062,109.154129,,,,,,,,,,,,,,,,,,,360.346252,641.805786,99.466385
136,,,,298.369812,567.450623,104.712524,83.543365,857.687500,237.119965,72.366508,895.494019,375.748505,267.175934,691.360046,109.561134,,,,,,,,,,,,,,,,,,,359.937561,641.050232,100.271049
137,,,,297.955719,566.517090,105.160370,83.280525,857.400146,236.840668,72.335152,894.910156,375.630768,266.830627,690.742493,109.902336,,,,,,,,,,,,,,,,,,,359.564972,640.677368,100.522232
138,,,,297.754883,565.823120,105.279877,82.841393,856.817505,236.727173,72.349129,894.240417,375.594055,266.438263,689.761292,110.312614,,,,,,,,,,,,,,,,,,,358.830200,639.782959,101.594269
139,,,,297.360016,565.040405,105.557846,82.649475,856.324829,236.638870,72.228592,893.447388,375.690399,265.811920,688.887634,111.024406,,,,,,,,,,,,,,,,,,,358.309448,638.643738,102.634254
