Grasp63
Date:,2025/04/22
Time:,16:05:25
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,1043.934814,838.816650,285.974609,895.309875,796.809387,62.114716,756.598083,807.116577,34.280918,819.425537,741.927673,34.487179,1105.825928,878.016296,494.518066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1043.861206,838.877258,285.999908,895.288269,796.801758,62.116692,756.645264,807.113586,34.255199,819.501160,741.908264,34.533546,1105.868774,878.024780,494.498016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1043.644775,838.934326,285.971405,895.298828,796.790222,62.088814,756.636658,807.115295,34.234707,819.477173,741.890198,34.578472,1105.980591,878.114258,494.451019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1043.718628,838.879150,285.895081,895.309448,796.808838,62.110256,756.628540,807.120300,34.254940,819.433533,741.937805,34.555569,1106.029785,878.141357,494.399933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1043.702148,838.898682,285.812469,895.348938,796.793152,62.069862,756.584595,807.123901,34.287273,819.453430,741.933411,34.614754,1106.071045,878.150024,494.377869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1043.793823,838.849731,285.785431,895.348877,796.801147,62.091022,756.628967,807.113831,34.270264,819.445557,741.898621,34.611420,1106.142944,878.255676,494.345367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1043.625977,838.856079,285.539001,895.381775,796.807556,62.063400,756.631348,807.114685,34.241344,819.502563,741.829895,34.650894,1106.250854,878.233887,494.319916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1043.918335,838.859802,285.773041,895.352539,796.805725,62.090076,756.681335,806.971130,34.481117,819.438660,741.887207,34.658195,1106.351074,878.236267,494.252960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1043.928711,838.906067,285.836273,895.335999,796.808105,62.082397,756.600525,807.083923,34.332561,819.425110,741.902832,34.618744,1106.377197,878.237915,494.230927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1043.856812,838.837952,285.577972,895.310730,796.792236,62.076450,756.640137,807.033875,34.233200,819.414246,741.919983,34.518898,1106.436401,878.325806,494.178314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1043.881836,838.808044,285.496185,895.348022,796.787109,62.061016,756.648132,807.011658,34.202068,819.427734,741.915100,34.607346,1106.460449,878.344910,494.161926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1043.957520,838.914734,285.456299,895.323303,796.808716,62.101765,756.668091,807.044556,34.499916,819.494324,741.837402,34.672470,1106.485352,878.346130,494.128967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1044.001831,838.933044,285.471405,895.271667,796.784302,62.106968,756.551514,807.093506,34.361080,819.459167,741.862244,34.603565,1106.572754,878.342896,494.089661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1043.999268,838.924377,285.481079,895.272339,796.800598,62.136547,756.573547,807.101440,34.289612,819.482361,741.893433,34.612026,1106.634033,878.348083,494.036346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1043.964355,838.947327,285.469666,895.246338,796.796997,62.158783,756.637756,806.959839,34.495899,819.514771,741.837952,34.648014,1106.724731,878.390015,494.033051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1043.897827,838.960876,285.463409,895.248962,796.800049,62.065155,756.620972,807.021667,34.597939,819.457947,741.918945,34.605190,1106.772095,878.405518,493.998596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1043.888306,838.972412,285.472900,895.318848,796.781311,62.060535,756.563660,807.007080,34.359978,819.412476,741.925049,34.642891,1106.765137,878.431641,493.937744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1043.954590,838.965881,285.484009,895.311951,796.798828,62.108135,756.616760,807.106140,34.246563,819.395386,741.916077,34.674732,1106.833496,878.407654,493.898926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1044.032593,838.970703,285.448883,895.330200,796.809631,62.090809,756.567627,807.116089,34.207745,819.436096,741.922852,34.658089,1107.137695,878.427490,493.797150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1044.006592,838.993225,285.457153,895.273987,796.796265,62.129395,756.644104,807.055176,34.496780,819.422424,741.913513,34.654774,1107.222412,878.450439,493.700806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1044.025513,839.061890,285.458771,895.237183,796.792969,62.163387,756.660034,806.958740,34.569756,819.434448,741.896118,34.611923,1107.201904,878.453125,493.698151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1044.021362,839.083801,285.465179,895.310486,796.806702,62.105957,756.691101,806.939453,34.538456,819.457581,741.907593,34.670471,1107.228394,878.464600,493.697449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1044.097290,839.058594,285.427826,895.311218,796.806580,62.106647,756.517395,807.088257,34.275719,819.415161,741.912292,34.675781,1107.223389,878.477966,493.676300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1044.195801,838.927490,285.380402,895.376099,796.807556,62.065060,756.555664,807.032410,34.257282,819.371155,741.914734,34.562122,1107.246460,878.480164,493.637024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1044.186035,838.913330,285.379547,895.377319,796.790405,62.040466,756.655945,807.009705,34.267376,819.422607,741.946411,34.524113,1107.263062,878.457947,493.671906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1044.161621,838.926758,285.395752,895.352234,796.804321,62.060066,756.713745,807.094482,34.271969,819.505066,741.819641,34.587257,1107.254883,878.473999,493.639282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1044.188110,838.915771,285.386200,895.380371,796.809204,62.058781,756.627258,807.017029,34.260170,819.476685,741.861389,34.593872,1107.269165,878.467834,493.647003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1044.084229,838.959290,285.413147,895.326904,796.792053,62.066639,756.614563,807.007507,34.238209,819.395752,741.911194,34.534378,1107.259521,878.476318,493.631531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1044.135254,838.934143,285.415283,895.326294,796.801453,62.108025,756.575684,807.088684,34.270477,819.375000,741.942383,34.555107,1107.245483,878.391846,493.611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1044.091553,838.952454,285.416046,895.324890,796.797913,62.080395,756.543762,807.020325,34.290405,819.401733,741.922119,34.650501,1107.255005,878.457642,493.623901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1044.028198,838.919739,285.420837,895.381836,796.806274,62.054207,756.579102,807.079346,34.300533,819.443298,741.928406,34.536091,1107.234619,878.492493,493.640015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1044.038330,838.898499,285.414215,895.342407,796.823364,62.101860,756.506104,807.028503,34.258980,819.476685,741.922974,34.500652,1107.255737,878.395935,493.612915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1044.099854,838.892639,285.421112,895.344666,796.794922,62.074429,756.637207,806.951355,34.509289,819.473267,741.895264,34.556843,1107.295654,878.366028,493.585876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1044.138916,838.833862,285.399323,895.296875,796.807495,62.127472,756.610474,807.025391,34.546684,819.451782,741.889343,34.596592,1107.350830,878.376648,493.535309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1044.114746,838.801086,285.400116,895.241211,796.797546,62.163258,756.457214,807.028015,34.326847,819.440857,741.892578,34.606098,1107.492188,878.329895,493.463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1044.006836,838.820740,285.419525,895.248901,796.779236,62.126312,756.458618,806.997498,34.327606,819.442505,741.894287,34.601116,1107.559204,878.314514,493.426605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1044.050781,838.813538,285.437927,895.311401,796.774902,62.082989,756.594666,806.945557,34.484127,819.447388,741.893982,34.595009,1107.549194,878.326599,493.406677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1044.049316,838.806458,285.407349,895.292297,796.776428,62.082199,756.551392,806.943237,34.534859,819.422852,741.908447,34.644081,1107.394043,878.275574,493.502686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1044.004761,838.825073,285.486847,895.283325,796.802734,62.126675,756.431274,806.989441,34.328465,819.461548,741.900208,34.653683,1107.339844,878.265381,493.547760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1043.933350,838.877563,285.495361,895.265503,796.784119,62.114223,756.547119,806.962280,34.450119,819.401062,741.908691,34.545002,1107.318115,878.254944,493.584473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1044.007080,838.838745,285.467957,895.266602,796.776428,62.103325,756.492249,807.005249,34.307400,819.378418,741.895874,34.536060,1107.307617,878.271240,493.563690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1044.110229,838.779114,285.442932,895.270630,796.776733,62.100056,756.443420,807.004028,34.274353,819.410950,741.909119,34.567410,1107.423096,878.273499,493.557404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1044.130615,838.787781,285.399323,895.301880,796.788025,62.084160,756.531616,806.962097,34.500732,819.453308,741.914551,34.678268,1107.350586,878.256958,493.567322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1044.092773,838.794617,285.441925,895.311340,796.797607,62.088161,756.456116,807.010254,34.367676,819.399109,741.886841,34.659325,1107.417236,878.268616,493.563171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1044.066528,838.795837,285.469696,895.337280,796.808716,62.077976,756.563293,806.964722,34.483730,819.382446,741.880249,34.636971,1107.384888,878.265198,493.629974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1044.086670,838.785156,285.459473,895.318542,796.793152,62.071873,756.600708,806.946533,34.509293,819.429443,741.892334,34.606846,1107.538330,878.136536,493.526245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1044.032227,838.798767,285.476868,895.377197,796.804199,62.058380,756.507996,807.004944,34.293453,819.374573,741.949219,34.543861,1107.470825,878.132324,493.555389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1044.052246,838.797424,285.476837,895.332397,796.792114,62.062229,756.529785,807.000366,34.154015,819.377808,741.928528,34.517246,1107.536499,878.120789,493.512360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1044.029907,838.729126,285.475159,895.367249,796.793823,62.050095,756.521179,807.015015,34.202839,819.425110,741.921753,34.503090,1107.428223,878.147217,493.579132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1044.085571,838.683167,285.446136,895.395691,796.805847,62.046028,756.598572,806.957520,34.456455,819.418030,741.944153,34.415760,1107.399780,878.155579,493.611755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1044.103638,838.682861,285.434692,895.357483,796.809570,62.061447,756.576721,806.950012,34.543289,819.451782,741.951965,34.485737,1107.416138,878.077209,493.556671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1044.084839,838.708313,285.449066,895.379333,796.808655,62.058842,756.460938,807.091736,34.325287,819.434692,741.918396,34.562920,1107.633667,877.959778,493.643219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1044.063721,838.692261,285.452179,895.368225,796.790405,62.049641,756.449280,807.026062,34.262333,819.378906,741.907898,34.557991,1107.490356,878.027710,493.561798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1044.060303,838.684937,285.452423,895.362305,796.786194,62.050068,756.510803,807.000183,34.237820,819.401245,741.912170,34.576881,1107.602295,877.860596,493.635834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1044.040649,838.673096,285.434448,895.288452,796.778015,62.085476,756.598572,806.954590,34.462841,819.313538,741.923767,34.493526,1107.693481,877.835083,493.622162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1044.058594,838.696167,285.455719,895.290100,796.787415,62.093193,756.556458,806.945740,34.539833,819.392578,741.919556,34.550625,1107.464600,877.904175,493.564972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1044.116333,838.694336,285.440948,895.304321,796.790466,62.083572,756.459778,807.002625,34.312702,819.451721,741.896362,34.595329,1107.356567,877.914795,493.623962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1043.988770,838.678833,285.480743,895.287354,796.789734,62.101414,756.484192,807.019714,34.234852,819.393250,741.893860,34.602482,1107.475586,877.826660,493.553192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1044.033813,838.693481,285.476440,895.268982,796.779236,62.104855,756.596619,806.968384,34.450409,819.364075,741.910339,34.558380,1107.773804,877.676147,493.563385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1043.973389,838.705505,285.469788,895.274109,796.786804,62.112659,756.490601,806.987000,34.379364,819.351379,741.933899,34.501842,1107.761963,877.691406,493.586792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1044.020142,838.651001,285.454163,895.300781,796.790161,62.088238,756.531250,806.953308,34.498348,819.338623,741.908875,34.539974,1107.582397,877.685303,493.508667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1044.049072,838.669006,285.475464,895.282532,796.779724,62.090057,756.412109,806.995850,34.378845,819.358887,741.899231,34.604160,1107.549072,877.686096,493.498230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1044.073730,838.695984,285.457123,895.277466,796.786865,62.108662,756.428162,807.003906,34.297283,819.386414,741.884155,34.640694,1107.753052,877.571960,493.584869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1044.110840,838.675659,285.449402,895.311035,796.778931,62.088863,756.440247,806.999878,34.284039,819.279724,741.911133,34.528664,1107.614624,877.573792,493.479980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1043.998779,838.593567,285.473450,895.321777,796.796753,62.083450,756.485168,806.968140,34.211544,819.279724,741.924194,34.600189,1107.798096,877.482971,493.549713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1043.972168,838.553284,285.484375,895.340088,796.809692,62.074490,756.481812,806.970337,34.194134,819.365295,741.916565,34.606293,1107.687012,877.552429,493.443420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1044.050171,838.513855,285.463562,895.360229,796.792664,62.054440,756.445618,806.991516,34.255074,819.423096,741.911499,34.579899,1107.839844,877.398499,493.507904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1044.064941,838.517822,285.451843,895.324219,796.787415,62.064529,756.559814,806.936890,34.432453,819.421509,741.907593,34.557018,1107.942627,877.342834,493.492432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1044.053223,838.450317,285.451141,895.305725,796.788757,62.078899,756.490356,806.958069,34.271988,819.407471,741.884827,34.604111,1107.681274,877.452454,493.405884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1044.063232,838.413635,285.443390,895.304138,796.789673,62.082485,756.612427,806.918518,34.384758,819.302551,741.916321,34.510326,1107.765259,877.290283,493.517914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1044.034912,838.412903,285.451660,895.325195,796.788330,62.088432,756.477600,806.980957,34.289722,819.413635,741.930664,34.526913,1107.596680,877.335754,493.436371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1044.119141,838.381958,285.467316,895.314026,796.788757,62.078411,756.468079,807.014221,34.240459,819.444519,741.915161,34.556244,1107.787720,877.260010,493.511292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1044.086670,838.297791,285.438568,895.351013,796.788696,62.059261,756.508850,806.974731,34.187061,819.401001,741.933228,34.492947,1107.897949,877.135620,493.507263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1044.026123,838.322205,285.443726,895.324951,796.789001,62.064980,756.505188,806.983032,34.236149,819.377808,741.908386,34.564865,1107.703857,877.188721,493.518250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1043.980347,838.335022,285.467834,895.376587,796.805725,62.059273,756.504944,806.972107,34.215458,819.400635,741.909729,34.594643,1107.839355,877.143860,493.603210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1043.956421,838.312256,285.484833,895.330444,796.793030,62.064396,756.545166,806.978821,34.163155,819.416016,741.912415,34.585392,1107.764893,877.075745,493.492340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1044.185059,838.253967,285.503601,895.347839,796.787659,62.060886,756.516846,807.006165,34.201065,819.423035,741.936584,34.598156,1107.664307,877.105652,493.469208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1044.136963,838.151611,285.516632,895.319946,796.788269,62.069984,756.482910,806.982056,34.208851,819.302002,741.949707,34.540356,1107.741943,876.971252,493.479309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1043.979736,838.158020,285.514709,895.348389,796.788696,62.062096,756.486450,806.967651,34.214588,819.433228,741.910156,34.621811,1108.077759,876.849121,493.478455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1044.037231,838.211548,285.550262,895.291565,796.778809,62.084644,756.468628,806.972229,34.213409,819.351501,741.919556,34.497330,1107.834595,876.906189,493.443909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1044.120483,838.198059,285.519562,895.264038,796.776917,62.105286,756.441711,806.995850,34.282715,819.350525,741.935242,34.472164,1107.661865,876.868713,493.519562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1044.126343,838.268799,285.530273,895.262939,796.777588,62.108696,756.447449,806.993042,34.300640,819.318420,741.925964,34.505978,1107.667358,876.820374,493.538239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1044.117676,838.110168,285.793732,895.248718,796.792358,62.149529,756.432922,806.997559,34.304043,819.353149,741.904968,34.598457,1107.977295,876.613098,493.473663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1044.055786,838.156738,285.904724,895.247009,796.805603,62.172668,756.423645,806.995667,34.287766,819.304810,741.915161,34.564091,1107.845703,876.656677,493.331238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1044.111450,838.230835,285.895905,895.171509,796.818542,62.150757,756.443237,806.994873,34.271660,819.451843,741.644470,33.992424,1108.118896,876.517639,493.394745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1044.197144,838.294800,285.904938,895.151245,796.821899,62.148590,756.439941,806.997864,34.290474,819.483093,741.829468,34.220531,1108.367310,876.421265,493.343262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1044.261841,838.294495,285.883179,895.078552,796.808533,62.215462,756.426575,806.995422,34.286510,819.313171,742.019104,34.469284,1107.879150,876.521179,493.270660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1044.307495,838.307434,285.835907,895.133545,796.666382,62.634617,756.412842,806.997437,34.308796,819.224609,742.061462,34.704758,1107.793945,876.465210,493.425354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1044.339233,838.358154,285.859680,895.101440,796.601501,62.913830,756.419739,807.086609,34.322803,819.244080,742.041321,34.772621,1107.684448,876.544739,493.392334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1044.504272,838.498657,285.835236,895.039307,796.662659,62.927250,756.426514,807.019043,34.310299,819.238708,742.112793,34.713638,1107.735962,876.541626,493.396271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1044.560791,838.551392,285.791931,895.063049,796.684753,63.087173,756.471985,807.077942,34.342800,819.188232,742.256958,34.698757,1107.981567,876.492737,493.348328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1044.691284,838.544800,285.701538,895.080933,796.731689,63.331066,756.544739,807.057922,34.526703,819.139221,742.366638,34.861744,1108.006714,876.601013,493.283875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1044.796997,838.659546,285.717499,895.050415,796.753052,63.476734,756.534302,807.056213,34.570835,819.003418,742.679077,35.090195,1107.783203,876.780640,493.282074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1044.938354,838.771179,285.660156,895.076965,796.748230,63.724998,756.541077,807.144165,34.566383,818.793457,742.979614,35.375816,1107.570435,876.985535,493.369354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1045.060547,838.945007,285.524689,895.012024,796.882813,63.895172,756.542725,807.171570,34.572681,818.129944,743.459351,36.265171,1107.428101,877.133484,493.423798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1045.173462,839.175537,285.475647,894.947449,796.878052,64.058456,756.520874,807.172668,34.556519,817.599792,743.815552,36.823563,1107.466187,877.162842,493.383453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1045.425903,839.406189,285.441010,894.849304,796.973938,64.307434,756.516113,807.266724,34.567009,,,,1107.568726,877.258484,493.286163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
