Grasp18
Date:,2025/04/08
Time:,13:08:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,568.160645,700.716736,64.452499,543.279724,602.827209,87.795860,466.392487,716.398499,79.529228,231.259933,773.239197,185.328247,131.988815,837.652039,352.683319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,566.739380,702.641785,68.115410,542.151245,605.003845,93.781792,464.324860,717.564880,83.216057,228.230606,774.326172,183.987000,130.540939,838.599792,352.585236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,564.918152,704.430908,71.859688,541.176697,607.345337,99.514526,462.575317,719.302856,85.698936,225.553741,775.599182,182.581039,129.240967,839.529297,352.442169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,563.066528,706.394104,75.612694,539.613220,609.914063,105.955505,460.610077,720.605347,88.481857,222.508072,777.388306,181.737961,128.007507,840.501221,352.125641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,561.333984,708.274353,80.066269,538.078491,612.162598,112.620796,458.709351,721.933777,92.194328,218.837708,778.581360,181.459976,126.563766,841.684998,351.899689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,559.221802,710.443237,84.774536,536.492310,614.964294,119.053680,456.197174,723.664612,95.261330,215.507507,780.009583,180.512695,125.374054,842.876892,351.375946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,556.893066,712.710754,89.329529,534.172668,617.803833,126.263199,453.738861,725.140259,98.875389,212.429291,781.553162,179.214539,123.817398,844.104187,351.253601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,554.288879,714.899780,94.095551,531.754944,620.697327,133.649918,451.040375,726.901672,102.835197,209.384003,783.184998,177.892578,122.242432,845.364197,351.258514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,551.385498,717.080505,98.776047,529.069580,623.418274,140.651840,448.472992,728.857666,106.428650,205.449417,785.020935,177.754959,120.725342,846.607666,351.107056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,548.932556,719.156677,103.775597,525.784241,626.258972,148.094467,445.350922,730.505066,110.571365,201.557373,786.328552,176.966934,119.042511,848.065308,351.159454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,547.126648,721.349609,108.921257,522.409119,629.393494,155.688339,442.726227,732.430481,114.063873,197.844833,788.252625,176.081879,117.740990,849.391357,350.929901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,543.965820,723.224060,114.308167,518.944336,632.186035,162.578079,438.592163,733.961243,118.925827,194.073547,789.962219,175.717087,116.453613,850.914673,350.758362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,540.983337,725.459106,119.590729,515.019775,635.026489,169.754822,435.693909,735.942627,122.336945,190.549088,791.852356,175.307068,115.063339,852.308167,350.472748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,536.962463,727.356445,125.444221,511.241058,637.703918,176.583206,433.371826,737.944519,125.637955,186.514114,793.501099,175.325073,113.566124,853.747314,350.592255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,533.066040,729.419983,130.881058,506.761627,640.473633,183.931534,430.085785,739.820313,129.823044,182.510315,795.639648,175.089920,112.009056,855.149780,350.769867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,529.270935,731.220703,137.112732,502.083466,643.315125,190.546936,425.190918,741.211975,135.152908,178.378815,797.368774,174.886078,110.358177,856.594360,351.320557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,525.168152,732.593872,142.479248,497.225067,645.880798,197.438324,420.174744,743.225098,140.295914,174.465363,799.417542,174.670593,109.079391,858.147583,350.900360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,520.721252,734.067810,147.852646,492.140442,648.173462,203.958801,416.460968,744.727661,143.937088,170.342880,801.445862,174.925766,107.700485,859.645630,350.775238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,516.790894,735.533386,151.849915,487.267853,650.832214,209.595520,412.473694,746.115356,146.764984,166.679550,803.415222,175.008392,106.264061,861.067200,350.903137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,512.151306,736.340027,156.643158,482.424072,653.034790,214.966629,408.435181,747.449158,150.976532,162.960815,805.649109,174.864777,104.743225,862.471497,351.765442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,507.750641,737.165588,161.365616,477.382324,655.293213,220.392136,403.306458,748.579346,155.082657,158.844315,807.711121,174.943298,103.153275,864.033142,352.055847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,502.979065,737.987366,166.476746,471.911987,657.229248,225.901245,399.149841,749.947876,158.456863,155.142410,809.859497,174.632767,101.810951,865.558655,352.394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,498.910645,738.866638,170.680679,466.356384,659.209167,230.805618,395.130951,751.036499,160.698227,151.023163,812.298706,175.254333,100.302330,867.080017,352.721283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,494.203583,739.500793,174.408981,460.799011,660.829285,235.454880,391.108856,752.361816,163.763306,147.247192,814.503845,175.493759,98.881950,868.483093,353.018188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,489.471100,739.878479,178.601700,454.800934,662.292114,240.406799,386.195618,753.403687,166.646973,143.444824,816.841797,175.718643,97.427467,869.876465,353.173401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,484.965240,740.073853,181.910309,448.772034,663.494263,244.280579,381.709106,753.968384,169.237564,139.841888,819.325256,175.751511,95.762337,871.347839,353.940643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,480.279572,739.981995,185.622635,442.733826,664.279785,248.210175,,,,136.211502,822.006836,176.048645,94.405067,872.644958,354.786652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,475.024902,739.712402,189.153854,436.687866,665.100098,251.829224,,,,132.645523,824.450500,176.306488,92.928841,874.198242,355.766388,373.399078,755.442078,173.827820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,470.423126,739.242798,192.093872,430.529572,665.603760,255.058807,,,,128.823196,826.925354,176.884705,91.540268,875.648010,356.366455,368.522705,756.409912,175.875626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,465.647827,738.824646,194.277740,424.279907,665.904663,257.594543,,,,125.207443,829.484375,177.191238,90.370392,877.194641,356.382080,363.756683,757.213562,177.905533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,461.022827,738.285522,196.800079,417.462524,665.986389,260.984467,,,,122.258247,832.202393,176.660172,89.188271,878.713745,356.536804,359.372589,757.568237,179.607300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,456.037201,737.571472,199.269516,411.095337,665.975891,262.987549,,,,118.877022,835.015564,176.803574,87.999306,880.340881,356.901306,354.992676,757.835999,181.237259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,451.066620,736.603394,201.681610,404.952606,665.600220,264.684143,,,,115.408783,837.569275,177.137756,86.810883,881.782898,357.303558,350.419586,757.899170,182.763565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,446.012787,735.454651,203.489929,398.484009,665.022095,266.427979,,,,111.837334,840.245422,178.219315,85.526230,883.296082,358.219879,345.704041,757.988770,184.113098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,440.991608,734.372192,204.787628,391.718292,664.207764,267.749878,,,,108.952774,842.765381,178.333557,84.244362,884.792664,358.702271,341.259491,757.832886,185.175522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,436.165741,733.232361,206.441101,385.476410,663.256104,268.727417,,,,105.895981,845.687012,179.045517,83.048302,886.360168,358.971893,337.062134,757.818909,185.568497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,430.976593,731.670715,208.026901,379.130554,661.963196,268.882416,,,,102.959564,848.352539,179.281235,82.201637,887.977905,359.118683,332.600861,757.247498,186.171417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,426.061829,730.437927,209.225693,372.687042,660.458984,269.278748,,,,100.156349,851.136169,179.311325,81.165184,889.524231,359.475800,327.585785,756.954285,187.032898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,421.193909,729.219421,209.957230,366.191772,659.063904,268.767914,,,,97.807457,853.878418,179.036560,80.092690,891.160889,359.734131,322.894501,756.264709,187.496613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,416.039368,727.454773,211.093674,359.554535,657.302307,268.487030,,,,95.108765,856.536987,178.927612,79.154739,892.591736,360.020081,318.437805,756.358948,187.323318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,410.961029,726.407593,211.244995,353.052490,655.513000,268.146545,,,,92.307495,859.109985,179.545395,78.168228,894.075989,360.048096,314.291870,755.986023,187.064758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,406.700836,725.078796,211.344284,346.980865,653.530151,266.392578,,,,89.817589,861.499390,180.492737,77.250717,895.584656,360.722717,310.376587,755.404175,186.615341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,401.742584,723.133118,211.530197,340.879028,651.608276,264.673828,,,,87.560478,864.097839,180.685455,76.372337,897.025208,361.174042,306.450562,754.621826,185.479935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,397.450592,722.005615,210.841492,335.209076,649.634705,262.743439,,,,85.073837,866.665161,180.990845,75.749237,898.435486,361.291565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,392.977844,720.167847,210.184021,329.445892,647.438721,260.193573,,,,83.366547,868.998962,180.605637,74.880600,899.943298,361.457550,,,,298.232056,753.584290,183.689453,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,388.895508,718.694824,208.953720,323.748840,645.285339,258.175781,,,,81.819168,871.176514,180.288132,74.243011,901.255371,361.662506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,384.770416,717.225586,207.442825,318.377472,643.043457,255.230316,,,,79.862396,873.401672,181.081848,73.512070,902.574951,361.879700,,,,,,,290.939636,751.737183,180.754349,,,,,,,,,,,,,,,,,,,,,,,,
58,380.591614,715.440186,206.228912,313.138824,640.678406,252.257950,,,,77.696159,875.369202,182.021317,72.909798,903.769836,362.160736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,376.958984,714.069641,204.105438,308.042450,638.589905,249.046356,,,,76.037102,877.047241,182.065994,72.357742,905.030151,362.427155,,,,,,,,,,283.258148,749.916321,179.345474,,,,,,,,,,,,,,,,,,,,,
60,373.696625,712.552673,201.563522,303.376495,636.267395,245.245224,,,,74.954163,879.254456,181.728561,71.700325,906.129150,362.635010,,,,,,,,,,279.810181,749.363953,177.988266,,,,,,,,,,,,,,,,,,,,,
61,370.495026,710.936035,199.042770,298.920288,634.304077,241.386017,,,,73.849884,880.774292,181.300110,71.208015,907.143738,362.994843,,,,,,,,,,276.217072,748.290588,176.522247,,,,,,,,,,,,,,,,,,,,,
62,367.282745,709.656921,195.825348,295.130829,632.299316,237.830856,,,,72.627777,882.577026,181.307159,70.754448,908.146912,363.137787,,,,,,,,,,273.103363,747.365234,174.049408,,,,,,,,,,,,,,,,,,,,,
63,364.208832,708.426636,193.021866,290.833374,630.132751,233.855316,,,,71.676247,883.830811,181.448059,70.347931,908.999817,363.288757,,,,,,,,,,270.345673,746.539917,171.153442,,,,,,,,,,,,,,,,,,,,,
64,361.937988,707.167847,189.547867,287.450562,628.171448,229.532104,,,,70.382401,885.290649,181.853821,70.015518,909.998047,363.180542,,,,,,,,,,267.760620,745.300171,168.572296,,,,,,,,,,,,,,,,,,,,,
65,359.811432,706.110107,185.766190,284.457642,626.501587,225.224579,,,,69.358818,886.222961,181.920517,69.781494,910.873474,363.079224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,357.665436,705.477051,182.074005,282.052429,624.811096,221.415939,,,,68.891350,887.341431,181.770142,69.187500,911.527649,363.245850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,355.662933,704.597412,178.017334,279.776276,623.260071,217.304733,,,,68.575050,888.493958,181.230759,68.868858,912.224792,363.086029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,353.462036,703.712646,174.760559,277.805511,621.722473,213.421051,,,,68.009109,889.203857,180.661880,68.650047,912.824829,362.786835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,351.821533,703.142883,170.875961,276.375336,620.440186,209.224808,,,,67.329025,889.738586,180.364944,68.474983,913.438904,362.659454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,350.259796,702.447266,167.224533,274.999115,619.166748,205.493454,,,,66.792465,890.444458,180.182587,68.327606,913.892517,362.463806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,349.321716,702.148132,163.617859,273.639679,617.928528,202.047501,,,,66.689873,890.933533,180.105896,68.182350,914.186707,362.358429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,348.587952,701.654785,159.928680,272.453644,616.746704,198.578705,,,,66.611763,891.324158,180.004013,68.057564,914.535034,362.224792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,347.511414,701.450317,156.772034,271.307251,615.643921,195.564865,,,,66.738098,891.772461,179.557465,68.033501,914.827881,362.007935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,346.582245,701.180481,153.281464,270.394257,614.590515,191.748184,,,,66.749138,891.957275,179.111603,68.161354,915.110107,361.605408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,345.198364,700.769104,150.829926,268.852844,613.707336,189.049377,,,,66.886780,892.028137,178.532593,68.262833,915.333679,361.269348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,345.195770,700.369873,147.370956,267.628937,612.657471,186.269547,,,,67.178024,892.020996,177.985199,68.379982,915.510620,360.801056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,344.383850,699.856140,144.846161,266.657379,611.676575,183.580688,,,,67.385300,891.904053,177.886292,68.606552,915.667114,360.360779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,343.495422,699.254028,143.333115,265.697784,610.378845,180.732620,,,,67.463036,891.617554,177.377182,68.709435,915.749084,359.968597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,343.320313,698.759216,140.489014,264.980682,609.151733,177.154449,,,,67.540314,891.221985,176.518921,68.850746,915.829956,359.536133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,343.197235,698.020691,138.576309,264.435577,607.838989,174.307205,,,,67.822990,890.762146,176.225601,68.949127,915.781006,359.193390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,342.585571,697.452332,137.343124,263.626617,606.610840,171.348541,,,,68.105431,890.354065,175.838791,69.110130,915.632263,358.840546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,342.037231,696.421570,135.959457,262.569153,605.104675,168.171982,,,,68.429214,889.868286,175.495499,69.196190,915.524048,358.225159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,341.925293,695.408447,134.645203,261.497711,603.438721,164.966721,,,,68.748550,889.600342,175.277176,69.279808,915.472107,357.935791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,341.951019,694.114075,133.291443,260.860870,601.937378,161.667709,,,,69.064865,889.173950,174.928421,69.404655,915.337891,357.778442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,341.740570,692.740601,131.867249,259.693604,600.568604,158.684494,,,,69.656052,888.593262,174.409958,69.511169,915.207703,357.582458,,,,,,,,,,,,,247.298462,729.056274,119.437630,,,,,,,,,,,,,,,,,,
86,340.977264,691.770325,130.983261,258.776459,599.124023,155.277069,,,,70.050613,887.858337,173.867599,69.631569,914.982300,357.360840,,,,,,,,,,,,,247.336319,728.513672,118.285698,,,,,,,,,,,,,,,,,,
87,340.702057,690.360779,130.936920,258.539734,597.653503,152.709457,,,,70.437553,887.263428,173.195496,69.875725,914.802795,356.999329,,,,,,,,,,,,,247.107101,727.727234,117.531158,,,,,,,,,,,,,,,,,,
88,340.578033,689.268433,129.444397,257.562592,596.677368,150.461914,,,,71.123657,886.862976,172.765305,70.092957,914.518799,356.529297,,,,,,,,,,,,,247.305557,726.785645,117.220146,,,,,,,,,,,,,,,,,,
89,341.517212,688.564392,127.558273,257.846649,595.321350,147.921326,,,,71.801201,886.474915,172.568771,70.412674,914.299927,356.036652,,,,,,,,,,,,,247.851242,726.193176,115.615173,,,,,,,,,,,,,,,,,,
90,341.680450,687.461670,125.766884,257.981567,594.385376,146.543228,,,,72.344490,885.940918,172.240021,70.592262,914.049194,355.617096,,,,,,,,,,,,,247.953415,725.257629,114.365814,,,,,,,,,,,,,,,,,,
91,341.533417,686.602051,124.870773,258.555939,593.604614,144.414841,,,,72.843330,885.189453,171.761642,70.709824,913.680420,355.255829,,,,,,,,,,,,,248.447205,724.533630,113.347603,,,,,,,,,,,,,,,,,,
92,341.166229,685.954407,124.206230,259.466125,592.911438,142.777802,,,,73.311867,884.725403,171.506287,70.860855,913.371521,354.926361,,,,,,,,,,,,,248.566162,723.708618,112.484566,,,,,,,,,,,,,,,,,,
93,341.771881,685.408081,122.255150,260.076263,592.194519,142.030518,,,,73.855011,884.259644,171.038116,70.997200,913.077698,354.609741,,,,,,,,,,,,,248.405045,723.107178,111.886147,,,,,,,,,,,,,,,,,,
94,342.310577,684.706238,120.841713,260.805695,591.460022,141.524841,,,,74.520294,884.133606,170.361908,71.275513,912.747986,354.110382,,,,,,,,,,,,,248.540451,722.644287,111.331734,,,,,,,,,,,,,,,,,,
95,342.959320,684.108582,120.037834,262.234070,590.614136,139.705048,,,,75.022606,883.667786,170.278793,71.355255,912.361755,353.899353,,,,,,,,,,,,,249.224625,722.090820,110.332649,,,,,,,,,,,,,,,,,,
96,343.545715,683.268921,118.200523,263.211823,590.196106,138.748520,,,,75.449806,883.018188,170.177231,71.533913,912.121460,353.491974,,,,,,,,,,,,,249.911774,721.283875,109.478477,,,,,,,,,,,,,,,,,,
97,344.053009,682.681641,117.151230,263.983032,589.743774,138.552643,,,,76.030182,882.258545,170.070862,71.689766,911.825500,353.257568,,,,,,,,,,,,,250.437790,720.412659,108.842834,,,,,,,,,,,,,,,,,,
98,344.427551,681.714722,116.212280,265.201752,589.287231,138.055557,,,,76.712761,881.486633,169.787445,71.855499,911.583557,353.070251,,,,,,,,,,,,,250.647385,719.718567,108.308578,,,,,,,,,,,,,,,,,,
99,344.724915,680.703796,116.298668,266.559723,588.473633,136.801086,,,,77.352531,881.005371,169.426331,71.984543,911.281799,352.821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,345.299103,679.924500,114.723679,267.574463,587.637207,135.955505,,,,77.720352,880.539246,169.026077,72.266388,911.048950,352.534424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,345.983093,679.017273,113.328285,268.406738,587.056641,134.888977,,,,78.218132,879.707275,168.704453,72.540985,910.879395,352.107117,,,,,,,,,,,,,,,,252.342178,718.139709,106.050514,,,,,,,,,,,,,,,
102,346.507599,677.920105,112.200562,269.366882,586.370850,133.905807,,,,78.496368,878.880066,168.757263,72.734398,910.748291,351.738190,,,,,,,,,,,,,,,,252.852493,717.464417,105.883392,,,,,,,,,,,,,,,
103,346.618835,676.753662,111.940353,270.088043,585.821472,132.994614,,,,78.764961,878.114075,168.495941,72.990143,910.522766,351.465729,,,,,,,,,,,,,,,,253.220993,716.909363,105.760170,,,,,,,,,,,,,,,
104,347.326324,676.100830,111.671104,270.689270,585.083313,131.928467,,,,79.190338,877.474304,167.988556,73.152565,910.387939,351.045624,,,,,,,,,,,,,,,,253.639679,716.113708,105.351906,,,,,,,,,,,,,,,
105,348.019196,675.198364,109.927238,271.468842,584.333374,130.562119,,,,79.568069,876.847473,167.716675,73.368973,910.326416,350.833160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,348.570709,674.414795,108.768059,272.223938,583.620422,129.412827,,,,80.112167,875.963684,167.407410,73.467621,910.181091,350.693604,,,,,,,,,,,,,,,,,,,254.228180,714.944641,104.801582,,,,,,,,,,,,
107,348.890839,673.651672,108.377777,272.902863,583.013062,128.602615,,,,80.704399,875.313171,167.101303,73.618324,910.009460,350.546783,,,,,,,,,,,,,,,,,,,254.762375,714.194885,104.661728,,,,,,,,,,,,
108,349.726227,673.199280,107.668114,273.579132,582.616760,127.909424,,,,81.357361,874.966797,166.845413,73.727249,909.852234,350.400543,,,,,,,,,,,,,,,,,,,255.488434,713.526489,103.288292,,,,,,,,,,,,
109,350.456177,672.951599,106.926132,274.623749,582.031799,127.044418,,,,81.998444,874.554993,166.615219,73.917831,909.768555,350.125366,,,,,,,,,,,,,,,,,,,256.490845,713.168884,102.353531,,,,,,,,,,,,
110,350.880951,672.289001,105.518326,275.996979,581.493225,125.964561,,,,82.393616,873.781921,166.810913,74.221092,909.670227,349.662476,,,,,,,,,,,,,,,,,,,257.188965,712.843445,101.824783,,,,,,,,,,,,
111,351.380463,671.675232,104.710159,277.002533,581.099426,125.839485,,,,82.694077,873.187256,166.698532,74.233711,909.379395,349.693604,,,,,,,,,,,,,,,,,,,257.598724,712.367371,101.473335,,,,,,,,,,,,
112,351.803711,671.173523,103.955505,278.022278,580.742676,125.410889,,,,82.977402,872.678284,166.395554,74.285583,909.067078,349.501007,,,,,,,,,,,,,,,,,,,257.869202,711.773071,101.333763,,,,,,,,,,,,
113,352.480072,670.356995,102.419548,279.068665,580.484924,124.751907,,,,83.506096,872.347351,165.736862,74.497925,908.729553,349.186859,,,,,,,,,,,,,,,,,,,258.226990,711.197266,101.553253,,,,,,,,,,,,
114,353.156158,669.705261,101.288513,280.480103,580.043396,124.339249,,,,84.344284,872.064880,165.228912,74.574829,908.403137,349.023224,,,,,,,,,,,,,,,,,,,258.523407,710.783936,101.399406,,,,,,,,,,,,
115,353.416901,669.193848,100.864990,281.858002,579.649780,124.049873,,,,84.909409,871.783936,164.979156,74.704033,908.074219,348.897644,,,,,,,,,,,,,,,,,,,259.341339,710.320496,100.557571,,,,,,,,,,,,
116,353.551361,668.619812,100.361824,282.963074,579.761719,123.746574,,,,85.460228,871.424438,164.983765,74.786369,907.758789,348.743774,,,,,,,,,,,,,,,,,,,259.974823,709.897034,99.088158,,,,,,,,,,,,
117,353.936676,667.821960,99.463501,283.907532,579.623047,123.256203,,,,85.985252,870.870056,164.870987,74.882309,907.422913,348.598419,,,,,,,,,,,,,,,,,,,260.478210,709.611084,98.545143,,,,,,,,,,,,
118,354.391998,666.827637,98.395912,285.025024,579.374390,122.499405,,,,86.475136,870.375000,164.526459,75.096443,907.166199,348.334259,,,,,,,,,,,,,,,,,,,260.708099,709.271362,98.527458,,,,,,,,,,,,
119,354.866638,665.707031,97.117996,286.142975,578.864624,121.822746,,,,86.800583,870.130493,163.819199,75.142021,906.709839,348.184631,,,,,,,,,,,,,,,,,,,260.877045,709.138672,98.754433,,,,,,,,,,,,
120,355.106293,664.497498,96.183449,286.917664,578.699280,121.226120,,,,87.094749,869.656860,163.494827,75.286919,906.319031,347.894897,,,,,,,,,,,,,,,,,,,261.171356,708.971069,98.683418,,,,,,,,,,,,
121,355.028259,663.125977,95.606361,287.374756,578.719666,120.600815,,,,87.421341,869.133301,163.760864,75.502197,905.973999,347.621674,,,,,,,,,,,,,,,,,,,261.548889,708.581055,98.533104,,,,,,,,,,,,
122,354.821350,661.716858,94.939430,287.744354,578.585876,120.093918,,,,87.849380,868.869568,164.062531,75.656822,905.657166,347.388824,,,,,,,,,,,,,,,,,,,262.093567,708.278015,98.445435,,,,,,,,,,,,
123,354.993103,660.182495,93.729286,287.983887,578.572510,119.756683,,,,88.413643,868.623413,163.992401,75.784889,905.324402,347.285889,,,,,,,,,,,,,,,,,,,262.529724,707.944275,98.318169,,,,,,,,,,,,
124,354.793060,659.028687,93.148636,288.272064,578.598633,119.461861,,,,88.846909,868.320313,163.835510,75.885017,904.981873,347.066589,,,,,,,,,,,,,,,,,,,263.183136,707.661743,97.681213,,,,,,,,,,,,
125,354.692505,657.918335,93.108383,288.666687,578.559021,119.155098,,,,89.352615,867.956909,163.679764,75.942467,904.739380,346.875549,,,,,,,,,,,,,,,,,,,263.625488,707.419678,97.259552,,,,,,,,,,,,
