Grasp124
Date:,2025/04/23
Time:,14:06:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
123,855.149292,641.974670,153.407532,883.132996,739.967529,151.423706,749.487793,723.280151,140.185669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.342041,864.429199,406.959686,,,,,,,1104.793701,886.753174,255.064804,2325.074951,-491.579498,-151.908951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,855.158630,641.239807,151.332947,883.766113,739.460693,149.276184,749.609680,722.364014,138.259033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.185791,864.497925,406.565887,,,,,,,1104.422974,886.693726,254.500427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,855.098450,640.629822,149.228195,883.959351,738.920532,147.961151,750.240234,720.753357,136.429947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.970703,864.605408,406.242706,,,,,,,1104.060547,886.592163,254.146301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,855.872253,639.881165,146.890442,883.911011,738.216919,146.759918,751.295959,719.100342,134.384354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.488159,864.697998,405.615814,,,,,,,1103.913452,886.507751,253.629852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,856.325317,638.683350,144.487000,884.247314,737.504761,145.863419,751.212952,718.252380,132.309402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.128662,864.752686,405.029022,,,,,,,1103.801758,886.069458,253.007858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,856.620605,637.195618,142.557816,884.494568,736.610107,144.545944,750.803467,717.210815,130.744553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.825562,864.865540,404.557251,,,,,,,1103.514771,885.477600,252.080612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,857.052795,636.327881,139.758652,884.648071,736.115845,142.771469,751.038696,715.728210,129.212250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.673096,864.926453,404.199249,,,,,,,1102.644287,884.486633,251.309280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,857.064026,635.665100,137.589462,884.529724,735.494019,141.145828,751.206543,714.433350,127.536476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.393799,864.997375,403.703003,,,,,,,1102.313354,883.967346,250.334961,,,,2325.166504,-491.598877,-152.006729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,856.892822,634.883423,135.429581,884.358093,734.989868,140.515381,752.271729,712.413818,125.413452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.025269,865.120605,403.236725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,856.789734,634.202454,133.011383,884.226685,734.390076,140.080688,752.443359,711.142212,123.636436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.781982,865.209839,402.882294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,857.012512,633.066528,130.952438,884.044617,733.555603,139.165802,751.761475,709.981140,122.201767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.296143,865.291992,402.367096,,,,,,,,,,,,,,,,2325.093506,-491.557220,-151.900146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,857.098999,632.055115,129.613358,884.193115,732.731262,138.137192,751.755737,708.467651,120.933098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.778931,865.289063,401.858826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,857.775330,631.314697,127.107353,884.422546,731.897827,137.063721,752.194153,706.688110,119.856201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.426270,865.251892,401.484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,858.056824,630.203979,125.333527,884.272705,731.074036,135.898453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.204834,865.340088,401.131042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,858.187317,628.994751,123.727180,884.244202,730.303345,134.531326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.889526,865.428772,400.825043,,,,,,,,,,,,,,,,,,,752.807129,703.424194,117.838875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,857.985535,628.398865,121.577087,884.553345,729.343567,134.362747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.399048,865.534180,400.249878,,,,,,,,,,,,,,,,,,,752.824829,701.642334,116.930618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,857.703125,627.693542,119.810654,884.358459,728.651611,133.374741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.860840,865.539063,399.780396,,,,,,,,,,,,,,,,,,,752.927002,700.090820,116.072075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,857.583679,626.487732,117.513252,884.208130,727.593445,132.182312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.441895,865.553711,399.490509,,,,,,,,,,,,,,,,,,,753.550598,698.004089,114.804710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,857.164978,625.593140,115.740852,883.889954,726.832642,131.618713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.824097,865.664490,398.804413,,,,,,,,,,,,,,,,,,,754.100525,696.225037,113.759537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,856.532532,624.995117,112.965111,883.635376,725.862000,130.942307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.395752,865.712646,398.404846,,,,,,,,,,,,,,,,,,,753.752319,694.744995,112.866638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,855.966431,624.224365,110.876907,883.707458,724.903870,130.197464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.054443,865.731140,398.138336,,,,,,,,,,,,,,,,,,,753.673462,693.466675,111.938995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,855.194824,623.617493,108.039024,883.824646,723.883850,129.524384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.778564,865.816406,397.874023,,,,,,,,,,,,,,,,,,,754.384155,691.350952,111.129005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,854.240967,623.058838,105.250359,884.251160,722.666138,128.337494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.478394,865.860168,397.595642,,,,,,,,,,,,,,,,,,,754.879089,689.636719,109.805717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,853.415955,622.703125,102.753380,884.569641,721.699524,127.445099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.865845,865.959595,396.964233,,,,,,,,,,,,,,,,,,,755.473145,688.046082,108.730919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,852.165588,622.444275,100.335793,884.559021,720.899658,126.975273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.364014,865.988159,396.436920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,850.530884,622.547119,98.111618,884.469910,720.090820,126.668610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.969727,866.007874,395.975250,,,,,,,,,,,,,,,,,,,,,,754.912292,686.618225,108.387924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,850.040405,622.107971,96.457573,884.473816,719.538574,125.873367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.532715,866.113464,395.395874,,,,,,,,,,,,,,,,,,,,,,755.559875,685.488525,108.774742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,848.388733,622.039795,95.155045,884.263062,718.901489,125.097099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.225830,866.182495,395.159271,,,,,,,,,,,,,,,,,,,,,,756.029907,684.599243,108.362877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,846.793518,621.891235,94.645020,884.260620,718.418518,124.249352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.780029,866.217712,394.918915,,,,,,,,,,,,,,,,,,,,,,756.124329,683.793152,107.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,845.070618,621.768982,94.388519,884.024414,718.187317,123.763458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.189697,866.291809,394.500488,,,,,,,,,,,,,,,,,,,,,,756.249756,682.982361,106.765839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,843.931641,621.690552,94.241890,883.526794,718.016052,123.512444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.522583,866.350098,393.937195,,,,,,,,,,,,,,,,,,,,,,756.440796,682.445313,106.041779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,842.289185,623.032532,93.343788,883.150391,717.800171,123.359673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.102295,866.383911,393.575439,,,,,,,,,,,,,,,,,,,,,,756.518250,681.869019,105.018280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,840.757019,624.878479,91.946037,882.825867,717.602173,123.184082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.768799,866.377686,393.246674,,,,,,,,,,,,,,,,,,,,,,756.505371,681.127197,103.493141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,839.439148,626.185425,90.784317,882.676453,717.448059,123.093269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.449707,866.525574,392.997345,,,,,,,,,,,,,,,,,,,,,,756.882385,680.273315,101.838791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,837.730530,627.264954,89.886238,882.392944,717.300049,122.884926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.061646,866.603943,392.728119,,,,,,,,,,,,,,,,,,,,,,757.229614,679.592285,100.813629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,836.759644,627.846375,89.329132,882.245728,717.188354,122.735962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.756836,866.773132,392.387543,,,,,,,,,,,,,,,,,,,,,,757.415527,679.149231,100.490196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,836.490601,627.889221,89.414780,882.091675,717.014832,122.541756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.123535,866.961914,391.771545,,,,,,,,,,,,,,,,,,,,,,757.849548,678.634094,100.186470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,836.483337,627.472229,89.857307,882.070557,716.995117,122.371185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.658569,867.059021,391.256470,,,,,,,,,,,,,,,,,,,,,,758.359314,678.115295,100.025398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,836.419983,626.940125,90.206108,882.090454,716.924988,122.341904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.348877,867.094177,391.033813,,,,,,,,,,,,,,,,,,,,,,758.803528,677.699219,100.026726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,836.308655,626.461487,90.300499,881.982910,716.797241,122.410645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.075195,867.174255,390.905334,,,,,,,,,,,,,,,,,,,,,,758.974915,677.458252,100.016815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,836.252014,626.326050,90.339958,881.906982,716.597412,122.436089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.793579,867.301880,390.691254,,,,,,,,,,,,,,,,,,,,,,759.107544,677.319336,100.016655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,836.201721,626.403870,90.304512,881.950928,716.570801,122.545891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.485474,867.455627,390.497498,,,,,,,,,,,,,,,,,,,,,,759.245422,677.281250,99.984161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,836.156067,626.516602,90.244232,882.026672,716.485718,122.714455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.081665,867.698364,390.305695,,,,,,,,,,,,,,,,,,,,,,759.340515,677.269348,100.061111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,836.167664,626.669250,90.242813,881.973572,716.378174,122.862000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.796997,867.883545,390.135040,,,,,,,,,,,,,,,,,,,,,,759.452148,677.246582,100.152206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,836.133545,626.751038,90.225365,882.069641,716.330627,123.115532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.346680,868.145630,389.696991,,,,,,,,,,,,,,,,,,,,,,759.596252,677.228577,100.271179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,836.121338,626.801636,90.339020,882.086060,716.214172,123.309853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.781006,868.354492,389.123016,,,,,,,,,,,,,,,,,,,,,,759.654114,677.230713,100.369072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,836.041809,626.854797,90.473877,881.983093,716.202881,123.614578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.380005,868.622803,388.835541,,,,,,,,,,,,,,,,,,,,,,759.721497,677.213135,100.395531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,836.009277,626.921143,90.711929,881.898010,716.259644,123.892845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.815674,868.905884,389.058655,,,,,,,,,,,,,,,,,,,,,,759.785767,677.307556,100.637352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,835.933533,627.050964,91.044212,881.686401,716.246704,124.342155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.388062,869.151917,388.988647,,,,,,,,,,,,,,,,,,,,,,759.777100,677.336853,100.910591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,835.868958,627.248169,91.593277,881.563843,716.318176,124.907570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.743164,869.214355,389.113861,,,,,,,,,,,,,,,,,,,,,,759.710632,677.469910,101.393723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,835.835876,627.563843,92.678627,881.543823,716.546143,125.546738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.312622,869.435913,389.129700,,,,,,,,,,,,,,,,,,,,,,759.706421,677.538757,102.232124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,835.869263,627.704407,94.034012,881.448242,716.796997,126.136627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.066650,869.646057,389.053192,,,,,,,,,,,,,,,,,,,,,,759.561096,677.648376,103.136559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,835.738342,628.534058,94.595535,881.331848,717.208374,126.988556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.781006,869.868225,389.024750,,,,,,,,,,,,,,,,,,,,,,759.399658,677.668274,104.035614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,835.424500,630.489258,94.385803,881.243286,717.792419,127.630470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.527710,870.054016,388.989532,,,,,,,,,,,,,,,,,,,,,,759.438599,677.901062,105.333527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,834.950195,631.596313,95.342789,881.056641,718.294373,128.195267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.151245,870.291382,389.047516,,,,,,,,,,,,,,,,,,,,,,759.482971,678.225525,106.418625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,834.892395,630.972046,98.154770,880.572266,718.736084,129.296097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.710815,870.505554,388.969879,,,,,,,,,,,,,,,,,,,,,,759.414063,678.435181,107.722404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,834.639771,629.453003,101.144852,880.009766,719.338379,130.700638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.281860,870.796509,388.886444,,,,,,,,,,,,,,,,,,,,,,758.852478,678.656616,109.534874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,833.959290,628.086731,103.874428,879.664795,719.798035,131.481079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.524170,871.231140,389.015869,,,,,,,,,,,,,,,,,,,,,,758.512268,678.943848,110.961769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,833.318237,627.678894,106.451515,879.414490,720.237427,132.304947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.793335,871.458862,389.238525,,,,,,,,,,,,,,,,,,,,,,757.951843,679.494751,112.766479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,832.775757,627.709412,108.273987,879.166809,720.476929,133.339661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.922607,871.580688,389.526337,,,,,,,,,,,,,,,,,,,,,,757.023865,679.816650,114.695786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,831.920471,627.378296,110.704544,878.380310,720.961060,134.678741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.352905,871.650757,389.655182,,,,,,,,,,,,,,,,,,,,,,755.842041,680.367371,116.809204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,830.689453,627.882141,112.769516,876.959351,721.518311,135.989990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.841064,871.853577,389.740051,,,,,,,,,,,,,,,,,,,,,,755.023315,681.098389,118.876877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,829.458618,628.066162,115.040024,875.702820,722.002808,137.204041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.364990,872.076111,389.816010,,,,,,,,,,,,,,,,,,,,,,754.449158,681.625610,120.134735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,828.311584,628.244324,117.192375,875.022278,722.602234,138.350494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.955933,872.186401,389.876892,,,,,,,,,,,,,,,,,,,,,,753.768799,682.121826,121.417900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,826.994141,628.689514,119.853989,874.559387,722.690552,139.575851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.228149,872.266541,390.211578,,,,,,,,,,,,,,,,,,,,,,752.568604,682.737732,123.771057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,825.674316,629.665344,121.540527,873.330322,723.116943,141.301590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.374390,872.599915,390.576172,,,,,,,,,,,,,,,,,,,,,,750.789734,683.248657,125.968498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,823.817627,630.073059,123.793076,871.335510,723.918091,143.227219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.683105,872.784180,390.836792,,,,,,,,,,,,,,,,,,,,,,748.837280,684.115479,128.236664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,821.898865,630.113342,125.405182,869.562683,723.945984,144.726288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.098877,872.881714,390.778595,,,,,,,,,,,,,,,,,,,,,,747.795288,684.913757,130.091248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,819.922668,631.088135,127.337379,868.504517,724.422546,145.659760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.335083,872.850769,390.777771,,,,,,,,,,,,,,,,,,,,,,746.079468,685.386047,132.163818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
