Grasp122
Date:,2025/04/24
Time:,14:06:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
25,915.083130,498.405090,157.872452,899.548279,924.888611,441.490417,828.774475,473.164948,167.453339,904.094604,579.586060,222.536987,880.658508,872.775330,237.873138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,913.661926,500.693878,160.072906,899.736267,926.133667,441.690247,828.157776,475.777405,169.439697,903.200378,582.308411,225.180756,880.685364,875.141235,238.228104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,913.126160,503.576599,162.819733,899.973267,927.345825,442.313354,827.200439,478.254089,171.493668,902.404236,584.340515,228.018570,880.541809,877.471069,239.051056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,911.709839,506.087067,164.830505,899.872925,928.289185,442.626740,826.183960,481.169830,173.369858,901.467651,586.981628,229.849350,879.998535,880.052124,239.801849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910.801758,508.694946,167.005463,899.716858,929.195190,442.799225,825.039063,484.051514,175.182587,900.190247,589.540039,232.081757,879.634827,882.847778,240.155807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,909.168030,511.562042,167.933975,899.627808,930.447693,443.020630,824.058655,486.467194,176.360580,899.083374,591.935608,233.567535,879.635742,885.257202,240.008133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,907.810486,513.931763,170.299454,899.250244,931.307861,443.247498,822.531982,489.383636,178.042419,897.627991,594.650330,235.528305,879.640564,887.517700,240.171677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,906.876160,516.754089,171.172424,899.318359,932.126831,443.590302,821.406738,492.259308,178.935730,896.167419,597.136902,237.333649,878.635925,890.210571,241.010437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,904.774292,519.863220,172.764252,899.367615,933.448059,443.661774,819.974670,495.134338,179.709579,895.008972,599.720825,238.636810,878.140808,892.801086,241.592941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,903.665161,521.852173,173.440689,899.485962,934.612793,443.910278,818.684021,498.089722,180.631790,893.322632,602.324524,239.959869,878.185425,895.049438,241.760651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,901.585266,524.704468,174.539032,899.744995,935.690613,443.997650,816.664734,501.249634,181.197327,892.014221,604.693298,240.892807,877.989136,897.663330,241.858734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,900.256470,528.103210,174.819672,900.032043,936.799561,444.507294,815.356812,504.305206,180.787567,890.277039,607.219238,242.559113,877.422607,900.453613,242.391434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,898.658020,530.678040,175.068924,900.087830,937.914734,444.982574,813.793640,507.104156,181.078308,888.703186,609.677673,242.797134,876.937439,902.764587,242.554138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,896.453674,533.330383,175.077728,899.990051,938.906738,445.397827,812.012695,510.100525,180.602203,886.804871,611.690796,243.415573,876.790222,904.979065,242.810638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,894.716309,536.783997,174.502945,899.836548,939.915588,445.886627,810.046753,513.187134,180.628510,885.091675,614.249451,244.077362,876.758118,907.544678,243.492203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,893.585999,539.894470,174.149963,900.103455,941.082336,446.195984,808.051392,516.160034,180.250534,883.832642,616.641296,244.334442,876.274658,910.303467,243.862366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,891.760559,542.853760,173.923431,900.504578,942.012268,446.464661,806.415894,518.986328,179.330704,881.878357,618.987183,244.311310,876.069641,912.417114,244.408371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,889.397766,545.615601,173.102966,900.653259,943.325256,446.930267,804.670959,521.960205,178.423950,880.181885,621.163757,244.472916,875.662292,914.557495,244.680862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,888.263306,548.640015,172.301544,900.835327,944.580017,447.476959,803.335510,524.526550,177.325333,878.984680,623.313293,244.500488,875.081116,916.866150,245.254608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,886.822998,551.971252,171.206665,900.814453,945.440735,447.685638,801.593750,527.691650,176.338608,877.001648,625.907959,243.920044,874.852539,919.386169,245.595047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,885.210144,555.125488,169.563599,900.635010,946.375671,447.913086,799.583496,530.618958,174.923981,875.532227,627.685547,244.064972,874.730774,921.373535,246.060669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,884.117004,558.171387,168.424240,900.184265,947.640320,448.445526,797.806396,533.519043,174.331161,873.986816,629.649475,243.773163,874.269348,923.467712,246.474548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,882.305176,561.194824,166.919662,900.031982,948.435852,449.018005,796.170105,536.261353,172.579681,872.774841,631.624023,242.994308,874.121948,925.603516,247.106613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,881.205505,564.382202,165.369446,900.036804,949.353760,449.426971,794.877502,538.751953,170.542297,871.401489,633.652161,242.377441,874.076660,927.359619,247.656784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,880.101074,567.586792,163.752380,900.556641,950.513611,449.910187,793.750427,541.420410,168.898468,869.908813,635.179077,241.871109,873.148926,929.355713,248.410919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,879.207703,570.839172,162.116867,901.031860,951.473328,450.397461,792.438965,544.040894,167.267075,868.328613,637.283997,241.423508,872.223389,931.178223,248.693970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,878.310669,573.954041,160.152267,901.297241,952.362183,450.398804,791.380981,546.402222,165.138397,866.982666,639.105957,240.215866,872.584839,932.751404,248.875031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,878.099915,576.981812,158.211624,901.569458,953.289551,450.494202,790.449646,549.018677,162.904480,865.877441,640.680969,239.820404,872.265869,934.497559,249.511230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,877.384094,580.347107,156.208221,901.738586,954.175171,450.787567,789.621399,551.365967,160.432663,864.842224,642.381958,238.562637,871.813904,936.390747,250.026733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,877.042969,583.398376,154.162018,901.642212,954.983887,451.176788,789.345398,553.487122,158.199341,863.584717,643.859314,237.201874,871.210205,938.078003,250.074066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,876.284180,586.859375,151.194214,901.665771,955.632080,451.647949,788.599915,555.778870,155.734131,862.647156,645.468750,236.311035,870.840576,939.374634,250.306961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,876.329590,589.840088,149.062057,901.699219,956.301697,452.252441,788.662781,557.933716,152.886185,861.602234,646.812073,234.882019,870.235474,940.865051,251.248123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,876.125732,593.024719,146.962631,901.301208,957.419800,452.677765,788.443237,559.993225,150.406555,860.857178,648.165283,234.062485,870.343689,942.095337,251.236679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,875.870605,595.797424,144.306641,901.429810,958.246582,453.046997,788.873962,561.922791,147.259491,860.039368,649.625305,232.159760,870.233582,943.516357,251.293533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,876.126587,598.560974,141.675949,901.579041,958.800415,453.217987,788.794556,563.924866,144.912048,859.485840,650.744324,230.787582,869.327820,944.879517,251.743103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,875.912537,601.504028,138.723572,901.616333,959.412476,453.222504,789.091431,565.786926,141.927612,858.836304,651.944275,228.881058,868.868958,945.815552,252.318207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,875.055481,604.463867,135.922791,901.703430,960.143555,453.383514,789.397827,567.528198,138.711975,858.217163,653.004639,227.263199,868.085876,946.926697,252.598038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,875.314453,607.020142,133.467453,901.674622,960.931335,453.508850,789.502197,569.384521,135.710861,857.662659,654.049744,225.388992,867.562012,947.950317,252.716949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,875.504700,609.535156,130.876999,901.758118,961.480042,453.675507,790.533142,571.096680,131.947769,857.394531,655.000122,223.627502,867.125061,948.682800,252.749329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,874.238281,612.928650,126.710236,901.927917,961.882446,453.641754,790.585571,573.094116,128.939011,856.931763,656.014709,221.244904,866.360962,949.326660,252.748123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,873.758118,616.057251,123.321030,901.976624,962.264282,453.672577,791.310913,574.850586,125.311096,857.035400,656.899597,219.046341,865.429504,950.118408,253.027786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,873.932373,619.389954,120.434532,901.982605,962.745605,453.808624,791.902771,576.623474,121.677086,856.862549,657.682922,216.696548,864.861816,950.921387,253.020889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,872.806091,622.489502,116.376968,901.489014,963.373291,454.259003,792.691528,578.555176,118.078026,856.645508,658.394287,214.402267,864.614197,951.482239,253.033249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,872.183594,624.968262,113.236610,901.926331,963.653320,454.652222,792.917419,580.614258,114.977905,856.564148,658.928955,211.861603,864.298462,951.866699,253.099045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,870.389160,627.875732,109.191551,902.135925,964.002625,454.778503,794.273743,582.740417,110.639427,856.174316,659.776428,209.681030,863.767517,952.267395,253.163712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,869.036621,631.087158,105.773529,901.905151,964.485474,454.972198,794.709412,585.139648,107.128151,855.932739,660.621399,206.897308,862.716064,952.732056,253.100739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,867.309875,633.520264,102.403687,901.736450,964.844971,455.014374,795.215698,587.753235,102.963371,855.643860,661.265869,204.499191,861.968506,953.155396,253.096802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,864.834656,635.953003,98.987679,901.537231,965.095642,455.118134,795.527649,590.672668,99.534615,855.461670,661.841797,202.192825,861.693115,953.634583,253.182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,862.144165,639.064392,95.803627,901.295471,965.350769,455.271362,795.309021,592.953003,97.321693,855.253235,662.278015,199.742767,861.425720,953.990845,253.231430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,859.869568,640.545471,93.494629,901.170654,965.562561,455.371155,796.070984,595.703247,94.788162,855.109924,662.921082,198.013336,860.887085,954.364624,253.273193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,857.239014,641.711548,90.376137,901.030029,965.676636,455.346283,796.593994,597.475525,93.516251,854.664490,663.647644,196.719070,860.207092,954.723938,253.463364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,855.565979,642.172852,88.760681,900.945557,965.862427,455.400909,796.323792,598.177856,93.506943,854.039612,664.156189,195.884552,859.055603,955.191406,253.782593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,854.817932,641.897095,88.874046,900.860535,965.976013,455.430634,795.726929,598.173462,94.008476,853.319153,664.718201,195.576630,858.188721,955.607605,254.114990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,855.606445,640.817932,90.655647,900.721069,966.174072,455.403625,795.435181,599.187012,94.191185,852.507202,665.256775,195.644455,858.066406,955.849854,254.319016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,855.835266,640.219604,92.075340,900.533630,966.304993,455.388855,795.246643,600.036743,94.346085,851.595886,665.497131,195.699219,857.543945,956.138306,254.200729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,855.169434,640.122375,92.481880,900.367981,966.412292,455.450043,794.915222,599.860046,95.118454,850.762329,665.670532,196.128204,856.949524,956.489075,254.281464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,853.666931,640.628906,91.992271,900.064758,966.634766,455.416656,794.523376,599.953003,95.616142,850.008789,665.664063,196.289352,856.298828,956.926575,254.453003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,852.702576,641.321716,92.143219,899.733032,966.851318,455.333130,794.587219,600.726746,95.612976,849.162231,666.017456,196.937195,855.380676,957.356567,254.883377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,852.071655,641.739929,92.373077,899.514099,967.048035,455.319031,795.421326,602.475769,95.804329,848.179382,666.218567,197.461594,854.222229,957.828247,255.273453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,851.479858,642.473022,92.781021,899.856140,967.314026,455.051971,795.292358,603.870422,95.361343,847.355774,666.387207,197.806900,853.890991,958.315491,255.473877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,850.950562,643.096130,93.153862,899.968933,967.513245,454.927307,794.987671,604.351013,95.295143,846.537720,666.564941,198.256729,853.966431,958.526917,255.292557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,850.466858,643.495972,93.447586,899.654663,967.642700,455.402130,794.635254,605.110474,96.197273,845.379456,666.805237,198.798187,853.732849,958.744934,255.462296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,849.983582,643.860535,93.911690,899.258728,968.105347,455.493073,794.705505,605.964905,97.248001,843.963745,667.069519,199.610550,853.263367,958.811340,255.615417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,849.724365,644.294067,94.910500,899.243164,968.484070,455.518250,794.604553,607.101440,96.500786,842.704407,666.979797,199.977448,852.619141,959.114258,255.846252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,849.660034,644.429810,95.705536,899.297485,968.713379,455.522369,795.856445,609.321289,96.517105,841.571899,667.208252,200.326035,851.645752,959.512390,256.192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,849.190430,644.402161,96.550247,899.305786,968.949524,455.490784,796.453186,611.541870,96.230324,840.167603,667.550049,200.746078,850.666748,959.914246,256.126831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,848.566162,644.545898,97.763618,899.174133,969.255981,455.553467,796.358093,613.264038,95.852760,838.875732,667.837463,201.430679,850.066772,960.382935,256.349762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,847.767822,644.677490,99.137520,899.089478,969.573547,455.562103,795.740601,614.039490,96.064110,837.495239,668.226563,202.560776,849.458008,960.897278,256.484833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,847.067810,644.525146,99.411469,899.057190,969.969482,455.588257,795.019714,614.181519,97.274902,836.135620,668.745178,203.779602,848.835083,961.397156,256.527313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,845.438232,644.704895,100.391006,899.098938,970.386047,455.589172,794.392212,614.044006,98.863739,834.651123,669.291321,204.453262,848.198242,962.073547,256.574005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,844.178040,644.818787,101.353485,899.008850,970.728943,455.609711,793.567200,613.837769,100.253830,833.096008,669.642639,204.991333,847.348694,962.742432,256.826660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,843.213867,644.769409,102.580017,898.992554,971.012878,455.596100,791.235474,612.297791,101.556549,831.240356,669.878113,206.597015,846.540405,963.105042,257.304016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,842.010315,644.803284,104.462120,898.852539,971.417297,455.624603,789.604553,611.978394,103.017021,829.583740,670.454041,207.603134,846.088379,963.588928,257.403442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,840.668274,644.726868,105.978325,898.980774,971.686890,455.356659,788.580688,612.605957,104.307526,827.934753,671.034119,209.045532,845.504517,964.134644,257.758484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,838.918213,644.845520,107.308876,898.978699,971.982117,455.243835,787.683594,613.138184,105.321274,825.817505,671.690002,210.482071,844.455078,965.092529,258.456268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,837.181335,644.799011,109.006180,898.722168,972.306458,455.202759,785.844788,613.594055,107.259125,823.989197,672.383911,211.886932,842.805359,965.881287,259.071930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,835.440857,644.764648,110.918556,898.302246,972.639343,455.370117,784.402466,614.393860,109.345749,821.953857,673.086243,213.179886,842.306396,966.191711,259.394409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
