Grasp85
Date:,2025/04/22
Time:,17:17:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,917.036133,824.199219,67.661644,1109.072754,912.196533,455.905273,855.187256,757.679138,32.481071,785.420105,807.570251,33.831825,1083.205811,945.218872,244.911285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,917.032532,824.180176,67.257851,1108.978760,912.200623,455.869049,855.117188,757.669128,32.512108,786.190063,807.661621,33.634205,1083.111816,945.274231,244.984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,917.105347,824.184265,67.448265,1108.979126,912.223511,455.857269,855.182983,757.685242,32.495342,785.778015,807.520203,33.606045,1083.112915,945.320557,245.012268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,917.090454,824.173096,67.552429,1109.035889,912.193726,455.886322,855.184387,757.676270,32.488258,786.166870,807.722412,33.570240,1083.090210,945.308228,245.014923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,917.079834,824.147156,67.503395,1108.908447,912.257385,455.884186,855.211304,757.603821,32.487411,786.396667,807.699646,33.493435,1083.084961,945.212646,244.922836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,917.060181,824.092651,67.205032,1108.851929,912.207275,455.873657,855.164429,757.542297,32.501289,785.636658,807.428833,33.365276,1083.127563,945.176331,244.928711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,917.149597,824.129395,67.333725,1108.872925,912.256653,455.878326,855.207214,757.528809,32.577106,786.117432,807.612427,33.531639,1083.053223,945.259033,245.036209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,917.090759,824.094666,67.168839,1108.930664,912.238953,455.902130,855.174683,757.550781,32.547855,785.698242,807.518860,33.702110,1082.976074,945.264832,245.122299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,917.112549,824.075806,67.080879,1108.929077,912.149231,455.920380,855.162415,757.566895,32.522274,785.356689,807.465576,33.845879,1082.970459,945.163147,245.116501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,917.138611,823.985168,67.056076,1108.884888,912.199219,455.896881,855.165100,757.569641,32.516602,785.331055,807.464722,33.892765,1082.939087,945.136841,245.139511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,917.136597,824.053223,67.073524,1109.158447,911.961670,455.706787,855.167542,757.567078,32.519146,785.946533,807.644531,33.546818,1082.906372,945.010254,245.116104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,917.072571,824.092285,67.040565,1108.884399,912.070923,455.844116,855.167358,757.565247,32.521698,785.610046,807.517456,33.569038,1082.799683,944.994446,245.316162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,917.060974,824.004456,67.022865,1108.877930,912.101624,455.918243,855.166687,757.564941,32.522461,785.335754,807.404236,33.485756,1082.755371,945.088196,245.268448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,917.121338,823.966919,67.067276,1108.879028,912.066833,455.912842,855.166565,757.565186,32.522255,786.097290,807.625366,33.514202,1082.633179,944.940674,245.324417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,917.085449,823.976807,67.028320,1108.849365,912.062683,455.924835,855.166077,757.480408,32.535839,785.646790,807.518921,33.621246,1082.596802,944.892395,245.351227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,917.064453,823.981079,67.008102,1108.919312,912.029724,455.923981,855.164856,757.448792,32.548859,786.092896,807.640564,33.566784,1082.599976,944.877747,245.348755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,917.065674,824.074646,67.027077,1108.893188,912.023621,455.923462,855.163696,757.452148,32.550812,785.457825,807.437378,33.336899,1082.526367,944.869202,245.396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,917.059387,824.118713,67.002998,1108.849976,912.032837,455.948364,855.163940,757.459412,32.547302,785.287903,807.445923,33.674969,1082.498535,944.870972,245.417404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,917.028259,824.121216,66.932434,1108.839355,912.042053,455.932098,855.164734,757.461792,32.544785,786.017700,807.654480,33.597656,1082.437500,944.668152,245.420532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,917.013306,824.121948,66.920547,1108.827637,911.937073,455.907898,855.165039,757.461426,32.544479,785.505493,807.539673,33.589069,1082.420166,944.596313,245.416336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,917.008850,824.121765,66.930702,1108.822876,911.857178,455.937317,855.165527,757.545776,32.531132,785.185730,807.400208,33.498196,1082.376709,944.606018,245.458771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,917.022644,824.115967,66.928963,1108.808838,911.927856,455.956207,855.166626,757.577148,32.518372,785.216736,807.459290,33.706348,1082.279419,944.600830,245.493790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,917.014526,824.119934,66.930954,1108.788696,911.877930,455.969147,855.167114,757.488831,32.530396,785.224487,807.583008,33.807713,1082.249146,944.587280,245.540665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,917.019714,824.136169,66.892433,1108.785522,911.862671,455.968628,855.166260,757.535034,32.533108,785.222290,807.518066,33.798843,1082.182007,944.457886,245.565369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,916.982422,824.125671,66.837677,1108.752441,911.875854,455.978943,855.165039,757.482666,32.538261,785.244019,807.505249,33.728851,1082.009277,944.304199,245.665237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,916.932007,824.158203,66.837608,1108.720337,911.868530,455.982635,855.214233,757.518494,32.582714,785.249329,807.494263,33.746914,1081.872314,944.275940,245.760056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,916.913086,824.168823,66.856621,1108.689209,911.826660,456.084747,855.177917,757.473816,32.553761,785.155823,807.479431,33.695358,1081.767090,944.206421,245.713287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,916.963928,824.126709,66.936043,1108.685425,911.821228,456.103210,855.161743,757.455933,32.543465,785.077515,807.481750,33.666500,1081.824585,944.181335,245.746170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,916.992371,824.110229,66.880623,1108.714844,911.781494,456.108246,855.161987,757.457153,32.544701,785.068726,807.496033,33.776394,1081.859619,944.238342,245.524246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,916.990356,824.098755,66.816505,1108.653809,911.745544,456.135468,855.183533,757.450989,32.499832,785.079041,807.479248,33.756153,1081.766968,944.134338,245.906815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,916.930542,824.145813,66.735680,1108.665527,911.728760,456.209259,855.226135,757.439514,32.574299,785.097839,807.473755,33.722679,1081.786621,944.163635,245.949615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,917.005432,824.138428,66.756447,1108.607178,911.695435,456.274414,855.194336,757.436768,32.511822,785.122803,807.481934,33.753979,1081.780273,944.178528,245.913757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,916.895691,824.156982,66.770729,1108.573242,911.685608,456.256989,855.238037,757.428711,32.530056,785.055603,807.510315,33.663681,1081.733398,944.152283,245.973923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,916.831055,824.132446,66.784058,1108.514526,911.639709,456.300934,855.185547,757.367859,32.554882,785.095642,807.482544,33.698662,1081.667358,944.137451,246.055756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,916.798157,824.027100,66.829155,1108.479492,911.577454,456.302704,855.156799,757.346558,32.574932,785.069519,807.484436,33.739033,1081.592041,944.214966,246.070206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,916.775696,824.007813,66.853882,1108.355103,911.361633,456.159271,855.184570,757.384705,32.588638,785.075378,807.483643,33.757694,1081.590698,944.144592,246.088501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,916.788269,824.011169,66.848030,1108.417480,911.429871,456.362579,855.189026,757.356934,32.524734,785.056396,807.487671,33.752762,1081.503784,944.185547,246.156097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,916.820923,824.007568,66.826889,1108.496948,911.461365,456.484344,855.144104,757.429993,32.499695,784.941406,807.492188,33.765213,1081.423828,944.221252,246.124863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,916.779236,824.117737,66.874054,1108.494263,911.410645,456.501801,855.117554,757.452759,32.552197,784.965942,807.414551,33.492649,1081.406860,944.219666,246.111969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,916.770020,824.144165,66.905975,1108.518433,911.361633,456.484589,855.147766,757.461121,32.561932,785.040649,807.477783,33.603508,1081.370117,944.198975,246.123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,916.748840,824.050964,66.919922,1108.531128,911.281311,456.503265,855.126526,757.442505,32.570297,784.958374,807.498108,33.750458,1081.346924,944.291443,246.152634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,916.812012,824.115051,67.000702,1108.535156,911.285400,456.521851,855.108704,757.418640,32.526634,784.873718,807.497070,33.768681,1081.300537,944.320923,246.201401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,916.762146,824.143677,66.936745,1108.530884,911.205566,456.508148,855.115906,757.433044,32.558937,784.864929,807.473206,33.777267,1081.278442,944.287231,246.229950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,916.770020,824.136963,66.898155,1108.606934,911.173523,456.509125,855.203308,757.434631,32.608685,784.891846,807.472168,33.837154,1081.226318,944.375916,246.288925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,916.696899,824.169312,66.996056,1108.636353,911.067993,456.517792,855.130920,757.450012,32.578869,784.883301,807.430237,33.491737,1081.206421,944.403320,246.310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,916.678040,824.159912,66.983414,1108.726318,910.924438,456.628693,855.094482,757.460449,32.567032,784.924866,807.428589,33.344383,1081.209595,944.398865,246.306351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,916.621948,824.271973,67.059753,1108.791504,910.865540,456.593292,855.163879,757.453125,32.507309,785.002258,807.499695,33.622101,1081.140259,944.373596,246.300232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,916.644043,824.295410,67.152985,1108.815063,910.767334,456.651031,855.182922,757.461792,32.520641,785.008423,807.509277,33.799240,1081.117188,944.368958,246.305649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,916.648499,824.289795,67.096169,1109.003662,910.730164,456.685394,855.221008,757.440918,32.590706,785.012390,807.476318,33.848827,1081.199707,944.342651,246.455872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,916.604431,824.300903,67.108109,1109.120117,910.568909,456.715088,855.175598,757.448364,32.566883,784.956177,807.419861,33.527973,1081.189941,944.346680,246.439285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,916.663391,824.281982,67.159081,1109.311646,910.444580,456.876831,855.207336,757.438110,32.597397,785.050598,807.495544,33.722618,1081.131592,944.315063,246.524490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,916.571472,824.311646,67.319702,1109.788086,910.050964,457.008484,855.173767,757.451172,32.560513,784.946838,807.443970,33.537605,1081.104614,944.273926,246.567108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,916.488098,824.324463,67.409348,1110.012695,909.807800,456.999908,855.190979,757.449646,32.638050,785.004211,807.473511,33.757870,1081.152100,944.157043,246.748840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,916.475769,824.325562,67.518410,1110.189819,909.637634,457.028015,855.122253,757.409668,32.666271,784.971436,807.584839,33.916481,1081.214844,944.126221,246.854141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,916.551086,824.443298,67.924278,1110.211304,909.533081,457.022858,855.097046,757.419983,32.608337,784.968628,807.515625,33.958618,1081.272583,944.036743,246.835373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,916.461914,824.361328,68.196045,1110.250610,909.337341,456.995880,855.038635,757.444763,32.634132,784.953125,807.570374,34.020874,1081.406006,943.999878,246.949966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,916.374268,824.417847,68.365555,1110.111084,909.215027,456.933105,855.016113,757.532593,32.647831,784.952698,807.596130,34.104385,1081.664917,944.007996,247.035797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,916.267273,824.430298,68.565819,1109.888916,909.322876,456.685242,854.937073,757.469116,32.704819,785.213135,807.617371,34.193871,1081.908936,944.101440,247.139114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,916.189819,824.500366,68.899307,1109.939209,909.208496,456.602325,854.908691,757.511780,32.727821,785.001953,807.674194,34.326042,1082.243774,944.124084,247.278580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,916.062744,824.609253,69.255127,1110.163574,909.073853,456.466370,854.848755,757.574341,32.717747,784.821594,807.784546,34.609680,1082.630737,944.162537,247.275192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,915.770813,824.697998,69.945854,1110.295044,908.885193,456.303619,854.792297,757.463440,32.808990,784.707092,807.990234,34.908379,1083.031006,944.197266,247.257462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,915.209717,824.683899,70.793701,1110.552246,908.745728,456.109833,854.777161,757.286255,32.837093,784.602722,808.194214,35.304394,1083.694580,944.564270,247.110840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,915.389099,824.837524,71.243622,1110.736450,908.579895,455.877258,854.934692,757.267090,32.860500,784.352478,808.458130,35.994953,1084.289185,944.775513,246.780380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,915.532288,825.026855,71.564140,1111.016724,908.470886,455.609894,854.965698,757.128296,33.008492,784.068176,809.104309,37.003868,1084.709351,944.807190,246.439697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,915.479980,825.290466,72.185776,1111.440674,908.188049,455.213257,855.095886,756.933228,33.190781,783.905884,809.822449,38.302700,1085.084717,944.683350,246.174774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,915.239807,825.521851,72.858543,1111.737427,908.011719,455.028870,855.228821,756.580811,33.183720,783.673279,810.287415,40.193935,1085.464355,944.613525,245.906906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,914.966370,825.775635,73.736038,1112.079712,907.800842,454.857941,855.718445,755.582764,33.559181,783.421143,810.642151,42.828453,1085.881714,944.369812,245.730331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,914.492920,825.967285,74.694504,1112.272705,907.599915,454.797089,856.318298,754.289551,34.619492,782.978882,811.205017,45.144161,1086.344482,944.497559,245.703659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,913.980286,826.124878,75.797798,1112.524902,907.510620,454.756714,856.833130,752.733276,36.460938,782.241760,811.656189,47.972881,1087.060425,944.865967,245.457993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,913.935181,826.354553,76.874947,1112.855835,907.306274,454.601288,857.108826,751.261169,39.213524,781.666016,812.313416,50.839512,1087.698853,945.157654,244.834579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,913.718506,826.500610,78.784485,1113.701416,907.089172,454.151672,857.030945,750.036255,42.866756,781.114258,812.763855,54.075359,1088.416748,945.258179,244.485031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,913.123535,826.731873,80.236252,1114.242065,907.055542,453.753265,857.231934,748.727966,46.488449,780.438293,813.038025,56.642529,1089.061523,945.096802,244.472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,912.403625,826.915466,81.344368,1114.692871,906.957764,453.368927,857.917847,747.369629,50.217571,780.095764,813.430908,59.125713,1089.724243,944.864075,244.215256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,911.953735,827.170105,82.862770,1114.869873,907.032776,453.163361,858.831238,745.781921,54.277714,779.326416,813.467957,61.960159,1090.210693,944.750305,244.099152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,911.496033,827.293274,84.693703,1115.140625,907.092041,452.941864,859.794006,744.009705,58.310875,,,,1090.497803,944.801208,243.962128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,910.872070,827.389893,86.193192,1115.565308,907.030090,452.596710,860.722473,742.525208,62.544750,,,,1090.841919,944.781433,243.815979,778.088257,813.978943,67.831429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,910.841003,827.343262,87.080330,1116.040771,906.999695,452.201752,861.764465,740.834229,66.338654,,,,1091.773438,944.144531,242.957413,777.843201,814.148682,70.769745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,910.661621,827.059387,88.749306,1116.503418,906.895996,451.781921,863.210815,739.242188,70.347015,,,,1092.673950,943.912720,242.367569,777.304382,813.916931,73.338112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,910.156311,826.554810,90.562500,1117.210205,906.740173,451.342072,864.733398,737.683960,73.988831,,,,1093.024048,943.675171,242.341751,776.829834,813.217346,76.183319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,909.552307,826.042053,91.859581,1117.984497,906.522827,451.178925,866.209290,735.909851,78.098663,,,,1093.420166,943.670532,242.041779,775.969727,812.262695,78.742844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,909.096863,825.369812,93.068748,1118.280396,906.429565,451.165741,867.359436,734.171326,81.583504,,,,1093.874756,943.429016,241.621872,775.724060,811.030701,80.926178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,908.703064,824.189392,94.759979,1118.579224,906.338013,451.138519,868.659485,732.635925,85.083786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,908.367920,823.391479,96.269608,1118.889282,906.259033,451.028900,869.790100,730.888184,87.664772,,,,,,,,,,775.148926,807.233887,85.506287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,907.950928,821.936401,97.845779,1119.066406,906.283081,450.865845,870.975403,729.128723,90.425613,,,,,,,,,,774.841553,804.828613,86.846909,1094.872925,942.647888,240.482208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,907.310059,820.615601,99.594765,1119.188721,906.244385,450.722351,872.262451,727.140320,93.015999,,,,,,,,,,,,,1093.842773,943.713196,241.471848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,906.411621,819.237549,100.949913,1119.316162,906.237183,450.512939,873.502747,725.302551,95.412346,,,,,,,,,,,,,1093.403198,943.780212,241.705322,774.455444,799.397705,91.035316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,906.138733,817.378418,102.833405,1119.566162,906.179626,450.480042,874.846436,723.343079,97.868820,,,,,,,,,,,,,1093.077759,943.644958,241.550720,773.595337,796.616089,94.057045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,905.967590,816.036682,103.705246,1119.696533,906.073425,450.372894,875.859619,721.364563,100.313133,,,,,,,,,,,,,1092.863281,943.286682,241.302536,773.115051,793.579773,96.272614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,905.469421,814.191467,104.525269,1119.762207,905.957886,450.295929,877.298157,719.405762,102.433594,,,,,,,,,,,,,1092.473877,942.378906,240.931961,773.034058,790.564087,96.915710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
