Grasp64
Date:,2025/04/22
Time:,16:05:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
315,1039.037598,812.584717,280.487000,,,,863.848511,735.933777,132.260941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.644409,833.788208,481.110718,,,,,,,740.232422,700.006409,133.699341,813.571228,642.507507,120.445160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1037.354370,813.019531,280.606262,,,,862.600891,735.821533,133.164719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.075073,833.688354,481.188507,,,,,,,738.279480,700.145142,134.770813,812.094604,642.575745,121.620323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1035.935547,813.343018,280.724182,,,,861.205200,735.772522,133.629959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.575806,833.486816,481.269592,,,,,,,736.728088,700.183899,135.758270,810.739014,642.418884,122.780243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1035.105713,813.362183,280.797058,,,,859.968323,735.758850,134.444595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.965698,833.171509,481.362122,,,,,,,735.759277,700.158569,136.376602,809.015503,642.140686,123.224937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1034.539429,813.103638,280.984619,,,,858.172058,735.980225,134.952332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.893433,832.868713,481.510193,,,,,,,734.415771,700.159607,137.115753,807.456360,642.791443,123.675888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1033.875732,812.464783,281.443970,,,,856.749451,736.141968,135.879990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.035767,832.706909,481.283844,,,,,,,732.479187,700.202637,137.812180,805.848572,643.162659,124.504715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1032.790405,812.478516,281.715240,,,,855.553955,735.748657,136.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.228516,832.455322,481.083099,,,,,,,731.006165,700.304871,138.827637,804.468811,642.965881,125.453781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1031.535767,812.652771,281.883881,,,,853.922180,735.905457,137.539413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.601563,832.288574,481.030609,,,,,,,729.496216,700.414734,139.840759,803.038330,642.829773,126.121651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1030.312134,812.785339,281.687195,,,,851.734253,736.450195,138.225342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.022461,832.223083,481.209076,,,,,,,727.844177,700.459167,140.481201,801.272461,643.517517,126.364845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1029.181519,812.580200,281.727844,,,,850.160217,736.176453,138.911682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.310425,832.054016,481.401703,,,,,,,726.302124,700.501892,141.063370,799.227417,643.818970,126.714043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1028.248413,812.224182,282.018585,,,,848.698792,735.882263,139.427429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.544067,831.815552,481.585754,,,,,,,724.519226,700.517212,142.042679,797.605652,643.858948,127.283073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1026.658081,812.568542,282.281311,,,,846.918945,736.046204,140.034897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.011475,831.528625,481.964661,,,,,,,722.704529,700.543640,142.592194,795.745972,644.226563,128.208618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1024.995361,812.785706,282.563049,,,,845.002930,736.229309,140.554932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.216675,831.227478,481.854614,,,,,,,721.173401,700.585022,143.661804,793.448608,644.874695,129.274307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1023.392456,812.661194,282.588165,,,,843.466919,735.922791,141.251755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.485107,830.982117,481.695465,,,,,,,718.672546,700.625244,144.712234,792.020264,645.927246,128.725220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1022.532227,812.017151,282.741180,,,,840.780823,736.098083,141.955795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.499146,830.851563,481.607483,,,,,,,716.960938,700.645325,145.590942,789.807922,646.109131,128.882874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1020.949280,812.079407,283.102692,,,,839.052063,736.107605,142.521317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.573120,830.487976,481.653870,,,,,,,715.142639,700.542908,146.656662,787.833801,645.713928,129.421555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1018.929688,811.991760,283.474060,,,,837.420776,736.118042,142.675644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.553589,830.113892,481.557037,,,,,,,712.845642,700.650269,147.325623,786.075012,645.173401,130.059570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1017.661621,811.655457,283.490967,,,,834.711914,736.273621,143.389618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.538574,829.809998,481.856018,,,,,,,711.002563,700.752502,147.836029,783.415405,644.981628,131.372711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1016.595276,811.221924,283.328278,,,,832.479919,736.696899,144.119980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.005859,829.443604,481.826691,,,,,,,708.347595,700.734924,148.797775,781.504883,644.562073,131.913071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1013.989319,811.525330,283.459625,,,,830.433533,736.182556,144.883575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.467285,829.135681,481.686279,,,,,,,706.450867,700.815247,149.223068,779.240112,644.596436,132.332108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1012.485535,811.343079,283.839691,,,,828.569641,736.157593,145.026352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.397339,829.026733,481.458893,,,,,,,704.095886,700.948608,149.807251,776.920898,644.712585,132.677917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1011.232239,810.724854,284.048492,,,,826.672180,736.040649,145.373199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.807373,828.936829,481.608154,,,,,,,702.200378,700.982910,150.185043,774.675110,645.480042,132.897736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1008.858765,810.416626,283.992462,,,,823.814819,736.383484,145.848297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.557861,828.845581,481.569397,,,,,,,699.857971,701.180359,150.982224,772.199707,645.602783,133.324173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1007.564209,810.229065,284.073853,,,,821.708130,736.544556,146.185242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.610962,828.479370,481.726105,,,,,,,697.494080,701.307434,151.287384,769.827942,646.083435,133.635651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1005.799194,810.031250,283.651947,,,,819.473633,736.451599,147.098663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.854980,828.001038,481.786102,,,,,,,695.087830,701.456726,152.028427,767.333618,645.622559,134.424805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1003.376099,809.980225,283.807129,,,,817.257385,736.483826,147.005508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.776733,827.422974,481.678558,,,,,,,692.705505,701.679077,152.243774,764.752563,645.701111,135.224228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1001.554504,809.900879,283.896820,,,,814.932800,736.123657,147.659409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.743896,827.068115,481.702576,,,,,,,690.041504,701.844116,153.145676,762.350098,645.847961,134.842789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,999.628479,809.587708,284.140228,,,,811.907043,736.720520,148.076706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.479370,826.841370,481.506165,,,,,,,687.731934,702.069275,153.123093,759.825073,646.095459,134.998810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,997.666626,809.363403,284.170349,,,,809.716309,736.420593,148.507462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.214600,826.635193,481.539490,,,,,,,685.298096,702.355225,153.301025,757.280029,645.409485,135.499268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,995.642517,809.063477,284.817780,,,,807.414612,736.440735,148.653625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.269531,826.333557,481.514404,,,,,,,682.687866,702.434326,153.568085,754.565674,645.358948,135.883392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,993.723389,808.848999,284.813477,,,,804.738220,736.500000,148.867493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.813721,826.200500,481.405304,,,,,,,680.299622,702.732910,154.293060,751.705994,644.683472,135.848053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,991.426086,808.813354,284.520966,,,,802.122131,736.711548,149.029449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.119019,825.502258,481.717682,,,,,,,677.339539,702.813599,154.592163,749.065063,644.903564,136.654358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,989.212646,808.564514,285.051666,,,,799.224609,736.784668,149.348618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.148315,825.121399,481.691467,,,,,,,674.873718,703.033936,154.970551,746.067322,644.891174,136.859283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,987.187927,807.976135,284.967468,,,,797.073547,736.451172,149.822113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.795776,824.726929,481.470062,,,,,,,671.430664,703.384521,155.932159,743.163086,645.081909,136.987259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,985.310059,807.286194,285.178253,,,,794.071350,736.419006,149.784393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.131470,824.348816,481.634247,,,,,,,668.953857,703.484314,156.106461,740.228943,645.065247,137.294601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,983.211731,807.049866,285.417206,,,,791.707092,736.177368,150.510178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.838745,824.005493,481.869812,,,,,,,665.936401,703.676392,156.262299,737.263794,645.128113,137.366501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,980.792542,806.446655,285.296021,,,,788.224976,736.593872,150.604401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.356262,823.618591,481.732147,,,,,,,663.302246,703.757935,156.600357,733.890320,645.082642,137.764893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,978.287170,806.458801,285.302460,,,,786.255371,736.060852,150.931961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.006531,823.460022,481.443420,,,,,,,660.803955,704.083374,156.717499,731.248962,645.400513,137.850922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,975.817566,806.284973,285.736908,,,,783.145447,736.270874,151.130890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.822693,822.945435,481.654236,,,,,,,657.734741,704.261841,156.507980,728.995972,645.244263,138.075195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,973.836182,805.771484,285.723694,,,,780.707825,736.219238,151.402527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.075500,822.395264,481.599609,,,,,,,655.217834,704.482971,156.720505,725.865479,645.368774,137.873581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,971.368958,805.353088,286.138580,,,,777.430359,736.645874,151.576904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.776001,821.775513,481.600891,,,,,,,652.028625,704.554443,156.899918,723.274536,645.343933,138.514008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,969.295166,804.939697,286.049713,,,,775.066040,736.230042,151.845383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.723938,821.260132,481.256927,,,,,,,649.266052,704.917114,157.218048,720.111206,645.616272,138.812378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,966.428589,804.755127,286.234131,,,,771.813232,736.803162,151.997665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.823181,821.197510,481.346924,,,,,,,646.365417,704.961243,157.515823,717.087280,646.436890,138.781601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,964.002258,804.451294,286.064301,,,,768.738464,736.567444,151.939941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.548096,820.963867,481.686584,,,,,,,643.233643,705.116211,157.944107,714.352783,646.593933,138.744003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,961.866516,803.487427,286.050659,,,,766.037354,736.551025,152.448807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.997009,820.354431,481.787689,,,,,,,640.748657,705.329895,157.934937,711.140564,646.326172,138.546890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,959.720032,803.068970,285.780121,,,,763.338989,736.341614,152.477371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.521851,819.697754,481.431458,,,,,,,637.527710,705.469849,157.528625,708.278442,647.380554,138.454926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,957.326050,802.715515,285.861755,,,,759.972351,736.816162,152.437515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.125549,819.260254,481.367798,,,,,,,634.822205,705.861084,157.506256,705.468994,647.998535,138.080444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,954.319885,802.766235,286.294739,,,,757.630493,736.493530,152.412964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.514404,818.690735,481.793304,,,,,,,631.705872,705.921997,157.686752,702.331055,648.726746,137.699326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,951.763733,802.345886,286.523132,,,,754.474365,736.618774,152.579971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.734924,818.355347,481.411469,,,,,,,628.661438,706.099182,157.619064,699.134949,649.064880,137.219894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,949.431580,801.680298,286.787567,,,,751.728210,736.940125,152.422623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.717163,817.962341,481.073792,,,,,,,625.534851,706.237610,157.550125,695.884521,649.348999,137.036453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,946.891541,801.071228,286.924622,,,,748.251221,737.139893,152.326767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.014709,817.692505,481.120544,,,,,,,622.623230,706.654480,157.112732,692.996643,649.282593,136.852676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,944.492432,800.358459,286.760651,,,,745.829712,736.729797,152.728561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.906067,817.082275,481.475769,,,,,,,619.784729,706.910522,156.538864,689.737183,650.126709,136.286865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,941.487854,800.055115,287.135010,,,,742.268433,737.086365,152.637573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.437805,816.448853,481.172211,,,,,,,616.353821,707.059021,156.761459,686.900452,650.270264,136.310135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,938.909729,799.589294,287.108978,,,,739.519043,736.781921,152.231354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.283691,815.788330,480.927063,,,,,,,613.371521,707.297424,156.798264,683.554749,651.171936,135.606644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,936.332703,799.044250,287.500031,,,,736.624878,736.952454,152.235977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.922180,815.439575,481.178314,,,,,,,610.361755,707.469360,156.452576,680.264221,651.338562,135.458099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,933.900024,798.309021,287.419617,,,,733.456055,737.161133,152.251999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.402405,815.090454,481.128723,,,,,,,607.177124,707.802246,155.775497,677.154968,650.670776,135.762543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,931.499756,797.718262,287.543152,,,,730.457153,737.375854,152.350296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.361023,814.819641,480.776001,,,,,,,604.426392,708.083923,155.312943,674.245300,650.042542,135.930847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,928.446899,797.339294,287.756958,,,,727.449463,737.256531,152.220398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.921326,814.159363,480.823822,,,,,,,600.947510,708.170471,155.156036,671.227661,649.337585,136.187912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,925.616394,796.774536,287.548676,,,,723.992920,737.508301,151.911667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.430847,813.298767,481.048431,,,,,,,598.116394,708.496277,155.322479,668.267151,649.217407,136.094284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,923.555176,796.115234,288.040314,,,,721.650024,737.604370,151.787720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.794250,812.848511,480.905975,,,,,,,594.820984,708.904724,154.368164,664.880798,649.371704,135.632401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,919.983459,795.722351,287.549133,,,,718.303101,737.428406,151.543060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.747131,812.570313,480.706573,,,,,,,591.890076,709.109436,154.191040,661.929504,649.750671,135.212982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,917.911987,794.809631,287.847839,,,,715.571655,737.582886,151.113297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.400513,811.930725,481.040131,,,,,,,588.720398,709.399475,154.085663,658.753052,649.628479,134.480988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,915.055237,794.317444,287.506134,,,,712.702759,737.458740,150.936218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.130493,811.362793,480.837494,,,,,,,585.945740,709.795898,153.102264,655.822327,650.281250,133.989258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,912.689697,793.444336,288.003937,,,,709.882996,737.573608,150.619370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.223328,810.725769,480.574493,,,,,,,583.114014,710.073608,152.099991,652.766602,650.653992,133.190460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,909.876465,793.100708,287.953705,,,,707.082947,737.547607,150.258347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.936951,810.332092,480.470947,,,,,,,579.917297,710.174072,151.952332,649.787903,650.109863,132.707291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,906.990173,792.750977,288.507294,,,,704.362061,737.630066,149.327087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.463806,809.682251,480.817993,,,,,,,576.970154,710.457458,152.002350,646.349731,649.744690,132.286667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
