Grasp123
Date:,2025/04/24
Time:,14:48:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,928.406799,649.880249,137.130203,,,,1112.239136,716.178589,279.398743,837.353821,597.283630,117.955643,1151.568726,715.747742,463.961700,807.839233,713.806335,156.100449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,927.822937,650.186340,135.466248,,,,1111.162964,716.258972,279.202576,836.679077,597.992859,115.911263,1151.059692,715.623352,463.609222,806.848450,714.124451,153.864471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,927.170654,650.479736,134.313644,,,,1110.923584,715.949341,278.512604,835.982056,598.462463,113.956009,1150.445679,715.694580,462.934937,805.508606,714.533325,151.306473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,925.533936,650.992004,132.874191,,,,1110.152100,715.749939,277.418335,835.404297,598.831787,112.234520,1149.656250,715.832397,462.522766,804.373901,714.859314,148.403244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,924.530151,651.459473,132.216934,,,,1108.706055,715.938293,277.112671,834.793518,599.351929,110.355263,1148.999390,716.023315,462.411377,803.063660,714.992676,146.377823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,923.933044,652.003723,131.136475,,,,1107.650513,716.030518,276.954590,834.202698,599.558472,108.918350,1148.475220,716.192322,462.290527,801.742432,715.387329,143.917221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,923.221497,652.234497,129.841446,,,,1107.173950,715.933716,276.673401,833.276367,600.024414,107.728554,1147.902100,716.325317,462.152649,800.622925,715.935425,141.595810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,922.393799,652.783997,128.896011,,,,1106.234131,715.913330,276.120911,832.556580,600.191101,106.790047,1147.545410,716.449341,462.112213,800.318359,716.226135,138.868774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,921.262878,653.496338,128.288101,,,,1105.544434,715.753357,275.733551,831.715454,600.434570,105.517029,1146.865967,716.533997,461.687866,799.202087,716.560547,137.096680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,920.254578,654.190247,127.523163,,,,1104.452148,715.946228,275.169067,830.881470,600.605713,104.306694,1146.473877,716.446045,461.451996,798.017334,717.128418,135.175049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,919.602539,654.510193,126.958778,,,,1103.617920,715.819702,274.989685,830.367249,600.826355,103.372971,1146.051392,716.471436,461.305817,797.020874,717.304932,133.454788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,918.923218,654.639160,125.925194,,,,1102.767700,715.770447,274.739014,829.747375,601.149292,102.587761,1145.497192,716.685913,461.071136,796.071716,717.520996,131.527435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,918.311401,654.575684,124.878853,,,,1102.018921,715.786560,274.162231,828.982666,601.472290,101.738174,1144.735229,716.836792,460.816803,794.919128,717.647400,129.529251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,916.862671,654.995544,124.580559,,,,1100.909180,715.964478,274.149506,828.323181,601.615845,101.100731,1144.175903,716.941040,460.589691,794.307861,717.305481,128.515854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,916.045471,655.424927,124.286163,,,,1100.737305,715.701904,273.807617,827.445007,601.880066,100.740387,1143.662231,717.055542,460.243011,793.100830,717.031250,127.407990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,915.717407,655.543091,123.949524,,,,1100.280884,715.460388,273.402557,827.029968,601.734375,100.125961,1143.192871,717.068176,459.908081,792.021973,716.430725,126.055687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,915.255798,655.486816,123.230911,,,,1099.220093,715.341614,273.202301,826.188232,601.670410,99.416862,1142.830444,717.030579,459.611938,790.755310,715.520325,124.946846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,914.659180,655.463074,122.562836,,,,1098.287231,715.305054,272.854797,825.526489,601.745789,98.769310,1142.354126,717.094482,459.108887,789.744751,714.797302,124.043739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,914.021667,655.512512,122.223503,,,,1097.312378,715.274780,272.424042,824.986572,601.854309,98.326164,1141.974976,717.162231,458.968353,789.311707,714.215210,123.683586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,913.430908,655.611267,121.695114,,,,1096.685791,715.215881,272.224945,824.422913,601.858643,97.985893,1141.839722,717.149780,458.902740,788.509216,713.956360,123.350136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,912.729614,655.728943,121.499947,,,,1096.008789,715.223328,272.098389,823.743164,601.612732,97.558510,1141.778076,717.186523,458.850769,787.376831,713.761108,122.999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,911.682922,655.796448,121.295654,,,,1095.182007,715.214539,271.666626,823.374573,601.875183,96.888763,1141.544922,717.243469,458.667480,786.534241,713.624329,122.374588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,911.197083,655.948120,120.579559,,,,1094.169556,714.963074,271.328979,822.864441,602.090210,96.008072,1141.266479,717.370117,458.451630,786.135193,713.539307,121.929848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,910.505859,656.119263,120.172356,,,,1094.414307,714.615784,270.761383,822.517639,602.383057,95.585396,1140.901733,717.388550,458.123505,785.946045,713.185852,121.481781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,910.189148,656.207275,120.080177,,,,1094.162598,714.572449,270.388245,821.937927,602.690247,95.319656,1140.546509,717.502747,457.753693,785.415100,712.887634,120.988647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,909.930969,656.261292,119.955544,,,,1093.343262,714.604370,270.219940,821.370239,602.884399,95.084389,1140.062378,717.570251,457.496887,784.787231,712.497192,120.672150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,909.708862,656.293396,119.783913,,,,1092.864014,714.642090,270.129608,820.800110,603.170593,94.777092,1139.593506,717.661316,457.076477,784.246643,712.074341,120.277534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,909.461304,656.312805,119.591942,,,,1092.517456,714.676819,269.954437,820.239014,603.418945,94.338707,1139.202026,717.757263,456.724426,783.774658,711.499329,120.055763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,909.083313,656.280518,119.251648,,,,1092.158081,714.626282,269.800110,819.762878,603.639771,93.933998,1138.599854,717.858887,456.276184,783.170227,710.939331,119.887505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,908.815857,656.208984,119.000282,,,,1091.532715,714.758728,269.452789,819.357605,604.021301,93.744675,1138.338135,717.881897,456.077606,782.710999,710.500732,119.751251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,908.832153,655.959778,118.479378,,,,1091.090942,714.847412,269.226257,819.185486,604.484436,93.383163,1137.643433,717.957397,455.645996,782.396240,710.034180,119.574013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,908.565247,655.958618,117.667534,,,,1090.494019,714.937500,268.955383,818.666199,605.011658,93.296333,1137.953979,717.927795,455.964661,782.346313,709.477234,119.471870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,908.344116,656.009460,117.505623,,,,1090.259277,714.798157,268.886414,818.132935,605.579590,93.041267,1137.877930,717.962891,455.930969,782.311768,708.684875,119.061478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,907.688904,656.315369,117.534760,,,,1090.015381,714.792236,268.790466,817.739136,606.188843,92.669235,1137.644897,717.986023,455.570648,782.227295,707.970825,118.414398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,907.347473,656.400635,117.608253,,,,1089.452637,714.787781,268.615021,817.308472,606.661743,92.299202,1137.270142,718.143494,455.225464,782.354797,707.161133,117.880257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,907.082581,656.547913,117.458908,,,,1089.283813,714.794922,268.109589,817.054871,606.840942,92.120514,1136.581177,718.468384,455.012970,782.358643,706.602173,117.424400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,906.992798,656.598755,117.422432,,,,1089.600342,714.761719,267.813843,816.871033,607.105469,91.992805,1136.087646,718.680908,454.810547,782.031494,706.099548,117.117416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,906.842651,656.609070,117.367401,,,,1090.306152,714.524414,267.099762,816.675049,607.466492,91.756798,1135.770508,718.827087,454.605438,781.728210,705.370789,116.874146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,906.680725,656.691833,117.318657,,,,1090.562866,714.576782,266.674591,816.455078,607.854675,91.603371,1135.488770,718.992798,454.630524,781.481567,704.578735,116.559608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,906.715149,656.796448,117.130562,,,,1090.340210,714.593262,266.648743,816.307190,608.234680,91.477203,1135.229248,719.135193,454.555939,781.268799,703.838928,116.176292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,906.773926,656.880249,116.905457,,,,1089.971802,714.579712,266.698914,816.178284,608.599060,91.259590,1135.068359,719.313293,454.529388,780.969543,703.324951,115.897552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,906.844543,656.981140,116.788956,,,,1089.554077,714.656006,266.753357,816.030151,608.912292,91.135818,1134.844482,719.463074,454.439087,780.889038,702.943604,115.828445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,906.831238,657.012390,116.625763,,,,1088.466919,715.107544,266.963226,815.948792,609.039063,91.127045,1134.540161,719.590088,454.398987,780.749512,702.335876,115.519920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,906.837036,657.036621,116.452957,,,,1087.969116,715.310730,266.986938,815.892151,609.185669,91.045265,1134.392944,719.793640,454.372772,780.710510,701.475220,115.151024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,906.808655,657.047363,116.303490,,,,1087.699707,715.395447,266.828735,815.846741,609.417542,90.971794,1134.097412,720.035217,454.085052,780.803711,700.624268,114.744789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,906.776245,657.079163,116.197250,,,,1087.589111,715.504517,266.606018,815.765198,609.626953,90.822014,1134.300537,720.035522,454.309814,781.056396,699.946899,114.402863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,906.788879,657.041992,116.137222,,,,1087.446289,715.618164,266.385651,815.806824,609.573730,90.422173,1134.179688,720.076355,454.285400,781.328613,699.335144,113.965645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,906.649475,657.095337,116.019325,,,,1087.183350,715.798950,266.305511,815.643372,609.743286,90.497009,1133.974365,720.177979,454.235596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,906.531738,657.073486,115.888458,,,,1087.224487,715.965393,266.168671,815.554810,609.837524,90.491730,1133.724609,720.424133,454.136383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,906.447388,657.037537,115.919998,,,,1087.211304,716.202515,266.061646,815.527466,609.837280,90.448616,1133.337280,720.702576,453.936890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,906.430359,656.888550,115.866570,,,,1086.875854,716.405701,266.058197,815.378357,609.839233,90.379784,1132.791138,721.010803,453.699371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,906.268188,656.872559,115.851837,,,,1086.778076,716.468628,266.096466,815.282959,609.739075,90.261475,1132.431519,721.243164,453.541077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,906.199158,656.900818,115.922768,,,,1086.676147,716.590637,266.104706,815.358826,609.859131,90.224205,1132.086670,721.463135,453.479309,,,,782.101746,696.561707,112.765747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,906.133423,656.917603,115.923470,,,,1086.496948,716.718872,266.112152,815.216309,609.874695,90.183464,1131.752686,721.575500,453.422943,,,,781.968567,696.420776,112.893677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,906.031921,656.916870,116.025826,,,,1086.255249,716.924927,266.170746,815.145630,609.953735,90.179947,1131.423828,721.766479,453.406372,,,,781.947998,696.398743,112.926651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,905.846252,656.851929,115.987946,,,,1086.164307,717.035828,266.255280,815.067261,609.984863,90.152725,1131.009644,721.820435,453.539978,,,,782.055054,696.307739,112.891190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,905.704956,656.949219,116.114983,,,,1086.401367,717.021912,266.053802,815.045715,609.988159,90.178879,1130.863037,721.890808,453.483612,,,,782.130981,696.205994,112.872688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,905.703735,656.932800,116.157600,,,,1086.490723,717.076538,265.999817,815.000977,609.959473,90.098602,1130.772827,722.027771,453.377838,,,,782.171814,696.181641,112.847725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,905.589111,656.948547,116.172104,,,,1086.483154,717.168030,266.024536,814.929871,610.019958,90.180588,1130.183228,722.101074,453.064056,,,,782.208130,696.111267,112.858826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,905.566895,656.927551,116.143745,,,,1086.426270,717.252563,266.032959,814.893433,610.088257,90.209885,1130.570068,722.159119,453.371674,,,,782.276855,696.039124,112.718224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,905.548279,656.918945,116.161667,,,,1086.351807,717.366882,266.040985,814.843018,610.033447,90.179733,1130.634399,722.230774,453.518311,,,,782.294739,696.052917,112.717522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,905.367249,656.970886,116.113892,,,,1086.370361,717.334778,266.058258,814.846313,610.084961,90.152962,1130.392456,722.331299,453.586121,,,,782.336426,696.020142,112.576096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,905.420898,656.980286,116.114868,,,,1086.414429,717.467102,266.015564,814.802002,610.115906,90.195267,1130.109131,722.456238,453.778198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,905.736938,656.909058,115.989868,,,,1086.074341,717.758850,266.043182,814.825989,610.161316,90.234024,1129.763916,722.697693,453.851959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,905.675903,656.913147,115.863945,,,,1085.668579,718.067200,266.012756,814.889282,610.128967,90.163559,1129.182617,722.914795,453.701813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,905.625549,656.936157,115.911972,,,,1085.532227,718.215820,266.153290,814.832703,610.159790,90.307701,1128.565308,723.176514,453.650299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,905.607605,656.941162,115.949898,,,,1085.357422,718.438843,266.120087,814.743530,610.170044,90.355614,1128.130493,723.331970,453.689026,,,,,,,782.703308,695.806824,112.261711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,905.556824,656.933594,115.867340,,,,1084.622437,718.809570,266.362213,814.738464,610.253357,90.364769,1127.778809,723.415955,453.783325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,905.552124,657.016296,115.864403,,,,1084.297607,718.983215,266.542328,814.696594,610.279175,90.440102,1127.402832,723.505432,453.713654,,,,,,,,,,782.554260,695.952087,112.406876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,905.491333,657.033081,115.851151,,,,1083.967896,719.100830,266.513702,814.601929,610.364868,90.575363,1126.956787,723.669739,453.776672,,,,,,,,,,782.621643,695.917053,112.279739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,905.480347,657.048950,115.889740,,,,1083.858398,719.230225,266.565216,814.456665,610.382019,90.708885,1126.570190,723.801147,453.772949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,905.407776,657.024414,115.957581,,,,1083.605835,719.457031,266.656982,814.333740,610.469055,90.881317,1126.161255,724.015808,453.601624,,,,,,,,,,,,,782.381958,696.216919,112.638908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,905.274109,657.179260,116.330177,,,,1083.174194,719.865723,267.083344,813.944336,610.430603,91.656685,1126.311035,724.029541,453.664795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,904.822876,657.371521,116.811272,,,,1082.879272,720.053101,267.295471,813.653198,610.429626,92.130318,1126.130859,724.214539,453.733215,,,,,,,,,,,,,,,,782.017456,696.520142,112.933922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,904.583923,657.351135,117.025383,,,,1082.677979,720.359314,267.384033,813.468750,610.495178,92.435295,1125.570068,724.567566,453.519379,,,,,,,,,,,,,,,,781.945923,696.617065,112.886742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,904.265259,657.393738,117.598808,,,,1082.562744,720.562683,267.447968,813.447266,610.570923,92.916534,1124.634521,724.959473,453.569550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,904.321594,657.142822,118.015984,,,,1082.237305,720.807373,267.522705,813.195740,610.728760,93.683922,1123.842773,725.205139,453.421783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,904.261902,657.072937,118.173279,,,,1082.840820,720.656372,267.571045,812.695984,610.805603,94.525642,1123.045166,725.415527,453.398621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,903.708862,657.364441,118.586151,,,,1083.253906,720.741028,267.463654,812.098267,611.023926,95.449860,1122.574097,725.537842,453.767151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,903.199036,657.860107,119.616165,,,,1083.226074,721.085022,267.538422,811.902710,611.086914,96.457756,1121.856567,725.637878,453.856293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,902.740479,658.143677,120.326385,,,,1083.047852,721.375610,267.886719,811.291443,611.091248,97.541252,1121.582642,725.571594,453.765503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,902.218811,658.410828,121.120445,,,,1082.061646,722.018616,268.046936,810.735291,611.292786,98.673279,1120.798340,725.799683,453.464417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,901.652588,658.526672,121.945236,,,,1081.464600,722.539856,268.638000,810.182190,611.451965,99.884300,1119.864380,726.031555,453.178619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,901.008423,658.563538,122.629204,,,,1080.958130,722.799072,268.899231,809.250488,611.523010,101.411522,1119.057617,726.307373,453.286438,,,,,,,,,,,,,,,,,,,779.019897,698.723511,118.349487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,900.361328,658.281921,123.802315,,,,1080.063965,723.077820,269.014313,808.264771,611.407104,102.914764,1118.104004,726.542664,453.400208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,899.414429,658.215881,124.464516,,,,1079.914551,722.975586,269.258911,807.265015,611.367676,104.478882,1117.553955,726.542664,453.820740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,898.487427,658.356079,125.937477,,,,1079.566284,723.067078,269.351990,806.155640,611.519836,106.224258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,896.848206,658.719910,127.523720,,,,1079.111572,723.396118,269.625000,804.803589,611.484802,107.916595,,,,,,,,,,,,,,,,,,,,,,,,,1115.829834,726.860901,453.540375,775.683594,698.770813,123.708366,,,,,,,,,,,,,,,,,,,,,,,,
173,895.697754,658.853149,128.361725,,,,1078.290161,723.671448,269.876251,803.514771,611.452515,109.411858,,,,,,,,,,,,,,,,,,,,,,,,,1114.823242,727.182983,453.445068,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,894.594910,658.765503,129.568909,,,,1077.327515,724.109802,270.119171,801.921448,611.434448,111.110977,,,,,,,,,,,,,,,,,,,,,,,,,1113.974976,727.402710,453.572357,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,893.037354,658.933411,131.149536,,,,1075.943237,724.753418,270.678467,800.300842,611.526062,113.267960,,,,,,,,,,,,,,,,,,,,,,,,,1113.279419,727.532104,453.721252,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,891.086609,659.042725,132.625946,,,,1075.152344,725.108459,270.829041,798.335754,611.372681,114.964180,,,,,,,,,,,,,,,,,,,,,,,,,1112.272095,727.606079,453.850037,,,,768.017944,698.470581,131.582581,,,,,,,,,,,,,,,,,,,,,
177,888.415771,659.474121,134.065002,,,,1074.809204,725.137756,270.934296,796.252075,611.342529,116.575653,,,,,,,,,,,,,,,,,,,,,,,,,1111.282227,727.824524,453.781464,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,886.553284,659.584351,135.439224,,,,1072.547363,725.996277,271.662140,794.276123,611.197815,118.227654,,,,,,,,,,,,,,,,,,,,,,,,,1110.322998,728.012390,453.616302,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,884.340820,659.827881,136.795502,,,,1069.926758,726.686646,272.934082,792.016174,611.231323,120.470825,,,,,,,,,,,,,,,,,,,,,,,,,1109.176025,728.122070,453.647552,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,882.346741,659.595337,138.539581,,,,1069.186890,726.519836,272.814972,789.652405,611.030518,122.217331,,,,,,,,,,,,,,,,,,,,,,,,,1108.147827,728.311096,453.629395,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,879.237793,659.928406,140.187286,,,,1067.983398,727.015015,272.317535,787.173706,610.880554,123.970444,,,,,,,,,,,,,,,,,,,,,,,,,1107.100342,728.434326,453.756683,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,876.425354,660.143005,142.066574,,,,1065.921143,727.366150,273.160431,784.077332,610.619751,125.844704,,,,,,,,,,,,,,,,,,,,,,,,,1106.012085,728.692810,453.409088,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,872.950989,660.349670,143.417053,,,,1063.590576,727.868530,273.641754,781.219482,610.768311,127.574471,,,,,,,,,,,,,,,,,,,,,,,,,1104.578003,728.750122,453.651398,,,,,,,749.403748,697.388000,145.387329,,,,,,,,,,,,,,,,,,
184,870.080872,660.400513,145.098282,,,,1060.907715,728.650818,273.963562,777.871765,610.565796,129.576981,,,,,,,,,,,,,,,,,,,,,,,,,1103.422241,728.710754,453.607239,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,866.946228,660.798889,146.517288,,,,1059.170532,728.616150,274.839325,775.086243,610.629639,131.278030,,,,,,,,,,,,,,,,,,,,,,,,,1102.240601,728.779419,453.678223,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,863.152649,661.225281,148.492706,,,,1056.825073,729.275940,274.954620,771.536072,610.733337,132.630859,,,,,,,,,,,,,,,,,,,,,,,,,1100.606567,729.133911,453.356934,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,859.878662,661.360291,150.241013,,,,1054.345947,729.777466,275.322693,768.052063,610.533447,134.293762,,,,,,,,,,,,,,,,,,,,,,,,,1099.067139,729.245850,453.367310,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,855.818604,661.783691,151.555023,,,,1051.541748,730.618774,275.972351,764.636719,610.548096,135.569290,,,,,,,,,,,,,,,,,,,,,,,,,1097.859863,729.150818,453.537018,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,852.167419,661.897034,153.158844,,,,1048.099976,731.088196,276.383759,760.447815,610.395081,137.759811,,,,,,,,,,,,,,,,,,,,,,,,,1096.221313,729.363525,453.384308,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,848.008850,662.265991,154.750809,,,,1046.149292,731.270142,276.970673,756.529297,610.583984,139.372223,,,,,,,,,,,,,,,,,,,,,,,,,1094.824341,729.552795,453.417328,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,844.277954,662.445740,156.328201,,,,1043.028687,731.735107,277.350189,752.975220,610.738831,140.655090,,,,,,,,,,,,,,,,,,,,,,,,,1093.427368,729.591064,453.753235,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,839.759094,662.975037,157.703415,,,,1039.897705,732.063232,277.285645,748.871460,610.821289,141.850830,,,,,,,,,,,,,,,,,,,,,,,,,1091.581299,729.722656,453.448242,,,,,,,,,,715.066406,696.230896,160.482758,,,,,,,,,,,,,,,
