Grasp25
Date:,2025/04/16
Time:,10:31:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,903.098389,903.007019,61.489803,1056.197144,966.144775,351.798553,835.636414,835.328613,33.587700,768.673584,881.675659,34.754337,1066.861206,1020.773560,220.153381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,903.133301,902.974304,61.583000,1056.196289,966.144775,351.799286,835.599976,835.348145,33.591084,768.667908,881.698059,34.679279,1066.945435,1020.770203,220.064957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,903.067810,903.071411,61.595821,1056.196533,966.144775,351.799011,835.610779,835.340698,33.530762,768.733215,881.577454,34.741325,1066.969360,1020.736023,220.139114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,903.036255,903.107605,61.571514,1056.196899,966.144775,351.798767,835.612061,835.333496,33.558239,768.645081,881.649414,34.803959,1066.804077,1020.814453,220.084579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,903.063416,903.084961,61.623489,1056.196899,966.144775,351.798706,835.545105,835.356384,33.546837,768.548889,881.683533,34.792507,1066.781494,1020.820435,220.062195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,902.888306,903.108887,61.534672,1056.196899,966.144775,351.798737,835.488403,835.352417,33.558437,768.538818,881.683289,34.784176,1066.767822,1020.829285,220.069565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,902.843933,903.102112,61.662273,1056.196899,966.144775,351.798767,835.459167,835.337769,33.491398,768.463867,881.675476,34.830547,1066.966187,1020.777222,220.060028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,902.744263,903.201294,61.751896,1056.155640,966.043213,351.797577,835.408630,835.363403,33.464024,768.434265,881.760620,34.878258,1067.045532,1020.761108,220.030685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,902.463318,903.242310,61.641285,1056.097778,966.028992,351.679443,835.345886,835.261047,33.471722,768.359680,881.810791,34.814842,1067.032104,1020.704407,219.995087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,902.416382,903.382690,62.076820,1056.059937,966.122864,351.660767,835.216187,835.231323,33.390602,768.272949,881.896973,34.854225,1066.947266,1020.739807,219.984512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,902.204895,903.440308,62.467033,1056.092896,966.059326,351.664673,835.117615,835.256287,33.291908,767.951294,881.751221,35.517044,1067.067993,1020.748413,219.992798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,902.027527,903.537292,62.821751,1056.052734,966.053284,351.711823,835.125000,835.259094,32.997040,767.803162,881.965820,35.298645,1067.209717,1020.804199,220.008850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,901.801514,903.478210,63.428974,1055.885132,966.137817,351.686798,835.140198,835.286011,32.927658,767.848816,882.146851,35.110867,1067.226196,1020.904358,220.032379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,901.635010,903.597778,63.957619,1055.901245,966.143433,351.690979,834.944275,835.405029,32.858013,767.728638,882.295654,35.096310,1067.315063,1020.914307,220.044540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,901.429199,903.727112,64.561569,1055.886963,966.117493,351.701599,834.792114,835.449524,32.837234,767.650391,882.399719,35.183762,1067.356201,1021.030090,220.022095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,901.153687,903.927368,65.170242,1055.804565,966.145813,351.682953,834.666992,835.335693,32.887562,,,,1067.540405,1021.135803,219.998154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,900.717102,904.202881,66.098335,1055.734497,966.173218,351.617126,834.466064,835.196350,33.092781,,,,1067.510620,1021.339233,220.014801,767.725342,882.729858,35.512276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,900.377869,904.455200,66.998398,1055.628418,966.215454,351.603943,834.381653,834.803528,33.723045,,,,1067.491577,1021.405273,219.962845,768.543091,882.735229,34.852581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,900.087952,904.758667,67.990051,1055.577271,966.232178,351.628815,833.997192,834.402527,35.576782,,,,1067.642456,1021.392517,219.962219,768.617004,883.114868,35.322853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,899.566345,904.930420,68.816437,1055.511841,966.203979,351.592560,833.489563,834.088867,38.123882,,,,1067.765015,1021.392273,219.961639,768.592041,883.392517,35.919025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,898.926636,905.379272,69.954422,1055.522827,966.116394,351.586334,832.737854,833.805298,40.906483,,,,1067.972778,1021.337708,219.884155,768.711243,883.683594,36.472912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,898.310730,905.679749,71.303963,1055.410522,966.090088,351.540344,832.126648,833.497925,44.189472,,,,1068.124390,1021.325439,219.847824,768.234192,884.027710,37.795353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,897.854797,905.880920,72.747932,1055.386475,966.041321,351.546417,831.584595,833.288757,47.516670,,,,1068.199829,1021.310608,219.914825,767.927795,884.488159,39.732777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,897.402161,906.132324,73.912598,1055.364380,965.941162,351.478943,,,,,,,1068.339844,1021.150879,219.867111,767.382507,885.565857,41.853729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,896.893372,906.441101,74.778458,1055.104614,965.877502,351.330017,,,,,,,1068.569458,1020.954346,219.821625,766.213440,886.853455,44.187954,830.267456,832.755554,54.945904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,896.278442,906.428040,76.133163,1055.275513,965.713074,351.147491,,,,,,,1068.666016,1020.866028,219.770630,765.165039,888.062744,47.170559,829.455688,832.712524,58.387753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,895.961853,906.405701,78.035965,1055.231079,965.524170,351.283600,,,,,,,1068.693115,1020.754822,219.687637,763.634460,889.648865,50.731003,828.834656,832.348877,62.045994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,895.226746,906.388855,79.722481,1055.120972,965.576416,351.056000,,,,,,,1068.463745,1020.722656,219.591019,762.520874,891.103760,54.073608,827.678772,832.261597,65.756203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,894.544922,906.008606,81.096909,1054.940796,965.492188,351.080170,,,,,,,1068.415771,1020.493469,219.504471,761.346191,892.505371,57.222435,826.414124,831.811462,69.925171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,893.934448,905.418274,82.841942,1054.738037,965.649109,350.753174,,,,,,,1068.419556,1020.419434,219.419357,760.337402,893.696167,60.699860,825.634277,831.127930,73.975037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,893.003296,904.822571,84.185478,1054.597900,965.611572,350.538574,,,,,,,1068.268311,1020.308289,219.188751,759.451538,894.480469,63.800686,824.805359,830.760132,78.036438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,892.677795,904.416016,85.471916,1054.539673,965.700500,350.239655,,,,,,,1068.168701,1020.166565,219.060394,758.210876,895.206604,66.790955,824.777222,829.711487,81.604248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,891.968384,903.350891,87.657166,1054.495483,965.696350,349.955139,,,,,,,1067.792847,1020.104126,219.102249,756.722046,895.250366,70.660255,825.501709,828.288452,84.948242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,891.041931,902.091614,89.294548,1054.549927,965.720459,349.780151,,,,,,,1067.560791,1019.924561,219.103653,755.156250,895.249878,73.244316,826.136230,825.793884,88.405396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,890.298462,900.939026,90.233780,1054.465576,965.721375,349.541626,,,,,,,1067.394653,1019.756348,219.101959,754.047302,894.105469,75.877281,826.864380,823.108337,91.671539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,889.882141,899.493164,91.901443,1054.342041,965.621521,349.342896,,,,,,,1067.548462,1019.301758,218.630692,753.670593,892.680908,77.647224,827.293213,820.477112,94.905212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,889.564575,897.800598,93.263412,1054.242188,965.607239,349.081696,,,,,,,1066.948242,1018.894348,218.747635,753.507507,890.031128,79.194756,828.449219,818.094055,98.580284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,888.414185,896.167053,95.051743,1054.140869,965.532593,348.759613,,,,,,,1066.258911,1018.365112,218.756653,,,,829.686768,815.744324,100.869064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,887.994446,894.052490,96.588608,1054.038574,965.407166,348.626862,,,,,,,1065.476440,1017.743896,218.633759,,,,830.966370,812.799744,103.323418,752.633057,884.034119,82.703705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,887.675537,892.109863,97.761963,1053.889404,965.253906,348.517761,,,,,,,1064.921509,1017.300049,218.389282,,,,831.459839,810.639832,105.747620,751.731750,880.746399,85.441597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,886.927979,889.688416,99.621735,1053.499023,965.192871,348.330109,,,,,,,1064.584473,1016.824280,218.173843,,,,832.553711,807.426636,108.153175,751.645447,876.792908,87.008774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,885.989136,887.616272,101.081284,1053.253784,964.923279,348.173340,,,,,,,1064.254761,1016.331604,217.903442,,,,833.677856,804.292480,110.570282,751.038696,873.026428,88.462074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,885.709229,884.781128,102.556053,1052.957031,964.562134,347.999359,,,,,,,1063.323853,1015.817261,217.595215,,,,835.023010,801.027466,113.237053,751.074585,868.518433,90.679131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,885.329651,882.183167,103.577789,1052.351807,964.333862,347.853516,,,,,,,1062.151489,1014.876770,217.373322,,,,835.942749,797.520386,115.209908,749.947937,864.451477,93.506134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,885.050903,879.291931,105.447624,1051.869507,963.973022,347.765289,,,,,,,1061.229614,1014.084961,217.068207,,,,836.670654,794.261780,117.364532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,884.362122,876.669312,106.863350,1051.634888,963.502197,347.466766,,,,,,,1060.533813,1013.266479,216.690979,,,,838.018738,790.717163,119.190826,,,,749.944214,855.660034,96.884201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,883.693420,873.360962,108.188316,1051.043579,963.271912,347.336426,,,,,,,1059.359741,1012.281555,216.729004,,,,839.292114,787.039551,121.213066,,,,750.191223,850.630310,98.698189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,883.766663,870.417603,108.871582,1050.881958,962.883057,346.936646,,,,,,,1057.900513,1011.724854,216.436722,,,,839.967041,783.474426,123.019196,,,,749.258728,846.158081,100.873329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,882.832703,867.357544,111.134552,1050.665649,962.660828,346.650238,,,,,,,1056.690186,1010.890198,216.065903,,,,841.645447,779.303223,124.811218,,,,749.419800,841.245728,103.212563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,883.110291,863.905762,112.016319,1049.869385,962.570557,346.738892,,,,,,,1056.018311,1009.988098,215.209488,,,,842.779541,775.490417,126.308868,,,,749.635010,836.773438,104.792641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,882.935852,860.305725,112.868629,1049.638428,962.049805,346.630157,,,,,,,1054.322754,1009.115601,214.595490,,,,843.829529,771.510010,127.861511,,,,749.120789,832.327881,106.339195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,882.023071,857.318176,113.847359,1049.105469,961.643372,346.502808,,,,,,,1052.658325,1008.393127,214.250610,,,,845.130066,767.478088,129.789719,,,,749.021973,826.984985,107.982254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,882.280945,853.542542,114.913132,1048.177490,961.012756,345.996674,,,,,,,1050.872314,1007.371216,213.912277,,,,846.357239,763.133606,131.063019,,,,748.726624,822.173096,109.595085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,882.362427,850.063232,115.753227,1047.138184,960.466431,345.545959,,,,,,,1049.572388,1006.197388,213.509506,,,,847.208740,759.730835,132.853989,,,,749.394653,816.843567,110.693916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,882.032043,846.437927,116.739883,1046.359009,960.104370,345.309387,,,,,,,1047.889893,1005.037720,213.252991,,,,848.181885,756.000549,134.492050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,881.888550,843.101074,117.396820,1045.783691,959.474854,345.359772,,,,,,,1046.597900,1004.144592,213.095337,,,,849.813782,752.082520,135.661804,,,,,,,749.630005,805.895325,112.849030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,880.293457,839.753906,119.185257,1044.939819,958.662170,345.523773,,,,,,,1044.580566,1002.908813,212.723495,,,,851.318970,747.941772,136.962784,,,,,,,749.473022,801.029175,113.990822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,880.329773,836.240601,119.795822,1044.030396,958.144226,345.203705,,,,,,,1042.906250,1001.306335,212.133240,,,,852.779785,744.411377,138.081543,,,,,,,749.810852,795.294739,114.392426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,880.324219,832.500977,120.719284,1043.057983,957.679688,344.690063,,,,,,,1041.586670,999.979553,211.673233,,,,854.252930,740.759338,138.833801,,,,,,,750.397278,789.775208,115.116508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,880.185364,829.097778,121.154648,1041.753662,956.962402,344.372559,,,,,,,1039.901367,998.824219,211.050217,,,,856.035706,736.518005,139.221725,,,,,,,750.767395,784.595154,115.464691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,880.221619,825.682983,121.771141,1040.667847,956.183044,344.210358,,,,,,,1038.137695,997.410889,211.033722,,,,857.736938,732.701294,140.224594,,,,,,,750.684021,779.392822,116.696526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,879.175476,822.308167,122.495644,1039.765991,955.387512,344.107849,,,,,,,1035.663940,996.362488,211.032532,,,,858.727600,729.159729,140.942047,,,,,,,751.230164,774.379944,117.353653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,879.362305,818.957153,122.350800,1038.762207,954.898987,343.709076,,,,,,,1033.523560,995.042419,210.810654,,,,860.816833,725.397888,141.616776,,,,,,,750.996399,769.484985,117.926636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,879.349548,815.482239,123.113037,1037.600098,954.056702,343.373474,,,,,,,1032.047241,993.330322,210.291977,,,,861.563354,722.041016,142.180161,,,,,,,751.687988,764.320679,117.952896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,878.848145,812.143433,123.347549,1036.492676,953.011841,343.114288,,,,,,,1030.548950,991.835571,209.774155,,,,862.595581,718.682251,142.012894,,,,,,,752.395691,759.804749,118.393539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,878.741028,809.060669,122.594498,1035.584106,952.067749,342.985016,,,,,,,1028.579224,990.530701,209.202881,,,,863.773376,715.091064,142.035950,,,,,,,752.469971,755.386536,118.901749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,878.694946,805.931458,122.453163,1034.173096,951.110168,343.237396,,,,,,,1026.162598,989.205566,209.220535,,,,865.036072,711.847717,141.688538,,,,,,,752.704651,751.143799,119.121758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,878.219849,802.788269,123.122368,1032.987305,950.255615,342.971100,,,,,,,1024.113159,988.057373,209.070648,,,,866.627014,708.028992,142.411713,,,,,,,752.283936,747.355835,119.544075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,877.672607,799.942810,123.322426,1031.858643,949.337036,342.248871,,,,,,,1022.356079,986.219055,208.585297,,,,867.476624,704.746643,141.958405,,,,,,,752.327087,743.232361,120.234444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,877.719910,797.038086,122.670540,1030.399048,948.349182,342.310608,,,,,,,1021.152954,984.684326,207.691238,,,,868.494080,701.877869,140.664520,,,,,,,752.517151,739.682556,120.058235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,877.536255,794.155457,121.985664,1029.091064,947.547424,342.357941,,,,,,,1019.161987,983.504883,206.969376,,,,869.113281,698.993103,140.004257,,,,,,,753.074097,736.063538,119.367821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,877.497498,791.568787,122.044609,1028.328003,946.896484,342.135925,,,,,,,1016.831360,982.210388,206.552689,,,,868.742371,696.151001,140.465240,,,,,,,752.975464,732.838623,119.598549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,877.027405,788.945068,122.375343,1027.035156,945.825623,341.713562,,,,,,,1014.471802,980.962463,206.371918,,,,869.413940,693.003174,139.776138,,,,,,,752.071411,730.323059,119.914604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,876.185547,786.272217,122.011284,1025.337524,944.832703,341.171173,,,,,,,1013.071289,979.586426,205.703583,,,,869.685669,690.413391,138.990112,,,,,,,752.336609,726.891663,119.418716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,875.574158,783.910645,121.520935,1024.681274,944.073792,341.429047,,,,,,,1011.957947,977.734253,205.160645,,,,869.728882,688.287048,138.479462,,,,,,,752.654297,723.796082,118.308640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,875.984436,781.487305,120.429565,1023.323303,943.143677,341.705322,,,,,,,1010.978760,976.415405,204.622086,,,,870.772705,685.468262,137.011871,,,,,,,752.047424,721.302368,118.355759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,875.416260,779.308533,119.898087,1021.957764,942.323181,341.300873,,,,,,,1008.382263,975.009644,203.914398,,,,870.717407,683.063660,135.857681,,,,,,,752.175659,718.612305,118.020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,874.837524,776.909546,119.335632,1021.079346,941.582031,340.768585,,,,,,,1006.581177,973.906067,203.429688,,,,870.156433,680.836853,135.014771,,,,,,,752.057129,715.871216,117.197250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,874.693726,774.811707,118.529518,1020.190369,940.690857,340.724854,,,,,,,1004.160339,973.031677,203.403625,,,,870.223999,677.791077,133.869263,,,,,,,751.466309,713.500183,116.757973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,874.367126,772.868713,117.542511,1018.946899,939.864868,340.645386,,,,,,,1003.336731,971.497742,202.716080,,,,870.901367,675.155151,132.030670,,,,,,,750.659790,711.184631,115.792320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
