Grasp117
Date:,2025/04/26
Time:,15:57:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
74,1087.525024,738.702332,302.011322,1107.063721,800.361145,157.104309,776.982056,724.375244,119.021622,843.056274,622.496826,109.718575,,,,906.086548,702.842163,102.552383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1086.734863,738.509888,302.042480,1106.006592,800.119446,156.425385,775.895081,723.645386,118.246544,841.791748,621.754211,108.670670,,,,905.108826,702.066895,102.227646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1085.692627,738.396484,301.851685,1104.901123,799.868225,155.816391,775.046021,723.067322,117.786819,840.072021,621.239258,108.508247,,,,904.821533,701.219666,101.666534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1084.695923,738.129761,301.409760,1104.105103,799.571228,155.603836,773.895630,722.060181,117.315323,839.846313,620.563477,107.384056,,,,904.037659,700.366638,101.231491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1084.005005,737.773743,301.040436,1103.027344,799.186951,155.834290,772.827393,721.031372,116.731621,838.944031,620.124512,106.320877,,,,902.718933,699.759949,101.333794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1083.334839,737.522583,300.906464,1101.490601,798.763428,155.521606,772.114868,720.129456,115.926987,837.639282,619.366760,105.893303,,,,902.230347,698.821594,100.660477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1082.614990,737.368774,300.832458,1100.258423,798.519775,155.075256,771.628906,719.442993,115.752403,836.482788,618.652161,105.560638,,,,901.675415,698.257385,100.009605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1081.693359,737.259399,300.697968,1099.461792,798.230469,154.684067,770.552490,718.395447,115.311409,835.459412,618.067017,104.866188,,,,900.957947,697.879150,99.611237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1080.489502,737.286926,300.759399,1098.882813,798.040894,154.406662,769.399780,717.056885,114.962631,834.445068,617.427917,103.855209,,,,899.686707,697.186646,99.549545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1079.362183,737.222839,300.263672,1097.952026,797.764648,153.790894,768.889893,716.358215,114.271118,833.652039,616.753296,102.496506,,,,898.208984,696.616882,99.668800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1078.571533,736.954773,300.135864,1096.981567,797.553772,153.343903,768.350769,715.814575,114.011971,832.405029,616.640686,101.438286,,,,897.247437,696.314636,99.961548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1078.255249,736.827576,299.907867,1095.845703,797.430847,153.078781,767.698730,714.685120,113.546387,830.962952,616.547546,100.649521,,,,896.554871,696.194336,99.957146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1077.857300,736.764648,299.682220,1094.747803,797.317444,153.122940,766.799622,713.107849,113.278023,829.968018,616.095764,99.603531,,,,896.114136,695.722778,99.271004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1077.378296,736.745422,299.402405,1094.104736,797.237000,153.104431,766.223450,712.196045,112.917030,828.706360,615.911865,98.491104,,,,895.772339,695.204590,97.982162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1076.371216,736.784424,299.195526,1093.329346,797.089722,152.809814,765.906311,711.789978,112.599083,827.621826,615.971252,97.217621,,,,895.055908,694.633362,97.557205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1075.138794,736.762695,299.391693,1092.422729,796.991638,152.408585,765.609924,711.137939,112.419212,826.081238,615.868896,96.284897,,,,894.417542,694.061401,97.600761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1073.974854,736.744995,299.493805,1091.569702,796.849548,152.061615,765.069153,710.729919,112.656395,824.746643,616.177612,95.016106,,,,893.802429,693.823486,97.544693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1073.241089,736.668640,299.385529,1090.861938,796.839417,151.823669,764.559204,709.964417,112.793854,823.455750,616.616455,93.868591,,,,893.489136,693.722351,96.801262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1072.658081,736.651367,299.261505,1090.245361,796.794250,152.122604,764.079468,709.341064,112.474953,822.190552,616.851929,93.000793,,,,893.202454,693.562500,95.735596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1072.213623,736.627502,299.139130,1089.409668,796.907776,152.304245,763.844177,708.895447,112.077087,821.042297,616.967163,92.373314,,,,892.677734,693.400330,95.111038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1072.028809,736.495300,298.953064,1088.509399,796.929565,152.511230,763.468262,708.424377,111.605919,819.759583,617.109619,91.596794,,,,891.998901,693.303711,94.949776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1071.283081,736.418884,298.575958,1087.529175,796.933411,151.987854,763.199829,707.553772,110.357605,818.813782,617.379089,90.769836,,,,891.067078,693.168030,95.533340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1069.871460,736.452637,298.706238,1086.756470,796.916809,151.669693,762.419189,707.042175,109.794868,818.046997,617.645935,89.850418,,,,890.230164,693.187195,96.014870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1068.800537,736.521423,298.873138,1086.101929,796.942261,151.379929,761.639648,706.451538,109.299873,817.147644,617.798584,89.058289,,,,889.927063,692.934509,96.140091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1067.907959,736.599304,299.035370,1085.763916,796.953125,151.554169,761.114685,705.700195,109.065987,816.422668,617.976440,88.599663,,,,889.672852,692.742920,95.862236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1067.318604,736.566345,298.969727,1085.538208,797.033020,151.527222,760.505554,704.898071,108.774078,815.942932,618.075317,88.630112,,,,888.947998,692.989746,95.797173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1066.991699,736.517273,298.821045,1085.130493,797.202637,151.701797,759.973389,703.951294,108.182152,815.893799,617.824280,88.561203,,,,888.399597,693.104126,95.831352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1066.660522,736.505798,298.684296,1084.206177,797.441711,152.080887,759.724243,702.723450,107.194496,815.794067,617.445923,88.639854,,,,888.103333,693.258240,95.837738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1065.831787,736.491394,298.496704,1083.481323,797.635376,152.390976,759.102173,701.407593,107.431259,815.519714,617.297974,88.820549,,,,887.755188,693.232727,95.742355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1064.580933,736.740662,298.157623,1083.023560,797.867065,152.421234,759.107788,700.082092,107.252953,815.079163,617.254578,88.955086,,,,887.526489,693.070313,95.401192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1063.521362,736.808411,298.441833,1082.473389,798.151611,152.408325,759.423645,698.623291,106.583008,814.580505,617.291199,89.261543,,,,887.007935,693.139771,95.767006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1062.668091,736.938721,298.812073,1082.025146,798.456665,152.408630,759.507568,697.315735,106.286171,814.066711,617.228394,89.494499,,,,886.254395,693.232178,96.384895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1062.114380,737.009338,298.838593,1081.638672,798.616211,152.578690,759.012207,696.405518,106.668739,813.669495,617.075439,89.862442,,,,885.507446,693.304382,97.452003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1061.660278,737.138245,298.706665,1081.103516,798.845642,152.647339,758.389221,695.164001,106.500214,813.244080,616.954285,90.100792,,,,884.582947,693.292236,98.484436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1061.196899,737.267639,298.553070,1079.872559,799.261719,153.068115,758.066650,694.408386,106.544563,812.799683,616.878540,90.389023,,,,883.783997,693.163757,99.223518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1060.315430,737.550720,298.701904,1078.881104,799.751343,153.158752,757.530334,693.979858,106.872009,812.299561,616.762939,90.707397,,,,882.909851,693.357422,99.372017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1058.829468,737.768188,298.944550,1078.202026,800.196777,153.224396,756.625427,693.647949,107.685265,811.694336,616.715637,91.207329,,,,882.336060,693.617432,99.820374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1057.748047,737.969604,298.801697,1077.769409,800.562622,153.292770,755.333496,693.247375,108.166557,810.899292,616.507385,91.840698,,,,881.864624,693.630859,99.857330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1057.007080,738.109192,298.688904,1077.346313,800.871643,153.443649,754.380981,692.859314,108.180328,810.076538,616.607483,92.536392,,,,881.536926,693.455688,100.286423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1056.518311,738.170532,298.798523,1076.294434,801.326538,154.002960,,,,809.347412,616.666504,92.976776,,,,880.526794,693.425110,101.115501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1055.792603,738.398254,298.915314,1074.864502,801.687256,154.562454,,,,808.740540,616.629822,93.382835,,,,878.904053,693.425232,102.399139,753.039734,692.230347,108.286179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1054.490845,738.706848,299.370880,1073.525024,802.132080,154.441788,,,,808.238037,616.635742,94.517143,,,,877.613647,693.734070,103.097183,751.945007,691.782410,108.797607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1052.854980,738.916687,299.713318,1072.649780,802.413025,154.481049,,,,807.088074,616.456299,95.959053,,,,876.639038,694.000000,103.368050,750.195862,691.734985,109.868118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1052.001831,738.978210,299.434235,1070.895996,802.989624,154.965271,,,,805.820251,616.178223,97.297020,,,,875.998352,693.987610,103.820923,748.923584,691.816040,110.591957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1051.035156,739.138550,299.485046,1069.665894,803.521057,155.424988,,,,804.527466,616.053955,98.565247,,,,874.360840,694.293640,104.857727,748.033325,691.649902,110.859215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1049.643188,739.320862,300.038971,1068.647583,803.828247,155.755997,,,,803.325989,616.174866,99.588493,,,,871.917542,694.469116,106.132133,746.298828,691.572998,112.080238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1048.350098,739.540466,300.325500,1066.625610,804.147095,156.172699,,,,801.882263,616.142822,100.803207,,,,870.786133,694.757629,106.968346,744.728455,691.468262,113.517166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1047.209229,739.515747,300.098755,1064.926636,804.577393,156.139267,,,,800.263977,616.016357,101.762680,,,,869.482727,694.820801,107.369049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1045.666016,739.665710,300.281128,1063.492065,804.850708,156.364166,,,,798.757935,616.335571,102.873344,,,,867.456177,695.113464,107.773262,,,,740.756653,691.137878,117.051811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1043.915649,739.849792,300.809784,1061.441406,805.305786,157.027679,,,,797.051086,616.529907,104.388977,,,,865.915588,695.327576,108.728058,,,,739.418030,691.322510,118.505577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1042.824341,739.895996,300.640930,1059.441162,805.677002,157.032303,,,,794.839844,616.707520,105.966927,,,,863.602966,695.202515,109.702240,,,,737.700684,691.212036,119.633438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1041.287476,739.801819,301.107056,1057.087646,806.031067,157.087051,,,,793.228882,616.668884,106.808060,,,,861.444031,695.566589,110.691452,,,,735.626465,691.241516,121.725670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1039.222290,739.935608,301.629547,1055.135376,806.364502,157.440277,,,,790.466370,616.752441,108.467781,,,,859.509521,695.632751,111.847900,,,,733.396057,691.223633,123.746666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1037.794434,740.013123,301.498291,1052.802734,806.594116,157.855621,,,,788.050842,616.958984,110.101982,,,,856.645935,696.106140,113.590454,,,,730.637085,691.414246,125.951378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1036.124268,739.920166,301.777679,1050.419800,806.849243,157.952255,,,,785.274048,617.247253,111.597885,,,,853.982361,696.273499,114.227615,,,,728.226807,691.588318,127.380806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1034.380615,740.009338,302.121246,1048.000488,807.071777,158.514648,,,,783.075317,617.510864,113.221375,,,,851.244141,696.524048,116.639992,,,,725.716248,691.788879,128.951355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1032.441650,740.017212,302.175262,1045.055786,807.434143,158.705978,,,,779.796814,617.545288,114.623222,,,,848.144470,696.888184,117.647270,,,,722.772400,691.955872,131.066742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1030.399414,739.902344,302.551300,1042.712280,807.493835,159.304886,,,,776.876465,618.051697,116.363373,,,,845.280640,697.286011,118.669800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1028.959717,739.762024,302.837799,1039.523071,807.683167,159.566635,,,,773.809998,618.294556,118.415642,,,,842.735413,697.141846,119.758255,,,,,,,716.204651,692.756287,135.633957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1026.451416,739.839294,303.197479,1037.009888,807.960999,159.653687,,,,770.615479,618.641113,119.913017,,,,839.453918,697.862793,120.895088,,,,,,,713.773499,693.272156,136.557617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1024.637207,739.744263,303.127625,1033.560669,808.009705,160.166443,,,,766.927612,619.280212,122.014488,,,,835.633667,698.477234,123.236420,,,,,,,710.848450,693.719055,137.704132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1022.530945,739.698181,303.509430,1030.556885,808.196045,160.639923,,,,763.832642,619.519348,123.833069,,,,832.379333,698.609863,124.301781,,,,,,,707.314453,694.277466,139.959244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1020.663879,739.598328,303.740601,1027.641968,808.061707,160.713287,,,,760.208557,620.012207,125.802269,,,,828.857727,698.929443,125.328758,,,,,,,703.733093,694.781616,142.583542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1018.618408,739.387939,303.989746,1024.071289,808.351746,161.176346,,,,756.400146,620.448730,127.850746,,,,825.487427,699.094299,126.478973,,,,,,,699.841125,695.259094,144.836716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1016.296692,739.238831,304.495056,1020.555969,808.235107,161.297638,,,,752.481995,620.652466,129.593613,,,,822.078613,699.229065,127.697884,,,,,,,696.000244,695.758606,146.601578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1014.817017,739.128479,304.501953,1017.400024,808.213867,161.698273,,,,748.766235,621.189636,131.263092,,,,818.376831,699.732178,129.068405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1012.242432,739.128601,304.955780,1013.672852,808.249756,161.859421,,,,744.621155,621.858765,133.595947,,,,814.172729,700.199402,129.846939,,,,,,,,,,689.250610,697.020386,149.401810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1009.913086,739.087830,304.956421,1010.294739,808.146423,162.413055,,,,740.643555,622.165710,135.276031,,,,810.337585,700.305847,131.435715,,,,,,,,,,684.896790,697.774902,151.715149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1007.973572,739.016418,305.628174,1006.394531,808.021790,162.800629,,,,736.346008,622.622742,136.897980,,,,805.641479,700.798706,133.383347,,,,,,,,,,680.725281,698.641418,154.052902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1005.799683,738.804199,305.846405,1002.736023,807.950684,163.030930,,,,732.405151,623.160400,138.717773,,,,801.775085,700.884644,134.703201,,,,,,,,,,676.999756,699.400818,155.673096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1003.237305,738.789429,306.194946,999.293152,808.053467,163.472336,,,,728.085999,623.583435,140.143112,,,,798.575623,701.218567,135.670944,,,,,,,,,,673.247375,699.938110,157.136505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1001.334106,738.655762,306.468018,995.226257,807.874878,163.930908,,,,723.104248,624.252808,142.071640,,,,794.421082,701.463074,136.773712,,,,,,,,,,669.089783,700.555237,158.676773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,998.423096,738.615112,307.125061,991.123230,807.777588,164.045151,,,,719.029419,624.574158,144.078568,,,,789.667419,701.730286,138.743347,,,,,,,,,,664.850830,701.230652,160.359100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,996.440430,738.324280,307.042297,987.651184,807.688477,164.108673,,,,714.804688,624.998291,145.179794,,,,785.028748,701.796692,140.126343,,,,,,,,,,660.689392,701.770996,161.800949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,993.961365,738.195923,308.040527,983.729614,807.423035,164.477081,,,,710.489380,625.586487,146.320770,,,,781.160950,702.092651,140.527588,,,,,,,,,,656.364807,702.497375,163.915298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,991.668945,737.847351,307.864319,979.699280,807.166565,165.161758,,,,705.937073,626.047852,147.774124,,,,777.465332,702.345947,140.918427,,,,,,,,,,652.262939,703.164978,165.561996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,989.159790,737.670654,308.573029,975.332947,806.931396,165.562469,,,,701.228271,626.343445,149.203033,,,,772.958252,702.584351,142.053513,,,,,,,,,,647.789001,703.633850,166.464340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,987.010498,737.191772,309.124268,971.460205,806.496460,165.978394,,,,696.546265,626.781311,150.439209,,,,768.317566,703.064575,142.990387,,,,,,,,,,643.322083,704.147095,167.690659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,984.294983,737.030823,309.186523,967.822998,806.562683,166.187683,,,,691.996399,627.741028,151.375839,,,,763.739075,703.385315,144.701019,,,,,,,,,,638.871338,704.674805,168.785492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,981.745850,736.820190,309.308075,963.528870,806.411438,166.601700,,,,687.456543,629.071045,152.333603,,,,759.432068,703.362122,145.588257,,,,,,,,,,634.677673,705.284790,169.724350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,979.328796,736.529419,309.631256,959.691467,805.972839,167.262665,,,,682.742920,629.824219,153.356796,,,,754.972290,703.451172,146.403351,,,,,,,,,,630.427551,705.819031,170.562210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,976.319336,736.367554,310.018829,955.685974,805.622742,167.869110,,,,678.278503,630.205261,154.145874,,,,750.361572,703.850098,147.384552,,,,,,,,,,626.183838,706.453613,171.327026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,974.442566,735.989258,310.277679,951.155884,805.219971,168.249374,,,,673.752136,630.575623,155.120880,,,,746.200623,704.338379,147.985153,,,,,,,,,,621.766724,707.126587,172.159653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,971.095886,735.767578,310.941498,947.070190,804.542725,168.613144,,,,669.062073,631.128235,155.616638,,,,741.878418,704.492615,148.912643,,,,,,,,,,617.154968,707.689758,173.169495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,969.119934,735.398010,310.980347,943.528870,804.242432,169.007706,,,,664.592896,631.907654,156.488281,,,,737.569214,704.663147,149.349762,,,,,,,,,,612.289734,708.291443,174.520767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,966.013733,735.003052,311.506012,939.087646,804.015137,169.495224,,,,659.789856,632.314270,157.339691,,,,732.784058,704.949158,149.903244,,,,,,,,,,607.228149,709.162170,176.040680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,963.458923,734.413513,311.790863,935.087585,803.702637,170.039505,,,,654.982239,632.669189,158.169098,,,,727.957520,705.585083,150.782440,,,,,,,,,,603.283630,709.743835,176.054611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,960.854980,733.985168,312.326447,931.004211,803.276428,170.775848,,,,650.433594,633.362610,158.710754,,,,723.496277,705.975769,151.082291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,957.900208,733.699524,312.366058,926.704041,802.563477,171.193726,,,,645.746094,633.841492,158.501526,,,,719.098938,706.031921,150.973175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,955.689026,733.277649,313.007782,922.793091,801.947449,171.535172,,,,641.016357,634.422363,158.520645,,,,714.959351,706.142273,151.364731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,952.371216,732.828918,313.715149,919.097412,801.406189,172.734818,,,,636.330444,635.035461,158.865494,,,,710.722595,706.328491,151.647690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,950.181702,732.460449,313.792694,914.931091,801.041687,172.596680,,,,631.490845,635.502136,159.105591,,,,706.433838,706.592041,151.529205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
