Grasp117
Date:,2025/04/30
Time:,17:42:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
88,1104.817017,775.090759,454.952148,,,,1062.044312,787.401733,241.728134,857.434387,685.286316,124.936493,,,,,,,,,,,,,,,,795.932312,597.626099,116.675446,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.356018,661.375061,113.528709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1103.802246,775.224731,454.343536,,,,1061.335693,787.088806,241.292389,856.277771,684.927856,125.349220,,,,,,,,,,,,,,,,794.171692,597.776672,116.990379,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.505737,661.533813,113.299660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1102.852783,775.293091,453.799500,,,,1060.435425,787.056946,240.652985,855.101685,684.809814,125.565735,,,,,,,,,,,,,,,,792.574646,597.927246,117.244179,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.561401,661.595642,112.788055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1102.027832,775.299377,453.391937,,,,1059.770386,786.810425,240.342102,853.703491,684.596191,126.039818,,,,,,,,,,,,,,,,790.689087,598.173767,117.786789,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.463379,661.474609,112.002953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1101.557983,775.312378,453.048187,,,,1059.050659,786.612427,240.235535,851.705444,684.637634,127.102646,,,,,,,,,,,,,,,,788.975525,598.341125,118.210907,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.902588,661.224121,112.664658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1100.674316,775.394714,452.884033,,,,1057.752075,786.657288,240.448883,850.232178,684.592407,127.564178,,,,,,,,,,,,,,,,787.323364,598.544556,118.693138,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.262085,661.250610,112.246498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1099.314331,775.504700,452.608368,,,,1056.507324,786.642456,240.462387,849.053711,684.404297,127.698387,,,,,,,,,,,,,,,,785.545471,598.806458,119.167992,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.207458,661.317871,111.796768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1097.849731,775.672668,452.426666,,,,1055.603149,786.527588,240.113586,847.476257,684.353455,128.198669,,,,,,,,,,,,,,,,784.134644,598.918274,119.791687,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.955811,661.284973,111.444191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1096.784058,775.763184,452.224091,,,,1054.881348,786.456177,239.633362,845.908264,684.383118,128.734390,,,,,,,,,,,,,,,,782.569641,598.976624,120.680122,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.555359,660.966187,111.967613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1095.887817,775.775208,451.859680,,,,1054.187378,786.289795,239.406555,844.812622,684.368225,128.716965,,,,,,,,,,,,,,,,781.203613,599.109070,121.472343,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.826660,660.800598,112.460770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1094.958008,775.857422,451.141998,,,,1053.202759,786.115845,239.226929,843.168518,684.510010,129.168228,,,,,,,,,,,,,,,,780.176514,599.117432,122.053253,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.571838,660.651184,112.884964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1093.794189,775.991333,450.859985,,,,1051.835938,786.250854,239.367981,841.406372,684.549561,129.968689,,,,,,,,,,,,,,,,778.894165,599.175415,122.984764,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.957703,660.392456,112.855186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1092.600098,776.138306,450.952911,,,,1050.413208,786.488403,239.477646,840.278137,684.749023,130.260406,,,,,,,,,,,,,,,,777.405762,599.444763,124.563263,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.697937,660.055481,113.602219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1091.383423,776.222229,450.997620,,,,1049.470093,786.543457,239.177246,838.920837,684.997070,130.736053,,,,,,,,,,,,,,,,775.870483,599.546265,125.974640,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.449097,659.815369,114.538361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1089.999634,776.263367,450.665985,,,,1048.621826,786.514038,238.690308,837.041199,685.073547,131.420639,,,,,,,,,,,,,,,,774.533508,599.499084,126.953743,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.924316,659.533569,116.134232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1088.647583,776.413391,450.206848,,,,1047.572876,786.491333,238.705200,835.320496,685.197693,132.055435,,,,,,,,,,,,,,,,773.082458,599.405334,127.626160,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.379395,659.621643,117.474686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1087.858154,776.589478,449.979919,,,,1045.837769,786.903687,238.730362,,,,,,,,,,,,,,,,,,,771.510010,599.398804,128.317566,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.997803,659.467896,118.765709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1086.504272,776.788574,449.831512,,,,1044.352661,787.152161,238.617722,,,,,,,,,,,,,,,,,,,770.173828,599.346863,128.866241,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.109558,659.237061,119.719254,832.152344,685.217529,134.131027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1084.985107,776.818542,449.882904,,,,1043.207031,787.153015,238.447769,,,,,,,,,,,,,,,,,,,768.433167,599.277161,129.505783,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.258362,659.168823,121.257545,831.078003,684.623352,133.323517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1083.385498,777.003601,449.497833,,,,1041.710449,787.240845,238.513412,,,,,,,,,,,,,,,,,,,766.311035,599.266907,130.065338,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.456726,658.981934,122.041229,829.877441,684.412659,133.376694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1082.597412,777.145447,449.132568,,,,1040.027954,787.184753,238.417557,,,,,,,,,,,,,,,,,,,764.353882,599.289307,130.959152,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.537903,658.842102,122.928940,827.046143,684.731201,135.160675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1081.716919,777.246643,448.897125,,,,1038.568848,787.585632,238.403091,,,,,,,,,,,,,,,,,,,762.438416,599.439270,132.238678,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.619934,658.904663,123.818985,824.941406,684.677673,135.904388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1079.518555,777.406677,448.757721,,,,1036.668579,787.773438,238.509201,,,,,,,,,,,,,,,,,,,760.602356,599.571594,133.004700,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.556885,658.809448,124.475731,822.717957,684.908691,137.253143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1077.844971,777.414429,448.785126,,,,1034.700684,787.648438,238.658417,,,,,,,,,,,,,,,,,,,758.507874,599.843018,133.817245,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.412598,658.836914,125.476006,820.175537,685.089294,138.049255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1077.008179,777.415771,448.543640,,,,1033.293091,787.588745,238.248230,,,,,,,,,,,,,,,,,,,756.476807,599.999329,134.883163,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.255737,658.792664,126.927383,818.126526,685.469055,138.779480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1075.830078,777.485840,448.092285,,,,1031.146484,787.698364,238.348190,,,,,,,,,,,,,,,,,,,754.377014,600.236694,136.162354,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.789368,658.832214,128.155792,815.934143,685.453552,139.564255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1073.710327,777.563843,448.074097,,,,1029.181519,788.212769,238.176208,,,,,,,,,,,,,,,,,,,751.896362,600.493713,137.558289,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.382324,659.085266,129.552734,813.689087,685.860840,139.918579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1072.228271,777.576904,448.164459,,,,1027.715332,788.078979,237.926300,,,,,,,,,,,,,,,,,,,749.517639,600.835083,138.494095,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.711060,659.272705,131.087006,811.331421,685.927063,140.730560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1070.941650,777.555847,447.987091,,,,,,,,,,,,,,,,,,,,,,,,,747.008423,600.805725,139.483963,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.434753,659.392273,132.094131,808.797058,686.438660,141.759171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1069.493042,777.448242,447.376343,,,,,,,,,,,,,,,,,,,,,,,,,744.519714,601.296082,140.878784,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.848450,659.742249,133.140823,805.954712,686.837280,142.840149,1023.549011,788.686035,238.001480,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1067.614624,777.464844,447.329895,,,,,,,,,,,,,,,,,,,,,,,,,741.706238,601.629028,141.974579,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.317078,660.030762,134.107208,803.283813,687.354248,143.760849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1066.323242,777.521423,447.445404,,,,,,,,,,,,,,,,,,,,,,,,,739.148926,602.114746,143.252701,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.626038,660.396301,135.395874,800.684448,687.599731,144.432495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1064.645630,777.431091,446.935455,,,,,,,,,,,,,,,,,,,,,,,,,736.302368,602.542114,144.610901,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.509338,660.739624,136.687912,798.173218,688.021545,144.804443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1062.730957,777.376892,446.760254,,,,,,,,,,,,,,,,,,,,,,,,,733.529541,602.967773,145.392700,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.012451,661.376099,138.217163,795.339233,688.634705,146.316803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1061.231934,777.494751,446.963104,,,,,,,,,,,,,,,,,,,,,,,,,730.560303,603.409973,146.737595,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.911987,661.950256,139.148727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1059.569702,777.540955,446.603271,,,,,,,,,,,,,,,,,,,,,,,,,727.504211,604.076416,147.906601,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.282776,662.511047,140.399887,,,,,,,789.149780,689.787659,148.478699,,,,,,,,,,,,,,,,,,,,,,,,
124,1057.541382,777.519409,446.265961,,,,,,,,,,,,,,,,,,,,,,,,,724.672424,604.499817,148.774185,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.351501,662.913940,141.273575,,,,,,,786.649475,690.231018,148.467407,1006.228516,789.917175,239.687897,,,,,,,,,,,,,,,,,,,,,
125,1055.962646,777.588440,446.261658,,,,,,,,,,,,,,,,,,,,,,,,,721.833923,605.205688,149.270126,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.502808,663.581909,142.438583,,,,,,,783.881226,690.252197,148.653641,,,,,,,,,,,,,,,,,,,,,,,,
126,1053.919800,777.778687,446.032196,,,,,,,,,,,,,,,,,,,,,,,,,718.528870,605.917664,150.642944,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.198669,664.149597,143.524246,,,,,,,780.823059,690.975098,149.729340,,,,,,,,,,,,,,,,,,,,,,,,
127,1052.073242,777.805298,445.778198,,,,,,,,,,,,,,,,,,,,,,,,,715.274841,606.529541,151.696335,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.829590,664.978394,145.566666,,,,,,,777.411987,691.540100,150.662827,,,,,,,,,,,,,,,,,,,,,,,,
128,1050.682007,777.860168,445.807800,,,,,,,,,,,,,,,,,,,,,,,,,711.934265,607.046204,152.976669,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.677307,665.675964,146.570435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1048.245483,777.892334,445.663544,,,,,,,,,,,,,,,,,,,,,,,,,708.495056,607.567505,153.843582,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.496338,666.503784,147.588013,,,,,,,,,,,,,771.131836,692.957397,152.620392,,,,,,,,,,,,,,,,,,
130,1046.492310,777.943665,445.490143,,,,,,,,,,,,,,,,,,,,,,,,,705.242859,608.284546,154.613495,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.123840,667.497314,148.526993,,,,,,,,,,,,,767.250793,693.432373,153.625671,,,,,,,,,,,,,,,,,,
131,1044.797485,777.990356,445.732330,,,,,,,,,,,,,,,,,,,,,,,,,701.705078,608.984741,155.223633,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.821472,668.176208,149.666840,,,,,,,,,,,,,764.539612,694.082153,154.197174,,,,,,,,,,,,,,,,,,
132,1042.531982,778.074280,445.340790,,,,,,,,,,,,,,,,,,,,,,,,,698.196594,609.663269,156.241806,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.450439,668.856262,150.625793,,,,,,,,,,,,,761.231567,694.503540,154.249405,,,,,,,,,,,,,,,,,,
133,1040.729004,778.050598,445.332428,,,,,,,,,,,,,,,,,,,,,,,,,694.702271,610.388733,156.987015,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.116455,669.690857,151.566025,,,,,,,,,,,,,757.869873,695.062439,155.377609,,,,,,,,,,,,,,,,,,
134,1038.584595,778.082214,445.445801,,,,,,,,,,,,,,,,,,,,,,,,,691.187134,611.345764,157.426971,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.410034,670.560303,152.900940,,,,,,,,,,,,,754.355408,695.911316,156.145279,,,,,,,,,,,,,,,,,,
135,1036.549438,778.244080,444.697693,,,,,,,,,,,,,,,,,,,,,,,,,687.608215,611.904358,157.945175,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.937256,671.253479,153.683167,,,,,,,,,,,,,750.940369,696.590515,156.519943,,,,,,,,,,,,,,,,,,
136,1034.593140,778.350647,444.893921,,,,,,,,,,,,,,,,,,,,,,,,,683.938538,612.552307,158.608734,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.344727,672.063171,154.584839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1031.950439,778.464294,444.788635,,,,,,,,,,,,,,,,,,,,,,,,,680.191101,613.271729,159.177200,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.605469,672.717346,155.679916,,,,,,,,,,,,,,,,744.363586,698.111938,156.466248,,,,,,,,,,,,,,,
138,1030.180054,778.467102,444.598633,,,,,,,,,,,,,,,,,,,,,,,,,676.720764,613.746033,159.656479,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.969543,673.247070,156.523605,,,,,,,,,,,,,,,,740.221619,698.705505,157.737457,,,,,,,,,,,,,,,
139,1027.463135,778.530090,444.958893,,,,,,,,,,,,,,,,,,,,,,,,,673.275879,614.277710,159.963272,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.360840,674.051331,157.474365,,,,,,,,,,,,,,,,736.796509,699.485596,158.569931,,,,,,,,,,,,,,,
140,1025.456055,778.640076,444.545319,,,,,,,,,,,,,,,,,,,,,,,,,669.112427,614.740479,160.583191,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.612549,674.532410,158.032547,,,,,,,,,,,,,,,,732.950439,700.173889,159.135559,,,,,,,,,,,,,,,
141,1023.292175,778.662842,444.828491,,,,,,,,,,,,,,,,,,,,,,,,,665.468750,615.248596,160.796097,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.462585,675.049438,158.959946,,,,,,,,,,,,,,,,728.830627,700.773193,160.029816,,,,,,,,,,,,,,,
142,1020.926758,778.700684,444.542969,,,,,,,,,,,,,,,,,,,,,,,,,661.941528,615.848083,160.942093,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.038879,675.547546,159.487930,,,,,,,,,,,,,,,,725.315918,701.525146,160.484512,,,,,,,,,,,,,,,
143,1018.494812,778.848999,444.541016,,,,,,,,,,,,,,,,,,,,,,,,,658.441467,616.276245,160.758148,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.737305,676.089539,159.939087,,,,,,,,,,,,,,,,722.046814,702.199463,160.041992,,,,,,,,,,,,,,,
144,1016.244324,778.902954,444.481110,,,,,,,,,,,,,,,,,,,,,,,,,654.874084,616.692078,160.365540,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.968506,676.609436,160.538605,,,,,,,,,,,,,,,,718.266541,702.794861,160.414871,,,,,,,,,,,,,,,
145,1013.996216,779.005249,444.262573,,,,,,,,,,,,,,,,,,,,,,,,,650.989929,617.109802,160.235962,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.025574,677.205750,161.417389,,,,,,,,,,,,,,,,714.525269,703.353088,161.365585,942.293274,797.934753,245.267929,,,,,,,,,,,,
146,1011.279724,779.096802,444.657837,,,,,,,,,,,,,,,,,,,,,,,,,647.077515,617.505188,160.544342,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.272888,677.688599,162.173477,,,,,,,,,,,,,,,,710.968384,703.954773,161.703552,939.069519,798.814331,245.519302,,,,,,,,,,,,
147,1009.323303,779.067017,444.297272,,,,,,,,,,,,,,,,,,,,,,,,,643.473877,617.983093,160.425461,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.408691,678.259888,163.100754,,,,,,,,,,,,,,,,706.825256,704.278320,161.735794,936.022461,799.498901,245.498138,,,,,,,,,,,,
148,1006.396240,779.187195,444.710480,,,,,,,,,,,,,,,,,,,,,,,,,639.547607,618.220276,160.317230,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.301025,678.706055,163.616638,,,,,,,,,,,,,,,,703.138855,705.007690,162.213470,932.393799,799.674255,245.496933,,,,,,,,,,,,
149,1004.405151,779.205872,444.502167,,,,,,,,,,,,,,,,,,,,,,,,,636.081299,618.588135,159.603424,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.520691,679.085754,163.418015,,,,,,,,,,,,,,,,699.618042,705.868103,162.567078,928.898682,799.938110,246.029648,,,,,,,,,,,,
150,1001.594055,779.296082,444.740234,,,,,,,,,,,,,,,,,,,,,,,,,632.339966,619.201599,159.348969,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.085449,679.605713,163.199570,,,,,,,,,,,,,,,,695.614746,706.442078,163.213760,925.013794,800.175171,246.880615,,,,,,,,,,,,
151,999.474915,779.308716,444.367249,,,,,,,,,,,,,,,,,,,,,,,,,628.445679,619.706421,159.109894,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.290588,679.819641,163.130722,,,,,,,,,,,,,,,,691.178040,706.807434,163.831207,921.174133,800.609924,247.260742,,,,,,,,,,,,
152,996.569946,779.481445,444.513794,,,,,,,,,,,,,,,,,,,,,,,,,624.721680,620.318176,158.636688,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.144287,680.122803,163.442688,,,,,,,,,,,,,,,,687.190430,707.362244,163.750397,918.429565,800.708923,247.672226,,,,,,,,,,,,
153,994.549744,779.443970,444.374603,,,,,,,,,,,,,,,,,,,,,,,,,620.812988,620.791199,158.362961,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.045349,680.615601,163.544205,,,,,,,,,,,,,,,,683.847717,708.122986,163.197861,914.556641,800.793945,248.036591,,,,,,,,,,,,
154,991.474548,779.454407,444.366241,,,,,,,,,,,,,,,,,,,,,,,,,617.249878,621.213989,157.787308,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.396667,681.110779,163.390640,,,,,,,,,,,,,,,,,,,910.841492,801.231995,248.613678,,,,,,,,,,,,
155,989.297363,779.504272,444.628448,,,,,,,,,,,,,,,,,,,,,,,,,613.638245,621.784058,157.502960,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.591064,681.405457,163.077515,,,,,,,,,,,,,,,,,,,907.506714,801.467346,248.744568,675.993042,709.426575,163.387756,,,,,,,,,
156,986.859985,779.315918,444.524963,,,,,,,,,,,,,,,,,,,,,,,,,609.911133,622.197937,157.475037,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.511597,681.863770,163.329880,,,,,,,,,,,,,,,,,,,904.043762,801.613892,248.842422,672.066528,710.226257,163.923035,,,,,,,,,
157,984.552368,779.422424,444.701904,,,,,,,,,,,,,,,,,,,,,,,,,606.316101,622.890381,157.074066,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.851624,682.366089,162.905411,,,,,,,,,,,,,,,,,,,900.330139,801.816895,249.460480,668.344971,710.959473,163.800003,,,,,,,,,
158,982.131042,779.385559,444.638458,,,,,,,,,,,,,,,,,,,,,,,,,602.575195,623.421692,156.765289,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.363953,682.939514,162.378143,,,,,,,,,,,,,,,,,,,896.853271,802.199585,249.827545,664.567688,711.515564,163.254730,,,,,,,,,
159,979.343994,779.436584,444.759766,,,,,,,,,,,,,,,,,,,,,,,,,598.832092,623.955566,156.330170,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.392273,683.536682,162.571915,,,,,,,,,,,,,,,,,,,893.407166,802.320679,250.085693,660.840576,712.055481,163.534836,,,,,,,,,
160,977.117188,779.340698,444.803467,,,,,,,,,,,,,,,,,,,,,,,,,595.122314,624.500793,155.958130,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.161865,684.261169,162.426041,,,,,,,,,,,,,,,,,,,889.627014,802.299133,250.694305,656.635254,712.651367,164.215317,,,,,,,,,
161,974.275940,779.379211,444.909790,,,,,,,,,,,,,,,,,,,,,,,,,591.308044,625.182129,155.615570,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.057739,684.848328,161.725464,,,,,,,,,,,,,,,,,,,886.173218,802.627258,251.007187,653.422668,712.992065,163.168640,,,,,,,,,
162,972.295959,779.269592,444.909210,,,,,,,,,,,,,,,,,,,,,,,,,587.528259,625.511841,155.210678,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.220276,685.540894,161.355118,,,,,,,,,,,,,,,,,,,882.793823,802.768188,251.374237,,,,,,,,,,,,
163,969.703430,779.284424,444.841339,,,,,,,,,,,,,,,,,,,,,,,,,583.753540,626.072205,154.962585,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.443054,686.251648,161.481171,,,,,,,,,,,,,,,,,,,879.019470,802.868286,251.766586,,,,645.735718,714.531494,163.267014,,,,,,
164,967.369629,779.141602,444.769775,,,,,,,,,,,,,,,,,,,,,,,,,580.262512,626.708984,154.283951,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.842468,687.021851,161.383392,,,,,,,,,,,,,,,,,,,875.619812,803.051514,252.150421,,,,642.067383,715.079529,163.427185,,,,,,
165,964.941895,779.224487,445.044373,,,,,,,,,,,,,,,,,,,,,,,,,576.663330,627.416626,154.057892,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.306458,687.594299,160.724731,,,,,,,,,,,,,,,,,,,872.441711,803.200134,252.266235,,,,,,,,,,,,
166,962.501587,778.996460,444.919189,,,,,,,,,,,,,,,,,,,,,,,,,573.113098,628.090698,153.731461,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.679077,688.108826,160.245041,,,,,,,,,,,,,,,,,,,868.882996,803.098816,252.545807,,,,,,,635.026367,716.234863,162.714569,,,
167,960.164185,779.025635,445.229004,,,,,,,,,,,,,,,,,,,,,,,,,569.669250,628.683533,152.886398,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.219086,688.647461,159.458252,,,,,,,,,,,,,,,,,,,865.752014,803.074280,253.492233,,,,,,,631.415771,716.595215,163.008545,,,
168,957.475647,778.773376,445.284393,,,,,,,,,,,,,,,,,,,,,,,,,566.356995,629.285278,152.134003,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.983398,689.250793,158.903275,,,,,,,,,,,,,,,,,,,862.224121,803.156799,253.500336,,,,,,,628.149719,716.993958,162.747131,,,
169,955.667908,778.642517,445.404297,,,,,,,,,,,,,,,,,,,,,,,,,562.930054,629.980286,151.677155,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.392426,689.835571,158.383026,,,,,,,,,,,,,,,,,,,858.714905,803.101685,253.909576,,,,,,,624.821960,717.675049,161.848450,,,
170,952.844177,778.410767,445.587585,,,,,,,,,,,,,,,,,,,,,,,,,559.393738,630.569336,151.227844,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.199463,690.677307,157.638123,,,,,,,,,,,,,,,,,,,855.518188,803.092957,254.354248,,,,,,,621.263916,718.071106,161.460907,,,
171,950.851868,778.257080,445.296539,,,,,,,,,,,,,,,,,,,,,,,,,556.066528,631.058899,150.211060,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.675018,691.216125,157.147888,,,,,,,,,,,,,,,,,,,852.408142,803.084351,254.753235,,,,,,,618.139709,718.596863,161.952606,,,
172,948.005920,778.128479,445.783569,,,,,,,,,,,,,,,,,,,,,,,,,552.901306,631.535156,149.275299,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.355988,691.739807,156.807709,,,,,,,,,,,,,,,,,,,849.069580,802.995728,255.244995,,,,,,,615.024231,719.077209,161.050049,,,
173,945.708557,778.091980,445.488983,,,,,,,,,,,,,,,,,,,,,,,,,549.619690,632.117859,149.148468,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.474579,692.533264,156.090927,,,,,,,,,,,,,,,,,,,845.944458,803.064392,255.610016,,,,,,,612.052612,719.375671,159.645859,,,
174,943.214355,777.812744,445.577972,,,,,,,,,,,,,,,,,,,,,,,,,546.318909,632.587830,148.846909,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.287567,692.993347,155.601669,,,,,,,,,,,,,,,,,,,842.838562,803.059875,256.130646,,,,,,,609.065613,719.839539,159.684631,,,
175,940.862915,777.700073,445.421906,,,,,,,,,,,,,,,,,,,,,,,,,543.522095,633.123718,147.520752,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.352600,693.465759,154.991898,,,,,,,,,,,,,,,,,,,839.673157,802.985535,256.140137,,,,,,,605.770264,720.397278,159.723709,,,
176,938.575928,777.412048,445.649170,,,,,,,,,,,,,,,,,,,,,,,,,540.441162,633.382751,147.124924,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.418091,693.942505,154.047791,,,,,,,,,,,,,,,,,,,836.747864,802.924927,256.361908,,,,,,,602.474304,721.156555,158.958328,,,
