Grasp121
Date:,2025/04/24
Time:,14:05:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,902.517456,910.529175,434.898071,822.984924,448.770691,80.005013,910.082520,550.831970,122.973457,913.478210,472.676270,51.764427,882.503540,824.292236,231.560257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,902.849487,911.526062,435.095581,826.199768,447.866730,85.151512,911.637634,551.282959,128.424759,915.713684,472.542480,57.416569,882.303101,826.607117,231.929413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,903.021851,912.710449,435.314789,829.524658,447.067596,91.130699,913.739136,551.960022,133.843689,918.338013,473.013275,63.574493,882.462952,828.724854,232.558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,903.311707,913.892700,435.601501,833.115662,445.823151,97.054787,915.622803,552.872375,139.210800,920.052490,473.348969,69.135590,882.994812,831.241638,232.841385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,904.103882,915.096619,436.075562,835.871460,445.716675,102.824631,916.940491,553.866577,144.810089,922.425354,473.888275,75.720131,883.267456,833.753662,232.800064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,904.340698,916.609436,436.372772,839.214722,445.925049,108.867744,918.742615,554.876282,150.983047,923.717712,475.015564,81.947098,883.488342,836.039673,232.792389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,904.950928,917.806030,436.208862,842.130432,445.985046,115.137527,920.499084,555.870483,157.001556,926.602966,474.652466,89.685211,883.589417,838.693848,233.380966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,904.939453,918.933289,436.364716,844.695251,446.383179,121.165108,922.077576,557.280884,163.215256,928.756226,474.699768,96.964958,883.919250,841.179626,233.862671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905.173340,920.431702,436.482422,847.718018,446.904266,127.406403,923.301880,558.917603,168.876419,930.046753,475.353424,103.473816,884.062744,843.453674,234.151321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,905.771240,921.730042,436.389221,849.922974,447.398682,133.683609,924.666992,560.197021,175.135849,932.208923,476.236786,110.307983,883.970337,845.948181,234.553818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,906.092834,923.186096,436.663940,851.939453,448.570282,139.790024,925.820313,561.917236,181.590027,933.648071,477.483093,117.277489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,906.412354,924.622192,437.451599,854.082764,449.636688,145.538483,926.912537,563.686279,186.855011,935.376160,478.905029,124.185936,,,,884.127563,850.674194,235.928314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,906.489197,925.877441,438.039490,855.963013,450.636444,151.955811,927.847595,565.843933,192.067154,936.474670,480.436340,130.160538,,,,884.832336,853.356628,235.763885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,906.736938,927.243164,438.385559,857.400696,452.359344,157.971237,928.936890,567.677368,198.222260,937.706726,481.099274,136.857742,,,,885.018005,855.698669,235.608780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,907.327576,928.636047,438.537354,858.643066,453.897736,164.084595,929.626892,569.689392,203.524170,939.012390,482.500336,143.631943,,,,885.167053,857.927063,236.183212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,907.499023,929.900513,438.734375,859.787964,455.439972,169.899506,929.972961,571.959961,208.572281,939.745605,484.941223,149.291809,,,,885.203491,860.737793,236.694275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,907.725098,931.298584,439.240204,860.755493,457.451355,175.614746,930.991699,574.736328,213.982025,940.054382,486.513397,154.704056,,,,885.046265,863.076904,237.054886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,907.819153,932.291626,439.550354,861.511902,459.238708,180.863220,930.709045,576.374512,218.642578,940.279358,488.606445,159.999054,,,,885.167236,865.096863,237.526779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,908.152893,933.503601,439.745728,861.955566,461.213745,186.420044,930.715881,578.960693,222.617950,940.334412,490.414551,165.371613,,,,885.464050,867.768921,238.093613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,908.677124,934.878052,440.007996,862.014893,463.473602,191.752960,930.836121,581.081238,226.755615,941.182800,492.258545,170.922638,,,,885.416260,870.363098,238.131012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,909.324341,935.846680,439.946259,861.935791,465.548340,196.565689,930.754028,583.786987,230.792084,940.584106,494.275024,175.044098,,,,885.473999,872.651367,238.178329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,909.737061,937.098267,439.973145,861.508057,467.733490,200.716644,930.183350,586.427979,234.879181,939.774597,497.278076,178.800247,,,,885.680847,875.325562,238.506744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,909.849304,938.351318,440.270721,860.667297,470.186096,204.996780,929.538025,588.771240,238.525620,940.215881,499.158691,183.282303,,,,885.558594,877.955383,239.197266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,910.010681,939.260498,440.857819,859.849609,472.877869,208.726044,928.891418,591.351379,241.845810,938.848328,501.999939,186.005127,,,,885.646667,880.281860,239.348465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,910.055725,940.365601,441.446564,858.825928,475.634369,212.304733,928.325928,594.195557,244.812164,938.235107,504.348083,190.419037,,,,885.197571,882.977844,239.828735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,910.133423,941.646912,441.729065,857.466370,478.276581,215.074966,926.985107,596.719971,247.552399,937.135803,506.697113,193.785919,,,,885.282104,885.388123,240.858459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,910.616089,942.765442,441.631439,856.360168,481.036835,217.184799,925.605835,599.141296,250.544922,935.889343,509.707153,195.877472,,,,885.083191,887.755127,241.512756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,910.980591,943.887695,441.761566,854.622803,483.901855,219.368607,924.425903,601.824341,253.357025,933.917969,512.410767,197.578827,,,,885.416931,890.385193,241.327484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,911.080322,945.110657,442.110138,852.848999,486.856171,220.931717,923.033813,604.110107,255.258621,932.599609,514.789368,200.228928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,910.818054,946.043945,442.749603,851.358154,489.746246,222.025711,921.332520,606.946472,257.601837,931.351807,517.842285,202.407730,,,,,,,884.805786,895.805481,242.443207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,910.376404,947.078003,443.159210,849.758179,492.898071,222.974854,919.291870,609.479370,259.588318,929.525330,520.673218,203.814407,,,,,,,884.795959,898.213867,242.662796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,910.427673,948.384033,443.650879,847.534302,495.819855,223.064743,917.942200,611.620911,261.007721,928.047729,523.261536,205.538086,,,,,,,885.018616,901.039429,242.861099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,910.956787,949.511719,443.548859,845.380554,498.871460,223.320374,915.678406,614.255371,262.255981,926.511841,526.330444,206.214767,,,,,,,884.760132,903.935364,243.553436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,911.559326,950.593994,443.550690,843.220154,502.000580,223.000000,913.525146,616.942139,263.488586,924.536255,529.476440,207.063660,,,,,,,884.455566,906.356018,244.210678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,911.644653,951.850281,443.624023,841.184570,504.947662,222.381866,911.585327,619.118347,264.386139,923.186523,532.005737,207.614456,,,,,,,884.355530,908.909607,243.988373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,911.994385,952.838684,444.022247,838.746704,507.927704,221.211990,908.971924,621.739380,265.348022,921.480103,534.828979,207.296951,,,,,,,884.273010,911.817444,244.251770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,912.184265,953.817078,444.301849,835.879028,511.125793,220.220123,907.028137,623.768433,265.360107,919.104187,537.849365,207.684906,,,,,,,884.340332,914.319519,244.894882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,912.570129,955.013062,444.890808,833.236877,514.264771,219.180359,905.251770,626.157654,265.962372,917.529724,540.817444,206.900558,,,,,,,884.171387,916.543457,245.470444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,912.119568,956.265076,445.505676,830.898621,517.152039,217.724655,902.835144,628.394592,265.523132,916.077393,543.681335,206.280838,,,,,,,883.728210,919.080444,245.938293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,912.417603,957.371338,446.474640,828.533142,519.858337,215.588333,900.878357,630.424255,265.186798,914.179443,546.366150,204.677551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,912.959961,958.707703,446.588501,826.157288,522.877747,213.755493,898.646545,632.568420,264.728912,912.601318,549.469055,203.226715,,,,,,,,,,883.225708,923.583862,247.249985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,913.355530,959.831299,446.882935,823.726257,525.930603,211.612076,896.643005,634.510559,264.132904,910.873413,552.601074,201.630447,,,,,,,,,,882.778992,926.092957,247.970734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,913.222168,960.842224,447.206909,821.346069,528.645325,209.278625,894.765686,636.541382,262.779022,909.129395,555.554504,199.427673,,,,,,,,,,882.774597,928.230591,247.802414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,912.883606,962.138123,447.842529,819.000610,531.465027,206.385269,892.911926,638.552612,261.135071,908.258057,558.411621,197.794815,,,,,,,,,,882.855713,930.567932,247.789322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,912.874817,963.158752,448.306061,816.879517,534.552185,203.394501,891.494568,640.276733,260.022125,906.427551,561.559937,195.212753,,,,,,,,,,882.118896,932.841553,248.584732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,913.061523,964.196228,448.711365,815.225037,537.266541,199.795013,889.679199,642.204468,258.461212,905.755249,564.921326,191.827896,,,,,,,,,,881.067078,934.604309,249.529495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,913.442383,965.489563,449.186707,813.161621,539.968994,196.394791,888.047424,643.736450,256.533661,904.734619,568.244873,188.694412,,,,,,,,,,880.091370,936.566467,250.204010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,913.719238,966.399170,449.794281,811.623291,542.868835,192.670120,886.697388,645.666443,254.757797,903.743713,571.759521,185.235153,,,,,,,,,,879.524597,938.309082,250.659775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,913.950134,967.356934,450.107056,810.004395,545.705078,188.255463,885.290527,646.798767,252.815460,903.143738,575.310608,181.718048,,,,,,,,,,879.129150,940.263000,251.157410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,914.398621,968.353821,450.692657,808.095093,548.419250,184.630539,883.827759,648.859314,250.382935,901.943909,578.619507,177.618271,,,,,,,,,,877.892761,941.855347,251.800705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,914.665283,969.266663,451.442719,807.163879,550.977417,180.052734,882.860413,650.157349,247.689941,901.340515,582.086731,174.143692,,,,,,,,,,877.075317,943.768738,252.294113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,914.225586,970.033081,451.965149,805.704712,554.011047,175.886856,881.620300,651.697998,245.559692,900.641663,585.376587,169.981033,,,,,,,,,,876.582336,945.226563,252.413040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,914.176331,970.798096,452.342316,804.647217,556.648865,171.843002,880.111511,653.436035,242.846924,900.153076,588.606750,166.875504,,,,,,,,,,875.938171,946.812500,252.536758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,913.858948,971.720154,453.009552,803.753296,559.137024,167.182190,878.968262,654.581665,240.246643,899.463135,591.754944,162.285049,,,,,,,,,,874.755615,948.505249,252.869156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,913.822876,972.266174,453.533081,802.583008,561.673706,163.000748,878.139526,656.331665,237.254517,898.820374,595.028870,158.824448,,,,,,,,,,874.476501,949.541504,253.486877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,913.615662,972.917297,453.859406,801.770813,564.395325,158.874908,877.127197,657.780945,234.822540,898.379028,598.353088,154.339462,,,,,,,,,,873.692932,951.089905,254.075012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,913.063538,973.495789,454.310852,801.300598,566.976318,153.929794,875.941406,658.635132,231.824936,897.896057,601.731934,150.389282,,,,,,,,,,872.597534,952.462158,254.622009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,912.848145,974.189148,454.767273,800.380981,569.659302,149.727448,875.174255,660.323914,229.019608,897.396484,604.352844,146.704666,,,,,,,,,,871.809204,953.626709,254.756851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,912.669861,974.881958,455.097565,799.895325,571.962341,145.055862,874.331482,661.654602,226.198929,896.902771,607.471497,142.163467,,,,,,,,,,870.996521,954.548828,255.200729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,912.799805,975.455688,455.367584,799.407715,574.688599,140.657669,873.678040,662.459351,223.168320,896.602966,610.720581,138.602859,,,,,,,,,,870.227905,955.724976,255.308350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,912.892639,975.787170,455.593750,798.525818,577.167053,136.572830,872.813232,663.852234,220.386765,895.621338,614.320190,133.822113,,,,,,,,,,869.011047,956.501648,255.647949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,912.971069,976.120728,455.677429,798.437378,579.426758,131.701660,872.222046,665.264648,217.513535,895.675476,617.785400,129.674271,,,,,,,,,,868.408936,957.371277,256.004669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,912.744385,976.232178,455.854950,798.193298,581.955139,127.702995,871.713501,666.187439,214.359344,894.226440,621.051147,125.327026,,,,,,,,,,867.906372,958.432373,256.276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,912.405823,976.443298,456.131866,797.206665,584.146179,123.676674,871.105286,667.011108,211.425003,893.347107,624.265442,120.216782,,,,,,,,,,866.372803,959.163452,256.777496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,912.130859,976.698181,456.356293,797.044678,586.696777,119.099739,870.839905,668.307861,207.714981,892.077393,628.620667,115.654617,,,,,,,,,,865.223083,959.812073,257.060089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,911.513611,977.101807,456.926025,797.064697,589.203064,114.809547,870.544495,669.420288,204.640762,889.402588,632.552612,109.803207,,,,,,,,,,864.840210,960.397888,257.142517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,910.790710,977.362305,457.357697,796.921875,591.634033,110.919571,870.047058,670.531494,201.566345,887.098572,636.005676,104.949806,,,,,,,,,,863.669861,961.285889,257.494385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,910.132813,977.665405,457.823212,796.919250,594.712463,106.526779,869.727173,671.359985,198.033127,884.695618,639.373718,100.082092,,,,,,,,,,862.666687,962.060669,257.441681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,909.587585,977.916016,458.201385,797.520569,597.045715,103.197525,869.565002,672.608276,195.472458,880.924744,642.967224,95.627098,,,,,,,,,,861.798035,962.728943,257.215393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,909.271912,978.108032,458.375031,798.376831,598.493713,101.854919,869.380066,673.220825,192.328110,875.864990,646.153076,90.890778,,,,,,,,,,861.563293,963.120483,257.486359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,909.084045,978.153809,458.602142,798.353394,599.076233,101.886818,868.903320,674.416504,190.339691,870.074707,648.212524,87.118683,,,,,,,,,,861.062439,963.384460,257.766785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,909.122375,978.262817,458.686096,797.308594,599.309814,102.375145,868.365723,675.416077,189.030151,863.900146,649.390381,84.936813,,,,,,,,,,859.891724,963.778076,258.001282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,909.134521,978.353333,458.860199,796.283264,600.807739,102.890816,867.515503,675.812683,187.654556,857.518188,650.201294,83.650955,,,,,,,,,,858.737183,964.250000,258.223694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,909.006409,978.431458,458.965302,795.136719,603.221191,102.872063,866.541687,676.306274,187.077576,854.776794,649.618591,82.788094,,,,,,,,,,857.725647,964.713867,258.377411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,909.259583,978.395325,458.906708,795.177063,605.169556,103.876724,865.235168,676.917786,187.635971,854.597168,648.564575,83.220009,,,,,,,,,,857.072205,965.268738,258.584717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,909.245667,978.477234,458.867859,794.568604,605.917969,103.660866,863.803894,677.271057,188.364166,854.944702,648.348755,84.624290,,,,,,,,,,856.398987,965.735962,258.900665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,908.974548,978.581116,459.000580,795.183167,606.899170,103.275047,862.458191,677.622253,189.003418,854.184814,648.540344,85.968063,,,,,,,,,,855.751831,966.225769,259.150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,908.529907,978.716125,459.106598,796.491455,608.872742,103.777985,861.093933,677.825439,189.578781,854.135986,648.492981,87.278824,,,,,,,,,,855.155823,966.703186,259.314636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,908.107483,978.927063,459.285889,796.520386,610.906067,103.497383,859.878418,678.357666,190.398895,853.489197,649.064270,88.281334,,,,,,,,,,854.506104,967.265686,259.658875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,907.316711,979.140564,459.372009,794.940063,611.521118,102.847992,858.263062,678.533325,191.752533,852.484619,650.058472,88.789520,,,,,,,,,,854.092712,967.797791,259.853485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,906.829895,979.346069,459.442627,795.182373,612.815186,104.275612,856.637939,678.938232,192.845230,851.525208,650.754211,89.067764,,,,,,,,,,853.764587,968.513428,260.206207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,906.486694,979.552368,459.492981,795.154480,612.188416,105.843513,854.921204,679.297546,194.148636,850.990356,651.485107,89.858307,,,,,,,,,,852.981873,969.182190,260.706787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,906.233154,979.885681,459.426880,794.432495,611.224304,106.819756,853.199097,679.343140,196.059723,850.367004,651.884705,91.575485,,,,,,,,,,851.670410,969.829712,261.765686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,906.119690,980.306946,459.470032,793.961609,611.193115,107.210182,851.064636,679.697632,196.837555,850.070251,651.639038,93.119682,,,,,,,,,,850.396790,970.144470,261.814575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,906.148682,980.714478,459.644348,793.609802,612.010193,108.003601,849.287781,680.210938,197.896027,849.705139,651.859131,94.768654,,,,,,,,,,849.856873,970.810669,262.015350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,906.173035,981.127441,459.825958,,,,847.528687,680.597473,199.571106,849.050964,651.750183,96.434303,,,,,,,,,,849.343933,971.689697,262.150421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,906.475159,981.613281,459.974274,,,,845.437073,680.907776,200.990280,848.131042,651.747925,98.017677,,,,,,,,,,848.396667,972.562134,262.561310,792.690491,614.526184,109.797638,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,906.659668,982.010315,460.132813,,,,843.643799,681.430420,202.645874,847.097412,651.861023,99.771446,,,,,,,,,,847.741821,973.128601,262.877930,792.135498,615.159119,110.958565,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,906.933044,982.318848,460.354858,,,,841.766541,681.525818,204.969681,846.210571,651.987061,101.977028,,,,,,,,,,847.080383,973.711243,263.215881,791.242065,615.708923,112.467636,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,906.920166,982.606567,460.287140,,,,839.456421,682.419312,206.106018,845.048584,651.797668,103.896942,,,,,,,,,,846.149109,974.382507,263.916870,789.976563,615.889587,113.838669,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,906.789795,982.985413,460.334656,,,,837.069641,683.360291,208.505371,843.446716,651.764771,105.827545,,,,,,,,,,845.228882,975.190857,264.614044,788.507874,616.126282,115.862801,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,906.765442,983.362488,460.441010,,,,834.825500,684.124207,209.899628,841.991455,651.303955,108.427261,,,,,,,,,,843.903992,975.887329,265.100616,786.958130,616.079102,118.150475,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,906.643738,983.772461,460.575592,,,,832.462341,684.568481,211.855652,840.066650,650.835022,110.997337,,,,,,,,,,842.804199,976.639526,265.711334,784.759949,615.926453,120.224808,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,906.480103,984.296631,460.741791,,,,829.886475,684.673828,214.606155,837.736816,650.370911,113.446533,,,,,,,,,,841.659546,977.526184,266.309021,782.744446,615.952942,123.327393,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,906.474060,984.703857,460.929260,,,,827.160950,685.595276,216.560669,835.618774,649.863403,116.155441,,,,,,,,,,840.462524,978.381714,266.851624,780.247925,616.016479,125.937195,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,906.419189,985.035889,461.037323,,,,824.240662,686.604858,218.502365,832.904663,649.362549,118.552406,,,,,,,,,,839.373108,979.232422,267.355316,777.523193,615.853088,128.683823,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,906.139648,985.344666,461.158386,,,,821.273743,687.398987,220.727615,830.980774,648.906433,122.222137,,,,,,,,,,838.138123,979.792847,268.156860,774.174805,615.737183,131.337112,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,905.759155,985.616211,461.337585,,,,818.214111,687.902466,222.990326,827.433777,648.872253,124.432533,,,,,,,,,,836.867432,980.288330,268.805054,771.153748,615.298401,134.346329,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,904.861145,986.045959,461.647583,,,,814.864807,688.525208,225.760239,823.501953,649.137451,126.693901,,,,,,,,,,835.275574,981.050903,269.535522,767.482178,614.592041,137.465164,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,904.319397,986.232605,461.885681,,,,811.450134,689.225830,227.737564,820.378906,648.854797,129.630890,,,,,,,,,,834.464905,981.730225,270.004059,763.994324,614.617859,140.618958,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,904.003845,986.487976,461.982208,,,,807.933411,690.046204,229.666443,815.840515,648.885742,131.663712,,,,,,,,,,833.084229,982.449646,270.786621,759.638855,615.329407,143.235397,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,903.749329,986.610535,462.169830,,,,804.308655,690.609680,232.323166,811.231445,648.978943,133.877502,,,,,,,,,,830.746521,982.871399,271.592773,755.057251,615.591064,145.676971,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,903.447205,986.673523,462.392059,,,,800.424683,691.060303,234.410004,806.882751,649.128845,136.384262,,,,,,,,,,829.166443,983.255676,272.625580,751.055542,616.364075,148.868225,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,903.372742,986.684631,462.442230,,,,796.097168,691.587402,236.836548,802.299072,649.328430,138.893753,,,,,,,,,,828.107727,983.648376,273.328613,746.041809,616.212341,151.501740,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,902.434692,986.939880,462.816681,,,,791.763794,692.188904,239.002319,797.265625,649.361938,141.293518,,,,,,,,,,826.221863,984.261475,273.923584,740.890137,616.346985,154.109970,,,,,,,,,,,,,,,,,,,,,,,,,,,
