Grasp25
Date:,2025/04/16
Time:,14:06:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,917.180237,814.269226,62.520710,1158.677856,826.393372,450.995300,1091.081177,890.031799,188.449356,842.026672,751.442383,33.021938,780.641968,798.995789,33.782307,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,917.187256,814.478394,62.730137,1158.519165,826.371338,450.944733,1091.355103,890.326111,188.338562,842.126770,751.284973,33.573849,780.721008,798.997375,33.829033,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,917.166382,814.717896,62.845661,1158.490479,826.464478,450.947632,1091.493530,890.607056,188.122818,842.354065,751.069702,34.319332,780.752930,798.982605,33.850628,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,917.123657,814.933228,62.946579,1158.455933,826.458496,450.876312,1091.760132,890.875610,187.970703,842.447815,750.829529,35.286835,780.787476,798.957031,33.942837,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,917.117554,815.137146,63.161167,1158.343872,826.478271,450.835693,1092.005249,891.084900,187.941925,842.670776,750.421936,36.223167,780.805176,798.865479,33.982399,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,916.946533,815.344543,63.446079,1158.315063,826.569641,450.835327,1092.230591,891.279724,187.766006,842.981689,749.984802,37.200645,780.987854,798.713745,34.128151,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,916.764343,815.489014,63.724361,1158.220215,826.620972,450.811584,1092.345947,891.456055,187.687088,843.319092,749.808411,38.556759,781.054565,798.619995,34.262043,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,916.636292,815.743042,64.100212,1158.167480,826.598267,450.832245,1092.446533,891.656250,187.780457,843.563782,749.623657,39.780643,781.140625,798.494873,34.543686,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,916.566345,816.007690,64.505325,1158.039795,826.593384,450.779144,1092.649414,891.865601,187.843475,844.006165,749.317505,41.244331,780.921448,798.410706,35.478680,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,916.565796,816.282898,65.257057,1157.871216,826.603271,450.762024,1092.774536,892.044800,187.803223,844.286072,749.035034,43.018288,780.864929,798.286743,36.648521,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,916.425232,816.676208,66.050591,1157.812134,826.645569,450.738464,1092.919556,892.314453,187.807861,844.408325,748.856873,44.785755,780.939941,798.167053,37.641117,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,916.613586,816.926941,66.938530,1157.599121,826.685059,450.720306,1092.982788,892.502136,187.826065,845.002563,748.607056,46.165489,781.109192,798.313782,38.797703,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,916.762695,817.134155,67.459999,1157.593262,826.765381,450.685760,1093.133545,892.659424,187.837769,845.837646,748.364807,47.495663,781.098938,798.595093,40.083885,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,916.968323,817.505981,67.840912,1157.425049,826.802124,450.606873,1093.279663,892.859375,187.783813,845.887390,748.377319,49.908119,780.907349,798.375610,41.927399,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,917.079651,818.062561,68.364769,1157.186157,826.814697,450.620667,1093.393921,892.988831,187.830307,846.175598,748.253784,52.079716,780.934753,798.330444,43.524460,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,917.362732,818.451965,69.142403,1157.048950,826.821533,450.652100,1093.654297,893.214172,187.913376,846.660034,748.119995,53.578724,781.144958,798.432495,45.109509,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,917.394714,818.697083,69.842064,1156.958984,826.864929,450.604797,1093.901367,893.394287,187.954132,846.749512,748.167236,56.033348,781.090027,798.530884,47.030930,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,917.316528,818.981384,70.438919,1156.860596,826.859070,450.590057,1094.181152,893.539063,187.965424,847.061584,748.325806,58.284492,780.681763,798.450195,48.978294,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,917.277466,819.285828,71.134041,1156.587280,826.918945,450.595764,1094.408691,893.671143,187.945923,847.358887,748.169434,59.772064,780.888245,798.508301,50.818176,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,917.321289,819.618164,71.791252,1156.545044,826.926697,450.577820,1094.454346,893.833496,187.855682,847.414795,748.348633,62.314682,780.687622,798.667542,52.763447,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,917.353638,819.941711,72.446503,1156.503662,826.957886,450.707764,1094.569946,894.052002,187.971481,847.516724,748.131897,64.991295,780.290222,798.829895,54.766155,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,917.486206,820.092102,73.594101,1156.400757,826.962402,450.652649,1094.885620,894.209839,187.920471,847.649475,748.002686,66.846786,780.317505,799.120483,56.524742,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,917.542786,820.201050,74.489471,1156.314819,827.023071,450.681305,1095.036133,894.320740,187.851471,847.899597,747.963135,68.799759,780.154724,799.134094,58.597122,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,917.476501,820.379089,75.100922,1156.115112,827.147217,450.731628,1095.147339,894.451660,187.861008,848.544434,747.623962,71.407257,779.534241,799.500610,60.682873,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,917.336731,820.421997,75.852066,1156.030518,827.113464,450.700806,1095.180908,894.575439,187.886322,848.452148,747.368835,73.528816,779.836304,799.624878,62.438858,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,916.955017,820.537231,76.845123,1155.872559,827.156799,450.736816,1095.223511,894.723328,187.965652,848.950562,746.841492,75.672661,779.481567,799.662292,64.822937,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,916.683960,820.531738,77.672699,1155.762207,827.194336,450.703247,1095.170532,894.802246,188.050705,848.994873,746.946167,77.263985,778.840942,799.994751,66.649506,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,916.550659,820.373657,78.290543,1155.619385,827.223999,450.730957,1095.148071,894.847717,188.065109,849.093933,746.535706,80.387344,778.555664,799.999817,68.664169,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,916.633789,820.098389,79.284729,1155.577271,827.248047,450.696899,1095.137085,894.948364,188.188522,849.539368,745.853638,81.850395,778.571167,799.624329,70.784081,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,916.373413,819.757385,80.350266,1155.570435,827.257385,450.662079,1094.929810,894.972290,188.279526,850.474304,744.581665,83.992043,778.616821,799.608215,71.996330,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,915.965881,819.413330,81.395073,1155.484375,827.288086,450.635193,1094.828735,894.932434,188.361389,850.962891,743.799133,86.224884,778.533508,799.078552,73.915176,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,915.512573,819.100830,82.222107,1155.402344,827.247437,450.573792,1094.677002,894.925720,188.489120,851.871948,742.841980,88.671806,778.299255,798.769653,75.971344,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,915.312439,818.799500,82.705704,1155.414063,827.319153,450.555206,1094.530029,894.885437,188.504089,852.240295,742.281799,90.010094,777.974304,798.494690,77.707993,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,915.166870,818.172852,83.736305,1155.303467,827.327271,450.515869,1094.492065,894.826721,188.484314,852.759705,741.613647,91.934273,777.742798,797.748962,79.593552,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,914.544800,818.060486,84.645859,1155.191650,827.328003,450.454346,1094.352051,894.767090,188.472458,853.119873,740.711304,94.203247,777.576172,797.145508,81.326187,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,914.691223,817.561523,85.124001,1155.109741,827.307800,450.409760,1094.178955,894.666138,188.458557,854.325195,739.036865,96.969193,777.470154,796.538574,83.431633,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,914.865295,817.012634,85.861176,1154.828125,827.396851,450.521149,1093.963501,894.474243,188.464127,854.552856,738.507629,98.007080,776.996643,795.862915,85.473938,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,914.415039,816.491150,87.037758,1154.520630,827.387878,450.536102,1093.878784,894.326416,188.586151,855.065125,737.454895,100.247093,777.225952,795.155518,86.789780,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,913.987915,815.743958,88.405045,1154.267212,827.397034,450.570953,1093.701294,894.187927,188.682526,855.698792,736.668152,102.279961,777.090088,794.272522,89.433838,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,913.778381,814.603699,89.544540,1154.026611,827.329529,450.469238,1093.336670,893.995178,188.735428,857.106445,734.787964,104.834717,777.129578,793.321289,91.036888,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,913.268738,813.965820,90.144051,1153.721069,827.350586,450.495148,1092.996948,893.904602,188.933548,857.384155,734.212463,106.218735,776.484741,792.449585,93.058434,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,912.779297,813.400146,90.739799,1153.418457,827.284241,450.472748,1092.556274,893.766968,189.113220,857.376099,733.572998,108.408234,776.303345,791.745056,95.299484,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,912.512268,812.371521,91.683868,1153.091553,827.303040,450.398102,1091.935425,893.650269,189.231125,858.186951,732.311768,110.317184,775.945984,791.203613,97.476173,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,912.657776,810.985779,92.510361,1152.674927,827.390625,450.459045,1091.346802,893.705566,189.202896,859.631287,729.958374,112.713249,775.363525,790.208679,99.103088,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,912.628235,810.129272,93.232964,1152.414917,827.401855,450.439697,1090.725464,893.631653,189.380722,859.641296,729.659790,114.277267,774.751648,789.591492,101.718895,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,912.430603,808.908936,94.278038,1152.097168,827.403198,450.424042,1089.942993,893.557190,189.260864,859.899292,728.651855,116.465645,775.184753,788.211487,103.648514,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,911.813660,807.547180,95.237671,1151.753418,827.398499,450.357361,1089.382813,893.287109,189.090729,860.712219,727.340698,118.199516,774.854858,787.315857,105.132431,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,910.501465,806.344055,95.678642,1151.446655,827.436584,450.393158,1088.849243,892.973083,188.988586,861.439514,725.619385,120.496620,774.919128,785.914795,107.067673,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,910.929932,805.770630,96.437241,1151.222168,827.436523,450.392181,1088.273193,892.621033,188.854889,861.507324,725.105408,122.441345,775.183350,784.295654,108.423531,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,910.459900,804.965454,96.815491,1150.879639,827.505188,450.400818,1087.845581,892.199951,188.807724,862.025024,723.988342,124.051216,774.907959,782.998230,110.398628,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,909.973083,803.667603,98.215874,1150.446655,827.536865,450.300568,1087.244141,891.876709,189.068878,862.565125,722.834412,125.778313,774.125244,782.167847,112.283745,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,909.419922,801.815430,98.936432,1150.297485,827.522888,450.243164,1086.490112,891.560791,189.338608,863.920044,721.757751,127.142754,773.978333,780.833191,114.778122,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,908.796875,800.826294,99.966225,1150.233276,827.463135,450.189270,1085.766235,891.248962,189.500320,863.793396,720.307983,128.682007,773.541321,779.755005,116.579063,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,908.514587,799.780029,100.566711,1150.109863,827.433594,450.187103,1085.164795,890.868042,189.574799,864.241150,719.158203,130.171875,773.568237,778.481018,119.170891,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,908.724670,798.126770,101.594780,1149.924438,827.437378,450.128662,1084.332153,890.495605,189.368942,865.003113,717.567627,131.779953,773.428284,776.924072,120.743698,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,908.713989,796.765930,102.389687,1149.695190,827.433716,450.091919,1083.727905,890.178711,189.190781,865.391846,715.928040,132.959991,773.532349,775.159912,122.176773,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,908.516846,794.981262,102.905121,1149.161255,827.362000,449.614655,1083.060181,889.943726,189.110474,865.710449,714.604187,134.180511,772.979431,773.607971,123.570915,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,906.876038,793.971008,103.899712,1148.764160,827.194946,449.729919,1082.053589,889.630310,189.311005,866.208679,712.855896,135.297577,772.986145,772.700989,125.517715,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,906.985291,792.563416,104.325798,1148.223633,827.193665,449.416138,1080.918213,889.143250,189.510696,866.626282,711.013000,136.345367,773.106628,771.182800,127.370964,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,907.134216,790.939575,104.839554,1147.681396,827.221008,449.460114,1080.173096,888.603149,189.732620,867.129517,709.194824,137.537292,772.586121,769.038757,128.421341,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,906.629456,789.780701,105.475510,1147.222534,827.159485,449.472870,1079.866699,888.073059,189.780151,867.472656,707.765747,138.410660,772.642151,767.395386,130.134888,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,905.811829,788.473938,105.980362,1146.620239,827.156738,449.379791,1079.269043,887.666199,189.524033,867.918884,705.851807,139.200165,772.652161,765.578613,131.214066,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,905.485413,786.628418,106.609291,1145.976318,827.275818,449.380493,1078.513794,887.350708,189.238525,869.476440,702.891907,141.077988,772.525757,764.392578,132.613434,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,905.401245,785.194031,107.134613,1145.558838,827.393005,449.419067,1077.369263,886.914673,189.164398,869.052185,701.901184,141.401062,772.517456,762.662537,133.988297,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,905.392456,783.464233,107.658005,1145.161133,827.377686,449.415039,1076.129150,886.470032,189.202316,868.836792,700.842773,141.507690,772.231995,760.697510,135.390488,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,905.093628,781.763550,108.277176,1144.789429,827.357910,449.527832,1075.014526,885.891663,189.328400,869.500488,698.945007,141.968353,772.317383,759.212952,137.059662,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,904.001343,780.743347,108.759583,1144.484131,827.250671,449.192474,1074.210449,885.334229,189.333298,870.149963,696.977295,142.445053,772.110352,757.298035,137.533691,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,903.471130,779.279724,108.805023,1144.285156,827.175842,448.858795,1073.602783,884.864258,189.054642,869.721863,695.681030,142.636292,771.967957,755.991638,138.408981,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,903.714783,778.085266,108.828224,1143.831909,827.065002,448.665588,1072.990723,884.313232,188.894379,868.782471,694.202271,142.929840,771.723267,754.181519,140.179306,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,903.149902,776.782104,108.997353,1143.572388,826.919189,448.502747,1072.044922,883.894409,188.867126,868.535400,693.158936,143.287964,771.637329,752.302002,140.975250,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,902.501770,775.158691,109.392090,1142.951172,826.970886,448.393127,1071.089355,883.348083,188.886932,869.853516,690.867126,144.039307,771.298340,751.354858,141.486710,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,901.835815,773.745056,109.600670,1142.253540,827.066223,448.318024,1070.080688,882.674316,188.954483,870.665833,688.334595,144.432861,771.506287,749.484070,142.508469,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,901.458496,772.068115,109.908562,1141.728882,827.072205,448.171173,1068.952148,881.902649,188.861801,870.545654,686.959290,144.577621,771.453735,748.020203,143.273407,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,901.712524,770.603760,109.658340,1141.183716,827.063416,448.065979,1068.161987,881.308655,188.666306,869.381042,686.085266,144.604187,771.187378,746.932983,143.447891,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,901.511292,769.306091,109.564514,1140.820679,827.100586,448.094208,1067.308716,881.037354,188.308716,868.535583,684.811829,144.579132,770.237549,745.638184,144.143585,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,901.032288,767.709045,109.662971,1140.347168,827.195251,448.229065,1066.329102,880.757019,187.784698,867.864685,683.502563,145.028534,769.623901,744.430969,144.611679,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,900.146179,766.540222,109.938057,1139.941406,827.191956,448.258942,1065.331665,879.935303,187.737274,869.153381,681.586060,145.842911,769.533447,743.095215,145.585205,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,899.108154,765.668762,110.397316,1139.541138,827.216553,448.179016,1064.246216,879.114563,187.895782,870.178101,679.354858,145.917664,769.120605,741.534302,145.908279,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,898.582275,764.316895,110.629257,1138.951416,827.112854,448.001495,1063.331787,878.321411,187.994415,869.996521,678.116516,145.767166,769.075867,740.272339,145.621719,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,898.247742,763.079102,110.748528,1138.337280,827.108887,447.729828,1062.690796,877.704651,187.897842,869.024902,676.758057,146.078217,769.016235,739.560181,145.621338,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,897.743042,761.978271,110.588577,1138.009277,827.030273,447.477173,1062.053101,877.316162,187.616959,867.692871,676.192261,145.487427,768.445251,738.423584,146.028763,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,897.328064,760.712524,110.127464,1137.352539,827.063293,447.078461,1061.078491,876.898743,187.149628,866.853882,675.411865,145.740662,768.174377,737.016296,146.314865,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,896.938049,759.475525,109.613609,1136.841187,826.924255,446.867188,1060.236938,876.302429,186.677994,867.044250,674.036926,145.549698,768.096130,735.867065,146.655670,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,896.791382,758.436768,109.256424,1136.364014,826.972046,446.931854,1059.261719,875.622131,186.480606,867.362488,672.599548,144.901840,767.636414,734.730896,146.882965,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,896.218628,757.424438,109.302078,1135.736816,827.056091,446.882233,1058.179688,875.013916,186.130707,867.759338,670.569824,144.665100,767.290466,733.874207,147.164063,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,895.570801,756.234680,109.196960,1135.302734,827.132324,446.814789,1057.077393,874.422546,186.324677,867.761841,669.187927,144.044815,766.823181,732.861328,147.463623,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,894.992859,755.315613,109.157043,1134.918579,827.228699,446.672058,1056.106812,874.046753,186.124344,868.035217,667.742615,144.041885,766.425110,731.863831,147.390030,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,894.394836,754.413208,109.061119,1134.171265,827.219849,446.027435,1055.648560,873.490845,185.682159,867.284302,666.519836,143.815506,766.018188,731.170105,147.274948,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,894.252502,753.226746,108.706955,1133.666504,827.090149,445.754974,1055.042480,872.861145,185.074203,866.551025,665.661804,143.644608,765.758606,730.531128,147.155838,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,894.505310,751.787537,108.441658,1133.190308,827.074036,445.681030,1054.490723,872.286011,184.836258,866.365479,664.857300,142.957886,765.515625,729.697998,147.174591,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,894.682495,750.421082,107.534035,1132.415894,827.075623,445.571625,1053.725952,871.754456,184.544632,865.999268,663.950989,142.244797,765.123718,728.773682,147.042480,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,894.315369,749.432800,106.695183,1131.748779,827.139099,445.455078,1052.953003,871.302307,184.152893,865.708801,663.002380,141.879913,765.020935,727.945007,146.951477,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,893.736694,748.532349,106.425148,1131.097168,827.225037,445.358612,1052.154297,870.884766,183.879669,865.219788,662.025513,141.606522,764.743958,727.276855,146.458710,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,893.254761,747.759583,106.435844,1130.753418,827.231323,445.264160,1051.298828,870.303955,183.891846,864.639832,661.192261,141.143738,764.777527,726.603638,146.237549,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,892.278503,747.392334,106.561325,1130.044556,827.394470,445.101776,1050.698853,869.680786,183.633087,863.310974,660.406433,141.136322,764.929626,725.856689,145.673843,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,892.322937,746.591553,106.441124,1129.355713,827.489990,444.710297,1050.213013,868.997070,183.210999,863.310913,659.549744,140.661713,764.549988,725.080994,145.403183,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,892.205566,745.630737,105.857826,1129.102661,827.365417,444.424103,1049.555054,868.429993,183.024033,863.704041,658.449768,140.139359,764.430664,724.309082,145.308426,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,892.063660,744.786499,104.720619,1128.855469,827.318665,444.277374,1048.883545,868.050476,182.894424,863.456604,657.465149,139.569244,764.527100,723.225342,145.122604,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,891.801697,744.089905,103.945137,1128.442261,827.298096,444.085846,1048.285400,867.413208,182.115692,863.538879,656.302490,138.860962,764.528198,722.352722,144.855881,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,891.453735,743.420776,103.552460,1127.614990,827.469055,443.880280,1047.949951,867.064148,181.474396,864.278625,655.007385,137.918213,764.280273,721.678833,144.622787,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,891.056641,742.701843,103.317963,1127.007690,827.544434,443.792114,1047.775391,866.510864,181.119781,864.475525,653.714233,137.177719,763.823608,720.766724,143.776993,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,890.680847,742.080078,102.997437,1126.330322,827.618286,443.776520,1047.334595,866.023438,180.868530,864.295776,653.054871,135.921875,763.448120,720.422424,143.042221,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,890.859253,741.321655,102.356506,1125.453735,827.783508,443.362000,1046.661011,865.097534,180.225708,863.876282,652.262573,135.042526,763.356079,719.904907,142.692154,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,890.899780,740.411621,101.944725,1124.656372,827.922546,443.004822,1046.412720,864.289429,180.548676,863.131958,651.417175,134.434906,763.302551,719.460999,142.474869,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,890.926208,739.944458,101.494698,1124.168335,828.041565,442.915375,1045.803101,863.973022,180.306763,863.052734,650.742126,134.618469,763.581421,718.753113,142.169220,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,890.917786,739.416565,101.243950,1123.808838,828.017212,442.905914,1045.604736,864.265137,179.671280,862.827332,649.417786,134.522202,763.663879,718.246094,141.664978,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,890.844727,738.590271,100.349861,1123.843018,827.822632,442.628937,1045.027466,864.018616,179.055328,862.499939,648.910339,133.337204,763.493774,717.941345,141.148636,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,891.624268,737.117554,99.350159,1123.534546,827.773621,442.416412,1044.590942,863.576416,178.397705,862.357666,648.228577,132.147949,763.302185,717.402039,140.754181,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,891.890076,736.355896,98.707504,1123.041138,827.867615,442.308533,1044.684937,863.085754,177.891464,862.048218,647.405273,131.062134,763.309448,716.672363,140.229111,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,891.587463,735.938416,98.422943,1122.454834,827.957031,442.162048,1044.305176,862.232056,177.593872,861.565430,646.722839,129.983917,763.389465,715.945190,139.701309,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,891.465210,735.569214,97.694031,1121.724121,827.951965,441.820587,1044.152954,861.304077,177.063843,860.385437,646.190491,128.578354,763.466919,715.199036,139.090546,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,891.170105,735.130432,97.189026,1120.877075,828.128235,441.330505,1044.031738,860.694702,176.749435,859.682190,645.498840,128.304230,763.734741,714.528992,138.442032,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,890.773804,734.623535,96.917809,1120.443848,828.225403,441.289429,1043.693726,860.334961,176.452194,859.119812,644.138611,128.077454,764.063171,713.822937,137.728424,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,890.432556,734.091736,96.621330,1119.847778,828.370483,441.402588,1043.421387,859.990112,176.280899,859.110779,642.976501,126.121178,763.805115,713.222229,137.018494,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,890.131897,733.696106,96.324944,1119.601563,828.362305,441.306122,1043.126709,859.668884,175.941635,859.001099,642.037537,124.682335,763.551514,712.526672,136.567200,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,890.050293,733.270020,96.152481,1119.240112,828.418213,441.116058,1042.832397,859.274414,175.561905,858.304382,641.043762,123.377312,763.368408,711.684509,136.042587,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,890.431763,732.681091,95.460838,1119.106689,828.363770,441.089233,1042.602295,858.853516,175.095978,856.794128,640.429138,122.173409,763.425293,711.052490,135.796921,,,,,,,,,,,,,,,,,,,,,,,,,,,
