Grasp31
Date:,2025/04/16
Time:,14:07:35
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
106,,,,835.626648,601.155151,169.358749,818.948975,709.350098,217.251297,1124.123901,720.261597,418.149628,,,,,,,,,,1099.031616,743.340271,165.866074,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,835.291687,601.956543,167.512299,817.449158,711.751038,213.749405,1124.043579,720.329468,417.966400,,,,,,,,,,1098.966309,743.639832,165.788284,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,834.823547,603.014221,166.081482,816.090332,713.467224,210.409302,1123.872559,720.466431,417.779724,,,,,,,,,,1098.958984,743.987244,165.577087,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,833.882996,603.894287,164.533798,814.241577,715.571228,207.667923,1123.678223,720.539063,417.645752,,,,,,,,,,1098.778564,744.233154,165.285492,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,833.212952,604.970520,163.055298,812.398010,716.780640,204.794449,1123.167358,720.719116,417.388184,,,,,,,,,,1098.516235,744.480835,165.114532,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,832.475281,605.959229,161.191223,811.227966,718.085266,201.798737,1123.292969,720.724792,417.388824,,,,,,,,,,1098.346680,744.676819,164.975891,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,831.967896,606.724121,159.368240,809.331970,719.674866,198.720718,1123.156860,720.854980,417.281158,,,,,,,,,,1097.959106,744.871155,164.589142,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,831.014038,607.529663,157.550293,807.789307,720.784973,195.959915,1122.862915,720.963928,417.196625,,,,,,,,,,1097.533936,745.066528,164.175919,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,830.135437,608.612122,156.370789,806.364380,721.666870,193.521469,1122.626587,721.051453,417.054504,,,,,,,,,,1096.849243,745.331177,163.465347,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,829.765808,609.394470,154.982498,805.501831,722.715637,190.518494,1122.431396,721.157776,416.788513,,,,,,,,,,1096.426636,745.414246,163.210526,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,828.903259,610.009827,152.918106,803.633240,724.059448,187.617157,1122.029541,721.316345,416.580994,,,,,,,,,,1096.123535,745.509949,163.014038,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,827.779846,610.668884,150.601669,802.330933,724.959717,185.422821,1121.890625,721.315613,416.459473,,,,,,,,,,1095.739502,745.584534,162.792908,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,826.717163,611.500000,149.373489,800.925110,725.500244,182.569000,1121.980957,721.340027,416.500397,,,,,,,,,,1095.330688,745.612122,162.548569,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,825.638489,611.920959,147.524002,799.608826,726.395752,179.695419,1121.791992,721.361938,416.142975,,,,,,,,,,1095.047119,745.684204,162.424088,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,824.479004,612.508911,146.033905,798.402588,727.468262,177.366089,1121.119751,721.653320,415.908081,,,,,,,,,,1094.737793,745.748840,162.176697,903.268372,669.381165,116.963333,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,823.023560,612.893005,144.141464,797.463684,728.281555,175.318863,1121.009644,721.612122,415.671082,,,,,,,,,,1094.280884,745.851257,161.935562,902.684570,670.303833,116.403984,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,822.069458,613.440430,142.696564,796.136597,729.061035,173.216309,1120.976685,721.537903,415.609436,,,,,,,,,,1093.903442,745.808838,161.695160,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,820.244568,614.485474,140.929077,794.889954,729.787598,171.018280,1120.736084,721.676453,415.510773,,,,,,,,,,1093.599121,745.746948,161.531982,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,819.426819,614.907104,138.409103,794.050049,730.346375,168.652756,1120.346069,721.818542,415.357605,,,,,,,,,,1093.193726,745.723328,161.397217,,,,,,,,,,,,,,,,,,,,,,,,,,,
