Grasp25
Date:,2025/04/16
Time:,11:09:18
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
33,912.191895,807.139282,85.925293,1182.243652,906.409973,344.997375,854.054993,726.887390,58.095207,780.300110,784.015259,63.274231,1089.989624,932.967224,154.497482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,911.852356,808.204895,87.008209,1182.335205,906.490417,344.917847,856.093323,725.116394,62.308884,780.429626,784.235229,67.101715,1090.645996,933.217773,154.747452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,911.731873,809.456299,88.343849,1182.482178,906.486145,344.801331,858.619995,723.441223,66.103470,780.336914,784.206665,69.993973,1091.271118,933.341370,154.786880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,910.969482,810.545776,89.950089,1182.581177,906.557373,344.715454,861.365723,721.117310,70.620445,780.298889,784.000427,73.821007,1091.591553,933.566528,154.872955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,911.223450,810.943420,92.173553,1182.712402,906.561157,344.679962,863.335876,719.578796,74.142021,780.440430,784.011536,77.229774,1091.887573,933.654053,154.990891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,911.606628,811.041016,93.797012,1182.764038,906.651306,344.622681,866.038513,718.154846,77.283699,780.441772,783.932434,80.153175,1091.815552,933.896179,155.140472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,911.003418,811.423645,94.755188,1182.942993,906.653198,344.534882,869.351563,716.651001,81.497353,780.405762,783.845337,83.794350,1091.715454,934.077087,155.414627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,910.575806,811.617310,95.779762,1183.001587,906.705566,344.523926,871.481201,715.350830,84.306641,780.650146,783.449463,86.933113,1091.706055,934.194702,155.586166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,910.973022,811.220520,97.570648,1183.275879,906.692383,344.321045,873.836914,714.340759,87.141357,781.169373,782.892090,89.617508,1091.678223,934.190186,155.777847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,911.380615,810.375122,98.897675,1183.098022,906.784912,344.438843,876.482605,712.975403,89.900055,781.479431,782.090393,92.923805,1091.392456,934.221191,155.985046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,911.038086,810.276978,100.069122,1183.015015,906.893860,344.433472,878.438354,712.230286,92.037407,781.012939,781.717834,95.793663,1091.101685,934.178589,156.336761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,910.416504,809.852234,101.457596,1182.920532,906.987793,344.477356,880.678894,710.678955,94.296585,780.783752,781.261169,98.878624,1090.672974,933.967651,156.780029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,910.483398,808.615356,103.071281,1182.860718,907.093506,344.547638,882.132751,709.793152,96.934242,781.057983,780.389771,101.397911,1090.317017,933.775879,157.139175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,910.908569,807.539734,103.787941,1182.665894,907.245117,344.655060,884.188843,709.104614,98.831032,780.646179,779.529358,103.137131,1090.045776,933.543396,157.480972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,911.675171,806.514465,103.947021,1182.522705,907.422607,344.686554,886.146240,707.882446,100.566849,781.180359,778.259949,105.481667,1089.941772,932.983276,158.051270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,911.167236,805.823608,105.067314,1182.319702,907.546387,344.734253,887.026794,707.093872,101.957825,781.307800,777.051636,106.960228,1089.601807,932.713684,158.300888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,910.492737,805.396362,105.871246,1182.146118,907.667908,344.858521,889.251709,705.944458,103.488777,781.875549,775.726257,108.378654,1089.373291,932.606689,158.373703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,910.881104,804.135742,106.711166,1181.986938,907.744690,344.899780,890.127930,704.777771,104.865929,782.166809,774.592712,110.114822,1089.217041,932.319519,158.389008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,910.759460,803.071106,107.453003,1181.831909,907.862915,344.858002,890.432129,704.243958,106.426834,781.395264,774.069214,111.735687,1088.869141,932.232971,158.423798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,910.395630,801.758850,108.455017,1181.692261,907.892334,344.880432,891.139648,702.756348,108.430573,780.936340,772.972168,113.223015,1088.661377,931.692383,158.461304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,910.111938,800.597351,109.508316,1181.544922,907.959351,344.887329,892.461243,701.786865,109.660378,780.482361,771.792358,113.773315,1087.300903,931.732239,159.043091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,910.089722,799.519104,110.080261,1181.368896,907.960999,344.844513,893.496460,700.906250,110.710144,779.694824,770.986084,114.644669,1085.818970,931.516174,159.714996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,910.029724,798.596497,109.991333,1181.160034,908.020020,344.800079,893.325439,700.289917,111.675156,778.931641,770.005615,115.278564,1084.973999,931.027283,159.739395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,909.817444,797.654968,110.209648,1180.709839,908.102234,344.892731,893.919067,698.843140,112.960960,778.620300,768.846313,115.650871,1084.648926,930.471375,159.483551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,909.502502,796.044800,110.901802,1180.232788,908.188110,344.840820,894.659668,697.747925,113.692230,778.954834,767.680786,116.084206,1084.208130,929.838440,159.085068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,908.688538,794.766235,112.171028,1179.833496,908.207214,344.885803,895.337585,696.684448,114.166847,778.841309,766.593323,116.303596,1083.556763,929.191833,158.799530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,907.857666,793.450867,112.583290,1179.054321,908.118774,344.565491,894.966431,696.089661,115.166161,778.444641,765.395020,116.611626,1082.727539,928.501526,158.749252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,908.356384,792.298096,111.825836,1178.249634,908.010925,344.217255,894.577576,695.275696,115.474396,777.919617,764.095398,116.942917,1081.702637,928.219971,158.912827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,907.822571,792.062256,111.994141,1177.763916,907.831543,344.041412,894.873047,694.213196,115.851051,777.240112,763.085693,117.622223,1080.850952,927.914124,159.014877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,906.995789,791.244385,112.514099,1177.246948,907.723389,343.909271,895.510681,693.062073,116.477333,776.931335,762.245728,117.881157,1080.383423,927.325684,158.833466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,906.116394,790.057617,113.000862,1176.821899,907.589233,343.791443,895.606689,692.048645,117.335587,777.107788,761.094055,117.753998,1080.152222,926.233093,158.016113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,905.413513,788.622986,113.542282,1176.465698,907.529541,343.655701,895.021057,691.500732,118.031700,776.983765,759.845764,117.548271,1079.487061,925.433044,157.377686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,905.255432,787.616821,113.659645,1176.049316,907.369812,343.469818,894.547974,691.028259,118.653381,,,,1078.909546,924.557861,157.071274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,904.539063,786.870239,113.695709,1175.300781,907.213135,342.619415,894.545837,690.298340,119.082634,,,,1077.033813,924.711426,157.351273,774.997742,758.277466,119.796127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,903.637756,786.138855,113.543755,1175.101563,906.786072,342.442413,894.648865,689.416565,119.516754,,,,1075.577515,924.534912,157.311172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,902.525513,785.265564,113.991287,1174.299072,906.744202,342.130127,894.854980,688.195801,120.126579,,,,1074.628906,923.916626,157.170441,,,,774.220947,756.111328,119.573044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,901.595215,784.116028,114.398453,1173.577759,906.625732,341.791840,894.139282,687.594116,120.476456,,,,1073.908691,922.992432,156.949280,,,,773.067749,755.494507,119.930496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,901.184387,783.280823,114.213531,1173.036987,906.508728,341.502930,892.999084,687.222717,120.112709,,,,1073.151978,922.327698,156.424011,,,,771.919617,754.521790,120.003258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,900.953674,782.244263,114.216583,1172.709595,906.344543,341.188446,892.016724,686.085327,120.842430,,,,1072.163086,921.545837,156.049057,,,,771.141174,753.410461,119.620522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,900.297668,780.981750,114.511459,1172.143066,906.196167,341.036438,891.216003,685.079102,121.650963,,,,1071.620605,920.713013,156.180313,,,,770.832764,752.317810,119.115768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,899.018127,779.945251,114.393715,1171.445190,906.032654,340.701324,891.443420,684.411804,121.439301,,,,1070.997314,920.048767,155.903793,,,,770.095276,751.249451,118.758331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,898.451599,779.032959,114.315712,1170.726318,905.925903,340.384308,891.346558,683.483521,120.815468,,,,1070.572632,919.351318,155.361252,,,,769.421570,749.990845,118.604301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,898.006104,778.108093,114.201523,1170.060547,905.742859,339.951294,890.473022,682.352844,120.146965,,,,1069.917725,918.647217,154.592834,,,,768.817383,748.965881,118.477524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,897.408875,777.203674,114.415680,1169.468262,905.402161,339.932495,889.683716,681.112122,120.264450,,,,1068.988892,917.674927,154.457855,,,,768.620361,748.289124,118.515366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,896.040405,776.091614,114.205612,1169.015503,905.158203,339.658173,888.730469,681.108398,120.830780,,,,1067.905151,917.055298,154.246338,,,,767.881897,747.237244,118.524323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,895.354797,775.152039,113.995422,1168.706665,904.994324,339.562683,888.040466,679.871948,121.131302,,,,1067.265137,916.540283,154.127502,,,,767.017090,746.065369,118.738663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,895.356201,774.425293,113.715134,1167.917480,904.993530,339.401245,887.795654,678.718811,121.147644,,,,1066.116455,916.602539,154.057465,,,,766.479187,745.093018,118.878540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,895.119751,773.362915,113.703789,1167.015747,904.896973,338.860474,887.751160,678.026001,120.617897,,,,1064.545532,916.034485,154.019669,,,,766.141724,744.272522,119.291862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,893.957336,772.145569,113.979446,1166.088867,904.796265,338.322418,887.109436,677.442383,120.296585,,,,1063.085815,915.302917,153.844269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,892.893433,771.104980,114.493668,1165.544434,904.512268,338.102905,886.071838,676.471619,120.132523,,,,1062.251953,914.567932,153.641174,,,,,,,765.132202,742.068726,120.151009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,891.980957,770.469238,114.922379,1165.343872,904.333496,338.008606,885.446228,675.492432,120.983002,,,,1061.861816,913.927734,153.404922,,,,,,,764.142456,741.349731,120.841560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,891.947144,769.884277,114.833267,1164.786377,904.171814,337.686523,885.693420,674.902954,121.895790,,,,1061.399658,913.449829,153.200699,,,,,,,762.928894,740.709900,121.190414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,892.087646,769.241821,114.479210,1164.356689,904.024902,337.453125,886.113831,673.874634,121.638596,,,,1060.778931,912.927002,153.146011,,,,,,,762.169800,739.754883,120.850174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,891.584290,767.917480,114.582581,1164.423706,903.647095,337.324738,885.957520,672.858887,121.722511,,,,1059.616333,912.226013,152.849213,,,,,,,762.374878,738.764221,120.899170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,890.575500,767.139038,114.761749,1163.548828,903.602722,337.169495,885.386597,672.235352,121.858421,,,,1058.619507,911.552795,152.717148,,,,,,,762.491821,737.617737,120.423141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,889.732300,766.419434,114.887009,1162.420532,903.631348,336.970337,884.547852,671.706543,121.539131,,,,1058.549805,910.791077,152.398041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,889.366150,765.678284,115.082436,1161.643677,903.572815,336.643127,883.552612,670.810059,122.309509,,,,1058.273315,910.249084,151.948990,,,,,,,,,,761.013367,736.169617,120.632607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
