Grasp126
Date:,2025/04/23
Time:,11:18:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
96,727.001160,610.115479,157.356491,830.740906,630.050781,251.334351,839.568420,589.440613,154.528381,1134.501465,845.464783,534.313416,1096.660889,885.361816,348.942474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,727.416443,611.598694,154.639206,830.745300,631.066772,249.859207,840.332031,591.861511,152.433716,1134.332520,845.523254,534.447144,1096.604370,886.114807,349.087097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,728.289917,612.909668,152.159225,830.979919,631.766052,248.510086,841.163513,594.012207,150.190628,1134.146606,845.534363,534.542725,1096.240234,886.959839,349.533112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,729.057312,614.122620,150.252060,831.071472,632.702148,246.521683,841.813477,595.916626,148.501846,1133.789063,845.639771,534.710022,1095.842529,887.741760,349.921143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,729.472717,615.075134,148.845215,831.087646,633.722656,245.066772,842.740723,597.986328,146.686172,1133.543823,845.770325,534.682983,1095.392456,888.363098,350.039459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,730.142395,616.212097,146.332626,831.300293,634.447327,243.861206,843.548035,600.255859,144.397446,1133.438232,845.879639,534.613159,1094.903076,888.926697,350.337708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,730.969604,617.149658,144.100159,831.654785,634.921021,242.666809,844.194092,602.176514,142.266098,1133.324707,845.909790,534.519409,1094.485840,889.562561,350.384094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,731.803589,618.222595,142.419357,831.734009,635.521790,240.896988,845.062866,604.486145,140.566467,1133.144043,846.028931,534.498230,1094.078735,890.248779,350.379974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,732.363403,619.179932,140.839218,832.140259,636.335449,239.043076,845.621033,606.150452,139.064896,1132.942017,846.182861,534.351318,1093.895874,890.945251,350.372009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,733.054749,619.972046,139.134628,832.410645,637.140625,237.953918,845.935364,607.993286,137.702011,1132.721313,846.269165,534.278503,1093.697632,891.580200,350.386322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,733.698730,620.576904,137.408661,832.579224,637.826477,237.174393,845.967712,609.623352,136.186935,1132.616577,846.376709,534.234436,1093.436157,892.178772,350.404602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,734.504639,621.326416,135.492538,832.670227,638.328064,235.988770,846.112793,611.015137,134.572632,1132.354858,846.517334,534.169983,1093.147339,892.683594,350.330170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,735.237610,622.170593,134.271439,832.817017,638.602417,234.453079,846.312927,612.531433,133.173294,1132.218506,846.697144,534.215942,1092.942627,893.042908,350.276154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,735.818420,622.923584,133.380981,832.912537,638.969543,233.311188,846.140991,613.573425,131.890533,1132.073364,846.791687,534.136902,1092.731445,893.555176,350.377777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,736.183716,623.365173,132.571396,833.032715,639.434875,232.539917,845.745117,614.475586,130.669083,1131.864258,846.850647,534.179382,1092.426880,894.029602,350.535583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,736.164551,623.590454,131.758835,833.243225,639.962646,231.913513,845.633667,615.483582,129.493301,1131.993896,846.854553,534.376953,1092.094727,894.522034,350.668579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,736.248047,624.202271,130.692139,833.611267,640.449402,231.162354,845.484497,616.857727,128.614990,1131.283325,847.028687,533.993713,1091.864990,894.882202,350.766449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,736.519958,624.954773,129.810883,833.683777,640.846863,230.257828,844.999756,618.007446,127.342079,1130.898682,847.200378,533.929810,1091.567261,895.248474,350.750732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,736.891479,625.577881,128.980957,833.824829,641.213196,229.440536,845.089172,619.643677,125.835861,1130.637817,847.248413,533.967896,1091.319824,895.648621,350.802704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,737.255127,626.161316,128.047623,834.164307,641.678223,228.330231,844.926025,621.178772,125.064743,1130.431274,847.334595,534.092957,1091.048096,896.053345,350.852081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,737.644409,626.761902,127.270187,834.453003,641.902588,227.100891,845.118713,622.793701,123.975952,1130.100220,847.479431,534.035828,1090.819458,896.346985,350.937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,738.280273,627.194214,126.141815,834.609985,642.186829,226.276749,845.457703,624.929260,122.558540,1129.694580,847.544617,533.981689,1090.606079,896.667908,351.007996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,738.994751,627.466125,125.029510,834.724670,642.346985,225.678802,845.580811,626.803589,121.233528,1129.374146,847.734375,533.699036,1090.446655,896.960571,351.019562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,739.661682,627.845764,123.708405,834.942810,642.487549,225.175034,845.583679,628.363342,119.857185,1129.085327,847.826477,533.689392,1090.302612,897.203735,351.010864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,740.395874,628.596985,122.717972,835.093567,642.589966,224.631363,845.714783,629.607483,119.064507,1128.794434,847.991516,533.747437,1090.176636,897.451782,351.032257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,741.122559,629.304199,121.828781,835.289978,642.785095,224.050766,846.047363,630.577393,118.399574,1128.544434,848.074463,533.716370,1090.001343,897.663696,350.992615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,741.965515,629.810852,120.800217,835.479187,643.000549,223.609894,846.183044,631.491333,117.760437,1128.418457,848.179688,533.740845,1089.976440,897.836609,350.996033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,835.523743,643.203552,222.595840,846.048096,632.471252,117.107285,1128.278687,848.257263,533.751465,1089.869141,898.025757,350.997162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,835.586487,643.417786,222.033142,846.006958,633.226440,116.359070,1128.108276,848.427612,533.737549,1089.785889,898.205322,351.069214,743.632568,630.452332,119.119751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,835.614624,643.542908,221.456390,845.987183,633.759216,115.842598,1127.908081,848.545471,533.728882,1089.713745,898.468140,351.032593,744.639893,630.764709,117.897575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,835.654114,643.674622,221.176132,845.939758,634.111633,115.512856,1127.760132,848.611694,533.768921,1089.701416,898.663208,351.029510,745.580017,631.019592,116.834175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,835.679504,643.772217,220.900391,845.813660,634.331482,115.293198,1127.638916,848.663696,533.686584,1089.495483,898.824951,350.967896,746.362610,631.168152,115.811539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,835.754395,643.911133,220.612289,845.684570,634.624451,115.071312,1127.418945,848.710693,533.624878,1089.522705,899.026855,350.974304,747.292114,631.324219,115.156837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,835.843384,643.928772,220.135040,845.524048,634.949646,114.855286,1127.140625,848.771179,533.445984,1089.492310,899.236755,350.949036,748.224121,631.666748,114.390572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,836.038208,643.999451,219.755081,845.297668,635.339661,114.624245,1126.897339,848.789185,533.378052,1089.350952,899.476501,350.939331,749.518677,632.053345,113.275642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,836.158020,643.927368,219.466019,845.048279,635.924866,114.293610,1126.679199,848.817444,533.227844,1089.238037,899.755310,350.993561,750.673950,632.690186,112.351852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,836.248291,643.783447,219.204498,844.674866,636.683350,113.860168,1126.475830,848.824768,533.136108,1089.191772,900.017761,350.959015,751.651978,633.174805,111.741295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,836.345337,643.657410,219.035980,844.312134,637.621887,113.451065,1126.219482,848.765198,533.028992,1089.084473,900.230591,350.970612,752.851196,633.504700,111.252472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,836.456848,643.497620,218.942841,843.961243,638.523804,113.074623,1126.086548,848.786499,532.976440,1088.892822,900.475403,350.845551,754.096802,633.818848,110.789978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,836.532593,643.439880,218.865005,843.731384,639.377075,113.047562,1125.886597,848.783569,532.906982,1088.575195,900.757446,350.541321,755.478088,634.119812,110.534897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,836.504333,643.287720,218.739929,843.445251,639.919434,112.991165,1125.785400,848.724915,532.854309,1088.186157,901.092285,350.576813,756.746704,634.375671,109.785088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,836.499512,643.157166,218.616089,843.205566,640.176270,112.926987,1125.577759,848.737244,532.834900,1087.770874,901.342163,350.788361,757.828918,634.697998,109.102226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,836.518005,643.017395,218.554672,843.078064,640.310120,112.908485,1125.212524,848.825623,532.887512,1087.420288,901.549377,350.906738,758.697754,634.805542,108.804504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,836.497803,643.013123,218.487808,843.069824,640.453369,112.906990,1124.809814,848.813416,532.912292,1086.968018,901.773193,351.047424,759.151978,634.743347,108.779778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,836.455139,642.932800,218.513718,843.183777,640.470032,112.903206,1124.461304,848.854248,532.991150,1086.548950,901.913025,351.127563,759.501404,634.759888,108.941872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,836.347473,642.859558,218.665344,843.363220,640.460022,113.042847,1124.034912,848.883972,533.019165,1086.166260,902.024841,351.517426,759.790222,634.731079,108.971611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,836.190430,642.796509,218.778900,843.562988,640.346191,113.185982,1123.540283,848.902039,533.132935,1085.604370,902.335022,351.447113,760.051025,634.635559,109.439255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,836.081482,642.800110,218.900131,843.804077,640.303406,113.322800,1123.049561,848.987976,533.323181,1085.121460,902.560547,351.429718,760.214111,634.450623,109.763374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,835.901184,642.772827,219.125015,844.048584,640.426208,113.438698,1122.503662,849.021179,533.438843,1084.855347,902.775635,351.374268,760.413086,634.378296,109.937019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,835.652344,642.740967,219.419418,844.112915,640.752014,113.598862,1121.868530,849.115784,533.391174,1084.518066,902.966980,351.371216,760.860901,634.230957,109.594368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,835.140930,642.755676,219.869247,844.087708,641.052979,113.731720,1121.433960,849.123352,533.250000,1084.035522,903.321472,351.409851,761.210938,634.367737,109.328972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,834.635315,642.753967,220.318878,844.024963,641.283569,114.003601,1120.964722,849.164124,533.140747,1083.580322,903.585876,351.446808,761.418640,634.464111,109.283966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,834.239563,642.812683,220.831757,844.118774,641.292297,114.457565,1120.400269,849.188538,533.146667,1083.161743,903.794678,351.853821,761.545044,634.487732,109.455376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,833.711060,642.871399,221.300491,844.081177,641.064392,115.141899,1119.885620,849.178955,533.348572,1082.663574,904.146667,352.274078,761.567261,634.423584,109.850914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,833.073181,643.063904,221.906830,843.964355,640.801208,116.341263,1119.320923,849.305969,533.567627,1081.999634,904.506104,352.709229,761.416382,634.310852,110.528168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,832.508606,643.164612,222.756378,843.612427,640.527893,117.480652,1118.594360,849.446655,533.668457,1081.658813,904.788391,352.835815,761.122681,634.254089,111.178604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,831.886841,643.286438,223.741730,843.177612,640.380615,118.414154,1117.861694,849.484802,533.895752,1081.444336,905.015503,352.896362,760.998474,634.167358,112.069168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,831.242371,643.368530,224.720093,842.893921,640.577759,119.459663,1117.281250,849.509583,533.851379,1081.233887,905.251648,352.975250,760.818848,634.108826,112.875366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,830.352600,643.349243,225.958588,842.426331,641.045288,120.224136,1116.666504,849.671509,533.676697,1080.638794,905.585632,353.250641,760.509766,633.990662,113.587944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,829.243286,643.547974,227.332733,841.363831,642.096985,120.917160,1115.857666,849.728088,533.767578,1079.727295,905.928955,353.459381,760.089722,633.888062,114.581779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,828.066101,643.643433,228.349777,,,,1115.055420,849.813049,534.026184,1078.769043,906.237488,353.679108,758.711182,633.697388,115.022911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,827.195496,643.905334,229.694778,,,,1114.419678,850.041809,534.336487,1077.629517,906.556458,353.839508,758.333313,633.780640,116.695122,840.087219,640.856384,124.126228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,825.907166,644.020996,231.321838,,,,1113.592529,850.045776,534.540161,1076.947510,906.959290,353.824188,757.354736,633.825928,118.565826,839.214783,641.080444,126.059631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,824.274231,644.227112,232.961060,,,,1113.084106,850.020325,534.486877,1076.179810,907.316345,354.009125,756.355896,633.759338,120.093269,838.135254,641.159241,127.549202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,822.933411,644.508667,234.229553,,,,1112.585205,849.980530,534.458618,1075.115601,907.680542,354.420654,755.126587,633.762207,121.165840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,821.477051,644.957458,235.776581,,,,1111.651001,849.961548,534.552063,1074.152344,908.005005,354.985443,753.259094,633.974792,122.967026,,,,834.829712,640.666016,130.341156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,819.396729,645.361450,237.483780,,,,1110.427246,850.159729,534.578064,1073.466187,908.210449,355.290527,751.414246,634.041626,124.747307,,,,833.456116,641.204468,132.308823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,817.720337,645.707214,238.853226,,,,1109.408813,850.263306,534.770142,1072.254150,908.289673,355.279419,749.838379,634.121826,125.931328,,,,831.412231,641.724426,133.310532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,815.619812,646.183838,240.784393,,,,1108.787720,850.268127,535.006287,1070.625854,908.488647,355.633026,747.797119,634.445984,127.454529,,,,829.279419,641.822571,134.954620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,813.550659,646.492249,242.594894,,,,1108.446899,850.192017,535.013855,1069.232910,908.678162,355.735138,745.580505,634.681396,128.825256,,,,827.167542,642.236145,136.683090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,811.174805,647.084656,244.567032,,,,1107.625366,850.163940,535.246765,1068.362183,908.751770,355.637909,743.182068,635.113220,130.919540,,,,824.809509,642.275818,138.850128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,808.650757,647.305603,246.097794,,,,1106.419312,850.057007,535.362976,1066.618042,908.836121,356.335968,740.841309,635.206421,132.903152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,805.952881,647.922485,247.651245,,,,1105.262939,850.106750,535.393250,1065.190552,908.953064,356.879974,737.951294,635.570313,134.923233,,,,,,,819.671997,641.979004,142.327744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,802.857788,648.471619,249.690231,,,,1104.130737,850.084412,535.306030,1063.585571,908.994446,356.413452,734.782532,636.036804,136.485153,,,,,,,816.774475,643.572021,144.294617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,800.380981,649.038086,250.981247,,,,1103.494385,849.933167,535.153442,1061.428833,909.104919,356.796844,732.157043,636.669800,138.020264,,,,,,,813.597839,643.922363,145.213013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,796.954590,649.814453,252.945633,,,,1102.322144,850.031250,535.026428,1059.940063,909.069641,357.151520,729.227051,637.384827,139.755630,,,,,,,810.868713,644.153259,147.325974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,793.740479,650.805359,254.698288,,,,1101.094849,849.945251,535.379456,1058.010986,908.995789,357.164307,725.716492,638.087219,141.444809,,,,,,,807.420227,643.796692,149.549088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,790.525391,651.465210,256.577667,,,,1099.723511,849.843262,535.347412,1055.451904,909.040771,357.151093,722.396606,638.611084,143.170883,,,,,,,804.123352,643.400452,151.392044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,786.927307,652.010925,257.884918,,,,1098.528076,849.905884,534.818542,1053.850098,908.871643,357.220917,718.634521,639.132874,144.671280,,,,,,,800.571228,643.478394,153.108902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,783.258850,652.806152,259.824890,,,,1097.547363,849.812256,534.630554,1051.344727,908.725891,357.215881,715.152710,639.879456,146.723114,,,,,,,796.945129,644.040283,155.164246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,779.399231,653.480591,261.331909,,,,1096.176880,849.726074,534.685242,1049.208008,908.598938,356.875793,711.209412,640.584167,148.374725,,,,,,,793.328735,645.061401,156.770905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,775.388611,654.566101,262.885376,,,,1094.487427,849.603943,534.945007,1046.700806,908.375244,357.565033,706.972900,641.407166,150.305878,,,,,,,789.169922,645.893372,157.615829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,771.526367,655.588501,264.344849,,,,1093.345947,849.522705,534.487549,1044.494751,908.110291,357.161896,702.623169,642.357178,151.733246,,,,,,,785.349304,646.562561,159.992279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,767.675903,656.429993,265.476349,,,,1092.225098,849.288086,534.260986,1041.651001,907.852905,357.664917,698.601746,643.344910,153.162247,,,,,,,780.854614,646.896301,160.993912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,763.441650,657.188965,266.761078,,,,1090.878784,849.173950,534.134338,1039.395142,907.645264,357.478546,694.388428,644.266724,154.658325,,,,,,,776.181091,647.843628,161.968384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,759.308228,657.876221,268.166779,,,,1089.337280,849.113708,534.187500,1036.444946,907.308228,357.793579,689.692383,645.004944,156.061935,,,,,,,771.368286,649.119446,162.594833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,754.880432,658.839294,269.596130,,,,1087.377441,849.009888,533.847595,1033.896973,906.871033,357.642426,685.108398,645.817932,157.127670,,,,,,,766.749695,650.542053,163.755661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,750.472290,659.644043,270.414795,,,,1086.208984,848.709473,533.481934,1030.662231,906.452759,358.129883,680.540710,646.907776,158.262650,,,,,,,762.057495,651.366699,164.754150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,745.964111,660.672241,271.551392,,,,1084.931641,848.515930,533.211304,1027.958252,905.904968,357.974609,675.644836,648.008301,159.399475,,,,,,,757.750305,651.792419,165.935684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,741.640869,661.677795,272.644592,,,,1082.913696,848.299683,532.805908,1024.713989,905.612427,357.805664,670.804382,649.090881,160.583435,,,,,,,752.938782,652.221802,167.379059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,737.018250,662.344421,273.394989,,,,1080.858521,848.121887,532.415894,1021.653137,905.079285,357.988983,665.764038,649.933899,161.870239,,,,,,,747.979065,652.787842,168.466919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,732.681152,663.211670,273.826996,,,,1079.749878,847.830566,532.013184,1018.566650,904.476257,357.574921,660.148682,650.888916,163.668732,,,,,,,742.986877,653.377502,169.407074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,727.719727,664.008484,274.669464,,,,1078.129395,847.523926,531.546448,1015.033142,903.903992,358.124756,654.772400,651.748352,165.024826,,,,,,,737.841553,654.017273,170.202545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,723.107971,664.818604,275.336182,,,,1075.960327,847.447571,531.320251,1012.004089,903.405457,358.150085,649.861572,652.904785,165.664108,,,,,,,732.547852,654.553040,170.231461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,718.492493,665.736816,275.983337,,,,1074.556396,847.109680,531.493530,1008.487427,902.792175,358.010437,645.035156,654.065247,165.465256,,,,,,,727.225281,655.882263,170.467163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,713.573486,666.620972,276.799194,,,,1072.664551,846.718872,530.580750,1004.627869,902.168762,358.630768,640.082703,655.118225,165.862762,,,,,,,721.919922,657.690918,171.108902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,708.873657,667.279053,277.210571,,,,1070.540161,846.656006,529.843994,1001.564392,901.508301,358.343140,634.647156,656.043518,167.197235,,,,,,,716.872253,659.286560,171.378006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,704.130981,667.955505,277.348541,,,,1068.323975,846.139832,529.624512,998.191650,900.842590,358.343597,628.910156,656.898865,168.520569,,,,,,,711.775757,660.350891,171.458130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,699.122253,668.629944,277.670410,,,,1066.538940,845.795959,529.179565,994.204224,899.926575,358.873138,623.320129,658.005737,168.712692,,,,,,,706.360413,660.842102,171.795456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,694.057800,669.299500,277.627991,,,,1064.915405,845.389038,528.601013,990.421143,899.219055,358.653870,618.228821,659.279358,168.939590,,,,,,,700.764709,661.307800,172.322601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
