Grasp126
Date:,2025/05/06
Time:,14:07:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
129,731.681641,631.500977,124.562851,860.209045,651.956421,170.953018,795.165649,589.927795,115.142654,,,,,,,1128.804443,791.598999,434.875336,,,,,,,,,,,,,,,,,,,,,,1061.883301,825.385864,259.970764
130,731.923462,631.473328,123.158501,860.267761,652.283569,169.576370,794.564148,590.323486,115.730186,,,,,,,1128.626465,791.592957,434.744446,,,,,,,,,,,,,,,,,,,,,,1061.577515,825.540039,259.817169
131,732.614319,631.578003,121.787727,860.250000,652.658142,168.372467,793.828857,590.668335,116.135483,,,,,,,1128.377563,791.533447,434.673096,,,,,,,,,,,,,,,,,,,,,,1061.148315,825.647156,259.623322
132,734.179993,631.973572,119.917717,860.555603,653.205017,167.143814,792.778809,590.986816,116.308289,,,,,,,1128.245361,791.511719,434.605804,,,,,,,,,,,,,,,,,,,,,,1060.780151,825.676270,259.490570
133,735.937256,632.455750,117.546646,860.729065,653.335022,166.298813,791.677734,591.731934,116.234406,,,,,,,1127.824951,791.438416,434.665344,,,,,,,,,,,,,,,,,,,,,,1060.468628,825.699890,259.441620
134,736.863342,632.853149,117.246605,860.851746,653.249878,165.720993,790.922729,592.536011,115.765503,,,,,,,1127.562012,791.321655,434.554230,,,,,,,,,,,,,,,,,,,,,,1060.106812,825.697693,259.472443
135,738.147217,633.461792,116.751381,860.966919,652.924866,165.236832,790.534668,593.243286,115.542953,,,,,,,1127.190430,791.219421,434.390839,,,,,,,,,,,,,,,,,,,,,,1059.866333,825.705322,259.453735
136,739.705078,633.814209,116.264366,861.160400,652.671631,164.756256,790.114075,594.087036,115.287109,,,,,,,1126.842896,791.128174,434.320129,,,,,,,,,,,,,,,,,,,,,,1059.483276,825.716064,259.489166
137,741.266052,633.804443,115.833084,861.449219,652.454529,164.236252,789.770874,594.852966,114.924294,,,,,,,1126.398804,791.020264,434.133301,,,,,,,,,,,,,,,,,,,,,,1059.232544,825.850525,259.536041
138,742.104187,633.648743,115.489250,861.519592,652.271179,164.081680,789.269409,595.459351,114.324097,,,,,,,1125.776001,791.027100,434.069763,,,,,,,,,,,,,,,,,,,,,,1059.006104,825.887573,259.589478
139,742.648621,633.372009,115.348282,861.492065,652.042419,164.263718,788.929810,596.004028,113.871231,,,,,,,1125.671387,790.928284,433.789490,,,,,,,,,,,,,,,,,,,,,,1058.865112,825.977600,259.715302
140,743.498474,633.131775,115.234093,861.387939,651.833130,164.537064,788.813660,596.479675,113.158852,,,,,,,1125.645386,790.793274,433.533356,,,,,,,,,,,,,,,,,,,,,,1058.466431,826.110779,260.000641
141,744.747498,632.932922,114.383484,861.314636,651.565857,164.909653,788.867859,596.815674,112.580780,,,,,,,1125.137939,790.822876,433.707184,,,,,,,,,,,,,,,,,,,,,,1058.328857,826.227600,260.064880
142,745.612061,633.167297,113.661812,861.121643,651.230042,165.359024,789.017883,597.083313,112.029747,,,,,,,1124.566162,790.789307,433.901428,,,,,,,,,,,,,,,,,,,,,,1058.326416,826.294678,260.137115
143,746.178589,633.646240,113.176155,860.852844,651.129761,166.183517,789.211609,597.468567,111.480583,,,,,,,1124.036133,790.842896,434.045197,,,,,,,,,,,,,,,,,,,,,,1058.265747,826.438599,260.176117
144,746.637512,633.998962,112.902771,860.669434,650.896301,166.744217,789.327881,597.989075,111.037170,,,,,,,1123.674805,790.907227,434.096375,,,,,,,,,,,,,,,,,,,,,,1058.177368,826.675781,260.231140
145,747.084778,634.285217,112.732384,860.550720,650.559814,167.521759,789.584045,598.490784,110.540276,,,,,,,1123.411499,790.996521,434.274506,,,,,,,,,,,,,,,,,,,,,,1058.036011,826.921387,260.269409
146,747.498657,634.603455,112.654137,860.400940,650.477844,167.908066,789.615845,598.900940,110.290993,,,,,,,1123.257202,791.106445,434.405151,,,,,,,,,,,,,,,,,,,,,,1057.861572,827.153259,260.298920
147,747.775940,634.838684,112.562187,860.305359,650.471985,168.168839,789.648315,599.113525,110.277245,,,,,,,1123.077637,791.194580,434.633667,,,,,,,,,,,,,,,,,,,,,,1057.797485,827.390381,260.383514
148,747.999207,635.035400,112.541794,860.204712,650.565857,168.329208,789.729248,599.199646,110.266640,,,,,,,1123.014648,791.241394,434.875458,,,,,,,,,,,,,,,,,,,,,,1057.709473,827.663635,260.487518
149,748.435669,635.476501,112.131470,860.300476,650.745300,168.595749,789.851257,599.208435,110.266151,,,,,,,1122.872192,791.259644,435.203979,,,,,,,,,,,,,,,,,,,,,,1057.599365,827.944458,260.504456
150,748.755615,635.944214,112.137817,860.297546,650.827454,168.626938,789.848267,599.258789,109.964142,,,,,,,1122.845337,791.339294,435.425171,,,,,,,,,,,,,,,,,,,,,,1057.506958,828.209900,260.544617
151,748.998230,636.364868,112.097862,860.465759,650.981079,168.302933,789.875732,599.364685,109.769508,,,,,,,1122.781982,791.364319,435.658875,,,,,,,,,,,,,,,,,,,,,,1057.403931,828.537598,260.535431
152,749.236084,636.798340,112.061798,860.631592,651.212097,168.143341,790.103455,599.522949,109.479469,,,,,,,1122.334839,791.501648,436.160889,,,,,,,,,,,,,,,,,,,,,,1057.297241,828.845703,260.609009
153,749.472290,637.060364,112.012108,860.893005,651.662720,167.810699,790.573303,599.729187,109.203369,,,,,,,1121.918091,791.622375,436.763031,,,,,,,,,,,,,,,,,,,,,,1057.197021,829.011292,260.761597
154,749.715027,637.261108,111.959892,861.210999,652.129395,167.194092,791.080811,599.803589,108.840347,,,,,,,1121.473389,791.864563,437.163086,,,,,,,,,,,,,,,,,,,,,,1057.004639,829.262146,260.906830
155,749.690369,637.442078,112.223312,861.556213,652.482483,166.937393,791.786743,599.885742,108.586624,,,,,,,1120.935181,792.021362,437.491119,,,,,,,,,,,,,,,,,,,,,,1056.853882,829.446411,261.159851
156,749.663879,637.621887,112.591408,861.957764,652.617981,166.837204,792.763611,599.751892,108.224922,,,,,,,1120.697754,792.019714,437.738007,,,,,,,,,,,,,,,,,,,,,,1056.552490,829.788574,261.491364
157,749.746704,637.704224,112.744431,862.408813,652.798950,166.773834,793.968140,599.750427,107.583336,,,,,,,1120.265259,792.052673,438.400269,,,,,,,,,,,,,,,,,,,,,,1056.086792,830.193665,262.191528
158,749.934631,637.783325,112.767448,863.141357,652.934448,166.630173,795.191223,599.835754,106.730125,,,,,,,1119.832031,792.188110,438.937195,,,,,,,,,,,,,,,,,,,,,,1056.102661,830.512939,262.692871
159,750.343811,637.945007,112.686424,863.906921,652.799988,166.866455,796.667847,599.410278,105.624550,,,,,,,1119.456909,792.264160,439.610138,,,,,,,,,,,,,,,,,,,,,,1056.111450,831.099060,263.113831
160,750.745483,638.027832,112.691261,864.873596,652.866699,167.173233,798.747803,599.059082,105.036659,,,,,,,1119.012207,792.254150,440.138855,,,,,,,,,,,,,,,,,,,,,,1056.094604,831.788696,263.423706
161,751.229858,638.070435,112.776070,865.867615,653.223083,166.865952,800.688904,599.093140,104.442772,,,,,,,1118.532227,792.250549,440.693817,,,,,,,,,,,,,,,,,,,,,,1056.317017,832.577148,263.669800
162,751.745056,638.184387,113.399673,866.735657,653.560669,166.548950,802.308228,599.115051,103.911369,,,,,,,1118.079956,792.376404,441.220520,,,,,,,,,,,,,,,,,,,,,,1056.737915,833.125977,263.961761
163,752.481995,637.896851,114.182266,867.891113,653.607544,166.824066,803.681213,598.799561,103.463356,,,,,,,1117.753662,792.558960,441.755157,,,,,,,,,,,,,,,,,,,,,,1057.261597,833.836548,264.543579
164,753.102173,637.714417,114.686546,869.030396,653.439331,167.704102,805.463135,598.811462,103.282318,,,,,,,1117.312134,792.720581,442.344055,,,,,,,,,,,,,,,,,,,,,,1057.782837,834.757568,265.097290
165,753.721680,637.670959,115.132790,870.354248,653.577393,167.906097,807.151428,598.945068,103.199989,,,,,,,1117.140137,792.765564,442.895752,,,,,,,,,,,,,,,,,,,,,,1058.305664,835.679688,265.697144
166,754.371460,637.758972,115.969543,871.802917,654.128174,167.832458,808.359924,598.905823,102.780724,,,,,,,1116.881104,792.943054,443.552734,,,,,,,,,,,,,,,,,,,,,,1058.689087,836.472656,266.094025
167,755.441162,637.575500,116.803802,872.802856,654.416138,167.889847,809.549866,599.464355,102.320389,,,,,,,1116.535522,793.262512,444.147980,,,,,,,,,,,,,,,,,,,,,,1058.967407,837.133545,266.385559
168,756.574463,637.491760,116.784035,873.984314,654.702820,167.754745,811.012695,600.708923,101.918434,,,,,,,1116.176636,793.632996,445.090210,,,,,,,,,,,,,,,,,,,,,,1059.309937,838.055908,266.818054
169,758.255066,637.707397,116.668518,875.135376,654.900146,167.849991,811.470276,601.394470,101.591324,,,,,,,1115.667480,794.034790,445.881226,,,,,,,,,,,,,,,,,,,,,,1059.768311,838.998596,267.089813
170,759.842590,638.038208,117.049934,876.227722,655.500732,167.489059,811.473511,602.396790,101.578575,,,,,,,1115.031494,794.457886,446.510468,,,,,,,,,,,,,,,,,,,,,,1060.166870,839.922424,267.475616
171,761.645691,638.307190,116.869476,876.953369,656.043579,167.267990,812.096802,603.887939,101.613556,,,,,,,1114.657715,794.702087,446.963135,,,,,,,,,,,,,,,,,,,,,,1060.511230,840.443298,267.939819
172,763.184387,638.502380,116.640884,877.643494,656.548462,167.235458,813.130188,605.453369,101.100349,,,,,,,1113.889038,794.998047,447.577240,,,,,,,,,,,,,,,,,,,,,,1060.542358,841.089050,268.488464
173,764.078674,638.800476,116.671135,878.192505,657.016785,167.562714,813.566650,605.365906,101.610420,,,,,,,1113.241577,795.354797,448.098328,,,,,,,,,,,,,,,,,,,,,,1060.621582,841.847290,269.067352
174,764.832031,638.954529,117.114014,878.768433,657.582458,167.714981,813.818176,605.216919,102.192299,,,,,,,1112.555420,795.647156,448.478668,,,,,,,,,,,,,,,,,,,,,,1061.021851,842.629333,269.293182
175,765.332520,638.970581,117.422127,879.368347,658.710693,167.338974,814.052368,605.460449,102.612747,,,,,,,1111.789673,795.860291,448.639587,,,,,,,,,,,,,,,,,,,,,,1060.665894,843.342529,269.807251
176,765.792297,638.911255,117.806030,879.635986,659.597656,167.314392,814.340820,605.876953,103.083939,,,,,,,1110.770996,796.027344,449.119659,,,,,,,,,,,,,,,,,,,,,,1060.353638,843.940002,270.254639
177,766.307678,638.822571,117.833755,879.660034,660.182983,167.654526,814.445923,606.322571,103.583382,,,,,,,1109.791016,796.204529,449.524078,,,,,,,,,,,,,,,,,,,,,,1060.016602,844.462646,270.675079
178,766.917114,638.870789,117.582344,879.515686,660.659607,168.006042,814.512634,606.762451,103.932701,,,,,,,1108.771484,796.205322,449.819275,,,,,,,,,,,,,,,,,,,,,,1059.451294,845.154968,271.251465
179,767.456055,638.996460,117.409317,879.153870,661.213440,168.667099,814.327026,607.120300,104.255188,,,,,,,1108.295532,796.171265,449.892517,,,,,,,,,,,,,,,,,,,,,,1059.054810,846.007568,271.557861
180,767.654236,639.140747,117.341026,878.495789,661.864563,169.689636,814.134644,607.705750,105.016518,,,,,,,1107.401611,796.350037,450.285217,,,,,,,,,,,,,,,,,,,,,,1058.412964,846.817017,271.733215
181,767.582581,639.262756,117.516678,877.773010,662.590637,170.360321,813.871521,607.958984,105.833809,,,,,,,1106.179443,796.613770,450.314941,,,,,,,,,,,,,,,,,,,,,,1057.633667,847.476135,271.732605
182,767.005920,639.396484,117.991844,876.795288,663.180176,171.138916,813.079590,608.365845,106.527092,,,,,,,1105.125000,796.767639,450.240570,,,,,,,,,,,,,,,,,,,,,,1056.722168,848.040283,271.907135
183,765.941040,639.695251,119.158691,875.636841,663.486328,172.076599,811.987244,608.864380,107.355240,,,,,,,1104.257202,796.831665,450.226868,,,,,,,,,,,,,,,,,,,,,,1055.788940,848.552734,272.217285
184,764.902527,639.919434,120.034462,873.713013,664.097839,173.792297,810.390015,609.332764,108.562309,,,,,,,1103.278687,796.849670,450.081421,,,,,,,,,,,,,,,,,,,,,,1054.765747,849.247437,272.411255
185,764.109314,640.257629,120.487755,872.194214,664.768738,175.129929,808.847351,609.667542,109.828857,,,,,,,1102.293823,797.046387,450.155060,,,,,,,,,,,,,,,,,,,,,,1053.890137,849.999512,272.504059
186,763.153992,640.860046,121.167625,870.265076,664.928345,176.996826,807.181458,610.188965,111.192490,,,,,,,1101.254639,797.243774,450.192963,,,,,,,,,,,,,,,,,,,,,,1053.058350,850.686401,272.531067
187,761.687378,641.486084,122.212700,867.926575,665.848755,178.736710,804.911621,610.823792,113.748238,,,,,,,1100.146729,797.293823,450.001801,,,,,,,,,,,,,,,,,,,,,,1051.929932,851.178528,272.971344
188,759.782837,642.144714,124.312988,866.013489,666.962646,180.154449,802.236816,611.252930,116.021172,,,,,,,1098.825684,797.354980,449.608521,,,,,,,,,,,,,,,,,,,,,,1050.219360,851.731201,272.974213
189,757.442261,642.816650,126.488350,863.650635,667.585938,181.876373,799.568787,611.751282,119.242500,,,,,,,1097.312622,797.433960,449.278107,,,,,,,,,,,,,,,,,,,,,,1049.008545,852.238770,272.763947
190,755.386963,643.380249,128.399246,860.953369,668.252991,184.285858,796.524902,612.318237,121.898598,,,,,,,1096.072754,797.529785,449.270966,,,,,,,,,,,,,,,,,,,,,,1047.873535,852.532471,273.019714
191,752.715942,643.992981,131.254745,858.087952,668.540894,187.021378,793.155579,612.903259,125.418465,,,,,,,1094.680054,797.561646,449.062775,,,,,,,,,,,,,,,,,,,,,,1045.752808,853.073242,273.609467
192,749.801514,644.435974,134.184006,855.054016,669.653137,189.538666,790.138306,613.384094,128.065552,,,,,,,1093.125854,797.504700,448.815216,,,,,,,,,,,,,,,,,,,,,,1044.190796,853.353455,273.543488
193,746.600891,644.925293,137.118454,852.002197,670.448425,191.776962,786.651001,613.896973,131.585083,,,,,,,1091.483154,797.550049,448.732086,,,,,,,,,,,,,,,,,,,,,,1042.661255,853.702209,273.565033
194,743.052856,645.392578,140.148621,848.791687,670.860291,195.064102,782.974365,614.096741,134.624512,,,,,,,1089.917847,797.719116,448.606689,,,,,,,,,,,,,,,,,,,,,,1040.452026,854.087769,274.061615
195,739.382935,645.720093,143.410645,845.181580,671.606934,197.562393,779.257813,614.590332,138.177216,,,,,,,1088.435791,797.595459,448.397308,,,,,,,,,,,,,,,,,,,,,,1038.713135,854.218201,273.912781
196,735.371887,645.971558,146.850250,841.734619,672.093445,200.118546,775.750061,614.805603,141.123093,,,,,,,1086.612793,797.501587,448.236206,,,,,,,,,,,,,,,,,,,,,,1036.024292,854.667358,274.195648
197,731.409973,646.186279,150.834946,837.947021,672.233521,203.681976,771.890442,615.070190,144.864151,,,,,,,1084.948975,797.597717,448.108185,,,,,,,,,,,,,,,,,,,,,,1034.126953,854.500916,274.452423
198,727.426270,646.479065,153.904327,834.227051,672.587830,206.521408,767.450928,614.941528,148.049789,,,,,,,1083.338379,797.580566,447.807220,,,,,,,,,,,,,,,,,,,,,,1031.138794,854.756714,275.021149
199,723.330627,646.754517,157.449219,830.671204,672.876038,209.123108,763.078308,614.993408,151.616028,,,,,,,1081.283813,797.589905,447.745056,,,,,,,,,,,,,,,,,,,,,,1028.512817,854.761719,275.328522
200,718.726074,647.035095,161.806229,826.498657,672.715637,212.177597,758.761047,615.402893,154.651428,,,,,,,1079.997070,797.507080,447.650452,,,,,,,,,,,,,,,,,,,,,,1025.550903,854.967590,275.606842
201,714.337036,647.007690,165.088928,822.191650,672.948059,215.534866,754.192017,615.595947,158.070374,,,,,,,1078.493774,797.377930,447.758270,,,,,,,,,,,,,,,,,,,,,,1022.436829,854.897583,276.097260
202,709.579956,647.422424,168.782547,818.095886,672.960876,218.081467,749.245361,615.505615,161.517685,,,,,,,1076.546143,797.357422,447.356995,,,,,,,,,,,,,,,,,,,,,,1018.583374,854.966003,276.991425
203,704.808533,647.339111,172.200760,813.535217,673.024841,221.201736,744.281677,615.467896,164.619186,,,,,,,1075.294800,797.311401,447.284119,,,,,,,,,,,,,,,,,,,,,,1015.370300,854.972351,277.085785
204,699.701050,647.608643,175.243423,808.742615,673.215088,223.891327,739.426147,615.709473,167.974091,,,,,,,1073.428589,797.188904,447.204163,,,,,,,,,,,,,,,,,,,,,,1012.193054,854.851074,277.356171
205,694.618347,647.765137,178.764236,804.107727,673.369141,226.444199,734.411255,615.659363,170.714096,,,,,,,1071.318359,797.090637,446.833588,,,,,,,,,,,,,,,,,,,,,,1008.052673,854.680359,278.322021
206,689.289124,647.993042,182.095276,799.106140,673.193237,229.368073,728.935913,615.743469,174.281433,,,,,,,1069.647217,797.055176,446.972046,,,,,,,,,,,,,,,,,,,,,,1003.421692,854.508057,278.678131
207,683.972778,648.117310,185.448715,793.973938,673.502319,232.615372,723.582825,615.763062,176.822510,,,,,,,1067.443481,796.882263,446.650360,,,,,,,,,,,,,,,,,,,,,,999.690918,853.994507,279.623077
208,678.669373,648.327332,188.184906,789.037781,673.612610,234.332870,718.426575,615.767273,180.008331,,,,,,,1064.955811,796.708252,446.702026,,,,,,,,,,,,,,,,,,,,,,995.548340,853.759521,280.020844
209,673.426514,648.490845,191.339493,783.959106,673.877808,236.696030,712.695374,616.088379,182.705673,,,,,,,1062.650879,796.645569,446.562103,,,,,,,,,,,,,,,,,,,,,,990.964050,853.595703,280.542297
210,668.034180,648.673645,193.830978,778.633911,673.820740,239.732620,707.169922,616.391174,185.140900,,,,,,,1059.842529,796.591858,446.353607,,,,,,,,,,,,,,,,,,,,,,986.558899,853.392090,281.256256
211,662.355774,649.049011,196.231674,773.005554,673.806335,241.778458,701.675537,616.640625,187.706055,,,,,,,1057.628418,796.354736,446.455322,,,,,,,,,,,,,,,,,,,,,,982.259460,852.790466,281.549988
212,656.531982,649.273621,199.276932,767.494019,674.076477,243.681213,695.624146,616.675232,190.504578,,,,,,,1054.797363,796.407471,446.267975,,,,,,,,,,,,,,,,,,,,,,977.635681,852.124268,282.199982
213,650.967224,649.313171,201.939896,761.951843,674.332336,245.479675,689.346863,616.696289,193.293686,,,,,,,1052.060059,796.129150,446.212006,,,,,,,,,,,,,,,,,,,,,,973.140198,851.509155,283.032318
214,645.050415,649.448120,204.156754,756.484985,674.519287,246.618210,683.627625,616.568848,195.058548,,,,,,,1048.838623,796.120850,446.361877,,,,,,,,,,,,,,,,,,,,,,967.900513,851.348267,284.261139
215,639.066711,649.441589,205.904465,750.966736,674.742432,247.825500,677.833435,616.468445,196.885452,,,,,,,1045.929199,795.867676,446.413727,,,,,,,,,,,,,,,,,,,,,,962.788086,850.969849,284.672729
216,633.011780,649.304138,207.665985,745.443665,675.086792,248.535553,671.592590,616.473938,198.629700,,,,,,,1042.764160,795.567749,445.995972,,,,,,,,,,,,,,,,,,,,,,957.865173,850.013306,285.848785
217,626.963501,649.064087,209.646622,739.594055,675.306274,249.709579,665.757080,616.425110,199.568222,,,,,,,1040.033325,795.205811,446.207245,,,,,,,,,,,,,,,,,,,,,,953.386963,849.196838,286.612183
218,621.024536,648.760376,211.052017,733.450012,675.392212,250.784912,659.847900,616.502075,200.711365,,,,,,,1036.629517,794.863647,445.903687,,,,,,,,,,,,,,,,,,,,,,948.389893,848.478455,287.367462
219,614.813354,648.768860,212.192947,727.820801,675.708008,250.895111,653.997742,616.826050,201.707184,,,,,,,1033.523315,794.609741,446.026764,,,,,,,,,,,,,,,,,,,,,,943.064758,847.579956,288.025238
220,608.765869,648.798706,212.893677,721.898621,675.817810,251.291794,648.040466,616.924255,202.319611,,,,,,,1030.286621,794.402893,446.021271,,,,,,,,,,,,,,,,,,,,,,937.958862,846.732788,289.184540
221,602.657959,648.783752,213.147110,715.593811,676.126343,251.519348,641.964417,616.695313,202.825333,,,,,,,1027.012817,794.086182,445.882141,,,,,,,,,,,,,,,,,,,,,,932.945679,845.840820,290.288269
222,596.602051,648.634399,213.360703,709.510925,676.431213,251.181595,635.816772,616.563599,203.180740,,,,,,,1023.721313,793.733582,446.055176,,,,,,,,,,,,,,,,,,,,,,928.012817,844.499207,290.743164
223,590.388306,648.555969,213.200500,703.573669,676.510376,251.291611,629.449768,616.701660,203.248016,,,,,,,1020.128357,793.221985,445.783508,,,,,,,,,,,,,,,,,,,,,,922.831543,843.539368,291.598206
224,584.307678,648.730957,212.950333,696.864197,676.446472,251.394699,623.322754,616.890564,202.768280,,,,,,,1016.863159,792.474243,445.478333,,,,,,,,,,,,,,,,,,,,,,917.912109,842.391235,292.737915
225,578.192505,648.935303,212.217072,690.608032,676.820190,250.638092,617.114868,617.104980,201.945999,,,,,,,1013.003723,792.119751,445.572906,,,,,,,,,,,,,,,,,,,,,,912.284485,841.005005,294.165741
226,571.842224,649.297974,211.463562,684.503601,676.867676,249.659241,610.812744,617.476440,201.002213,,,,,,,1009.223145,791.734375,445.004211,,,,,,,,,,,,,,,,,,,,,,906.788147,839.912415,295.245148
227,565.860901,649.738770,209.943604,678.925293,677.182739,248.304352,604.813782,617.881226,199.706436,,,,,,,1005.728149,791.080200,445.010437,,,,,,,,,,,,,,,,,,,,,,901.856323,838.251282,295.928375
228,559.829834,650.169312,208.810455,672.503662,677.223267,247.682114,598.573303,618.403992,198.210281,,,,,,,1001.860352,790.378723,445.010010,,,,,,,,,,,,,,,,,,,,,,896.956421,836.820251,296.661987
229,553.692627,650.657104,206.960953,666.366455,677.378296,246.677658,592.539978,618.857727,197.046494,,,,,,,998.148987,789.571106,444.362762,,,,,,,,,,,,,,,,,,,,,,891.640076,835.241943,297.542572
230,547.837708,651.214600,205.137482,660.243774,677.393677,245.487396,586.397461,619.188416,195.103516,,,,,,,994.061279,788.943848,444.286530,,,,,,,,,,,,,,,,,,,,,,886.430847,833.857605,298.330597
231,542.148987,651.661926,203.392975,654.675659,677.543335,243.477097,580.639343,619.889587,193.093643,,,,,,,989.949951,788.105896,443.872192,,,,,,,,,,,,,,,,,,,,,,881.449768,832.214783,298.497589
232,536.125793,652.071350,201.355713,648.772644,677.639587,241.432495,575.092651,620.342041,191.097092,,,,,,,986.344177,787.109802,443.266418,,,,,,,,,,,,,,,,,,,,,,876.209839,830.764404,299.043640
233,530.500610,652.578369,198.936142,642.843140,677.606750,240.498749,569.470032,620.844360,188.720734,,,,,,,981.834106,786.346313,443.179962,,,,,,,,,,,,,,,,,,,,,,870.820313,829.113464,299.459930
234,525.173462,653.013306,196.806686,637.241394,677.893555,238.621399,563.948486,621.315247,186.532242,,,,,,,977.680542,785.411743,442.870972,,,,,,,,,,,,,,,,,,,,,,865.704041,827.836121,300.104919
235,519.946106,653.366333,194.491333,631.530151,677.770752,237.288193,558.885132,621.676880,184.377090,,,,,,,974.147278,784.193848,442.320374,,,,,,,,,,,,,,,,,,,,,,860.991394,826.179626,300.466675
236,514.577942,653.848999,191.609650,625.993530,677.976013,235.547775,553.679749,622.018494,181.706207,,,,,,,970.093384,783.334961,442.006561,,,,,,,,,,,,,,,,,,,,,,856.193176,824.917664,300.680695
237,509.530853,654.106689,189.270432,620.570068,678.379272,233.123047,548.623230,622.282410,179.910400,,,,,,,965.951355,782.314758,441.500458,,,,,,,,,,,,,,,,,,,,,,851.027710,823.216675,300.988739
238,504.432434,654.375977,187.015778,615.357605,678.283264,231.822479,543.379211,622.481689,177.639038,,,,,,,962.088928,781.294617,440.760590,,,,,,,,,,,,,,,,,,,,,,846.672668,821.707642,300.928986
239,499.540558,654.625183,184.291351,610.243286,678.412354,229.669678,538.874207,622.694946,175.217300,,,,,,,957.616089,780.243042,440.685944,,,,,,,,,,,,,,,,,,,,,,842.059814,819.822632,300.739594
240,495.042603,654.940369,181.742157,605.406189,678.787964,227.334518,534.069763,623.142456,172.527237,,,,,,,954.194153,778.978882,439.929230,,,,,,,,,,,,,,,,,,,,,,837.292480,818.497070,301.079681
241,490.065033,655.260437,179.150970,600.487061,678.755249,225.614273,529.482056,623.426392,170.359528,,,,,,,950.186584,778.136475,439.367096,,,,,,,,,,,,,,,,,,,,,,832.941223,816.648071,301.258392
242,485.673035,655.568359,177.272873,595.952820,678.652039,223.359589,524.865234,623.558899,167.787262,,,,,,,946.641968,777.137512,438.614990,,,,,,,,,,,,,,,,,,,,,,828.971497,815.292480,301.027740
243,481.298523,655.868958,174.115646,591.374695,678.818787,220.830994,520.875000,624.041016,165.257721,,,,,,,942.658081,775.955627,437.882111,,,,,,,,,,,,,,,,,,,,,,825.080383,813.324585,300.975067
244,477.544006,656.346863,170.961929,586.957764,679.036377,218.841110,516.325562,624.236267,162.326477,,,,,,,938.943909,774.789978,437.767090,,,,,,,,,,,,,,,,,,,,,,820.473022,811.959412,300.965729
245,473.322998,656.855042,167.710541,583.050903,678.984131,216.648865,512.382996,624.726746,159.810760,,,,,,,935.674500,773.446716,436.973236,,,,,,,,,,,,,,,,,,,,,,816.891541,809.869324,300.544281
246,469.555054,657.506714,165.503571,578.904480,678.807617,214.356339,508.285828,625.314392,157.330597,,,,,,,932.537476,772.417175,435.897614,,,,,,,,,,,,,,,,,,,,,,813.005676,808.534973,300.439972
247,465.448456,657.998169,162.957047,574.577515,678.962280,213.133133,504.196503,625.678589,154.599457,,,,,,,928.736450,771.236389,435.119873,,,,,,,,,,,,,,,,,,,,,,809.421448,806.542786,300.294556
248,461.354126,658.588013,160.348267,570.729858,679.039734,210.690445,500.709778,626.284790,152.224716,,,,,,,925.881836,769.873047,433.962646,,,,,,,,,,,,,,,,,,,,,,805.932983,805.140564,299.432800
249,457.887543,659.287109,158.310776,567.034485,679.095215,208.391678,496.695343,626.956726,150.073318,,,,,,,922.513000,769.052246,433.595947,,,,,,,,,,,,,,,,,,,,,,802.511963,803.178467,299.195801
250,454.358185,659.760803,156.004166,563.511597,679.254639,206.655243,493.021149,627.348267,147.334091,,,,,,,920.186157,767.835022,432.460297,,,,,,,,,,,,,,,,,,,,,,799.495117,801.708069,298.856720
251,450.950531,660.278503,152.802475,559.554016,679.022766,205.481613,489.591766,627.845154,145.233871,,,,,,,916.598633,766.842224,431.148193,,,,,,,,,,,,,,,,,,,,,,796.094482,799.852844,298.317871
252,447.669830,660.856262,150.755142,556.084534,679.261108,203.555054,486.587830,628.542786,143.036346,,,,,,,913.751953,766.032104,430.584015,,,,,,,,,,,,,,,,,,,,,,793.101563,798.590942,297.752502
253,444.389130,661.291260,149.127975,552.783020,679.090027,201.630356,483.173981,629.013550,140.931595,,,,,,,910.693787,764.997986,429.643646,,,,,,,,,,,,,,,,,,,,,,790.644226,797.057678,296.951477
254,441.586792,661.690247,147.370163,549.847412,679.229370,199.891769,479.918518,629.273071,138.732651,,,,,,,908.597778,764.033936,428.267029,,,,,,,,,,,,,,,,,,,,,,787.420776,795.645874,296.584229
255,438.728455,661.912109,144.860916,546.861206,679.564270,197.972275,476.876343,629.592163,136.948700,,,,,,,905.849792,763.518188,426.725189,,,,,,,,,,,,,,,,,,,,,,784.823608,794.415100,295.690948
256,435.974915,662.409546,143.003204,543.867371,679.689453,196.887161,474.277252,630.124207,135.263382,,,,,,,903.643921,762.719971,425.703674,,,,,,,,,,,,,,,,,,,,,,782.652771,792.980164,294.649323
257,433.452148,662.704102,140.833206,541.209229,679.712585,195.039993,471.624420,630.313171,133.280228,,,,,,,901.756897,761.854065,424.665558,,,,,,,,,,,,,,,,,,,,,,780.186829,791.893433,293.794037
258,430.823730,663.176575,139.105133,538.650452,679.843384,193.626221,468.969727,630.458313,131.580231,,,,,,,899.275940,761.166199,423.335968,,,,,,,,,,,,,,,,,,,,,,777.857666,790.872009,293.267792
