Grasp118
Date:,2025/04/23
Time:,14:05:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
25,864.242676,653.397583,110.326096,906.198181,750.481018,112.481346,772.953125,732.545227,120.418579,1168.382568,865.960938,387.965637,1117.928833,887.674927,230.631516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,862.811951,651.777405,110.297234,904.817444,748.719421,112.518288,771.495728,730.527588,119.884323,1166.917969,865.663513,387.705597,1116.011230,886.797485,230.546188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,861.306335,650.361206,110.454796,903.237183,747.050171,112.428253,770.531738,728.599121,119.607697,1165.744141,865.300476,387.547852,1114.584351,885.826843,229.765167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,859.551758,648.460022,110.267990,901.732056,745.605225,112.691574,769.295532,726.493591,119.415749,1164.664307,864.880310,387.034119,1113.007935,883.564575,229.159515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,858.291138,646.620239,109.540031,900.157898,743.931824,112.847809,767.552795,724.933350,119.590958,1163.573364,864.520508,386.562042,1112.066406,883.394165,228.599930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,856.330078,645.108765,108.977058,898.843201,742.535339,112.629684,765.819702,723.021301,119.442558,1162.441895,864.045593,386.032623,1110.550171,881.922485,227.626724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,854.530945,644.792297,107.707947,897.199402,741.130554,112.342316,764.957458,721.101440,118.566536,1161.526611,863.786133,385.788788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,853.302673,643.727783,107.500267,895.941956,739.513733,112.010521,763.913452,719.055237,117.980209,1160.266968,863.593201,385.020447,,,,1107.868530,880.848938,227.123886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,852.176086,642.145874,107.010071,894.628296,738.167664,112.135033,762.772095,717.197632,117.537445,1158.980591,863.203064,384.885254,,,,1106.195679,879.436951,226.414810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,851.385559,640.906128,105.577789,893.098755,736.720276,111.743591,761.274841,715.692200,117.706703,1157.768188,862.859070,384.619751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,850.542297,639.839355,104.502861,892.013855,735.397034,111.142448,759.708069,713.350403,117.003532,1156.857300,862.502380,384.308105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,849.531982,638.556458,103.742683,891.054260,734.260315,110.842453,758.997742,711.519958,116.689255,1156.003662,862.110229,383.840668,,,,,,,1102.688110,876.405884,225.332016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,849.244873,636.582397,103.372566,890.226196,732.713318,110.695938,758.700439,708.998840,115.971169,1155.060303,861.710510,383.395447,,,,,,,1101.734375,874.762939,224.135956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,849.339844,634.132141,102.532494,889.480652,731.266418,110.048187,757.908997,706.721985,114.945099,1153.942627,861.318726,383.155914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,848.553528,631.853821,101.634796,888.843262,729.918701,109.139160,757.851318,704.441711,113.926201,1153.075195,861.159851,382.817413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,847.914124,630.124390,100.783905,888.089844,728.620361,108.619392,,,,1152.222778,860.909729,382.607025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,847.235718,628.791565,99.960503,887.417175,727.294495,108.265465,,,,1151.130493,860.729919,382.211700,,,,,,,,,,756.882629,699.945251,112.451355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,846.730896,627.636780,98.345329,887.117065,725.978027,107.959824,,,,1149.964722,860.568909,381.689850,,,,,,,,,,756.577209,697.758179,112.049438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,846.246399,626.756287,96.770020,887.013672,724.539673,107.335495,,,,1149.138306,860.340332,381.412109,,,,,,,,,,756.294739,695.808655,111.630920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,845.368408,625.814636,94.795097,886.520508,723.166687,106.470955,,,,1148.371826,860.198486,381.146210,,,,,,,,,,756.467102,693.351807,110.587715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,843.793945,623.853088,92.617661,886.097168,722.043518,105.471344,,,,1147.924072,860.140930,380.919159,,,,,,,,,,756.531311,690.825073,108.588425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,842.356934,622.228821,90.450928,885.553955,720.797119,104.961060,,,,1147.208374,860.036926,380.329102,,,,,,,,,,756.215332,688.890625,107.410446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,841.312317,622.065796,88.135292,885.124451,719.620544,104.356499,,,,1146.274170,859.825378,380.175507,,,,,,,,,,756.295349,686.817627,106.807846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,840.095581,622.546936,85.421738,885.115112,718.310974,103.776741,,,,1145.417358,859.552246,380.126495,,,,,,,,,,756.622131,684.120483,105.292938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,838.446533,622.148804,82.547096,885.161255,716.923889,103.089951,,,,1144.436157,859.439880,379.947937,,,,,,,,,,757.342529,682.147705,103.409248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,837.096985,622.144409,79.514099,884.389771,716.132080,102.619057,,,,1143.744629,859.296936,379.886444,,,,,,,,,,758.227905,680.487366,101.726105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,836.014160,622.408203,77.528900,884.700867,714.890015,101.814148,,,,1143.038696,859.169617,379.857971,,,,,,,,,,759.015137,679.410339,101.136749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,835.667358,621.612610,77.575081,884.667603,713.998657,100.781227,,,,1142.145996,859.033569,379.532806,,,,,,,,,,759.488098,678.713989,100.791275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,835.465576,621.147278,77.567734,884.909363,713.170471,100.198227,,,,1141.403320,858.915833,379.147400,,,,,,,,,,759.866394,677.977661,100.237610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,835.052734,620.255554,77.836899,884.896790,712.448853,99.801903,,,,1140.533813,858.977173,378.675232,,,,,,,,,,760.107056,677.237732,99.984222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,834.579407,619.631958,77.750740,884.921326,712.038452,99.448212,,,,1139.861694,858.877380,378.791473,,,,,,,,,,760.317810,676.813843,99.811737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,834.127136,619.538696,77.853447,884.919128,711.615967,99.222763,,,,1139.273682,858.849976,378.848450,,,,,,,,,,760.574829,676.674133,99.689323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,833.596497,619.636292,77.842255,884.795288,711.315430,99.078796,,,,1138.601807,858.811707,378.841125,,,,,,,,,,760.705078,676.594849,99.699936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,833.177673,619.624695,77.881721,884.675049,711.062805,98.760712,,,,1137.793213,858.775513,378.695251,,,,,,,,,,760.710999,676.580811,99.715752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,832.903931,619.561646,78.049141,884.694092,710.809143,98.669449,,,,1136.975342,858.739685,378.375336,,,,,,,,,,760.760193,676.500793,99.379478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,832.677551,619.523010,78.156929,884.636475,710.533752,98.698341,,,,1136.226440,858.750000,378.320618,,,,,,,,,,760.812256,676.428955,99.113182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,832.490173,619.497803,78.210945,884.554932,710.366577,98.764465,,,,1135.887573,858.636902,378.417572,,,,,,,,,,760.809631,676.466370,99.095894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,832.304626,619.528015,78.240913,884.506958,710.235657,98.815605,,,,1135.485840,858.612122,378.138123,,,,,,,,,,760.770447,676.483276,99.055786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,832.130981,619.556763,78.270691,884.499939,710.082336,98.843307,,,,1135.048706,858.666016,377.925415,,,,,,,,,,760.657410,676.488281,99.032158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,831.962585,619.697144,78.384834,884.464600,709.908447,99.012146,,,,1134.617188,858.656677,377.690765,,,,,,,,,,760.481995,676.518188,98.982841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,831.851929,620.136108,77.961540,884.564148,709.828552,99.584030,,,,1134.308105,858.580261,377.572052,,,,,,,,,,760.400513,676.533081,98.942566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,831.613220,619.951660,78.374252,884.472290,709.721375,100.082550,,,,1133.894653,858.644287,377.647980,,,,,,,,,,760.361389,676.598999,99.029907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,831.426575,620.274658,78.217896,884.144897,709.607178,100.774086,,,,1133.562866,858.713806,377.781982,,,,,,,,,,760.410828,676.491882,98.842667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,831.205383,620.385864,78.333649,883.791748,709.548950,101.328545,,,,1133.105347,858.749634,377.860809,,,,,,,,,,760.391174,676.480103,98.752342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,830.932495,620.412842,78.531456,883.620667,709.518433,101.695511,,,,1132.586060,858.754028,377.919281,,,,,,,,,,760.172607,676.445618,98.551147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,830.669128,620.358398,78.666061,883.489075,709.543091,101.988747,,,,1132.126709,858.786011,378.020844,,,,,,,,,,760.000977,676.467957,98.521141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,830.325195,620.484558,78.742920,883.427612,709.450012,102.238403,,,,1131.659790,858.787476,378.098969,,,,,,,,,,759.829895,676.504944,98.552719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,829.833740,620.111633,79.747711,883.357849,709.420410,102.411583,,,,1131.112793,858.761353,378.269836,,,,,,,,,,759.585083,676.529297,98.694702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,829.205688,619.643799,80.320122,883.233765,709.423645,102.613464,,,,1130.767822,858.634338,378.405029,,,,,,,,,,759.240417,676.579346,98.877518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,828.879456,620.153687,80.350746,882.757080,709.492920,102.978493,,,,1130.222534,858.634277,378.199799,,,,,,,,,,758.982239,676.687866,99.106728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,828.395264,619.991394,81.109299,882.020996,709.679443,103.451813,,,,1129.744629,858.643311,378.102112,,,,,,,,,,758.481506,676.860413,99.842354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,827.822449,619.788208,81.922882,881.169434,709.986328,103.969658,,,,1128.944092,858.677429,378.468323,,,,,,,,,,757.682922,676.977783,100.669983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,827.157593,619.914917,82.687027,879.760681,710.066956,104.503517,,,,1128.156982,858.766296,378.900452,,,,,,,,,,756.806274,677.041138,101.226624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,826.417542,620.160278,83.587471,878.832764,709.940125,105.141113,,,,1127.325562,858.737793,379.086243,,,,,,,,,,755.876892,677.320862,101.435265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,825.582214,620.314087,84.639130,878.362488,710.144531,105.589172,,,,1126.693970,858.653320,379.103638,,,,,,,,,,754.877319,677.632507,101.754562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,824.520630,620.337708,85.786812,878.140808,710.174133,105.813377,,,,1126.189941,858.542664,379.115692,,,,,,,,,,754.316772,677.968750,101.931236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,823.253296,620.124817,86.817848,876.985535,710.380798,106.342804,,,,1124.799316,858.509399,379.402313,,,,,,,,,,753.636047,678.292419,102.165298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,821.962646,620.249390,87.799850,875.351501,710.966553,107.459709,,,,1123.583496,858.488342,379.637115,,,,,,,,,,752.255188,678.502747,102.894501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,820.421021,620.551819,88.926483,873.707947,710.969543,108.585159,,,,1122.572021,858.397583,379.798279,,,,,,,,,,750.178894,678.835754,104.020683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,818.767822,620.873596,90.461838,872.894287,710.996704,108.896065,,,,1121.840576,858.422607,379.722565,,,,,,,,,,748.751099,679.366089,105.262733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,817.156128,621.073425,91.491226,870.964294,711.310059,109.793243,,,,1120.792725,858.240540,380.062225,,,,,,,,,,747.648499,679.740234,105.941269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,815.453918,621.369568,92.203827,869.087036,711.626587,110.483955,,,,1119.405518,858.058289,380.385193,,,,,,,,,,745.831543,680.065186,106.953842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,813.210754,621.679443,93.807831,867.533752,711.586304,111.281403,,,,1118.308838,857.858398,380.633484,,,,,,,,,,743.871521,680.327759,108.523209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,810.987549,621.989258,95.320229,865.269287,711.950500,112.588928,,,,1117.488281,857.661865,380.643280,,,,,,,,,,741.776917,680.918762,110.157921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,808.847656,622.311890,96.616653,862.622070,712.311707,113.804161,,,,1116.192749,857.413025,380.785980,,,,,,,,,,739.156677,681.424500,111.801994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,806.194885,622.591125,98.147240,860.859009,712.403015,114.357300,,,,1114.355591,857.137573,381.102844,,,,,,,,,,736.960510,681.991028,112.689743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,803.825806,622.947937,99.446053,858.289795,712.869019,115.776344,,,,1113.524536,856.849548,381.144501,,,,,,,,,,734.752930,682.491089,114.148094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,800.875183,623.293640,100.729774,856.296875,713.027832,116.655945,,,,1112.962646,856.737427,381.002716,,,,,,,,,,732.134521,683.124268,115.557709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,798.062805,623.662842,102.044098,852.888794,713.610596,117.638733,,,,1111.415039,856.673950,381.561798,,,,,,,,,,729.104675,683.555115,116.770088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,795.114502,624.037109,103.256157,850.568115,713.821838,118.763123,,,,1109.923950,856.514404,381.892242,,,,,,,,,,726.731140,684.160278,118.139030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,791.985291,624.502258,104.992851,847.291199,714.350952,120.158966,,,,1108.923462,856.358643,381.648804,,,,,,,,,,723.602234,684.733643,119.469864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,788.682739,625.059082,106.702957,844.505066,714.839417,121.188286,,,,1107.641846,856.223633,381.605652,,,,,,,,,,720.328491,685.324951,121.156235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,785.482422,625.356445,108.153580,841.195618,715.174072,122.611603,,,,1105.987061,855.841919,381.937500,,,,,,,,,,717.354553,685.748779,122.678856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,782.207214,625.938232,109.423462,837.583801,715.705994,123.943344,,,,1104.766602,855.399719,382.215851,,,,,,,,,,713.746094,686.200623,124.157906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,778.565613,626.507202,111.100227,834.922119,715.982178,124.859840,,,,1103.738892,854.962402,382.231995,,,,,,,,,,710.398071,686.991760,126.153008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,775.023560,627.182617,112.980888,831.299194,716.700806,126.239700,,,,1102.130981,854.594971,382.355835,,,,,,,,,,706.603149,687.617249,127.753838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,771.560791,627.695923,114.525536,827.201843,717.366150,127.784630,,,,1100.347412,854.291077,382.408356,,,,,,,,,,703.436157,688.254944,129.567825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,767.723877,628.391846,116.265739,824.309021,717.565186,129.079468,,,,1099.484985,854.010803,382.248871,,,,,,,,,,700.075439,688.994080,130.899445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,764.143311,628.724731,117.858238,820.698669,717.986877,130.024307,,,,1098.079468,853.816528,382.532074,,,,,,,,,,696.115601,689.679565,132.758148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,760.050537,629.296875,119.615814,816.906067,718.494385,131.932190,,,,1096.200684,853.522461,382.957062,,,,,,,,,,692.339172,690.517761,134.558044,1031.666870,866.494690,230.694931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,755.835327,629.878357,121.861115,813.207581,718.885254,133.281952,,,,1094.816162,853.058044,382.825409,,,,,,,,,,688.986694,691.584106,136.018326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,751.769897,630.403870,123.531761,809.560486,719.304932,134.868408,,,,1093.162354,852.611328,382.908905,,,,,,,,,,684.838501,692.380920,137.739319,,,,1025.610840,866.256165,231.948044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
