Grasp21
Date:,2025/04/08
Time:,13:43:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
27,268.803528,791.143860,104.256577,72.966774,914.976013,437.036591,,,,,,,66.488441,895.923523,245.578125,363.968750,753.637817,72.657585,,,,,,
28,265.108185,791.074768,105.156281,72.436188,915.767090,437.237946,,,,,,,64.325844,897.522156,246.139053,360.303345,753.115601,73.114784,,,,,,
29,261.863312,790.822388,105.081322,71.736305,916.789551,437.483582,,,,,,,62.467312,898.912354,247.468857,356.379272,752.303406,72.889259,,,,,,
30,258.605255,790.161011,105.907867,71.005035,917.608093,437.781647,,,,,,,60.339207,900.227417,247.758575,353.031921,751.133301,73.231667,,,,,,
31,255.566315,789.422729,106.193436,70.261383,918.493286,438.664185,,,,,,,58.923878,901.534363,248.962891,349.552979,749.662354,73.511551,,,,,,
32,252.385681,788.707520,107.015541,69.593399,919.437195,439.300812,,,,,,,56.792221,902.725159,250.134537,345.684174,747.826416,73.605087,,,,,,
33,249.396606,788.089661,106.800804,68.879173,920.246521,439.842712,,,,,,,55.346684,904.178040,250.887573,342.291809,745.970093,73.684891,,,,,,
34,246.297623,786.741028,107.976898,68.294823,920.929016,440.104095,,,,,,,54.467400,905.388977,250.816010,338.921234,744.020996,73.927704,,,,,,
35,243.769470,785.583557,108.109268,67.797974,921.899292,440.420441,,,,,,,53.317806,906.823975,250.307892,335.452728,742.060120,74.038963,,,,,,
36,240.501114,784.780579,109.011131,67.362778,922.646912,440.732727,,,,,,,51.992672,907.898865,252.021744,332.151184,740.016418,74.453918,,,,,,
37,238.337952,783.411987,109.320290,66.972450,923.229004,440.918549,,,,,,,50.484051,908.685181,253.379166,329.415161,738.281494,74.380913,,,,,,
38,236.058167,782.298584,108.896217,66.581657,924.045288,441.238770,,,,,,,49.257515,909.705017,253.902985,326.854401,736.551880,75.068375,,,,,,
39,233.691208,781.147217,109.929100,66.183777,924.814331,441.287567,,,,,,,48.525105,910.661072,253.903259,324.129120,734.875244,75.421211,,,,,,
40,231.567505,779.973206,110.094574,65.948555,925.359802,441.161530,,,,,,,47.863716,911.401550,253.847229,321.933899,733.650269,75.384079,,,,,,
41,229.738327,778.917236,110.272865,65.745590,925.770020,441.184235,,,,,,,47.437958,912.275452,253.827667,319.972992,732.274353,76.066002,,,,,,
42,227.452972,777.443542,110.783997,65.415695,926.426636,441.406128,,,,,,,46.868446,912.947815,254.003830,318.269135,730.763611,77.026527,,,,,,
43,225.965469,776.312195,111.207932,65.217430,927.111267,441.829010,,,,,,,46.315990,913.370850,254.317230,316.728790,729.847473,77.715332,,,,,,
44,224.548508,775.107361,110.978600,65.022369,927.619934,441.973480,,,,,,,45.862976,913.709656,254.526962,315.282257,728.904724,78.944344,,,,,,
45,222.882339,773.553589,110.745186,64.823502,927.984802,441.903748,,,,,,,45.493546,913.959778,255.023010,314.470734,727.579895,80.132446,,,,,,
46,221.652542,772.325134,111.020973,64.697563,928.258179,441.890442,,,,,,,45.201958,914.110352,255.255066,313.382568,726.287231,81.514526,,,,,,
47,220.285141,770.745850,111.559998,64.536591,928.594421,441.792450,,,,,,,45.244789,914.316711,254.696182,311.780884,724.691895,82.956879,,,,,,
48,218.869095,769.528320,111.698715,64.403282,929.034058,441.643127,,,,,,,45.108253,914.284485,254.912323,310.404114,723.284302,83.583633,267.403900,675.811829,61.855362,,,
49,217.777084,767.930237,111.636871,64.304390,929.333557,441.427368,,,,,,,44.936172,914.147949,254.991028,309.114349,721.740051,84.241623,262.913422,669.120483,62.267750,,,
50,217.106430,766.777466,111.483696,64.202606,929.558960,441.128479,,,,,,,44.856426,913.971252,254.916138,307.965912,720.404907,85.361458,258.895294,663.166199,64.007103,,,
51,216.327301,765.274902,111.432663,64.156708,929.756897,440.905945,,,,,,,44.999481,913.735779,254.455460,307.262360,718.910461,86.006424,255.323654,657.540405,64.881157,,,
52,215.580292,763.791199,111.428841,64.089767,929.876526,440.692230,,,,,,,45.166409,913.520508,253.938492,306.861145,717.337097,86.358704,252.444061,652.922302,66.583641,,,
53,214.942337,762.474182,111.479294,64.001244,930.002136,440.366028,,,,,,,45.276531,913.206665,253.641220,306.541718,716.238525,86.673485,249.417984,648.710510,67.578064,,,
54,214.487000,761.097961,111.544785,64.039322,930.047913,440.015381,,,,,,,45.456486,912.784485,253.370163,306.001007,714.922485,87.620018,247.007065,644.771423,68.512848,,,
55,214.202377,759.518738,111.019394,64.147903,930.015747,439.668304,,,,,,,45.652672,912.174744,253.189148,305.647491,713.739441,88.474220,245.171326,641.186035,69.388672,,,
56,213.991318,758.028809,111.099319,64.251968,929.890747,439.181976,,,,,,,45.754368,911.467529,252.871078,305.837616,712.744934,88.990379,243.187057,637.706543,70.662247,,,
57,213.918365,756.700562,110.924515,64.230629,929.708496,438.809845,,,,,,,,,,306.134033,711.653625,89.566315,241.639847,634.453125,71.961937,,,
58,214.102417,754.864075,111.017738,64.415314,929.525085,438.327118,,,,,,,,,,306.423584,710.688477,90.070831,240.415695,631.581421,72.797028,46.689487,910.315796,251.736328
59,214.403915,753.625671,111.166847,64.599045,929.357849,437.835022,,,,,,,,,,306.722137,710.039429,90.348793,239.588623,629.232178,73.554886,47.240498,909.554199,251.199387
60,214.560028,752.028198,111.306923,64.758217,929.107178,437.338013,,,,,,,,,,307.495605,709.219360,90.997726,239.357956,627.197144,74.494331,47.769932,908.687439,250.570328
61,214.765244,750.505859,111.480858,64.874153,928.976440,436.954254,,,,,,,,,,308.178802,708.133240,92.055305,239.206848,624.893127,75.523766,48.274635,907.890442,250.186295
62,215.304794,748.854736,111.390945,64.954559,928.632446,436.271423,,,,,,,,,,308.459473,707.343079,92.735031,239.147278,622.974365,76.367821,48.680271,906.983398,249.857132
63,215.772522,747.644531,111.440964,65.261864,928.455322,435.595795,,,,,,,,,,308.788269,706.596741,92.917412,239.332413,620.925659,77.409554,49.075806,905.803711,249.849808
64,216.176590,746.085022,111.371399,65.521034,928.190674,435.058777,,,,,,,,,,310.224091,705.732544,93.833893,239.902847,619.031982,78.531189,49.749611,904.877869,249.462509
65,216.871307,744.499512,111.598457,65.707062,927.774719,434.629517,,,,,,,,,,311.235779,704.861877,94.391876,240.344604,617.017090,79.500748,50.515392,903.984375,248.688553
66,217.666260,743.388184,111.998390,65.939674,927.344116,434.251953,,,,,,,,,,312.031036,703.936829,94.762962,241.061600,615.438416,80.415741,51.186420,902.799377,247.676254
67,218.483521,741.910461,112.203987,66.083221,926.975403,434.044983,,,,,,,,,,313.074066,703.167358,95.421059,241.944641,613.650024,81.762886,51.948174,901.961487,247.122726
68,219.101257,740.598633,112.253456,66.243393,926.624207,433.723907,,,,,,,,,,314.381561,702.500061,95.810623,242.780151,612.039978,82.853096,52.935177,900.880310,246.589783
69,219.833923,739.122498,112.692291,66.534927,926.334351,433.345978,,,,,,,,,,315.584778,701.806885,96.700417,244.043793,610.333435,84.013222,53.583820,899.882690,246.524780
70,220.795456,737.807556,113.003082,66.770782,925.892578,432.941010,,,,,,,,,,316.490448,701.117371,97.223129,245.036514,608.834045,85.241722,54.509903,899.130493,245.632553
71,221.894577,736.776733,112.625458,66.954926,925.353455,432.536560,,,,,,,,,,317.885712,700.239075,98.146584,246.466980,607.282043,86.406006,55.216022,897.881165,244.392380
72,223.225769,735.226379,112.452438,67.195305,924.788574,432.171692,,,,,,,,,,319.505127,699.408203,98.712860,247.531265,605.556091,87.592903,55.927311,896.908936,244.116440
73,224.386093,734.111267,112.591293,67.376259,924.283630,431.516693,,,,,,,,,,320.657196,698.699158,98.645882,248.966492,604.371033,88.756332,56.533585,895.543396,244.564926
74,225.283508,733.166687,112.846512,67.686615,923.887451,430.967560,,,,,,,,,,322.278168,698.150391,99.362305,250.306931,602.851685,90.260002,57.058044,894.265625,244.696182
75,226.356140,731.685303,113.086319,67.870277,923.492981,430.799927,,,,,,,,,,323.335388,697.450867,99.838112,251.672546,601.558289,91.140388,58.039688,893.422058,243.771362
76,227.426346,730.491028,113.353188,68.120651,922.882813,430.517456,,,,,,,,,,324.533691,696.428955,100.305252,253.803055,600.557861,91.869858,58.982960,892.201782,242.819931
77,228.358276,729.417297,113.373375,68.453827,922.286560,430.174622,,,,,,,,,,326.053497,695.564026,100.611458,255.313629,599.412781,92.388771,59.938412,891.117493,242.473938
78,229.328812,728.157898,113.605644,68.718491,921.827576,429.976959,,,,,,,,,,327.401611,694.846863,100.681870,257.184509,598.107239,93.132355,60.614601,889.641785,242.687729
79,230.519852,727.186890,113.517273,68.916725,921.431213,429.843964,,,,,,,,,,328.766052,693.710510,100.679138,259.278687,597.439514,93.839996,61.261417,888.419983,242.354675
80,231.555969,726.210266,112.952301,69.149048,920.863281,429.651550,,,,,,,,,,330.169800,692.613586,100.754051,261.158051,596.508118,94.065697,61.964340,887.489502,242.427856
81,232.662445,724.852539,112.901237,69.321274,920.128052,429.456512,,,,,,,,,,331.237427,691.552368,100.928490,263.004547,595.456604,94.810860,62.559898,886.169312,242.276367
82,233.759247,723.886047,113.113724,69.553246,919.464478,429.299500,,,,,,,,,,332.258087,690.042725,101.058899,264.362244,594.433838,95.145187,63.598145,884.997620,242.087051
83,234.718521,723.123901,113.269638,69.755051,918.947449,428.858673,,,,,,,,,,333.102539,688.599548,101.165184,266.268860,593.571899,95.618561,64.628647,883.860779,241.293411
84,235.580246,721.904114,113.062653,70.116028,918.436707,428.284302,,,,,,,,,,334.065491,687.083313,100.477051,267.551208,592.955811,95.673820,65.594559,882.843445,240.772552
85,236.563583,720.632080,113.051094,70.523155,917.623535,427.937317,,,,,,,,,,335.124969,685.453186,100.124489,269.103516,591.995056,95.506401,66.298004,881.756592,240.274094
86,237.681580,719.738403,112.985321,70.888405,916.856140,427.937439,,,,,,,,,,336.180450,683.675415,100.118195,270.170502,590.937622,95.594597,66.917084,880.382141,240.346100
87,238.872421,718.922913,112.436241,71.171143,916.264954,427.936707,,,,,,,,,,337.367676,681.968018,99.561783,271.363495,590.155884,95.368134,67.545273,879.078857,240.248123
88,239.900253,717.881714,112.461494,71.430740,915.678894,427.879242,,,,,,,,,,338.033325,680.320190,99.596115,272.753021,589.440735,95.242317,68.432381,877.930237,240.283264
89,240.952820,716.936462,112.740479,71.603004,914.866211,427.826569,,,,,,,,,,338.852539,678.676208,99.726067,274.028351,588.815979,95.202446,69.083893,877.055481,239.814789
90,241.941025,716.043274,112.824219,71.845764,914.112549,427.618622,,,,,,,,,,340.036285,677.207336,99.669647,274.929932,587.986938,95.158844,69.692963,876.179199,239.149796
91,242.602280,715.182495,113.021378,72.128220,913.544067,427.498596,,,,,,,,,,340.694214,675.919434,99.472488,276.149078,587.224670,95.212608,70.393921,874.956909,239.108459
92,243.495056,714.147156,113.471001,72.276878,912.977783,427.380615,,,,,,,,,,341.021210,674.430542,99.393631,277.394073,586.576172,95.346474,71.214211,873.922913,238.941010
93,244.510788,713.412720,113.696045,72.481575,912.077820,427.196106,,,,,,,,,,341.915619,672.915527,99.577789,278.571625,586.027344,95.157204,72.059982,872.963501,238.739182
94,245.628616,712.727844,113.297943,72.768906,911.303772,426.783752,,,,,,,,,,342.778687,671.056091,99.128059,280.423187,585.509827,94.892792,72.623932,872.066467,238.380554
95,246.534760,712.040039,113.495064,73.094734,910.712585,426.564056,,,,,,,,,,343.325775,669.377747,98.460915,281.886658,585.305603,95.154305,73.104691,871.285339,238.488892
96,247.579712,711.022217,113.758278,73.320801,909.982910,426.495148,,,,,,,,,,343.548004,667.732727,98.008430,282.826202,584.969482,95.746384,73.338348,870.462219,238.002228
97,248.666336,710.129639,113.732498,73.449196,909.095398,426.402649,,,,,,,,,,344.189117,665.564575,97.391335,283.878632,584.564697,95.973953,74.107033,869.428528,238.212708
98,249.583069,709.474609,113.646713,73.735657,908.354736,426.132324,,,,,,,,,,344.244904,663.658630,96.428032,285.000641,584.300415,95.858566,74.885872,868.473267,238.247528
99,250.354324,708.584595,114.054001,74.092232,907.691467,425.933838,,,,,,,,,,343.997284,661.607178,95.459114,286.139374,584.006226,95.740257,75.481339,867.796265,237.983414
100,250.934372,707.412231,114.525497,74.366096,906.757935,425.718109,,,,,,,,,,343.705597,659.823303,94.542221,287.743103,583.604675,95.784119,75.935921,866.988403,237.600189
101,251.401382,706.261902,114.955711,74.628151,905.877563,425.584595,,,,,,,,,,343.532257,658.798340,93.576599,288.636169,583.383423,95.902687,76.293808,866.022034,237.361862
102,252.177719,705.417480,115.173866,74.660141,905.209167,425.741547,,,,,,,,,,344.902740,658.548340,93.632401,289.402588,583.221008,95.678642,76.799438,865.109497,237.353729
103,253.017303,704.443237,115.531525,74.819931,904.319031,425.396423,,,,,,,,,,346.299927,658.371094,94.336754,290.432587,582.869019,95.725990,77.304924,864.418762,237.265442
104,253.679688,703.511230,116.044754,75.132034,903.382568,425.049774,,,,,,,,,,346.685272,657.851990,94.817642,291.435242,582.210632,95.888206,77.830452,863.486572,236.789124
105,254.261444,702.650879,116.414948,75.126358,902.696350,425.340973,,,,,,,,,,347.321411,656.948059,95.153938,292.135712,581.267822,95.941032,78.326653,862.511902,236.631042
106,254.884445,701.514526,116.912994,75.368401,901.871399,425.418579,,,,,,,,,,347.937775,655.960083,95.496056,292.926788,580.202026,95.891724,78.570229,861.854675,236.689743
107,255.489502,700.177673,117.513634,75.643341,900.879456,425.296783,,,,,,,,,,348.437195,655.047363,96.086868,293.885071,579.596985,95.753937,78.765526,861.226563,236.795319
108,255.942032,699.309265,117.825890,75.826210,900.155457,425.173798,,,,,,,,,,349.121552,654.383911,95.999695,294.730042,579.081238,95.921120,78.826256,860.204651,236.947205
109,256.234283,698.430969,118.161095,75.980774,899.404602,425.109711,,,,,,,,,,349.600372,653.527100,96.101776,295.297546,578.228149,96.356712,78.788651,859.185059,237.030350
110,256.685638,696.786377,118.854530,76.209305,898.325378,424.844635,,,,,,,,,,349.867706,652.665222,96.401047,295.954926,576.800659,96.390999,78.860909,858.191589,236.614044
111,257.306213,695.547729,119.493126,76.351639,897.421692,424.643738,,,,,,,,,,350.456543,651.547791,97.174744,296.545654,575.620728,96.942886,79.060791,857.276184,236.751617
112,257.733246,694.498230,120.036652,76.454689,896.595032,424.551880,,,,,,,,,,350.808716,650.575134,98.031876,297.057251,574.916931,97.612473,79.196289,856.391541,236.928619
113,257.931488,693.127808,120.562614,76.767242,895.446472,424.286682,,,,,,,,,,351.588959,649.131653,99.105095,297.426971,573.834473,98.484367,79.268349,855.416809,237.084915
114,258.054749,691.916565,121.128891,77.012474,894.560608,424.176300,,,,,,,,,,351.742096,647.798157,99.976936,297.776154,572.601379,99.352150,79.296837,854.052429,237.271423
115,258.113861,690.424805,122.167404,77.276688,893.316956,424.255371,,,,,,,,,,351.796387,646.602539,101.036316,297.929382,570.877502,100.296974,79.442322,852.857422,237.300095
116,258.190002,688.969910,123.453545,77.439278,892.093323,424.292267,,,,,,,,,,351.638458,644.938782,102.798454,298.089081,569.596619,101.759552,79.591721,851.856689,237.305542
117,258.287628,687.433655,124.466438,77.740555,891.036438,424.404877,,,,,,,,,,351.807220,643.203430,104.673363,297.693726,567.887268,103.506317,79.750313,850.523865,237.274872
118,258.325439,685.687988,125.344780,78.029434,889.698914,424.334412,,,,,,,,,,351.940918,641.250244,106.210487,297.572998,565.869995,105.078880,79.914497,849.180542,237.399963
119,258.422913,683.891602,126.203156,78.282227,888.551086,424.259094,,,,,,,,,,351.907196,639.051636,107.976616,297.614197,564.316772,106.527168,80.083450,847.744080,237.555328
120,258.672394,681.975952,127.387840,78.393661,886.991028,424.118195,,,,,,,,,,351.182159,637.050293,110.517143,297.538483,562.089844,108.154289,80.159317,846.631042,237.454193
121,258.347717,679.811584,129.621094,78.770958,885.831848,423.959564,,,,,,,,,,351.507690,634.452759,112.086441,296.990021,559.995056,110.055626,80.462463,845.166809,237.823959
122,257.839081,677.631226,131.065918,79.056221,884.184814,424.002136,,,,,,,,,,351.549744,632.104980,114.143654,296.767700,557.214172,111.923912,80.696556,843.589478,237.908737
123,257.946777,675.491211,132.062820,79.202347,882.921997,424.211945,,,,,,,,,,350.925507,629.627258,116.308609,296.358429,555.014648,113.960655,80.683952,842.252808,238.059036
124,258.080109,672.584656,133.537811,79.743431,881.360168,424.052155,,,,,,,,,,350.862244,626.720581,118.325302,296.175079,552.304138,116.019363,80.739136,840.608582,238.498062
125,257.797119,669.908020,135.168823,80.191750,880.024292,424.100861,,,,,,,,,,350.450470,623.734314,120.346443,295.701050,549.423584,118.406975,80.911751,838.635864,238.817856
126,257.449524,667.033936,136.863586,80.456367,878.478516,424.118103,,,,,,,,,,350.604919,620.201599,122.603378,295.249481,546.592163,120.624214,81.089478,837.051880,238.888855
127,257.373688,664.032532,138.234238,80.748940,877.043396,423.962708,,,,,,,,,,349.960815,616.985840,125.119469,294.771606,543.344421,122.652290,81.388130,834.912781,239.370804
128,257.246429,660.812988,139.729080,81.094017,875.442871,424.344360,,,,,,,,,,349.526428,613.653259,128.043671,294.017456,539.590759,124.922951,81.666451,832.890564,239.753067
129,256.778748,657.585632,141.692017,81.363747,873.935852,424.516907,,,,,,,,,,349.405548,609.731506,129.594467,293.431427,536.514099,127.052673,81.739418,830.892822,240.302185
130,256.475159,653.975952,143.321136,81.656097,872.468384,424.512756,,,,,,,,,,348.904999,605.743652,131.968018,292.963287,532.724487,129.198410,81.915001,828.592957,240.606064
131,256.510925,650.340271,145.042114,82.029663,870.699707,424.424530,,,,,,,,,,348.291534,601.674255,133.833008,292.149536,528.830933,131.552811,81.989502,826.045349,241.377182
132,256.193665,646.675598,146.805267,82.535820,869.268250,424.569214,,,,,,,,,,348.179169,597.324341,136.079285,291.426392,524.433167,133.812805,82.384407,823.476501,241.791092
133,256.073181,642.790100,148.370178,82.713615,867.502747,425.003235,,,,,,,,,,347.664185,593.070251,138.479874,290.945892,520.289795,135.854324,82.908653,821.058350,242.096222
134,255.846634,638.585205,149.858246,83.034637,866.092651,425.277832,,,,,,,,,,347.415497,588.420166,140.064636,290.260101,515.812439,137.739685,83.071114,818.415466,242.705017
135,255.344116,633.980469,152.136826,83.515343,864.337952,425.204132,,,,,,,,,,346.995392,583.723633,141.847870,289.537811,511.243958,139.788971,83.334450,815.486694,243.432800
136,255.029282,629.562561,153.802399,84.148117,862.587830,425.275116,,,,,,,,,,346.228912,578.743530,143.646286,288.830994,506.796692,141.640656,83.550545,812.485046,244.564804
137,254.976593,624.862183,155.379715,84.501465,860.971008,425.668884,,,,,,,,,,345.937531,573.913208,145.233521,288.048462,501.691956,143.441040,84.022980,809.536499,245.101791
138,254.397171,620.023560,157.111298,84.766380,858.974121,426.039642,,,,,,,,,,345.647003,568.730286,147.159958,287.627899,497.194733,144.591721,84.456314,806.372803,246.011917
139,254.142838,615.170715,158.951050,85.301010,857.304016,426.189423,,,,,,,,,,344.765533,563.672607,148.604889,286.482269,492.292023,146.345657,85.126091,803.002747,246.858261
140,254.169067,610.303650,160.138107,85.881020,855.528748,426.620270,,,,,,,,,,344.322510,557.954529,149.520996,285.596375,486.875122,147.749435,85.495705,799.559326,247.586258
141,253.833923,605.041931,161.357819,86.379044,853.431213,427.174896,,,,,,,,,,343.890656,552.565674,150.605713,285.052948,481.672119,148.663910,86.322243,796.049500,248.505005
142,253.632965,599.840759,162.283249,86.679581,851.680054,427.190369,,,,,,,,,,343.407745,546.943481,152.211670,283.946686,476.195129,150.177902,87.260033,792.641541,248.569672
143,253.130539,594.534241,164.026596,87.424736,849.816528,427.683777,,,,,,,,,,342.743652,541.160400,153.295380,283.091644,470.416077,150.848267,87.828011,788.976807,249.199570
144,252.791199,588.778564,165.433975,87.964256,847.590149,428.346527,,,,,,,,,,342.025238,535.085938,154.074875,282.042725,465.107269,151.681992,88.601791,785.253967,250.406693
145,252.718277,583.414917,166.299362,88.358940,845.413879,428.531769,,,,,,,,,,341.744904,529.116272,154.716431,281.151062,459.707520,152.347778,88.952034,781.283508,251.359558
146,252.329620,578.048584,167.252136,89.251785,843.265381,428.634918,,,,,,,,,,340.950592,523.353271,155.495148,279.903534,453.864166,153.078308,89.766243,777.317810,252.727921
147,252.049911,572.348267,168.199402,89.902122,841.224976,429.453674,,,,,,,,,,339.995819,517.286255,156.030167,278.954712,447.780975,153.310364,90.294670,773.423645,253.787384
148,251.574951,566.480652,169.194901,90.364815,838.846558,429.934143,,,,,,,,,,339.251587,511.009094,156.722168,277.976471,442.151794,153.461151,91.329903,769.165161,254.850998
149,251.132126,560.898376,170.276123,91.227142,836.610718,430.340637,,,,,,,,,,338.999420,505.002869,156.653107,276.884369,436.713257,153.554321,92.005089,765.011292,255.849899
150,251.138092,555.121216,170.261948,91.857162,834.213684,431.036957,,,,,,,,,,338.463531,498.618652,157.076859,275.799469,430.935364,153.670975,93.190002,760.893494,257.079193
151,250.885086,549.529785,170.810410,92.604874,831.958923,431.281860,,,,,,,,,,338.104797,492.422791,156.715652,274.666840,424.716187,153.625687,93.838150,756.323608,258.188141
152,250.597687,543.590393,171.485840,93.428566,829.707947,431.965363,,,,,,,,,,336.943726,486.601868,156.954254,273.773499,418.751953,153.526031,94.782372,751.939209,258.829437
153,250.355148,537.577271,171.867493,94.004135,827.198242,432.723785,,,,,,,,,,336.236633,480.309601,156.778259,272.977386,413.335022,152.962234,95.828613,747.772766,260.186035
154,250.079926,531.816956,172.237167,94.888893,824.714966,432.977753,,,,,,,,,,335.501984,474.382019,156.396164,272.015167,407.799805,152.670853,96.751923,743.431885,261.164337
155,249.808487,526.338196,172.898132,95.642654,822.276611,433.749237,,,,,,,,,,335.250580,468.438507,155.909637,271.125885,401.892303,152.468307,97.906067,739.167664,262.450226
156,249.482651,520.642456,172.845123,96.460564,819.962524,434.289368,,,,,,,,,,334.778839,462.610870,155.496796,270.029968,396.029877,152.064529,98.820328,734.729492,263.609222
157,249.157944,514.716125,173.242111,97.584648,817.589172,434.512543,,,,,,,,,,333.932526,456.459320,155.161316,269.210571,390.614319,151.277176,100.050659,730.368286,264.614868
158,248.939682,509.171173,173.267715,97.974228,815.153809,435.404114,,,,,,,,,,333.789734,450.633636,154.740906,268.529266,385.443176,150.290680,101.256447,725.935303,265.976440
159,248.889755,503.707947,173.424362,99.052429,812.772644,435.825470,,,,,,,,,,333.215454,445.302887,154.177872,267.735046,379.810211,150.044373,102.308258,721.692200,266.912842
160,248.720062,498.326294,173.143875,99.964378,810.299011,436.220398,,,,,,,,,,333.016602,439.704315,153.410187,267.078125,374.398956,149.333374,103.473824,717.195984,268.224823
161,248.486130,492.926880,173.065353,100.670349,807.638245,436.848785,,,,,,,,,,332.429779,434.290009,152.791519,266.593018,369.388702,148.708023,104.900757,712.909912,269.284393
162,248.279434,487.521118,173.158661,101.723404,805.322937,437.118042,,,,,,,,,,332.008759,428.919342,152.367477,265.908997,364.104218,147.916733,105.915390,708.789063,271.033478
