Grasp119
Date:,2025/05/06
Time:,14:06:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
93,,,,875.755371,697.129150,116.269341,818.898193,610.638245,102.990578,1094.769043,814.430847,214.518265,1120.179321,795.439880,404.306122,,,,754.116882,671.752502,95.924660,,,,,,,,,,,,,,,
94,,,,874.200439,697.125793,117.425972,818.152100,610.487915,105.340820,1094.090454,814.799072,214.323975,1119.269043,795.293701,403.784912,,,,753.138977,671.061340,97.684280,,,,,,,,,,,,,,,
95,,,,873.106995,697.132019,118.941917,817.308838,610.201904,107.538139,1092.982178,815.277344,214.234497,1117.927002,795.337585,403.858704,,,,751.902344,670.349731,99.277328,,,,,,,,,,,,,,,
96,,,,871.984070,697.151062,120.197014,816.239136,609.934998,110.196785,1091.492554,815.659546,214.492859,1116.740723,795.342041,404.161285,,,,750.593933,669.403259,100.611542,,,,,,,,,,,,,,,
97,,,,870.549805,697.015625,121.706360,815.240723,609.522095,112.388313,1090.456299,815.934998,214.689789,1115.535645,795.214172,404.435974,,,,749.695740,668.619324,102.622696,,,,,,,,,,,,,,,
98,,,,868.882019,697.023804,123.379211,814.389221,609.191101,114.566933,1089.236694,816.431702,214.795395,1114.485229,795.110413,404.104309,,,,748.789856,667.947571,104.789497,,,,,,,,,,,,,,,
99,,,,867.377869,697.173889,124.528854,813.486145,609.009216,117.264366,1087.997803,817.022583,214.946487,1112.883789,795.138733,404.043793,,,,747.181274,667.343018,107.150604,,,,,,,,,,,,,,,
100,,,,866.166931,697.299072,125.960953,812.367371,608.527405,119.297783,1086.544922,817.605896,215.398529,1111.107544,795.150635,404.476593,,,,745.718567,666.524597,109.561066,,,,,,,,,,,,,,,
101,,,,864.488647,697.151672,127.692612,810.974548,608.264038,121.524597,1085.423828,818.223206,215.332397,1110.072998,795.045898,404.386719,,,,743.781494,665.760315,112.228569,,,,,,,,,,,,,,,
102,,,,862.390259,697.229309,129.931122,809.418396,608.048218,123.910767,1083.834839,818.727478,215.370270,1108.364502,794.928345,404.318451,,,,741.995972,665.027710,115.128166,,,,,,,,,,,,,,,
103,,,,860.411560,697.201843,131.677521,807.781555,607.545044,126.058701,1082.007568,818.935608,216.141617,1106.274902,794.976318,404.715149,,,,739.953979,664.380920,117.055962,,,,,,,,,,,,,,,
104,,,,858.296448,697.235413,133.345673,806.143555,607.156311,127.832664,1080.680542,819.321533,216.248779,1104.698730,794.939880,404.770844,,,,737.644958,664.045532,120.260193,,,,,,,,,,,,,,,
105,,,,855.951782,697.306335,135.445251,804.111389,607.066528,130.055923,1078.169189,819.904907,216.709320,1102.991577,794.818909,404.962311,,,,735.464355,663.484863,122.925232,,,,,,,,,,,,,,,
106,,,,853.417664,697.209290,137.116272,801.992371,606.884827,132.108429,1076.307617,820.118896,216.836990,1100.962036,794.865723,405.044952,,,,733.236938,662.907410,125.185623,,,,,,,,,,,,,,,
107,,,,851.141968,697.325806,138.746429,799.706360,606.901794,133.809875,1074.166870,820.699524,217.141968,1098.988525,794.845520,404.978973,,,,730.663513,662.664917,128.355453,,,,,,,,,,,,,,,
108,,,,848.114746,697.436157,140.553268,797.017029,606.774658,136.267593,1071.839600,821.080933,217.118393,1096.908325,794.797058,405.411011,,,,728.007507,662.409180,130.672226,,,,,,,,,,,,,,,
109,,,,845.455139,697.692444,142.678070,794.441711,606.736877,138.358154,1069.322510,821.567566,217.528336,1094.933350,794.840881,405.052460,,,,725.017944,662.198792,134.060699,,,,,,,,,,,,,,,
110,,,,842.682129,697.497559,144.318146,791.487488,606.687073,140.259872,1066.843140,822.153992,217.625458,1092.930176,794.682678,405.182129,,,,721.805359,662.057434,136.667770,,,,,,,,,,,,,,,
111,,,,838.888977,697.563477,146.165512,788.204102,606.664673,142.039291,1063.539917,822.632446,218.374832,1090.880493,794.659180,405.460388,,,,718.714294,662.105835,139.033905,,,,,,,,,,,,,,,
112,,,,835.879883,698.118042,148.309586,784.999573,607.040344,144.496170,1060.566284,823.246033,218.776932,1088.527466,794.593567,405.430176,,,,715.260071,662.223083,142.043732,,,,,,,,,,,,,,,
113,,,,832.338013,698.122986,150.029663,781.642761,607.176697,146.277740,1057.871216,823.570557,218.976944,1086.310059,794.471252,405.388550,,,,711.714722,662.277161,144.347549,,,,,,,,,,,,,,,
114,,,,828.510437,698.295898,151.533157,777.802307,607.422363,148.354172,1053.926147,824.075745,219.645737,1084.422974,794.410522,405.563812,,,,708.150818,662.631042,146.808670,,,,,,,,,,,,,,,
115,,,,824.960632,698.726501,153.529114,774.201050,607.571594,150.022659,1050.548828,824.544861,220.199112,1081.916260,794.327393,405.602905,,,,704.201538,663.088867,149.592911,,,,,,,,,,,,,,,
116,,,,820.958923,698.864990,154.932449,770.122498,607.976318,151.847305,1047.496460,824.684082,220.368698,1079.784424,794.318420,405.558685,,,,700.141724,663.422668,152.021179,,,,,,,,,,,,,,,
117,,,,817.193298,698.928894,157.058243,765.811401,608.398865,154.090164,1043.789063,825.026428,220.355621,1077.379395,794.085876,405.857147,,,,695.869812,664.155151,154.754013,,,,,,,,,,,,,,,
118,,,,812.583740,699.127258,158.947205,761.101746,608.813416,155.960785,1039.514038,825.386353,220.968903,1075.227417,794.049500,405.769653,,,,691.734314,664.699402,157.345764,,,,,,,,,,,,,,,
119,,,,808.908569,699.432617,160.193237,756.625916,609.223755,157.355042,1035.705200,825.619446,221.656647,1072.613281,793.789307,406.107300,,,,687.407654,665.458313,160.015701,,,,,,,,,,,,,,,
120,,,,804.530945,699.916443,161.529877,752.119568,609.658936,158.846100,1031.600586,825.659485,222.137802,1070.905151,793.497253,405.756226,,,,683.110413,666.307495,162.254791,,,,,,,,,,,,,,,
121,,,,800.205139,700.192200,162.740829,747.422791,610.154419,160.139679,1027.776245,825.701050,222.497620,1068.230713,793.346863,405.736145,,,,678.450928,667.326172,164.659363,,,,,,,,,,,,,,,
122,,,,795.324768,700.422180,164.540283,742.576477,610.671936,161.315247,1023.859802,825.793518,222.932251,1066.374756,793.145325,405.801514,,,,673.689026,668.168762,166.527466,,,,,,,,,,,,,,,
123,,,,790.594604,700.585510,165.618607,737.541443,611.181335,162.883102,1019.672852,825.857544,223.023102,1063.192749,793.187012,405.721954,,,,668.997192,668.941040,168.243240,,,,,,,,,,,,,,,
124,,,,786.375000,700.845398,166.498428,732.423279,611.703125,164.232773,1015.569519,825.609192,223.823090,1061.200195,793.027710,405.496857,,,,664.143005,669.936951,170.203003,,,,,,,,,,,,,,,
125,,,,781.669189,701.294983,167.922684,727.056030,612.320251,165.606415,1011.241882,825.492310,224.502579,1058.188843,792.746643,405.676239,,,,659.169739,670.806519,171.900818,,,,,,,,,,,,,,,
126,,,,776.621826,701.747681,169.087921,721.778259,612.875244,166.529251,1006.561157,825.416443,224.925278,1055.888184,792.586914,405.662109,,,,654.091370,671.784302,173.548538,,,,,,,,,,,,,,,
127,,,,771.650757,702.051392,170.029465,716.589478,613.571411,167.498718,1001.825256,825.553406,225.538193,1052.981689,792.118286,405.758026,,,,649.242737,672.765991,174.777817,,,,,,,,,,,,,,,
128,,,,766.467773,702.609436,171.055176,711.206116,614.282043,168.697433,997.741455,825.445984,226.139786,1050.593628,791.649048,405.530853,,,,644.289185,673.724243,175.600845,,,,,,,,,,,,,,,
129,,,,761.597534,703.038269,171.520645,706.055115,614.810730,169.162308,993.248718,825.441895,226.497559,1047.605469,791.385132,405.792267,,,,639.217346,674.714600,176.168640,,,,,,,,,,,,,,,
130,,,,756.867188,703.414185,172.082779,700.801575,615.398499,169.364197,988.830200,825.231018,227.097900,1044.872192,791.158813,405.587799,,,,634.192810,675.578491,177.077011,,,,,,,,,,,,,,,
131,,,,751.815430,703.781555,172.803009,695.394836,616.221375,170.174347,984.420532,824.862915,227.897446,1042.159668,791.017151,405.959259,,,,629.079651,676.608765,177.727966,,,,,,,,,,,,,,,
132,,,,746.824158,704.138855,173.570404,689.991760,617.001770,170.700821,979.488647,824.508789,228.555740,1039.161865,790.768433,405.622986,,,,624.048828,677.607117,178.496185,,,,,,,,,,,,,,,
133,,,,741.937561,704.583740,174.081299,684.604675,617.531128,170.754913,974.828735,824.022339,229.051025,1036.329590,790.313416,406.037384,,,,618.878784,678.602051,178.960709,,,,,,,,,,,,,,,
134,,,,737.072632,705.048096,174.004898,679.316650,618.266846,170.641937,970.499573,823.643127,229.798920,1033.565186,789.914490,405.670807,,,,613.592712,679.607910,179.084183,,,,,,,,,,,,,,,
135,,,,732.139893,705.504883,174.064835,673.645020,618.849182,170.934982,965.973511,823.236511,230.588333,1030.166138,789.277222,405.686584,,,,608.346191,680.403625,178.965897,,,,,,,,,,,,,,,
