PTP357
Date:,2025/04/24
Time:,15:33:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,883.662170,679.101135,111.155174
2,883.662170,679.101135,111.155174
3,883.731079,679.078735,111.155991
4,883.722778,679.172119,111.087303
5,883.722534,679.200684,111.063896
6,883.729126,679.201843,110.973907
7,883.701355,679.192200,111.054726
8,883.669128,679.183716,111.109138
9,883.652527,679.191284,111.156143
10,883.673157,679.270630,111.110451
11,883.686707,679.303406,111.116608
12,883.669006,679.213318,111.139053
13,883.676697,679.262268,111.104599
14,883.661011,679.317383,111.059013
15,883.683167,679.306763,111.110451
16,883.657837,679.313293,111.073410
17,883.678528,679.299438,111.116905
18,883.629517,679.320435,111.098862
19,883.616943,679.299561,111.167725
20,883.628174,679.306213,111.370270
21,883.550476,679.318054,111.397362
22,883.474854,679.337646,111.606018
23,883.430054,679.354675,111.753769
24,883.280518,679.390015,112.079834
25,883.179504,679.287231,112.594955
26,882.989868,679.231628,113.184296
27,882.741394,679.187866,113.721573
28,882.373047,679.375916,113.855782
29,882.215942,679.402161,114.539146
30,882.071655,679.469421,114.978851
31,881.852844,679.595520,115.179359
32,881.453918,679.717834,115.497673
33,880.953003,679.762756,116.163780
34,880.211548,679.906555,116.863647
35,879.363831,680.132385,117.907753
36,878.612122,680.416748,118.975082
37,877.586853,680.425781,120.161644
38,877.257263,680.512451,121.275391
39,876.524780,680.792297,121.717979
40,875.515564,681.108765,121.972099
41,874.442200,681.273987,123.190025
42,873.122864,681.399658,124.560730
43,871.880920,681.713501,125.657066
44,870.592651,682.051575,126.641083
45,869.342346,682.262207,126.899910
46,868.093140,682.226013,128.205429
47,866.461487,682.337830,129.531738
48,864.667908,682.836182,130.074249
49,862.792664,682.870300,131.776535
50,860.471375,682.951660,132.907211
51,859.024963,682.832642,133.844559
52,857.214783,682.771790,134.661758
53,855.111572,682.744873,135.518631
54,852.658813,682.591675,136.463745
55,850.026184,682.470703,137.780670
56,847.777893,681.961487,139.365417
57,844.927002,681.788452,139.839325
58,842.417725,681.440247,141.258942
59,839.640747,680.714966,142.587326
60,836.489929,680.166016,143.502457
61,833.284180,679.677856,145.002426
62,830.042358,679.011475,146.227341
