PTP364
Date:,2025/05/06
Time:,14:03:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,768.266602,646.779480,184.764847
2,764.049316,645.199829,186.964706
3,759.585815,643.567078,188.580978
4,755.707275,641.805725,189.804199
5,751.216858,639.727051,191.173859
6,746.529602,637.588318,192.791656
7,741.975586,635.437256,194.195862
8,737.428894,632.846680,195.342590
9,732.937134,630.786743,196.529556
10,728.235779,628.445313,197.641144
11,723.439392,625.958313,198.052597
12,718.969971,623.790466,198.374893
13,714.120239,621.083008,199.241943
14,709.084717,618.354370,199.842468
15,704.161743,615.781860,200.592392
16,699.331909,612.965820,200.574661
17,694.753906,610.302185,200.308762
18,689.760559,607.629272,200.169662
19,684.556091,604.805908,200.546616
20,679.579346,601.793274,200.398422
21,674.605225,598.914673,199.957291
22,669.777649,596.140503,198.967850
23,664.772522,593.458801,198.179016
24,659.841003,590.545654,197.677048
25,655.299194,587.414368,196.246170
26,650.408691,584.361572,195.547394
27,645.635071,581.414551,194.868408
28,641.005798,578.438110,193.726257
29,636.241089,575.392334,192.289673
30,631.478638,572.513062,190.899765
31,626.798706,569.294189,189.526138
32,622.186340,566.442993,188.452545
33,617.820740,563.719910,187.088013
34,613.700378,561.155212,184.923828
35,609.239136,558.236389,183.375366
36,604.713135,555.446960,181.945465
37,600.777466,553.157898,179.602585
38,596.663940,550.464294,178.346893
39,592.755310,547.793945,176.835281
40,588.683472,545.331238,174.426651
41,584.964111,542.916260,172.175323
42,581.561707,540.698792,169.860825
43,577.990234,538.629517,167.857574
44,574.596375,536.197388,165.914490
45,571.111145,533.994690,164.033279
46,567.351196,531.565918,162.501297
47,564.674744,529.593567,159.991806
48,561.723511,527.478271,157.965454
49,558.627380,525.505859,156.151535
50,555.844666,523.501709,154.222412
51,553.380493,521.567871,152.173386
52,550.462708,519.559570,150.782867
53,548.336609,517.917114,148.811905
54,545.897034,516.216797,146.727325
55,543.561157,514.649353,145.090485
56,541.419373,513.054016,143.250534
57,539.511353,511.391022,141.280930
58,537.383362,510.136414,139.900162
59,535.446594,508.715332,138.206009
60,533.820190,507.241760,136.441528
61,532.039978,506.177429,135.048721
62,530.396851,504.798309,132.885544
63,528.951294,503.829620,131.475952
64,527.696228,502.754639,129.910095
65,526.435669,501.719238,128.067871
66,524.789673,500.466125,126.867836
67,523.862305,499.875519,125.156776
68,522.908142,499.071106,123.141022
69,521.957764,498.436127,121.374390
70,520.860107,497.859772,119.881927
71,520.184631,497.100037,117.801300
72,519.490173,496.533386,116.002434
73,518.817078,496.194336,114.639305
74,518.085754,496.025055,113.299011
75,517.622253,495.906982,111.737198
76,516.911926,495.976990,110.658493
77,516.185059,495.831604,109.503563
78,515.637268,495.621368,108.044609
79,515.069824,495.388367,107.210999
80,514.826660,495.517853,106.003670
81,514.870178,495.428253,104.461159
82,515.054260,495.330505,102.939217
83,515.081543,495.282471,102.312309
84,515.047180,494.938904,101.286072
85,515.431824,494.721313,99.754692
86,515.639404,494.564880,98.425949
87,515.831848,494.426575,97.502563
88,515.741211,494.280762,96.882133
89,516.242493,494.346008,95.917107
90,516.508606,494.365021,94.979546
91,516.601990,494.409241,94.361053
92,516.684204,494.446106,93.611862
93,516.681396,494.562225,93.090370
94,516.590881,494.806549,92.772789
95,516.457153,494.942291,92.381477
96,516.343628,495.177582,91.873108
97,516.349121,495.401276,91.432297
98,516.152893,495.604309,91.141861
99,516.092590,495.831726,90.708557
100,516.029358,496.053864,90.475502
101,515.916931,496.271790,90.297905
102,515.696472,496.518555,89.955124
103,515.481079,496.777527,89.719795
104,515.273071,497.023712,89.501007
105,515.035217,497.165222,89.296883
106,514.831726,497.196991,89.204254
107,514.555786,497.235168,89.109772
108,514.252441,497.283722,88.995056
109,514.040161,497.311554,88.948784
110,513.781494,497.429657,88.939346
111,513.627869,497.454559,88.929039
112,513.394775,497.573059,88.813034
113,513.294250,497.603027,88.838852
114,513.175110,497.616882,88.852859
115,513.032776,497.684357,88.863663
116,512.851257,497.625458,88.938927
117,512.706299,497.635620,88.771454
118,512.496521,497.661255,88.846672
119,512.366455,497.697235,88.905861
120,512.312378,497.691315,88.959091
121,512.243530,497.796692,88.914139
122,512.243469,497.807190,88.868355
123,512.394348,497.908905,88.659744
124,512.340088,497.923004,88.742180
125,512.363892,497.931213,88.585068
126,512.418701,498.021790,88.555016
127,512.151001,497.884460,88.623955
128,512.374268,498.007080,88.605942
129,512.479248,498.049316,88.523148
130,512.489319,498.061127,88.548203
131,512.507935,498.052032,88.541702
132,512.488953,498.054962,88.585930
133,512.529968,498.026031,88.631905
134,512.537720,498.019531,88.635559
135,512.471069,497.994263,88.769257
136,512.509888,497.871582,88.870605
137,512.451904,497.678619,88.856621
138,512.393921,497.626892,89.145821
139,512.563599,497.753479,89.339539
140,512.450317,497.550964,89.338585
141,512.627197,497.556335,89.428764
142,512.512878,497.418457,89.444672
143,512.590942,497.454895,89.502480
144,512.607788,497.495514,89.548477
145,512.614197,497.394653,89.586044
146,512.540588,497.312378,89.703087
147,512.584656,497.258057,89.751762
148,512.578003,497.183624,89.814690
149,512.548950,497.059082,89.930038
150,512.491516,496.966187,90.098038
151,512.517212,496.940155,90.177483
152,512.498657,496.840057,90.158356
153,512.531189,496.826691,90.204536
154,512.508057,496.748962,90.326385
155,512.515930,496.726715,90.397987
156,512.565186,496.715515,90.440781
157,512.578552,496.618164,90.568100
158,512.557800,496.606049,90.650383
159,512.543457,496.528595,90.811493
160,512.626892,496.469299,90.843498
161,512.585327,496.399994,90.945419
162,512.600159,496.382629,91.065819
163,512.593811,496.292419,91.245712
164,512.585815,496.173035,91.410561
165,512.580505,496.158447,91.615089
166,512.500122,496.045868,92.097466
167,512.370361,495.906830,92.457527
168,512.317871,495.779755,92.747963
169,512.308838,495.604004,93.159836
170,512.270508,495.484131,93.573822
171,512.181519,495.315704,94.006828
172,512.036194,495.017181,94.522720
173,511.846527,494.859161,95.249908
174,511.624573,494.780579,95.998337
175,511.467529,494.666962,96.944885
176,511.194763,494.497284,97.794624
177,511.075500,494.440887,98.555298
178,511.015747,494.161743,99.280609
179,510.982361,494.062378,99.992104

