PTP328
Date:,2025/04/22
Time:,15:37:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,853.593567,754.028564,126.121315
2,853.585693,754.058533,126.203529
3,853.477112,753.998779,126.262024
4,853.392212,753.856506,126.314377
5,853.314514,753.837097,126.396202
6,853.254028,753.844727,126.580849
7,853.145935,753.735413,126.727295
8,853.144226,753.656311,126.870026
9,853.017822,753.534668,127.073067
10,852.887634,753.524231,127.365387
11,852.755005,753.429321,127.533432
12,852.526062,753.370972,127.920387
13,852.612427,753.110901,128.624146
14,852.362000,752.856934,129.272720
15,852.122498,752.814270,129.630051
16,852.048035,752.801941,129.852341
17,851.953125,752.742798,129.956161
18,851.932190,752.697876,130.162903
19,851.944519,752.682434,130.420197
20,851.952209,752.844788,130.745789
21,851.836731,752.938171,131.101654
22,851.795654,752.974670,131.292450
23,851.764404,753.190247,131.576889
24,851.677795,753.305969,131.912308
25,851.671570,753.490295,132.193039
26,851.558167,753.576416,132.841873
27,851.300598,753.796631,133.720520
28,850.924438,753.994995,134.463043
29,850.684875,754.240479,135.151031
30,850.569214,754.484497,135.713608
31,850.484863,754.646301,136.191849
32,850.444641,754.804382,136.517700
33,850.433228,754.909424,137.197906
34,850.206055,754.913330,138.364517
35,849.948975,754.757996,139.545593
36,849.667175,754.509338,140.755432
37,849.046814,754.397278,141.678558
38,848.200623,754.125977,142.773483
39,847.008545,753.871338,143.850433
40,846.216980,753.515137,144.911758
41,845.493408,752.999329,145.809723
42,844.359253,752.387390,146.824600
43,842.853333,751.683411,148.031891
44,841.063171,751.099976,149.146820
45,839.010803,750.187805,150.158234
46,837.402832,749.170105,150.917130
47,834.980591,747.955627,151.746216
48,832.978333,747.014954,152.894302
49,830.380920,745.688660,153.821701
50,827.454895,744.350037,154.644745
51,824.845459,743.075989,155.373505
52,821.754700,741.467590,156.051361
53,818.164001,739.699097,157.277115
54,814.727112,738.021240,158.088745
55,811.443298,736.301270,158.590027
56,807.511169,734.743652,159.252457
57,803.946411,732.804260,160.176208
58,799.486694,730.892151,160.751480
59,795.124634,728.782715,161.259232
60,791.045288,726.722778,161.906494
61,786.497620,724.700195,162.618042
62,781.651978,722.681702,163.156494
63,776.717651,720.304321,163.434723
64,772.008545,717.953125,164.127274
65,767.217590,715.417236,164.566895
66,762.254578,713.150208,164.963257
67,757.397339,710.688843,165.360748
68,752.479980,708.198181,164.923843
69,747.557983,705.561218,165.289459
