Frame;3_X;3_Y;3_Z
0;0.0;0.0;0.0
1;0.7675583078764584;1.7430036242570455;1.1429844431230654
2;1.2845781960352365;3.408278689644555;2.22031650718695
3;1.6562252189710427;5.221067111951368;3.2330510031870063
4;1.9180930083795555;7.017830801598337;4.406606390485244
5;2.2413403470619944;8.75407934576989;5.727636540994926
6;2.70415672406666;10.490155028482597;7.147135640199803
7;3.1581080713092295;12.28078404695561;8.669483380715088
8;3.5521595539866007;14.032016602028053;10.384000946659423
9;4.0596898481547115;15.745261330960476;12.041705308965572
10;4.6557114352314946;17.389016030357542;13.755656327345529
11;5.1852254263104145;19.003489779289072;15.407169355177333
12;5.816907514989983;20.68225202565589;17.121405878545914
13;6.430134151948806;22.50211410974781;18.816268694894752
14;6.979872674006155;24.28013239711417;20.58157689498552
15;7.576840843090555;26.011061689563906;22.517460667524254
16;8.181483210081053;27.79685789764633;24.449904631308343
17;8.80407949195293;29.585578786234635;26.364688530835572
18;9.417538158249128;31.427855266668537;28.422472618744855
19;10.130405207192831;33.1968605793758;30.538797616551122
20;10.913486817698999;35.07920011597254;32.56408577895134
21;11.743275941327866;37.002827188648176;34.69977304205123
22;12.526615210053949;38.84184818819582;36.88361618407203
23;13.190555194922792;40.60149021538311;39.08673434938881
24;13.97525219628879;42.4185294842534;41.28085442554139
25;14.804192618510541;44.15550237323371;43.56155038063065
26;15.599175360785434;45.87712897221841;45.919029077581875
27;16.432822326584933;47.64069922428817;48.139934411997885
28;17.22737468732088;49.368430978902246;50.44406471114255
29;18.021785067316802;51.004259463836824;52.93002326001125
30;18.802076697060222;52.68497898776231;55.29492368059967
31;19.512572764331935;54.22851666432886;57.75372102858968
32;20.194265844831776;55.669065629339684;60.27474910219433
33;20.945389670891252;57.151545821865064;62.66426199362072
34;21.68029934043341;58.50680709641219;65.00660417795997
35;22.477425569089938;59.91109972871396;67.32561058977505
36;23.168468158679477;61.23948000409522;69.49859522127771
37;23.854944366464576;62.529038328543955;71.71678843333744
38;24.53915243835114;63.76596773638729;73.77778995750322
39;25.18197636601207;64.95156975700917;75.72908174323844
40;25.92035466317777;66.10736642390117;77.61790780317648
41;26.63296100047214;67.18252326357435;79.51934113885783
42;27.203341207134557;68.3471887776225;81.28168426650845
43;27.8317647294816;69.58901069421745;82.7575839808677
44;28.346376528006644;70.85168225400824;84.324752312217
45;28.86855274042369;72.03186298855371;85.85100310353256
46;29.416932299242994;73.3224843341418;87.2139660576619
47;29.757950023983206;74.63754533936303;88.4291208034156
48;30.18487483711938;76.02603674135105;89.55164299346029
49;30.630761889009587;77.45968129283224;90.485280050102
50;30.943676159356617;78.91027590164788;91.23739482826402
51;31.489835233564857;80.38636414198183;91.98204951923982
52;31.88149926621724;81.82301296387612;92.65047217272489
53;32.086524455070226;83.32697858936838;93.22248069178487
54;32.31534385481563;84.86609735910685;93.8783450538078
55;32.64322828843101;86.43371284138131;94.3868196530364
56;32.89926010074759;87.9089178548945;94.67921364006365
57;33.00902331384534;89.42692864654185;94.9236688044367
58;33.249077767222786;91.0959829759405;95.1794187455888
59;33.41587451615234;92.70672084758743;95.62388424964305
60;33.41962174948604;94.29060453669321;95.93473024555958
61;33.58980641871079;95.8612477130361;96.14651374534142
62;33.75201460077896;97.41160294481361;96.22730371177724
63;33.874863917304886;99.01611300102658;96.1584338192083
64;33.99168854712109;100.49886483237657;96.16739372113364
65;34.21044759113746;102.00523521445052;96.24525879584199
66;34.34154206033227;103.45360632394313;96.34183124063769
67;34.4108706824662;105.030410807572;96.36227177288346
68;87.99383606323235;99.59430129230434;98.2093808415428
69;43.10031161595143;103.32231463841659;95.61078288914503
70;36.211293982297796;109.65249598013916;95.71415776373338
71;37.20055629253013;111.24377264057412;95.53000242170053
72;38.17059505981719;112.76421613526429;95.28795648989754
73;39.21123073773258;114.16031132751748;95.14823481010103
74;40.395472575800014;115.5176045504336;94.83250106599692
75;41.56592604117859;116.65625184689465;94.53691830046134
76;42.84540789459437;117.85919448632002;94.4785677364351
77;44.17540036911145;119.04039475802372;94.41724073344895
78;45.452770768344045;120.15970968819371;94.26184162316923
79;46.74846111250199;121.25164825475403;94.16840786403898
80;48.032954361018;122.32819848838881;94.15159413870104
81;49.31303454540572;123.41540707541172;94.14050917866999
82;50.642572744405705;124.44762521280154;94.11034770833881
83;51.966140207894206;125.5163161054402;94.21670339789888
84;53.341179748664;126.4621484816411;94.30037480033208
85;54.722617614992956;127.48061382466867;94.41296052125077
86;56.07366694718666;128.309853584107;94.42871695342195
87;57.42894167915315;129.27697483561522;94.51022926896015
88;58.84254430639916;130.2654464785588;94.53199228713844
89;59.46759281850803;131.11498600010918;94.20210729749562
90;59.887698658472935;131.88244716902494;93.67852712490848
91;60.33009533621285;132.6821416374293;93.10076043619644
92;60.666496114838445;133.49345575382034;92.54910411606632
93;60.85094650808341;131.934447924335;91.52267374229731
94;107.52774526579671;125.37222980695984;93.06951109441174
95;110.02394787660562;125.88221139438885;92.84660802585708
96;110.21874650407858;126.22994246061435;92.38088324681445
97;73.89496369973213;128.62656886449994;88.60725273106534
98;61.66816072637406;137.67541120189335;89.94905364508519
99;114.05440167904399;160.31520842049133;110.47440210284368
100;62.950752529405435;137.1580494555445;86.60744503506525
101;63.214356999673726;137.52891838442497;85.73165888504998
102;63.43905854828762;137.69113007056475;84.67024877316638
103;63.57295280593879;137.8836938356933;83.52226272594298
104;63.79815682584972;138.0569849781303;82.34360240851349
105;64.09997631902263;138.30031556698563;81.16322106070767
106;64.30351845064604;138.54444358426804;79.96662551501392
107;64.20893626365189;137.96986585013175;78.69294459327816
108;101.93684082607916;128.44613500694786;80.93747948594103
109;111.25367367125929;128.640871274509;81.31670166102961
110;111.24087333376508;128.6347136746497;80.37518655245123
111;141.68306573110524;157.06465338826172;85.15659123803023
112;129.2697168224355;158.0113384379542;81.96589881073852
113;121.74197598633533;167.15733284167217;79.33308314497226
114;122.45555178702992;167.1072504592688;78.81474922653706
115;122.99051208821356;167.06342687785542;78.49005520779643
116;123.53223956964304;169.63873094471884;81.25139208485285
117;113.44688791183198;165.86588120350285;96.94554950527953
118;68.23078147600144;137.5558063059512;64.86225013732238
119;89.87893425942138;152.85721864667195;70.82057686236475
120;126.27335986471049;166.2406878916099;75.98177470272309
121;74.22218949047314;143.5909572126969;64.22685349759976
122;73.32363605338527;138.42607440910004;60.000385387137484
123;76.23283204706196;139.6019572554837;58.7558130689038
124;76.80050502014102;139.1295862287929;57.66164066776553
125;126.50118887467892;159.7836988601677;74.6545337236728
126;149.18455324488494;143.49567910408572;105.65400021508907
127;142.03388794772422;122.95437664506807;81.66971318319025
128;143.71714440171328;145.89833102059495;84.91725488953541
129;122.83222070391066;117.90063556333193;76.08528666394464
130;120.17061525064375;112.38906339902474;76.82230937246666
131;138.98949460992478;125.83658012789385;84.62837244596572
132;146.75081693986135;129.5698019001775;84.95617926156149
133;321.2161342105982;264.76704716944965;125.29999063400344
134;172.34451629783752;152.7491901647144;98.06351866293048
135;111.26105543239389;117.90080442863454;75.12888410356551
136;255.99397581942083;207.4734893390113;106.64115899351161
137;190.77098983196598;177.63138653835134;87.2437049057147
138;148.82070650103694;106.64519977368967;86.42716573363039
139;134.07156654421775;114.69221286697132;82.1897200295945
140;138.4677903868126;107.91407085437373;85.50796070423898
141;148.86783271853866;107.49061213101592;88.19703851438665
142;148.26165563224015;107.36425157843784;88.39839626558974
143;144.33708525829843;119.74503010693411;97.82936408817643
144;354.2261324069801;282.1681956878561;134.19303143559526
145;146.06980378035263;106.65446431415147;89.1413789651042
146;140.97110049710406;107.9580810963163;89.1003408567509
147;108.93966864317247;118.80285379010533;58.457987603214086
148;140.55339399807946;115.42759097627078;88.12511048120575
149;130.1940069242806;133.21384128732768;91.78762507206086
150;130.9223219508596;130.65632823262274;88.05673898863206
151;129.54783330703552;130.46455716387769;88.91685510814652
152;128.1598341993421;130.51965662483846;89.68226821442299
153;126.48106653258833;130.9287054002209;90.47859339788371
154;161.0207690533618;134.90252288018758;120.4139159161262
155;125.95000519451106;95.56751310106823;63.1229342184592
156;139.70864093504906;106.16656911636468;93.76429431161621
157;139.136519873652;106.20229781539736;94.10379555103232
158;138.80621357588478;106.46128756200387;94.40790264349077
159;138.38146490886243;106.7818419920961;94.69138505868314
160;137.98956146331616;107.03633135890925;95.04688332608511
161;137.6407566731135;107.20086035671746;95.41040257896552
162;137.3252054550409;107.28392205315428;95.76377803787531
163;130.6186976191458;103.97283428480547;87.7784589330487
164;132.1606532254696;97.10340620965654;66.07961757556956
165;132.31484370496514;96.69860266410363;66.04224633065985
166;137.83041611414905;69.30680368891102;69.1661172314893
167;144.79662049983017;66.98497006272646;70.42592087969523
168;144.8004413289495;67.4663926060048;70.5674833044083
169;145.04255652321993;68.13534773881265;70.72986971216439
170;145.13273530085928;68.83051731845612;71.04894722889838
171;145.0712768303993;69.21510908736224;71.37349472620566
172;145.16140714472283;69.3034460973695;71.47344395124472
173;145.27504161875964;69.3206103006941;71.49236362555412
174;144.69139456080086;69.77078925885257;71.31875545750941
175;154.5701760653802;86.80525107094431;66.85950891612221
176;142.0173236169911;73.39623690228122;69.59626731016806
177;145.30995877283533;79.75585068797731;67.88918074682272
178;133.34192192692973;93.716322607918;85.39924854967268
179;146.58664836015038;91.19431103387808;99.49369073805524
180;153.2823280526784;88.13792376236361;102.3252735998672
181;153.84979161839868;98.40941370547004;103.67894105890731
182;176.64292984307528;127.7800044033724;105.18683678714677
183;168.72235090561287;115.16501326111323;76.65049184567489
184;162.0517326389623;107.94039576779394;78.17994097969677
185;161.9186230995862;108.17587656698711;78.37532245791317
186;161.9331818166277;112.00160421224054;76.55662027861436
187;172.24117629558611;117.3845533292915;76.28715763337624
188;161.70359778280834;109.01929913517888;78.59931829989902
189;161.6695779849326;109.26854466419732;78.71302973601576
190;161.5294146924432;109.42532456957466;78.84201106612058
191;161.35450846100733;109.69896889936578;78.94318717182475
192;161.1895014223828;109.96998045170952;79.23612807371532
193;159.8271759496437;112.18487484605834;77.91755114500297
194;182.9938587817034;124.12160910393385;76.66803128217619
195;182.91408174789268;124.1930716814845;77.06448234071794
196;182.7565686885109;124.34227148069698;77.32806107274345
197;182.64672897788705;124.45539743488344;77.66706201977716
198;182.44983102218876;124.56487853108631;77.94809172783033
199;163.8781085030088;120.1396476628357;87.85864980261404
200;156.80851369934527;112.04356816463867;91.54127999366071
201;156.60583773062584;112.31664024159073;91.63695676623497
202;168.86625878363776;113.63334531135628;102.7527080739392
203;163.068801342906;125.6485238062488;93.51223526674694
204;155.92255981975956;117.46058586214217;92.7336790087012
205;454.3000314420675;299.12837401688654;132.84415075996242
206;201.2067157413487;149.09403500371224;94.03268074532093
207;304.3263454721978;162.99307480822117;105.50096427678955
208;285.5343702641499;169.11021602612468;79.08270730802128
209;119.76524232872958;149.60386544239165;84.19328006854562
210;144.30968479643937;153.82740394111102;102.92409921208427
211;167.15084069433078;158.4672496839464;103.3841335435532
212;159.63269666401266;157.4841069244593;86.3095381442699
213;167.34947573763378;158.5767608636466;104.5683947770386
214;167.35304880369335;158.6222552439296;104.43646129250747
215;167.12400955592418;158.6372002171972;104.26599711099561
216;166.99798473012152;158.57117994788032;104.18099191039285
217;166.07101179568502;158.50239611681263;102.22989715119397
218;351.51135471820146;272.17506180079835;129.2793547996004
219;236.2942563485647;174.32801444007174;113.514977521512
220;158.61618022418435;156.36919556137718;109.16967163573986
221;149.06756691757602;147.55786685684544;125.05989004393884
222;182.67940325053675;156.12002561138377;130.68224548352478
223;145.16657845427255;147.54923648621505;122.81798836797647
224;140.34251692359828;146.83476171968866;117.85571586481468
225;161.42358869725174;158.3075183151322;108.1770518868034
226;180.63857844426536;156.60021065686675;120.63341386924766
227;184.89656709526034;165.74074677432753;104.9224180539731
228;212.50279138107882;159.3043521311911;112.91681410563953
229;422.14144477113206;313.91115563688936;161.23091594488733
230;171.55450783813993;162.3072575340507;106.66953073843294
231;198.53701553569957;177.434067422662;106.72516964143193
232;195.05979383384457;173.09187494720013;105.62524073564157
233;183.5673054811704;169.08152476336537;99.78345690303564
234;181.26691638479673;156.8114975182275;116.06067419171234
235;167.6930179307448;158.68006262653606;103.36504531894039
236;155.57226242255499;141.4013338270558;77.49344231938842
237;160.0551710034597;139.78059129132166;80.23893719283083
238;163.40004905498185;136.25456847316119;94.93418467192207
239;150.96572108661587;127.43000012026023;94.43652742077205
240;133.1423991803702;129.90299666305566;74.34136815584594
241;173.95932617235076;137.95006209428732;91.73321401204902
242;163.01046388781705;129.83935376923526;101.68044313419776
243;172.36171127475592;130.0047880101556;112.04878005160887
244;203.2604479849137;140.9968993093228;130.59135885855085
245;196.0477388158306;131.1886329480065;121.54456050090205
246;156.61917278863672;132.32670378491773;100.25843316046544
247;132.75108884154048;144.13568229613256;94.06861932912555
248;161.13006145484698;141.80561640566026;78.47570701545337
249;178.60891735604795;142.80174437446956;91.44108174159224
250;171.9032663179953;145.4724443425068;82.40368111783727
