Frame;1_X;1_Y;1_Z
0;0.0;0.0;0.0
1;-0.42903023770488746;0.040643570960172626;0.5767427177985962
2;-0.8315350608899003;0.06363511194377211;1.2189205864168629
3;-1.3066935313817178;0.17521953723649936;1.8947680053864187
4;-1.8469709564402574;0.3463919306791106;2.5923886665105367
5;-2.4869556529273686;0.5267076395784267;3.2486373189695548
6;-3.207787348009363;0.6724143625292355;3.927516914285716
7;-4.088496081967206;0.8407981049180002;4.801654062295083
8;-5.041048437002324;1.031740904449625;5.753982750819668
9;-6.026771981967206;1.161908761592489;6.702423054098359
10;-6.920685979859466;1.3681602224824334;7.665284471662761
11;-8.210051606088973;1.6356629637002158;8.82942237470726
12;-9.413474622482415;1.8505903583138061;9.771643117096016
13;-10.675842637236535;2.05950152833722;10.69283727892272
14;-12.091605754098364;2.2899152131147504;11.987530416393442
15;-13.615991765105377;2.611767302576103;13.165083937704921
16;-15.306671082435566;2.9230951995316072;14.179813588758785
17;-17.12647148618263;3.2972549859484617;15.43511795714286
18;-19.005190854800905;3.612015117096007;16.587893100234194
19;-20.92461402482433;3.8775258946135525;17.62335619437939
20;-22.869396388290358;4.052875687119434;18.739515147540978
21;-25.056984770491784;4.354770621311488;19.97134865409836
22;-27.24458882950818;4.608322338641676;21.103142345667447
23;-29.54176842107727;4.906691314988283;21.99214949063232
24;-31.98921946510536;5.1935431110070125;23.01809380608899
25;-34.55124793185011;5.293707749882876;24.35648239789226
26;-37.22621169133488;5.411071491803241;25.487830784543323
27;-39.97261317189694;5.592590095081943;26.578962114519907
28;-42.68579878032786;5.735240399999971;27.619503829508197
29;-45.6526548377049;5.889471863231816;28.683081113114753
30;-48.837058128337205;6.086143222014028;29.734618391569086
31;-52.007731286885225;6.166368868852449;30.71924802154566
32;-55.093893696955455;6.2100329241217604;31.816783986885252
33;-58.3727839606557;6.272305483372353;32.90191842716628
34;-61.60994952459015;6.310239139578467;33.62417268430913
35;-65.09096730327865;6.559788019672126;34.30782738688524
36;-68.64342472505854;6.653497590632308;35.0548907911007
37;-72.33760901639343;6.782312794613583;35.738081910772834
38;-75.90069572974237;6.677477128337213;36.51776328571429
39;-79.43121770210772;6.589471582903954;37.19486646487119
40;-82.961208098829;6.534284595784518;37.73676590444964
41;-86.50560380421544;6.558389480093643;38.09002056580797
42;-90.11150176393441;6.628495049180311;38.325427534426225
43;-93.66346814309132;6.65970260281029;38.55837068711944
44;-97.36728570960186;6.600743034660394;38.78886524309134
45;-101.02870584683838;6.474068355269289;39.039459016393444
46;-104.53780041264636;6.362668152224785;39.2339632880562
47;-107.9313017398126;6.434078092271617;39.175853721311476
48;-111.35135177611237;6.436010166276327;39.05690471569087
49;-114.87078905409832;6.3625878360655514;38.99183730655738
50;-118.27789362388758;6.212443151288028;39.077728696018745
51;-121.55840439391095;6.078751156440276;38.810803013817335
52;-124.74168844777515;6.032311097892254;38.45657732880562
53;-128.01549315761116;5.941174365807934;38.328422677049176
54;-131.17568830304447;5.934122903044471;37.96633664683841
55;-134.28117891896957;5.868384415690829;37.526655162295086
56;-137.3801771934426;5.723538242622929;37.20572768852459
57;-140.35802425245896;5.548813666276333;36.77292079718969
58;-143.33655807353625;5.446986465573763;36.19597149836065
59;-146.15774345761122;5.473695735597188;35.41035460749414
60;-148.8114180838407;5.366793426229487;34.87690330163934
61;-151.74438678571428;5.348557085714279;34.21583961428571
62;-154.29810006323183;5.353518837470709;33.42585680655738
63;-156.81268055737704;5.365138855737676;32.61205341147541
64;-159.27793095409834;5.320330430913352;32.01133825901639
65;-161.6387741477751;5.083542110538615;31.49528312763466
66;-163.97911750070256;4.977987501639328;30.748575992974246
67;-166.1730224018735;4.9485327955503395;30.01647707845433
