Frame;1_X;1_Y;1_Z
0;0.0;0.0;0.0
1;-0.08272716173912317;0.03761077913043605;0.12489782608695443
2;-0.16602304347826466;0.09970118086956499;0.267919660869561
3;-0.2552447860869686;0.17608871130434695;0.4012067513043469
4;-0.3668201669565178;0.27208511826085413;0.570507053913041
5;-0.4704291739130578;0.36507731304347996;0.792949965217387
6;-0.6429882539130668;0.43787702434782344;1.0667473217391277
7;-0.8093803582608867;0.5428331530434838;1.3029271113043481
8;-0.9553544573913311;0.6099800556521634;1.5343409843478226
9;-1.1414857043478661;0.6711924539130466;1.7410826643478223
10;-1.334892382608707;0.7784481391304502;2.01578449565217
11;-1.5787442973913024;0.8593642278260896;2.42998260695652
12;-1.8581572121739314;0.9625186869565276;2.8955175147826084
13;-2.14831343130438;1.108582669565207;3.2858074852173913
14;-2.465211269565257;1.222014622608691;3.590034295652174
15;-2.7912001304347975;1.348212382608704;3.9708195478260846
16;-3.1259693008695733;1.4962159634782632;4.463995596521736
17;-3.486883229565236;1.6076577200000113;4.999584278260867
18;-3.8975487373913085;1.729286262608683;5.526808286956519
19;-4.3225146278260995;1.9410002295652056;5.9970228713043445
20;-4.799712156521747;2.0745519304347964;6.452052426086953
21;-5.373459038260877;2.2421814869565275;6.951738224347824
22;-5.9693451130434845;2.3952530295652252;7.589713669565216
23;-6.606913759999996;2.5542747600000073;8.352403759999996
24;-7.261623158260865;2.7365635860869735;9.0310582573913
25;-7.989118008695667;2.928012078260874;9.689062678260868
26;-8.782066304347836;3.1544969043478353;10.376088153043476
27;-9.58762379478261;3.4008382608695755;11.165346311304347
28;-10.509722031304355;3.576600184347818;11.829634631304348
29;-11.402324462608693;3.6770072313043527;12.597071919999992
30;-12.353330695652186;3.8482655652174045;13.272865660869565
31;-13.322967126956524;4.038391721739136;14.006868476521735
32;-14.448270980869571;4.212860624347804;14.793636697391298
33;-15.700029820869583;4.364873721739123;15.556199323478257
34;-16.997671900869562;4.495842292173926;16.390806271304346
35;-18.243806582608705;4.678665886956532;17.363291869565213
36;-19.632072396521743;4.889228102608689;18.380425479999996
37;-21.074719020869573;5.143449749565221;19.348246933913043
38;-22.467676546086967;5.283966533913047;20.207543452173912
39;-23.98361278782611;5.414780140869581;21.11198098086956
40;-25.6538501826087;5.620999234782597;22.10850451304347
41;-27.413573838260866;5.878611493913038;23.064126965217383
42;-29.16993928173913;6.1032710539130335;23.967722732173904
43;-30.92942975826087;6.25759370434782;24.848653149565216
44;-32.75629270782607;6.519718652173893;25.893923998260863
45;-34.785700408695654;6.81661502608694;27.015401704347816
46;-36.87046856000002;7.052470839999982;27.974711559999996
47;-38.999108513043474;7.29217606956521;28.923581688695645
48;-41.27183232347828;7.541393786086935;29.814278426086947
49;-43.48710843652174;7.795923008695647;30.822492485217385
50;-45.886054678260884;7.970927052173897;31.98720109565217
51;-48.27091360869567;8.192033003478237;33.05217234956522
52;-50.75287941391304;8.490182610434772;34.01489153913044
53;-53.28328003826086;8.88348325739131;35.00633618086955
54;-55.87161703304351;9.15263041043478;36.11719173913043
55;-58.60362211304349;9.277485400000003;37.1557202
56;-61.39496439826089;9.444151958260878;38.020179024347826
