PTP-1164
Date:,2025/04/24
Time:,14:40:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,875.517151,617.942383,118.407860
2,875.439148,617.919312,118.571831
3,875.394958,617.942810,118.580132
4,875.412354,617.945740,118.518539
5,875.425354,617.956360,118.526405
6,875.380310,617.938416,118.626045
7,875.353821,617.949402,118.637726
8,875.358398,617.955872,118.624321
9,875.366455,617.957397,118.615211
10,875.287170,617.964294,118.649750
11,875.238770,617.954224,118.685204
12,875.199707,617.976013,118.795914
13,875.196350,617.963379,118.773102
14,875.201233,617.990295,118.702400
15,875.184692,618.020752,118.760887
16,875.152405,617.989502,118.867981
17,875.062927,618.002625,118.906311
18,875.067566,618.030579,118.945198
19,875.009460,618.028564,119.073273
20,874.960266,618.129089,119.196686
21,874.854492,618.211792,119.181732
22,874.852295,618.326172,119.218323
23,874.768005,618.340515,119.361526
24,874.628235,618.359009,119.448105
25,874.612976,618.484680,119.470222
26,874.648682,618.615967,119.318588
27,874.673279,618.669922,119.330292
28,874.593689,618.776733,119.384674
29,874.453003,618.719910,119.563728
30,874.295593,618.796753,119.714188
31,874.104126,618.854004,119.866486
32,873.869812,618.872986,120.041046
33,873.567383,618.843323,120.834984
34,872.957336,618.864380,121.684303
35,872.254639,618.862732,122.479477
36,871.861877,619.247681,122.897606
37,871.149902,619.233765,124.245605
38,870.253906,619.105225,125.149712
39,869.358093,619.267883,125.783730
40,868.479126,619.567139,126.210342
41,867.901611,619.721619,126.626297
42,867.053833,619.790405,127.733566
43,865.672852,619.975891,128.882797
44,864.136475,620.083984,130.485962
45,862.534058,620.401123,131.276886
46,861.364441,620.258179,132.198486
47,859.704590,620.532776,133.312164
48,857.798523,620.944824,134.526062
49,855.607849,620.817932,136.228806
50,853.572937,621.001160,137.965546
51,851.341858,620.966125,139.229080
52,849.229980,621.189453,141.277466
53,846.456238,621.492249,143.081055
54,843.773010,621.628967,144.440338
55,840.838013,621.781372,145.971375
56,838.383606,621.886963,148.115646
57,834.903625,622.106079,149.940964
58,831.857056,622.495483,151.035431
59,828.687866,622.605835,153.128784
60,824.832092,622.907898,154.932678
61,821.428101,623.431335,155.695541
62,817.999390,623.736633,157.569717
63,814.079590,624.009155,159.563782
64,810.463013,624.422852,160.933075
65,806.462891,624.871521,161.402985
66,802.228210,624.963257,163.067184
67,798.419067,625.334167,164.439056
68,794.430969,625.734619,165.209351
69,790.890442,626.226196,165.622421
70,786.627136,626.190247,166.424500
71,782.033264,626.495239,167.642456
72,777.634705,626.824768,168.490356
73,773.348145,627.194275,169.337708
74,768.971130,627.456116,169.710785
75,764.450134,627.780396,170.512680
76,760.101624,628.200195,170.983521
77,755.820557,628.600891,170.882477
78,751.592346,628.941833,171.100327
79,747.346252,629.344482,170.792358
80,743.218689,629.815735,171.177704
81,739.001343,630.577698,171.050949
82,734.579163,630.855225,171.076218
83,730.195190,631.212280,171.093079
84,726.292603,631.804932,170.148468
85,722.247253,632.207275,169.472260
86,718.102966,632.440063,169.422546
87,714.215698,632.873108,168.467819
88,710.539673,633.423523,167.301880
89,706.847839,633.565308,167.069138
90,703.201538,633.924744,166.157623
91,699.572815,634.293335,164.850708
92,695.992798,634.608459,164.643539
93,692.574707,634.907593,163.772812
94,689.373169,635.160828,162.245865
95,686.088440,635.409973,161.581421
96,682.815308,635.873291,160.278015
97,680.148132,635.868652,158.829468
98,676.967896,636.373962,157.970581
99,674.325073,636.801880,157.238174
100,671.458801,637.094482,155.977142
101,668.851807,637.316895,155.374908
102,666.495972,637.729980,154.488846
103,664.116882,637.652100,153.448334
104,661.964600,638.136169,152.151810
105,659.736755,638.211731,151.772430
106,657.447693,637.952576,151.180725
107,655.768860,638.198914,149.381470
108,653.708191,638.596558,148.785126
109,651.988220,638.580078,148.309174
110,650.214355,638.649963,147.849655
111,648.389343,638.489807,147.353821
112,647.031555,638.484802,146.369827
