PTP205
Date:,2025/04/08
Time:,13:36:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,236.620102,662.488708,120.582047
2,236.483643,661.601746,121.237465
3,236.400192,660.741150,121.807816
4,236.399841,659.168518,122.417656
5,236.233810,658.223145,123.588455
6,236.144440,656.855103,124.781441
7,235.764450,655.092957,125.732246
8,235.481247,653.466614,126.496811
9,235.284683,651.773621,127.373215
10,235.117630,649.528381,128.381638
11,235.076462,647.758911,129.580978
12,234.927368,645.233337,130.945984
13,234.671463,642.847656,131.935577
14,234.550781,640.397705,132.462463
15,234.796631,638.025940,132.954742
16,234.955460,635.371155,133.832504
17,235.055389,632.412048,134.694199
18,234.919403,629.517090,135.591660
19,234.610916,626.450684,136.348434
20,234.532928,623.364014,136.767441
21,234.683411,620.061279,137.269714
22,234.968567,616.690674,137.918228
23,234.982513,613.215149,138.439972
24,234.866302,609.830688,138.533203
25,234.953995,606.421387,138.484467
26,235.244110,602.819702,138.559235
27,235.313095,598.967285,138.439438
28,235.388321,594.969849,138.844818
29,235.481613,591.014099,138.770676
30,235.888184,587.141357,138.426620
31,235.781067,583.523865,138.345749
32,235.927490,579.311279,137.733902
33,235.870438,575.355835,137.279678
34,235.933899,571.052795,136.757996
35,235.831573,567.510986,136.549362
36,235.854828,563.520813,136.149780
37,235.694778,559.545349,135.697159
38,236.101395,555.068176,135.269852
39,236.079239,551.167480,135.368942
40,236.398087,547.462036,134.657578
41,236.365845,543.624634,134.430710
42,236.354324,539.602295,133.882477
43,236.603851,535.646118,133.442810
44,236.636246,531.908997,133.149033
45,236.830048,528.203064,132.740585
46,236.793610,524.645813,132.544830
47,236.850250,521.056702,132.217819
48,236.792419,517.359253,131.789124
49,236.705231,513.718750,131.726715
50,236.589371,510.651489,131.823441
51,236.441132,507.411926,131.732239
52,236.729721,503.921814,131.877258
53,236.936691,501.063507,132.079391
54,237.209564,498.182983,132.366867
55,237.241302,494.922058,132.247574
56,237.286270,492.306152,132.385529
57,237.546814,489.299438,132.304749
58,237.506836,486.590149,132.532074
59,237.799301,484.078278,132.658875
60,238.485336,481.606354,132.749985
61,238.907120,479.255676,132.768585
62,238.920258,476.590332,132.798752
63,239.237152,474.562439,132.717667
64,239.565720,472.462463,132.702438
65,239.855011,470.191772,132.787247
66,240.517761,468.203613,132.602448
67,240.941940,466.027313,132.363647
68,241.279800,464.202118,132.381973
69,241.594833,462.424316,132.326614
70,241.784348,460.555786,132.370010
71,242.199249,458.817749,131.949615
72,242.624039,456.789093,131.593048
73,243.113556,455.528351,131.762650
74,243.691101,454.006927,131.846146
75,244.160675,452.418274,131.745041
76,244.425034,451.509247,131.580276
77,244.940765,450.000336,131.140060
78,245.484467,448.704193,130.156509
79,245.933609,447.547272,129.789551
80,246.445892,446.300293,129.763397
81,246.742462,445.324768,129.782104
82,247.083298,444.347137,129.773178
83,247.851608,443.059387,129.374527
84,248.357681,442.072144,128.613861
85,248.898819,441.395416,127.853355
86,249.538727,440.396759,127.033501
87,249.558929,439.604553,126.815620
88,249.916931,438.574432,126.623871
89,250.299210,437.907776,126.198997
90,250.703629,437.637085,125.618401
91,251.312134,437.073975,124.719627
92,251.767746,436.510071,123.908623
93,252.198685,435.881866,123.195961
94,252.423004,435.337341,122.774132
95,252.843597,434.771912,122.365143
96,253.279327,434.340576,121.528015
97,253.850494,433.995636,120.615303
98,253.954330,433.856384,120.038795
99,254.135086,433.520752,119.287056
100,254.303238,433.211273,118.708237
101,254.427185,433.005035,118.310303
102,254.493164,432.763031,118.089523
103,254.724564,432.528625,117.597191
104,254.813965,432.561768,117.724159
105,255.007431,432.561371,117.717796
106,255.229691,432.590698,117.752762
107,255.480865,432.689667,117.883774
108,255.679779,432.730164,118.008110
109,255.950516,432.731384,118.113129
110,256.328033,432.645691,118.235825
111,256.564026,432.679260,118.481453
112,256.739563,432.651245,118.577194
113,256.835876,432.565369,118.696281
114,256.922638,432.627808,118.676796
115,257.065552,432.670197,118.699997
116,257.057312,432.617096,118.711342
117,257.054352,432.602295,118.766708
118,256.993805,432.708984,118.696716
119,256.986694,432.635864,118.720886
120,256.918243,432.676147,118.661224
121,256.771912,432.675476,118.705574
122,256.730255,432.707764,118.697990
123,256.673859,432.690033,118.690910
124,256.642029,432.735840,118.601593
125,256.613190,432.740967,118.578766
126,256.522064,432.713745,118.594696
127,256.490692,432.716827,118.632927
128,256.462433,432.720306,118.612564
129,256.446564,432.724548,118.618225
130,256.488586,432.716278,118.605270
131,256.488525,432.699738,118.585411
132,256.495758,432.716766,118.627106
133,256.530365,432.680908,118.653770
134,256.587616,432.711395,118.645592
135,256.586792,432.727325,118.669151
136,256.673737,432.677551,118.668747
137,256.703064,432.662689,118.662788
138,256.755280,432.652954,118.701340
139,256.809357,432.673096,118.755272
140,256.768616,432.672943,118.726524
141,256.847656,432.656525,118.697945
142,256.866852,432.623749,118.727455
143,256.884094,432.704926,118.659859
144,256.775574,432.680023,118.703239
145,256.865936,432.755341,118.645264
146,256.845886,432.744690,118.620918
147,256.756714,432.753632,118.589035
148,256.738190,432.772888,118.586929
149,256.731903,432.778107,118.600403
150,256.661255,432.816803,118.562080
151,256.678925,432.849518,118.529686
152,256.617432,432.686401,118.601891
153,256.657776,432.762543,118.515594
154,256.661835,432.705750,118.512489
155,256.640656,432.724792,118.505005
156,256.642151,432.706299,118.532593
157,256.673615,432.696533,118.498680
158,256.651398,432.732758,118.497345
159,256.684662,432.839294,118.498230
160,256.696442,432.841461,118.477058
161,256.660431,432.729401,118.511871
162,256.682861,432.825256,118.507942
163,256.657532,432.841705,118.497086
164,256.678772,432.814331,118.476303
165,256.639160,432.812531,118.506699
166,256.669098,432.806244,118.484261
167,256.623718,432.818665,118.441872
168,256.519653,432.844604,118.410240
169,256.451294,432.841461,118.370071
170,256.380951,432.844818,118.327148
171,256.341492,432.839661,118.284615
172,256.388580,432.807739,118.227173
173,256.372803,432.799744,118.150925
174,256.364716,432.790192,118.122688
175,256.304169,432.794739,118.086197
176,256.274750,432.838959,118.046776
177,256.208923,432.815704,118.033180
178,256.088959,432.971802,118.045044
179,256.200226,432.947571,118.000191
180,256.225342,432.924072,117.983276
181,256.153015,432.948334,117.957001
182,256.128357,432.914124,117.985916
183,256.146057,433.018188,117.951233
184,256.082428,433.026886,117.857292
185,256.137207,432.997559,117.872498
186,256.132202,433.003693,117.884247
187,256.123627,433.001984,117.860191
188,256.147797,432.992920,117.789383
189,256.080261,433.107544,117.801605
190,256.058838,433.066803,117.766472
191,256.033234,433.127930,117.732948
192,256.089050,433.128998,117.709023
193,256.087708,433.108307,117.685493
194,255.991119,433.122406,117.632759
195,255.994904,433.115570,117.622887
196,256.032501,433.130829,117.636330
197,256.044525,433.119659,117.609756
198,255.932541,433.199158,117.631096
199,255.914795,433.210052,117.641418
200,256.046021,433.130493,117.583130
201,255.899536,433.210876,117.638565
202,256.041718,433.120911,117.618118
203,256.067535,433.110596,117.625221
204,256.083374,433.149200,117.628853
205,256.128662,433.129089,117.671387
206,256.140289,433.138153,117.673569
207,256.155762,433.129669,117.665047
208,256.162384,433.130981,117.658340
209,256.109680,433.136353,117.623032
210,256.074066,433.112183,117.652046
211,255.999908,433.210785,117.684135
212,256.067749,433.120148,117.630760
213,256.087433,433.144775,117.623001
214,256.061066,433.148560,117.607277
215,256.027863,433.191986,117.598991
216,256.019806,433.203247,117.602585
217,256.089081,433.193604,117.603416
218,256.099274,433.203522,117.624039
219,256.071350,433.189789,117.615456
220,256.069733,433.217957,117.632980
221,256.021515,433.206818,117.634132
222,256.105621,433.193756,117.575684
223,256.079498,433.188263,117.601311
224,256.136261,433.197723,117.700890
225,256.133759,433.200195,117.690895
226,256.140686,433.210205,117.726845
227,256.140259,433.210846,117.734497
228,256.111053,433.183411,117.766304
229,256.178528,433.116150,117.771568
230,256.161407,433.093445,117.822037
231,256.105011,433.135529,117.800354
232,256.151825,433.074493,117.801445
233,256.085785,433.096985,117.815269
234,256.052948,433.097229,117.811241
235,256.043457,433.028076,117.824203
236,256.058655,433.038391,117.831055
237,256.078796,433.043121,117.801353
238,256.048248,433.002502,117.812073
239,255.947433,432.912231,117.814285
240,255.856308,432.916168,117.849945
241,255.723663,432.926422,117.827774
242,255.687012,432.906860,117.753021
243,255.492523,432.798645,117.768974
244,255.354385,432.766174,117.727257
