PTP04
Date:,2025/04/08
Time:,12:45:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,340.014801,744.059937,75.383896
2,339.984741,742.857910,76.222626
3,339.998199,741.146973,77.518669
4,339.624207,739.455627,78.932533
5,339.295685,737.766785,79.801567
6,338.997803,735.546753,81.127274
7,338.980865,733.346497,81.766273
8,338.721344,730.962097,83.433708
9,338.440765,728.426636,84.767395
10,338.239319,725.617188,86.161263
11,338.032379,722.793945,87.153740
12,337.958221,719.746582,88.242012
13,337.736023,716.603760,89.188370
14,337.864166,713.403137,90.422318
15,337.632446,710.093201,91.364258
16,337.042999,706.667725,92.138237
17,336.850250,703.007446,92.723938
18,337.351990,699.615845,93.028130
19,337.353210,695.975891,94.034409
20,337.208038,692.325745,94.199265
21,337.320740,688.509094,94.766846
22,337.184784,684.895325,94.969742
23,337.121155,681.176086,95.201378
24,337.028046,677.236267,95.501183
25,337.305115,673.424133,95.352600
26,337.317017,669.338318,95.505867
27,336.939880,665.305603,96.196274
28,337.324951,661.245117,95.802704
29,337.227844,657.170227,95.828796
30,336.753174,653.151245,95.934242
31,336.910675,648.961975,95.737862
32,336.903931,644.617554,95.199402
33,336.603424,640.489807,94.786873
34,336.332428,636.550110,94.069733
35,336.495880,632.440063,94.122475
36,336.296967,628.238342,93.722122
37,336.093292,624.118652,93.561157
38,336.033264,620.189880,92.680931
39,336.295105,616.387939,92.361427
40,336.354065,612.364075,91.588760
41,336.214874,608.453674,91.085602
42,336.225037,604.610474,90.420784
43,336.489105,600.788269,90.233643
44,336.396454,596.926514,89.560654
45,336.167633,593.274719,88.931610
46,336.131592,589.795044,88.241570
47,335.985382,586.286499,88.124420
48,336.033142,582.678589,87.151314
49,336.347107,579.376221,86.477341
50,336.318970,575.900024,84.989220
51,336.242554,572.753540,84.050133
52,336.616730,569.562988,83.625618
53,336.747192,566.740784,83.013618
54,336.510254,563.843445,82.416389
55,336.692383,561.032837,81.688225
56,336.720795,558.345459,81.346710
57,336.725861,555.714966,80.672638
58,336.906891,552.942749,79.479652
59,336.963562,550.498596,78.968063
60,337.150269,548.245789,78.746300
61,337.000702,545.956299,78.694725
62,336.689087,543.526428,78.020416
63,336.532043,541.332092,77.175705
64,336.489716,539.255493,76.815247
65,336.897034,536.942017,75.995598
66,336.929169,534.980957,75.424698
67,336.729248,532.929688,74.974266
68,336.351929,530.994446,74.278358
69,336.193604,529.060364,73.295998
70,335.889954,527.098389,72.722031
71,335.928711,525.567322,72.225288
72,335.610535,524.115662,72.022186
73,335.636292,522.668640,71.646553
74,335.461761,521.468750,71.040131
