PTP-1161
Date:,2025/04/24
Time:,14:00:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,841.087280,704.039246,160.888290
2,839.810608,703.822144,162.306335
3,838.224609,703.957092,163.396896
4,836.418457,704.215454,163.763184
5,834.691528,704.309631,164.296600
6,832.596985,704.372620,165.612061
7,830.667969,704.234802,166.903885
8,828.782349,704.486511,167.578766
9,826.526489,704.424744,168.359818
10,824.070374,704.641296,169.105194
11,822.168579,704.698181,169.771378
12,819.403748,704.930054,171.112625
13,816.988586,705.069214,172.001968
14,814.096069,705.117859,173.270355
15,811.884766,705.293213,173.913040
16,808.898010,705.179260,175.007950
17,806.233154,705.399048,175.928070
18,803.063049,705.584351,177.223602
19,800.182617,705.856323,177.736908
20,797.401123,705.992981,178.954239
21,793.995422,706.426880,180.020020
22,791.410400,706.794739,180.521393
23,788.289001,706.783875,181.210648
24,785.087402,707.430176,181.767303
25,781.988220,707.451355,182.708405
26,778.769165,707.526794,183.582703
27,775.399170,707.955078,183.946228
28,772.200134,707.910828,185.025864
29,768.784180,708.112610,185.263458
30,765.437561,708.390015,185.979645
31,762.136536,708.479675,186.716614
32,758.683655,708.654968,187.446182
33,755.464050,708.836792,188.350525
34,752.031494,709.092407,188.688263
35,748.690186,709.134766,189.241089
36,745.560486,709.449463,189.446732
37,741.912292,709.760803,189.994629
38,738.927368,709.864807,190.523087
39,735.718628,710.127502,190.769928
40,732.355164,710.310547,191.111206
41,729.250183,710.707336,191.305420
42,725.786316,710.961487,191.469238
43,722.803223,711.221497,191.675583
44,719.574280,711.529358,192.046219
45,716.599426,711.514648,192.041504
46,713.398743,711.975159,191.948914
47,710.231140,712.045532,192.148514
48,707.250000,712.351196,192.000580
49,704.578918,712.567444,192.156113
50,701.515503,712.697449,192.132935
51,698.891479,712.974976,191.797638
52,695.993958,713.058350,192.215973
53,693.240295,713.331726,191.391830
54,690.548401,713.505066,191.553833
55,688.094849,713.907654,191.356644
56,685.442444,714.129822,191.235229
57,682.873962,714.598145,190.560532
58,680.318237,714.810791,190.400467
