Trial08
Date:,2025/04/01
Time:,13:51:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,357.511841,685.132935,100.160950
2,357.397491,685.024780,100.546921
3,357.291931,684.840881,100.948433
4,357.090973,684.683960,101.440521
5,356.754517,684.435303,102.186134
6,356.682922,684.202271,102.637306
7,356.577484,683.930603,103.178169
8,356.167694,683.641907,104.030952
9,355.854706,683.328369,104.735870
10,355.558472,682.990173,105.338707
11,355.178497,682.580383,106.057281
12,354.806763,682.184692,106.881783
13,354.413116,681.767212,107.837608
14,354.010040,681.451172,108.570656
15,353.743103,680.955444,109.274818
16,353.520538,680.302185,110.188560
17,353.225677,679.407593,111.341873
18,353.167419,678.492981,112.260719
19,352.861938,677.723511,113.291458
20,352.495239,676.549072,114.599602
21,352.122375,675.278015,115.624443
22,351.819305,674.007568,116.744431
23,351.355652,672.365295,117.946426
24,350.888672,670.889099,119.179382
25,350.595154,668.752014,120.364616
26,350.213684,667.011780,121.847153
27,349.674011,664.785645,123.243370
28,349.300293,662.513672,124.539978
29,348.837891,660.229248,125.830101
30,348.358307,657.710876,127.183022
31,347.988525,654.895996,128.573273
32,347.394684,651.946472,130.136017
33,346.781586,649.142700,131.728943
34,346.381989,646.213684,132.974625
35,345.822327,643.173401,134.176727
36,345.646759,639.912476,135.540878
37,345.299255,636.515259,137.007904
38,344.852478,633.119141,138.220993
39,344.298096,629.796570,139.453247
40,343.828766,626.230286,140.701096
41,343.787079,622.464966,141.753891
42,343.607483,618.800171,142.930237
43,343.200897,615.280457,143.963104
44,342.585602,611.697144,145.024002
45,342.545441,608.013977,145.529938
46,342.380402,604.268860,146.540680
47,342.403137,600.408020,147.529953
48,342.051361,596.464355,148.525253
49,341.838257,592.611145,149.245346
50,341.687347,588.782532,149.530411
51,341.630371,585.027954,150.023376
52,341.537292,581.103699,150.850006
53,341.425232,576.915466,151.682159
54,341.415222,572.820496,151.761108
55,341.428986,568.946716,151.825089
56,341.548462,565.232971,152.052048
57,341.427521,561.155823,152.260269
58,341.708862,556.891479,152.169250
59,341.873474,552.775452,152.379684
60,341.737488,548.984192,152.730301
61,341.965698,545.098999,152.251343
62,342.031525,541.125610,152.093765
63,342.140472,537.355164,152.065765
64,342.363556,533.367126,151.571472
65,342.459442,529.644165,151.413315
66,342.564575,525.955017,151.153580
67,342.850342,522.233276,150.571930
68,343.041321,518.782837,150.243088
69,343.528992,515.254333,149.538696
70,343.626953,511.685333,148.992111
71,343.633850,508.346375,148.593781
72,343.951874,504.984467,147.828384
73,344.056580,501.614197,147.097687
74,344.140717,498.447357,146.691177
75,344.458038,495.066711,145.606720
76,344.723358,491.883118,144.789719
77,344.846466,488.749908,144.001892
78,345.150146,485.697632,143.039886
79,345.296234,482.853851,142.084579
80,345.426544,480.105652,141.222443
81,345.753937,477.313812,140.032761
82,346.076813,474.656891,138.966492
83,346.200043,471.828094,137.600250
84,346.146912,469.443542,136.685822
85,346.392151,466.991608,135.368088
86,346.391327,464.704224,134.448990
87,346.705322,462.375366,132.958023
88,346.831818,460.357758,131.387405
89,347.034576,458.090698,130.221924
90,347.194061,456.288361,128.860840
91,347.234009,454.268829,127.537834
92,347.286041,452.582550,126.468330
93,347.542450,450.737610,124.637009
94,347.686798,449.268585,123.417839
95,347.800598,447.541351,121.877243
96,347.801025,446.297302,120.540154
97,347.948883,444.749084,118.996140
98,348.171692,443.573029,117.410431
99,348.281677,442.548981,115.930939
100,348.533081,441.454559,114.279327
101,348.451324,440.495819,113.033684
102,348.702454,439.713165,111.183929
103,349.106720,438.982239,109.502434
104,349.223267,438.260803,107.694710
105,349.460754,437.884094,106.180084
106,349.681366,437.550720,104.385941
107,350.005371,437.590851,102.652061
108,350.247437,437.823242,101.553314
109,350.352936,437.927002,101.000977
110,350.402679,437.892761,100.574112
111,350.660645,437.789825,100.020782
112,350.840759,437.618286,99.446793
113,351.161469,437.494415,98.842049
114,351.320374,437.353455,98.398750
115,351.521332,437.341095,98.017212
116,351.814301,437.230164,97.897324
117,352.043365,437.135803,97.957085
118,352.167938,437.004578,97.703781
119,352.311523,436.882141,97.541191
120,352.432373,436.822449,97.478607
121,352.620819,436.735931,97.458679
122,352.760803,436.719116,97.477661
123,352.890472,436.670959,97.470551
124,352.899841,436.665741,97.466133
125,352.917206,436.658600,97.460487
126,352.952362,436.655365,97.396873
127,352.898438,436.669220,97.453583
128,352.848236,436.754120,97.417336
129,352.788544,436.806274,97.413467
130,352.638519,436.850311,97.351654
131,352.517303,436.924316,97.312569
132,352.439758,437.042572,97.310059
133,352.392303,437.121674,97.343445
134,352.189667,437.258392,97.280106
135,352.098114,437.353119,97.275162
136,351.885468,437.465240,97.260658
137,351.793579,437.594971,97.222519
138,351.715942,437.606842,97.311096
139,351.653534,437.720123,97.264435
140,351.532257,437.804169,97.255829
141,351.476959,437.867676,97.275986
142,351.455566,437.920837,97.315376
143,351.374939,437.982513,97.414131
144,351.348969,438.058197,97.422989
145,351.348206,438.071350,97.439034
146,351.299408,438.083893,97.489296
147,351.260010,438.079559,97.541275
148,351.234070,438.094238,97.580971
149,351.202789,438.081116,97.627350
150,351.181244,438.087738,97.659721
151,351.170532,438.024902,97.676254
152,351.164185,438.024445,97.706436
153,351.181152,438.015472,97.677925
154,351.249115,437.998932,97.705620
155,351.247406,437.972076,97.721947
156,351.258484,437.970947,97.721230
157,351.322937,437.962524,97.807137
158,351.375092,437.962860,97.776352
159,351.445251,437.894501,97.744400
160,351.452911,437.851593,97.801048
161,351.473785,437.841949,97.788063
162,351.529388,437.832672,97.819473
163,351.547363,437.780609,97.826080
164,351.569061,437.723602,97.831818
165,351.621857,437.707581,97.872276
166,351.665253,437.705811,97.864975
167,351.674591,437.701508,97.808945
168,351.766785,437.685791,97.929123
169,351.772217,437.697632,97.950363
170,351.763031,437.697723,97.977409
171,351.789337,437.695007,97.908730
