PTP-1121
Date:,2025/04/16
Time:,10:37:32
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,880.767029,672.968384,120.475212
2,880.808594,673.048584,120.414268
3,880.743896,673.077698,120.369781
4,880.677979,673.099548,120.357864
5,880.737732,673.106567,120.472260
6,880.784973,673.064270,120.514740
7,880.684631,673.093262,120.657364
8,880.667053,673.153137,120.815605
9,880.717712,673.178772,120.848984
10,880.581360,673.290710,121.137962
11,880.180359,673.395386,121.599731
12,879.977356,673.296082,122.414948
13,879.817017,673.156799,123.217735
14,879.622681,673.200562,123.907181
15,879.483398,673.286926,124.313354
16,879.374634,673.459106,124.578476
17,879.219482,673.510864,124.937256
18,878.867859,673.620972,125.292946
19,878.174683,673.726501,125.459442
20,877.486328,673.792480,126.840652
21,876.757263,673.597595,128.725525
22,875.934631,673.441833,130.296616
23,875.262390,673.594238,131.083481
24,874.548157,674.065613,131.992401
25,873.786987,674.496704,133.046906
26,872.667908,674.855042,133.997513
27,871.581909,674.648865,136.211212
28,870.342651,674.543518,137.897781
29,869.047302,674.955688,138.957321
30,867.330505,675.374573,140.329071
31,865.809326,675.218628,142.632889
32,863.300110,675.488892,144.320877
33,861.618164,675.582703,145.842316
34,859.690979,675.899902,147.749405
35,856.457336,676.487244,149.057541
36,854.394714,676.264832,151.130493
37,851.123352,676.642334,153.455688
38,848.614807,676.597290,155.258759
39,845.260376,676.821106,156.496628
40,842.533875,676.981750,158.037979
41,838.857910,677.114807,159.994858
42,835.485596,676.707092,161.422150
43,832.088501,677.042053,162.461823
44,827.847229,677.309814,163.882736
45,823.793823,677.358643,166.146484
46,820.158386,677.121887,167.644333
47,816.047363,677.085876,168.485687
48,811.893738,677.333252,169.212936
49,807.475098,677.155457,170.615082
50,803.422180,676.886719,172.042587
51,798.744324,676.859009,173.206726
52,794.154968,677.222412,173.699326
53,790.273682,676.724426,174.429703
54,785.789917,676.579468,175.001541
55,780.796936,676.920471,175.438065
56,775.556519,677.223022,175.966431
57,770.945129,677.129089,176.297180
58,766.797180,676.686523,176.409454
59,762.105225,676.555542,176.844223
60,756.810608,676.711914,177.144287
61,751.696045,676.826050,177.567749
62,746.606750,676.952209,177.934036
63,741.668030,677.245911,178.061813
64,737.109802,677.070190,177.810333
65,732.278625,677.366760,177.227798
66,727.472595,677.561401,177.426010
67,722.464722,677.646423,177.784729
68,717.845886,677.549866,177.502029
69,713.452576,677.855774,176.636475
70,708.919312,677.832703,176.411850
71,704.157532,677.452209,176.132751
72,699.886841,677.429626,175.036484
73,696.052063,677.426453,174.447159
74,691.961609,677.068054,173.679535
75,687.581726,677.770081,172.837906
76,683.854065,678.008850,171.735016
77,679.719116,678.554321,170.578033
78,675.936279,678.388062,169.802002
79,672.511047,678.241028,169.328140
80,668.509338,678.386597,167.960953
81,665.050781,678.309204,166.931870
82,661.816406,677.681519,165.830795
83,658.509338,677.963928,164.121628
84,655.675049,677.860229,162.382446
85,652.360535,677.418152,161.882919
86,649.464294,677.520996,160.092758
87,646.830566,677.236816,158.617371
88,644.291016,677.360413,156.895020
89,641.938660,676.799438,155.919357
90,639.381531,676.528259,154.276596
91,637.518188,675.994019,152.575638
92,635.425903,675.793945,151.246063
93,633.479858,675.875427,149.575806
94,631.770813,675.656372,148.427689
95,629.622437,675.157104,147.401688
96,627.937683,674.960144,145.852814
97,626.803406,674.759338,144.729782
98,625.271179,674.594482,143.708313
99,623.517883,674.407776,142.264099
100,622.359436,674.134705,141.225754
101,621.605896,673.815857,140.517563
102,620.218201,673.606018,139.042358
103,619.203796,673.443298,137.574890
104,617.941040,673.298096,136.556549
105,617.186707,673.072937,136.410965
106,616.626953,672.821716,135.638443
107,615.913330,672.713562,134.234894
108,615.421387,672.839966,132.679520
109,615.021362,672.839294,131.702423
110,614.212158,672.738403,130.691895
111,613.615601,672.498169,130.344330
112,613.011780,672.263611,130.166748
113,612.389893,672.173767,129.833939
114,611.811768,672.171509,128.971603
115,611.001160,672.109070,127.762611
116,611.387756,672.027832,126.696915
117,611.369751,671.980835,125.778702
118,611.165466,671.922974,125.299866
119,610.868164,672.150146,124.876846
120,610.686035,672.122498,124.406853
121,610.609802,672.537415,123.233696
122,610.786743,672.719604,122.360924
123,611.131226,672.662048,122.468613
124,611.135254,672.613831,122.521851
125,611.146118,672.607605,122.445847
126,611.220886,672.700745,122.360741
127,611.275818,672.731506,122.257996
128,611.357239,672.785767,121.989120
129,611.352295,672.845093,122.086914
130,611.678955,672.735718,121.830276
131,611.752380,672.735840,121.545364
132,611.717834,672.720154,121.438721
133,611.848755,672.695984,121.248283
134,612.049744,672.677917,121.113708
135,612.204224,672.665466,120.751320
136,612.533691,672.618469,120.301079
137,612.900208,672.648560,119.852417
138,613.219055,672.745850,119.647079
139,613.556335,672.766968,118.921135
140,613.979309,672.855530,118.511658
141,614.317261,672.730408,118.710640
142,614.609192,672.508179,118.744385
143,614.982422,672.530579,118.711411
144,615.259583,672.668945,118.631165
145,615.475830,672.708862,118.510475
146,615.731445,672.858398,118.313461
147,616.030273,672.962769,117.925041
148,616.229797,673.359680,117.097038
149,616.548584,673.615784,116.640030
150,616.639648,673.756897,116.498352
151,616.697205,673.774719,116.358643
152,616.594177,673.597900,116.473312
153,617.377014,673.807190,115.942307
154,617.799866,674.033752,115.679512
155,617.934204,674.135925,115.657700
156,617.882019,674.131775,115.683479
157,617.905823,674.110962,115.713066
158,617.970825,674.085754,115.726540
159,617.996704,674.102966,115.736450
160,617.952820,674.126587,115.694176
161,617.936890,674.089661,115.726913
162,617.950684,674.112488,115.673508
163,617.990662,674.028198,115.619637
164,617.999573,673.979797,115.560440
165,618.105408,673.910889,115.477287
166,618.130005,673.879639,115.431297
167,618.180664,673.879333,115.284737
168,618.199158,673.881531,115.223503
169,618.195923,673.801086,115.114288
170,618.282654,673.700928,114.866852
171,618.255493,673.795532,115.012192
172,618.199768,673.718262,115.127563
173,618.179382,673.653320,114.835083
174,618.104431,673.795715,114.927925
175,618.158813,673.675964,114.786201
176,618.042419,673.727844,114.621468
177,618.030396,673.854919,114.934158
178,617.864990,673.905090,114.941261
179,617.872925,673.932190,114.949570
180,617.832153,673.930420,114.999786
181,617.879700,673.925720,114.962982
182,617.928345,673.899902,114.903526
183,617.908508,673.910950,114.801743
184,617.992859,673.876587,114.890610
185,618.056763,673.757507,114.691666
186,618.100525,673.803833,114.912094
187,618.198364,673.703369,114.757957
188,618.258484,673.667297,114.723907
189,618.185242,673.699158,114.691925
190,618.309631,673.783020,114.686073
191,618.257141,673.773865,114.557518
192,618.325989,673.780884,114.625351
193,618.343689,673.777100,114.651176
194,618.365906,673.744629,114.715309
195,618.279480,673.802429,114.618149
196,618.351135,673.766296,114.691978
197,618.302979,673.764709,114.698822
198,618.225586,673.826782,114.572632
199,618.255981,673.824219,114.591316
200,618.278442,673.804749,114.580254
201,618.231079,673.757141,114.564934
202,618.250488,673.722412,114.625763
203,618.246277,673.724915,114.515999
204,618.191284,673.759277,114.429955
205,618.173523,673.723328,114.498833
206,618.093750,673.714233,114.472656
207,618.098022,673.632446,114.431976
208,618.129272,673.563110,114.243202
209,618.132629,673.617554,114.369965
210,618.080566,673.654053,114.382042
211,618.042664,673.652100,114.381210
212,618.040100,673.647339,114.381256
213,617.991211,673.665588,114.435211
214,618.002319,673.656006,114.445816
215,617.958557,673.648071,114.463501
216,617.970215,673.594421,114.413651
217,617.929077,673.580994,114.420464
218,617.970398,673.654236,114.451088
219,617.979797,673.631104,114.436523
220,617.981018,673.659302,114.362305
221,617.939270,673.726501,114.270317
222,618.019897,673.661987,114.366318
223,618.126099,673.583679,114.148964
224,618.109680,673.647095,114.298409
225,618.168030,673.600647,114.104401
226,618.188110,673.563293,114.097412
227,618.189941,673.552063,114.112427
228,618.144836,673.590332,114.103004
229,618.195618,673.554260,114.118393
230,618.231812,673.536621,114.208023
231,618.176636,673.570801,114.116524
232,618.230713,673.587646,114.020195
233,618.316467,673.530518,114.133110
234,618.293640,673.515198,114.225060
235,618.275940,673.515747,114.239693
236,618.292297,673.545715,114.018517
237,618.333374,673.561646,113.991402
238,618.342163,673.536133,114.025436
239,618.314880,673.554626,114.050125
240,618.318420,673.531799,114.070007
241,618.300049,673.451538,114.042793
242,618.330200,673.497131,114.014549
243,618.400085,673.381226,113.765945
244,618.453979,673.377991,113.687317
245,618.488708,673.337402,113.598442
246,618.468018,673.320129,113.649757
247,618.462463,673.357056,113.562889
248,618.489502,673.339722,113.596359
249,618.580933,673.338257,113.563644
250,618.576111,673.338013,113.606850
251,618.560242,673.334229,113.627571
252,618.557251,673.333252,113.628540
253,618.601929,673.315125,113.585960
254,618.645813,673.283203,113.636154
255,618.647766,673.261536,113.614609
256,618.556885,673.345825,113.517471
