PTP15
Date:,2025/04/08
Time:,13:01:16
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,316.063690,501.981201,170.076508
2,316.487976,499.968719,169.378189
3,316.710876,497.883209,168.762833
4,317.634247,495.831207,168.052338
5,318.132507,494.096649,168.066147
6,318.549103,492.440857,167.827179
7,319.169952,490.492432,167.199524
8,319.709351,488.835602,167.008286
9,320.046509,487.345184,166.753204
10,320.518982,485.808197,166.247528
11,320.939117,484.331177,165.667038
12,321.560028,482.847534,165.077255
13,321.969116,481.665222,165.135406
14,322.128662,480.304138,164.770782
15,322.388763,479.051208,164.558685
16,322.650360,477.853912,164.241989
17,323.468597,476.545288,164.141312
18,323.857239,475.206573,163.450089
19,324.018188,474.182892,162.880676
20,324.220001,473.265564,162.385513
21,324.413269,472.139862,161.821381
22,325.020844,470.932434,161.247955
23,325.133026,469.871887,161.027512
24,325.186920,469.033417,160.708176
25,325.360870,468.103333,160.188522
26,325.479797,467.119476,159.770340
27,325.468628,466.089905,159.410324
28,325.667419,464.982758,158.742996
29,325.861603,464.209564,158.243713
30,325.864075,463.402435,157.958511
31,325.919250,462.489685,157.747208
32,325.778351,461.641266,157.197113
33,325.564880,461.021790,156.620102
34,325.301025,460.321289,156.094681
35,325.142487,459.784821,155.858383
36,325.111694,459.143982,155.666885
37,325.020966,458.485260,155.340790
38,325.033813,457.891083,154.931488
39,325.346100,457.086273,154.328995
40,325.412292,456.448334,153.579300
41,325.348145,455.862213,152.812988
42,325.402832,455.375061,152.320114
43,325.387939,455.131622,151.992325
44,325.240173,454.783966,151.683792
45,325.092255,454.524170,151.204208
46,324.751984,454.025085,150.274277
47,324.768494,453.578491,149.649307
48,324.911743,453.170471,148.854202
49,324.791473,452.913574,148.260651
50,324.538788,452.603760,147.612549
51,324.525024,452.285492,146.935669
52,324.290649,452.246765,146.481476
53,324.233490,452.248871,145.732269
54,324.067902,452.190491,144.978790
55,323.873840,451.893036,144.184753
56,323.778687,451.624023,143.335159
57,323.639679,451.556183,142.716919
58,323.587280,451.522614,142.301941
59,323.415070,451.376923,142.061554
60,323.359497,451.263702,141.841187
61,323.113617,451.256683,141.599747
62,323.016846,451.196960,141.555878
63,322.855896,451.123260,141.392792
64,322.830139,451.156677,141.348129
65,322.726135,451.160950,141.257782
66,322.785858,451.109985,141.268539
67,322.774902,451.162506,141.202805
68,322.755554,451.193359,141.086014
69,322.787689,451.286407,141.006042
70,322.849304,451.302704,140.952606
71,322.848572,451.387909,140.824173
72,322.816223,451.416290,140.748444
73,322.928253,451.391785,140.577667
74,322.932220,451.431641,140.455856
75,322.872040,451.510925,140.405685
76,322.775360,451.533325,140.337494
77,322.737366,451.546417,140.298691
78,322.757202,451.689453,140.258057
79,322.706665,451.789917,140.242096
80,322.653442,451.772156,140.203384
81,322.671021,451.878571,140.096466
