PTP-1165
Date:,2025/04/24
Time:,14:00:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,837.953552,689.705688,160.428940
2,836.568542,689.751770,161.301682
3,835.125732,689.440247,162.383087
4,833.609070,689.395752,162.709518
5,832.041382,689.532104,163.286545
6,830.460266,689.442261,164.265182
7,828.475586,689.322876,165.251740
8,826.066772,689.369568,166.623642
9,824.001160,689.259766,167.559174
10,821.482056,689.182800,168.474960
11,818.910217,689.034302,169.401566
12,815.942627,688.983276,170.484940
13,813.155762,688.668701,171.595398
14,809.984619,688.443665,173.126022
15,806.853699,688.038452,174.589371
16,803.530334,688.119690,174.853928
17,800.277954,687.940674,175.861679
18,796.626526,687.552795,177.197784
19,792.952759,687.677979,178.013779
20,789.429932,687.693298,178.982956
21,785.502319,687.549805,180.156265
22,781.394897,687.128113,181.170334
23,777.944519,686.933716,181.489288
24,774.083923,686.941833,182.037170
25,769.844238,686.713806,182.671783
26,765.881226,686.322021,183.966553
27,761.812378,686.233582,184.748535
28,757.517639,686.473389,184.981476
29,753.352417,686.427246,185.275864
30,749.069824,686.737061,185.750366
31,744.838745,687.001587,185.963943
32,740.366638,687.167175,186.504211
33,735.950439,687.281677,186.946518
34,731.621216,687.242615,187.303223
35,727.173096,687.244690,186.975571
36,722.924072,687.255493,186.817551
37,718.922241,687.305725,186.882431
38,714.690613,687.254456,186.943176
39,710.423584,687.185425,187.145874
40,706.067444,687.312317,186.916931
41,701.934570,687.402954,186.702789
42,697.647644,687.714050,186.162018
43,693.442993,687.886658,185.651154
44,689.767456,687.959839,185.428024
45,685.797302,687.919861,185.129044
46,682.023376,687.931396,184.892456
47,678.309814,688.268982,184.179825
48,674.730713,688.386536,184.078217
49,671.424866,688.366943,183.573746
50,667.906311,688.876099,182.652924
51,664.309143,689.000488,182.385651
52,661.149719,689.071472,181.835190
53,658.077759,689.210205,180.806259
54,654.961670,689.493774,180.589706
55,651.845093,689.722778,180.575729
56,649.078857,689.785645,179.865189
57,646.120178,690.068359,179.142853
58,643.639221,690.396851,178.315231
59,640.771545,690.551086,177.987793
60,638.383423,690.693909,177.809448
61,635.923645,690.957520,176.746765
62,633.664551,691.083069,175.737900
63,631.275208,691.183716,175.750366
64,629.235107,691.282898,175.520386
65,627.213562,691.604919,174.455978
66,625.399475,691.570923,173.869659
67,623.715942,691.594482,173.180557
68,621.827332,692.131348,172.209641
69,620.368530,692.297302,171.489151
70,618.736389,692.614258,170.747375
71,617.203247,692.541199,169.844650
72,615.652100,692.696167,168.878036
73,614.484558,692.832458,168.662506
74,613.034424,693.338379,167.670227
75,611.939880,693.418396,166.568527
76,610.471313,693.680298,165.611954
77,609.367432,694.020203,164.821304
78,608.212585,694.430603,163.666412
79,607.439026,694.497314,162.854950
80,606.730835,694.701721,161.663757
81,605.593323,695.300720,159.945831
82,605.101440,695.598389,158.934021
83,604.315369,695.869263,157.369293
84,603.740540,696.237793,155.861649
85,603.362610,696.334229,154.544083
86,603.122070,696.641724,152.967148
87,603.178650,697.187744,151.776215
88,603.057556,697.490173,151.031509
89,602.927856,697.439453,150.907394
90,602.786743,697.177368,151.039764
91,602.602051,696.805237,151.381271
92,602.372437,696.685425,151.180328
93,602.171021,696.293823,151.582550
94,601.960083,695.988525,151.712540
95,602.032532,695.915833,151.440231
96,601.950195,695.718140,151.222672
97,601.959717,695.483276,151.252960
98,601.998230,695.250122,151.249359
99,602.108398,695.089600,151.285172
100,602.371399,695.051453,151.024521
101,602.514404,694.952209,150.812256
102,602.609192,694.665894,150.541763
103,602.641785,694.642029,150.339706
104,602.558655,694.467651,150.483231
105,602.643066,694.491150,150.307831
106,602.899658,694.637207,150.074020
107,602.992554,694.802185,149.926651
108,603.077759,694.953796,149.799744
109,603.198669,695.101807,149.758652
110,603.237854,695.230408,149.705383
111,603.319153,695.437805,149.813950
112,603.373230,695.622009,149.733704
113,603.450134,695.764282,149.675003
114,603.553833,695.968140,149.627533
115,603.534180,696.047913,149.580566
116,603.629272,696.106567,149.537766
117,603.681824,696.196838,149.516724
118,603.677307,696.323669,149.679733
119,603.659668,696.349915,149.681229
120,603.746399,696.288696,149.458145
121,603.752563,696.431335,149.594833
122,603.728210,696.403503,149.741745
123,603.745789,696.476807,149.720520
124,603.755371,696.509949,149.670609
125,603.722229,696.506470,149.702438
126,603.747620,696.452393,149.766678
127,603.727966,696.513794,149.703293
128,603.754272,696.487915,149.748840
129,603.780518,696.450989,149.765671
130,603.794434,696.421143,149.658966
131,603.804932,696.411621,149.760773
132,603.758911,696.424866,149.715347
133,603.819763,696.427551,149.455139
134,603.775635,696.453247,149.551361
135,603.751526,696.387573,149.722488
136,603.746460,696.323425,149.468033
137,603.776123,696.346436,149.373032
138,603.750244,696.335449,149.317551
139,603.667969,696.306763,149.358200
140,603.633850,696.289795,149.385223
141,603.628418,696.293457,149.408264
142,603.622742,696.313293,149.403168
143,603.616028,696.315063,149.395355
144,603.573730,696.271362,149.424149
145,603.578003,696.307556,149.436920
146,603.561890,696.296570,149.419098
147,603.568237,696.248718,149.457138
148,603.564819,696.227295,149.446442
149,603.561951,696.198669,149.437927
150,603.561768,696.195618,149.437866
151,603.561890,696.197449,149.438370
152,603.558838,696.167664,149.445465
153,603.557068,696.155884,149.423340
154,603.531738,696.140564,149.422974
155,603.527283,696.144653,149.451767
156,603.554321,696.162476,149.451614
157,603.567566,696.206787,149.471313
158,603.549561,696.222961,149.451599
159,603.571960,696.236145,149.431702
160,603.575684,696.276733,149.450760
161,603.570374,696.250488,149.463699
162,603.543518,696.276794,149.431183
163,603.577759,696.315063,149.429932
164,603.586243,696.319214,149.430695
165,603.584534,696.316467,149.431808
166,603.583374,696.315613,149.432343
167,603.602844,696.288940,149.396484
168,603.623901,696.311340,149.395920
169,603.619507,696.321472,149.419418
170,603.621887,696.316101,149.404037
171,603.647095,696.306030,149.393341
172,603.657837,696.317505,149.389633
173,603.713196,696.283447,149.444565
174,603.762573,696.274963,149.445206
175,603.693237,696.278076,149.436935
176,603.715515,696.199219,149.450882
177,603.744385,696.214417,149.428940
178,603.752502,696.179993,149.416885
179,603.671570,696.228027,149.386292
180,603.718933,696.185974,149.388809
181,603.734497,696.174133,149.391708
182,603.685791,696.189392,149.349182
183,603.724792,696.186829,149.408569
184,603.719727,696.234741,149.413025
185,603.747498,696.193115,149.444550
186,603.733826,696.173401,149.400818
187,603.734131,696.205444,149.381241
188,603.735535,696.212830,149.380112
189,603.766052,696.259888,149.377411
190,603.702332,696.279663,149.370010
191,603.693054,696.270874,149.341354
192,603.716125,696.278503,149.328262
193,603.697388,696.324646,149.314163
194,603.709961,696.342102,149.304688
195,603.692566,696.319702,149.289474
