PTP-1162
Date:,2025/04/24
Time:,16:03:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,875.358337,657.979004,107.404381
2,875.341553,657.982117,107.368454
3,875.309082,658.002136,107.440315
4,875.221985,658.020264,107.422913
5,875.226746,658.111938,107.394096
6,875.129761,658.154297,107.435608
7,875.057007,658.229492,107.544243
8,874.865967,658.316895,107.457169
9,874.739563,658.487244,107.905960
10,874.513245,658.599365,107.939880
11,874.454712,658.664856,107.954842
12,874.288879,658.904541,108.047897
13,874.067322,659.121704,108.433716
14,873.766418,659.245605,109.047195
15,873.311157,659.482056,109.362389
16,873.083069,659.818054,109.733521
17,872.803833,660.184509,110.184898
18,872.501648,660.520325,110.585999
19,872.173340,661.067932,110.955734
20,871.759033,661.490479,111.318802
21,871.196716,661.766663,111.877258
22,870.620789,661.972961,112.385109
23,869.764343,662.160278,113.587944
24,868.712585,662.202759,114.833748
25,867.789673,662.256042,116.203308
26,866.800781,662.344116,117.262619
27,865.717712,662.411865,118.282867
28,864.603577,662.624451,119.421852
29,863.067322,662.965637,120.978622
30,861.292053,662.878906,123.035042
31,859.599915,662.750977,124.142769
32,857.570007,663.025146,125.479004
33,855.247314,663.232056,127.257248
34,852.715759,663.197876,128.691376
35,850.319031,663.086365,130.187347
36,847.840515,663.183411,131.027344
37,845.014587,663.061646,132.644165
38,841.870239,663.267151,134.443024
39,838.824280,663.313416,135.842499
40,835.763306,663.359070,137.116226
41,832.157410,663.316223,138.332565
42,828.802612,663.342224,139.694504
43,825.386597,663.377930,140.706253
44,821.502747,663.317688,141.749283
45,818.001282,663.229675,142.591248
46,814.487244,663.343445,143.201599
47,810.540955,663.480713,144.283005
48,806.274292,663.646362,145.201828
49,802.428040,663.806213,146.408646
50,798.659058,663.829712,147.127228
51,794.879211,663.842651,147.340836
52,790.967346,664.083008,148.153870
53,787.066223,664.370789,148.191254
54,783.107849,664.357117,148.799301
55,778.730469,664.292358,149.429260
56,775.338013,664.731628,149.547714
57,771.730103,664.994995,149.687378
58,767.661682,665.046509,149.674332
59,763.351318,665.201904,150.409271
60,759.776123,665.247437,150.474869
61,755.658508,665.632629,150.158661
62,751.864868,665.645020,149.506058
63,748.154785,665.810425,149.390091
64,744.117859,665.885315,149.551010
65,740.004761,666.026672,148.960236
66,736.630371,666.377747,148.421570
67,732.826660,666.465759,148.254974
68,729.043396,666.588135,147.592300
69,725.459290,666.804993,147.008606
70,721.823730,666.778625,146.343857
71,718.447449,666.589111,145.481918
72,715.039368,667.175232,144.810699
73,711.233398,667.345886,144.476990
74,708.220886,667.363525,143.884109
75,704.699768,667.653137,142.789917
76,701.184448,667.811157,142.161911
77,697.870056,668.184265,141.108932
78,695.076965,668.031799,140.713058
79,691.757629,668.167480,140.555252
80,688.821777,668.128540,139.342010
81,685.904053,668.151733,138.616653
82,682.939087,668.476135,138.094070
83,680.497498,668.470886,137.439987
84,677.534424,668.664795,136.026810
85,674.875122,668.518311,135.456589
86,672.273926,668.580200,135.040421
87,669.222229,668.791199,134.760590
88,666.966431,668.874756,133.200623
89,664.726379,668.745178,132.501816
90,662.170837,668.880066,132.148422
91,659.594421,668.711731,131.352356
92,657.330444,668.959106,129.871445
93,655.231445,668.938049,129.151901
94,652.769775,668.892456,128.681259
95,650.813843,669.074585,127.294502
96,648.536438,669.260559,126.411514
97,646.613281,669.240234,125.711281
98,644.623474,669.043457,124.933907
99,642.746643,669.318420,123.130562
100,640.919006,669.242615,122.117317
101,639.103638,669.290894,121.155464
102,637.512146,669.469910,119.769554
103,635.767273,669.656250,118.898483
104,634.062439,669.655457,117.943062
105,632.862427,669.780884,116.231461
106,631.753113,670.044434,114.416618
107,630.616394,670.107849,113.050034
108,628.911926,670.252991,111.869148
109,627.834656,670.113525,110.991959
110,627.129028,670.142578,109.434708
111,626.208618,670.198120,107.611626
112,625.880554,670.620056,106.348465
113,625.159851,670.909241,105.227356
114,624.674744,671.007813,103.808121
115,624.208618,671.310242,102.858063
116,623.742371,671.801270,102.588623
117,623.377991,671.991638,102.439552
118,622.994202,671.975525,102.222130
119,622.559814,671.826843,101.879555
120,622.302795,671.590088,101.413544
121,622.184204,671.630249,101.616730
122,621.889709,671.655029,101.785538
123,621.738159,671.577942,101.921799
124,621.599304,671.553772,101.910301
125,621.523804,671.529358,102.006653
126,621.511719,671.545166,102.000916
127,621.592102,671.540283,101.953598
128,621.650818,671.537109,101.768929
129,621.767090,671.651062,101.621613
130,621.882568,671.769226,101.495216
131,621.974609,671.888611,101.385109
132,622.170776,672.088623,101.034035
133,622.274353,672.209473,101.103096
134,622.326477,672.409485,101.082703
135,622.454468,672.635010,101.029503
136,622.532959,672.806885,100.980049
137,622.631104,672.944519,100.912918
138,622.658508,673.226929,101.275223
139,622.680176,673.340759,101.373192
140,622.724060,673.572571,101.119034
141,622.785583,673.614014,101.189369
142,622.756165,673.689514,101.330231
143,622.706604,673.723877,101.443810
144,622.664185,673.749939,101.767998
145,622.456848,673.760620,101.950981
146,622.410522,673.846802,102.160118
147,622.387634,673.826233,102.417633
148,622.228271,673.941406,102.483879
149,622.063660,673.968811,102.807030
150,621.967224,673.968506,102.780045
151,621.916870,674.058594,102.744087
152,621.834473,674.085876,102.795898
153,621.753174,673.995300,102.864136
154,621.747803,674.053589,102.868439
155,621.753723,674.037354,102.933823
156,621.777527,673.971130,102.875381
157,621.767212,674.056763,102.846420
158,621.860046,674.081116,102.773003
159,621.898315,674.085693,102.741753
160,621.895935,674.083801,102.744347
161,621.920166,674.070557,102.739693
162,621.940247,674.065063,102.789276
163,621.924377,674.068054,102.833519
164,621.902283,674.082214,102.902809
165,621.883972,674.077698,102.923195
166,621.837158,674.142517,102.937172
167,621.786194,674.190186,102.957794
168,621.771729,674.130127,103.082397
169,621.788757,674.193848,103.140381
170,621.763916,674.292175,103.308556
171,621.745056,674.268066,103.176262
172,621.815796,674.262512,103.430428
173,621.796387,674.244507,103.516693
174,621.707092,674.404175,103.594528
175,621.863281,674.404724,103.423904
176,621.900085,674.401917,103.599174
177,621.946106,674.479004,103.659523
178,622.017273,674.461792,103.450249
179,622.086121,674.459839,103.352791
180,622.182007,674.552063,103.275452
181,622.304810,674.547241,103.277260
182,622.348511,674.617065,103.241226
183,622.453857,674.630432,103.089310
184,622.527832,674.782898,103.001328
185,622.606567,674.803162,103.031898
186,622.711426,674.807007,102.962036
187,622.821777,674.753784,102.727081
188,622.918274,674.874390,102.508217
189,622.905884,674.837585,102.463882
190,622.961304,674.788818,102.521347
191,622.997131,674.768860,102.527702
192,622.988464,674.769470,102.469429
193,622.987427,674.771118,102.449608
194,622.942139,674.786072,102.410042
195,622.918640,674.818726,102.338058
196,622.931213,674.678345,102.382988
197,622.830322,674.668823,102.396935
198,622.823669,674.574402,102.379494
199,622.759888,674.584045,102.342857
200,622.771362,674.502197,102.342468
201,622.780212,674.474854,102.324455
202,622.754028,674.478271,102.209328
203,622.761353,674.398499,102.168121
204,622.769836,674.416138,102.043716
205,622.775635,674.435852,101.972435
206,622.577759,674.453613,102.404350
207,622.565308,674.356384,102.244766
