PTP205
Date:,2025/04/08
Time:,13:17:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,248.542114,653.757263,131.176514
2,248.285629,651.945251,132.054367
3,247.753586,650.002625,133.239914
4,247.165756,647.430359,134.752365
5,246.816223,644.939819,136.001938
6,246.761353,642.924866,136.839554
7,246.321213,640.491394,138.072861
8,245.665344,637.772644,139.781387
9,245.537643,634.939392,141.070770
10,245.436096,632.315857,142.461411
11,245.129684,629.609863,143.864899
12,244.634567,626.533752,145.399536
13,244.551910,623.611511,146.650024
14,244.543289,620.671204,148.075592
15,243.987518,617.441284,149.636322
16,243.483521,614.066895,151.254074
17,243.583191,610.775024,152.306320
18,243.369110,607.370178,153.920349
19,243.166382,603.837952,154.992950
20,242.751328,600.197388,156.150375
21,242.672485,596.630798,157.002365
22,243.090225,592.812256,157.891098
23,242.783752,589.459351,159.067902
24,242.498871,586.003906,160.264053
25,242.551315,582.512756,161.431259
26,243.010483,578.889648,162.260681
27,242.895691,574.924011,162.777817
28,242.888641,571.337097,163.374588
29,243.304947,567.637390,163.915848
30,243.619186,564.163208,164.606064
31,243.894745,560.508362,164.878128
32,243.752228,557.084778,165.480087
33,244.081100,553.688354,165.569336
34,244.255203,550.399597,166.295990
35,244.596664,546.606445,166.442764
36,244.416275,543.229614,166.814575
37,244.820831,539.706299,166.796875
38,245.014725,536.193176,166.568710
39,245.104477,532.786316,166.956207
40,245.493210,529.414978,167.252945
41,245.748169,526.211426,166.954742
42,246.096466,522.882568,166.694672
43,246.195297,519.706665,167.116653
44,246.281723,516.770691,167.058487
45,246.757339,513.849548,166.346909
46,247.316132,511.072357,166.178848
47,247.899551,508.215790,165.743668
48,248.066010,505.317688,165.307587
49,248.771973,502.306641,164.735046
50,249.265701,499.674408,164.324142
51,249.388916,497.269470,164.022766
52,249.892838,494.898560,163.527664
53,250.246674,492.288788,162.721558
54,250.648880,489.910858,162.368408
55,251.241241,487.504211,161.392365
56,251.723541,485.254608,160.660767
57,251.777283,482.678009,160.605515
58,252.127121,480.670990,159.513824
59,252.584885,478.415009,158.809326
60,252.780777,476.487000,158.296906
61,253.334824,474.509857,157.158447
62,253.634903,472.148010,156.534943
63,253.740173,470.817810,156.011826
64,254.140869,468.659302,155.270065
65,254.401337,467.197754,154.384705
66,254.932541,465.305420,153.400330
67,255.105530,463.881592,152.720352
68,255.390396,462.110016,152.219498
69,255.846481,460.864960,151.372787
70,256.096832,459.249695,150.360565
71,256.262634,458.021423,149.734177
72,256.547455,456.971069,149.051239
73,256.737427,455.340057,148.301910
74,257.242828,453.942261,147.287460
75,257.422852,452.938477,146.533859
76,257.781647,451.651581,145.778763
77,257.744995,450.574829,145.127350
78,257.928589,449.436829,144.491150
79,258.331635,448.032990,143.568802
80,258.725250,447.165863,142.629257
81,258.840515,446.410461,141.845413
82,258.928589,445.314423,141.319031
83,259.082703,444.455475,140.767334
84,259.424469,443.522675,139.615433
85,260.058136,442.609314,138.743698
86,260.121674,441.850677,138.472931
87,260.212097,441.056244,138.168945
88,260.595306,440.315491,137.235336
89,260.836517,439.639252,136.214996
90,261.104858,438.930298,135.343414
91,261.403351,438.211487,134.942719
92,261.523346,437.730164,134.460831
93,261.777557,437.204681,134.072021
94,262.018616,436.505951,133.246185
95,262.290131,435.843353,132.309998
96,262.475677,435.379639,131.714584
97,262.726929,434.803467,131.275681
98,262.911560,434.192993,130.880600
99,263.123779,433.641266,130.423126
100,263.300720,433.168945,129.752136
101,263.533051,432.861420,129.073227
102,263.781311,432.611511,128.528244
103,264.162994,432.200897,127.815048
104,264.325317,431.892914,127.202026
105,264.751617,431.498138,126.360390
106,264.481812,431.399139,125.990051
107,264.863342,431.026764,125.376678
108,265.064453,430.717194,124.702858
109,265.171997,430.839996,123.747971
110,265.252960,431.058289,122.960106
111,265.210846,430.971954,122.525993
112,265.266693,430.894714,122.204803
113,265.471954,430.692047,121.824791
114,265.563232,430.456696,121.569931
115,265.626099,430.326050,121.437721
