PTP-1142
Date:,2025/04/22
Time:,17:11:46
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,901.583740,635.934753,99.537857
2,901.583740,635.934753,99.537857
3,901.592529,635.924622,99.499329
4,901.592590,635.933838,99.522606
5,901.578613,635.837585,99.512878
6,901.565674,635.826843,99.447731
7,901.633667,635.915833,99.459229
8,901.594116,635.861694,99.426018
9,901.597778,635.911255,99.477257
10,901.631775,635.931580,99.479591
11,901.636536,635.931580,99.471428
12,901.643250,635.929626,99.464935
13,901.565063,635.936401,99.432419
14,901.587524,635.927124,99.481461
15,901.597290,635.922974,99.496201
16,901.598328,635.923401,99.492805
17,901.598877,635.924377,99.489357
18,901.621277,635.909424,99.440712
19,901.604858,635.933105,99.506912
20,901.581970,635.936890,99.543579
21,901.560852,635.943481,99.582771
22,901.540222,635.940186,99.559135
23,901.593079,636.040161,99.685684
24,901.577637,636.148865,99.793228
25,901.594788,636.122925,100.150742
26,901.497070,636.187744,100.388771
27,901.448975,636.322937,100.910561
28,901.383911,636.418152,101.220322
29,901.383118,636.436462,101.567894
30,901.337769,636.553101,102.043419
31,901.431274,636.768372,102.683777
32,901.450012,636.894714,103.179184
33,901.509277,637.081055,103.717773
34,901.609924,637.288269,104.302139
35,901.498047,637.506348,104.862823
36,901.123108,637.659912,105.477615
37,900.545105,637.938049,106.250221
38,900.598022,638.138855,107.114059
39,900.691162,638.372559,107.822899
40,900.643066,638.747498,108.723289
41,900.300415,639.275269,109.730400
42,900.080017,639.752319,110.618607
43,899.884644,640.333374,111.486000
44,899.644531,640.897278,112.692200
45,899.095276,641.295349,113.770706
46,898.504578,641.737976,114.641525
47,898.092590,642.024109,115.886292
48,897.599548,642.517883,117.057739
49,896.744446,643.157227,118.501686
50,895.569946,643.579834,119.963547
51,894.913330,644.155334,121.150238
52,894.334534,644.686829,122.620758
53,893.511536,645.274963,123.816795
54,892.350586,645.716187,125.123428
55,891.195679,646.148682,126.813271
56,889.513428,646.652039,128.477661
57,887.886658,647.415955,129.869278
58,886.702515,647.953735,131.326141
59,885.411865,648.405762,132.752930
60,883.597900,648.968140,134.404205
61,881.972473,649.565796,135.654617
62,880.017944,649.849304,137.054794
63,877.940002,650.300049,139.003586
64,876.094299,650.847717,140.763702
65,874.117310,651.446106,142.305588
66,872.120300,651.926025,144.032959
67,870.153442,652.627441,145.608505
68,867.655518,652.964050,147.652954
69,865.280945,653.627869,149.559372
70,863.062805,654.231934,150.790283
71,860.528503,654.515137,152.684601
72,858.015198,654.989197,154.504791
73,855.252075,655.332642,156.685883
74,852.893188,656.013245,158.515533
75,850.150513,656.421387,160.204391
76,847.749512,657.078064,162.116653
