PTP-1116
Date:,2025/04/15
Time:,13:30:35
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,865.142334,698.157593,131.897369
2,865.142334,698.157593,131.897369
3,865.142334,698.157593,131.897369
4,865.100891,698.160522,131.937180
5,865.127502,698.154541,131.913376
6,865.144226,698.156799,131.895950
7,865.118958,698.142151,131.917068
8,865.133545,698.151428,131.907104
9,865.136230,698.165527,131.924850
10,865.130371,698.173096,131.965866
11,865.128235,698.163757,131.941788
12,865.129211,698.073486,131.921188
13,865.130310,698.041382,131.904175
14,865.159973,698.033264,131.901398
15,865.129272,698.065247,131.948700
16,865.122925,698.031494,131.970032
17,865.155762,698.047180,131.956039
18,865.161621,698.053772,131.946045
19,865.152954,698.039917,131.930771
20,865.122559,698.064148,131.953339
21,865.189575,697.995728,131.921387
22,865.187317,698.019714,131.872864
23,865.182739,698.052063,131.904007
24,865.156372,698.022644,131.895645
25,865.194641,698.027771,131.987381
26,865.185364,697.989746,131.959549
27,865.164490,698.032104,131.921173
28,865.176941,698.008972,131.960434
29,865.142456,698.003479,131.905502
30,865.207397,697.984680,131.951492
31,865.221863,697.976868,131.967407
32,865.206055,697.894226,131.987579
33,865.196411,697.871094,131.999786
34,865.228210,697.889465,131.979889
35,865.365906,697.918579,131.906784
36,865.338013,697.907166,131.904831
37,865.272766,697.870239,131.938049
38,865.271729,697.886230,131.971069
39,865.243530,697.870117,131.983002
40,865.271912,697.888245,131.973495
41,865.271851,697.804382,131.975952
42,865.253906,697.768372,132.025818
43,865.259033,697.809875,132.054428
44,865.223572,697.837646,131.989151
45,865.247009,697.790161,132.015350
46,865.210449,697.761169,132.041962
47,865.305176,697.769348,132.017670
48,865.325195,697.791992,132.038300
49,865.297424,697.764160,132.022736
50,865.307129,697.821167,132.036133
51,865.322327,697.811340,131.997208
52,865.282532,697.783508,131.988983
53,865.378723,697.767883,132.022934
54,865.331360,697.760315,131.990250
