PTP361
Date:,2025/04/24
Time:,13:43:24
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,868.253357,716.002686,131.668930
2,866.441528,716.263672,132.618332
3,864.075745,716.804260,133.862854
4,862.073181,716.938904,135.253281
5,859.572449,717.501892,136.328812
6,857.645264,717.690308,138.229843
7,854.873474,718.188843,139.455063
8,852.347717,718.369446,141.054428
9,849.487244,718.627808,142.351593
10,846.941345,718.877197,143.737839
11,843.467102,719.189087,145.820740
12,840.659058,719.197449,147.663086
13,837.325012,719.234741,149.425842
14,834.404785,719.595398,150.677933
15,830.856812,719.833313,152.732315
16,827.471191,719.761719,154.376633
17,823.733337,719.989624,155.772614
18,820.067871,720.395447,157.375916
19,816.446106,720.034058,159.252121
20,812.609619,719.839783,160.697296
21,808.612732,720.262268,161.779892
22,804.884583,720.219666,163.607315
23,800.339905,720.200134,165.457214
24,796.436035,720.006897,166.457275
25,792.195435,720.144714,167.265442
26,788.277405,720.152771,167.936600
27,784.086792,720.128662,168.890121
28,779.606873,720.169067,169.849731
29,775.586548,720.057434,170.369278
30,771.509888,719.949524,170.569962
31,767.346924,720.066467,170.715454
32,763.137146,720.058411,171.181839
33,759.137817,720.213867,170.799942
34,755.083984,720.106995,170.988861
35,750.933533,719.896606,171.177353
36,746.694641,720.061279,170.547852
37,742.783813,720.117065,170.610062
38,739.012939,720.243835,170.060394
39,735.014893,719.853882,170.120239
40,730.841064,719.821716,169.325104
41,726.934204,719.649109,169.187180
42,723.172668,719.472839,168.861679
43,719.592529,719.339844,168.002182
44,716.438965,719.403381,167.407745
45,712.540771,719.115479,167.455338
46,709.140503,719.365540,166.337723
47,705.896362,719.397034,164.832291
48,702.323547,719.105225,164.664856
49,699.469543,719.332947,163.774826
50,696.345215,719.178284,162.710861
51,693.469360,719.092285,162.349564
52,690.297363,718.687805,161.952545
53,687.468018,718.761292,160.361801
54,685.251465,718.559143,159.169586
55,682.452393,718.217285,158.867157
56,679.856140,717.932800,157.425858
57,677.391418,718.250122,156.459290
58,675.397400,718.206604,155.698822
59,672.769104,717.695068,155.388474
60,670.532471,717.224304,154.687698
61,668.085693,716.731384,153.721344
62,666.363892,716.751282,152.378876
63,665.023193,716.754333,150.627014
64,662.888062,716.710571,149.734985
65,661.150757,716.511169,149.316071
66,659.194153,716.453857,148.052261
67,657.471558,716.156372,148.039703
68,655.521118,716.327087,147.174652
69,654.227478,716.131470,145.904343
70,652.371155,715.627075,145.207916
71,651.010681,715.479614,144.597794
72,649.613953,715.747864,143.307602
73,648.229492,715.848511,142.829117
74,646.559692,715.610168,142.089340
75,645.259277,715.403870,141.389572
76,644.015503,715.268127,140.843414
77,642.506653,715.209778,139.899094
78,641.230103,714.708740,139.187683
79,640.204712,714.754517,137.986557
80,639.494507,714.798706,136.906601
81,638.493896,714.847778,136.544373
82,637.127869,714.872253,136.141876
83,636.019714,714.709106,135.399002
84,635.180481,714.487244,134.070404
85,634.311829,714.321411,133.144989
86,633.414734,714.253906,132.723434
87,632.736572,714.232849,132.078110
88,631.722168,714.130493,130.735443
89,630.837952,714.108459,130.135773
90,629.941101,714.055054,129.890488
91,629.022522,714.000122,129.371246
92,628.281128,713.867493,128.610580
93,627.817017,713.817078,127.795341
94,627.060120,713.892334,127.097595
95,626.408264,714.041565,126.276176
96,625.883057,714.245850,125.460426
97,625.619690,714.154968,124.853424
98,625.157532,714.269958,124.258453
99,624.627747,714.367676,123.743736
100,624.160339,714.618164,123.291687
101,623.775696,714.859314,122.741455
102,623.552490,715.072144,122.433182
103,623.303467,715.145386,122.434097
104,623.028442,715.137634,122.805885
105,622.748657,714.756531,122.992882
106,622.405090,714.501648,123.084503
107,622.535767,714.604248,122.807968
108,622.565857,714.601013,122.634438
109,622.499084,714.494751,122.365891
110,622.438660,714.469788,122.191872
111,622.072388,714.255554,122.536430
112,621.799072,714.097534,122.880302
113,621.989868,714.278137,122.138092
114,621.911743,714.143188,122.375450
115,621.878662,714.156189,122.703735
116,621.881287,714.185364,122.507904
117,622.050842,714.332642,122.440880
118,622.186707,714.488464,122.298843
119,622.270874,714.648743,122.146561
120,622.364624,714.833557,121.914444
121,622.437378,715.021545,121.735878
122,622.506958,715.182922,121.530258
123,622.541382,715.313843,121.514587
124,622.478577,715.442200,121.438026
125,622.482239,715.544128,121.399452
